amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,decomposition_levels,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,original_level,padded,positive_amplitudes,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,positive_frequencies,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,frequency_max_diff_normalized,dominant_frequency_diff_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,2605.676703559408,1688.767612650317,453896.10155952914,-0.2551627536543951,1,,,1019.5595901233531,840.4595901233531,365.90974812962554,,,mdp.39015050659344,,-2565.2066254494976,1030.2066254494976,649451985.0,362655276.0,,,False,False,[],,,,[],,,,3399.76940394492,1864.7694039449202,601.747870789752,590.747870789752,"[0, 24, 47, 91, 47, 163, 187, 237, 237, 284, 47, 356, 397, 379, 447]",0.0,-54.0,15,51.0,"[13, 45, 69, 93, 138, 183, 221, 256, 282, 314, 349, 374, 398, 422, 466]",0.0,-58.5,"[2622.1287213350147, 2868.90898796912, 2919.997452909848, 847.4674772520768, 3245.0897955603627, 2854.059745564202, 2658.7214972614183, 2656.2466235272655, 2922.472326644001, 2839.740833245174, 3399.76940394492, 3004.850266652233, 601.747870789752, 2969.3181508976095, 2674.631399838116]",1688.767612650317,21430.84944660888,1688.767612650317,"[47, 47, 71, 95, 284, 237, 237, 260, 284, 332, 469, 469, 399, 469, 469]",0.0,-58.5,470,raw,4.763883629049697e-07,,,,,0.0,1933812.749028611,2565.2066254494976,1030.2066254494976,1.0,rbio3.1,519.1985634530986,21487030.72667818,9.15817763579935,4.827354485120024,0.6851063829787234,SWT,1.0,0.0,0.9449343128159573,1.0,0.6470588235294112,0.026889664453992657,0.9999999999999999,0.2400399039442605,,,,0.8736578485437806,0.8736578485437806,0.8732402768588654,,1.0,1.0,0.3968990101751227,0.9999999999999998,,,,0.8,1.0,0.0,0.06164383561643835,0.5131151141410739,0.5131151141410739,0.0,3.688038697672841,0.702563483078499,7,1.94204655160134,1.0,1,0.3181818181818181,0.5937821725552024,0.9034178040011152,2,0,0.6598404001141945,1.0,1,2.8722813232690143,0.9729030063842545,2.75,1.5135135135135136,0.9734798050789197,1,rbio,0.2652920962199313,0.7692779835668511,0.5835121375759927,1,1.0,,,,1.0,0.0038266641078595065,0.0,0.9449343128159573,1.0,0.6226415094339618,0.0268896644539926,1.0000000000000002,,0.25529253708760885,,,,0.8933113033793343,0.8933113033793343,0.8933113033793341,,1.0,1.0,0.6490944335375715,1.0,,,,0.9166666666666666,1.0,0.0,0.05263157894736842,0.6208843599067577,0.6208843599067577,0.0,3.9253987194605755,0.685546857134409,10,1.9334276251955187,0.8987186081977706,17,4.949747468305833,0.976652134583463,13.5,12.592592592592593,0.9564864446502221,1,92.83333333333333,79.5,80.80930440339725,30,0.70062893081761,0.777425947300818,0.27633196423742756,4,1.75
36677.14531312877,8735.599037522497,2174.6618266187593,1257.7527357096683,382768.3327520832,0.7806514294655041,1,0.08297872340425531,0.0,272.4251228508277,93.32512285082763,294.2173954360621,0.4978723404255319,0.0,mdp.39015050659344,,-2419.9804702178876,884.9804702178876,588608458.6227894,301811749.6227894,38.0,0.0,False,False,"[457626.78086187225, 1437.3353901776168, 10766.037315961106, 7701.185816280896, 8010.095957425178, 836.3393725826072, 7964.465855502315, 6053.439934391868, 5931.671687576976, 4764.715658256217, 13958.802710605712, 3005.0626657495304, 3749.71274988014, 6517.596948577335, 1268.711918442023, 5857.282268465205, 1922.337661480588, 14439.568076087058, 14183.395410380934, 18818.878487212252, 24790.860120562953, 8282.45157210897, 7955.176897171239, 14525.787031473326, 5381.482763965272, 1451.593297457395, 4609.045732693142, 4049.7473436662763, 8879.458754597637, 8668.784277872875, 1525.458591390161, 4045.701114154742, 5080.183079918173, 6770.739128990283, 2809.3422045728034, 7899.430610142868, 10670.504065190746, 5571.331310483959, 10118.55110826195, 19977.751350177892, 36677.14531312877, 17607.58487340297, 9302.331168022738, 10151.658495672664, 6473.1167588428, 3380.973304210609, 6258.248452016497, 5222.639297328878, 4710.5508171080055, 2784.0792591144677, 2284.714475797458, 12630.275138299256, 15749.076789392326, 6206.588199511635, 9189.459627533959, 6101.033892724433, 5484.308558889117, 14461.310192162877, 8260.585832617951, 19851.017836459472, 23785.864172114885, 22815.69589976259, 12069.236162733283, 15964.33627620123, 4371.0414659366525, 5742.130449918273, 10178.920585504049, 8079.993169845709, 6812.978163567874, 6972.717079889521, 6605.385569005564, 8730.469721877742, 2365.6509624006744, 10860.509396571848, 3278.8436732089785, 8415.486642744929, 7120.211603780235, 11182.32670423378, 13492.464005623106, 12677.3716334553, 5598.3413156143515, 12802.829497047975, 8131.493185790366, 8997.713471556914, 3637.7274547849606, 1473.9435406286445, 1237.1149872468793, 4678.930775036596, 3535.8329408297554, 5071.989545005187, 2212.097416219098, 4920.055529975136, 11255.829651230728, 1958.429629434088, 711.1413803918755, 2586.397821434877, 9293.609626710915, 9738.04027420457, 11875.351551901525, 10370.434470953474, 1989.358487062567, 11916.749845973798, 7676.854112842425, 5084.189393727076, 5773.63017858758, 4263.595453887975, 6005.506305029755, 8392.251621798676, 7323.338815376355, 11181.804565299915, 8427.772612541301, 14165.399933251267, 11457.99170699387, 3818.251844165716, 7544.1519789982085, 10499.370026196042, 11809.321359101452, 15337.708290048433, 12321.728150616938, 9028.492420138691, 3312.7465973536127, 11596.468900119275, 21292.28465632576, 12860.81601271313, 3201.209330334773, 11133.016159947903, 20134.65463577922, 19729.87905517359, 5214.374110305917, 8613.882171136514, 11318.822143947411, 16305.755565064206, 9531.320081191741, 27132.11448295164, 20770.97006733178, 16822.26002523227, 8994.013265885025, 13539.190198077342, 19943.136916991836, 21422.539706393258, 10994.699725543223, 11229.728554388257, 25118.480178485428, 11703.922667724291, 5371.525429201119, 7253.086667785763, 10522.624122966768, 24877.498952161062, 19881.581625794282, 4956.499000670221, 14821.349090495045, 26848.993292360992, 13519.669347581661, 2514.831216529637, 11923.374846077473, 23275.226196485404, 2651.6935648684344, 11849.554517378141, 17546.699877253184, 32302.700704143695, 2219.4969604118305, 21187.010784578128, 2952.890485452489, 8161.810305815327, 8634.56902829249, 31608.380092249045, 9921.544692185205, 5768.459241521908, 15162.121583481125, 6611.622136381434, 16275.914392718458, 6660.225984313373, 8395.74424361643, 13414.317785361041, 15824.518426381292, 11452.006956482528, 9452.868461005957, 11136.977974668587, 23359.389321839397, 15594.645814929881, 6050.743445656654, 12763.095736299618, 4989.74097070403, 14224.71880412714, 9923.660247819465, 8975.769808098177, 23606.3821351767, 15463.731418230389, 13351.375813269582, 15348.538545241738, 1943.8989892440065, 7564.2623142457305, 17607.35939812378, 13777.834636620912, 11635.162495757519, 19413.753614054804, 2942.5514975692977, 6990.213598415908, 14884.517914367796, 7231.715643113351, 2934.5574177726294, 15443.365744698727, 15397.977540034051, 10853.332764063845, 7397.742191818178, 6123.64995981543, 7102.780701632418, 9048.228328762663, 13638.419463772429, 15237.633651520435, 7480.162132115912, 3940.273206762807, 11727.015686923834, 13817.388434032295, 7253.336240916633, 13716.82374251671, 10571.271188124067, 8633.613112807952, 14603.414431428993, 6179.510489183003, 15111.963160194711, 5588.488874487629, 8882.918200017004, 5561.315912675912, 3670.614014628515, 5807.992414630146, 11632.447981815032, 10847.013537171384, 5733.014707225642, 17016.365287475728, 11535.626347058273, 5658.52167972278, 7966.743529803031, 7305.582562713638, 4053.147362956865]",864585.3483477604,150848.87405148504,3806.238886045323,"[0.0, 0.002127659574468085, 0.00425531914893617, 0.006382978723404256, 0.00851063829787234, 0.010638297872340425, 0.012765957446808512, 0.014893617021276596, 0.01702127659574468, 0.019148936170212766, 0.02127659574468085, 0.023404255319148935, 0.025531914893617023, 0.027659574468085108, 0.029787234042553193, 0.031914893617021274, 0.03404255319148936, 0.03617021276595745, 0.03829787234042553, 0.04042553191489362, 0.0425531914893617, 0.04468085106382979, 0.04680851063829787, 0.04893617021276596, 0.05106382978723405, 0.05319148936170213, 0.055319148936170216, 0.0574468085106383, 0.059574468085106386, 0.06170212765957447, 0.06382978723404255, 0.06595744680851064, 0.06808510638297872, 0.07021276595744681, 0.0723404255319149, 0.07446808510638298, 0.07659574468085106, 0.07872340425531915, 0.08085106382978724, 0.08297872340425531, 0.0851063829787234, 0.08723404255319149, 0.08936170212765958, 0.09148936170212767, 0.09361702127659574, 0.09574468085106383, 0.09787234042553192, 0.1, 0.1021276595744681, 0.10425531914893617, 0.10638297872340426, 0.10851063829787234, 0.11063829787234043, 0.1127659574468085, 0.1148936170212766, 0.11702127659574468, 0.11914893617021277, 0.12127659574468086, 0.12340425531914893, 0.12553191489361704, 0.1276595744680851, 0.12978723404255318, 0.13191489361702127, 0.13404255319148936, 0.13617021276595745, 0.13829787234042554, 0.14042553191489363, 0.1425531914893617, 0.1446808510638298, 0.14680851063829786, 0.14893617021276595, 0.15106382978723404, 0.15319148936170213, 0.15531914893617021, 0.1574468085106383, 0.1595744680851064, 0.16170212765957448, 0.16382978723404257, 0.16595744680851063, 0.16808510638297872, 0.1702127659574468, 0.1723404255319149, 0.17446808510638298, 0.17659574468085107, 0.17872340425531916, 0.18085106382978725, 0.18297872340425533, 0.1851063829787234, 0.18723404255319148, 0.18936170212765957, 0.19148936170212766, 0.19361702127659575, 0.19574468085106383, 0.19787234042553192, 0.2, 0.2021276595744681, 0.2042553191489362, 0.20638297872340425, 0.20851063829787234, 0.21063829787234042, 0.2127659574468085, 0.2148936170212766, 0.2170212765957447, 0.21914893617021278, 0.22127659574468087, 0.22340425531914895, 0.225531914893617, 0.2276595744680851, 0.2297872340425532, 0.23191489361702128, 0.23404255319148937, 0.23617021276595745, 0.23829787234042554, 0.24042553191489363, 0.24255319148936172, 0.24468085106382978, 0.24680851063829787, 0.24893617021276596, 0.25106382978723407, 0.2531914893617021, 0.2553191489361702, 0.2574468085106383, 0.25957446808510637, 0.26170212765957446, 0.26382978723404255, 0.26595744680851063, 0.2680851063829787, 0.2702127659574468, 0.2723404255319149, 0.274468085106383, 0.2765957446808511, 0.27872340425531916, 0.28085106382978725, 0.28297872340425534, 0.2851063829787234, 0.2872340425531915, 0.2893617021276596, 0.2914893617021277, 0.2936170212765957, 0.2957446808510638, 0.2978723404255319, 0.3, 0.3021276595744681, 0.30425531914893617, 0.30638297872340425, 0.30851063829787234, 0.31063829787234043, 0.3127659574468085, 0.3148936170212766, 0.3170212765957447, 0.3191489361702128, 0.32127659574468087, 0.32340425531914896, 0.32553191489361705, 0.32765957446808514, 0.3297872340425532, 0.33191489361702126, 0.33404255319148934, 0.33617021276595743, 0.3382978723404255, 0.3404255319148936, 0.3425531914893617, 0.3446808510638298, 0.3468085106382979, 0.34893617021276596, 0.35106382978723405, 0.35319148936170214, 0.3553191489361702, 0.3574468085106383, 0.3595744680851064, 0.3617021276595745, 0.3638297872340426, 0.36595744680851067, 0.36808510638297876, 0.3702127659574468, 0.3723404255319149, 0.37446808510638296, 0.37659574468085105, 0.37872340425531914, 0.38085106382978723, 0.3829787234042553, 0.3851063829787234, 0.3872340425531915, 0.3893617021276596, 0.39148936170212767, 0.39361702127659576, 0.39574468085106385, 0.39787234042553193, 0.4, 0.4021276595744681, 0.4042553191489362, 0.4063829787234043, 0.4085106382978724, 0.4106382978723404, 0.4127659574468085, 0.4148936170212766, 0.41702127659574467, 0.41914893617021276, 0.42127659574468085, 0.42340425531914894, 0.425531914893617, 0.4276595744680851, 0.4297872340425532, 0.4319148936170213, 0.4340425531914894, 0.43617021276595747, 0.43829787234042555, 0.44042553191489364, 0.44255319148936173, 0.4446808510638298, 0.4468085106382979, 0.44893617021276594, 0.451063829787234, 0.4531914893617021, 0.4553191489361702, 0.4574468085106383, 0.4595744680851064, 0.46170212765957447, 0.46382978723404256, 0.46595744680851064, 0.46808510638297873, 0.4702127659574468, 0.4723404255319149, 0.474468085106383, 0.4765957446808511, 0.4787234042553192, 0.48085106382978726, 0.48297872340425535, 0.48510638297872344, 0.48723404255319147, 0.48936170212765956, 0.49148936170212765, 0.49361702127659574, 0.4957446808510638, 0.4978723404255319]",0.0,0.0,0.0,2574.883250548582,1039.883250548582,1575.4932080879587,1564.4932080879587,"[1, 1, 49, 73, 119, 142, 167, 167, 212, 212, 212, 307, 312, 334, 358, 307, 427, 449]",0.0,-57.0,18,48.0,"[15, 47, 71, 95, 140, 163, 187, 211, 237, 260, 284, 308, 332, 356, 379, 403, 435, 467]",0.0,6.0,"[1964.5691764354508, 2458.243820441543, 2217.379703561164, 1930.727358354482, 2401.2779619659304, 2068.582236132507, 2111.165610005847, 2393.454298447868, 2213.8736468239053, 2142.077967211169, 2574.883250548582, 2323.425824729251, 2277.449641689076, 2030.5821519833903, 1977.0229996706782, 2453.788063709166, 2029.9159593396898, 1575.4932080879587]",1257.7527357096683,21372.087120862336,1257.752735709668,"[26, 212, 212, 119, 212, 167, 200, 212, 239, 262, 405, 312, 334, 381, 381, 405, 449, 468]",0.0,-48.0,470,raw,4.859785705521426e-07,0.15869213884607575,0.001266477587061332,0.2226691255643271,0.014720378497007663,2828278.887249262,894466.1382206511,2419.9804702178876,884.9804702178876,1.0,rbio2.8,393.9344850145539,11024336.19526296,9.068288111348423,10.626152194296406,0.6553191489361702,SWT,0.11191864666739296,0.6668685168216937,0.8044991552359371,0.37871338282405964,0.37254901960784215,0.8299420848388774,0.11909700438352858,0.6739691189432776,0.15098970532629172,0.3563363335625228,0.2333580844786205,0.486468961297066,0.486468961297066,0.4847716970141983,0.8644356277914311,0.12086375681850714,0.10532557799257275,0.3938311537610169,0.3287887309856875,0.399466057784128,0.13250876883855822,0.0,0.2,0.23113252183629368,0.13548387096774192,0.02054794520547945,0.3283524724009317,0.3283524724009317,0.8835616438356163,2.6891056004539946,0.5122688648069197,17,1.5539382166553322,0.8001549784550798,17,0.0,0.3338642482971792,0.507962212360089,31,0,0.4690839729113332,0.7109052019702821,19,6.733003292241386,0.9364811010165907,21.0,19.74950690335306,0.8691839467347104,6,rbio,0.2652920962199313,0.7692779835668511,0.5835121375759927,1,4.75,,,,0.24101181738078215,0.004665802227895727,0.6668685168216938,0.804499155235937,0.5047767860638641,0.358490566037735,0.8299420848388774,0.6389503241778771,,0.6805126591212031,0.15098970532629172,0.3563363335625228,0.2333580844786205,0.5663525073620577,0.5663525073620577,0.5663525073620573,0.8644356277914311,0.4625402013043701,0.10532557799257275,0.6473094457644128,0.40641428405996327,0.399466057784128,0.13250876883855822,0.0,0.6666666666666666,0.5899321913198344,0.12962962962962962,0.017543859649122806,0.47701789532127,0.47701789532127,0.7962962962962963,3.54122459086034,0.6184531972856501,15,1.859415556647316,0.8643154464922725,19,2.8284271247461903,0.9866583626191218,17.0,16.764705882352942,0.9532348416869194,2,92.83333333333333,79.5,80.80930440339725,30,0.70062893081761,0.777425947300818,0.27633196423742756,4,2.5
