wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
sym10,1,antireflect,2.1460849045834064e-23,284.5142801557976,6261887.496135265,0.6682242990654206,378.19640094498396,195,raw,3.5821009975897593e-12,-2.0569090875001916e-10,6.597498932883134,102007.63796063708,0.8468278720017536,4.891784848048599e-06,1.0,42.79999999999984,0.035897435897435895,8460.047637370406,17,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103, 0.24615384615384617, 0.2512820512820513, 0.2564102564102564, 0.26153846153846155, 0.26666666666666666, 0.2717948717948718, 0.27692307692307694, 0.28205128205128205, 0.28717948717948716, 0.2923076923076923, 0.29743589743589743, 0.30256410256410254, 0.3076923076923077, 0.3128205128205128, 0.31794871794871793, 0.3230769230769231, 0.3282051282051282, 0.3333333333333333, 0.3384615384615385, 0.3435897435897436, 0.3487179487179487, 0.35384615384615387, 0.358974358974359, 0.3641025641025641, 0.36923076923076925, 0.37435897435897436, 0.37948717948717947, 0.38461538461538464, 0.38974358974358975, 0.39487179487179486, 0.4, 0.40512820512820513, 0.41025641025641024, 0.4153846153846154, 0.4205128205128205, 0.4256410256410256, 0.4307692307692308, 0.4358974358974359, 0.441025641025641, 0.4461538461538462, 0.4512820512820513, 0.4564102564102564, 0.46153846153846156, 0.4666666666666667, 0.4717948717948718, 0.47692307692307695, 0.48205128205128206, 0.48717948717948717, 0.49230769230769234]","[71867.00000000001, 6874.402934083895, 5008.056520763013, 5041.14584342737, 6980.086912235244, 6562.763377102197, 5560.41405647505, 4639.315233230319, 8460.047637370406, 2602.479613112283, 5338.50804174833, 1217.8205694903315, 4882.171748207741, 2370.0420582949314, 1819.6414572427896, 3248.8105349016614, 3738.4472552629704, 3147.1556215309947, 1528.170301510224, 6499.187026574105, 6171.939525133157, 2256.9101927011475, 7925.079289217877, 1307.9254201867777, 2719.8952817964932, 1496.3813822962065, 3200.05118137363, 1956.491653145582, 4672.678783517442, 2212.7361366661576, 2717.560729974858, 4562.912768628317, 567.1203881376107, 3824.2184692401147, 700.0333462346397, 1095.8568772240703, 2011.6894462574105, 3456.0240549793907, 3377.5675947140016, 1418.943842373632, 3070.7801417184396, 2596.22995017422, 4299.194043633089, 1538.5622841201077, 3055.352840565168, 871.7617960274628, 1946.0947702673557, 151.69663407609733, 1581.5483953498954, 1619.151327008146, 2373.9728078334433, 1523.7348179376618, 1191.5590717209877, 316.04546001463154, 2714.796146873827, 946.8598985595993, 2222.3032612077477, 1837.768277906147, 3494.313613348435, 2389.0763826860443, 906.4821472209592, 3329.797724658949, 293.03946421953884, 3762.59063237725, 1556.0299734849016, 2640.9704655676233, 1243.5576787419207, 491.84891223087976, 1350.8419502632335, 1584.9745925310372, 2313.4953918369356, 3551.6175081109272, 2822.9328478850266, 951.9058427664565, 3281.163681908112, 1260.9230894352752, 268.9110896860159, 4727.540775359117, 1359.7100323929935, 2045.2376271204623, 399.265389567046, 2553.756510958527, 1486.7273624482084, 1987.672544889515, 2867.8075824105877, 936.3898167588368, 1051.9861053759932, 1933.3515179524613, 3607.463882868112, 659.386709338239, 4531.094595955499, 1880.3178074736313, 427.38834837947746, 2853.173019728179, 3042.069261021936, 2978.6745036883767, 4111.231010502123]",15,621.2000000000131,291.0000000000068,765.0000000000118,"[6, 17, 28, 42, 56, 71, 80, 89, 99, 108, 132, 143, 160, 170, 186]","[638.0000000000111, 680.0000000000109, 588.0000000000101, 730.0000000000167, 665.0000000000133, 606.0000000000081, 764.0000000000139, 584.0000000000135, 327.0000000000112, 744.00000000002, 291.0000000000068, 711.0000000000166, 641.0000000000168, 584.0000000000143, 765.0000000000118]","[2, 10, 10, 10, 45, 60, 10, 83, 94, 94, 129, 129, 147, 167, 129]","[10, 21, 31, 60, 60, 77, 194, 94, 100, 129, 137, 147, 177, 177, 194]",37166895.00000034,779.0000000000061,-779.0000000000061,331829.81242450525,0.16102969236565107,0.15922195685055185,0.49230769230769234,DWT,mdp.39015067403801,0.0,0.0,0.0,3.427267074584961e-07,0.0,0.0,41.5,14.0,4.748471837956458e-09,6.349794089821468e-10,4.89533179170769e-11,0.0,41.5,1.0269562977782698e-15,6.139089236967266e-12,155.0620689655304,4199.999999999804,155.06206896553027,4.163336342344337e-16,4.71482053399086e-09,155.0620689655304,0.0,2.3646862246096134e-11,288.0000000000068,0.0,46,1.1823431123048067e-11,6.139089236967266e-12,0.0,1.6342482922482304e-13,3.990044085136745e-12,1.2133283629367096e-23,0.8430807083495437,0.8595865857059036,0.0004996654128171768,0.8500473888162392,0.0026575069038956792,0.9999999997283023,9.865981017380634e-09,6.106806083436556e-12,4.657309146213241e-12,6.1136224520074334e-12,5.772365440231637e-09,5.772365440231637e-09,5.384677524664067e-09,1.1732141303427973e-11,6.620491615525947e-12,1.9080544069084958e-13,0.9999999942276246,3.507343828585743e-12,7.125078663933076e-13,3.072922699755103e-12,1.0,9.743167413070625e-12,9.743167413070625e-12,0.600000005176987,0.11098072943032357,222,1.6769735087496587,0.807602154590957,237,0,0.11764706006383613,0.13477277320783268,222,0.0,0.4444839818650865,0.8061039954557145,193,18.411952639521967,0.9805164522333101,218.5,217.2759893442886,0.8746497605081894,1,sym,644.5087719298245,670.0,231.86383855289506,171,1.0,0.8404505397827332,0.047864838065180035,6,2.25
coif11,1,periodization,4.1981464907977404e-26,311.60017326492954,5751067.831601926,0.6785714285714286,375.33395278805136,195,raw,1.476491688859083e-13,-2.1612123202174925e-10,6.462607656228493,54315.583142440664,0.7247040366061359,4.8917848480487395e-06,0.9999999999999999,42.800000000000004,0.035897435897435895,8460.047637370384,17,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103, 0.24615384615384617, 0.2512820512820513, 0.2564102564102564, 0.26153846153846155, 0.26666666666666666, 0.2717948717948718, 0.27692307692307694, 0.28205128205128205, 0.28717948717948716, 0.2923076923076923, 0.29743589743589743, 0.30256410256410254, 0.3076923076923077, 0.3128205128205128, 0.31794871794871793, 0.3230769230769231, 0.3282051282051282, 0.3333333333333333, 0.3384615384615385, 0.3435897435897436, 0.3487179487179487, 0.35384615384615387, 0.358974358974359, 0.3641025641025641, 0.36923076923076925, 0.37435897435897436, 0.37948717948717947, 0.38461538461538464, 0.38974358974358975, 0.39487179487179486, 0.4, 0.40512820512820513, 0.41025641025641024, 0.4153846153846154, 0.4205128205128205, 0.4256410256410256, 0.4307692307692308, 0.4358974358974359, 0.441025641025641, 0.4461538461538462, 0.4512820512820513, 0.4564102564102564, 0.46153846153846156, 0.4666666666666667, 0.4717948717948718, 0.47692307692307695, 0.48205128205128206, 0.48717948717948717, 0.49230769230769234]","[71867.00000000001, 6874.402934083896, 5008.056520763018, 5041.1458434273645, 6980.086912235224, 6562.7633771022, 5560.414056475039, 4639.315233230314, 8460.047637370384, 2602.4796131122853, 5338.508041748307, 1217.8205694903193, 4882.171748207713, 2370.0420582949228, 1819.64145724278, 3248.810534901617, 3738.44725526292, 3147.155621530963, 1528.1703015102112, 6499.187026573999, 6171.9395251330525, 2256.9101927010965, 7925.079289217707, 1307.925420186742, 2719.895281796419, 1496.3813822961795, 3200.051181373558, 1956.4916531455199, 4672.678783517306, 2212.7361366660957, 2717.560729974784, 4562.91276862817, 567.1203881375849, 3824.218469239999, 700.0333462346109, 1095.8568772240344, 2011.6894462573487, 3456.0240549792743, 3377.5675947138857, 1418.9438423735826, 3070.780141718324, 2596.229950174125, 4299.194043632931, 1538.5622841200552, 3055.3528405650577, 871.7617960274307, 1946.094770267277, 151.69663407608795, 1581.548395349832, 1619.151327008082, 2373.9728078333483, 1523.7348179376045, 1191.559071720942, 316.0454600146239, 2714.796146873726, 946.859898559563, 2222.303261207664, 1837.76827790608, 3494.313613348307, 2389.076382685959, 906.48214722093, 3329.7977246588366, 293.03946421953617, 3762.590632377126, 1556.0299734848463, 2640.9704655675373, 1243.5576787418788, 491.848912230866, 1350.8419502631914, 1584.9745925309942, 2313.4953918368756, 3551.6175081108404, 2822.932847884958, 951.9058427664336, 3281.163681908037, 1260.9230894352434, 268.9110896860125, 4727.540775359028, 1359.7100323929624, 2045.237627120427, 399.26538956704024, 2553.756510958487, 1486.7273624481945, 1987.672544889495, 2867.8075824105504, 936.3898167588285, 1051.9861053759907, 1933.3515179524456, 3607.463882868093, 659.3867093382453, 4531.094595955489, 1880.317807473627, 427.3883483794798, 2853.173019728183, 3042.069261021933, 2978.674503688372, 4111.23101050212]",15,621.2000000000002,291.00000000000034,765.0,"[6, 17, 28, 42, 56, 71, 80, 89, 99, 108, 132, 143, 160, 170, 186]","[638.0000000000003, 680.0000000000005, 588.0000000000009, 729.9999999999998, 664.9999999999995, 605.9999999999999, 764.0000000000008, 584.0000000000002, 327.00000000000006, 744.0000000000001, 291.00000000000034, 710.9999999999999, 641.0000000000003, 584.0000000000002, 765.0]","[0, 10, 10, 10, 45, 60, 10, 83, 94, 94, 129, 129, 147, 167, 129]","[10, 21, 31, 60, 60, 77, 194, 94, 100, 129, 137, 147, 177, 177, 194]",37166895.00000001,779.0000000000006,-779.0000000000006,331829.81242450065,0.16102969236565,0.15922195685055227,0.49230769230769234,DWT,mdp.39015067403801,0.0,0.0,0.0,7.450580596923828e-09,0.0,0.0,41.5,14.0,1.7712409317027777e-10,2.5597848147142638e-11,1.8260215790750286e-12,0.0,41.5,2.7755575615628914e-17,5.684341886080801e-13,155.06206896551743,4199.999999999998,155.06206896551745,0.0,1.1641532182693481e-10,155.06206896551743,0.0,1.8189894035458565e-12,288.00000000000034,0.0,46,0.0,5.684341886080801e-13,0.0,0.0,1.4924639227331576e-13,2.307750237524095e-26,0.9427298437621137,0.8174454606398741,0.0001265992691677327,0.9255455712451861,0.00023149767545590952,0.9999999997281637,9.852980106097892e-09,1.8804326053848028e-13,1.5085718866838703e-13,1.8825315293617342e-13,5.7639446680848045e-09,5.7639446680848045e-09,5.376349085541931e-09,3.170849000926479e-13,1.6346892877841846e-13,0.0,0.9999999942360552,0.0,5.480829741486982e-14,6.68026673859805e-14,1.0,9.021451308398725e-13,9.021451308398725e-13,0.6000000051460876,0.11098072942460817,235,1.7447347636713562,0.8402348319630355,148,0,0.11764706005860043,0.1347727732018348,235,0.0,0.4607598715400138,0.83562150391913,123,58.345951016330176,0.9382582528927723,185.25,170.95860849410047,0.8711132534305132,2,coif,289.30555555555554,311.0,226.30356732562697,144,0.4488776074983441,0.8202958965082073,0.43969690579869697,2,2.0
coif15,1,periodization,4.696605435575256e-26,311.1129083894943,5751282.790026271,0.6836734693877551,375.8588095707001,195,raw,1.5319666380136703e-13,-1.9476054102796127e-10,6.462366111514093,54315.58314244065,0.7258772336502288,4.891784848048741e-06,1.0,42.79999999999996,0.035897435897435895,8460.047637370379,17,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103, 0.24615384615384617, 0.2512820512820513, 0.2564102564102564, 0.26153846153846155, 0.26666666666666666, 0.2717948717948718, 0.27692307692307694, 0.28205128205128205, 0.28717948717948716, 0.2923076923076923, 0.29743589743589743, 0.30256410256410254, 0.3076923076923077, 0.3128205128205128, 0.31794871794871793, 0.3230769230769231, 0.3282051282051282, 0.3333333333333333, 0.3384615384615385, 0.3435897435897436, 0.3487179487179487, 0.35384615384615387, 0.358974358974359, 0.3641025641025641, 0.36923076923076925, 0.37435897435897436, 0.37948717948717947, 0.38461538461538464, 0.38974358974358975, 0.39487179487179486, 0.4, 0.40512820512820513, 0.41025641025641024, 0.4153846153846154, 0.4205128205128205, 0.4256410256410256, 0.4307692307692308, 0.4358974358974359, 0.441025641025641, 0.4461538461538462, 0.4512820512820513, 0.4564102564102564, 0.46153846153846156, 0.4666666666666667, 0.4717948717948718, 0.47692307692307695, 0.48205128205128206, 0.48717948717948717, 0.49230769230769234]","[71867.0, 6874.402934083897, 5008.056520763015, 5041.145843427368, 6980.08691223522, 6562.763377102197, 5560.414056475042, 4639.3152332303125, 8460.047637370379, 2602.479613112283, 5338.508041748306, 1217.8205694903208, 4882.171748207713, 2370.042058294927, 1819.641457242777, 3248.8105349016146, 3738.447255262913, 3147.1556215309624, 1528.1703015102103, 6499.1870265739935, 6171.93952513305, 2256.910192701098, 7925.079289217703, 1307.9254201867438, 2719.8952817964196, 1496.3813822961758, 3200.051181373549, 1956.4916531455203, 4672.678783517304, 2212.736136666097, 2717.560729974784, 4562.912768628165, 567.120388137584, 3824.218469239998, 700.0333462346105, 1095.8568772240358, 2011.6894462573466, 3456.0240549792734, 3377.567594713879, 1418.9438423735846, 3070.780141718322, 2596.2299501741236, 4299.194043632928, 1538.5622841200557, 3055.3528405650545, 871.7617960274318, 1946.0947702672786, 151.69663407609272, 1581.548395349834, 1619.1513270080825, 2373.972807833349, 1523.7348179376004, 1191.5590717209388, 316.0454600146236, 2714.7961468737262, 946.8598985595681, 2222.3032612076636, 1837.768277906081, 3494.31361334831, 2389.076382685957, 906.4821472209294, 3329.7977246588316, 293.03946421953765, 3762.5906323771255, 1556.0299734848509, 2640.9704655675346, 1243.5576787418754, 491.84891223086544, 1350.841950263188, 1584.9745925309971, 2313.495391836873, 3551.6175081108377, 2822.932847884954, 951.9058427664319, 3281.1636819080404, 1260.9230894352438, 268.91108968601395, 4727.540775359028, 1359.7100323929678, 2045.2376271204316, 399.2653895670358, 2553.7565109584907, 1486.727362448191, 1987.6725448894929, 2867.807582410552, 936.3898167588275, 1051.9861053759928, 1933.3515179524443, 3607.4638828680913, 659.3867093382423, 4531.094595955488, 1880.3178074736277, 427.388348379478, 2853.1730197281818, 3042.0692610219326, 2978.6745036883726, 4111.231010502119]",15,621.2,291.0000000000009,764.9999999999994,"[6, 17, 28, 42, 56, 71, 80, 89, 99, 108, 132, 143, 160, 170, 186]","[637.9999999999999, 680.0000000000003, 588.0, 729.9999999999999, 664.9999999999998, 606.0000000000006, 764.0, 583.9999999999995, 327.0000000000002, 744.0000000000001, 291.0000000000009, 711.0, 640.9999999999992, 584.0, 764.9999999999994]","[0, 10, 10, 10, 45, 60, 10, 83, 94, 94, 129, 129, 147, 167, 129]","[10, 21, 31, 60, 60, 77, 194, 94, 100, 129, 137, 147, 177, 177, 194]",37166895.0,779.0000000000001,-779.0000000000001,331829.81242450053,0.16102969236565004,0.1592219568505523,0.49230769230769234,DWT,mdp.39015067403801,0.0,0.0,0.0,0.0,0.0,0.0,41.5,14.0,1.808757588150911e-10,2.2711915869379563e-11,1.8646985444854755e-12,0.0,41.5,0.0,1.1368683772161603e-13,155.0620689655173,4200.0,155.06206896551728,2.7755575615628914e-17,0.0,155.0620689655173,0.0,3.637978807091713e-12,288.0000000000009,0.0,46,5.684341886080801e-13,1.1368683772161603e-13,0.0,4.263256414560601e-14,1.5545023694348738e-13,2.5895784221510987e-26,0.9409371938628321,0.8173700001188456,0.00012675625942473167,0.9627727856225925,0.00023149767545590876,0.9999999997284477,9.854120536912168e-09,1.9290073811012008e-13,1.2951536279389424e-13,1.9311605238579672e-13,5.763870801662464e-09,5.763870801662464e-09,5.376238285908377e-09,0.0,0.0,4.977533235413468e-14,0.9999999942361341,1.6862229945123764e-13,1.0961659482973964e-13,0.0,1.0,1.804290261679745e-13,1.804290261679745e-13,0.6000000051459138,0.11098072942457601,239,1.7585124077174794,0.8468699129340715,117,0,0.11764706005855523,0.13477277320178305,236,0.0,0.4651797791584692,0.8436373275171636,97,75.79522852176558,0.9197934089716766,172.25,146.64006128777518,0.8687591383482722,3,coif,289.30555555555554,311.0,226.30356732562697,144,0.4488776074983441,0.8202958965082073,0.43969690579869697,2,2.75
coif11,1,antisymmetric,3.1674957973396087e-26,312.8235886801489,7331680.383055706,0.6576923076923077,365.0496704244457,195,raw,1.2990178733255172e-13,-2.160001066897627e-10,6.863125711160229,160957.98169844347,0.903910617510503,4.891784848048741e-06,1.0,42.80000000000001,0.035897435897435895,8460.047637370384,17,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103, 0.24615384615384617, 0.2512820512820513, 0.2564102564102564, 0.26153846153846155, 0.26666666666666666, 0.2717948717948718, 0.27692307692307694, 0.28205128205128205, 0.28717948717948716, 0.2923076923076923, 0.29743589743589743, 0.30256410256410254, 0.3076923076923077, 0.3128205128205128, 0.31794871794871793, 0.3230769230769231, 0.3282051282051282, 0.3333333333333333, 0.3384615384615385, 0.3435897435897436, 0.3487179487179487, 0.35384615384615387, 0.358974358974359, 0.3641025641025641, 0.36923076923076925, 0.37435897435897436, 0.37948717948717947, 0.38461538461538464, 0.38974358974358975, 0.39487179487179486, 0.4, 0.40512820512820513, 0.41025641025641024, 0.4153846153846154, 0.4205128205128205, 0.4256410256410256, 0.4307692307692308, 0.4358974358974359, 0.441025641025641, 0.4461538461538462, 0.4512820512820513, 0.4564102564102564, 0.46153846153846156, 0.4666666666666667, 0.4717948717948718, 0.47692307692307695, 0.48205128205128206, 0.48717948717948717, 0.49230769230769234]","[71867.00000000003, 6874.402934083897, 5008.056520763019, 5041.145843427364, 6980.086912235227, 6562.763377102201, 5560.4140564750405, 4639.315233230313, 8460.047637370384, 2602.4796131122853, 5338.508041748305, 1217.8205694903183, 4882.171748207714, 2370.0420582949214, 1819.6414572427802, 3248.8105349016155, 3738.4472552629204, 3147.155621530961, 1528.1703015102116, 6499.187026573998, 6171.939525133053, 2256.9101927010965, 7925.079289217706, 1307.9254201867411, 2719.8952817964196, 1496.38138229618, 3200.051181373553, 1956.4916531455212, 4672.678783517307, 2212.736136666096, 2717.5607299747853, 4562.912768628172, 567.1203881375853, 3824.2184692399983, 700.0333462346123, 1095.8568772240344, 2011.6894462573457, 3456.024054979275, 3377.567594713885, 1418.9438423735846, 3070.780141718324, 2596.229950174125, 4299.194043632931, 1538.5622841200554, 3055.352840565056, 871.7617960274316, 1946.0947702672775, 151.69663407608633, 1581.5483953498335, 1619.1513270080839, 2373.9728078333487, 1523.7348179376036, 1191.5590717209407, 316.0454600146235, 2714.79614687373, 946.8598985595651, 2222.303261207663, 1837.768277906079, 3494.3136133483067, 2389.076382685958, 906.4821472209294, 3329.797724658836, 293.0394642195337, 3762.5906323771273, 1556.029973484848, 2640.9704655675346, 1243.557678741878, 491.84891223086703, 1350.841950263191, 1584.974592530995, 2313.4953918368756, 3551.617508110836, 2822.9328478849534, 951.9058427664296, 3281.163681908038, 1260.9230894352427, 268.9110896860108, 4727.540775359029, 1359.710032392966, 2045.2376271204266, 399.2653895670395, 2553.7565109584893, 1486.7273624481911, 1987.672544889493, 2867.807582410555, 936.3898167588295, 1051.986105375993, 1933.3515179524477, 3607.4638828680886, 659.3867093382428, 4531.09459595549, 1880.3178074736247, 427.3883483794787, 2853.1730197281804, 3042.069261021934, 2978.674503688372, 4111.231010502118]",15,621.2000000000002,291.00000000000006,765.0000000000002,"[6, 17, 28, 42, 56, 71, 80, 89, 99, 108, 132, 143, 160, 170, 186]","[638.0000000000005, 680.0, 588.0000000000001, 730.0, 664.9999999999999, 606.0000000000001, 764.0000000000005, 584.0000000000003, 326.9999999999999, 744.0000000000002, 291.00000000000006, 711.0, 641.0000000000003, 584.0, 765.0000000000002]","[0, 10, 10, 10, 45, 60, 10, 83, 94, 94, 129, 129, 147, 167, 129]","[10, 21, 31, 60, 60, 77, 194, 94, 100, 129, 137, 147, 177, 177, 194]",37166895.00000001,779.0000000000005,-779.0000000000005,331829.81242450065,0.16102969236565,0.15922195685055227,0.49230769230769234,DWT,mdp.39015067403801,0.0,0.0,0.0,7.450580596923828e-09,0.0,0.0,41.5,14.0,1.660112047829898e-10,3.390195303432911e-11,1.711455719412266e-12,0.0,41.5,2.7755575615628914e-17,4.547473508864641e-13,155.06206896551743,4199.999999999998,155.0620689655174,0.0,1.1641532182693481e-10,155.06206896551743,0.0,1.8189894035458565e-12,288.00000000000006,0.0,46,2.2737367544323206e-13,4.547473508864641e-13,0.0,7.105427357601002e-15,1.293992360095973e-13,1.725021374966488e-26,0.9472307951572114,0.9425705381294602,0.0012809656143112158,0.7732003554853359,0.005656205082717896,0.9999999997281652,9.852409890690753e-09,1.7365482318612298e-13,2.122670706366595e-13,1.7384865532403176e-13,5.7639446680848045e-09,5.7639446680848045e-09,5.376312152330747e-09,3.170849000926479e-13,1.6346892877841846e-13,8.295888725689112e-15,0.9999999942360552,6.744891978049506e-14,5.480829741486982e-14,6.68026673859805e-14,1.0,7.21716104671898e-13,7.21716104671898e-13,0.6000000051458827,0.11098072942457027,246,1.751806853084739,0.8436406309323742,129,0,0.11764706005854986,0.13477277320177689,239,0.0,0.4587423573996664,0.8319625954414877,137,63.36863051489541,0.9329432481323858,187.75,171.67124742710936,0.8671329997275685,4,coif,289.30555555555554,311.0,226.30356732562697,144,0.4488776074983441,0.8202958965082073,0.43969690579869697,2,3.5
