signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,gaus2,21.504699448848047,0.6857874134296899,1492.586138093303,-40.50689304561981,164,81,76087.21252757173,,False,12.716039907244976,803978.2457493282,0.02334034675120221,1.3819072333524372e-06,0.6705388965687016,5,55634.931933918284,286.3760326920892,171487.2773222697,"[20, 26, 37, 114, 119]","[105097.87821053434, 880.5773070092837, 422.5507970859617, 286.3760326920892, 171487.2773222697]","[0, 24, 36, 72, 72]","[72, 72, 72, 115, 163]",0.05,30,1371290180279.3438,160315.5976016452,-160315.5976016452,0.49390243902439024,12177345.498492539,0.01969443919783106,0.05739688664812065,25535456.650257554,2178507783711.9146,15.0,4902256.288778641,0.012195121951219513,"[0.0, 0.006097560975609756, 0.012195121951219513, 0.01829268292682927, 0.024390243902439025, 0.03048780487804878, 0.03658536585365854, 0.042682926829268296, 0.04878048780487805, 0.054878048780487805, 0.06097560975609756, 0.06707317073170732, 0.07317073170731708, 0.07926829268292683, 0.08536585365853659, 0.09146341463414634, 0.0975609756097561, 0.10365853658536586, 0.10975609756097561, 0.11585365853658537, 0.12195121951219512, 0.12804878048780488, 0.13414634146341464, 0.1402439024390244, 0.14634146341463417, 0.1524390243902439, 0.15853658536585366, 0.16463414634146342, 0.17073170731707318, 0.17682926829268295, 0.18292682926829268, 0.18902439024390244, 0.1951219512195122, 0.20121951219512196, 0.20731707317073172, 0.21341463414634146, 0.21951219512195122, 0.22560975609756098, 0.23170731707317074, 0.2378048780487805, 0.24390243902439024]","[12177345.498492539, 3380050.63838971, 4902256.288778641, 756478.6019821316, 1330658.9935989466, 491139.92863808427, 291266.84067493957, 192481.09263386557, 202822.04041273435, 160029.13624394545, 101809.30032764091, 103280.64406593145, 98388.82234890157, 72820.16260027522, 79127.43713433249, 26378.42767554145, 38414.867641219615, 22198.234976265798, 62748.458994166765, 70475.2498832831, 24673.69491176812, 30476.225128241225, 32343.352116423306, 13746.762533224219, 22016.420995880835, 15038.873870772712, 32130.944113321795, 27743.21197181853, 44239.476098288345, 18601.952809027083, 22066.655520022698, 17462.39311147627, 27366.708702026535, 22721.350963890163, 22803.797077203642, 11947.806190564921, 23738.483163664918, 6376.334965498032, 12426.615967590293, 13827.735193335948, 22515.03770742224]",3.0,0.5,9146.251522891971,15.0,0.5,443424117813.43695,0.026192464937212556,0.04190987523541404,549586061213.04535,4.974592529313087e+20,"[0.015625, 0.015625, 0.015625, 0.015625]",1.0,443424117813.43695,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[6.32338219266162e-21, 443424117813.43695, 60702257106.73866, 12580293625.45258, 7296986718.76579, 5265697903.741052, 3536829351.7250752, 2200954343.4267015, 1820741366.9387183, 1631456001.4325564, 1264394732.4905863, 1065521218.9410049, 895695061.7345071, 705094136.190491, 647839331.5453291, 602872572.8206303]",3.0,0.7,boxcar,64.0,32.0,9146.251522891971,15.0,CWT,mdp.39015067403942,0.0,0.0,159457.5976016452,0.0,0.0,-14.0,0.0,276.3760326920892,,4885632.0298158955,55217.9795529659,0.09650849490346103,4.0,4.974592528303545e+20,0.0,0.12103382790447645,0.0,0.0,2178436364992.0437,0.0,9063.40152289197,0.0,0.2,12100794.498492539,25250216.029167373,0.0,-18.5,55217.9795529659,269418.6596695914,55219.34381900985,,0.10126688294924027,443418658806.20306,9063.40152289197,0.0,443418658806.20306,170641.2773222697,159457.5976016452,0.0,-14.0,0.39999999999999997,0.0,0.0,0.0,549568523023.4985,16.0,0.09469428250249476,0.5895105787680446,0.22621856660089334,0.19050887398748528,0.5768530518530964,0.9128072718516271,0.49709455890121534,1.0,0.16682344215845332,,0.0027529498228115066,0.408286313064417,0.408286313064417,0.4081130305144427,1.0,0.8166107087923827,0.8,,0.06666666666666668,0.2,0.6320670383179707,0.6320670383179707,0.36363636363636365,1.9487576910571454,0.7701485280722183,3,1.7694214302794018,0.8230903453209385,3,0,0,0.4782072018497869,0.7870985298559845,3,1,0.11111111111111112,0.5144214874595463,0.9035194791310761,2,0.5,0.9642857142857143,2.75,2.6666666666666665,0.8839285714285714,1,gaus,7.0,6.5,3.8913824205360674,8,0.5,1.0,0.35,1,1.0,1
raw,mexh,22.168120334467908,0.6610960554049985,2014.7989738455522,-43.47041951964403,164,81,117092.04071954543,,False,12.738905085335197,943781.8924375959,0.019856498364645068,8.959802547960899e-07,0.5626310394616072,6,39746.627486594174,110.71957517517149,199418.0142354548,"[22, 30, 41, 46, 114, 119]","[110.71957517517149, 2043.7230790866452, 510.4995967652503, 35895.792910446646, 199418.0142354548, 501.0155226365314]","[0, 0, 0, 0, 0, 118]","[23, 34, 42, 71, 163, 163]",0.05,30,2705028470312.5654,199614.59601166064,-199614.59601166064,0.49390243902439024,19274705.25207913,0.009757146039402174,0.034023383641827255,31398759.320432413,4823737936899.338,7.0,987662.7287775588,0.024390243902439025,"[0.0, 0.006097560975609756, 0.012195121951219513, 0.01829268292682927, 0.024390243902439025, 0.03048780487804878, 0.03658536585365854, 0.042682926829268296, 0.04878048780487805, 0.054878048780487805, 0.06097560975609756, 0.06707317073170732, 0.07317073170731708, 0.07926829268292683, 0.08536585365853659, 0.09146341463414634, 0.0975609756097561, 0.10365853658536586, 0.10975609756097561, 0.11585365853658537, 0.12195121951219512, 0.12804878048780488, 0.13414634146341464, 0.1402439024390244, 0.14634146341463417, 0.1524390243902439, 0.15853658536585366, 0.16463414634146342, 0.17073170731707318, 0.17682926829268295, 0.18292682926829268, 0.18902439024390244, 0.1951219512195122, 0.20121951219512196, 0.20731707317073172, 0.21341463414634146, 0.21951219512195122, 0.22560975609756098, 0.23170731707317074, 0.2378048780487805, 0.24390243902439024]","[19274705.25207913, 4322872.868828391, 3922867.510702019, 783925.3804591798, 987662.7287775588, 448717.49955501995, 260369.59428149209, 199085.7117079001, 169350.67837186006, 145951.54118136238, 81926.20896076337, 67102.3499034536, 60920.02282535308, 36200.558061151816, 56821.733583464724, 31960.631739874738, 27209.3631628623, 31004.090431620993, 36173.07379904101, 46934.74761483148, 20448.556646102123, 9068.25608850585, 8574.547938331661, 8664.667280403686, 8657.02266346624, 6014.394100230268, 11498.963595562236, 20324.716041297186, 24358.23896742292, 3876.585130950156, 6190.0115438448765, 10631.292090240202, 11894.62694404292, 6920.9433738226335, 28742.90686241079, 9396.232545178085, 7585.995132483435, 6602.588526080876, 4827.920342107915, 3270.892323057647, 11488.008673810134]",3.0,0.3,72535.02194007959,15.0,0.5,289061386560.57666,0.033242758843512556,0.0542889887187002,404577327532.71497,2.2354804325124158e+20,"[0.015625, 0.015625, 0.015625, 0.015625]",1.0,289061386560.57666,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[4.3206124935482295e-20, 289061386560.57666, 57300279615.1277, 16583269550.89349, 9247314740.725922, 6222619208.522312, 4451642899.842899, 2914200545.8437915, 2473448819.821624, 2030086924.3311808, 1603064479.1877465, 1361905274.927991, 1126305968.6919713, 925993671.4437387, 862465209.6601937, 748939004.0407357]",3.0,0.7,boxcar,64.0,32.0,72535.02194007959,15.0,CWT,mdp.39015067403942,0.0,0.0,198756.59601166064,0.0,0.0,-9.0,0.0,100.71957517517149,,971038.4698148133,39329.67510564179,0.08412938142017487,4.0,2.2354804315028737e+20,0.0,0.13097112106290534,0.0,0.0,4823666518179.467,0.0,72452.17194007958,0.0,0.0,19198154.25207913,31113518.699342232,0.0,-18.0,39329.67510564179,229723.76491956503,39329.675105641785,,0.09421658904294028,289055927553.3428,72452.17194007958,8.0,289055927553.3428,198572.0142354548,198756.59601166064,0.0,-9.0,0.39999999999999997,0.012195121951219513,0.0,0.0,404559789343.1681,15.0,0.11806778550878816,1.0000000000000002,0.14202351036161373,0.00444929384355397,0.6046252342843619,1.0,0.32382461701003734,0.8337711340447613,0.21156494576612453,,0.0009408467226632993,0.27369748898242163,0.27369748898242163,0.2734706026146616,0.8134614437386082,1.0,0.7333333333333334,,0.28888888888888886,0.2666666666666667,0.8359041106530323,0.8359041106530323,0.6666666666666667,1.96985651654339,0.778486778367189,2,1.6952535252851668,0.7885893013702072,5,0,0,0.521885970658533,0.858990995260725,2,1,0.11111111111111112,0.509476786358251,0.8948347062893263,3,1.4142135623730951,0.8989847455447789,3.0,2.608695652173913,0.8423495156295323,2,mexh,2.0,2.0,,1,0.14285714285714285,,,5,2.75,2
raw,fbsp,16.60840818423583,0.7574525745257452,1770.3751391990052,-41.00884921223287,164,81,92784.28978560913,-389475.94599240966,True,13.025974867040283,1553906.7240683537,0.02187810729986933,7.629964222125933e-08,0.39887293466780643,11,23754.463180527833,264.6428597894337,148507.20757673733,"[19, 25, 36, 41, 72, 99, 107, 114, 119, 124, 129]","[98189.75667365095, 2336.5868682788278, 264.6428597894337, 3021.116420146267, 297.89987989058136, 680.8982515524403, 1560.297323831619, 1445.4793897523923, 3459.5228090445016, 148507.20757673733, 1535.6869331318157]","[0, 24, 35, 40, 71, 74, 74, 74, 74, 74, 128]","[74, 74, 74, 74, 74, 100, 108, 115, 120, 163, 163]",0.05,30,1537888550721.245,132591.33585285334,-132591.33585285334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,131733.33585285334,,0.0,-6.5,0.0,254.64285978943371,,,23337.51079957545,,,,,,,,,,,0.0,,,,0.0,-15.5,23337.51079957545,252543.09498580615,23337.510799575448,,,,,,,147661.20757673733,131733.33585285334,0.0,-6.5,,,,,,10.0,,0.7566609823212198,0.0,0.1589944757091863,0.9533019127059847,0.2692927210974755,1.0,0.5815066115101649,0.4068238177782819,0.0,0.002528746565216118,0.1382288745927958,0.1382288745927958,0.13795966979518304,0.9206965154578992,0.665726802090108,0.4,,0.4,0.6000000000000001,0.48826611269223186,0.48826611269223186,0.8181818181818183,1.5372383171510573,0.607516179504014,6,1.7290244687389869,0.8042986948666053,4,0,0,0.43317362722168984,0.7129761405510465,4,0,0.0,0.458508946791368,0.8053158254095152,5,0.9574271077563381,0.9316123494459758,4.75,4.615384615384615,0.7961633175801308,3,fbsp,3.0,3.0,,1,0.21428571428571427,,,4,3.25,3
raw,gaus4,20.8405510389878,0.6360283047274917,926.781642895442,-37.544967337469835,164,81,56262.22137386552,,False,12.62061981289135,874748.6069667446,0.028128016055878776,1.1558346769926815e-06,0.6248931698724031,2,125487.1449078099,96954.65284817453,154019.63696744526,"[18, 124]","[96954.65284817453, 154019.63696744526]","[0, 73]","[73, 163]",0.05,10,693478783848.8735,107533.02205860801,-107533.02205860801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,106675.02205860801,,0.0,-20.0,0.0,96944.65284817453,,,125070.19252685751,,,,,,,,,,,20.0,,,,0.0,-20.0,125070.19252685751,242218.2898156198,125070.19252685751,,,,,,,153173.63696744526,106675.02205860801,0.0,-15.5,,,,,,19.0,,0.3910473854456927,0.18704767789367133,0.37646795297879276,0.4609552330151661,0.8255189259367831,0.1479133650290548,0.9296841065345406,0.18947215302352516,,1.0,1.0,1.0,1.0,0.8721770707722464,0.7019206383621739,1.0,,0.0,0.0,0.35829299561221695,0.35829299561221695,0.0,2.530366052812097,1.0,1,1.5493742200999077,0.7207299177178043,8,0,0,0.6075569750299045,1.0,1,1,0.11111111111111112,0.43295779442659776,0.7604382990257996,6,3.559026084010437,0.7457838511421117,4.0,1.7454545454545456,0.730034782713913,4,gaus,7.0,6.5,3.8913824205360674,8,0.5,1.0,0.35,1,3.25,4
raw,gaus6,20.827082275391696,0.6338452273411623,921.188323662123,-37.17997967292825,164,81,53360.60841398183,,False,12.595191313402331,981495.9987809198,0.028357352457045768,9.545549480665696e-07,0.5946946582697871,3,77460.86217925505,487.58817574189743,132934.72552313187,"[18, 124, 129]","[98960.2728388914, 132934.72552313187, 487.58817574189743]","[0, 74, 126]","[74, 163, 163]",0.05,30,636339053576.6841,115624.41292697746,-115624.41292697746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,114766.41292697746,,0.0,-19.5,0.0,477.58817574189743,,,77043.90979830267,,,,,,,,,,,0.0,,,,0.0,-19.5,77043.90979830267,223626.58653776516,77043.90979830269,,,,,,,132088.72552313187,114766.41292697746,0.0,-10.5,,,,,,18.0,,0.3620000396315492,0.15217256528496517,0.39938303479687637,0.4300696250406366,0.8237487401193248,0.13259376650818866,0.8831641915643365,0.2236346296763192,,0.0048286898972856,0.5931723904903985,0.5931723904903985,0.5930453034471543,0.7848089215497602,0.563480074585904,0.9333333333333333,,0.22222222222222224,0.06666666666666665,0.4002616332990936,0.4002616332990936,0.030303030303030276,1.777797611967869,0.7025851496830395,4,1.5165478200325988,0.7054599020478922,9,0,0,0.432129690798695,0.7112578878341825,5,1,0.11111111111111112,0.42029026852221896,0.7381893131532883,8,2.3804761428476167,0.8299659897965987,6.5,5.82995951417004,0.6828401377554423,5,gaus,7.0,6.5,3.8913824205360674,8,0.5,1.0,0.35,1,4.0,5
raw,gaus3,21.089877990650816,0.6724631135200241,1247.8775950065324,-38.87874469982032,164,81,62919.49099118931,,False,12.731341509575426,1379439.3160655424,0.023257391258227376,6.82399187098553e-07,0.08809216943695691,4,41119.304955072716,208.64294004079966,149830.33145675558,"[34, 56, 145, 156]","[208.64294004079966, 149830.33145675558, 1923.946014411602, 12514.299409082872]","[5, 5, 5, 5]","[35, 87, 147, 163]",0.05,20,932303188632.3936,134357.42448899845,-134357.42448899845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,133499.42448899845,,0.0,-19.0,0.0,198.64294004079966,,,40702.352574120334,,,,,,,,,,,10.0,,,,0.0,-19.0,40702.352574120334,155721.21982029086,40721.01412887738,,,,,,,148984.33145675558,133499.42448899845,0.0,-14.5,,,,,,17.0,,0.4576917020468102,0.10501698304373547,0.29272918491999844,0.5954384698076439,0.8582877120688381,0.4035921817221345,0.10275802405787149,0.35098883529041885,,0.0019510414832678655,0.2853253531726432,0.2853253531726432,0.2852602294155367,0.46570065461400745,0.6744142474407487,0.8666666666666667,,0.04444444444444445,0.13333333333333333,0.49742650740051775,0.49742650740051775,0.06060606060606061,1.4029523037264693,0.5544463822407483,9,1.4142488238455735,0.6578729820204412,10,0,0,0.3414900332625323,0.5620707971391883,8,1,0.11111111111111112,0.3902573310641258,0.68544007022621,10,0.9574271077563381,0.9316123494459758,9.25,9.171974522292993,0.635449031865845,6,gaus,7.0,6.5,3.8913824205360674,8,0.5,1.0,0.35,1,4.75,6
raw,gaus8,20.798512962365493,0.6149503161698283,788.223171348811,-36.40080510319751,164,81,48294.53166080652,,False,12.472363509263491,968931.3450842262,0.03041884158459465,8.731326324835047e-07,0.6008914336933261,4,54528.1815305681,215.85895813695242,116220.12409849229,"[18, 114, 124, 129]","[101131.9836210583, 215.85895813695242, 116220.12409849229, 544.7594445848663]","[0, 74, 74, 127]","[74, 115, 163, 163]",0.05,30,531898569888.7521,113766.16816582452,-113766.16816582452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,112908.16816582452,,0.0,-14.5,0.0,205.85895813695242,,,54111.22914961572,,,,,,,,,,,0.0,,,,0.0,-19.0,54111.22914961572,209356.7261222724,54129.03165459942,,,,,,,115374.12409849229,112908.16816582452,0.0,-10.0,,,,,,17.0,,0.3112847700883725,0.1380647739044263,0.448302082618328,0.2808822375330587,0.8199939045419793,0.0,0.8927101410331677,0.21961355074156683,,0.0020254832029040744,0.39891110025722143,0.39891110025722143,0.39887417981006146,0.7177504452212435,0.4537343518858531,0.8666666666666667,,0.24444444444444444,0.13333333333333333,0.39062324079240707,0.39062324079240707,0.33333333333333337,1.552719365039845,0.613634285566804,5,1.3991536605162493,0.6508510917094102,11,0,0,0.3941025766664247,0.6486676852768032,6,1,0.11111111111111112,0.3833008770020568,0.6732218952393922,11,3.2015621187164243,0.7713169915202553,8.25,7.29281767955801,0.5910156386172705,7,gaus,7.0,6.5,3.8913824205360674,8,0.5,1.0,0.35,1,5.5,7
raw,cgau8,15.370950972410089,0.6727642276422764,1001.4847360443836,-35.30588437259391,164,81,48494.93863334448,-334512.4252550346,True,12.820087834760248,873348.4127173768,0.03579427194572469,2.0378338908298993e-06,0.44969480100240117,6,24345.566269812884,129.12111854215254,73037.05768460123,"[17, 37, 43, 114, 124, 131]","[73037.05768460123, 558.0611804892542, 129.12111854215254, 945.469023119098, 70898.1696553226, 505.51895680296]","[0, 35, 42, 74, 74, 127]","[74, 74, 74, 116, 163, 163]",0.05,30,416727371462.8003,75468.67016678158,-75468.67016678158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,74610.67016678158,,0.0,-9.0,0.0,119.12111854215254,,,23928.613888860502,,,,,,,,,,,0.0,,,,0.0,-18.0,23928.613888860502,137317.3976188773,23928.61388886051,,,,,,,72191.05768460123,74610.67016678158,0.0,-9.0,,,,,,15.0,,0.3132909958377602,0.33986893847205246,0.5170446746662262,0.7032302885904311,0.10665498598132406,0.405705229793978,0.6597961951698982,0.18902404743011944,0.34118416793601436,0.001130680300399014,0.14323607155090218,0.14323607155090218,0.14296843092897837,0.3792154165308216,0.17020040981945034,0.7333333333333334,,0.28888888888888886,0.2666666666666667,0.1919807769709042,0.1919807769709042,0.6666666666666667,0.9628938224850745,0.38053538594345754,11,1.549401278510561,0.7207425046098739,7,0,0,0.2766253491815681,0.455307667512092,12,0,0.0,0.39731105820864476,0.6978290936844296,9,2.217355782608345,0.841617444099404,9.75,9.341196293176074,0.5725944363354163,8,cgau,8.0,8.0,,1,0.5714285714285714,,,2,6.5,8
raw,gaus1,21.992074833915137,0.6492773261065944,1821.7870097841176,-43.54128714218669,164,81,107830.9091567607,,False,12.752592460676421,3407402.621980065,0.02506163179076874,1.1349328093278732e-06,0.021386557791684618,3,21792.46460296411,153.44385067071198,58432.62605428805,"[57, 62, 157]","[58432.62605428805, 153.44385067071198, 6791.323903933575]","[3, 61, 3]","[83, 83, 163]",0.05,30,2728288811075.1016,231251.64819584915,-231251.64819584915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,230393.64819584915,,0.0,-19.5,0.0,143.44385067071198,,,21375.51222201173,,,,,,,,,,,0.0,,,,0.0,-19.5,21375.51222201173,56621.39380889233,21441.004455153434,,,,,,,57586.62605428805,230393.64819584915,0.0,-15.0,,,,,,18.0,,0.9072890510024227,0.18342607629259775,0.0,0.6212500024572477,0.9768625200017633,0.24088748019017464,0.0,1.0,,0.0013815979092207222,0.12160890848625999,0.12160890848625999,0.12188946573073384,0.0,0.07430976527620103,0.9333333333333333,,0.022222222222222254,0.06666666666666665,1.0,1.0,0.030303030303030276,0.9353843751046713,0.3696636595583241,12,1.6226257914940816,0.7548047063251805,6,0,0,0.2911103248678273,0.47914901290286166,11,1,0.11111111111111112,0.48565883568747015,0.8530013402487487,4,3.8622100754188224,0.7241278517557984,8.25,6.769230769230769,0.5674210687350421,9,gaus,7.0,6.5,3.8913824205360674,8,0.5,1.0,0.35,1,7.0,9
raw,gaus5,20.885955193146582,0.6330171635049684,1016.4085322905139,-37.85520988648811,164,81,60332.27238150225,,False,12.677601383879846,1117169.7849936932,0.02679149505219572,5.599634917363813e-07,0.14829751682921696,5,37656.63932507929,136.9463980893488,169690.52716837858,"[34, 56, 93, 144, 156]","[560.699877086452, 169690.52716837858, 136.9463980893488, 3881.7037861353747, 14013.319395706727]","[5, 5, 87, 87, 87]","[35, 87, 94, 147, 163]",0.05,20,736511845692.0828,102814.9482112408,-102814.9482112408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403942,,,101956.9482112408,,0.0,-18.5,0.0,126.9463980893488,,,37239.68694412691,,,,,,,,,,,10.0,,,,0.0,-18.5,37239.68694412691,179527.19662539646,37243.897488925206,,,,,,,168844.52716837858,101956.9482112408,0.0,-14.0,,,,,,16.0,,0.4317916820608987,0.08380293090911417,0.3569899429393752,0.5301653908572959,0.8314863474578503,0.12678288431061852,0.19550258307106877,0.26705444982479193,,0.0012114072689799154,0.2559933311891114,0.2559933311891114,0.2557965927004415,0.5775722837386477,0.8048134999244805,0.8,,0.06666666666666668,0.2,0.3338211668374954,0.3338211668374954,0.09090909090909088,1.4202682421193404,0.5612896365492019,8,1.2854341856947937,0.5979516522662429,13,0,0,0.33138321143846,0.5454356135441438,9,1,0.11111111111111112,0.3473914708733211,0.6101513417880399,12,2.3804761428476167,0.8299659897965987,10.5,10.091644204851752,0.5399829948982994,11,gaus,7.0,6.5,3.8913824205360674,8,0.5,1.0,0.35,1,8.5,10
