signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,rbio3.1,4374395.35331475,0.6404320987654321,196.55046576456746,1.7200841067317878,216,3,False,False,308.0000780083798,,9.174333839952228,249640.77530627258,0.5615353446393848,4.8387953484502056e-05,-0.1464213186491829,0.0,0.027777777777777776,34226.21207476226,15,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035, 0.25, 0.2546296296296296, 0.25925925925925924, 0.2638888888888889, 0.2685185185185185, 0.27314814814814814, 0.2777777777777778, 0.2824074074074074, 0.28703703703703703, 0.29166666666666663, 0.2962962962962963, 0.30092592592592593, 0.3055555555555555, 0.3101851851851852, 0.31481481481481477, 0.3194444444444444, 0.32407407407407407, 0.32870370370370366, 0.3333333333333333, 0.33796296296296297, 0.34259259259259256, 0.3472222222222222, 0.35185185185185186, 0.35648148148148145, 0.3611111111111111, 0.3657407407407407, 0.37037037037037035, 0.375, 0.3796296296296296, 0.38425925925925924, 0.38888888888888884, 0.3935185185185185, 0.39814814814814814, 0.40277777777777773, 0.4074074074074074, 0.41203703703703703, 0.41666666666666663, 0.4212962962962963, 0.42592592592592593, 0.4305555555555555, 0.4351851851851852, 0.43981481481481477, 0.4444444444444444, 0.44907407407407407, 0.45370370370370366, 0.4583333333333333, 0.4629629629629629, 0.46759259259259256, 0.4722222222222222, 0.4768518518518518, 0.48148148148148145, 0.4861111111111111, 0.4907407407407407, 0.49537037037037035]","[119946.80613538652, 12039.707214773087, 23448.18528059901, 16924.5476010084, 8114.91116533949, 18710.066172552124, 16956.127798892623, 34226.21207476226, 13920.582841120346, 8185.208499419106, 10154.102784015586, 24566.28054564307, 7501.496369550423, 6244.70638118783, 10607.787933536161, 18806.68287362562, 10620.930578815429, 13906.316569975517, 21109.958786131214, 11458.90144973149, 2219.1390504420383, 9775.99124500849, 11257.341730450444, 7791.9873768161515, 9334.04115577655, 9726.206036276888, 2497.775985582589, 6248.26848796063, 1798.0547097639999, 1641.8559631485, 501.81306756832913, 3031.366280783994, 1336.8211216444092, 1765.7071062034022, 2625.5692277809576, 2299.491855363409, 3007.985168118497, 2256.5865714665624, 1316.3202287166455, 1287.008983533357, 799.2905967284937, 519.0110053664387, 396.1860311938361, 265.43420945924635, 380.60232865810036, 333.92439392873274, 392.6727393970576, 687.3771816440795, 853.2080687540789, 611.3789218976543, 1641.2779909914188, 647.8122964438079, 1368.8365852121544, 442.599358616491, 608.8426081402114, 1461.3513862525679, 572.7823044870885, 968.0621641445173, 1385.4915220954908, 603.5085180783074, 1954.6324759225179, 1023.3690151128992, 442.57997731815993, 598.9798884447425, 1519.8275250688523, 1379.9626914812125, 425.1888093086187, 615.2253555226032, 463.57136475862194, 620.1645354872387, 306.08849548676176, 579.6440087062425, 812.3856055892718, 1310.1317048905823, 689.5584660117817, 919.3139702752705, 621.8973792811165, 475.8414729239706, 561.6465222664343, 974.9327797450122, 499.2242329717332, 288.4979792520351, 419.15105589038495, 468.154321100678, 315.40380847574266, 227.38382194732705, 198.20612147784314, 229.08917807677193, 120.5293804258528, 163.27733766161313, 16.9546936465451, 463.6337321063909, 159.75339450704396, 48.563066645218186, 517.8151219489694, 335.209397246689, 403.4181409613216, 614.0664382337106, 426.00765250306074, 130.21358957604122, 426.0884842075284, 881.5578939197565, 347.98312534128706, 349.34517937953854, 492.0539361458071, 152.0060750946037, 690.2466367059662, 209.01663615729817]",12,1084.5969206779266,314.4741738657167,2044.1764507817961,"[1, 27, 44, 55, 72, 84, 98, 132, 143, 159, 192, 206]","[314.4741738657167, 1464.4607466401726, 1065.3097877064204, 875.5977013460754, 620.233645118377, 2044.1764507817961, 680.6396074724036, 1260.589192462251, 1140.4210653156827, 1930.329414106156, 1032.08911740877, 586.8421459112977]","[0, 18, 33, 51, 59, 77, 89, 112, 112, 112, 179, 201]","[77, 77, 77, 77, 77, 112, 112, 137, 149, 210, 210, 210]",120948535.69951732,1592.66401205626,-1592.66401205626,529996.2930951695,0.06700708265229677,0.08652725976870441,0.49537037037037035,SWT,mdp.39015067403785,0.0,0.0,0.0,81697184.17951731,0.0,0.0,-16.0,10.0,197763.51870459382,63760.80221623637,2814.9679026795284,0.0,-16.0,0.0028247558900942604,892.4640120562599,856.3423752233812,7993.563048135119,856.342375223381,0.01520617652632085,304016.5334893889,856.3423752233812,1.0,21746.331416980436,310.0741738657167,0.0,-16.0,1343.976450781796,892.4640120562599,0.023148148148148147,160.8,1.0,0.3204635736547157,0.0,1.0,0.9999999999999999,0.8333333333333326,0.010850937671519234,0.35642865017098246,,0.6146166995854209,1.0,0.9999999999999999,0.9486979902120511,0.8495003148028759,0.8495003148028759,0.84950016208214,0.10994988313346882,0.9486979902120514,0.9999999999999999,0.6203499096185424,0.9557013872629536,1.0,0.751817846008475,0.3333333333333333,0.7142857142857142,0.3125,1.0,0.0,0.0,1.0,1.0,0.0,6.255400458456128,0.9137433370649272,3,1.8763842405667484,0.9737694941947777,3,0,0.6894978932756479,0.8753242383065049,3,0,0.5651345618538188,1.0,1,1.0,0.9905660377358491,2.5,2.0,0.9834905660377358,1,rbio,40.06666666666667,25.0,36.11581898493209,15,0.6001313887793983,1.0,0.27990802785442115,2,1.25,1
smoothed,sym17,1574229.5207741675,0.6512345679012346,62.0908522532404,6.773088939932169,216,3,False,False,244.94357946688157,,8.939730855864928,242284.83044760357,0.5691803281240565,3.745818165663491e-05,0.8486154671397707,0.0,0.07870370370370369,24800.628605821497,16,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035, 0.25, 0.2546296296296296, 0.25925925925925924, 0.2638888888888889, 0.2685185185185185, 0.27314814814814814, 0.2777777777777778, 0.2824074074074074, 0.28703703703703703, 0.29166666666666663, 0.2962962962962963, 0.30092592592592593, 0.3055555555555555, 0.3101851851851852, 0.31481481481481477, 0.3194444444444444, 0.32407407407407407, 0.32870370370370366, 0.3333333333333333, 0.33796296296296297, 0.34259259259259256, 0.3472222222222222, 0.35185185185185186, 0.35648148148148145, 0.3611111111111111, 0.3657407407407407, 0.37037037037037035, 0.375, 0.3796296296296296, 0.38425925925925924, 0.38888888888888884, 0.3935185185185185, 0.39814814814814814, 0.40277777777777773, 0.4074074074074074, 0.41203703703703703, 0.41666666666666663, 0.4212962962962963, 0.42592592592592593, 0.4305555555555555, 0.4351851851851852, 0.43981481481481477, 0.4444444444444444, 0.44907407407407407, 0.45370370370370366, 0.4583333333333333, 0.4629629629629629, 0.46759259259259256, 0.4722222222222222, 0.4768518518518518, 0.48148148148148145, 0.4861111111111111, 0.4907407407407407, 0.49537037037037035]","[119946.80613538655, 11008.951002539947, 17649.216483064756, 10391.76493090184, 4176.945949107736, 8344.33001756548, 6755.661976191009, 12528.365684419285, 4828.6206862245, 2820.708368005716, 3758.9876962249814, 10754.765983683648, 4140.460656175543, 4347.80827901107, 8898.688588841804, 17937.669612705435, 11020.121184697831, 15379.138836552882, 24800.628605821497, 14302.568878013351, 2927.803977399111, 13486.421946045904, 16024.410434703736, 11302.424156779447, 13655.877517597497, 14236.312110719831, 3632.7777299690147, 8972.84700493824, 2534.412089881004, 2260.2245790289267, 672.9031654368731, 3966.053853645285, 1719.2769201372553, 2260.3964768517044, 3391.7436568791363, 3027.6466980126966, 4053.47194356803, 3111.1199503491257, 1852.2545885193854, 1843.3887028278718, 1162.4218978988295, 764.7082326160166, 590.1531283696233, 398.8768069745743, 575.6582503635337, 507.01931637909746, 596.7557291653648, 1041.972317389662, 1284.9680425230945, 910.6969202208651, 2406.044522100571, 929.558605829305, 1911.6098182313694, 598.0270517350134, 791.2600546301575, 1816.3226138229331, 677.2351483505776, 1083.7417008261475, 1463.0740347325932, 599.69053005764, 1826.4671458789815, 900.765846240251, 368.5914042632532, 475.53452349269327, 1161.981112700756, 1028.250853274054, 312.5964761707129, 451.27891626203933, 342.283631824263, 463.7641777417097, 232.6435509747862, 448.4222203902167, 639.6864627100987, 1049.0595092734004, 560.6810043903174, 757.8239115621776, 518.942121216749, 401.4168430897974, 478.4984253561852, 838.1588572546956, 432.82745126344497, 252.13680981549186, 369.15747528959935, 415.4399370345819, 281.9938571006328, 204.82904037980083, 179.89885925044362, 209.51412769564348, 111.07059794755399, 151.59958309747466, 15.85824690988877, 436.7321447014522, 151.4968222164181, 46.342140237865735, 496.9842380376647, 323.4129074773023, 391.0704847614435, 597.8346886790571, 416.37708340538154, 127.73136423878297, 419.3781791888388, 870.418943107665, 344.5983684751568, 346.8790143509051, 489.74162469380974, 151.59093210669565, 689.3880797051213, 208.95065111900666]",16,920.263957439397,56.827008488221395,1730.5636782783936,"[5, 18, 31, 48, 65, 75, 87, 108, 118, 136, 147, 162, 173, 186, 198, 209]","[308.4099224628648, 1223.7353758526287, 1307.5880534671169, 1065.7142769073855, 768.9392959843005, 1578.789533315024, 1730.5636782783936, 735.1175181722299, 143.4577100453117, 1578.495297868594, 773.3630098947588, 691.4664318123232, 56.827008488221395, 513.5887717332814, 1301.83503154749, 946.3324032004276]","[0, 0, 0, 36, 61, 0, 81, 93, 114, 114, 141, 141, 171, 181, 141, 204]","[12, 25, 71, 71, 71, 81, 215, 114, 122, 215, 157, 181, 175, 189, 215, 215]",101744680.01401573,1356.4313035238931,-1356.4313035238931,471223.8724269962,0.07795634815179599,0.08955247082177233,0.49537037037037035,SWT,mdp.39015067403785,0.0,0.0,0.0,62493328.49401572,0.0,0.0,4.0,6.0,164111.7894684328,54120.63036567563,2270.7788224186647,0.0,17.5,0.01377402138959348,656.2313035238931,692.0094119848516,9702.623319030354,692.0094119848516,0.012180965473252939,245244.11282121562,692.0094119848516,0.0,12320.747948039672,52.42700848822139,0.0,-9.5,1030.3636782783935,656.2313035238931,0.07407407407407407,160.8,0.5661859628206962,0.17148075256867476,0.67702543476848,0.36065716519394564,0.16096589902754815,1.0,0.959249128225484,0.2321705158296935,,0.04824992881941746,0.6813815974710591,0.64037389722795,0.6758807112648838,0.6379219816578154,0.6379219816578154,0.6379216142363071,0.5570684195260401,0.6758807112648839,0.9999999999999999,0.7908429126094494,0.6881657191514894,0.4351176871844842,0.6005817567642457,0.0,0.14285714285714285,1.0,0.5475727771015455,0.49382716049382713,0.1830985915492958,0.5967102372657351,0.5967102372657351,0.7282608695652173,5.067858930045437,0.7402759201857558,15,1.7648946652107171,0.9159107971031618,9,0,0.5650585189101889,0.7173472500603095,17,0,0.5159668573043154,0.9129982346359813,9,4.123105625617661,0.9611027771168146,12.5,11.503759398496241,0.9215891244074639,2,sym,62.10526315789474,70.0,31.292339738597203,19,0.930232558139535,0.8664441404929154,0.0889039671544509,4,2.5,2
smoothed,bior1.5,2006867.1414980455,0.6203703703703703,96.52995122308883,5.058028736595613,216,3,False,False,290.8671693336432,,8.961373523259839,248589.2763683007,0.5695162155626652,3.335836894150003e-05,0.860459787950996,0.0,0.07870370370370369,27879.27677900122,16,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035, 0.25, 0.2546296296296296, 0.25925925925925924, 0.2638888888888889, 0.2685185185185185, 0.27314814814814814, 0.2777777777777778, 0.2824074074074074, 0.28703703703703703, 0.29166666666666663, 0.2962962962962963, 0.30092592592592593, 0.3055555555555555, 0.3101851851851852, 0.31481481481481477, 0.3194444444444444, 0.32407407407407407, 0.32870370370370366, 0.3333333333333333, 0.33796296296296297, 0.34259259259259256, 0.3472222222222222, 0.35185185185185186, 0.35648148148148145, 0.3611111111111111, 0.3657407407407407, 0.37037037037037035, 0.375, 0.3796296296296296, 0.38425925925925924, 0.38888888888888884, 0.3935185185185185, 0.39814814814814814, 0.40277777777777773, 0.4074074074074074, 0.41203703703703703, 0.41666666666666663, 0.4212962962962963, 0.42592592592592593, 0.4305555555555555, 0.4351851851851852, 0.43981481481481477, 0.4444444444444444, 0.44907407407407407, 0.45370370370370366, 0.4583333333333333, 0.4629629629629629, 0.46759259259259256, 0.4722222222222222, 0.4768518518518518, 0.48148148148148145, 0.4861111111111111, 0.4907407407407407, 0.49537037037037035]","[119946.80613538655, 11293.989567122704, 19407.24581256008, 12590.990405803439, 5644.04770813839, 12593.59150807416, 11338.504753726174, 23188.760989243776, 9701.336877313599, 5938.47157428748, 7744.5635789102325, 19855.214911586507, 6466.280533654951, 5769.267967449017, 10538.249210387528, 20121.134601754067, 12231.94123042435, 17193.823274100832, 27879.27677900122, 16045.10401434885, 3262.992010465286, 14924.778249951425, 17625.53162018586, 12355.967737749432, 14813.48867542302, 15286.322771177069, 3853.932603283532, 9403.698379962856, 2629.3201406029543, 2330.3467255125984, 692.6480381897635, 4088.7191447213195, 1774.6666943519424, 2326.773942868088, 3463.76357184678, 3059.051622706583, 4055.813173735691, 3092.3301752716648, 1834.3665950096345, 1822.031210448208, 1147.1882090980191, 753.2263401837861, 579.7441611361982, 390.52222205221705, 561.4453725567685, 492.563997599488, 577.661898562073, 1005.7972193099587, 1238.3898360042383, 877.7506093799944, 2323.946720757127, 901.9143893334475, 1868.1488990824016, 590.3275734321297, 791.2600546293842, 1845.271803211407, 700.8230570255644, 1144.7841819769355, 1579.7265701462934, 661.9810920998043, 2058.3619596408353, 1032.7902787436744, 427.4720828034203, 553.3048799674697, 1343.1038287831898, 1168.583508757448, 346.18002140358595, 484.12313123898497, 355.06024394109323, 466.2438067041794, 227.91957366384145, 431.1845215592179, 608.1544056096582, 992.3908006278724, 530.2867182083071, 718.7447872154116, 494.19404153965274, 383.80015247149316, 458.8556638696594, 804.947854893207, 415.6661597604815, 241.83065216567263, 353.3345194256496, 396.7080328033129, 268.726360788039, 194.93073623217032, 171.1484598454127, 199.48297425118938, 105.95415472481407, 145.02893143861746, 15.225123065833918, 420.9864620267154, 146.6538481114927, 45.05050218989991, 485.09302765863276, 316.8657596798633, 384.4654930996391, 589.5294751226655, 411.6916405407117, 126.5875249992026, 416.4538655693239, 865.8241371533754, 343.2726216064067, 345.95711000645883, 488.91111826806286, 151.44654144495482, 689.0963895498629, 208.92855059788232]",14,1201.4900773035283,171.03084752416714,2096.1045202485243,"[7, 18, 32, 49, 65, 76, 88, 109, 136, 147, 162, 177, 199, 209]","[216.1542612989722, 1585.813435110947, 1404.8017384991058, 1269.1109205855266, 684.7016766881311, 2096.1045202485243, 1751.7328406223505, 1028.217229072498, 1768.27721831172, 1030.9845631272847, 171.03084752416714, 861.7100797301177, 2010.1126160438764, 942.1091353861761]","[0, 0, 25, 36, 61, 0, 82, 93, 82, 142, 157, 142, 82, 205]","[9, 25, 71, 71, 71, 82, 131, 131, 142, 157, 164, 189, 215, 215]",118109166.9602791,1481.6197694794166,-1481.6197694794166,541048.1711580834,0.07464165297081013,0.08468544405952479,0.49537037037037035,SWT,mdp.39015067403785,0.0,0.0,0.0,78857815.4402791,0.0,0.0,16.5,8.0,192661.2939748289,63310.79948493418,2917.3001069657685,0.0,21.0,0.010459326208607622,781.4197694794166,973.2355318489829,11799.261082249399,973.2355318489829,0.017047992235500478,315068.4115523028,973.2355318489829,0.0,15399.396121219394,166.63084752416714,0.0,-1.5,1395.9045202485242,781.4197694794166,0.07407407407407407,160.8,0.8821295750204019,0.11559654255544455,0.4472335746481666,0.41963801907719317,0.2906002631543231,0.5238095238095231,0.9705382911852234,0.33866651372154266,,0.2992958094488449,0.9516915555413872,0.9832126718274662,1.0,1.0,1.0,1.0,0.4217112434690991,1.0,0.9999999999999999,1.0,1.0,0.619623389790761,0.8438937376003799,0.0,0.42857142857142855,1.0,0.9331067815486616,0.8024691358024691,0.4084507042253522,0.810428426613559,0.810428426613559,0.8043478260869563,6.845905414259281,1.0,1,1.6559828526639278,0.859389857349644,18,0,0.7877057016147796,1.0,1,0,0.49852653789647733,0.8821377624846616,14,8.812869377601524,0.9168597228528158,8.5,1.8805970149253732,0.9183355218037663,3,bior,43.4,32.0,34.35279152724398,15,0.6500591249507293,0.951184065397391,0.25960339291527224,3,3.0,3
