wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior2.6,1,constant,3.4175010911027585e-27,323.89133526236174,5441541.664196843,0.5847457627118644,214.91308532637095,223,raw,3.7056556129551437e-14,-2.3072388444234259e-10,6.437337283406013,40995.10356322543,0.8740835082385068,1.1139294253631243e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,39.99999999999994,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 245.99999999999994, 327.0000000000001, 397.00000000000006, 582.0, 39.99999999999994, 53.00000000000003, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.00000000000006, 85.99999999999997]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,36.99999999999994,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,2.3162205300776488e-14,1.6074178581780328e-27,0.9850698381796972,0.7822712853644319,0.00023597875082320366,0.3582855038488141,0.0005731877321165623,0.9999999957859232,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929628057,0.5966483134844662,302,1.125839011597825,0.6595106830547586,538,0,0.5346870330711665,0.6888186408895989,298,0,0.30377654198227233,0.6103262566457627,547,140.06516340618035,0.8531811704337733,421.25,386.3296257281544,0.7058096627850208,311,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,234.0
bior2.6,1,zero,3.4175010911027585e-27,323.89133526236174,5441541.664196843,0.5847457627118644,214.91308532637095,223,raw,3.7056556129551437e-14,-2.3072388444234259e-10,6.437337283406013,40995.10356322543,0.8740835082385068,1.1139294253631243e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,39.99999999999994,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 245.99999999999994, 327.0000000000001, 397.00000000000006, 582.0, 39.99999999999994, 53.00000000000003, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.00000000000006, 85.99999999999997]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,36.99999999999994,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,2.3162205300776488e-14,1.6074178581780328e-27,0.9850698381796972,0.7822712853644319,0.00023597875082320366,0.3582855038488141,0.0005731877321165623,0.9999999957859232,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929628057,0.5966483134844662,301,1.125839011597825,0.6595106830547586,539,0,0.5346870330711665,0.6888186408895989,301,0,0.30377654198227233,0.6103262566457627,548,140.0556437039698,0.8531911491572644,422.25,387.4233335621087,0.7052905431320913,312,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,234.75
bior3.7,1,antireflect,1.67654521065841e-27,326.9842691878158,5975296.362711156,0.5840336134453782,223.55044498985905,223,raw,2.2670455448130552e-14,-2.2385548970049926e-10,6.382650022354265,64410.31099543431,0.9363144958003635,1.1139294253631245e-05,1.0,391.0,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 245.99999999999997, 327.0, 397.0, 582.0, 40.0, 52.99999999999997, 361.0, 915.0, 310.0, 490.0, 434.0, 86.0]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820276,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,0.0,1.9497596754203402e-15,2.5267854702891704e-28,0.9965344865816934,0.7659632900995275,0.0006147474712647003,0.35376503542593546,0.0018276684288472973,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415704,,0.0,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929378803,0.5966483134779995,411,1.1234467922763256,0.6581093333213719,546,0,0.5346870330676043,0.6888186408850099,408,0,0.30267217542961006,0.6081074417904324,559,82.74055837375042,0.91326985495414,481.0,470.34028220926837,0.7045384914183699,313,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,235.5
bior3.7,1,reflect,1.697147569008218e-27,326.9312258174946,5968501.235784896,0.5840336134453782,223.86359542799838,223,raw,2.31483989923638e-14,-2.2376189789952336e-10,6.380852076298288,44091.18804005521,0.9058933300344146,1.1139294253631245e-05,1.0,391.0,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 245.99999999999997, 327.0, 397.0, 582.0, 40.0, 52.99999999999997, 361.0, 915.0, 310.0, 490.0, 434.0, 86.0]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820276,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,0.0,2.654492088222877e-15,2.687104436854505e-28,0.9963378695166519,0.765427134234276,0.0006099254405860739,0.35376503542593546,0.0007390619069610703,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415704,,0.0,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929378803,0.5966483134779995,409,1.1226228904805815,0.6576266959012047,552,0,0.5346870330676043,0.6888186408850099,415,0,0.30241128950348767,0.6075832883134626,560,83.23861283482965,0.9127477852884385,484.0,473.26441651359016,0.7027051295414939,314,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,236.25
coif6,1,zero,1.1144517469992267e-26,318.7578091878513,5235296.841434589,0.5813953488372093,212.78070626480607,223,raw,7.369889452076734e-14,-2.2990365167174965e-10,6.571372176591382,43453.00384592273,0.8358988151583407,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.00000000000017,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 245.99999999999991, 327.0000000000001, 397.0, 581.9999999999999, 40.00000000000017, 53.00000000000004, 361.0000000000001, 915.0, 310.00000000000034, 489.9999999999999, 434.0000000000003, 86.00000000000011]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820282,,0.0,85.11981566820276,,,37.00000000000017,0.0,34.5,0.0,0.0,,5.684341886080802e-14,7.719169028230365e-14,7.620259977820325e-27,0.9660412805301505,0.8222411130969016,8.962109283389843e-05,0.3370182768267587,0.0007048708900838675,0.9999999957871328,0.9186295791447442,0.9186295791447442,0.9186295791415755,,4.988833337441994e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929630984,0.5966483134845422,187,1.125879394499718,0.6595343391502899,536,0,0.5346870330712329,0.6888186408896844,188,0,0.30372788034811515,0.6102284891459301,549,205.02845330994103,0.7850854787107536,365.0,278.6697573748465,0.7012429489989827,315,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,236.75
coif6,1,constant,1.1144517469992267e-26,318.7578091878513,5235296.841434589,0.5813953488372093,212.78070626480607,223,raw,7.369889452076734e-14,-2.2990365167174965e-10,6.571372176591382,43453.00384592273,0.8358988151583407,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.00000000000017,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 245.99999999999991, 327.0000000000001, 397.0, 581.9999999999999, 40.00000000000017, 53.00000000000004, 361.0000000000001, 915.0, 310.00000000000034, 489.9999999999999, 434.0000000000003, 86.00000000000011]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820282,,0.0,85.11981566820276,,,37.00000000000017,0.0,34.5,0.0,0.0,,5.684341886080802e-14,7.719169028230365e-14,7.620259977820325e-27,0.9660412805301505,0.8222411130969016,8.962109283389843e-05,0.3370182768267587,0.0007048708900838675,0.9999999957871328,0.9186295791447442,0.9186295791447442,0.9186295791415755,,4.988833337441994e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929630984,0.5966483134845422,188,1.125879394499718,0.6595343391502899,537,0,0.5346870330712329,0.6888186408896844,187,0,0.30372788034811515,0.6102284891459301,550,205.60560952140062,0.7844804931641502,365.5,278.8015655844337,0.7006784017183435,316,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,237.5
bior3.5,1,reflect,1.474313819493949e-27,327.54252251714144,5920140.749212071,0.5854700854700855,222.63857190160337,223,raw,2.281383851140053e-14,-2.2476409622385257e-10,6.353209873895057,44800.43684739278,0.906227210809009,1.1139294253631245e-05,1.0,390.99999999999994,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 245.99999999999991, 327.0, 397.0, 582.0, 40.0, 52.999999999999986, 361.0, 915.0, 310.0, 490.0, 433.99999999999994, 85.99999999999994]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820273,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,5.684341886080802e-14,2.161179399261105e-15,9.531050649652726e-29,0.9986037768718254,0.7571841010811464,0.0005756073546374109,0.36288324523618676,0.0007770602437496821,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.918629579141568,,4.988833337441994e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739592962824,0.596648313484471,282,1.1235062425329623,0.6581441589749142,545,0,0.5346870330711676,0.6888186408896003,281,0,0.3028605415410783,0.6084858936055104,557,155.6735366078641,0.8368201922349433,416.25,372.61250839308974,0.7002497187589811,317,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,238.5
bior3.9,1,antireflect,2.6203483026448045e-27,325.0448316556776,6001654.465479799,0.5826446280991735,227.5867199465055,223,raw,3.230898359016782e-14,-2.228253137559495e-10,6.409786123448938,69118.42083116817,0.9405627817370775,1.1139294253631245e-05,1.0,391.0,,,,[],[],14,382.57142857142856,39.99999999999994,914.9999999999999,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 246.0, 327.0, 397.0, 582.0, 39.99999999999994, 53.000000000000014, 361.0, 914.9999999999999, 309.99999999999994, 490.0, 434.00000000000006, 85.99999999999997]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,914.9999999999999,-914.9999999999999,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.11981566820276,,0.0,85.11981566820276,,,36.99999999999994,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,1.616186333360471e-14,9.871067798522055e-28,0.9893455294492403,0.7740554014916329,0.0006334519901883434,0.34494825403916296,0.0020799076167390047,0.9999999957859232,0.9186295791447442,0.9186295791447442,0.9186295791415704,,0.0,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929378603,0.5966483134779944,434,1.1197630090728201,0.6559513921310756,559,0,0.5346870330676028,0.6888186408850079,430,0,0.3015803635124257,0.6059138508171857,568,76.02795538484511,0.92030612643098,497.75,489.0453232183677,0.6992778011609826,318,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,239.25
db3,1,periodization,3.335213287870062e-27,323.9971857573247,5243716.0148779,0.5758928571428571,273.4612680803281,223,raw,3.940049547318855e-14,-2.2007573541316294e-10,6.560821353099359,34333.16509885204,0.7859475249955578,1.1139294253631245e-05,1.0,391.0,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 246.00000000000006, 326.9999999999999, 397.0, 581.9999999999999, 40.0, 52.99999999999999, 360.9999999999999, 915.0, 310.0, 489.9999999999999, 434.00000000000006, 86.00000000000006]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820273,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,0.0,2.6618366701081975e-14,1.5433849190785164e-27,0.9854621966125563,0.8190948085235947,9.559559677957638e-05,0.3020904307669012,0.0002162712610342465,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.918629579141568,,0.0,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929378794,0.5966483134779993,426,1.121795200838903,0.6571418395804364,554,0,0.5346870330676041,0.6888186408850097,426,0,0.300994186108699,0.6047361448027176,575,80.42128656850332,0.9157009574753634,495.25,485.49461832791616,0.698285489219862,319,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,240.5
coif14,1,periodization,3.5437134883522926e-26,313.73383586502985,5237630.216314085,0.5848214285714286,292.02484576894796,223,raw,1.4013648702472482e-13,-2.3483792688239367e-10,6.568444616964718,34333.16509885204,0.7825915829535643,1.1139294253631243e-05,1.0,390.9999999999999,,,,[],[],14,382.5714285714285,39.99999999999977,914.9999999999997,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000002, 565.0, 246.00000000000014, 326.9999999999999, 396.9999999999997, 582.0000000000006, 39.99999999999977, 53.0, 361.0, 914.9999999999997, 309.9999999999998, 489.9999999999999, 433.99999999999983, 86.00000000000006]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,914.9999999999997,-914.9999999999997,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,3.410605131648481e-13,85.1198156682027,3865.000000000001,85.11981566820275,,0.0,85.1198156682027,,,36.99999999999977,0.0,34.5,3.410605131648481e-13,3.410605131648481e-13,,1.1368683772161603e-13,1.751545677623585e-13,2.652376244476153e-26,0.9474188045525235,0.8213681012178795,9.127692728346328e-05,0.35876580361874516,0.0002162712610342465,0.9999999957850161,0.9186295791447392,0.9186295791447392,0.9186295791415692,,9.977666674883988e-11,0.9999999999994479,1.484472626841203e-13,,,,,1.0,,0.0,0.0,0.7297297297297296,3.478820364393722e-13,3.478820364393722e-13,1.0,2.299739592987618,0.5966483134909035,170,1.1227738017560598,0.6577150989475959,551,0,0.5346870330747047,0.688818640894157,169,0,0.3039800367968059,0.6107351039767339,543,217.97457802841748,0.7715151173706316,358.25,258.79891459577607,0.6979955041779783,320,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,240.5
coif7,1,periodic,1.4613637656740698e-26,317.5808385326582,5831539.190109886,0.5681818181818182,275.7556159966537,223,raw,8.743180569173612e-14,-2.358040429584223e-10,6.830037416649609,34271.38212780174,0.7357015973003137,1.1139294253631242e-05,0.9999999999999999,391.00000000000006,,,,[],[],14,382.5714285714286,40.000000000000114,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000002, 565.0000000000002, 246.00000000000014, 326.9999999999999, 397.0, 582.0000000000001, 40.000000000000114, 53.0, 361.0, 915.0000000000002, 310.0000000000001, 490.0000000000002, 433.9999999999999, 85.99999999999983]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820282,3864.999999999999,85.11981566820283,,0.0,85.11981566820282,,,37.000000000000114,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,9.744100161016302e-14,1.0319784730216424e-26,0.9616785766811587,0.8993762891678581,0.0005127329682129578,0.25314351784940065,0.00021296120944518131,0.9999999957868304,0.9186295791447493,0.9186295791447493,0.9186295791415768,,4.988833337441994e-11,0.99999999999944,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.299739592963151,0.5966483134845557,182,1.1282942487002983,0.6609489482790337,529,0,0.534687033071252,0.688818640889709,182,0,0.30213201112516763,0.6070221820276056,566,211.56145679211042,0.7782374666749367,364.75,273.10922946231005,0.6979499702347429,321,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,241.25
rbio1.5,1,zero,5.076387137461333e-27,322.17287453108185,5194929.712155706,0.5775862068965517,257.37971442001543,223,raw,5.6795624506384716e-14,-2.361153494945273e-10,6.5989595777815095,36593.94526129869,0.7731782819719121,1.1139294253631242e-05,1.0,391.0000000000001,,,,[],[],14,382.5714285714286,40.00000000000006,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000002, 565.0000000000001, 246.00000000000006, 327.0000000000001, 397.00000000000006, 582.0000000000001, 40.00000000000006, 53.0, 361.0000000000001, 915.0000000000002, 310.00000000000006, 490.0000000000001, 434.0, 86.0]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820282,3864.999999999999,85.11981566820286,,0.0,85.11981566820282,,,37.00000000000006,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,5.2267653949520924e-14,2.898293844733819e-27,0.9786999807719388,0.8304678042737355,6.097533861868045e-05,0.3128392083767338,0.00033739361630494486,0.9999999957865281,0.9186295791447493,0.9186295791447493,0.9186295791415794,,9.977666674883988e-11,0.99999999999944,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.299739592988005,0.596648313491004,82,1.1277550190665715,0.6606330703423137,532,0,0.534687033074794,0.6888186408942721,87,0,0.303200766053912,0.6091694485369805,553,264.5732412773446,0.722669558409492,313.5,146.1059530715836,0.697026603104117,322,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,241.75
rbio1.5,1,constant,5.076387137461333e-27,322.17287453108185,5194929.712155706,0.5775862068965517,257.37971442001543,223,raw,5.6795624506384716e-14,-2.361153494945273e-10,6.5989595777815095,36593.94526129869,0.7731782819719121,1.1139294253631242e-05,1.0,391.0000000000001,,,,[],[],14,382.5714285714286,40.00000000000006,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000002, 565.0000000000001, 246.00000000000006, 327.0000000000001, 397.00000000000006, 582.0000000000001, 40.00000000000006, 53.0, 361.0000000000001, 915.0000000000002, 310.00000000000006, 490.0000000000001, 434.0, 86.0]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820282,3864.999999999999,85.11981566820286,,0.0,85.11981566820282,,,37.00000000000006,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,5.2267653949520924e-14,2.898293844733819e-27,0.9786999807719388,0.8304678042737355,6.097533861868045e-05,0.3128392083767338,0.00033739361630494486,0.9999999957865281,0.9186295791447493,0.9186295791447493,0.9186295791415794,,9.977666674883988e-11,0.99999999999944,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.299739592988005,0.596648313491004,83,1.1277550190665715,0.6606330703423137,533,0,0.534687033074794,0.6888186408942721,88,0,0.303200766053912,0.6091694485369805,554,264.5732412773446,0.722669558409492,314.5,147.63930712048582,0.696502494089442,323,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,242.5
