wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
bior1.1,1,periodization,4.877185270193598e-27,322.34672934633915,5209135.90069172,0.6116071428571429,318.7003801913013,223,raw,5.528201892169557e-14,-2.3612989341615e-10,6.604374440573075,34333.16509885204,0.7338551723464249,1.1139294253631242e-05,0.9999999999999999,391.0000000000001,,,,[],[],14,382.5714285714286,39.99999999999994,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000001, 246.0000000000001, 327.0000000000001, 397.0000000000001, 582.0000000000001, 39.99999999999994, 53.0, 361.0000000000001, 915.0000000000002, 310.00000000000006, 490.0000000000001, 434.0, 85.99999999999997]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820282,3864.999999999999,85.11981566820283,,0.0,85.11981566820282,,,36.99999999999994,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,5.00358277671198e-14,2.743283253441276e-27,0.9793444123627708,0.8320825415099155,7.105648613665813e-05,0.5287919221742756,0.0002162712610342465,0.9999999957859232,0.9186295791447493,0.9186295791447493,0.9186295791415768,,9.977666674883988e-11,0.99999999999944,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.299739592987823,0.5966483134909568,144,1.2152867237898275,0.7119086912581785,120,0,0.5346870330747506,0.6888186408942162,143,0,0.33435802911345475,0.6717684089648327,100,20.99801577927464,0.9779895012795863,126.75,123.95112261481971,0.9225639330297303,35,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,27.0,35
rbio3.7,1,periodic,3.1401616517784204e-27,324.25890182522005,5281780.316041824,0.5966386554621849,371.5898511359778,223,raw,3.371095131991868e-14,-2.2414103906243277e-10,6.86956585878035,37951.91313911979,0.5648079839221527,1.1139294253631245e-05,1.0,390.9999999999999,,,,[],[],14,382.57142857142856,40.0,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 245.99999999999997, 327.0, 397.0, 582.0000000000001, 40.0, 52.999999999999986, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.0, 86.00000000000003]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.11981566820279,,0.0,85.11981566820276,,,37.0,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,1.8229078411158788e-14,1.3916038647247124e-27,0.9864323055033023,0.9111638542186509,0.00012260719346713787,0.4337773265108906,0.00041014738090169346,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.918629579141573,,9.977666674883988e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929878404,0.5966483134909613,141,1.2211776035647628,0.7153595382302044,89,0,0.5346870330747515,0.6888186408942173,139,0,0.33312946297246154,0.6693000611161767,129,24.241837114102278,0.9745892692724295,124.5,120.21276616204963,0.9220430623091707,36,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,27.25,36
db1,1,periodization,4.877185270193598e-27,322.34672934633915,5209135.90069172,0.6116071428571429,318.7003801913013,223,raw,5.528201892169557e-14,-2.3612989341615e-10,6.604374440573075,34333.16509885204,0.7338551723464249,1.1139294253631242e-05,0.9999999999999999,391.0000000000001,,,,[],[],14,382.5714285714286,39.99999999999994,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000001, 246.0000000000001, 327.0000000000001, 397.0000000000001, 582.0000000000001, 39.99999999999994, 53.0, 361.0000000000001, 915.0000000000002, 310.00000000000006, 490.0000000000001, 434.0, 85.99999999999997]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820282,3864.999999999999,85.11981566820283,,0.0,85.11981566820282,,,36.99999999999994,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,5.00358277671198e-14,2.743283253441276e-27,0.9793444123627708,0.8320825415099155,7.105648613665813e-05,0.5287919221742756,0.0002162712610342465,0.9999999957859232,0.9186295791447493,0.9186295791447493,0.9186295791415768,,9.977666674883988e-11,0.99999999999944,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.299739592987823,0.5966483134909568,145,1.2152867237898275,0.7119086912581785,119,0,0.5346870330747506,0.6888186408942162,145,0,0.33435802911345475,0.6717684089648327,101,21.501937897160182,0.9774612810302304,127.5,124.62047266616611,0.921906741144046,37,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,29.0,37
haar,1,periodization,4.877185270193598e-27,322.34672934633915,5209135.90069172,0.6116071428571429,318.7003801913013,223,raw,5.528201892169557e-14,-2.3612989341615e-10,6.604374440573075,34333.16509885204,0.7338551723464249,1.1139294253631242e-05,0.9999999999999999,391.0000000000001,,,,[],[],14,382.5714285714286,39.99999999999994,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000001, 246.0000000000001, 327.0000000000001, 397.0000000000001, 582.0000000000001, 39.99999999999994, 53.0, 361.0000000000001, 915.0000000000002, 310.00000000000006, 490.0000000000001, 434.0, 85.99999999999997]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820282,3864.999999999999,85.11981566820283,,0.0,85.11981566820282,,,36.99999999999994,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,5.00358277671198e-14,2.743283253441276e-27,0.9793444123627708,0.8320825415099155,7.105648613665813e-05,0.5287919221742756,0.0002162712610342465,0.9999999957859232,0.9186295791447493,0.9186295791447493,0.9186295791415768,,9.977666674883988e-11,0.99999999999944,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.299739592987823,0.5966483134909568,146,1.2152867237898275,0.7119086912581785,118,0,0.5346870330747506,0.6888186408942162,144,0,0.33435802911345475,0.6717684089648327,98,22.8837642591132,0.9760128257242,126.5,123.18146655547032,0.9217066225057059,38,haar,544.0,607.0,190.20120924957337,9,0.8783140720598233,0.6322516159164209,0.19550466478319745,4,29.5,38
coif11,1,antireflect,3.050808230464186e-26,314.38427278775873,6229541.119861154,0.6006944444444444,301.2791905322682,223,raw,1.2516246136179978e-13,-2.463182990908324e-10,6.972832875822993,114152.79753038747,0.9276570628028337,1.1139294253631242e-05,1.0,391.0000000000001,,,,[],[],14,382.5714285714287,39.99999999999994,914.9999999999999,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000007, 565.0000000000002, 246.00000000000009, 327.0000000000001, 397.00000000000006, 582.0000000000001, 39.99999999999994, 53.0, 361.00000000000017, 914.9999999999999, 309.99999999999994, 490.00000000000045, 434.0000000000004, 86.00000000000006]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.00000001,914.9999999999999,-914.9999999999999,0.0,,,,DWT,mdp.39015067403835,7.450580596923828e-09,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820293,3864.999999999998,85.1198156682029,,0.0,85.11981566820293,,,36.99999999999994,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,1.5307522102334254e-13,2.2688179148057442e-26,0.9498297938612162,0.9419585583702936,0.0007951673563031112,0.459522022022022,0.0044926454249362285,0.9999999957859232,0.9186295791447595,0.9186295791447595,0.9186295791415832,,9.977666674883988e-11,0.999999999999436,4.9482420894706766e-14,,,,,1.0,,1.0091267115501879e-13,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929878084,0.5966483134909529,147,1.2268806061588573,0.7187003277192419,72,0,0.5346870330747394,0.6888186408942018,147,0,0.33665688386213205,0.6763871046816812,68,44.48595283907045,0.9533690221812678,108.5,94.78625049387594,0.9198186829983908,39,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,29.75,39
db38,1,reflect,1.7186045856302296e-26,316.87666221877856,6357890.024119668,0.5906040268456376,301.4683898420156,223,raw,9.71977854455689e-14,-2.1568435926156042e-10,7.040648227138,30545.319330179984,0.753052410935065,1.1139294253631245e-05,1.0,390.99999999999983,,,,[],[],14,382.57142857142856,40.0,914.9999999999998,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 246.00000000000009, 327.0, 397.00000000000017, 581.9999999999999, 40.0, 52.99999999999994, 360.9999999999998, 914.9999999999998, 310.0000000000002, 489.9999999999999, 434.00000000000034, 85.99999999999989]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,914.9999999999998,-914.9999999999998,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820276,3865.0,85.11981566820278,,0.0,85.11981566820276,,,37.0,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.7053025658242404e-13,1.1184103391176139e-13,1.2321525585004165e-26,0.9590683903512135,0.9621814111309479,0.0008862476791019219,0.39547166590198607,1.333565122811853e-05,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415717,,1.496650001232598e-10,0.999999999999444,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.299739593012855,0.5966483134974511,57,1.2151688642370722,0.7118396497403936,142,0,0.5346870330783349,0.6888186408988337,57,0,0.33108872153065566,0.6651999483265856,151,51.803313922309385,0.9456988323665521,101.75,82.04709238902409,0.9195213239400895,40,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,31.25,40
db34,1,reflect,1.6837107561723817e-26,316.96574701793185,6195049.913194355,0.593103448275862,301.77657176349294,223,raw,8.91842653539247e-14,-2.2464075044581638e-10,6.988653319463333,30811.902959614054,0.7709236248152088,1.1139294253631243e-05,1.0,391.0000000000002,,,,[],[],14,382.5714285714286,40.0,915.0000000000003,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 246.00000000000017, 327.00000000000006, 397.00000000000006, 582.0, 40.0, 52.9999999999999, 361.00000000000045, 915.0000000000003, 310.0000000000002, 489.9999999999999, 433.9999999999997, 86.0]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000005,-915.0000000000005,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,4.547473508864641e-13,85.11981566820282,3864.999999999999,85.11981566820285,,0.0,85.11981566820282,,,37.0,0.0,34.5,3.410605131648481e-13,4.547473508864641e-13,,2.2737367544323206e-13,1.0002502045710562e-13,1.2049996346302183e-26,0.9593986029987743,0.9466762881489201,0.0007706913371654239,0.411337097746834,2.7617993938840863e-05,0.9999999957862257,0.9186295791447493,0.9186295791447493,0.9186295791415781,,1.9955333349767976e-10,0.99999999999944,1.484472626841203e-13,,,,,1.0,,0.0,0.0,0.7297297297297296,4.638427152524962e-13,4.638427152524962e-13,1.0,2.2997395930379203,0.5966483135039541,33,1.2139085378386465,0.7111013570401629,143,0,0.534687033081936,0.6888186409034729,33,0,0.33117289974653336,0.6653690732203398,149,65.28654787422393,0.9315654634442098,89.5,53.828210526315786,0.9188749749086877,41,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,32.0,41
rbio3.3,1,reflect,3.383144960557886e-27,323.9352158135242,5229313.338410907,0.6,389.0876917497933,223,raw,3.4587181151012947e-14,-2.2329538218457584e-10,6.828910370992518,38472.70198679701,0.5470437816871052,1.1139294253631245e-05,1.0,390.9999999999999,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 564.9999999999998, 246.0, 327.0, 397.0, 582.0000000000001, 40.0, 53.000000000000014, 360.99999999999994, 915.0, 309.99999999999994, 490.0000000000001, 434.0, 86.00000000000003]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820278,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,1.1368683772161603e-13,1.952108783463005e-14,1.5806833491931007e-27,0.9852324912149346,0.8990401989178494,8.537501539355756e-05,0.45511393746687867,0.000438048887150365,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415717,,9.977666674883988e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739592987769,0.5966483134909427,155,1.2229230762371999,0.7163820271141335,82,0,0.5346870330747313,0.6888186408941913,153,0,0.334272864500318,0.6715973022717509,122,34.18576701884378,0.9641658626636858,128.0,119.83437495106763,0.9149969774534361,43,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,32.5,42
db32,1,antireflect,1.1791561171289135e-26,318.5127087979854,6146763.875151735,0.5909090909090909,302.1487681258556,223,raw,7.75961258377026e-14,-2.2324131432327706e-10,6.960694701039768,110683.95497429943,0.9306132023509636,1.1139294253631252e-05,1.0,391.0000000000001,,,,[],[],14,382.57142857142856,40.00000000000006,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 564.9999999999998, 245.99999999999977, 327.0000000000001, 397.00000000000017, 582.0, 40.00000000000006, 53.00000000000006, 360.9999999999998, 915.0000000000001, 310.0, 489.99999999999994, 434.0000000000002, 86.0]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.11981566820278,,0.0,85.11981566820276,,,37.00000000000006,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,8.293819583169756e-14,8.12376242037192e-27,0.9651327613503907,0.9383388982687919,0.000736426082179379,0.3974081032904566,0.004306800561540968,0.9999999957865281,0.9186295791447442,0.9186295791447442,0.9186295791415717,,9.977666674883988e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929879305,0.5966483134909847,101,1.209303280526544,0.7084036210723559,154,0,0.534687033074773,0.688818640894245,101,0,0.32941756993620613,0.661842389213323,158,31.796226191169293,0.9666706224411223,128.5,122.60686489722612,0.9159873028348169,42,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,32.75,43
rbio3.3,1,smooth,3.402898320624048e-27,323.9099321566113,5539160.637539261,0.6608695652173913,434.3308275479212,223,raw,3.495360453492511e-14,-2.2321311465845112e-10,6.806728146959806,61676.30421694087,0.7158310866343296,1.1139294253631245e-05,1.0,390.9999999999999,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 564.9999999999998, 246.0, 327.0, 397.0, 582.0000000000001, 40.0, 53.000000000000014, 360.99999999999994, 915.0, 309.99999999999994, 490.0000000000001, 434.0, 86.00000000000003]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820278,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,1.1368683772161603e-13,2.0061382684445328e-14,1.5960545907676329e-27,0.9851387717098273,0.8924253566761029,0.00030525217122894216,0.841492131517707,0.0016811927361471257,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415717,,9.977666674883988e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739592987769,0.5966483134909427,152,1.3747178971511098,0.8053026498619879,17,0,0.5346870330747313,0.6888186408941913,157,0,0.3887203864015763,0.7809893968975842,19,78.83897090483445,0.9173595692821441,86.25,32.15344072599021,0.9134753821253487,44,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,33.25,44
coif12,1,symmetric,2.049685616309355e-26,316.11154934673476,6348209.021945673,0.5918367346938775,309.84546464957475,223,raw,9.985833784180061e-14,-2.2240564945264117e-10,7.010073823969161,32942.3317224889,0.7272425655850463,1.1139294253631243e-05,1.0,390.9999999999999,,,,[],[],14,382.5714285714286,39.99999999999994,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000002, 565.0000000000002, 245.99999999999994, 326.99999999999966, 396.9999999999999, 582.0000000000001, 39.99999999999994, 53.00000000000004, 360.99999999999994, 915.0, 310.0000000000007, 490.0000000000002, 433.9999999999999, 86.00000000000023]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820282,3864.999999999999,85.11981566820283,,0.0,85.11981566820282,,,36.99999999999994,0.0,34.5,0.0,0.0,,1.1368683772161603e-13,1.157640443430287e-13,1.4897860186443337e-26,0.9562323290976464,0.953063982089605,0.000879377742750557,0.40329645371662187,0.00014175671197172744,0.9999999957859232,0.9186295791447493,0.9186295791447493,0.9186295791415768,,9.977666674883988e-11,0.99999999999944,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739592987681,0.59664831349092,165,1.2120863615462376,0.7100339355714865,146,0,0.5346870330747105,0.6888186408941646,165,0,0.33051627133695877,0.6640498220477251,153,9.394147114027968,0.9901528856247086,157.25,156.82292497686439,0.9126603002547022,45,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,34.25,45
rbio3.3,1,antisymmetric,3.397634531265443e-27,323.91665526251694,5228142.0186887495,0.6173913043478261,398.86689235496436,223,raw,3.471463276280849e-14,-2.2323753956499287e-10,6.822499460618147,44353.361354892775,0.6013204925127017,1.1139294253631245e-05,1.0,390.9999999999999,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 564.9999999999998, 246.0, 327.0, 397.0, 582.0000000000001, 40.0, 53.000000000000014, 360.99999999999994, 915.0, 309.99999999999994, 490.0000000000001, 434.0, 86.00000000000003]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820278,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,1.1368683772161603e-13,1.9709016478044066e-14,1.5919585292592337e-27,0.9851636923991259,0.8971284356658913,8.454381095896514e-05,0.5655077071956869,0.0007531079650032138,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415717,,9.977666674883988e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739592987769,0.5966483134909427,156,1.2662090312421828,0.7417387161770734,28,0,0.5346870330747313,0.6888186408941913,159,0,0.34980535529095513,0.7028040797891129,29,74.48937284382697,0.9219188963901185,93.0,48.252878519987924,0.9122173098302794,46,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,34.75,46
rbio3.3,1,antireflect,3.41574649464989e-27,323.89356556812675,5235319.011307131,0.6260869565217392,401.6515893447115,223,raw,3.509698759819508e-14,-2.2316426484536761e-10,6.830201734594877,45970.54197808364,0.6102508251941657,1.1139294253631245e-05,1.0,390.9999999999999,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 564.9999999999998, 246.0, 327.0, 397.0, 582.0000000000001, 40.0, 53.000000000000014, 360.99999999999994, 915.0, 309.99999999999994, 490.0000000000001, 434.0, 86.00000000000003]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820278,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,1.1368683772161603e-13,2.027280240828608e-14,1.6060525043418998e-27,0.9850781053047122,0.8994252895423847,8.963682525607369e-05,0.6207045920600913,0.0008397491737472927,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415717,,9.977666674883988e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739592987769,0.5966483134909427,159,1.2894220628601891,0.7553367903070823,21,0,0.5346870330747313,0.6888186408941913,158,0,0.3580196247008874,0.7193076065832795,22,79.09909396868377,0.9170869035967675,90.0,37.84581071166544,0.911373640477629,47,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,35.5,47
