signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,gaus2,19.74235916257082,0.6462740384615384,738.6724718647664,-33.65908198557748,130,64,32968.43579415011,,False,12.04593551036008,134839.22400261747,0.03280197663100614,1.405109473520161e-06,0.33712551840882476,8,11116.388711758824,45.81197677832097,52438.69419988088,"[17, 23, 27, 60, 83, 88, 97, 114]","[45.81197677832097, 892.5792326401861, 31639.31423670802, 265.701617272789, 175.84687318662327, 52438.69419988088, 3260.098076443668, 213.0634811600903]","[0, 0, 0, 55, 0, 0, 92, 113]","[18, 25, 55, 62, 84, 129, 129, 129]",0.05,30,169080146824.48737,53660.590991498284,-53660.590991498284,0.49230769230769234,4304414.896140014,0.02431984178147657,0.06107780802600036,7711922.790849699,297526279208.2366,12.0,1108973.146826691,0.015384615384615385,"[0.0, 0.007692307692307693, 0.015384615384615385, 0.023076923076923078, 0.03076923076923077, 0.038461538461538464, 0.046153846153846156, 0.05384615384615385, 0.06153846153846154, 0.06923076923076923, 0.07692307692307693, 0.08461538461538462, 0.09230769230769231, 0.1, 0.1076923076923077, 0.11538461538461539, 0.12307692307692308, 0.13076923076923078, 0.13846153846153847, 0.14615384615384616, 0.15384615384615385, 0.16153846153846155, 0.16923076923076924, 0.17692307692307693, 0.18461538461538463, 0.19230769230769232, 0.2, 0.2076923076923077, 0.2153846153846154, 0.2230769230769231, 0.23076923076923078, 0.23846153846153847]","[4304414.896140014, 479438.4278881204, 1108973.146826691, 278536.75855462893, 302864.98105151835, 151863.5941232432, 175835.39719468454, 102723.36081176085, 114755.08714019971, 35966.94900629134, 75697.78696864497, 39757.02127099413, 52590.36620215348, 31739.440213502992, 42625.9505012498, 23661.43790746342, 19612.089045420493, 29695.388631720532, 17184.1540593363, 10566.959998058166, 17107.918282450006, 24474.89472300139, 17331.578001501835, 15623.305189341225, 5668.186622976642, 9573.898140602054, 8469.809439327903, 10141.062044446178, 7134.655078101301, 9628.356853611402, 6905.335397306956, 13749.121479223379]",3.0,0.7,16038.643554898528,15.0,0.5,29371005679.154205,0.020941136668626913,0.028552192175316352,32577380219.562504,2.8747710891184404e+18,"[0.015625, 0.015625, 0.015625]",3.0,29371005679.154205,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[4.688046121644284e-22, 29371005679.154205, 1493217377.1412177, 524310529.6846054, 434261656.4960518, 141148745.28891158, 177792277.61082426, 60968461.25617425, 51673896.04115692, 32658711.230906226, 27538668.24407763, 46248802.326127894, 14033440.466214132, 17427495.116246313, 18158898.215144414, 22274546.626882277]",3.0,0.3,boxcar,64.0,32.0,16038.643554898528,15.0,CWT,txu.059172014879442,0.0,0.0,52918.590991498284,0.0,-1.0,0.0,0.0,81.18802322167903,,1104404.0564549956,10610.953929150128,0.11249627168613535,2.0,2.874771082088309e+18,24.0,0.1683595482201328,0.046875,48.0,297503785358.7181,0.0,16012.393554898528,0.0,0.0,4264857.896140014,7533895.453428551,0.0,-19.0,10610.953929150128,77306.10969407059,10805.717507268062,,0.26512108193432793,29369027430.73795,16012.393554898528,2.0,29369791385.369213,51697.69419988088,52918.590991498284,0.0,-5.5,0.2,0.0,0.0,0.0,32567033271.51826,15.0,0.10492617702153847,0.5662067175235428,0.2403247631644057,0.22547033384940157,0.4675080090118228,0.9064940068828441,0.2885638297872339,0.9871295928463695,0.06578890408872293,,0.10304386270292477,1.0000000000000002,1.0000000000000002,1.0,0.901143567616339,0.7428986151160114,0.7272727272727273,,0.3962264150943396,0.08108108108108103,0.4593558578114578,0.4593558578114578,0.609375,2.3971914338282696,1.0,1,1.6008355831522896,0.6915898269974308,5,0,0,0.6233127487088616,1.0,1,1,0.11111111111111112,0.46288021408873736,0.817109752671732,4,2.0615528128088303,0.8527462276565121,2.75,1.6326530612244896,0.8281588281139703,1,gaus,7.75,8.0,4.891683905218267,8,0.6458333333333334,1.0,0.24791666666666662,1,1.0
raw,mexh,20.555815299578214,0.6793269230769231,1100.0783289572641,-37.43478847889166,130,64,52491.356796524444,,False,11.999228690892323,209254.51406589057,0.03096188080477576,1.5827247227085801e-06,0.21567260194122706,10,7856.099246111105,9.596746269002324,68289.08252680778,"[28, 36, 40, 48, 52, 58, 62, 76, 87, 96]","[7113.949830797705, 1254.3910429454409, 214.9165527298028, 738.2037560260069, 189.7154840132207, 468.7294778575015, 166.68755659738963, 9.596746269002324, 68289.08252680778, 115.71948706719559]","[0, 30, 38, 47, 50, 54, 54, 0, 0, 95]","[54, 54, 54, 54, 54, 59, 63, 77, 129, 129]",0.05,30,400852296364.4688,77662.69922357507,-77662.69922357507,0.49230769230769234,6861032.429258276,0.018297756245144913,0.05764801197140656,10697844.345246952,735870754043.3164,9.0,148943.749227925,0.046153846153846156,"[0.0, 0.007692307692307693, 0.015384615384615385, 0.023076923076923078, 0.03076923076923077, 0.038461538461538464, 0.046153846153846156, 0.05384615384615385, 0.06153846153846154, 0.06923076923076923, 0.07692307692307693, 0.08461538461538462, 0.09230769230769231, 0.1, 0.1076923076923077, 0.11538461538461539, 0.12307692307692308, 0.13076923076923078, 0.13846153846153847, 0.14615384615384616, 0.15384615384615385, 0.16153846153846155, 0.16923076923076924, 0.17692307692307693, 0.18461538461538463, 0.19230769230769232, 0.2, 0.2076923076923077, 0.2153846153846154, 0.2230769230769231, 0.23076923076923078, 0.23846153846153847]","[6861032.429258276, 1169261.4372821453, 960674.6267326871, 286837.8763861125, 265717.3850466665, 142577.78344520164, 148943.749227925, 91190.77963381278, 94043.69526075093, 39074.72345920756, 64259.27876698977, 27069.565672854016, 45753.990385318655, 29662.974372364537, 37212.34744931897, 22034.899770755554, 19456.349675322883, 27288.751554844977, 16837.365890280827, 12998.422242577348, 15333.13844546596, 15994.96913569206, 15114.852482774253, 11970.578107080171, 8225.523883231706, 8480.935962163534, 9605.7939375076, 9121.23021696754, 8518.965803064813, 10548.996315435354, 8995.313292760356, 15514.17136396437]",3.0,0.7,36614.048822583834,15.0,0.5,25377978573.955765,0.036083995144539686,0.05939604068823407,35497516862.94905,2.4422467733599437e+18,"[0.015625, 0.015625, 0.015625]",3.0,25377978573.955765,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[4.897116021467062e-21, 25377978573.955765, 3954444057.258189, 1594978869.9979336, 1183329492.163645, 543938894.0279866, 543951524.5045944, 310617654.2464684, 276255090.6441416, 188735496.78001356, 151598903.12564805, 159588506.92893234, 114805170.30619784, 102208927.55513148, 98454754.37577927, 94956209.60016634]",3.0,0.5,boxcar,64.0,32.0,36614.048822583834,15.0,CWT,txu.059172014879442,0.0,0.0,76920.69922357507,0.0,4.5,0.0,0.0,117.40325373099768,,144374.65885622977,7350.664463502409,0.08165242317321764,2.0,2.4422467663298125e+18,24.0,0.17438163375646445,0.046875,48.0,735848260193.7979,0.0,36587.798822583834,0.0,0.0,6821475.429258276,10519817.007825803,0.0,-13.5,7350.664463502409,66935.99246111105,7593.574011291237,,0.24997822345841514,25376000325.53951,36587.798822583834,1.0,25376764280.170773,67548.08252680778,76920.69922357507,0.0,-9.0,0.0,0.03076923076923077,0.0,0.0,35487169914.90481,13.0,0.10835597307613226,1.0,0.2894975729119573,0.0,0.3893391501513045,1.0,0.47140957446808535,0.6268385773862032,0.149139617320779,,0.16404739897508733,0.653966232766267,0.653966232766267,0.6593147311130692,0.775121914600678,1.0,0.5454545454545454,,0.26415094339622636,0.3783783783783784,0.7389836689935032,0.7389836689935032,0.78125,2.2612275539432263,0.9432820099528256,2,1.5804739546192663,0.6827932364526291,6,0,0,0.6128014762864603,0.983136439220641,2,1,0.11111111111111112,0.4852225059742356,0.8565499880523252,3,1.8929694486000912,0.8647878965285649,3.25,2.6666666666666665,0.8163225196928539,2,mexh,2.0,2.0,,1,0.16666666666666666,,,5,2.75
raw,gaus4,18.708336703441542,0.6828125,465.1534757634335,-29.00159463173114,130,64,18799.452682706058,,False,12.092275328660318,136625.24566332082,0.03478325372741152,1.0935173785820473e-06,0.2968246990194978,10,8610.035536396137,66.78323725675,43986.76357666217,"[16, 20, 26, 59, 63, 89, 99, 106, 112, 117]","[1216.4149426391596, 43986.76357666217, 91.53282590832896, 746.4418968741338, 370.5578560356262, 3419.837173776261, 32388.029937427757, 555.1081600346115, 66.78323725675, 3258.885757346572]","[0, 0, 25, 57, 62, 62, 62, 104, 111, 113]","[18, 62, 62, 62, 64, 92, 129, 129, 113, 129]",0.05,30,58104086874.779884,35173.777599032735,-35173.777599032735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,34431.777599032735,0.0,-9.0,,0.0,60.21676274325,,,8104.600753787441,,,,,,,,,,,0.0,,,,0.0,-18.0,8104.600753787441,74475.35536396137,8186.2279823311455,,,,,,,43245.76357666217,34431.777599032735,0.0,0.0,,,,,,13.0,,0.25137628346506924,0.15406044254304363,0.5035971507591919,0.5450626521583983,0.7876341291984396,0.4906914893617024,0.8675769006264906,0.067789382473487,,0.06771836480392263,0.7339859419149223,0.7339859419149223,0.7221725946342745,0.8667431522740917,0.6058039885773422,0.5454545454545454,,0.6037735849056604,0.13513513513513511,0.24398197837208577,0.24398197837208577,0.359375,1.8751729049408614,0.7822374460708987,3,1.66056080792104,0.7173922006452393,4,0,0,0.4885093505299157,0.7837307219238184,6,1,0.11111111111111112,0.4529179982676723,0.7995237261839973,5,1.2909944487358056,0.9077861108045853,4.5,4.2105263157894735,0.7931787696880069,3,gaus,7.75,8.0,4.891683905218267,8,0.6458333333333334,1.0,0.24791666666666662,1,2.5
raw,gaus6,18.666041587340242,0.6704326923076923,419.9328667759116,-28.588476250467835,130,64,17616.302354257852,,False,12.008333395291146,165065.15855556767,0.03444569130733967,9.64507077014548e-07,0.2751673867196321,10,8010.0523042749555,42.62822946270171,42389.2312189436,"[12, 16, 20, 59, 63, 89, 99, 106, 112, 118]","[42.62822946270171, 42389.2312189436, 1411.3567513976595, 970.2322551353391, 322.54585499395034, 3826.033415804097, 23939.701958969177, 886.1406845156962, 511.26466238568173, 5801.388011141651]","[0, 0, 18, 57, 62, 64, 64, 104, 111, 111]","[13, 64, 64, 64, 64, 92, 129, 111, 113, 129]",0.05,30,52545857332.274895,34239.35891358088,-34239.35891358088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,33497.35891358088,0.0,-13.5,,0.0,84.37177053729829,,,7504.61752166626,,,,,,,,,,,0.0,,,,0.0,-9.0,7504.61752166626,68475.52304274956,7540.817487383624,,,,,,,41648.2312189436,33497.35891358088,0.0,9.0,,,,,,13.0,,0.22508704813095984,0.11834392020929273,0.5282669548098244,0.40457684694223295,0.7827723466693816,0.42220744680851074,0.803330316290755,0.09964422066347142,,0.10840679542814391,0.6703061796497893,0.6703061796497893,0.6537192866519121,0.7938308823401755,0.579891198739337,0.5454545454545454,,0.9433962264150944,0.6216216216216217,0.2330958741509859,0.2330958741509859,0.21875,1.8293545255995307,0.7631240875402621,4,1.5437368536988725,0.6669221466684477,7,0,0,0.5226562220210317,0.8385136083028445,5,1,0.11111111111111112,0.417473082009998,0.7369537871906097,8,1.8257418583505538,0.8695898672606748,6.0,5.5721393034825875,0.7205092193446231,4,gaus,7.75,8.0,4.891683905218267,8,0.6458333333333334,1.0,0.24791666666666662,1,3.25
raw,fbsp,16.002178068632265,0.6913461538461538,743.2410110028338,-33.2492885561179,130,64,31568.572630390183,-169849.97247662672,True,12.250039191321505,298505.9382812522,0.029984359440296517,1.3642505786130804e-06,0.17373050850456,16,6066.615313964342,15.043129247729667,46349.91839843229,"[16, 20, 26, 40, 44, 55, 59, 64, 74, 86, 94, 98, 103, 108, 112, 117]","[1173.2833908449975, 46349.91839843229, 951.246650999019, 549.4322541792753, 15.043129247729667, 580.7347698969861, 1539.193826058974, 163.85189712768988, 608.068110918437, 4839.354520144741, 827.1741131946474, 34160.89830890093, 575.4539239224032, 608.9053792127743, 1044.5474181475947, 3078.7389322009803]","[0, 0, 25, 39, 43, 54, 56, 63, 61, 61, 92, 61, 102, 107, 111, 113]","[18, 61, 61, 61, 61, 56, 61, 65, 75, 92, 95, 129, 129, 129, 113, 129]",0.05,30,153848898644.66925,52568.12075598923,-52568.12075598923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,51826.12075598923,0.0,3.0,,0.0,111.95687075227033,,,5561.180531355646,,,,,,,,,,,0.0,,,,0.0,-4.5,5561.180531355646,85440.84502342947,5595.60126175437,,,,,,,45608.91839843229,51826.12075598923,0.0,3.0,,,,,,7.0,,0.5351021898377808,0.22901297166597573,0.2499415848624646,0.8090973531760103,0.47656382169382155,0.5378989361702128,0.5024170330188147,0.2491079149515735,0.0,0.154873120172433,0.4640377393090279,0.4640377393090279,0.44740642618918514,1.0,0.644135565371598,0.0,,0.7169811320754716,0.8648648648648649,0.4466284316294245,0.4466284316294245,0.734375,1.7648852625255047,0.7362304226604949,6,1.5377996404597623,0.6643571635308306,8,0,0,0.5319973708792046,0.8534999035094198,3,0,0.0,0.39879353393073924,0.7039792930418128,9,2.6457513110645907,0.8110177634953863,6.5,5.433962264150943,0.6733660246048361,5,fbsp,5.0,5.0,,1,0.4166666666666667,,,4,4.75
raw,gaus8,18.644021913968704,0.6606971153846154,375.55360724496785,-27.763419424948502,130,64,15705.811865912816,,False,11.891983983092548,167096.24900255934,0.03741921826831825,9.165554990123857e-07,0.2871333142501762,12,6573.3291460136015,5.947392725274767,41891.76986054839,"[12, 16, 20, 26, 59, 63, 83, 87, 99, 106, 112, 118]","[31.478004667656933, 41891.76986054839, 1470.0628733142185, 222.8485919711784, 1347.4567544227393, 172.20675939831926, 5.947392725274767, 5374.302825768291, 6004.077257478506, 929.7876469981948, 379.27359846196305, 21050.738186408482]","[0, 0, 18, 25, 57, 61, 64, 64, 64, 104, 111, 64]","[13, 64, 64, 64, 64, 64, 84, 92, 111, 111, 113, 129]",0.05,30,43449235663.406715,32086.745100431577,-32086.745100431577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,31344.745100431577,0.0,-3.5,,0.0,121.05260727472523,,,6067.894363404906,,,,,,,,,,,0.0,,,,0.0,-3.5,6067.894363404906,67254.94975216321,6222.2396533602605,,,,,,,41150.76986054839,31344.745100431577,0.0,10.0,,,,,,11.0,,0.18263653880510378,0.10506851827748075,0.5775361017162315,0.2098536591016412,0.780241206595504,0.3683510638297874,0.8388273327996396,0.10191919449279638,,0.17019463228394185,0.5178182695536366,0.5178182695536366,0.5138687337437873,0.7789980062741682,0.5718221217216842,0.3636363636363636,,0.9811320754716981,0.9189189189189189,0.20801763172864957,0.20801763172864957,0.53125,1.7162367331234938,0.7159364533447777,7,1.4515196474519763,0.6270826513538248,10,0,0,0.5234577212179278,0.8397994783553283,4,1,0.11111111111111112,0.3899986463967175,0.6884539191784087,10,2.8722813232690143,0.7948370483379276,7.75,6.746987951807229,0.6206328098832494,6,gaus,7.75,8.0,4.891683905218267,8,0.6458333333333334,1.0,0.24791666666666662,1,4.75
raw,morl,18.145534522856487,0.6753605769230769,288.5507818027316,-24.225846512898485,130,64,10032.674511432913,,False,11.766593935019849,102962.13086254333,0.054187861707398075,6.436046126207825e-07,0.34146409033501446,13,5832.134013815835,147.01522130888407,35460.340229663416,"[12, 16, 20, 26, 47, 59, 63, 75, 83, 87, 98, 106, 121]","[236.65372554570422, 35460.340229663416, 1626.9258221663076, 147.01522130888407, 348.1029458224348, 2320.5060706671575, 597.3595827944337, 633.127058301804, 12588.846519143415, 228.70225020040016, 4047.393257398816, 1469.7504677801812, 16113.019028812887]","[0, 0, 18, 25, 46, 58, 62, 64, 64, 86, 92, 105, 64]","[13, 64, 64, 64, 64, 64, 64, 77, 109, 109, 109, 109, 129]",0.05,30,19395166955.824314,22932.94736964955,-22932.94736964955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,22190.94736964955,0.0,1.5,,0.0,20.015221308884065,,,5326.699231207139,,,,,,,,,,,0.0,,,,0.0,-7.5,5326.699231207139,64192.74217960585,5374.052358905028,,,,,,,34719.340229663416,22190.94736964955,0.0,10.5,,,,,,10.0,,0.05658117676986607,0.029502022335897993,0.7887860351813712,0.0,0.7229405649975362,0.44946808510638314,1.0,0.030084165899424586,,0.0,0.4391508547267928,0.4391508547267928,0.4239085819511028,0.7417848821115767,0.4675010520558134,0.2727272727272727,,1.0,0.7027027027027027,0.10137464859098552,0.10137464859098552,0.6875,1.452717093302675,0.6060079611509012,9,1.4523877637416431,0.6274576932387648,9,0,0,0.44809795818200204,0.7188974701868335,7,1,0.11111111111111112,0.3791147007307543,0.6692407882635003,11,1.632993161855452,0.8833576312960392,9.0,8.772151898734178,0.6202502442194482,7,morl,7.0,7.0,,1,0.5833333333333334,,,6,6.75
raw,shan,12.678201441067221,0.7748798076923077,333.1855786869389,-20.68887592865749,130,64,7486.231565167548,-113021.88626728868,True,12.331999320750962,76103.06937515686,0.04141265823879077,1.5737430541245985e-06,0.2641372806991563,15,4350.159164000925,740.673109398309,17551.41477860282,"[12, 20, 27, 33, 38, 44, 52, 60, 74, 83, 97, 106, 112, 122, 126]","[17551.41477860282, 1710.774563590202, 2801.676320076087, 1123.6224829605244, 1758.5180717794078, 868.2714131113844, 2579.12677535182, 2507.856732518717, 16855.515680244658, 3497.3460491301994, 2203.6179950418377, 892.3232898534425, 740.673109398309, 9282.141819230146, 879.5083791243087]","[0, 18, 25, 32, 34, 42, 46, 54, 0, 79, 92, 104, 104, 0, 124]","[65, 65, 65, 34, 65, 46, 65, 65, 104, 104, 104, 107, 113, 129, 129]",0.05,30,8978600814.481989,14231.361940131952,-14231.361940131952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,13489.361940131952,0.0,11.5,,0.0,613.673109398309,,,3844.724381392229,,,,,,,,,,,0.0,,,,0.0,-2.0,3844.724381392229,53627.387460013866,3844.724381392228,,,,,,,16810.41477860282,13489.361940131952,0.0,-6.5,,,,,,8.0,,0.0,0.2870109965480823,1.0,0.94626639749477,0.09447593579732683,0.9999999999999999,0.7706094215248336,0.0,1.0,1.0,0.28186011547483536,0.28186011547483536,0.2617055191402957,0.6133906280690109,0.17700914483674896,0.09090909090909088,,0.3584905660377358,1.0,0.0,0.0,1.0,1.3150403044472798,0.5485754228427161,12,2.3147182342204067,1.0,1,0,0,0.42210209832854606,0.677191504911289,8,0,0.0,0.566484750151668,1.0,1,5.446711546122731,0.6109491752769478,5.5,1.8113207547169814,0.6090460162099025,8,shan,8.0,8.0,,1,0.6666666666666666,,,7,7.75
raw,cgau8,11.856307279935088,0.6944711538461539,422.96258901170853,-26.57459865479174,130,64,14786.508554625121,-138614.29649720373,True,12.275319151092704,150505.89803851407,0.04482433181672796,2.5524326183288265e-06,0.21987652612358388,11,5299.153080150239,10.50652530688194,29539.353163348394,"[16, 20, 26, 59, 76, 83, 87, 98, 106, 112, 121]","[29539.353163348394, 1168.1262876296132, 416.2352335482974, 1357.4623145231526, 10.50652530688194, 551.3792331212007, 6686.019596076236, 3826.656617876056, 722.7756708267707, 112.91240625883711, 13899.256833137184]","[0, 18, 25, 57, 64, 64, 64, 92, 104, 110, 64]","[64, 64, 64, 64, 77, 85, 110, 110, 110, 113, 129]",0.05,30,33677451995.47849,23763.289117676923,-23763.289117676923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,23021.289117676923,0.0,0.5,,0.0,116.49347469311806,,,4793.718297541543,,,,,,,,,,,0.0,,,,0.0,-8.5,4793.718297541543,46665.68388165263,4867.349638047381,,,,,,,28798.353163348394,23021.289117676923,0.0,5.0,,,,,,12.0,,0.16220990280394054,0.5579613567363366,0.6485277999345611,0.8514060701872084,0.0,0.5551861702127662,0.6393095509670063,0.08333675552833715,0.5496520833793328,0.1625149017976177,0.382582441926852,0.382582441926852,0.37016685063762333,0.5287893286775533,0.3714596211942313,0.4545454545454545,,0.7924528301886793,0.6486486486486487,0.11104824239736916,0.11104824239736916,0.65625,1.3410760924834382,0.5594363777371609,11,1.7618649169514011,0.7611574017538227,3,0,0,0.41434075036152085,0.6647397333357803,10,0,0.0,0.4497321877499431,0.7938999022119023,6,3.696845502136472,0.735939606990252,7.5,5.789473684210527,0.6001126606379832,9,cgau,9.0,9.0,,1,0.75,,,2,7.25
raw,gaus5,18.707051662949155,0.6557692307692308,438.0366851460853,-29.226926374386714,130,64,18272.21243132045,,False,12.064622057952663,192906.17414295272,0.03202425346007831,5.796077646469257e-07,0.041335659957302345,10,6573.553155260111,11.791051521959162,59337.13022569586,"[33, 37, 41, 52, 71, 78, 91, 107, 112, 128]","[381.27746107011626, 293.6301586994341, 59337.13022569586, 579.7475752000428, 11.791051521959162, 1908.261302010218, 1627.1623634747011, 58.8990330670822, 479.19281634902836, 1058.4395655126718]","[3, 3, 3, 51, 70, 70, 70, 70, 70, 3]","[34, 38, 70, 70, 72, 80, 93, 108, 113, 129]",0.05,30,59824719386.363014,40931.74766360205,-40931.74766360205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,txu.059172014879442,,,40189.74766360205,0.0,-18.0,,0.0,115.20894847804084,,,6068.1183726514155,,,,,,,,,,,0.0,,,,0.0,-18.0,6068.1183726514155,54110.53155260111,6195.07819832895,,,,,,,58596.13022569586,40189.74766360205,0.0,-13.5,,,,,,13.0,,0.23966116771602433,0.011784484882100182,0.49014122579961583,0.49878194540912785,0.7874864150415601,0.341090425531915,0.10966669146968921,0.1308282488966507,,0.1603511535499338,0.5178420449773472,0.5178420449773472,0.5109879447559066,0.6192619809018487,0.85479476675525,0.5454545454545454,,0.09433962264150941,0.13513513513513511,0.31106310934771864,0.31106310934771864,0.078125,1.6303148680052804,0.680093731772476,8,1.2452867578438525,0.5379863256934436,12,0,0,0.38802170482035503,0.6225152712247719,11,1,0.11111111111111112,0.32062452003777986,0.5659896757184326,12,1.8929694486000912,0.8647878965285649,10.75,10.455445544554456,0.5484653768357111,10,gaus,7.75,8.0,4.891683905218267,8,0.6458333333333334,1.0,0.24791666666666662,1,7.75
