htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,emd_value_normalized,smoothness_normalized,correlation_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,decomposition_levels,original_level,padded,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
inu.32000013032828,afro-asian_bulletin,287.4492753623188,1.9565217391304348,69,19834.0,135,11,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,15,sym17,1.0,smooth,3.019719667713928e-20,248.45549035775494,110088664.16843888,0.5882352941176471,295.6121714184485,69,raw,1.2138731887611408e-10,6.323574996663266e-10,3.1915046096770427,2995454.5687897075,0.9987114758787281,1.3207638667368876e-05,1.0,0.4782608695652174,19833.999999999447,0.13997543373965435,0.16412458233391422,49797.97931692798,10482458.082505547,4.0,1857.7284845868514,0.13043478260869565,"[0.0, 0.014492753623188406, 0.028985507246376812, 0.043478260869565216, 0.057971014492753624, 0.07246376811594203, 0.08695652173913043, 0.10144927536231885, 0.11594202898550725, 0.13043478260869565, 0.14492753623188406, 0.15942028985507248, 0.17391304347826086, 0.18840579710144928, 0.2028985507246377, 0.21739130434782608, 0.2318840579710145]","[19833.999999999447, 1837.3787922049717, 1765.2775514519826, 1527.3356490400397, 608.3259077298634, 775.1344212741387, 283.2920934456084, 1302.8592631246784, 844.4859477365561, 1857.7284845868514, 1280.2042086458528, 735.4996418617052, 271.2928884658448, 122.16919183998769, 1220.281118796018, 661.2581117270298, 850.114075566147]",3.0,0.7,146.99999999993307,15.0,0.5,211276.3041859743,0.25750684488186165,0.14788088675405975,1532397.3931366338,595444112.1756663,"[0.4375, 0.4375, 0.25, 0.0625, 0.1875, 0.0625, 0.4375]",0.0,,,"[0.0, 0.0625, 0.125, 0.1875]","[88653.59490308278, 172622.65655149453, 192073.84342692813, 206357.13572876496]",3.0,0.7,flattop,16.0,8.0,,,23,174.6521739132594,25.00000000001802,450.00000000049937,"[1, 3, 6, 8, 10, 13, 15, 19, 22, 27, 30, 35, 38, 43, 46, 48, 51, 53, 55, 58, 61, 63, 65]","[130.00000000025477, 349.000000000627, 90.99999999984306, 268.00000000020066, 62.999999999971834, 72.00000000007572, 189.00000000022425, 25.00000000001802, 450.00000000049937, 204.00000000038227, 45.000000000156035, 52.00000000004127, 357.0000000003898, 49.000000000116245, 288.0000000003563, 34.00000000002677, 42.00000000007003, 153.99999999999667, 206.00000000009385, 408.00000000113437, 108.9999999999643, 62.000000000018076, 370.0000000005048]","[0, 0, 5, 0, 9, 9, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 47, 52, 54, 32, 60, 60, 60]","[2, 5, 7, 9, 11, 14, 16, 20, 32, 32, 32, 36, 54, 45, 54, 49, 54, 54, 56, 67, 62, 64, 67]",0.05,30,6764700.000001493,460.0000000001461,-460.0000000001461,DWT,0.0,0.0,1.460875864722766e-10,,1.0,92.0,0.0,1.801936377887614e-11,,1.93813320947811e-09,2.1591972654277924e-10,4.346523141407488e-14,0.0,0.0024454593658447266,0.0,5.94246873930615e-14,,0.0,1.4398247003555298e-06,0.0,,0.0,0.0,5.529727786779404e-10,3.056629793718457e-08,1.0,92.0,2.1591972654277924e-10,4.965841071680188e-09,2.3537871169063026e-10,6.922240558537851e-14,2.247688826173544e-07,6.693312570860144e-11,0.0,,4.993694346921984e-10,1.460875864722766e-10,1.0,92.0,0.0,0.0,0.0,0.0,3.5315752029418945e-06,0.0,1.2323475573339238e-14,0.17176365695226437,0.1127257478456698,1.0,0.2906574394463668,0.9999999999999999,0.0,,617,1.1756840438727403,0.8022928974021165,217,0,0.0,0.5150293688488602,0.8765125779435047,59,287.6131661334949,0.5368548049380115,297.6666666666667,129.43200524317976,0.5287601990336863,531,sym,1.0,0.2599910818381,0.22200267544857002,6,399.75,,1.7794099527179696e-12,0.13402645104181088,0.24677702356697934,0.9999999999999999,0.2659846547314578,0.9999999999999999,3.3786307085392764e-11,8.182898802999716e-12,8.182898802999716e-12,7.439604488013174e-12,2.3132795679003948e-10,3.7735370383984446e-12,0.0,1.0,1.0,1.0,1.0,1.1870504579292174e-12,1.1870504579292174e-12,1.0,1.0,0.8000000001353031,0.2666666667136931,676,1.2101982443016932,0.8436654461253641,83,419.31432124362266,0.6623878250856501,379.5,147.8471673254282,0.6784161347650473,396,1.0,0.6242862216089274,0.11271413351732176,6,298.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.494448898910978e-15,0.0766642236738227,0.7331134127515353,0.10134553376255717,1.0,0.12965893587994543,1.0,0.9999999999999999,0.999999999999916,3.0849129674381803e-14,3.203340370738772e-14,3.203340370738772e-14,3.482544114197239e-14,2.100249228004225e-13,1.901517138191977e-14,0.0,1.0,1.0,1.0,1.0,4.221883259658554e-15,4.221883259658554e-15,1.0,1.0,0.800000000000155,0.3049127502906881,64,2.265403655986293,1.0,1,44.54772721475249,0.9671476937944303,32.5,1.9692307692307693,0.9715900710860057,1,825.2225913621262,958.0,404.0672224864685,301,0.637729977868722,0.6794736577298341,0.34974691817294434,7,2.5,1
