signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,gaus2,1763520095.3584921,0.6781838949171902,1069.3294348175393,-38.92492739639836,206,102,74307.33010888491,-363213.51245121,False,13.397056297138088,315854.9410138563,0.016578035841123145,1.219940567838625e-06,0.35065534846014884,71812.22799944441,,,,[],[],5,45820.11577349071,4114.3641194020165,137421.24683331043,"[33, 48, 139, 158, 176]","[4114.3641194020165, 137421.24683331043, 4973.701255095781, 77451.34612559696, 5139.92053404836]","[0, 0, 117, 117, 171]","[39, 205, 144, 205, 205]",1436076787963.8137,147420.19153977188,-147420.19153977188,0.0,,,,CWT,mdp.39015067403892,1436039033350.8137,,0.0,-11.5,27.0,0.0,-20.5,,146479.19153977188,45415.30327349071,216146.57886745356,45415.30327349071,,0.0,45415.30327349071,,,4111.3641194020165,0.0,-20.5,136481.24683331043,146479.19153977188,,71485.22799944441,0.5432245539380605,0.25125824674573066,0.9658387742385126,0.40625757853589917,0.8672055427251739,0.8194076746269227,0.06057446222591552,1.0,0.028789958664965795,0.6556046285181539,0.6556046285181539,0.655604628518154,,0.60123960002259,1.0,0.8253289766412144,,,,,0.4999999999999999,,0.4272219460351936,1.0,0.6875,0.5130575515551365,0.5130575515551365,0.9999999999999998,2.799549435237382,0.8278877644533766,2,2.0986455624472677,1.0,1,0,0.6473578192877645,0.8973647825664739,2,0.0,0.6142208541295269,1.0,1,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,1.0,1
raw,mexh,3803893321.1450505,0.6537692747001713,1520.909582714584,-42.39157829213524,206,102,117872.63749686551,-394682.38269420766,False,13.37162722679466,433019.3156657055,0.017908537339332366,2.4093000165864147e-07,0.23330984555079345,119006.53033361546,,,,[],[],4,50667.28322338635,4343.344079077535,159858.80425104126,"[52, 79, 136, 154]","[159858.80425104126, 4343.344079077535, 29923.924705297177, 8543.059858129447]","[0, 77, 119, 148]","[205, 205, 205, 205]",3181536640530.83,186457.2851794605,-186457.2851794605,0.0,,,,CWT,mdp.39015067403892,3181498885917.83,,0.0,-12.0,28.0,0.0,-30.0,,185516.2851794605,50262.47072338635,189715.1328935454,50262.47072338636,,0.0,50262.47072338635,,,4340.344079077535,0.0,-21.0,158918.80425104126,185516.2851794605,,118679.53033361546,1.0,0.0,0.8667501238070237,1.0,0.5710161662817552,0.6112025636761702,0.1341653416085618,0.0,0.03693950485067669,0.78726720339813,0.78726720339813,0.7872672033981303,,1.0,0.8663038395811281,1.0,,,,,0.6249999999999999,,0.9999999999999999,0.9750000000000001,0.65625,0.7209618519292043,0.7209618519292043,0.13636363636363633,3.3815567223484937,1.0,1,1.7599286905301068,0.838602154657227,2,0,0.721398735346303,1.0,1,0.0,0.5228917744216889,0.8513090542370635,3,0.9574271077563381,0.9042572892243662,1.75,1.4117647058823528,0.8646286446121831,2,mexh,2.0,2.0,,1,0.2,,,2,2.0,2
raw,gaus5,722470550.2943757,0.6781838949171902,696.8349438410828,-34.86232769823865,206,102,44099.97665650182,,False,13.405823075261756,460461.41184947605,0.02095780388166385,5.274651737619869e-07,0.012302450295114651,0.0,,,,[],[],3,57249.62156066685,9466.905496609186,151180.93552345718,"[67, 83, 142]","[151180.93552345718, 11101.023661934167, 9466.905496609186]","[3, 79, 127]","[127, 127, 152]",558612014808.4863,108793.55320560602,-108793.55320560602,0.0,,,,CWT,mdp.39015067403892,558574260195.4863,,0.0,-30.5,29.0,0.0,-30.5,,107852.55320560602,56844.80906066685,158794.86468200054,56844.809060666856,,0.0,56844.80906066685,,,9463.905496609186,0.0,-30.5,150240.93552345718,107852.55320560602,,327.0,0.22650516929830622,0.545710070159685,1.0,0.10331531780701353,0.8672055427251739,0.21907105365409446,0.15140170715284687,,0.2192903990803292,0.9660618547436677,0.9660618547436677,0.966061854743668,,0.0,0.7099022131590982,0.9324448654102382,,,,,0.7499999999999999,,0.13927916439434135,0.050000000000000044,0.0625,0.3073392597993636,0.3073392597993636,0.09090909090909088,2.278423432576802,0.6737794511973868,4,1.4421065732016558,0.6871606139723707,5,0,0.4619421297702021,0.640342306045837,3,0.125,0.43849412297101714,0.7139030204248772,5,0.9574271077563381,0.9042572892243662,4.25,4.067796610169492,0.7396286446121831,3,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,2.5,3
raw,gaus4,752325997.2638831,0.689130020940415,713.5885543691379,-35.051863430425556,206,102,46374.408093605525,,False,13.391694959676554,360135.33243219287,0.021477142374250642,9.810378813241283e-07,0.3359170571839232,43483.41170998869,,,,[],[],6,32070.605307736307,4556.028897244608,109986.55073678348,"[30, 47, 80, 159, 176, 192]","[11492.688390705604, 109986.55073678348, 4556.028897244608, 9858.86150707808, 48947.02924409737, 7582.473070508691]","[0, 0, 77, 115, 115, 187]","[39, 115, 115, 165, 205, 205]",589342243121.6295,95492.60177442402,-95492.60177442402,0.0,,,,CWT,mdp.39015067403892,589304488508.6295,,0.0,-15.5,26.0,0.0,-24.5,,94551.60177442402,31665.792807736307,179469.63184641785,31665.792807736303,,0.0,31665.792807736307,,,4553.028897244608,0.0,-15.5,109046.55073678348,94551.60177442402,,43156.41170998869,0.2503522278067691,0.5319727723476919,0.9449474209017046,0.11200316234130697,1.0,0.7932576518794687,0.08838695176094792,,0.04450909631670837,0.28212961038165885,0.28212961038165885,0.28212961038165874,,0.36187998337897753,0.814479805704182,0.6117564226638893,,,,,0.3749999999999999,,0.1493633839455444,0.8,1.0,0.2365008662669653,0.2365008662669653,0.6363636363636362,1.7878822498643154,0.5287157355806913,7,1.6754224648283182,0.7983351237617172,3,0,0.43662449228941763,0.6052470996914331,5,0.125,0.5253100267196985,0.8552461597289257,2,2.217355782608345,0.7782644217391654,4.25,3.40080971659919,0.6766322108695827,4,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,3.25,4
raw,gaus3,930143762.215458,0.6868456120312203,771.7890871006784,-36.05915348234284,206,102,48652.785402335285,,False,13.323026272375404,588309.862810734,0.021925877642496244,6.181830129662763e-07,-0.04897397702598316,15642.024440385765,,,,[],[],3,43133.14865816851,6155.134769876269,111012.67700387625,"[69, 84, 142]","[111012.67700387625, 12231.634200753011, 6155.134769876269]","[3, 78, 127]","[127, 127, 150]",735915960155.7546,144033.56560128226,-144033.56560128226,0.0,,,,CWT,mdp.39015067403892,735878205542.7546,,0.0,-30.5,29.0,0.0,-30.5,,143092.56560128226,42728.33615816851,116445.44597450552,42728.33615816852,,0.0,42728.33615816851,,,6152.134769876269,0.0,-30.5,110072.67700387625,143092.56560128226,,15315.024440385765,0.2742406581631577,0.45896572894439125,0.6773683289538376,0.16374759272657746,0.9722863741339499,0.11034881860679158,0.23170324899869507,,0.10142231782011214,0.5826191142610059,0.5826191142610059,0.5826191142610061,,0.12663881708432512,0.49568938943570295,0.6197445704747909,,,,,0.7499999999999999,,0.19746200293223976,0.050000000000000044,0.0625,0.4950210116715805,0.4950210116715805,0.09090909090909088,1.8019915109949185,0.53288815150894,6,1.3039449723515641,0.6213269146939757,8,0,0.3737332539130315,0.5180675202232274,7,0.125,0.4064158215039144,0.6616770153137937,8,0.9574271077563381,0.9042572892243662,7.25,7.148936170212766,0.5896286446121831,5,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,4.0,5
raw,gaus6,721479813.7515702,0.6791833238149628,681.9001635160195,-34.38000475129245,206,102,43764.16223745374,,False,13.369634471199541,414631.5123481119,0.022224170613672965,7.703977261647498e-07,0.32789666845156884,33197.49615069193,,,,[],[],6,30405.27325690241,6641.686216306705,95576.72963647585,"[28, 47, 80, 159, 176, 192]","[95576.72963647585, 14888.675247803352, 6641.686216306705, 11259.977646369589, 8412.548959305197, 45652.021835153755]","[0, 40, 77, 115, 115, 115]","[115, 115, 115, 165, 184, 205]",504081808333.389,78893.3988012058,-78893.3988012058,0.0,,,,CWT,mdp.39015067403892,504044053720.389,,0.0,-24.5,26.0,0.0,-24.5,,77952.3988012058,30000.46075690241,169477.63954141445,30000.46075690241,,0.0,30000.46075690241,,,6638.686216306705,0.0,-24.5,94636.72963647585,77952.3988012058,,32870.49615069193,0.22298420754567463,0.5806681959299977,0.8589850163967514,0.10302701647737249,0.87933025404157,0.7790271455158979,0.12261597244171588,,0.11873900129768905,0.23689455132718718,0.23689455132718718,0.23689455132718715,,0.27497085240980823,0.7639380756969552,0.4995794084217434,,,,,0.3749999999999999,,0.12138490833272499,0.35000000000000003,0.4375,0.14809659845012568,0.14809659845012568,0.6363636363636362,1.4940247856671685,0.4418156808647489,8,1.6086915450584367,0.7665379870922621,4,0,0.3274537666717408,0.4539150827794959,8,0.125,0.5004125440498542,0.8147110940396811,4,2.309401076758503,0.7690598923241497,6.0,5.333333333333333,0.5845299461620749,6,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,4.75,6
raw,gaus7,709850502.6092097,0.6716162193032553,648.6105347682408,-34.03147734676603,206,102,40181.727213721264,,False,13.336062249481543,449870.39678201533,0.023275904114615803,4.804727039514984e-07,0.03027395410387825,3560.154115039054,,,,[],[],3,58499.05689296447,10821.347557930501,152750.70898797776,"[67, 83, 142]","[152750.70898797776, 11925.114132985145, 10821.347557930501]","[4, 79, 127]","[127, 127, 152]",461308830895.03937,91889.9877572617,-91889.9877572617,0.0,,,,CWT,mdp.39015067403892,461271076282.03937,,0.0,-30.5,29.0,0.0,-30.5,,90948.9877572617,58094.24439296447,162543.17067889342,58094.24439296447,,0.0,58094.24439296447,,,10818.347557930501,0.0,-30.5,151810.70898797776,90948.9877572617,,3233.154115039054,0.1854229356514981,0.6059289987157171,0.7281652067420537,0.09964292219973717,0.7875288683602778,0.25095773743562666,0.14474949640461163,,0.2674958758838421,0.9999999999999999,0.9999999999999999,1.0,,0.02455506533613694,0.7288619825320756,0.9446651767562763,,,,,0.7499999999999999,,0.1073488233758653,0.050000000000000044,0.0625,0.21731401404714626,0.21731401404714626,0.09090909090909088,2.2993217105660055,0.679959527329509,3,1.3063827852759813,0.6224885271968389,7,0,0.46149743163482715,0.6397258672948576,4,0.125,0.3940923093585032,0.6416133654677199,9,2.753785273643051,0.7246214726356949,5.75,4.777251184834124,0.5748107363178474,7,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,5.5,7
raw,gaus1,2888104898.3619957,0.6067009328003046,1068.9155696300688,-41.86121037671013,206,102,93999.41104438572,,False,13.253049815273162,1811518.6236418018,0.02255373266586882,7.830638569595551e-07,-0.11116715545343328,33796.06453622079,,,,[],[],1,31402.710124641035,31402.710124641035,31402.710124641035,[105],[31402.710124641035],[2],[127],2799792574548.237,238850.80612003861,-238850.80612003861,0.0,,,,CWT,mdp.39015067403892,2799754819935.237,,0.0,-31.5,31.0,0.0,-31.5,,237909.80612003861,30997.897624641035,18448.710124641035,30997.897624641035,,0.0,30997.897624641035,,,31399.710124641035,0.0,-31.5,30462.710124641035,237909.80612003861,,33469.06453622079,0.7496929479997726,0.038440361192347616,0.40469329197474235,0.7335083460123383,0.0,0.0,1.0,,1.0,0.263987716076326,0.263987716076326,0.263987716076326,,0.28002835632494716,0.0,0.0,,,,,0.9999999999999998,,0.8747295029991372,0.0,0.0,1.0,1.0,0.0,1.9149678741307354,0.5662977236119786,5,1.2170729201088806,0.5799325726492044,10,0,0.4247657862537903,0.5888086094992724,6,0.125,0.41179784959702875,0.670439381581448,7,2.160246899469287,0.7839753100530713,7.0,6.562499999999999,0.5419876550265357,8,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,6.25,8
raw,gaus8,670212516.1122578,0.6697125452122596,594.9964494923121,-33.14937071367061,206,102,38301.94422742158,,False,13.240516514031135,394595.0797796452,0.025547348554623796,6.565891563202243e-07,0.3465556254631501,27494.10698160888,,,,[],[],7,26496.197993203772,5577.796966791164,86137.33215251376,"[27, 47, 80, 139, 159, 176, 193]","[86137.33215251376, 17271.89632835635, 8986.101637393926, 5577.796966791164, 14130.968202065753, 8831.173134069722, 44538.11753123572]","[0, 40, 77, 115, 115, 115, 115]","[115, 115, 115, 145, 167, 184, 205]",379990458818.77997,73998.35272608027,-73998.35272608027,0.0,,,,CWT,mdp.39015067403892,379952704205.77997,,0.0,-24.0,25.0,0.0,-24.0,,73057.35272608027,26091.385493203772,172519.3859524264,26091.385493203772,,0.0,26091.385493203772,,,5574.796966791164,0.0,-24.0,85197.33215251376,73057.35272608027,,27167.10698160888,0.16571370453280354,0.669862914399841,0.35585517525433835,0.08810838832758791,0.7644341801385681,0.812133571569758,0.11003110014767604,,0.08087448866656387,0.13071317427794482,0.13071317427794482,0.13071317427794477,,0.22678101520897972,0.7793239087884034,0.42609595442014686,,,,,0.24999999999999994,,0.08066394784525632,0.37500000000000006,0.46875,0.12202649346379771,0.12202649346379771,0.6818181818181817,1.2678858503306683,0.3749414705810762,9,1.3482531825331097,0.6424396795049507,6,0,0.28610714332206877,0.39660056124817683,9,0.125,0.41748414776722476,0.6796971235352841,6,1.7320508075688772,0.8267949192431123,7.5,7.200000000000001,0.5383974596215562,9,gaus,5.375,5.5,2.669269563007828,8,0.5375,1.0,0.32375,1,7.0,9
raw,morl,367431394.1780811,0.6640967066438226,435.39638461707386,-28.59441564917102,206,102,22496.872964038434,,False,13.14919358003001,219414.06347428102,0.039044688227094344,1.7546758306101071e-07,0.45243813921731835,15646.60078585055,,,,[],[],9,21683.982796818837,3305.4450183945955,63212.72191238915,"[27, 48, 63, 82, 101, 136, 159, 176, 193]","[63212.72191238915, 23097.309939910738, 3305.4450183945955, 19136.42026794262, 4929.423722311931, 15498.82965615816, 21212.099626960662, 8139.041840853901, 36624.55318644777]","[0, 39, 61, 73, 96, 116, 116, 167, 116]","[116, 116, 116, 116, 116, 146, 167, 183, 205]",134178522521.88808,51086.081824043205,-51086.081824043205,0.0,,,,CWT,mdp.39015067403892,134140767908.88808,,0.0,-23.0,23.0,0.0,-23.0,,50145.081824043205,21279.170296818837,182201.84517136952,21279.17029681884,,0.0,21279.170296818837,,,3302.4450183945955,0.0,-18.5,62272.72191238915,50145.081824043205,,15319.60078585055,0.0,0.9999999999999999,0.0,0.0,0.6963048498845269,1.0,0.0,,0.0,0.0,0.0,0.0,,0.12667748415339314,0.828299951274421,0.247633341213436,,,,,0.0,,0.0,0.42500000000000004,0.8125,0.0,0.0,0.7727272727272726,0.8796008428660796,0.2601171339380036,10,1.2785219399538108,0.6092128956082054,9,0,0.22948843209775166,0.31811593346859296,10,0.125,0.378936407126361,0.6169383611427347,10,0.5,0.95,9.75,9.72972972972973,0.4875,10,morl,10.0,10.0,,1,1.0,,,3,8.25,10
