signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
raw,mexh,20.424334209953617,0.6798434442270058,1808.7245411262168,-32.45716457503582,73,35,44266.173654174505,,False,10.35329726113855,611868.3314180367,0.04914588116207584,2.1616567923791467e-06,0.5687754724639598,5,15319.64753900239,54.71175935275096,61298.92300896281,"[16, 21, 24, 52, 57]","[187.16405653599213, 14096.491702565574, 54.71175935275096, 61298.92300896281, 960.9471675948298]","[0, 0, 23, 0, 54]","[17, 36, 36, 72, 72]",0.05,20,167178568939.8024,67461.47029436154,-67461.47029436154,0.4794520547945205,3264134.114400492,0.023714998400380435,0.061056533865799074,5248479.637362876,296224595220.9849,7.0,651841.6105946371,0.0273972602739726,"[0.0, 0.0136986301369863, 0.0273972602739726, 0.0410958904109589, 0.0547945205479452, 0.0684931506849315, 0.0821917808219178, 0.0958904109589041, 0.1095890410958904, 0.1232876712328767, 0.136986301369863, 0.1506849315068493, 0.1643835616438356, 0.1780821917808219, 0.1917808219178082, 0.2054794520547945, 0.2191780821917808, 0.2328767123287671]","[3264134.114400492, 526395.4615472582, 651841.6105946371, 163010.38255476908, 173144.733020324, 66966.33562806182, 65064.8854014306, 42368.81825025753, 54712.18448421663, 15633.070375772124, 21980.986723606147, 11011.831921715426, 20536.140626881057, 7563.882555199972, 10767.581755740106, 9291.275080838042, 13378.953630817536, 8403.018085204387]",3.0,0.7,29040.706965291858,15.0,0.5,8692093245.783037,0.055832587666441766,0.07000721968342129,17362971985.19625,2.4336048745171256e+18,[0.03125],2.0,8692093245.783037,0.03125,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[3.2311742677852644e-21, 3140767332.948, 8692093245.783037, 1308850317.6660903, 1180395600.751963, 656010350.4977373, 458116642.943985, 359692483.9476951, 192103672.6080311, 183734797.62243652, 105831406.7658206, 136455152.40786326, 97582956.47484985, 79050087.92666097, 73918526.29415512, 66904055.5064742]",3.0,0.3,boxcar,64.0,32.0,29040.706965291858,15.0,CWT,uc1.l0063473003,0.0,0.0,66329.47029436154,0.0,0.0,-18.0,0.0,41.71175935275096,,643348.5550709318,14981.08753900239,0.0649560621099514,1.0,2.433604847154488e+18,24.0,0.09576476392604713,0.03125,48.0,296170221493.4789,0.0,28771.306965291857,10.0,0.0,3218291.114400492,5131220.449579731,0.0,-9.0,14981.08753900239,68134.23769501195,14982.75441447951,,0.15707401903696705,8689817421.682365,28771.306965291857,0.0,8689817421.682365,60176.92300896281,66329.47029436154,0.0,-18.0,0.2,0.0,0.0,0.0,17354083846.63375,20.0,0.08451767713008962,1.0,0.3302790293244767,0.007769549747695614,0.699009413826876,0.9999999999999998,0.5054945054945055,0.832345308554232,0.20784107262302226,,0.0005818486392708266,0.2679577119938037,0.2679577119938037,0.267576776566198,0.7564161471290939,1.0,0.7,,0.04109589041095891,0.5454545454545454,0.6909713043330811,0.6909713043330811,0.2608695652173913,1.7866477666857308,0.6277359842981081,8,1.8715225002281022,0.851443061791341,3,0,0,0.45748773383926894,0.6457834798698574,7,1,0.11111111111111112,0.5672868043907954,1.0,1,3.304037933599835,0.7639972904571546,4.75,2.4981412639405205,0.7123557880857201,5,mexh,0.38461538461538464,,,5,5.0,0.9999999999999999,0.058342521147147226,0.005664279146373574,0.6076221637364235,1.0,0.22205460853824094,0.832345308554232,0.24431895613063914,,0.001016696460007596,0.3014556437408364,0.3014556437408364,0.30148609202477317,0.7608806911265523,1.0000000000000002,0.8333333333333333,,0.0410958904109589,0.5454545454545454,0.7160666676098081,0.7160666676098081,0.26086956521739135,1.8826535253604972,0.65721121912628,8,1.6441999549894248,0.7266669867494607,7,0.7071067811865476,0.9747461863861947,7.5,7.466666666666667,0.8534445217645259,1,11.5,11.5,14.849242404917497,2,0.5227272727272727,0.875,0.3715909090909091,4,1.75
raw,gaus2,19.692283567576723,0.6563600782778864,1274.1751097004762,-29.205692576912476,73,35,28234.074194876634,,False,10.38701169810395,462131.5067721952,0.05710343193618883,1.299454844207274e-06,0.6829234332119302,2,48325.47029933876,37826.88592475618,58824.054673921346,"[15, 58]","[37826.88592475618, 58824.054673921346]","[0, 0]","[36, 72]",0.05,10,80029870707.29865,55760.49076856627,-55760.49076856627,0.4794520547945205,2068639.4517557814,0.02692285736501742,0.05697871201964035,3937070.166686694,128615156035.6769,7.0,769182.5269328043,0.0273972602739726,"[0.0, 0.0136986301369863, 0.0273972602739726, 0.0410958904109589, 0.0547945205479452, 0.0684931506849315, 0.0821917808219178, 0.0958904109589041, 0.1095890410958904, 0.1232876712328767, 0.136986301369863, 0.1506849315068493, 0.1643835616438356, 0.1780821917808219, 0.1917808219178082, 0.2054794520547945, 0.2191780821917808, 0.2328767123287671]","[2068639.4517557814, 321210.54245367966, 769182.5269328043, 164716.79665793228, 206112.36008089848, 70552.35432581381, 70798.54228179558, 42072.921691339194, 60168.312202100555, 9199.09527276062, 22298.130917473954, 4312.605744144102, 20033.691984602072, 2202.255702822578, 6678.530707566717, 6745.875258162693, 13010.188099721363, 4913.374392119586]",3.0,0.7,8096.306767192785,15.0,0.5,19345727791.226402,0.04240190542875856,0.04392281361903012,22474755396.24584,2.797760372919234e+18,"[0.03125, 0.03125, 0.03125]",1.0,19345727791.226402,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[1.7215696498759888e-22, 19345727791.226402, 1810617030.7782314, 523440928.88229966, 215269286.1229599, 98691798.10520512, 94028895.94069499, 74259472.32307583]",3.0,0.5,boxcar,32.0,16.0,8096.306767192785,15.0,CWT,uc1.l0063473003,0.0,0.0,54628.49076856627,0.0,0.0,-19.5,0.0,37813.88592475618,,760689.471409099,47986.910299338764,0.09104046817434258,0.0,2.797760345556596e+18,8.0,0.09255690496141014,0.03125,16.0,128560782308.17085,0.0,7826.906767192785,20.0,0.0,2022796.4517557814,3819810.9789035493,0.0,-15.0,47986.910299338764,88186.94059867752,47986.910299338764,,0.17050470127465028,19343451967.12573,7826.906767192785,0.0,19343451967.12573,57702.054673921346,54628.49076856627,0.0,-19.5,0.0,0.0,0.0,0.0,22465867257.68334,23.0,0.08859549897624833,0.5976759254699527,0.16200380814000107,0.17773282135802237,0.7361046970292627,0.9065958688389296,0.3406593406593406,1.0,0.14453781051961312,,0.937586926720489,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.9497698670807273,1.0,,0.0,0.32727272727272727,0.5453958859466225,0.5453958859466225,0.19565217391304346,2.8461770734450402,1.0,1,1.749972756303477,0.7961444019491416,4,0,0,0.7084227889066858,1.0,1,1,0.11111111111111112,0.5026082284463347,0.8859861088891033,4,1.7320508075688772,0.8762820851736516,2.5,1.6,0.8488553283011115,1,gaus,0.5769230769230769,1.0,0.29615384615384616,1,1.0,0.6254998809891438,0.028617350068086606,0.12957357200048314,0.6398676754534262,0.9337411269079468,0.14964549705837973,1.0,0.1839307265299962,,0.9376140827100659,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9570847868498277,1.0,,0.0,0.32727272727272727,0.582313025193654,0.582313025193654,0.19565217391304357,2.8646095358252768,1.0,1,1.5942142031334958,0.7045753940746586,9,5.656854249492381,0.7979694910895578,5.0,1.7999999999999998,0.8096990312590646,2,13.25,12.5,7.234178138070235,16,0.6022727272727273,0.4262780348117447,0.45052568046556746,1,1.75
raw,cmor,16.163690224564427,0.677495107632094,761.1969010694769,-24.720955929783536,73,35,18217.194707079332,-148099.0814216035,True,10.626855710317875,282232.7358229854,0.052282868847215454,5.593146714564229e-06,0.3807060989893606,2,25245.264420146235,23349.981835643564,27140.547004648906,"[14, 60]","[23349.981835643564, 27140.547004648906]","[0, 36]","[36, 72]",0.05,10,29181247207.159157,28825.235658271762,-28825.235658271762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063473003,,,27693.235658271762,,0.0,-24.0,0.0,23336.981835643564,,,24906.704420146234,,,,,,,,,,,20.0,,,,0.0,-19.5,24906.704420146234,42026.52884029247,24906.704420146234,,,,,,,26018.547004648906,27693.235658271762,0.0,-19.5,,,,,,23.0,,0.3463032478092093,1.0,0.41216218544195293,1.0,0.456374017581932,0.4890109890109896,0.5561186237000003,0.06848317882554328,0.24920613357431043,0.5784619108558273,0.48809981674621417,0.48809981674621417,0.4878075704608777,0.43928102858594914,0.3067187685463516,1.0,,0.0,0.16363636363636364,0.210286246332018,0.210286246332018,0.0,1.4862187679053338,0.5221807110217497,11,1.924502864443238,0.875546305816811,2,0,0,0.3643898140201528,0.5143677190036734,11,0,0.0,0.5086287084382153,0.8965988711555304,3,4.924428900898052,0.648255078507282,6.75,3.940298507462687,0.5830561106822124,8,cmor,0.6153846153846154,,,3,6.75,0.3915116519476939,0.17664615663451544,0.30048094776856366,0.8692617749020956,0.6143634705357192,0.21481369739025508,0.5561186237000003,0.11137831124638504,0.14765502286319743,0.5786453224930609,0.5115241430192665,0.5115241430192665,0.5115207653911391,0.4495582061926869,0.4076800101512052,1.0,,0.0,0.16363636363636364,0.2744167099776543,0.2744167099776543,0.0,1.588713740703464,0.554600451068374,11,1.5045347960346434,0.6649408810507117,14,2.1213203435596424,0.9242385591585842,12.5,12.32,0.7389049938650064,3,15.0,15.0,16.97056274847714,2,0.6818181818181818,1.0,0.22272727272727275,6,3.75
raw,gaus1,20.25069678292243,0.6078277886497064,1340.5484654876198,-32.60579947246576,73,35,37843.574837893444,,False,10.260318768213736,2485632.1543079237,0.06076867267880055,1.255965586773675e-06,0.1028833787615953,3,4775.775774714363,248.12025041592096,12028.332006965267,"[34, 41, 70]","[12028.332006965267, 248.12025041592096, 2050.8750667619024]","[2, 39, 2]","[39, 42, 72]",0.05,10,168167071728.94952,92300.40588500239,-92300.40588500239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063473003,,,91168.40588500239,,0.0,-23.5,0.0,235.12025041592096,,,4437.215774714363,,,,,,,,,,,20.0,,,,0.0,-23.5,4437.215774714363,5863.327324143091,4437.215774714365,,,,,,,10906.332006965267,91168.40588500239,0.0,-19.0,,,,,,22.0,,0.8388254681554215,0.15351604674105715,0.0,0.5967071410552233,0.9778451761803906,0.0,0.14806680979812026,1.0,,0.00537968573164041,0.0341032170818073,0.0341032170818073,0.033551781946480674,0.0,0.0,0.9,,0.013698630136986302,0.018181818181818188,1.0000000000000002,1.0000000000000002,0.021739130434782608,0.7996772414713579,0.2809653864941793,13,1.5442053370059985,0.7025311851792687,6,0,0,0.25506312338294357,0.36004364537253863,14,1,0.11111111111111112,0.4588145246857209,0.8087875852822596,5,4.654746681256314,0.6675180941959775,9.5,7.766714082503557,0.49447333281227446,12,gaus,0.5769230769230769,1.0,0.29615384615384616,1,9.25,0.8499719873144063,0.027118019638532373,0.0,0.5186947085304184,0.9842838465323458,0.0,0.14806680979812042,0.9999999999999999,,0.005812446008738876,0.07830222721959078,0.07830222721959078,0.07829585402370452,0.018328571228507395,0.14562811889939883,0.9444444444444444,,0.013698630136986273,0.018181818181818132,0.9999999999999999,0.9999999999999999,0.02173913043478265,0.9395058201020553,0.3279699408776105,13,1.4738430035365118,0.6513764041117129,15,1.4142135623730951,0.9494923727723894,14.0,13.928571428571429,0.7247461863861947,4,13.25,12.5,7.234178138070235,16,0.6022727272727273,0.4262780348117447,0.45052568046556746,1,3.25
raw,shan,13.109514965381639,0.7502935420743639,409.3495363147757,-13.475360482223431,73,35,4417.453494872861,-74802.93090254818,True,10.547079871610647,120243.39438527235,0.14133847243578151,8.054118024296794e-07,0.4938690005259362,12,3238.1532124644023,31.256509584578907,13908.840828411667,"[6, 12, 16, 21, 25, 29, 40, 47, 49, 51, 60, 65]","[12650.069547847394, 64.57871092794085, 655.8651933793508, 31.88552519967493, 5037.349776166716, 260.60517106743964, 147.01668300424535, 5747.178968330751, 213.31386966229275, 31.256509584578907, 109.87776599077824, 13908.840828411667]","[0, 11, 14, 18, 18, 28, 37, 37, 48, 50, 37, 37]","[37, 18, 18, 22, 37, 37, 41, 54, 54, 54, 62, 72]",0.05,30,2420158231.5208263,11922.965411276791,-11922.965411276791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063473003,,,10790.965411276791,,0.0,-1.0,0.0,18.256509584578907,,,2899.5932124644023,,,,,,,,,,,0.0,,,,0.0,3.5,2899.5932124644023,30393.83854957283,2925.319092376929,,,,,,,12786.840828411667,10790.965411276791,0.0,17.0,,,,,,13.0,,0.0,0.0655818477094459,1.0,0.912224328925038,0.0666843294869206,1.0,0.7223265105155319,0.0,1.0,0.0,0.0,0.0,0.0,0.29797661022998223,0.03816696295301503,0.0,,1.0,1.0,0.0,0.0,1.0,0.5680717865914986,0.19959116103198,14,2.1980594877250255,1.0,1,0,0,0.2780119644319164,0.3924379181265108,13,0,0.0,0.5296463351818818,0.9336482553135792,2,6.95221787153807,0.5034130091758522,7.5,2.4266666666666667,0.48384936173078325,13,shan,1.0,,,7,11.5,0.06915806753968681,0.011584781342863712,0.7290357009495282,0.7929617392702515,0.3379260232000825,0.4392819429778245,0.722326510515532,0.046048693320169504,0.5925015598348764,0.00043510098365205597,0.04575955828763417,0.04575955828763417,0.04629743346968023,0.3108436959334602,0.1782368988334633,0.4444444444444444,,1.0,1.0,0.08120722647639059,0.08120722647639059,1.0,0.896276461060376,0.31287910266701113,14,1.7471516391290098,0.7721672860697922,6,5.656854249492381,0.7979694910895578,10.0,8.4,0.7204133169733503,5,16.5,16.5,16.263455967290593,2,0.75,0.9583333333333334,0.18749999999999997,7,5.5
smoothed,gaus1,14.894345236657914,0.7392857142857143,127.77430320072968,-7.867468275007417,72,35,2661.146769376323,,False,10.416709835864943,8272.412183568456,0.06068240841528231,9.342458642829302e-06,0.08837266366340685,5,2298.680923991058,33.155291707167635,7830.465539527397,"[13, 15, 17, 57, 59]","[152.93848095734393, 3421.0294550173494, 55.815852746033215, 7830.465539527397, 33.155291707167635]","[0, 0, 16, 0, 58]","[14, 35, 35, 71, 71]",0.05,30,666711726.6227839,5097.243945354866,-5097.243945354866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063473003,,,4419.7772786882,,0.0,-2.5,0.0,32.155291707167635,,,2199.5999716101055,,,,,,,,,,,0.0,,,,0.0,-11.5,2199.5999716101055,10106.271286621957,2199.5999716101055,,,,,,,6966.59887286073,4419.7772786882,0.0,-11.5,,,,,,9.0,,0.49423365441388384,0.24939853129905673,0.8381391701706072,0.38599010006808143,0.9452876127773336,0.35026737967914456,0.0,0.1509505187123386,,0.006956341903761221,0.3827054109861926,0.3827054109861926,0.38265261832526254,0.5455395260503834,0.8283282660900304,0.5714285714285714,,0.1,0.14285714285714288,0.19016668517215907,0.19016668517215907,0.9545454545454545,1.5532727385657272,0.674801141905201,10,1.5920991735955474,0.7322622285108478,11,0,0,0.38983767612644243,0.6152380325483073,10,1,0.11111111111111112,0.4212278153345002,0.7036022652163921,11,0.5773502691896257,0.9587606950578839,10.5,10.476190476190476,0.604380347528942,7,gaus,0.5,1.0,0.35,1,5.5,0.028131807729617854,0.305906985530515,0.9427450480388673,0.6682718766010824,0.4994733746939205,0.40534017197163985,0.12675421300267142,0.0008912686332303854,,0.0007797346536937127,0.0309447078483977,0.0309447078483977,0.030938007192950867,0.06892373701592117,0.07731156047445939,0.2222222222222222,,0.2191780821917808,0.45454545454545453,0.008378313531653123,0.008378313531653123,0.9347826086956523,0.4477688857226264,0.15631061759822945,19,1.4629255538918784,0.6465513521390617,16,2.1213203435596424,0.9242385591585842,17.5,17.37142857142857,0.6496192795792921,6,13.25,12.5,7.234178138070235,16,0.6022727272727273,0.4262780348117447,0.45052568046556746,1,4.75
smoothed,gaus2,15.039267863504413,0.7154761904761905,132.93193085239042,-8.309544556613904,72,35,2542.6093876157965,,False,10.359556304272663,13965.803064896832,0.05103186857452184,8.689385024601222e-06,0.48603426219550006,2,4657.04488311577,4522.1934889586955,4791.896277272844,"[7, 44]","[4522.1934889586955, 4791.896277272844]","[0, 28]","[65, 65]",0.05,10,766344542.5095999,8218.536041416703,-8218.536041416703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063473003,,,7541.069374750035,,0.0,-13.0,0.0,4521.1934889586955,,,4557.963930734818,,,,,,,,,,,20.0,,,,0.0,-13.0,4557.963930734818,7926.956432898207,4557.963930734817,,,,,,,3928.029610606177,7541.069374750035,0.0,-13.0,,,,,,12.0,,0.44558715809296356,0.22505019792053343,0.7905125477967185,0.28481130227600016,0.9701126976024199,0.27005347593582896,0.8795541951303639,0.539835048781959,,1.0,1.0,1.0,1.0,0.3398467158310568,0.26379913509412584,0.9999999999999999,,0.0,0.0,1.0,1.0,0.0,2.3018229254625915,1.0,1,1.978737823360551,0.9100908989861645,6,0,0,0.6336371542437652,1.0,1,1,0.11111111111111112,0.5451340223865428,0.9105702877031258,6,2.886751345948129,0.7938034752894194,3.5,1.7142857142857144,0.7719017376447097,2,gaus,0.5,1.0,0.35,1,1.75,0.025362846391194585,0.2833916977024005,0.9258981062620197,0.6136085027319522,0.5125905135700113,0.3319253783878916,0.7108192472342564,0.003187389153757353,,0.11208975413817973,0.0808577745704101,0.0808577745704101,0.08085141904517934,0.04293640432847569,0.02462154633718959,0.38888888888888884,,0.1780821917808219,0.39999999999999997,0.04405773558112023,0.04405773558112023,0.47826086956521746,0.4668150349092158,0.1629593943157524,18,1.6296375410466346,0.7202310143925136,8,7.0710678118654755,0.7474618638619472,13.0,11.076923076923077,0.6415880747881164,7,13.25,12.5,7.234178138070235,16,0.6022727272727273,0.4262780348117447,0.45052568046556746,1,5.5
raw,gaus4,18.948120118542416,0.6403131115459882,759.3015146130333,-25.984231067664574,73,35,19597.065630135156,,False,10.250437033484873,525803.6669464895,0.06997489189227056,1.0340953410662508e-06,0.5907670606130271,2,45277.41491629173,40342.85678687719,50211.97304570627,"[12, 60]","[40342.85678687719, 50211.97304570627]","[0, 36]","[36, 72]",0.05,10,38134977156.91953,40418.485189511935,-40418.485189511935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063473003,,,39286.485189511935,,0.0,-24.0,0.0,40329.85678687719,,,44938.85491629173,,,,,,,,,,,20.0,,,,0.0,-19.5,44938.85491629173,82090.82983258346,44938.85491629173,,,,,,,49089.97304570627,39286.485189511935,0.0,-19.5,,,,,,23.0,,0.38093098284159094,0.11021381951942681,0.34612736321307547,0.5858344769595953,0.8116462350633352,0.22802197802197818,0.8646454293919128,0.17145607497284251,,1.0,0.9323966121742389,0.9323966121742389,0.9323580170738373,0.925949426615124,0.7749783443270033,1.0,,0.0,0.16363636363636364,0.35452136333639517,0.35452136333639517,0.0,2.5477814395959526,0.8951591464097114,2,1.5594096076023096,0.7094483185331287,5,0,0,0.6142298418894663,0.8670385135935729,2,1,0.11111111111111112,0.43180398944241405,0.7611740412437846,6,2.0615528128088303,0.8527462276565121,3.75,2.926829268292683,0.7924445423996846,2,gaus,0.5769230769230769,1.0,0.29615384615384616,1,1.75,0.42374459974195977,0.01946884762611687,0.2523392048578565,0.5092435172407386,0.8663859076444096,0.10016593754714134,0.8646454293919128,0.20960944007870763,,1.0000000000000002,0.9354901133398934,0.9354901133398934,0.9354896672781186,0.9273066678239203,0.80774782475429,1.0,,0.0,0.16363636363636364,0.40693889316960835,0.40693889316960835,0.0,2.5886074081079564,0.9036510476329872,2,1.4419505923748157,0.6372813043954538,17,10.606601717798213,0.621192795792921,9.5,3.5789473684210527,0.6409535407536033,8,13.25,12.5,7.234178138070235,16,0.6022727272727273,0.4262780348117447,0.45052568046556746,1,6.25
raw,fbsp,15.455569566824035,0.6677103718199608,1282.355356955305,-29.635512753649586,73,35,32095.300956368217,-172427.79679016778,True,10.577593574071395,975748.9398404288,0.05257816685605727,1.4545063619613505e-06,0.36846610129729007,3,30493.22647579671,367.9353183723979,49369.46602350722,"[13, 15, 60]","[367.9353183723979, 41742.278085510516, 49369.46602350722]","[0, 0, 36]","[14, 36, 72]",0.05,30,88012551763.0603,52820.897145581184,-52820.897145581184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,uc1.l0063473003,,,51688.897145581184,,0.0,-19.0,0.0,354.9353183723979,,,30154.66647579671,,,,,,,,,,,0.0,,,,0.0,-14.5,30154.66647579671,83015.67942739013,30154.666475796716,,,,,,,48247.46602350722,51688.897145581184,0.0,-14.5,,,,,,22.0,,0.6945730590806611,0.1922650810359593,0.15526495342481167,0.9457979115269497,0.3660231716640972,0.4203296703296705,0.5381411405902332,0.36167650745204843,0.0,0.008351908792305351,0.6044953442409792,0.6044953442409792,0.6042695487240797,0.9371837439393949,0.7578787519522154,0.9,,0.136986301369863,0.34545454545454546,0.5088235143251847,0.5088235143251847,0.21739130434782608,2.0492666430273885,0.7200067283751029,5,1.5431798830341774,0.7020646582369601,7,0,0,0.5111794851427132,0.7215740277520156,5,0,0.0,0.40823016612271446,0.7196186531451396,8,1.5,0.8928571428571429,6.25,5.989304812834224,0.7232142857142858,3,fbsp,0.23076923076923078,,,4,3.25,0.7156957960892008,0.03396288762002587,0.11319369415295344,0.8221459712726114,0.5502705320434588,0.1846432342736461,0.5381411405902332,0.3910704701994485,0.0,0.008783375852226504,0.6225934625892149,0.6225934625892149,0.622590852963953,0.9383350761629096,0.793138413850989,0.9444444444444444,,0.136986301369863,0.34545454545454546,0.5487105944372571,0.5487105944372571,0.21739130434782616,2.117689452310019,0.7392593740353955,5,1.4245640112879063,0.6295971693546031,18,9.192388155425117,0.6717004230205315,11.5,7.82608695652174,0.6304930686531229,9,15.0,15.0,8.48528137423857,2,0.6818181818181818,0.5,0.37272727272727274,3,7.5
