signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
raw,mexh,4246552606.3799644,0.6713141025641025,1681.8989817633187,-42.88802139958225,195,96,122237.14973360441,-412999.82804791944,False,13.176919186184723,555947.4547358685,0.019488362780593606,3.790434715619865e-07,0.2826503522578705,122512.99323589532,,,,[],[],3,70489.81851094922,12140.374253379938,169989.35387401527,"[59, 96, 151]","[169989.35387401527, 12140.374253379938, 29339.72740545246]","[0, 80, 122]","[194, 194, 194]",3285159404970.7856,181634.64441137048,-181634.64441137048,0.0,,,,CWT,mdp.39015067403900,3285114869679.7856,,0.0,-11.0,23.0,0.0,-15.5,,180706.64441137048,69926.43389556461,196821.45553284767,69926.43389556461,,0.0,69926.43389556461,,,12116.374253379938,0.0,-20.0,169062.35387401527,180706.64441137048,,122147.99323589532,1.0,0.0,0.1399930697851569,1.0,0.7933884297520654,0.6631203358010948,0.10598629079541885,0.0,0.2533180983053192,1.0,1.0,1.0,,1.0,0.8488754300998642,1.0,,,,,0.6000000000000001,,1.0,1.0000000000000002,0.34375,0.6741101987646371,0.6741101987646371,0.8695652173913043,3.7183652675256433,1.0,1,1.49499455743201,0.9410691731937337,4,0,0.804552081666126,1.0,1,0.0,0.46281101576671696,0.906410670404229,4,1.7320508075688772,0.8267949192431123,2.5,1.6,0.7883974596215562,3,mexh,0.3333333333333333,,,2,2.75,,0.9999999999999998,0.036230545722716834,0.08398500011517296,0.26470732100272965,1.0,0.7952218430034124,0.5161641272664104,0.10979398987866995,1.0,0.2386283139288282,0.6711493075947531,0.6711493075947531,0.6711493075947531,,1.0,0.8264585034864346,0.9790897033350536,,,,,0.8,,0.9973123687066906,1.0,0.34375,0.6732001311772099,0.6732001311772099,0.7999999999999999,3.4607082112489,1.0,1,1.9620858083466808,1.0,1,0.0,1.0,1.0,1.0,0.975,1,1.5,1.5,0.7071067811865476,2,0.08333333333333333,0.1391328895748428,0.8999267997942137,1,1.0,1
smoothed,mexh,4243025655.9330945,0.6671474358974359,1666.667438876943,-43.95262127165034,195,96,122025.80383621877,-421776.2792540835,False,13.16793428379666,559242.212221549,0.019306514550468064,4.852449708608464e-06,0.42125986610108085,122335.81710099464,,,,[],[],3,70206.32656338386,10661.88557317658,172815.6499400186,"[58, 96, 153]","[172815.6499400186, 10661.88557317658, 27141.4441769564]","[0, 80, 124]","[194, 194, 194]",3293392909813.8994,181467.21809277497,-181467.21809277497,0.0,,,,CWT,mdp.39015067403900,3293357009582.4995,,0.0,-18.5,17.0,0.0,-14.0,,180645.21809277497,69932.86656338385,205149.77969015157,69932.86656338387,,0.0,69932.86656338385,,,10658.685573176579,0.0,-18.5,171993.6499400186,180645.21809277497,,121940.01710099464,1.0,0.0,0.24916160619000088,1.0000000000000002,0.7792114695340497,0.7058359618781297,0.11136896831038462,0.0,0.17635497435487674,0.6712642249136797,0.6712642249136797,0.6712642249136799,,1.0,0.8619463758629153,0.9999999999999999,,,,,0.5,,0.9999999999999998,0.5,0.15384615384615385,0.672833507563303,0.672833507563303,0.8461538461538461,3.2917662703009385,1.0,1,1.838101017085673,0.9933888076766254,2,0,0.6712686457203884,1.0,1,0.0,0.5291211318057097,0.9278170517372798,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,2,mexh,0.2,,,2,2.0,0.9165121803388236,0.9977607463547502,0.9416525958060439,0.0,0.21811432072356823,0.9990630829172096,0.7419795221843,0.7058359618781295,0.11136896831038459,0.0,0.19573892353799469,0.6712642249136797,0.6712642249136797,0.6712642249136799,,0.9981854251449012,0.8656951473260435,1.0,,,,,0.2,,0.9999999999999999,0.4827586206896552,0.4375,0.6728335075633032,0.6728335075633032,0.9199999999999999,3.21995903081347,0.9304335512445446,2,1.814086485417753,0.9245704126193967,2,0.0,1.0,2.0,2.0,0.95,2,1.5,1.5,0.7071067811865476,2,0.08333333333333333,0.1391328895748428,0.8999267997942137,1,1.75,2
smoothed,gaus2,1926076829.9924736,0.6836004273504274,1198.6237203721837,-40.22268454704079,195,96,76604.19109697755,,False,13.20599509619962,385508.6244924823,0.020723631294277088,4.8124549445092406e-06,0.6194474675287077,88490.46541828851,,,,[],[],3,79708.79024282923,14365.185131243197,139542.91278857362,"[57, 96, 163]","[139542.91278857362, 14365.185131243197, 85218.27280867088]","[0, 80, 122]","[194, 122, 194]",1400021495394.4968,129486.53748248718,-129486.53748248718,0.0,,,,CWT,mdp.39015067403900,1399985595163.097,,0.0,-18.5,17.0,0.0,-18.5,,128664.53748248718,79435.33024282922,233657.1707284877,79435.33024282925,,0.0,79435.33024282922,,,14361.985131243197,0.0,-18.5,138720.91278857362,128664.53748248718,,88094.66541828851,0.5176660287291082,0.32021895705642167,0.4746282543717254,0.3839367112530243,1.0,0.977033839410513,0.028319865386450337,,0.28794283838729373,0.8410223532554031,0.8410223532554031,0.8410223532554035,,0.7031831116588853,0.9999999999999999,0.7626501079980945,,,,,0.5,,0.38260156666651873,0.5,0.15384615384615385,0.36258628105808677,0.36258628105808677,0.15384615384615385,2.7087087211848804,0.8228739523894708,2,1.8503339305630913,1.0,1,0,0.5494506824489632,0.8185257660281552,2,0.11111111111111112,0.5702860610450771,1.0,1,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,gaus,0.5375,1.0,0.32375,1,1.0,0.9049292765978183,0.5165093326409305,0.9335576141780784,0.29425021030425785,0.41548624156628317,0.3835769943895409,0.9522184300341299,0.9770338394105129,0.028319865386450316,,0.3047006398750949,0.8410223532554031,0.8410223532554031,0.8410223532554035,,0.7028874855291805,1.0,0.7626501079980947,,,,,0.2,,0.38260156666651873,0.4827586206896552,0.4375,0.3625862810580868,0.3625862810580868,0.5599999999999999,2.7014602644814882,0.7806090833374784,3,1.7941306821386065,0.9143997038796183,3,0.0,1.0,3.0,3.0,0.925,3,10.6875,10.5,5.082240319649069,16,0.59375,1.0,0.284375,2,2.75,3
raw,gaus6,702273494.5823404,0.6754807692307693,740.2914582905676,-34.18453306919579,195,96,39884.78528211294,,False,13.278976013252073,453714.72581373196,0.016905028616592578,5.817956075504291e-07,0.3710110702519917,24328.713955689807,,,,[],[],3,65868.91923546464,29675.33902342376,91282.81381237172,"[35, 97, 171]","[76648.60487059844, 29675.33902342376, 91282.81381237172]","[0, 80, 120]","[120, 120, 194]",444383070470.03143,86038.43779244143,-86038.43779244143,0.0,,,,CWT,mdp.39015067403900,444338535179.03143,,0.0,-20.0,23.0,0.0,-20.0,,85110.43779244143,65305.53462008002,182958.75770639392,65305.534620080034,,0.0,65305.53462008002,,,29651.33902342376,0.0,-20.0,90355.81381237172,85110.43779244143,,23963.713955689807,0.1274596073354205,0.7495594493595903,0.7589936909252386,0.05456641398328991,0.8471074380165294,0.8313133430764938,0.056227269891686894,,0.8010073729244244,0.8658410989044516,0.8658410989044516,0.865841098904452,,0.14335015201174622,0.781793600434735,0.412387868746652,,,,,0.6000000000000001,,0.07073812519084134,0.3793103448275863,0.34375,0.09948837873189566,0.09948837873189566,0.47826086956521735,2.1714476339718813,0.5839791084905582,4,1.5886128246645288,1.0,1,0,0.48622131341988223,0.6043378974459667,3,0.125,0.48306817322689277,0.9460841073978227,2,1.2909944487358056,0.8709005551264195,2.5,1.9200000000000004,0.8104502775632098,2,gaus,0.5972222222222222,1.0,0.28194444444444444,1,1.75,,0.1274596073354205,0.07726778779233798,0.7705926990339691,0.7939433178630833,0.058479642386997585,0.8484641638225262,0.637076025915095,0.06092412805500427,,0.7545573732167159,0.5885985882524957,0.5885985882524957,0.5885985882524959,,0.14335015201174622,0.7611481568909955,0.417639387466963,,,,,0.8,,0.07098019477904051,0.37931034482758624,0.34375,0.10263318938783172,0.10263318938783172,0.43999999999999995,1.974024197204525,0.5704104699691337,6,1.5685710452008,0.79944059455918,7,0.7071067811865476,0.9646446609406726,6.5,6.461538461538462,0.8198223304703363,5,10.6875,10.5,5.082240319649069,16,0.59375,1.0,0.284375,2,4.25,4
smoothed,gaus4,719607996.7224586,0.6738247863247864,733.9326948305778,-35.555031895804724,195,96,42894.13438430247,,False,13.2395630244885,376126.2102251467,0.016489686047476783,3.5223356392457047e-06,0.5681834250967698,33585.94725916356,,,,[],[],3,70625.39309564819,19780.853542379264,97542.86347732619,"[36, 97, 171]","[97542.86347732619, 19780.853542379264, 94552.4622672391]","[0, 80, 121]","[121, 121, 194]",479342762827.6318,82690.68394593886,-82690.68394593886,0.0,,,,CWT,mdp.39015067403900,479306862596.23175,,0.0,-18.5,17.0,0.0,-14.0,,81868.68394593886,70351.93309564819,206406.97928694455,70351.93309564819,,0.0,70351.93309564819,,,19777.653542379263,0.0,-18.5,96720.86347732619,81868.68394593886,,33190.147259163554,0.15969755193073945,0.7209418041811058,0.6734797186434012,0.06314362818037261,0.8688172043010759,0.9068846504545706,0.023834831154738674,,0.45112782000460744,0.6787506992184151,0.6787506992184151,0.6787506992184151,,0.2216815929677166,0.868034655227644,0.4630442438118848,,,,,0.5,,0.08238281256404179,0.5,0.15384615384615385,0.0832847482346586,0.0832847482346586,0.8461538461538461,2.0317149114928474,0.6172111701318043,4,1.7279898486341232,0.9338799986812454,3,0,0.44922090847860424,0.6692118145880505,4,0.11111111111111112,0.487956515037777,0.8556346513950785,3,0.5773502691896257,0.9422649730810374,3.5,3.428571428571429,0.7961324865405187,3,gaus,0.5375,1.0,0.32375,1,2.5,0.5312971759006561,0.1593442856294594,0.6724361321740168,0.6624756992761158,0.5895594172763057,0.06308446783646106,0.8273037542662123,0.9068846504545705,0.023834831154738667,,0.4640451692434067,0.6787506992184151,0.6787506992184151,0.6787506992184151,,0.22385003187884833,0.8716181027589688,0.4630442438118849,,,,,0.2,,0.08238281256404179,0.4827586206896552,0.4375,0.08328474823465862,0.08328474823465862,0.9199999999999999,1.9598765369392968,0.5663223875878333,7,1.676550781813304,0.8544737313125066,4,2.1213203435596424,0.8939339828220179,5.5,5.090909090909091,0.8094669914110089,6,10.6875,10.5,5.082240319649069,16,0.59375,1.0,0.284375,2,5.0,5
smoothed,gaus8,679135720.0667036,0.6614316239316239,684.1731216417414,-34.594819960366806,195,96,36462.086335661224,,False,13.21358669908677,452758.0687303949,0.018447476932911218,2.4888202939727335e-06,0.5480826182302442,18472.690228142426,,,,[],[],3,66769.13537626785,37996.43746126765,95139.70385364028,"[30, 98, 172]","[67171.26481389561, 37996.43746126765, 95139.70385364028]","[0, 79, 120]","[120, 120, 194]",383093313174.88525,83177.51441530175,-83177.51441530175,0.0,,,,CWT,mdp.39015067403900,383057412943.4852,,0.0,-18.5,17.0,0.0,-18.5,,82355.51441530175,66495.67537626784,194838.20612880355,66495.67537626784,,0.0,66495.67537626784,,,37993.23746126765,0.0,-18.5,94317.70385364028,82355.51441530175,,18076.890228142427,0.0913953695199845,0.8033770000626781,0.5195997920039381,0.05238228395884042,0.7025089605734766,0.8793789128623994,0.06046682147649242,,1.0,0.6098600288692768,0.6098600288692768,0.6098600288692768,,0.0891413857717223,0.8120101997047435,0.44590138975244903,,,,,0.5,,0.050997391313749085,0.5,0.15384615384615385,0.08619040089493132,0.08619040089493132,0.15384615384615385,1.8785292157654996,0.5706751517305515,6,1.5219718099646475,0.8225389940838858,5,0,0.40769311161661903,0.6073471689998171,6,0.11111111111111112,0.41208062163696596,0.7225858210207841,6,0.5,0.95,5.75,5.714285714285714,0.6875,5,gaus,0.5375,1.0,0.32375,1,4.0,0.2319802770823624,0.09119540165534258,0.46325155712691296,0.7382256609510938,0.45485400986949664,0.0523332061021638,0.6689419795221843,0.8793789128623992,0.060466821476492405,,1.0,0.6098600288692768,0.6098600288692768,0.6098600288692768,,0.09198809396836866,0.8171149610111634,0.4459013897524491,,,,,0.2,,0.05099739131374908,0.4827586206896552,0.4375,0.08619040089493132,0.08619040089493132,0.5599999999999999,1.8703769664321523,0.5404607531928185,10,1.5063781777355933,0.7677432716385213,9,0.7071067811865476,0.9646446609406726,9.5,9.473684210526315,0.7448223304703363,8,10.6875,10.5,5.082240319649069,16,0.59375,1.0,0.284375,2,6.5,6
smoothed,gaus1,3445989902.2346206,0.6090811965811965,1348.4051500984035,-43.79937644704338,195,96,106105.56164982668,,False,13.157954460957287,2418203.379378551,0.023531119259967367,5.140725923896897e-06,-0.09455514528035792,39303.58052192523,,,,[],[],1,32631.313343910624,32631.313343910624,32631.313343910624,[112],[32631.313343910624],[3],[141],3159932551189.457,236282.65396728116,-236282.65396728116,0.0,,,,CWT,mdp.39015067403900,3159896650958.057,,0.0,-19.5,19.0,0.0,-19.5,,235460.65396728116,32357.853343910625,27162.113343910623,32357.853343910625,,0.0,32357.853343910625,,,32628.113343910623,0.0,-19.5,31809.313343910624,235460.65396728116,,38907.780521925226,0.8309422943337532,0.013156227982680124,0.19004260522863864,0.7880728041228691,0.0,0.0,1.0,,0.838338019612642,0.0,0.0,0.0,,0.2718240801735959,0.0,0.0,,,,,1.0,,0.956480690635058,0.0,0.0,1.0,1.0,0.0,1.6656537912881195,0.506006093541946,8,1.4462341297654877,0.7816070958204672,7,0,0.3619030564586641,0.5391329667577114,8,0.11111111111111112,0.472221185902937,0.8280426581662694,4,1.8929694486000912,0.8107030551399909,6.75,6.222222222222223,0.5678515275699954,7,gaus,0.5375,1.0,0.32375,1,5.5,1.0000000000000002,0.8290824763238747,1.0,0.012089299416562338,0.16636196234974032,0.787334445250204,0.0,0.0,0.9999999999999999,,0.8421426290197302,0.0,0.0,0.0,,0.27373591688309706,0.02715445890363377,0.0,,,,,0.4,,0.9564806906350583,0.4137931034482759,0.375,1.0,1.0,0.48,1.6162076322616414,0.4670164410302551,14,1.432826526347072,0.7302568115277382,13,0.7071067811865476,0.9646446609406726,13.5,13.481481481481481,0.6448223304703362,10,10.6875,10.5,5.082240319649069,16,0.59375,1.0,0.284375,2,8.0,7
smoothed,gaus7,704960017.5814177,0.6704594017094017,750.3027020990634,-35.28826894449643,195,96,40167.67938466504,,False,13.29468260547619,498859.1333825341,0.017346320754522186,2.1726759182842296e-06,0.041080505904823185,9438.071785174176,,,,[],[],3,60806.23580621273,4809.140704778198,135401.14232085287,"[62, 107, 191]","[42208.424393007124, 135401.14232085287, 4809.140704778198]","[4, 4, 144]","[84, 144, 194]",445057403631.5961,93375.91460973115,-93375.91460973115,0.0,,,,CWT,mdp.39015067403900,445021503400.1961,,0.0,-18.5,17.0,0.0,-18.5,,92553.91460973115,60532.77580621273,176949.50741863818,60532.77580621274,,0.0,60532.77580621273,,,4805.940704778198,0.0,-18.5,134579.14232085287,92553.91460973115,,9042.271785174176,0.1307452143064442,0.7438436817077754,1.0,0.05924881526862726,0.823655913978494,0.18560243150516387,0.08250431067615797,,0.0,0.5033349523576133,0.5033349523576133,0.5033349523576134,,0.009909609463683286,0.7253800452751904,0.733104935061593,,,,,0.5,,0.07120289989994408,0.5,0.15384615384615385,0.14705965727949988,0.14705965727949988,0.15384615384615385,1.5777779110377033,0.4793104313853548,9,1.4939857070573415,0.8074141009794343,6,0,0.33224385493032565,0.4949491638683199,10,0.11111111111111112,0.3901971835591535,0.6842130821926422,7,1.8257418583505538,0.8174258141649446,8.0,7.682926829268294,0.5087129070824723,9,gaus,0.5375,1.0,0.32375,1,7.0,0.14042154547500962,0.13045692906342865,0.39926360843858,0.6835203068175659,0.8753929791142971,0.05919330404146699,0.7843003412969278,0.1856024315051638,0.08250431067615796,,0.023534348632695767,0.5033349523576133,0.5033349523576133,0.5033349523576134,,0.013161783152224063,0.732837201549883,0.7331049350615931,,,,,0.2,,0.07120289989994408,0.4827586206896552,0.4375,0.1470596572794999,0.1470596572794999,0.5599999999999999,1.5780648965242485,0.4559947849387616,15,1.457284320310324,0.7427220125190552,11,2.8284271247461903,0.8585786437626906,13.0,12.692307692307692,0.6042893218813452,11,10.6875,10.5,5.082240319649069,16,0.59375,1.0,0.284375,2,8.75,8
raw,gaus5,723526192.192753,0.6759615384615385,756.7620355469676,-34.706248785893365,195,96,42953.37949264005,,False,13.296991720603208,512604.61827771546,0.01572260300868096,3.252408544406841e-07,0.018218537655540035,7898.743889116942,,,,[],[],4,49405.67810102491,5718.497824303628,146782.28224384465,"[62, 72, 89, 106]","[39084.77236770695, 6037.159968244399, 5718.497824303628, 146782.28224384465]","[2, 67, 84, 2]","[84, 84, 93, 143]",496063536583.462,94011.68272528595,-94011.68272528595,0.0,,,,CWT,mdp.39015067403900,496019001292.462,,0.0,-24.0,22.0,0.0,-19.5,,93083.68272528595,48842.29348564029,182974.71240409964,48842.293485640286,,0.0,48842.29348564029,,,5694.497824303628,0.0,-24.0,145855.28224384465,93083.68272528595,,7533.743889116942,0.1599719998479477,0.7046283906294045,0.8682635395094065,0.0602355538790331,0.8533057851239675,0.15977922306572956,0.08489033524295701,,0.052736409704325034,0.3878626346723266,0.3878626346723266,0.38786263467232646,,0.0,0.7818708054872617,0.8267392162065152,,,,,0.4,,0.08764360495294927,0.103448275862069,0.09375,0.14741497202383855,0.14741497202383855,0.5217391304347826,1.5560577499224533,0.41847899223680074,7,1.3742083183993086,0.865036651513564,7,0,0.3090246636223258,0.3840952881289855,8,0.125,0.4067606896140637,0.7966366763253789,7,0.5,0.95,7.25,7.225806451612903,0.6125,5,gaus,0.5972222222222222,1.0,0.28194444444444444,1,4.0,,0.15997199984794766,0.025340840358962308,0.7294351752764129,0.8873673553635804,0.06412531724025368,0.8546075085324238,0.15431834904613845,0.08907500437287434,,0.04967825281569596,0.2944886504827487,0.2944886504827487,0.2944886504827486,,0.0,0.7612233231284791,0.8135428798191449,,,,,0.7,,0.08783237632639973,0.10344827586206895,0.09375,0.15022158372240307,0.15022158372240307,0.48,1.5670510119913625,0.45281223273829413,16,1.4082016383104123,0.71770644908594,14,1.4142135623730951,0.9292893218813453,15.0,14.933333333333334,0.5896446609406727,12,10.6875,10.5,5.082240319649069,16,0.59375,1.0,0.284375,2,9.5,9
raw,morl,497712746.85017973,0.666826923076923,575.5571495160112,-31.276549704011522,195,96,27854.855064125164,,False,13.168875893569929,338192.61270805565,0.02186619384721369,2.0003971393019128e-07,0.45963112861971633,14132.20059593865,,,,[],[],6,36536.98511971738,4030.0749737611404,84227.56515617493,"[12, 28, 46, 58, 99, 176]","[50131.265999190204, 8990.261829398672, 4030.0749737611404, 11855.738895532131, 59987.00386424722, 84227.56515617493]","[0, 24, 44, 44, 78, 121]","[78, 78, 50, 78, 121, 194]",228134887437.27457,69487.18394535527,-69487.18394535527,0.0,,,,CWT,mdp.39015067403900,228090352146.27457,,0.0,-18.5,20.0,0.0,-14.0,,68559.18394535527,35973.60050433276,204573.91071830428,35973.60050433277,,0.0,35973.60050433276,,,4006.0749737611404,0.0,-9.5,83300.56515617493,68559.18394535527,,13767.20059593865,0.0,1.0,0.09120845372725284,0.0,0.7355371900826441,1.0000000000000002,0.0,,0.0,0.014244945564146794,0.014244945564146794,0.01424494556414696,,0.05438640258386791,0.8863896920961802,0.3597143590720667,,,,,0.0,,0.0,0.48275862068965525,1.0,0.0,0.0,1.0,1.011341539952755,0.27198552783001445,10,1.3398191028966842,0.8433893281578014,8,0,0.2732845650810152,0.3396729326895498,9,0.125,0.39757080625855673,0.7786383831788727,8,0.9574271077563381,0.9042572892243662,8.75,8.674698795180722,0.514628644612183,9,morl,1.0,,,3,7.5,,0.0,0.0,1.0,0.22299722568279023,0.0041390833386772685,0.7378839590443682,0.7583428032664488,0.005701600352040426,,0.0,0.06459403489622062,0.06459403489622062,0.06459403489622068,,0.054386402583867906,0.8629820966186166,0.36731102106377467,,,,,0.5,,0.00046508696720272413,0.4827586206896552,1.0,0.0038468606796620286,0.0038468606796620286,0.9199999999999999,1.2345215413641597,0.35672511694322984,19,1.3143394995758766,0.6698685113488401,16,2.1213203435596424,0.8939339828220179,17.5,17.37142857142857,0.5094669914110089,17,18.0,18.0,1.4142135623730951,2,1.0,0.2782657791496856,0.2165202662550943,3,13.5,10
