signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,prominence_threshold_diff,prominence_min_diff,fft_peak_amplitude_diff,fft_dynamic_cutoff_diff,avg_prominence_diff,fft_num_peaks_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,fft_spectral_centroid_diff,relative_num_peaks_diff,fft_variance_magnitude_diff,fft_spectral_bandwidth_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_array_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,morl,19.671263479409202,0.6434431964178953,204.1467652350598,-27.981667344953603,619,127,13087.632340215157,,False,14.888310917303796,64872.01126744123,0.015613725613509401,1.9629640978653587e-07,0.37418988791851787,22,17705.526270380524,67.71655965849277,60738.75552220586,"[21, 56, 87, 110, 134, 168, 194, 214, 235, 260, 293, 334, 354, 386, 421, 442, 464, 486, 506, 547, 571, 600]","[59774.9191500141, 901.6937038713204, 33988.9847943532, 935.1681068851576, 3339.32079799834, 37963.53019233748, 2675.3931292277757, 155.05816165656506, 47608.627322622735, 3707.554669147159, 14019.831503287494, 947.2101688083062, 29149.63476793482, 14437.871782217604, 7026.6402338533335, 7010.176541056338, 34970.22449243457, 500.7980146051905, 15523.587866375601, 14078.880467820181, 67.71655965849277, 60738.75552220586]","[0, 54, 65, 107, 128, 117, 191, 211, 117, 255, 270, 313, 313, 376, 410, 376, 376, 485, 496, 517, 558, 117]","[117, 65, 117, 117, 139, 211, 211, 215, 558, 270, 313, 335, 376, 410, 429, 448, 558, 496, 558, 558, 572, 618]",0.05,30,213971377207.8532,65705.968107422,-65705.968107422,,,,,,,,,,,,,,,,CWT,txu.059172014718840,,,,,0.09090909090909091,-0.5,,64968.301440755335,0.2727272727272727,16.0,17267.374755229008,379882.2446150382,17275.217952654173,,0.0,23.049892991826084,,,17267.374755229008,,60001.088855539194,64968.301440755335,0.09090909090909091,-2.0,,,,0.0,,,0.0,0.0010523687145597982,0.0,0.9175322640046872,0.5681713383906242,0.7276014940652413,0.3273940766342888,0.9999999999999998,0.01867222020281062,,0.018011452563066268,0.8443184112599402,0.8443184112599402,0.8443354426399096,1.0,0.374719931104665,0.0,,0.6153846153846154,0.75,0.09299782418642366,0.09299782418642366,0.7142857142857142,2.1692498149393633,0.9517200223267319,3,1.7371480039799525,0.7974031122741906,4,0,0,0.6127579751247133,1.0,1,1,0.11111111111111112,0.43949741469597087,0.7878591943287433,3,1.2583057392117916,0.9101210186277292,2.75,2.0869565217391304,0.8568462235995788,1,morl,0.09090909090909091,,,6,2.25,1.0,1.0,1.0,0.0010523335924881583,0.004002434556260114,0.8187096565204708,0.5681713383906242,0.7405684093623519,0.3273940766342888,1.0,0.018672220202810647,,0.01801145256306627,0.8463000936110332,0.8463000936110332,0.8465570408021864,0.781896740629996,0.3667915079570738,0.0,,0.6153846153846154,1.0,0.75,1.0,0.09896006761654519,0.09896006761654519,1.0,0.7142857142857142,2.0604743599119533,0.9434357791018705,4,1.6855386169682347,0.8072949119202371,7,2.1213203435596424,0.9214325798681614,5.5,5.090909090909091,0.8588644380822288,1,2.0,2.0,1.4142135623730951,2,0.08,0.11111111111111112,0.9106666666666667,1,1.0
smoothed,gaus8,20.03204778714866,0.6463689211707987,229.22976885231725,-30.31016486941505,619,127,16509.270120845104,,False,14.816920788728186,91239.75645184077,0.015587606805786327,1.8784849957455582e-06,0.294148176558407,18,20022.1587615396,125.36037053277687,70030.3288187114,"[23, 55, 82, 103, 135, 168, 194, 237, 260, 293, 353, 386, 421, 443, 463, 507, 550, 598]","[70030.3288187114, 667.1821051665811, 20692.581100507046, 125.36037053277687, 969.9409596836958, 21913.633751218862, 7469.25866633849, 63494.1597182172, 1268.5238509557162, 8874.217382777115, 24073.240246901412, 32664.380793050022, 5115.673580980839, 10422.573380776854, 4607.763658732601, 9247.257182965945, 8779.138705606201, 69983.64343458999]","[0, 53, 64, 102, 133, 139, 182, 139, 257, 277, 314, 314, 413, 438, 460, 497, 497, 497]","[497, 64, 139, 139, 139, 211, 211, 497, 314, 314, 376, 497, 438, 497, 497, 515, 557, 618]",0.05,30,364918273915.6989,79709.93801914778,-79709.93801914778,,,,,,,,,,,,,,,,CWT,txu.059172014718840,,,,,0.0,-4.0,,78972.27135248111,0.0,23.0,19584.007246388082,350759.5243743795,19586.35013452547,,0.0,80.69370386611018,,,19584.007246388082,,69292.66215204472,78972.27135248111,0.0,0.5,,,,4.0,,,0.0,0.0724545386801358,0.03764683317235069,0.7640432376411537,0.5215033406085963,0.7667617254244595,0.34110005363208373,0.7652942024788862,0.05566803498965926,,0.07232199616436205,1.0,1.0,0.9999999999999999,0.9052168595296183,0.47101916036236313,0.6666666666666666,,0.7435897435897436,0.5555555555555556,0.15393018305720887,0.15393018305720887,0.8809523809523809,2.2441583547898554,0.9845848204371174,2,1.6004138035972175,0.7346380072343704,5,0,0,0.506878848595674,0.8272088967793688,3,1,0.11111111111111112,0.41000344027286,0.7349872134033963,5,1.5,0.8928571428571429,3.75,3.243243243243244,0.8125,2,gaus,0.7840909090909091,1.0,0.15113636363636365,1,1.75,0.0,0.0,0.0,0.07245212056045439,0.041498588742588015,0.6817521314463355,0.5215033406085963,0.7778645064036974,0.3411000536320838,0.7761854485808886,0.055668034989659276,,0.07232199616436204,1.0,1.0,1.0,0.7077861120295296,0.4610532127199015,0.6666666666666666,,0.7435897435897436,0.0,0.5555555555555556,0.0,0.1594918832846272,0.1594918832846272,0.0,0.8809523809523809,2.1426846873095475,0.9810776764181193,2,1.5621018300459133,0.7481744094155766,8,4.242640687119285,0.8428651597363228,5.0,3.2,0.8288399872755688,2,15.625,15.5,7.428548534763257,16,0.625,0.583641893700499,0.3874074318898503,5,2.75
raw,morl,19.838071794806382,0.6643303270451452,243.54506135899828,-26.175659496152658,619,127,13235.56100023495,,False,14.96189184021584,77262.2881531646,0.01862611486180266,1.673533551925271e-08,0.25549437780378015,23,20044.278175096166,299.3659964720973,59467.522927632424,"[20, 46, 86, 107, 128, 148, 169, 193, 213, 234, 257, 292, 332, 353, 385, 420, 443, 467, 505, 525, 546, 578, 599]","[59467.522927632424, 1527.568374816377, 40106.77394724437, 5310.943547565098, 3671.7129917734383, 5572.746291339064, 41706.50143162738, 6195.021308781776, 1819.0235345022702, 54199.67585842585, 11039.080121438103, 18912.396597330237, 354.38648309086875, 32493.591980501442, 18044.55364037209, 11585.562214986716, 10456.837015405432, 41356.068080277204, 21095.35576692416, 6784.562381564534, 15481.188834501343, 299.3659964720973, 53537.95870063953]","[0, 45, 64, 106, 127, 118, 118, 190, 212, 118, 256, 269, 314, 314, 375, 411, 375, 375, 497, 516, 528, 497, 118]","[118, 64, 118, 118, 129, 151, 210, 210, 214, 497, 269, 314, 333, 375, 411, 423, 447, 497, 558, 528, 558, 579, 618]",0.05,30,219239000931.44354,67149.92918997507,-67149.92918997507,,,,,,,,,,,,,,,,CWT,txu.059172014718840,,,,,0.0,-12.0,,66229.92918997507,0.0,0.0,19374.959993277986,446293.3980272118,19384.888387962146,,0.0,9.365996472097322,,,19374.959993277986,,58548.522927632424,66229.92918997507,0.0,-7.5,,,,1.0,,,0.0,0.0002639302048616371,0.0,0.9150684494394365,0.6244204347145436,0.7584621393008075,0.5235535647629709,1.0,0.0,,0.0,1.0,1.0,1.0,0.9494724196542403,0.34929915255111166,0.0,,0.6666666666666666,0.2857142857142857,0.10472143185281385,0.10472143185281385,0.9615384615384615,1.8788201463895886,0.7713229149084715,4,1.8499829616379841,0.8103695209534958,3,0,0,0.5351778208191994,0.8097474320377959,4,1,0.11111111111111112,0.4721655092472719,0.8088593696417087,3,0.5773502691896257,0.9555884408315672,3.5,3.428571428571429,0.8431788358003991,1,morl,0.1111111111111111,,,5,2.0,,,,0.004139181321275276,0.0,0.924935393347676,0.6162714667385086,0.7578122278569449,0.42524283415767816,0.6681007702062725,0.03605665658962762,,0.00511883066145126,0.9861304961591828,0.9861304961591828,0.9866243537257109,0.9508978601952909,0.35205543083907,0.16666666666666666,,0.33333333333333337,0.0,0.11111111111111113,0.0,0.10441342254653269,0.10441342254653269,0.0,0.33333333333333326,1.7602210453252296,0.8059578636828457,9,1.6950049420841462,0.8118288431062243,6,2.1213203435596424,0.9214325798681614,7.5,7.199999999999999,0.8218274010451918,3,2.0,2.0,1.4142135623730951,2,0.08,0.11111111111111112,0.9106666666666667,1,2.5
raw,fbsp,18.027598323522938,0.6931805172172542,519.1217252159387,-34.724083254357275,619,127,37002.05348508773,-775763.3605748017,True,15.053652200909017,269717.6462979472,0.017373328299022925,2.791398982249397e-08,0.07767476098463295,25,19212.548497910284,239.2795961594893,81704.03462618489,"[33, 61, 84, 106, 129, 151, 171, 194, 215, 236, 259, 290, 310, 332, 355, 388, 418, 444, 465, 504, 527, 549, 571, 591, 614]","[81704.03462618489, 9184.346000523314, 24906.860965480308, 3925.6473618607233, 3463.307182438731, 6823.811203518237, 26577.740771343673, 13184.94909356164, 2737.487495840227, 51053.27528478089, 9107.174307534784, 13623.144070142653, 1594.3504038383207, 7788.340948154663, 30874.536043004904, 18518.479218111377, 10215.952199529203, 14573.458123807752, 32894.15684077161, 15214.731683846205, 6754.914872725836, 15409.384140423317, 3546.453416469143, 76397.89659770523, 239.2795961594893]","[0, 59, 63, 104, 127, 144, 144, 182, 211, 144, 257, 284, 309, 312, 312, 376, 394, 394, 312, 490, 312, 312, 0, 0, 613]","[312, 63, 312, 144, 130, 153, 211, 211, 216, 312, 312, 312, 312, 334, 376, 394, 430, 456, 490, 513, 528, 555, 572, 618, 618]",0.05,30,1565729747073.9404,146617.85828688965,-146617.85828688965,,,,,,,,,,,,,,,,CWT,txu.059172014718840,,,,,0.0,-11.0,,145697.85828688965,0.0,-9.5,18543.230316092104,465588.71244775713,18547.287948399346,,0.0,50.7204038405107,,,18543.230316092104,,80785.03462618489,145697.85828688965,0.0,-6.5,,,,3.0,,,0.0,0.4981324781983376,0.000898437809326396,0.3461762207120159,0.6856750352729902,0.5711438383077768,0.692870474057484,0.25576575274260255,0.28269891163887995,0.0,0.16566305656966818,0.9440417314415079,0.9440417314415079,0.9436352940543653,0.9999999999999999,0.5758450543661645,1.0,,0.7999999999999999,0.4285714285714285,0.4492328874731204,0.4492328874731204,0.23076923076923078,2.4358412152354343,1.0,1,1.478358499395479,0.6475825419991508,6,0,0,0.6609194418466762,1.0,1,0,0.0,0.3703734609710459,0.6344809993653494,8,3.559026084010437,0.7262287627684278,4.0,1.7454545454545456,0.7092682275380601,4,fbsp,0.4444444444444444,,,3,3.75,,,,0.5000778543160085,0.00024917333814331553,0.4221343601022456,0.6762555625056411,0.5706544362699243,0.560395685596806,0.1708772963997198,0.3060851605389743,0.1993176914211927,0.04408190944516042,0.9309483410213882,0.9309483410213882,0.9310135621491593,1.0000000000000002,0.5776417157228605,0.5,,0.3846153846153847,0.0,0.16666666666666669,0.0,0.44791159241841033,0.44791159241841033,0.0,0.1071428571428571,2.0956399174766998,0.959537141896827,3,1.5215040573280525,0.7287299570485496,10,4.949747468305833,0.8166760196923766,6.5,4.615384615384615,0.7879676394758179,4,10.0,10.0,8.48528137423857,2,0.4,0.6666666666666666,0.52,3,3.75
smoothed,cgau8,15.637491475891888,0.6800783585412082,280.2551603485312,-29.34681607232843,619,127,16625.646824772477,-667602.9418258041,True,15.293341679906518,80772.6618379082,0.016113282248758503,4.487969855035457e-05,0.23968933916588736,19,14653.592120413565,287.14787960615104,48925.68977362994,"[23, 55, 86, 110, 135, 168, 194, 237, 260, 292, 353, 386, 420, 443, 465, 503, 524, 548, 600]","[48209.4227180225, 462.7984623822422, 20375.292512396583, 287.14787960615104, 1266.074271126141, 23051.853552098793, 3962.541317945739, 41360.73161875018, 1208.286557772606, 8366.56923689806, 20161.59826643909, 9330.871576905365, 4547.589204132618, 23045.037561799894, 4282.80523885556, 9222.328186593062, 1726.4379113477607, 8625.174441155435, 48925.68977362994]","[0, 53, 64, 108, 128, 117, 182, 117, 257, 269, 314, 375, 413, 314, 449, 497, 516, 497, 117]","[117, 64, 117, 117, 139, 212, 212, 497, 269, 314, 375, 413, 429, 497, 497, 516, 528, 557, 618]",0.05,30,296089466241.5083,63578.47455644205,-63578.47455644205,,,,,,,,,,,,,,,,CWT,txu.059172014718840,,,,,0.0,4.0,,62840.80788977539,0.0,28.0,14215.440605262049,268778.9169545244,14215.44060526205,,0.0,242.48121293948435,,,14215.440605262049,,48188.02310696328,62840.80788977539,0.0,5.5,,,,3.0,,,0.0,0.07488306844471129,1.0,0.8275449022811046,0.8329414838985942,0.28976802537083957,0.4990167451284192,0.6056049024240922,0.04098195959772245,0.8497965428479168,0.2247541034869966,0.6392233178387219,0.6392233178387219,0.6382464572766525,0.6384018311012307,0.25228758402451984,0.5,,1.0,1.0,0.08374093479286338,0.08374093479286338,1.0,1.7212752404123484,0.7551790941521793,7,2.1785066765360535,1.0,1,0,0,0.44664123207683804,0.7289031725550926,5,0,0.0,0.557837514443711,1.0,1,3.0,0.7857142857142857,3.5,1.7073170731707317,0.7678571428571428,3,cgau,0.2727272727272727,,,2,2.75,0.0,0.0,0.0,0.07488056927454323,1.0,0.7384143634848448,0.8329414838985942,0.323577013510157,0.4990167451284192,0.6239063424161568,0.040981959597722474,0.6963763673108145,0.2247541034869966,0.6438156706629126,0.6438156706629126,0.6434092960071942,0.4991643109502737,0.24694961677219573,0.5,,1.0000000000000002,0.0,1.0,0.0,0.08976402904500266,0.08976402904500266,0.0,0.9999999999999999,1.6557009977252408,0.7581009456557398,11,2.0878846033588907,1.0,1,7.0710678118654755,0.7381085995605379,6.0,1.8333333333333335,0.7579431886691579,5,14.0,14.0,12.727922061357855,2,0.56,1.0,0.30799999999999994,6,5.25
smoothed,gaus6,20.19577233799441,0.6252146591530663,221.2981651790148,-31.540514698046746,619,127,19005.9153201137,,False,14.699443897810443,104458.26086059294,0.01499027715999903,2.1369625044014178e-06,0.25055387918632244,18,19070.149350377607,652.3551202906128,75252.82642625022,"[24, 55, 82, 122, 168, 194, 238, 260, 293, 353, 386, 421, 443, 464, 493, 525, 551, 598]","[75252.82642625022, 748.5881182773228, 15964.56373251239, 2388.3870088869844, 15523.169441871643, 8503.569589941024, 63296.78763693935, 1264.8193481102135, 8061.535751925839, 22913.831703054086, 29454.467585906008, 3785.2188209694564, 9283.517375816347, 4134.849513099589, 696.0044439439662, 652.3551202906128, 6885.151294674328, 74453.04539432758]","[0, 53, 64, 118, 139, 181, 139, 257, 285, 314, 314, 413, 438, 460, 490, 490, 490, 139]","[139, 64, 139, 139, 211, 211, 490, 314, 314, 376, 490, 438, 490, 490, 496, 527, 557, 618]",0.05,30,484139937323.3975,86908.62990368811,-86908.62990368811,,,,,,,,,,,,,,,,CWT,txu.059172014718840,,,,,0.0,-8.5,,86170.96323702144,0.0,14.0,18631.99783522609,333623.35497346363,18631.99783522609,,0.0,607.6884536239461,,,18631.99783522609,,74515.15975958355,86170.96323702144,0.0,0.5,,,,4.0,,,0.0,0.12455411680353841,0.043431475707910616,0.6829414991598568,0.4447082515090956,0.7845327070130871,0.24199988081759133,0.6374629235341587,0.07421453327555255,,0.5688431473560747,0.936023370909801,0.936023370909801,0.9357203238303159,0.8494452853761962,0.5251458920102,0.6666666666666666,,0.7435897435897436,0.3055555555555556,0.18525224959076697,0.18525224959076697,0.6666666666666666,2.279294082345832,1.0,1,1.4562519915613614,0.6684634053437389,6,0,0,0.500278968136837,0.8164381182228045,4,1,0.11111111111111112,0.3736751179220433,0.6698637295748765,8,2.9860788111948193,0.7867086563432272,4.75,2.5945945945945943,0.7237114710287564,4,gaus,0.7840909090909091,1.0,0.15113636363636365,1,3.25,0.0,0.0,0.0,0.12454995989678377,0.04726007862496801,0.6093854375870595,0.44470825150909565,0.7947895405734304,0.24199988081759133,0.6542860295783741,0.07421453327555258,,0.5688431473560747,0.9368377341095636,0.9368377341095636,0.9366377042081754,0.6641784999791648,0.514034716701745,0.6666666666666666,,0.7435897435897436,0.0,0.3055555555555556,0.0,0.19060805198200864,0.19060805198200864,0.0,0.6666666666666666,2.1840112549828015,1.0,1,1.4251233476186316,0.6825680621074365,11,7.0710678118654755,0.7381085995605379,6.0,1.8333333333333335,0.7579431886691579,6,15.625,15.5,7.428548534763257,16,0.625,0.583641893700499,0.3874074318898503,5,5.75
