signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,morl,21.589610177696976,0.6611396497352189,518.4350163510998,-30.576092044933084,794,127,32130.148074656165,,False,15.342957632306428,359984.9557025268,0.029666920544775148,1.8593445824619174e-07,0.6086386827163425,16,81921.20680009507,158.95466476122965,141056.79797609433,"[20, 91, 142, 186, 212, 274, 336, 393, 438, 483, 552, 610, 650, 683, 718, 774]","[91670.41195845476, 51534.50253443289, 78545.70734236541, 10991.071408091011, 122591.10439291474, 64040.416925989244, 108719.43881831707, 92681.11561290102, 127900.91938886885, 63929.38581755849, 121147.52575816767, 74754.75436316986, 85343.95275194314, 158.95466476122965, 75673.24908749133, 141056.79797609433]","[0, 57, 109, 109, 109, 242, 242, 353, 242, 462, 515, 572, 627, 682, 684, 242]","[242, 109, 164, 192, 242, 296, 353, 410, 684, 515, 684, 627, 684, 684, 737, 793]",0.05,30,1283150037911.6682,125871.49165950333,-125871.49165950333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,124688.49165950333,0.0,4.0,,0.0,117.62133142789628,,,81157.49467888294,,,,,,,,,,,0.0,,,,0.0,-9.5,81157.49467888294,1293937.6421348543,81157.78031531154,,,,,,,139873.79797609433,124688.49165950333,0.0,-5.0,,,,,,6.0,,0.0,1.0,0.6381382347405797,0.8352899857446306,0.45141608232401453,1.0,0.0,,0.010250554812421764,0.9981881050830768,0.9981881050830768,0.9981943160565665,1.0,0.3557467879734373,0.5,,1.0,0.47368421052631576,0.12368998210301134,0.12368998210301134,0.9999999999999998,2.176164132191097,0.8665630712057606,4,1.917280543172211,0.7777294744251239,3,0,0,0.6318026703117431,0.9121429569255952,3,1,0.11111111111111112,0.4850499822955975,0.774006454469968,3,0.5,0.9615384615384616,3.25,3.2000000000000006,0.8557692307692308,1,morl,0.09090909090909091,,,5,2.0,0.0,0.0,0.01946469731014011,0.8958650437728406,0.6023592904104202,0.8351988405886653,0.3988503031734782,1.0,0.0,,0.010250554812421793,0.9981881050830768,0.9981881050830768,0.9981943160565665,0.9485998144685802,0.34982185068156346,0.7142857142857142,,1.0,0.5454545454545454,0.12359313054064792,0.12359313054064792,0.6785714285714284,2.1760684350758996,0.903470878829074,4,1.8216776222256805,0.7623908860501815,6,1.4142135623730951,0.9456071706779579,5.0,4.800000000000001,0.8766497391851328,1,6.5,6.5,7.7781745930520225,2,0.3170731707317073,0.8461538461538461,0.524202626641651,1,1.0,1
raw,gaus8,21.686228107015427,0.6521648584858882,534.9324870973285,-30.090947313374535,794,127,33632.84318590254,,False,15.386244337164511,395196.3045336553,0.02649107098283261,2.0450263429739352e-07,0.4409341036165714,16,78347.26849051422,219.27949272519982,154523.60362500997,"[22, 57, 91, 143, 186, 212, 274, 336, 393, 438, 484, 551, 590, 649, 718, 774]","[105981.10225563784, 219.27949272519982, 26451.720622082932, 67708.95731403488, 10108.586457400925, 128631.26900481411, 58381.83815357763, 110124.5732170016, 87069.03301245478, 110602.76205084933, 63453.11729506381, 141669.15773110808, 55102.97145208536, 74243.53926868731, 59284.78489569377, 154523.60362500997]","[0, 56, 58, 109, 109, 109, 242, 242, 355, 242, 462, 242, 572, 627, 684, 242]","[242, 58, 109, 165, 192, 242, 297, 409, 409, 514, 514, 684, 684, 684, 737, 793]",0.05,30,1544506144264.5283,144068.86297245877,-144068.86297245877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,142695.86297245877,0.0,-10.5,,0.0,50.720507274800184,,,77323.35544703597,,,,,,,,,,,0.0,,,,0.0,-15.0,77323.35544703597,1230006.2958482276,77336.35311914094,,,,,,,153151.60362500997,142695.86297245877,0.0,-10.5,,,,,,7.0,,0.021906362915699598,0.9287118366936397,0.6314538588567808,0.8342238925569984,0.32758484920072406,0.856453203057422,0.012424346730367245,,0.0038492513693042197,0.9987228708590739,0.9987228708590739,0.999039368276637,0.863507187541519,0.4548438353255001,0.8571428571428572,,0.1428571428571428,0.1428571428571428,0.16570462851141238,0.16570462851141238,0.16071428571428573,2.02912909981873,0.8722196908085642,3,1.7752228461931887,0.8021552023424439,4,0,0,0.4961388391521135,0.8805584587476861,4,1,0.125,0.5098583357159474,0.8485552946227226,4,0.5,0.9615384615384616,3.75,3.6923076923076925,0.8365384615384616,1,gaus,0.5288461538461539,1.0,0.3298076923076923,1,1.0,,0.025472929205435105,0.021602901182371296,0.9364708716462596,0.63395023034128,0.844877076339531,0.3275848492007241,0.7240102568748796,0.02489381969078264,,0.004176728833101391,0.9148173066111969,0.9148173066111969,0.9150999323157271,0.8660320371623282,0.47745712070630014,0.857142857142857,,0.38888888888888884,0.04545454545454544,0.1762487175769,0.1762487175769,0.1607142857142857,1.9853517917107846,0.8242881975259458,7,1.746014495751058,0.7307250867174563,8,0.7071067811865476,0.9728035853389789,7.5,7.466666666666667,0.8421710234387203,2,12.875,12.0,8.032226756427303,16,0.6280487804878049,0.8737910780765805,0.29822853023556245,4,2.5,2
raw,gaus6,21.69544691681847,0.6531565481266983,521.9438249089611,-30.592462739534476,794,127,35869.91803115791,,False,15.368893907577188,394829.49314035167,0.02395840379306195,2.3879472774174525e-07,0.38791561354110865,15,78399.71664613366,9203.008270340779,158057.20066735026,"[42, 68, 142, 186, 212, 274, 336, 393, 438, 484, 551, 590, 663, 718, 774]","[116122.16763703762, 21674.074129908808, 61821.09766589211, 9203.008270340779, 111779.58446911356, 53085.73106728968, 108776.1856763411, 76540.61232562114, 92398.85143558048, 61846.018160130894, 144233.00201379997, 44472.53035201389, 66812.6109405986, 49173.07488098575, 158057.20066735026]","[0, 58, 109, 165, 165, 241, 241, 355, 409, 462, 241, 572, 626, 626, 241]","[241, 165, 165, 192, 241, 297, 409, 409, 514, 514, 626, 626, 682, 737, 793]",0.05,30,1732651656038.4092,152331.96724374275,-152331.96724374275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,150958.96724374275,0.0,-11.0,,0.0,8933.008270340779,,,77375.8036026554,,,,,,,,,,,0.0,,,,0.0,-15.5,77375.8036026554,1152445.7496920049,77375.80360265537,,,,,,,156685.20066735026,150958.96724374275,0.0,-11.0,,,,,,8.0,,0.06003987268853952,0.8816091288330647,0.6187050390356779,0.8352107610471677,0.33545948499881906,0.753240228215733,0.01216170111198797,,0.9862989509736996,1.0,1.0,1.0,0.7614493336899596,0.490281117791483,1.0,,0.0,0.0,0.19017615736588933,0.19017615736588933,0.14285714285714288,2.326396802550615,1.0,1,1.7142799048784394,0.7746174216483144,6,0,0,0.5634365716703386,1.0,1,1,0.125,0.49323945941871283,0.820896561824138,5,2.6299556396765835,0.7976957200248782,3.25,1.6901408450704225,0.7738478600124391,3,gaus,0.5288461538461539,1.0,0.3298076923076923,1,2.5,,0.06339469306422962,0.025551780533118334,0.8944948431627734,0.6212877654882787,0.8458005262131268,0.33545948499881906,0.6367582597299271,0.024634490327138592,,0.8105863785505947,0.9159577567482314,0.9159577567482314,0.9159577567482309,0.7658620536605438,0.5114244511962254,0.9999999999999999,,0.3333333333333333,0.0,0.2004109675013622,0.2004109675013622,0.14285714285714285,2.248250295972278,0.9334397016144171,2,1.6956658878499251,0.7096536746735187,10,5.656854249492381,0.7824286827118315,6.0,3.3333333333333335,0.7758297259713003,4,12.875,12.0,8.032226756427303,16,0.6280487804878049,0.8737910780765805,0.29822853023556245,4,4.0,3
raw,gaus4,21.74481129567018,0.6409290148555108,480.91777385174254,-31.499776445859705,794,127,39130.28057666033,,False,15.28495429195442,400244.7173250769,0.020595084829494067,2.8719128295428787e-07,0.31381110657266514,15,71916.67854879424,9326.87889715911,160989.75623266122,"[42, 68, 133, 186, 212, 274, 336, 394, 439, 484, 551, 590, 663, 718, 774]","[137274.81691378172, 20666.908915673295, 40910.38984061162, 9326.87889715911, 91866.29590475414, 47781.31135575622, 100601.67842538378, 67374.66858335932, 79160.46525775723, 53898.14108590534, 143096.85664336733, 35719.38356155099, 48305.49951262238, 41777.1271015699, 160989.75623266122]","[0, 58, 109, 164, 164, 241, 241, 355, 409, 463, 241, 574, 626, 241, 241]","[241, 241, 164, 192, 241, 296, 409, 409, 463, 514, 626, 626, 681, 737, 793]",0.05,30,2134336346223.5952,160520.7627602224,-160520.7627602224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,159147.7627602224,0.0,-6.5,,0.0,9056.87889715911,,,70892.76550531598,,,,,,,,,,,0.0,,,,0.0,-15.5,70892.76550531598,1055200.1782319136,70892.76550531598,,,,,,,159617.75623266122,159147.7627602224,0.0,-11.0,,,,,,8.0,,0.11561649644594658,0.7963935398048955,0.557027543960327,0.8404951904980784,0.23836522560831522,0.6089783565082715,0.016039129486962962,,1.0000000000000002,0.8421359764121388,0.8421359764121388,0.8421359764121394,0.6334889877197926,0.519690752979056,1.0,,0.0,0.0,0.2144276177354926,0.2144276177354926,0.3035714285714286,2.180997581928832,0.9375002491138353,2,1.5566355246873436,0.7033839649803192,7,0,0,0.5343345278314733,0.9483490328776659,2,1,0.125,0.4470236403303996,0.7439797493773126,8,3.2015621187164243,0.7537259908679674,4.75,3.154929577464789,0.694170687741676,5,gaus,0.5288461538461539,1.0,0.3298076923076923,1,4.0,,0.11866271362546692,0.03112484820938109,0.8185541562096681,0.5600280469753518,0.8507453651223442,0.23836522560831525,0.5148052161552072,0.028462960945695,,0.821832407889817,0.7749884204733883,0.7749884204733883,0.7749884204733883,0.6402687233975204,0.5396141635130024,0.9999999999999999,,0.3333333333333333,0.0,0.2243559302361422,0.2243559302361422,0.30357142857142855,2.117770735390332,0.8792665509138096,6,1.5541088294087904,0.6504105847354988,12,4.242640687119285,0.8368215120338737,9.0,8.0,0.7453338329400138,6,12.875,12.0,8.032226756427303,16,0.6280487804878049,0.8737910780765805,0.29822853023556245,4,5.5,4
smoothed,fbsp,17.657748741845616,0.6937067375394197,838.7226801703613,-36.21390458461025,794,127,62510.06815247029,-1762341.2717299669,True,15.609647226008887,578885.2759677334,0.01688091927668063,2.0143139731151512e-07,0.2733121646588879,17,62037.78141476063,276.93081400094525,151923.8271293658,"[42, 69, 110, 142, 210, 244, 282, 335, 393, 438, 485, 515, 553, 592, 664, 719, 774]","[134930.45584311528, 27094.8792679983, 1287.7589994232935, 49359.50677450971, 84676.15269165055, 276.93081400094525, 47912.397732909965, 94131.41427335632, 66230.05803980265, 77752.12653321904, 53501.58621445192, 1262.3041697183735, 122112.85322536694, 38667.543509500436, 55103.28217063745, 48419.206661903714, 151923.8271293658]","[0, 57, 108, 111, 165, 241, 241, 241, 356, 241, 463, 513, 241, 571, 628, 241, 241]","[241, 241, 111, 165, 241, 245, 295, 409, 409, 463, 513, 517, 628, 628, 683, 738, 793]",0.05,30,4698760415777.263,234670.2688338434,-234670.2688338434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,233487.2688338434,0.0,-9.0,,0.0,235.59748066761188,,,61274.06929354851,,,,,,,,,,,0.0,,,,0.0,-9.0,61274.06929354851,1037840.6173842641,61274.069293548506,,,,,,,150740.8271293658,233487.2688338434,0.0,-9.0,,,,,,5.0,,0.5149850742291116,0.4732735951730309,0.8443309150557576,0.4413917211410723,0.7504780985338316,0.4439758770658149,0.15509886378287377,0.0,0.020961433329442336,0.5658362914185437,0.5658362914185437,0.5658362914185437,0.651327061941781,0.46197730145522137,0.0,,0.5555555555555556,0.5263157894736842,0.44207919635594217,0.44207919635594217,0.2777777777777778,1.4127676425748796,0.5625734976236176,10,1.6216881221223267,0.6578247796813835,6,0,0,0.4229651822084148,0.6106411544379726,8,0,0.0,0.4028171231084441,0.6427854131266696,8,1.632993161855452,0.8743851413957344,8.0,7.741935483870969,0.6295002630055595,6,fbsp,0.5454545454545454,,,3,5.25,0.0018199629945055418,0.5149850742291116,0.021249235275841945,0.42398927005621706,0.7969912209872875,0.4413435573680693,0.6574533427828964,0.44815651380240545,0.1547587719252384,0.0,0.02096143332944233,0.5658362914185439,0.5658362914185439,0.5658362914185436,0.617848730116339,0.4542831025645327,0.5714285714285714,,0.5555555555555556,0.5909090909090909,0.4417330401019962,0.4417330401019962,0.21428571428571425,1.6143752607317925,0.6702643226027012,14,1.5385786954671108,0.6439110633976843,14,0.0,1.0,14.0,14.0,0.7307692307692308,8,12.5,12.5,6.363961030678928,2,0.6097560975609756,0.6923076923076923,0.36547842401500935,2,6.5,5
smoothed,cgau8,16.64509854120051,0.6740911164441976,675.0819478611178,-31.35013974661113,794,127,38224.24213907527,-1528697.8649126946,True,15.81098960611838,396171.4534931248,0.027559353117343203,8.700909274826841e-06,0.4115227651441368,15,64330.909933767434,7011.57460483933,110370.5042516317,"[21, 91, 142, 187, 213, 274, 336, 393, 438, 483, 551, 610, 649, 718, 774]","[74582.27306126892, 29386.325212431424, 54645.325432358266, 7011.57460483933, 95868.25605879488, 46120.27052674908, 80932.853673916, 68533.06284423305, 90474.63365607578, 46936.34863623142, 98956.0206195745, 49833.484015968774, 59823.62521024947, 51489.091202189054, 110370.5042516317]","[0, 57, 108, 108, 108, 242, 242, 354, 242, 463, 242, 572, 627, 683, 242]","[242, 108, 164, 192, 242, 296, 354, 410, 515, 515, 683, 683, 683, 736, 793]",0.05,30,1544997559389.272,109629.9249423117,-109629.9249423117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,108446.9249423117,0.0,-1.0,,0.0,6970.241271505997,,,63567.197812555314,,,,,,,,,,,0.0,,,,0.0,-10.0,63567.197812555314,948161.9823398449,63567.197812555336,,,,,,,109187.5042516317,108446.9249423117,0.0,-5.5,,,,,,7.0,,0.10330400725497471,0.9276827031406045,1.0,0.33994329443725,0.5703487842637283,0.6731507969623989,0.025639453998073065,1.0,0.6323896920405119,0.6156988404987298,0.6156988404987298,0.6156988404987304,0.5292307072791667,0.055773290780677776,1.0,,0.9444444444444444,0.42105263157894735,0.07616059069232553,0.07616059069232553,0.7222222222222221,1.7478062514146464,0.6959881061790713,8,2.46522808536916,1.0,1,0,0,0.5253775576022343,0.7584954312668439,5,0,0.0,0.6266743377841144,1.0,1,3.4034296427770228,0.7381977197863829,3.75,1.7204301075268815,0.7248680906624223,4,cgau,0.36363636363636365,,,2,3.5,1.0,0.10330400725497471,1.0,0.8310785054563647,0.9439322980784806,0.339906200511644,0.5016930466965901,0.6756083122556807,0.025583233279711334,0.8524950289347303,0.632389692040512,0.6156988404987298,0.6156988404987298,0.6156988404987304,0.502028150736093,0.05484439061458091,0.857142857142857,,0.9444444444444444,0.5,0.0761009555296902,0.0761009555296902,0.49999999999999994,1.6400241042498107,0.6809133365861999,13,2.293709403212058,0.9599410581329708,2,7.7781745930520225,0.7008394387287684,7.5,3.466666666666667,0.7061889501336149,9,15.5,15.5,9.192388155425117,2,0.7560975609756098,1.0,0.17073170731707316,5,8.0,6
raw,gaus7,21.68499507050374,0.638965469366707,517.6139471727273,-30.412984119489032,794,127,34555.86450518215,,False,15.3887155548025,399212.7303448765,0.025356762525446344,1.827941719641575e-07,0.028427489779560017,18,68449.66183074964,254.08041774792946,158933.75078445786,"[48, 99, 148, 200, 231, 257, 290, 345, 401, 455, 507, 563, 619, 645, 672, 699, 730, 788]","[143910.56686114657, 56427.100405210775, 50345.93959904292, 9012.950405039406, 141513.7858440855, 6632.652932904377, 55520.084188026936, 158933.75078445786, 76686.36107534704, 118029.65321639841, 57944.981613933705, 141776.71489755885, 65854.9037260869, 254.08041774792946, 65251.01395071609, 1041.1919880237692, 73429.7624816775, 9528.418566088745]","[2, 65, 121, 174, 2, 254, 254, 2, 382, 424, 473, 525, 581, 640, 640, 693, 693, 2]","[174, 174, 174, 205, 254, 263, 307, 693, 424, 525, 525, 693, 693, 646, 693, 700, 748, 793]",0.05,30,1644679121817.6387,165813.19314533583,-165813.19314533583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,164440.19314533583,0.0,-14.0,,0.0,15.91958225207054,,,67425.74878727138,,,,,,,,,,,0.0,,,,0.0,-14.0,67425.74878727138,1208543.9129534934,67431.74468288392,,,,,,,157561.75078445786,164440.19314533583,0.0,-9.5,,,,,,5.0,,0.037640321291719306,0.8984658964741933,0.6332696702893967,0.8340918966804577,0.2227734467280883,0.05341194904603713,0.01530020244292277,,0.0,0.7577130252063584,0.7577130252063584,0.7578590271567093,0.8352659638094804,0.49907175060086517,0.5714285714285715,,0.42857142857142855,0.42857142857142855,0.23010137164535208,0.23010137164535208,0.035714285714285726,1.7626235005627133,0.7576624497722005,4,1.4006466570437783,0.6328985710163347,8,0,0,0.461009270796349,0.8182097044742087,5,1,0.125,0.3787433404218308,0.6303411051753223,11,3.1622776601683795,0.75674787229474,7.0,6.0068259385665534,0.6091431669166008,7,gaus,0.5288461538461539,1.0,0.3298076923076923,1,5.5,,0.041119520816168084,0.019103080085613337,0.9095169128225045,0.6357537422559372,0.8447535628453614,0.2227734467280883,0.045152261455687126,0.027733363850975523,,0.0010172047886183831,0.6996004560254996,0.6996004560254996,0.6997308327735893,0.8383132207405848,0.519850445207998,0.5714285714285714,,0.5,0.13636363636363635,0.23983159428135192,0.23983159428135192,0.035714285714285726,1.7043498049214438,0.7076203998293966,11,1.4222942093285869,0.5952448058011707,15,2.8284271247461903,0.8912143413559157,13.0,12.692307692307692,0.6956071706779579,10,12.875,12.0,8.032226756427303,16,0.6280487804878049,0.8737910780765805,0.29822853023556245,4,8.5,7
raw,gaus2,22.106886391598355,0.620936551696781,557.2088401567285,-34.17994460891885,794,127,54377.45356009545,,False,15.261953261526163,411543.2182610745,0.01603460459645288,3.397223238116891e-07,0.22931327875885182,16,60572.255071316366,385.41263119830546,173648.38767549075,"[44, 72, 133, 186, 213, 242, 274, 336, 394, 439, 501, 551, 591, 669, 718, 761]","[173648.38767549075, 27267.132592153896, 27520.659007489252, 56797.37518087216, 11890.190828728584, 385.41263119830546, 82594.81297459385, 45077.27961021001, 58892.02840116817, 60349.875738115516, 38336.99078319757, 107355.60352215751, 32343.102023711876, 35189.41826852656, 43786.13648800565, 167721.6754154422]","[0, 57, 110, 166, 202, 241, 241, 296, 355, 241, 461, 241, 574, 626, 241, 241]","[241, 241, 241, 241, 241, 243, 409, 409, 409, 461, 514, 626, 626, 681, 737, 793]",0.05,30,3960295475869.149,167001.84032460523,-167001.84032460523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015056038410,,,165628.84032460523,0.0,7.5,,0.0,115.41263119830546,,,59548.3420278381,,,,,,,,,,,0.0,,,,0.0,-15.0,59548.3420278381,945606.0811410618,59550.60893860774,,,,,,,172276.38767549075,165628.84032460523,0.0,-10.5,,,,,,7.0,,0.37552206965694507,0.5446701203112592,0.5401267524753816,0.8792551292407875,0.07961256791873353,0.44448343852944483,0.02412912292573713,,0.011004700439497327,0.5658956846615454,0.5658956846615454,0.5659508846541782,0.4892798646772212,0.6466400040388838,0.8571428571428572,,0.1428571428571428,0.1428571428571428,0.2336215999748397,0.2336215999748397,0.8035714285714286,1.7061755178158753,0.7333983248022257,5,1.36843968569149,0.6183454743854903,9,0,0,0.4381948828759268,0.7777182116114225,7,1,0.125,0.40629274300832696,0.6761914714258569,10,2.217355782608345,0.8294341705685888,7.75,7.2206303724928365,0.6166401622073714,6,gaus,0.5288461538461539,1.0,0.3298076923076923,1,4.75,,0.37712509570370867,0.03717401936458241,0.5942284240691281,0.543241734111177,0.8870144940783188,0.07961256791873356,0.37574798874884585,0.03645080731948154,,0.01005003021493223,0.5283115038751182,0.5283115038751182,0.5283607963367375,0.49872718660416687,0.6612975112792139,0.857142857142857,,0.38888888888888884,0.04545454545454544,0.2433073328506114,0.2433073328506114,0.8035714285714284,1.702851204378279,0.7069982034278852,12,1.3926794486515364,0.5828507228101554,16,2.8284271247461903,0.8912143413559157,14.0,13.714285714285715,0.6763764014471887,11,12.875,12.0,8.032226756427303,16,0.6280487804878049,0.8737910780765805,0.29822853023556245,4,9.25,8
