wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
bior1.5,1,smooth,2.688104924959951e-27,318.51914090000264,1495676.683604554,0.5535714285714286,58.60312912070308,103,smoothed,3.714073277622233e-14,-1.0276719475399452e-10,5.498132485322111,13374.24511690724,0.9744572804782172,0.0003852356932999044,1.0,292.6,,,,[],[],9,172.35555555555558,22.200000000000045,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.0, 337.8000000000001, 169.80000000000004, 54.60000000000002, 294.9999999999999, 118.00000000000009, 66.60000000000002, 22.200000000000045, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.000000002,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,1.862645149230957e-09,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.0464646464647,,0.0,30.04646464646467,,,15.800000000000068,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9412573459925372,0.086885327831811,0.057278091809109144,0.474861623616237,0.08577056539513975,,,,,,,0.0001268713524486171,0.2000634356762243,0.36805190864638404,130,0.861088993020533,0.44515731136744496,358,0,0.6667089571174829,0.7899681807932252,105,0,0.3292105909289668,0.4193587640029795,355,138.36907168872673,0.8169721273958641,237.0,175.23634673953117,0.7517400319519003,166,bior,0.8341356128400338,0.8044268702060714,0.1747770099501549,4,125.5,1.0,1.0,0.9999999999689568,0.9159346342007789,0.7148658790005193,0.00024136952032432872,0.25892857142857184,0.0023440119056763503,0.9999999999798782,0.9999999999646026,0.9999999999646026,0.9999999999646039,,0.9999999986132608,,,,,1.0,,3.350532734704818e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550260530219667,0.9555931195036668,131,1.3116234381052754,0.8168908112831889,207,53.74011537017761,0.9644575956546444,169.0,160.45562130177515,0.9263425544410788,26,743.8481481481482,660.5,486.6457180765166,270,0.7145716062005402,1.0,0.19979987565962187,4,20.5,26
db10,1,antireflect,1.747870682970082e-27,320.38851008548727,1692142.077555473,0.5245901639344263,78.46877710784035,103,smoothed,2.7421430821809687e-14,-9.940186451729023e-11,5.714832863682055,44826.191459559006,0.9948000400514948,0.0003852356932999043,1.0,292.6000000000001,,,,[],[],9,172.35555555555555,22.199999999999875,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.0, 337.8, 169.80000000000004, 54.60000000000008, 295.0, 117.99999999999994, 66.60000000000002, 22.199999999999875, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999999,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.046464646464642,14.200000000000045,30.04646464646466,,0.0,30.046464646464642,,,15.799999999999898,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.962079062093799,0.43988561156458483,0.4256385089423661,0.18253584175186094,0.5897350204564172,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,155,1.318917842393066,0.6818411632167368,82,0,0.6666878118920748,0.7899431262997018,148,0,0.5199748089618057,0.6623602010603534,86,39.10988792279176,0.9482673440174713,117.75,108.01644422098607,0.8962566878817515,24,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,18.75,1.0,1.0,0.9999999999689565,0.9346713043232079,0.8050872091432782,0.0017936380121979355,0.09953161592505899,0.016116786717864633,0.9999999999798674,0.9999999999646016,0.9999999999646016,0.9999999999646025,,0.9999999986132768,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550176766901337,0.9555894052260342,150,1.3105025672195192,0.8161927228680171,215,45.96194077712559,0.9696018910204196,182.5,176.71232876712327,0.9244504164096807,27,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,21.0,27
db18,1,antireflect,4.507145293714641e-27,316.27458748208903,1827841.8575472108,0.5289855072463768,74.44436655425416,103,smoothed,4.929821383908364e-14,-9.866991668161536e-11,5.890688190523613,59744.10574997323,0.9960544774680739,0.00038523569329990424,0.9999999999999999,292.6,,,,[],[],9,172.35555555555564,22.200000000000216,437.19999999999993,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.00000000000017, 337.80000000000007, 169.79999999999993, 54.60000000000008, 295.00000000000017, 118.00000000000003, 66.60000000000014, 22.200000000000216, 437.19999999999993]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999999,437.19999999999993,-437.19999999999993,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.046464646464727,14.199999999999363,30.046464646464745,,0.0,30.046464646464727,,,15.800000000000239,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.916256691009665,0.7263501795584552,0.6800671722169547,0.2268704208781225,0.8287694657054926,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,168,1.67521864512695,0.8660380449196435,22,0,0.6666878118920748,0.7899431262997018,189,0,0.675662785873738,0.8606804233341249,22,90.76113338501968,0.879945590760556,100.25,39.15715126545026,0.8736698853273679,32,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,24.75,1.0,1.0,0.9999999999689564,0.8934374959735245,0.8783030550057224,0.0028657988065207154,0.12370600414078714,0.022649325974768306,0.999999999979889,0.9999999999646045,0.9999999999646045,0.9999999999646054,,0.9999999986132289,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550176766901186,0.9555894052260275,208,1.3351890565271456,0.8315676892588069,90,83.43860018001261,0.9448157406216848,149.0,125.63758389261746,0.9231353835383557,28,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,21.75,28
db20,1,antireflect,5.460587092064724e-27,315.4412096840424,1862219.1284113107,0.528169014084507,80.23538428592681,103,smoothed,5.4549676534203794e-14,-1.0005576367433398e-10,5.9440169945298535,62658.06354307223,0.9953794233777185,0.00038523569329990413,1.0,292.5999999999999,,,,[],[],9,172.3555555555556,22.200000000000216,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999983, 337.8000000000001, 169.80000000000004, 54.60000000000002, 295.00000000000006, 117.99999999999994, 66.60000000000014, 22.200000000000216, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999999,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.0464646464647,14.19999999999959,30.046464646464706,,0.0,30.0464646464647,,,15.800000000000239,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,1.1368683772161603e-13,0.9069742250041484,0.8132216612227079,0.7445224209543805,0.21863468634686362,0.8754607303818295,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,189,1.7606947427825104,0.9102266364902515,15,0,0.6666878118920748,0.7899431262997018,166,0,0.7117627447819861,0.9066656819055533,14,94.57624789907172,0.8748991429906459,96.0,26.771908865944194,0.8739575080032594,31,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,24.0,1.0,1.0,0.999999999968956,0.8850845579821411,0.9005060417691959,0.0031374128212121677,0.1192152917505031,0.023925345082118403,0.999999999979889,0.9999999999646036,0.9999999999646036,0.9999999999646041,,0.9999999986132448,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550176766901257,0.9555894052260306,205,1.340128716808224,0.8346441538729972,64,99.7020561473032,0.934059486675064,134.5,97.54646840148699,0.9225522301100187,29,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,22.5,29
coif5,1,antisymmetric,4.6955758262501026e-27,316.0967144843487,1804840.172304287,0.5378787878787878,67.566542675591,103,smoothed,4.506427593546462e-14,-9.944853829324548e-11,5.81001737035534,56054.81442874437,0.9954433807428825,0.0003852356932999043,1.0,292.60000000000014,,,,[],[],9,172.3555555555555,22.199999999999818,437.1999999999999,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999994, 337.8, 169.8, 54.59999999999991, 294.9999999999999, 118.00000000000014, 66.59999999999991, 22.199999999999818, 437.1999999999999]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.1999999999999,-437.1999999999999,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.046464646464585,14.200000000000728,30.04646464646463,,0.0,30.046464646464585,,,15.79999999999984,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.91427547665683,0.5949391380832292,0.6369404403255969,0.3165744157441576,0.7696547873956147,,,,,,,0.0,0.2,0.3679352075528948,266,1.59899675645442,0.8266336032140427,26,0,0.6666666666666667,0.7899180718061783,208,0,0.6464768516410857,0.8235024659921687,25,124.38481954536628,0.8354698154161821,131.25,45.96188672348769,0.8309293521525355,60,coif,0.657970482169093,0.9179491163484979,0.2640359275770855,2,45.5,1.0,1.0,0.9999999999689565,0.8916546765560297,0.8447164560603363,0.0026840630283026727,0.1726190476190477,0.021033789116404147,0.9999999999798638,0.9999999999645999,0.9999999999645999,0.9999999999646016,,0.999999998613325,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550093003583184,0.9555856909484095,209,1.3361542001628048,0.8321687893494528,86,86.97413408594535,0.9424774245463324,147.5,121.85762711864406,0.9224622572467112,30,580.1736111111111,546.0,390.43755855568594,144,0.5573390082356774,0.8023034911288307,0.3691716468963766,2,23.0,30
db19,1,reflect,5.2309309183877246e-27,315.62781321943896,1845709.6115776694,0.5214285714285715,73.35076728482682,103,smoothed,5.4709203726091703e-14,-9.710763304582332e-11,5.912793098091436,8958.61190210879,0.9740021276540479,0.00038523569329990457,0.9999999999999997,292.59999999999997,,,,[],[],9,172.35555555555553,22.200000000000102,437.1999999999999,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.00000000000006, 337.79999999999995, 169.80000000000013, 54.599999999999795, 295.0, 118.00000000000009, 66.59999999999997, 22.200000000000102, 437.1999999999999]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999998,437.1999999999999,-437.1999999999999,0.0,,,,DWT,inu.32000013032935,1.862645149230957e-09,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.046464646464614,14.200000000000273,30.04646464646468,,0.0,30.046464646464614,,,15.800000000000125,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9090526832710806,0.7623586014282469,0.7135681017981634,0.15064575645756545,0.015017481862479864,,,,,,,0.0001268713524486171,0.2000634356762243,0.36805190864638404,106,1.3496602569038716,0.697734074053477,75,0,0.6667089571174829,0.7899681807932252,134,0,0.5101285249635072,0.6498176960458666,88,25.552234083669997,0.9662007485665741,100.75,96.16859849017196,0.9164667763996892,15,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,12.0,1.0,1.0,0.9999999999689573,0.8869548834981241,0.8875062422753779,0.003006971514061044,0.0821428571428576,0.0004104106824615395,0.9999999999798818,0.9999999999646008,0.9999999999646008,0.9999999999646033,,0.9999999986132929,,,,,1.0,,3.350532734704818e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550260530219827,0.9555931195036739,94,1.310450844114409,0.8161605092554298,216,86.2670273047588,0.942945087761403,155.0,130.99354838709678,0.9202159301240878,31,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,24.0,31
coif5,1,periodic,5.139589633233432e-27,315.70431862100327,1775625.7204023963,0.5303030303030303,64.40626958618338,103,smoothed,4.911712891856228e-14,-9.891389929350699e-11,5.813740919879249,10028.82696258972,0.9746463427158137,0.0003852356932999045,1.0,292.60000000000014,,,,[],[],9,172.35555555555553,22.199999999999818,437.1999999999998,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.00000000000017, 337.80000000000007, 169.8, 54.59999999999991, 294.9999999999999, 118.00000000000014, 66.59999999999991, 22.199999999999818, 437.1999999999998]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999998,437.1999999999998,-437.1999999999998,0.0,,,,DWT,inu.32000013032935,1.862645149230957e-09,,0.0,34.0,2.0,0.0,34,,1.7053025658242404e-13,30.046464646464614,14.200000000000273,30.04646464646467,,0.0,30.046464646464614,,,15.79999999999984,0.0,34.0,1.7053025658242404e-13,1.7053025658242404e-13,,1.1368683772161603e-13,0.9099048283497275,0.601004720655723,0.5821651566357456,0.24015990159901623,0.03216587528391445,,,,,,,0.0001268713524486171,0.2000634356762243,0.36805190864638404,112,1.246458146408743,0.6443816628534398,101,0,0.6667089571174829,0.7899681807932252,126,0,0.47308009650482535,0.6026242472481091,110,10.3400515794974,0.9863226830959029,112.25,111.55429601701375,0.9189219235585334,10,coif,0.657970482169093,0.9179491163484979,0.2640359275770855,2,8.0,1.0,1.0,0.999999999968957,0.8877216964331104,0.846266723731496,0.002453240325725388,0.13095238095238107,0.0008790567518663986,0.9999999999798638,0.9999999999646008,0.9999999999646008,0.999999999964603,,0.9999999986132929,,,,,1.0,,3.350532734704818e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155026053021977,0.9555931195036713,114,1.309725574960863,0.8157088051382064,220,74.95331880577403,0.9504276992025305,167.0,150.1796407185629,0.9199889818763975,32,580.1736111111111,546.0,390.43755855568594,144,0.5573390082356774,0.8023034911288307,0.3691716468963766,2,24.5,32
db17,1,antisymmetric,4.471853341760676e-27,316.30872754500865,1788660.4957600478,0.5220588235294118,76.91151859004081,103,smoothed,4.9832845509194404e-14,-9.782279430936589e-11,5.845636682098507,55784.017244715855,0.9957156531955302,0.0003852356932999048,1.0,292.6000000000001,,,,[],[],9,172.35555555555553,22.200000000000045,437.1999999999999,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.000000000000114, 337.79999999999995, 169.80000000000004, 54.599999999999966, 295.00000000000017, 117.99999999999997, 66.59999999999991, 22.200000000000045, 437.1999999999999]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999998,437.1999999999999,-437.1999999999999,0.0,,,,DWT,inu.32000013032935,1.862645149230957e-09,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.046464646464614,14.200000000000273,30.046464646464695,,0.0,30.046464646464614,,,15.800000000000068,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9166369554878169,0.6529622354440422,0.6066045512356024,0.15700293032342172,0.7653157187162308,,,,,,,0.0001268713524486171,0.2000634356762243,0.36805190864638404,124,1.5486930262483734,0.8006280759435959,34,0,0.6667089571174829,0.7899681807932252,128,0,0.6197044782414228,0.7893989780496093,29,54.62218718921216,0.9277484296438993,78.75,50.143196775413166,0.9117908814886163,19,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,15.0,1.0,1.0,0.9999999999689578,0.8937796815096137,0.8595462487379486,0.0025562277815792556,0.08560924369747946,0.020915207309263592,0.9999999999798782,0.9999999999646008,0.9999999999646008,0.9999999999646038,,0.9999999986132929,,,,,1.0,,3.350532734704818e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550260530219814,0.9555931195036732,95,1.3099288275589163,0.8158353926746101,218,86.97413408594535,0.9424774245463324,156.5,132.33226837060704,0.9194860667705207,33,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,25.5,33
coif4,1,smooth,5.0840305857018994e-27,315.75152151935043,1489446.620835144,0.5714285714285714,34.32251342754906,103,smoothed,5.010339500354481e-14,-9.844980386475319e-11,5.488587429481856,17434.318458049886,0.9898174136443493,0.0003852356932999045,1.0,292.6,,,,[],[],9,172.35555555555555,22.19999999999999,437.2000000000001,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999994, 337.79999999999995, 169.79999999999993, 54.60000000000002, 295.0000000000002, 118.00000000000009, 66.59999999999997, 22.19999999999999, 437.2000000000001]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.2000000000001,-437.2000000000001,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.046464646464642,14.200000000000045,30.046464646464692,,0.0,30.046464646464642,,,15.800000000000011,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9104305914553639,0.07133663592201372,0.04559711087727367,0.6549815498154984,0.15082640094141334,,,,,,,0.0,0.2,0.3679352075528948,236,0.9270484085756268,0.47925636074081607,258,0,0.6666666666666667,0.7899180718061783,213,0,0.36663445780231263,0.4670304580148062,240,18.5,0.9755291005291006,236.75,235.64398693425017,0.8311838624338626,58,coif,0.657970482169093,0.9179491163484979,0.2640359275770855,2,44.0,1.0,1.0,0.999999999968957,0.8881948106483338,0.710891877474946,0.00019214593980018875,0.3571428571428572,0.004121913827526443,0.9999999999798745,0.9999999999646016,0.9999999999646016,0.9999999999646036,,0.9999999986132768,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550093003582993,0.9555856909484011,220,1.332964806475214,0.8301824064279024,106,80.61017305526642,0.9466863934819667,163.0,143.0674846625767,0.919441080338867,34,580.1736111111111,546.0,390.43755855568594,144,0.5573390082356774,0.8023034911288307,0.3691716468963766,2,26.0,34
coif4,1,zero,5.0840305857018994e-27,315.75152151935043,1489446.620835144,0.5714285714285714,34.32251342754906,103,smoothed,5.010339500354481e-14,-9.844980386475319e-11,5.488587429481856,17434.318458049886,0.9898174136443493,0.0003852356932999045,1.0,292.6,,,,[],[],9,172.35555555555555,22.19999999999999,437.2000000000001,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999994, 337.79999999999995, 169.79999999999993, 54.60000000000002, 295.0000000000002, 118.00000000000009, 66.59999999999997, 22.19999999999999, 437.2000000000001]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.2000000000001,-437.2000000000001,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.046464646464642,14.200000000000045,30.046464646464692,,0.0,30.046464646464642,,,15.800000000000011,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9104305914553639,0.07133663592201372,0.04559711087727367,0.6549815498154984,0.15082640094141334,,,,,,,0.0,0.2,0.3679352075528948,250,0.9270484085756268,0.47925636074081607,256,0,0.6666666666666667,0.7899180718061783,215,0,0.36663445780231263,0.4670304580148062,238,18.117670931993437,0.9760348268095325,239.75,238.67639433117327,0.8294525985899515,65,coif,0.657970482169093,0.9179491163484979,0.2640359275770855,2,49.25,1.0,1.0,0.999999999968957,0.8881948106483338,0.710891877474946,0.00019214593980018875,0.3571428571428572,0.004121913827526443,0.9999999999798745,0.9999999999646016,0.9999999999646016,0.9999999999646036,,0.9999999986132768,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550093003582993,0.9555856909484011,221,1.332964806475214,0.8301824064279024,105,82.02438661763951,0.9457510670518258,163.0,142.361963190184,0.9189734171237964,35,580.1736111111111,546.0,390.43755855568594,144,0.5573390082356774,0.8023034911288307,0.3691716468963766,2,26.75,35
coif4,1,constant,5.0840305857018994e-27,315.75152151935043,1489446.620835144,0.5714285714285714,34.32251342754906,103,smoothed,5.010339500354481e-14,-9.844980386475319e-11,5.488587429481856,17434.318458049886,0.9898174136443493,0.0003852356932999045,1.0,292.6,,,,[],[],9,172.35555555555555,22.19999999999999,437.2000000000001,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999994, 337.79999999999995, 169.79999999999993, 54.60000000000002, 295.0000000000002, 118.00000000000009, 66.59999999999997, 22.19999999999999, 437.2000000000001]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.2000000000001,-437.2000000000001,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.046464646464642,14.200000000000045,30.046464646464692,,0.0,30.046464646464642,,,15.800000000000011,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9104305914553639,0.07133663592201372,0.04559711087727367,0.6549815498154984,0.15082640094141334,,,,,,,0.0,0.2,0.3679352075528948,252,0.9270484085756268,0.47925636074081607,257,0,0.6666666666666667,0.7899180718061783,214,0,0.36663445780231263,0.4670304580148062,239,19.226717521892983,0.97456783396575,240.5,239.28737110269512,0.8282230704220284,67,coif,0.657970482169093,0.9179491163484979,0.2640359275770855,2,50.75,1.0,1.0,0.999999999968957,0.8881948106483338,0.710891877474946,0.00019214593980018875,0.3571428571428572,0.004121913827526443,0.9999999999798745,0.9999999999646016,0.9999999999646016,0.9999999999646036,,0.9999999986132768,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550093003582993,0.9555856909484011,222,1.332964806475214,0.8301824064279024,104,83.43860018001261,0.9448157406216848,163.0,141.64417177914112,0.918505753908726,36,580.1736111111111,546.0,390.43755855568594,144,0.5573390082356774,0.8023034911288307,0.3691716468963766,2,27.5,36
bior2.4,1,constant,1.4196815698669208e-27,321.29169362142545,1505606.6662390896,0.5535714285714286,41.934260551487014,103,smoothed,2.4618926099454917e-14,-1.012080641515924e-10,5.471715141142577,13506.586461555324,0.9891084260917737,0.00038523569329990435,1.0,292.6000000000001,,,,[],[],9,172.35555555555555,22.19999999999999,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.0, 337.8, 169.79999999999995, 54.60000000000008, 295.00000000000006, 117.99999999999997, 66.59999999999997, 22.19999999999999, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.046464646464642,14.200000000000045,30.046464646464667,,0.0,30.046464646464642,,,15.800000000000011,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9721390498793382,0.043852038912710334,0.07589619279791382,0.474861623616237,0.08789111249613756,,,,,,,0.0,0.2,0.3679352075528948,257,0.8682586402278648,0.44886380500531314,337,0,0.6666666666666667,0.7899180718061783,216,0,0.3309280035404674,0.4215464579894024,344,62.39925213227052,0.9174613067033459,288.5,277.87395288756136,0.7679237750447947,125,bior,0.8341356128400338,0.8044268702060714,0.1747770099501549,4,94.75,1.0,1.0,0.9999999999689566,0.9437239045823138,0.7038672460089435,0.0003198260813423587,0.25892857142857184,0.002401964043783254,0.9999999999798745,0.9999999999646016,0.9999999999646016,0.9999999999646028,,0.9999999986132768,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155009300358299,0.9555856909484008,229,1.3228600929741599,0.8238891004607688,144,60.10407640085654,0.9602486267190102,186.5,176.81501340482575,0.9184510329362248,37,743.8481481481482,660.5,486.6457180765166,270,0.7145716062005402,1.0,0.19979987565962187,4,28.75,37
