wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
db19,1,constant,5.4285769546533525e-27,316.33208262805215,1735218.8031695317,0.6785714285714286,227.16702053576216,103,raw,5.417888360170764e-14,-1.0210265966037554e-10,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0, 229.00000000000017, 282.0, 429.0000000000001, 81.00000000000004, 209.99999999999972, 350.0, 267.99999999999994, 50.00000000000006, 435.9999999999999, 65.0, 349.00000000000006, 108.00000000000009, 229.99999999999997, 55.00000000000023, 102.00000000000017, 394.0, 289.0, 228.00000000000003, 8.999999999999886, 480.99999999999994, 306.9999999999999]",22,5.817038347947999,19407.549483296876,0.7948690652317258,1.4193512665321048e-05,1.0,0.48543689320388345,27828.0,0.15109944024051894,0.15408723673351366,89172.4000854721,14130784.892913094,7,4038.363726015312,0.04854368932038834,"[0.0, 0.009708737864077669, 0.019417475728155338, 0.029126213592233007, 0.038834951456310676, 0.04854368932038834, 0.058252427184466014, 0.06796116504854369, 0.07766990291262135, 0.08737864077669902, 0.09708737864077668, 0.10679611650485436, 0.11650485436893203, 0.1262135922330097, 0.13592233009708737, 0.14563106796116504, 0.1553398058252427, 0.16504854368932037, 0.17475728155339804, 0.1844660194174757, 0.19417475728155337, 0.20388349514563106, 0.21359223300970873, 0.2233009708737864, 0.23300970873786406]","[27828.0, 611.5615945816432, 963.4705452467837, 2683.9032534917337, 1027.396765552846, 4038.363726015312, 505.38509743631727, 2064.0873210285768, 3087.206858817979, 1138.2044617304612, 1253.7419695659075, 336.6633667187898, 1022.355799421733, 2129.776628743439, 1736.4808283652576, 1446.123128832866, 95.20715386361987, 1269.8596342966025, 2793.954570976283, 603.6500055383688, 1420.6467426358895, 700.4553943764603, 1258.0036224543178, 1266.7177369018884, 1698.8170955156097]",3.0,0.7,84.39999999999992,15,0.5,820024.248213055,0.20525325698567704,0.1371642950774762,2907703.3125,1274907185.9872448,"[0.25, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.1875, 0.3125, 0.375]",1,820024.248213055,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[4.882102370231798e-26, 820024.248213055, 615771.9433556873, 338568.0692463947]",3.0,0.5,boxcar,16,8,84.39999999999992,15,22,237.0,8.999999999999886,480.99999999999994,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0, 229.00000000000017, 282.0, 429.0000000000001, 81.00000000000004, 209.99999999999972, 350.0, 267.99999999999994, 50.00000000000006, 435.9999999999999, 65.0, 349.00000000000006, 108.00000000000009, 229.99999999999997, 55.00000000000023, 102.00000000000017, 394.0, 289.0, 228.00000000000003, 8.999999999999886, 480.99999999999994, 306.9999999999999]","[1, 4, 1, 1, 22, 22, 22, 33, 39, 39, 49, 55, 61, 61, 69, 71, 61, 82, 84, 89, 39, 95]","[4, 9, 14, 39, 25, 30, 39, 39, 44, 61, 61, 61, 65, 71, 71, 78, 89, 89, 89, 92, 102, 102]",0.05,30,9532662.0,482.99999999999994,-482.99999999999994,DWT,inu.32000013032935,1.1641532182693481e-10,0.0,9.826086956521749,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,0.0,87,0.0,4.547473508864641e-13,0.0,87,,0.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826086956521749,11.0,9.833992094861706,0.0,5.684341886080802e-14,0.0,7.105427357601002e-14,0.0,0.0,0.0,7.105427357601002e-14,1.1368683772161603e-13,0.0,1.1641532182693481e-10,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.8940137692917736,0.8476395794166786,0.0007224949281509645,0.9409230769230771,0.00027240919173751447,0.9999999998615314,0.9999999998615314,0.9999999998608887,0.9999999995858492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999996681102,0.9042522218937867,136,1.3370674931934048,0.8482498063277466,12,0,0,0.4166666665974833,0.7142857132687199,643,0,0,0.5367142659502836,0.8335553210466863,12,300.57209340411714,0.6024178658675698,200.75,22.782310414450407,0.6684377689126209,179,db,0.4534163067556169,0.6450091979176157,0.4891058258957834,2,134.75,9.759970609479751e-13,0.8940137692917738,0.861932100794827,0.0011600912095328212,0.9457487309644671,0.0024321598882540685,0.9999999998615315,0.9999999998615315,0.999999999860889,0.9999999995858491,1.0,0.0,0.8507462686567164,0.0,0.75,0.0,0.0,0.75,2.1100746265337817,0.9171567065435682,148,1.3472267139186254,0.7271997984899884,103,31.81980515339464,0.978955155321829,125.5,121.46613545816733,0.9479762549095918,1,625.6923076923077,580.5,429.8771989689361,468,0.6068050567306194,0.8944956349811243,0.3068877697942291,2,1.25
db18,1,constant,3.7327366266310274e-27,317.9586691332223,1741963.6892012036,0.6666666666666666,213.66589767405654,103,raw,4.4667613728608234e-14,-1.0113432313829745e-10,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0, 229.00000000000009, 281.99999999999994, 429.0, 81.00000000000011, 209.99999999999994, 349.9999999999999, 268.00000000000006, 50.00000000000006, 436.0, 65.00000000000017, 348.99999999999994, 108.0, 230.00000000000003, 55.00000000000003, 102.0, 394.0, 288.9999999999999, 228.0000000000002, 9.0, 481.00000000000006, 307.0]",22,5.776631258196923,19487.364690909046,0.8091308195341305,1.4193512665321048e-05,1.0,0.48543689320388345,27828.0,0.15109944024051894,0.15408723673351366,89172.4000854721,14130784.892913094,7,4038.3637260153114,0.04854368932038834,"[0.0, 0.009708737864077669, 0.019417475728155338, 0.029126213592233007, 0.038834951456310676, 0.04854368932038834, 0.058252427184466014, 0.06796116504854369, 0.07766990291262135, 0.08737864077669902, 0.09708737864077668, 0.10679611650485436, 0.11650485436893203, 0.1262135922330097, 0.13592233009708737, 0.14563106796116504, 0.1553398058252427, 0.16504854368932037, 0.17475728155339804, 0.1844660194174757, 0.19417475728155337, 0.20388349514563106, 0.21359223300970873, 0.2233009708737864, 0.23300970873786406]","[27828.0, 611.5615945816431, 963.4705452467838, 2683.9032534917324, 1027.3967655528465, 4038.3637260153114, 505.38509743631647, 2064.087321028577, 3087.2068588179795, 1138.2044617304605, 1253.7419695659087, 336.66336671879014, 1022.3557994217332, 2129.7766287434392, 1736.4808283652578, 1446.1231288328659, 95.20715386361977, 1269.8596342966014, 2793.9545709762824, 603.6500055383679, 1420.6467426358902, 700.4553943764599, 1258.003622454317, 1266.7177369018877, 1698.8170955156097]",3.0,0.7,84.39999999999996,15,0.5,820024.2482130551,0.20525325698567704,0.1371642950774762,2907703.3125,1274907185.9872444,"[0.25, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.1875, 0.3125, 0.375]",1,820024.2482130551,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[1.477757356532417e-25, 820024.2482130551, 615771.9433556875, 338568.06924639456]",3.0,0.5,boxcar,16,8,84.39999999999996,15,22,237.0,9.0,481.00000000000006,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0, 229.00000000000009, 281.99999999999994, 429.0, 81.00000000000011, 209.99999999999994, 349.9999999999999, 268.00000000000006, 50.00000000000006, 436.0, 65.00000000000017, 348.99999999999994, 108.0, 230.00000000000003, 55.00000000000003, 102.0, 394.0, 288.9999999999999, 228.0000000000002, 9.0, 481.00000000000006, 307.0]","[1, 4, 1, 1, 22, 22, 22, 33, 39, 39, 49, 55, 61, 61, 69, 71, 61, 82, 84, 89, 39, 95]","[4, 9, 14, 39, 25, 30, 39, 39, 44, 61, 61, 61, 65, 71, 71, 78, 89, 89, 89, 92, 102, 102]",0.05,30,9532662.0,483.0,-483.0,DWT,inu.32000013032935,2.3283064365386963e-10,0.0,9.826086956521749,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,87,0.0,9.094947017729282e-13,0.0,87,,0.0,0.0,0.0,87.0,0.0,1.0,0.0,4.76837158203125e-07,0.0,0.0,0.0,0.0,9.826086956521749,11.0,9.833992094861694,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.9103170308463214,0.8308164367339993,0.0007758614961617808,0.8687179487179484,0.0003075257585643124,0.9999999998615314,0.9999999998615314,0.9999999998608875,0.9999999995858492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999996681098,0.9042522218937865,158,1.3095965574134785,0.8308219531538501,21,0,0,0.4166666665974832,0.7142857132687197,655,0,0,0.5221869607105991,0.8109933856720635,21,301.17256957874946,0.6016235852132943,213.75,38.79956974465863,0.6594427449875995,202,db,0.4534163067556169,0.6450091979176157,0.4891058258957834,2,152.0,9.759970609479751e-13,0.9103170308463217,0.8466870918920315,0.0011963972200123105,0.8794416243654819,0.0024515024275835067,0.9999999998615315,0.9999999998615315,0.9999999998608877,0.9999999995858491,1.0,0.0,0.8507462686567164,0.0,0.75,0.0,0.0,0.75,2.1100746265337813,0.9171567065435681,156,1.3228892137813337,0.7140630153392814,262,74.95331880577403,0.9504276992025305,209.0,195.5598086124402,0.9061000929875086,2,625.6923076923077,580.5,429.8771989689361,468,0.6068050567306194,0.8944956349811243,0.3068877697942291,2,2.0
db21,1,constant,4.998222695480331e-27,316.69078659319706,1725459.3172257198,0.6597222222222222,220.62767181570356,103,raw,5.1945502915277214e-14,-1.0249845416865447e-10,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0000000000001, 229.00000000000006, 281.99999999999994, 429.0000000000001, 80.99999999999997, 210.00000000000006, 350.00000000000017, 268.0, 49.99999999999983, 436.0000000000001, 64.99999999999994, 348.9999999999999, 108.0000000000002, 230.00000000000017, 54.999999999999886, 102.0, 393.9999999999998, 288.99999999999994, 227.9999999999999, 8.999999999999886, 480.99999999999994, 307.00000000000006]",22,5.886053252663512,19240.040132532573,0.7675309935433626,1.4193512665321048e-05,1.0,0.48543689320388345,27828.0,0.15109944024051897,0.15408723673351368,89172.40008547208,14130784.892913094,7,4038.3637260153123,0.04854368932038834,"[0.0, 0.009708737864077669, 0.019417475728155338, 0.029126213592233007, 0.038834951456310676, 0.04854368932038834, 0.058252427184466014, 0.06796116504854369, 0.07766990291262135, 0.08737864077669902, 0.09708737864077668, 0.10679611650485436, 0.11650485436893203, 0.1262135922330097, 0.13592233009708737, 0.14563106796116504, 0.1553398058252427, 0.16504854368932037, 0.17475728155339804, 0.1844660194174757, 0.19417475728155337, 0.20388349514563106, 0.21359223300970873, 0.2233009708737864, 0.23300970873786406]","[27828.0, 611.5615945816436, 963.4705452467837, 2683.903253491733, 1027.396765552846, 4038.3637260153123, 505.3850974363171, 2064.0873210285768, 3087.2068588179786, 1138.20446173046, 1253.7419695659087, 336.66336671878963, 1022.3557994217329, 2129.77662874344, 1736.480828365256, 1446.1231288328659, 95.20715386361896, 1269.8596342966018, 2793.9545709762815, 603.6500055383688, 1420.6467426358909, 700.455394376459, 1258.003622454319, 1266.7177369018875, 1698.8170955156097]",3.0,0.7,84.40000000000005,15,0.5,820024.248213055,0.205253256985677,0.1371642950774762,2907703.3124999995,1274907185.9872446,"[0.25, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.1875, 0.3125, 0.375]",1,820024.248213055,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[4.33179300274962e-26, 820024.248213055, 615771.9433556874, 338568.06924639444]",3.0,0.5,boxcar,16,8,84.40000000000005,15,22,237.0,8.999999999999886,480.99999999999994,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0000000000001, 229.00000000000006, 281.99999999999994, 429.0000000000001, 80.99999999999997, 210.00000000000006, 350.00000000000017, 268.0, 49.99999999999983, 436.0000000000001, 64.99999999999994, 348.9999999999999, 108.0000000000002, 230.00000000000017, 54.999999999999886, 102.0, 393.9999999999998, 288.99999999999994, 227.9999999999999, 8.999999999999886, 480.99999999999994, 307.00000000000006]","[1, 4, 1, 1, 22, 22, 22, 33, 39, 39, 49, 55, 61, 61, 69, 71, 61, 82, 84, 89, 39, 95]","[4, 9, 14, 39, 25, 30, 39, 39, 44, 61, 61, 61, 65, 71, 71, 78, 89, 89, 89, 92, 102, 102]",0.05,30,9532662.0,483.0,-483.0,DWT,inu.32000013032935,1.1641532182693481e-10,0.0,9.826086956521749,0.0,0.0,5.684341886080802e-14,4.656612873077393e-10,0.0,0.0,87,0.0,0.0,0.0,87,,0.0,0.0,0.0,87.0,0.0,1.0,0.0,2.384185791015625e-07,0.0,0.0,0.0,0.0,9.826086956521749,11.0,9.833992094861706,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,5.684341886080802e-14,1.1368683772161603e-13,2.7755575615628914e-17,1.1641532182693481e-10,2.7755575615628914e-17,0.0,1.4551915228366852e-11,0.0,0.0,5.551115123125783e-17,0.8976090558294539,0.8763733386755888,0.000645276385402371,0.8265982905982905,0.0001987095361679755,0.9999999998615314,0.9999999998615314,0.9999999998608887,0.9999999995858492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999996681102,0.9042522218937867,144,1.3077935410819512,0.8296781004599438,22,0,0,0.4166666665974833,0.7142857132687199,641,0,0,0.5202849342049808,0.8080394036091443,23,294.62122575718587,0.6102893839190663,207.5,41.05203509643169,0.6679092422240833,180,db,0.4534163067556169,0.6450091979176157,0.4891058258957834,2,135.5,9.759970609479751e-13,0.8976090558294542,0.8879704233588906,0.0011075583724638699,0.8407624788494076,0.0023915654163214647,0.9999999998615315,0.9999999998615315,0.999999999860889,0.9999999995858491,1.0,0.0,0.8507462686567164,0.0,0.75,0.0,0.0,0.75,2.1100746265337817,0.9171567065435682,147,1.3203660420699341,0.7127010693942307,282,95.45941546018392,0.9368654659654868,214.5,193.25874125874128,0.8975001933002038,3,625.6923076923077,580.5,429.8771989689361,468,0.6068050567306194,0.8944956349811243,0.3068877697942291,2,2.75
db25,1,constant,6.816256045952643e-27,315.3434836559301,1759683.9878890726,0.6644736842105263,194.22867538030468,103,raw,6.307791398161571e-14,-1.0293177421516564e-10,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0, 229.0, 281.9999999999999, 429.0, 80.99999999999997, 209.9999999999998, 350.0, 267.99999999999983, 50.000000000000284, 436.0, 65.00000000000006, 349.00000000000006, 108.00000000000009, 229.99999999999986, 55.000000000000085, 101.99999999999994, 394.0, 288.9999999999999, 227.99999999999986, 9.000000000000114, 481.0000000000001, 307.0]",22,5.842406098731885,18881.533363802344,0.8223568184947342,1.4193512665321051e-05,1.0,0.48543689320388345,27828.0,0.15109944024051897,0.15408723673351368,89172.40008547207,14130784.892913094,7,4038.363726015312,0.04854368932038834,"[0.0, 0.009708737864077669, 0.019417475728155338, 0.029126213592233007, 0.038834951456310676, 0.04854368932038834, 0.058252427184466014, 0.06796116504854369, 0.07766990291262135, 0.08737864077669902, 0.09708737864077668, 0.10679611650485436, 0.11650485436893203, 0.1262135922330097, 0.13592233009708737, 0.14563106796116504, 0.1553398058252427, 0.16504854368932037, 0.17475728155339804, 0.1844660194174757, 0.19417475728155337, 0.20388349514563106, 0.21359223300970873, 0.2233009708737864, 0.23300970873786406]","[27828.0, 611.5615945816437, 963.4705452467825, 2683.9032534917333, 1027.396765552846, 4038.363726015312, 505.3850974363165, 2064.0873210285777, 3087.20685881798, 1138.2044617304605, 1253.7419695659069, 336.66336671878906, 1022.3557994217332, 2129.7766287434392, 1736.480828365257, 1446.1231288328665, 95.20715386362055, 1269.859634296602, 2793.9545709762806, 603.650005538369, 1420.6467426358904, 700.4553943764603, 1258.0036224543173, 1266.7177369018889, 1698.8170955156072]",3.0,0.7,84.40000000000003,15,0.5,820024.2482130548,0.20525325698567706,0.13716429507747618,2907703.312499999,1274907185.9872444,"[0.25, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.1875, 0.3125, 0.375]",1,820024.2482130548,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[1.1081917996544774e-25, 820024.2482130548, 615771.9433556874, 338568.0692463944]",3.0,0.5,boxcar,16,8,84.40000000000003,15,22,236.99999999999997,9.000000000000114,481.0000000000001,"[3, 7, 11, 18, 23, 26, 31, 34, 43, 48, 53, 56, 64, 67, 70, 74, 79, 83, 88, 91, 94, 97]","[262.0, 229.0, 281.9999999999999, 429.0, 80.99999999999997, 209.9999999999998, 350.0, 267.99999999999983, 50.000000000000284, 436.0, 65.00000000000006, 349.00000000000006, 108.00000000000009, 229.99999999999986, 55.000000000000085, 101.99999999999994, 394.0, 288.9999999999999, 227.99999999999986, 9.000000000000114, 481.0000000000001, 307.0]","[1, 4, 1, 1, 22, 22, 22, 33, 39, 39, 49, 55, 61, 61, 69, 71, 61, 82, 84, 89, 39, 95]","[4, 9, 14, 39, 25, 30, 39, 39, 44, 61, 61, 61, 65, 71, 71, 78, 89, 89, 89, 92, 102, 102]",0.05,30,9532662.0,483.0000000000001,-483.0000000000001,DWT,inu.32000013032935,0.0,0.0,9.82608695652172,0.0,0.0,1.1368683772161603e-13,9.313225746154785e-10,1.1368683772161603e-13,0.0,87,0.0,4.547473508864641e-13,0.0,87,,0.0,0.0,0.0,87.0,0.0,1.0,0.0,4.76837158203125e-07,0.0,0.0,0.0,0.0,9.82608695652172,11.00000000000091,9.833992094861687,0.0,1.1368683772161603e-13,0.0,4.263256414560601e-14,0.0,0.0,0.0,4.263256414560601e-14,1.1368683772161603e-13,2.7755575615628914e-17,0.0,2.7755575615628914e-17,2.7755575615628914e-17,2.9103830456733704e-11,0.0,0.0,0.0,0.884105050902783,0.8582012232669292,0.0009160672047026754,0.8554170040485831,4.097610066595655e-05,0.9999999998615285,0.9999999998615285,0.9999999998608867,0.9999999995859318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999996681488,0.9042522218938062,123,1.3022048678371854,0.826132586847778,24,0,0,0.4166666665974895,0.7142857132687306,612,0,0,0.5197360643047328,0.8071869697259048,24,281.39696160406567,0.627781796820019,195.75,42.965753424657535,0.6844266126957238,142,db,0.4534163067556169,0.6450091979176157,0.4891058258957834,2,107.0,9.759970609479751e-13,0.8841050509027832,0.8715029852343319,0.0012917810925996993,0.8672271573604061,0.002304684338372895,0.9999999998615285,0.9999999998615285,0.9999999998608871,0.9999999995859317,1.0,0.0,0.8507462686567164,0.0,0.75,0.0,0.0,0.75,2.1100746265338204,0.917156706543585,123,1.31467315038494,0.7096281866764352,313,134.35028842544403,0.9111439891366111,218.0,176.60091743119264,0.8834820474783585,4,625.6923076923077,580.5,429.8771989689361,468,0.6068050567306194,0.8944956349811243,0.3068877697942291,2,3.5
