amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,positive_frequencies,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
625344.9851915766,611691.426374604,51232.65181916903,50722.851819169024,833622.8607744218,0.16748195040643565,0.026119402985074626,0.011194029850746268,108362.13422272273,108318.13422272273,209197.7371560326,0.4962686567164179,0.0,uva.x030718199,False,-716110.0292884104,-288005.0500165943,287077.0500165943,13018753362107.219,13018679178238.219,18.0,2.0,"[56186756.55781674, 11358466.728205, 4054407.537202314, 3135595.233384447, 2133721.734599294, 2016212.4684680628, 524261.86429204495, 391830.6319818996, 625344.9851915766, 589426.564603876, 504568.10054631135, 231210.39449352148, 209975.06368785165, 381196.2397837566, 215710.81161308486, 227319.82273950722, 201323.94633517534, 269000.32012037147, 102489.12144965737, 187095.40054943564, 97867.08505744857, 105332.93149329985, 118705.06479387045, 34678.98821810803, 102820.11389139618, 97911.9769194956, 64574.64635636094, 55152.03060413025, 33719.825123748094, 76270.9055054036, 83703.12460870617, 94745.07800715273, 21975.51728930215, 31998.964194519143, 44097.47749616638, 19192.208914557443, 40796.97082019872, 12313.112756650444, 38945.837071123846, 38764.056482023254, 11619.386347301586, 24003.70088315847, 48770.292989365735, 29887.01684646266, 9530.845366797896, 21567.209731508643, 61097.61850145283, 32551.597305116982, 25763.61984093831, 21066.979728018272, 32447.927481793206, 19318.32761980755, 7904.586816651788, 43004.31016236198, 30446.46926506926, 42690.34729767995, 34502.14460948381, 23790.796308249177, 41713.89202554917, 17367.341551371475, 44667.89227519823, 43914.61516087309, 40884.04998268834, 29801.735038696876, 23132.890405145823, 40115.72021905646, 50633.85473306516, 35061.159989131935, 31674.96358239006, 21793.0607294295, 25410.36608600169, 16547.85374550165, 11391.78303699343, 20471.415074427718, 18847.14443642294, 39411.30928095217, 50606.563257516136, 23192.502208365935, 34849.77742665562, 36694.96222479147, 24094.416570352612, 66403.06813517105, 27595.394412552523, 30024.4990864329, 22498.146397759112, 6235.253008913909, 22121.68741290936, 29034.515486682947, 11046.309303283833, 38414.402167076325, 16439.481941607817, 21685.49732906459, 18622.759312374885, 8107.773953455911, 56216.74692321265, 28019.635007019406, 24665.79562976939, 54463.961977065985, 15160.156102645937, 29553.69920364224, 23340.78808174977, 54113.30628702373, 23333.696918548412, 27023.433654453635, 51808.566699877854, 13015.224150553258, 18098.681830534784, 14148.549070913867, 3684.393777920718, 33083.949801313334, 5203.982633457147, 35787.93679779888, 36506.012816542076, 55510.34899561649, 62235.62650099626, 14975.398007059404, 39568.974254557754, 62780.20452686246, 34208.67503438143, 3821.124561173506, 28852.899690081285, 26623.565107451177, 39652.52422312129, 56177.48657634025, 30820.53152236992, 71533.86079333583, 42746.99734630219, 84704.51833362077, 21395.01127023609, 33778.170921606754, 72849.94719660819, 30748.182022835896, 15029.7398051183, 6342.664037290069]",84706000.1751368,57523434.55788594,650017.4058556354,"[0.0, 0.0037313432835820895, 0.007462686567164179, 0.011194029850746268, 0.014925373134328358, 0.018656716417910446, 0.022388059701492536, 0.026119402985074626, 0.029850746268656716, 0.033582089552238806, 0.03731343283582089, 0.041044776119402986, 0.04477611940298507, 0.048507462686567165, 0.05223880597014925, 0.055970149253731345, 0.05970149253731343, 0.06343283582089553, 0.06716417910447761, 0.0708955223880597, 0.07462686567164178, 0.07835820895522388, 0.08208955223880597, 0.08582089552238806, 0.08955223880597014, 0.09328358208955223, 0.09701492537313433, 0.10074626865671642, 0.1044776119402985, 0.10820895522388059, 0.11194029850746269, 0.11567164179104478, 0.11940298507462686, 0.12313432835820895, 0.12686567164179105, 0.13059701492537312, 0.13432835820895522, 0.13805970149253732, 0.1417910447761194, 0.1455223880597015, 0.14925373134328357, 0.15298507462686567, 0.15671641791044777, 0.16044776119402984, 0.16417910447761194, 0.16791044776119401, 0.17164179104477612, 0.17537313432835822, 0.1791044776119403, 0.1828358208955224, 0.18656716417910446, 0.19029850746268656, 0.19402985074626866, 0.19776119402985073, 0.20149253731343283, 0.20522388059701493, 0.208955223880597, 0.2126865671641791, 0.21641791044776118, 0.22014925373134328, 0.22388059701492538, 0.22761194029850745, 0.23134328358208955, 0.23507462686567163, 0.23880597014925373, 0.24253731343283583, 0.2462686567164179, 0.25, 0.2537313432835821, 0.2574626865671642, 0.26119402985074625, 0.26492537313432835, 0.26865671641791045, 0.27238805970149255, 0.27611940298507465, 0.2798507462686567, 0.2835820895522388, 0.2873134328358209, 0.291044776119403, 0.2947761194029851, 0.29850746268656714, 0.30223880597014924, 0.30597014925373134, 0.30970149253731344, 0.31343283582089554, 0.3171641791044776, 0.3208955223880597, 0.3246268656716418, 0.3283582089552239, 0.332089552238806, 0.33582089552238803, 0.33955223880597013, 0.34328358208955223, 0.34701492537313433, 0.35074626865671643, 0.3544776119402985, 0.3582089552238806, 0.3619402985074627, 0.3656716417910448, 0.3694029850746269, 0.3731343283582089, 0.376865671641791, 0.3805970149253731, 0.3843283582089552, 0.3880597014925373, 0.39179104477611937, 0.39552238805970147, 0.39925373134328357, 0.40298507462686567, 0.40671641791044777, 0.41044776119402987, 0.4141791044776119, 0.417910447761194, 0.4216417910447761, 0.4253731343283582, 0.4291044776119403, 0.43283582089552236, 0.43656716417910446, 0.44029850746268656, 0.44402985074626866, 0.44776119402985076, 0.4514925373134328, 0.4552238805970149, 0.458955223880597, 0.4626865671641791, 0.4664179104477612, 0.47014925373134325, 0.47388059701492535, 0.47761194029850745, 0.48134328358208955, 0.48507462686567165, 0.4888059701492537, 0.4925373134328358, 0.4962686567164179]",0.0,0.0,0.0,256496.46111481028,255569.46111481028,8315.500355985598,8309.500355985598,"[0, 0, 114, 114, 182, 215]",0.0,-23.0,6,29.0,"[59, 92, 122, 135, 187, 224]",0.0,-23.0,"[9314.992928824795, 256496.46111481028, 8315.500355985598, 11214.20973408164, 10412.016316772671, 11642.7304645392]",50722.851819169024,289552.91091501416,50722.851819169024,"[64, 267, 127, 267, 267, 267]",0.0,-18.5,127,268,raw,3.951921763164891e-08,0.06330015937060628,0.09428090173715463,0.016663507733840562,0.14896888266810548,87701535.64484765,87102332.38465495,288005.0500165943,287077.0500165943,0.018451733568869394,mexh,2015.026441698566,12133299126.623812,13.92136465605385,-47.495803771959686,0.6564519920084616,CWT,0.9999999999999999,0.0,0.4192746600130159,0.9999999999999999,0.6982613572630396,0.47669024634854246,0.1386737346178061,0.0,0.20265469496328853,0.34091637158597876,1.0,0.34656218134015443,0.4548060734217131,0.4548060734217131,0.4548060734217128,1.0,0.4545111911152002,0.9999999999999999,0.7374747322481282,0.9999999999999999,0.0,1.0,0.05555555555555555,0.25,0.07317073170731707,1.0,1.0,0.6451612903225806,0.6014133564142277,0.6014133564142277,0.6896551724137931,5.004003543042448,1.0,1,1.5350874652982631,0.8427047781203099,5,0.0,0.5809959501889389,0.8640407953084204,2,0.0,0.46661249978030045,0.8637961728853499,5,2.0615528128088303,0.793844718719117,3.25,2.1052631578947367,0.7344223593595585,1,mexh,0.14285714285714285,,,2,1.25,,1.0,0.0034717839554680996,0.10582868828221459,0.4352065801307676,1.0,0.6982613572630396,0.37941714137523475,0.1410902821344025,1.0,0.20265469496328853,0.34740287388128754,0.9996753898265112,0.35241318285969914,0.2654859179543429,0.2654859179543429,0.26548591795434273,1.0,0.45362101423123785,1.0,0.7542223901800732,0.9682290178937303,0.0023800736017582924,0.9999999999999999,0.043478260869565244,0.6000000000000001,0.07317073170731708,0.9969216931267743,1.0,0.5714285714285714,0.610093715781429,0.610093715781429,0.45454545454545453,4.913671041452433,0.9764180532695529,2,1.969649550530424,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,3.5,3.5,3.5355339059327378,2,0.30434782608695654,0.5898020170319789,0.6100159166295367,1,1.0,1
3238196.8158338573,3224543.2570168846,56579.33899212737,56069.53899212737,445422.87665828504,0.25639524014286147,0.007462686567164179,0.007462686567164179,0.0,44.0,47870.80876043765,0.4962686567164179,0.0,uva.x030718199,False,,-123595.41682646595,122667.41682646595,1024871121858.5126,1024796937989.5126,19.0,1.0,"[6863849.336758571, 8891541.525043132, 616959.36391644, 3238196.8158338573, 3152747.803596641, 3072694.4127063435, 494743.0566554894, 381681.35659463156, 1076050.4651684628, 886104.6575441469, 685709.5236082306, 317869.36474156124, 321199.2497985624, 607580.476771185, 318328.26686644694, 352653.13832728297, 258850.0048547113, 450924.45445138565, 112630.72998526861, 297123.837226702, 180491.5205632489, 188271.91836603673, 189884.67168833877, 98129.52232608918, 221583.70357319032, 139134.88801168406, 111406.94471426748, 107194.79864731038, 66034.33786759594, 119773.94358865258, 144707.7261225815, 132210.50148283143, 83962.04201071123, 67921.43512686157, 106058.49366751844, 51713.69052239477, 104602.18837164447, 38003.22779126207, 70101.2643866966, 84891.99429347216, 41175.7642700476, 63085.91660403458, 98281.09919287702, 67064.53785802535, 43591.09333488561, 62456.1312630312, 86471.10798831577, 66647.84058984525, 56210.86565915049, 56858.27070038624, 63965.630414921485, 44464.613179252636, 42883.5957217699, 61547.69558586151, 53712.91321521105, 65070.771015273596, 58349.74520589289, 53452.649273866955, 61821.05821481549, 49217.58158041202, 48540.52538064623, 59983.20066429176, 40648.89822681283, 44623.21701204606, 46091.0495547944, 40827.26789090893, 51364.682865584866, 49340.67919695037, 43472.29505892439, 42181.65527292536, 43453.71227456802, 42562.51113169652, 42235.60865482221, 41300.60493461287, 38866.081998951835, 46571.93644827573, 35950.97758019439, 53806.69481538241, 41098.702593482165, 31589.473603879655, 44926.47310649194, 36507.99509732533, 38272.569246357176, 40634.50494700592, 39589.38898963164, 33857.385821442214, 41686.149483468136, 43754.71389315621, 38118.80791115044, 37369.84576374783, 48494.44637496949, 36655.81875820177, 34796.26871514079, 34484.343385243796, 34361.94673085436, 35546.8784851582, 45959.40924263265, 22463.814756509135, 33875.85201378414, 38534.24508442893, 34674.96433946435, 30713.428057724763, 35004.58112182241, 39740.302725997586, 34276.934337988336, 39022.89607234226, 29322.248081631384, 32536.893854489368, 35598.18586173998, 32162.61241174586, 36385.52669607529, 30771.50826212714, 33057.34994049498, 26446.420781570338, 38126.48323315868, 31100.414033353663, 29711.233349737497, 44533.47047365008, 29531.750046955236, 22950.28834541773, 25900.20072415213, 33094.568417781076, 35266.27782423996, 12161.514722069045, 38235.46392103577, 29632.721863960745, 27980.546567032878, 29441.0569634452, 34075.98152142135, 30908.55994184692, 41194.08075977479, 27867.76097061322, 30449.149491822252, 36602.95047792026]",35736521.10492666,12602077.292511404,283906.8748761769,"[0.0, 0.0037313432835820895, 0.007462686567164179, 0.011194029850746268, 0.014925373134328358, 0.018656716417910446, 0.022388059701492536, 0.026119402985074626, 0.029850746268656716, 0.033582089552238806, 0.03731343283582089, 0.041044776119402986, 0.04477611940298507, 0.048507462686567165, 0.05223880597014925, 0.055970149253731345, 0.05970149253731343, 0.06343283582089553, 0.06716417910447761, 0.0708955223880597, 0.07462686567164178, 0.07835820895522388, 0.08208955223880597, 0.08582089552238806, 0.08955223880597014, 0.09328358208955223, 0.09701492537313433, 0.10074626865671642, 0.1044776119402985, 0.10820895522388059, 0.11194029850746269, 0.11567164179104478, 0.11940298507462686, 0.12313432835820895, 0.12686567164179105, 0.13059701492537312, 0.13432835820895522, 0.13805970149253732, 0.1417910447761194, 0.1455223880597015, 0.14925373134328357, 0.15298507462686567, 0.15671641791044777, 0.16044776119402984, 0.16417910447761194, 0.16791044776119401, 0.17164179104477612, 0.17537313432835822, 0.1791044776119403, 0.1828358208955224, 0.18656716417910446, 0.19029850746268656, 0.19402985074626866, 0.19776119402985073, 0.20149253731343283, 0.20522388059701493, 0.208955223880597, 0.2126865671641791, 0.21641791044776118, 0.22014925373134328, 0.22388059701492538, 0.22761194029850745, 0.23134328358208955, 0.23507462686567163, 0.23880597014925373, 0.24253731343283583, 0.2462686567164179, 0.25, 0.2537313432835821, 0.2574626865671642, 0.26119402985074625, 0.26492537313432835, 0.26865671641791045, 0.27238805970149255, 0.27611940298507465, 0.2798507462686567, 0.2835820895522388, 0.2873134328358209, 0.291044776119403, 0.2947761194029851, 0.29850746268656714, 0.30223880597014924, 0.30597014925373134, 0.30970149253731344, 0.31343283582089554, 0.3171641791044776, 0.3208955223880597, 0.3246268656716418, 0.3283582089552239, 0.332089552238806, 0.33582089552238803, 0.33955223880597013, 0.34328358208955223, 0.34701492537313433, 0.35074626865671643, 0.3544776119402985, 0.3582089552238806, 0.3619402985074627, 0.3656716417910448, 0.3694029850746269, 0.3731343283582089, 0.376865671641791, 0.3805970149253731, 0.3843283582089552, 0.3880597014925373, 0.39179104477611937, 0.39552238805970147, 0.39925373134328357, 0.40298507462686567, 0.40671641791044777, 0.41044776119402987, 0.4141791044776119, 0.417910447761194, 0.4216417910447761, 0.4253731343283582, 0.4291044776119403, 0.43283582089552236, 0.43656716417910446, 0.44029850746268656, 0.44402985074626866, 0.44776119402985076, 0.4514925373134328, 0.4552238805970149, 0.458955223880597, 0.4626865671641791, 0.4664179104477612, 0.47014925373134325, 0.47388059701492535, 0.47761194029850745, 0.48134328358208955, 0.48507462686567165, 0.4888059701492537, 0.4925373134328358, 0.4962686567164179]",0.0,0.0,0.0,158370.1221720272,157443.1221720272,7409.184775156362,7403.184775156362,"[0, 83, 112, 112, 162, 162]",0.0,-23.0,6,29.0,"[43, 90, 122, 135, 196, 254]",0.0,-27.5,"[158370.1221720272, 15195.809419078652, 7409.184775156362, 26878.50527590754, 41069.86052404991, 90552.55178654456]",56069.53899212737,321633.03395276424,56069.53899212737,"[162, 162, 128, 162, 209, 267]",0.0,-27.5,127,268,raw,5.041766503134569e-07,0.09419824000999119,0.06338282109776971,0.04833163610647403,0.11730075429547202,38642724.493600376,38043521.23340768,123595.41682646595,122667.41682646595,0.012638660267861694,gaus6,767.8173237622443,1212282928.8596387,14.177283294178714,-36.43943332458022,0.6880655776236926,CWT,0.07600335020723892,0.7834227364793129,0.977592378882328,0.03683759716862867,1.0,0.705838595113713,0.03477892981018923,,0.15684065676783968,0.03737822238733213,0.08338039302394834,0.03778286299122638,0.6138792510926894,0.6138792510926894,0.613879251092689,0.6382299406609357,0.19674272751469146,0.0,0.882074507454027,0.4943352365221112,0.5891062477027929,0.5352002510801953,0.0,0.25,0.04878048780487805,0.04130542123984475,0.3793103448275862,0.6451612903225806,0.059963467785694086,0.059963467785694086,0.3793103448275862,2.753712336856762,0.5503018359540364,5,1.6963166449447988,0.9312134808046579,3,0.0,0.31984798365117534,0.4756689028243378,7,0.125,0.5101033696659159,0.9443067613936678,3,1.9148542155126762,0.8085145784487324,4.5,3.9622641509433962,0.6792572892243662,3,gaus,0.8392857142857143,1.0,0.11249999999999998,1,2.5,,0.07788986429423035,0.11215142390040261,0.8063428241894587,0.9782071211797514,0.04029738153353328,1.0,0.5516303953552756,0.03875773214265033,,0.1568406567678397,0.0484692856002526,0.08517604954658331,0.048419298044048764,0.3583423925351795,0.3583423925351795,0.35834239253517935,0.7533795382037031,0.1971366849193036,0.0,0.8895975006787507,0.48749716397181053,0.5768003170628717,0.6155344628511046,0.0,0.6000000000000001,0.04878048780487806,0.0420923666014632,0.37931034482758624,0.5714285714285714,0.08371916911177155,0.08371916911177155,0.24999999999999997,2.7523054145583905,0.5469232010476598,9,1.6862255833278779,0.8561043678423808,8,0.7071067811865476,0.9646446609406726,8.5,8.470588235294118,0.7698223304703362,2,11.25,11.5,5.994441870043727,16,0.9782608695652174,1.0,0.015217391304347815,3,2.25,2
3536523.6221552235,3522663.8720615846,50642.00895257381,50371.66279872765,449078.46617956454,0.4534920036195278,0.007462686567164179,0.007462686567164179,83567.54483391804,83380.54483391804,128817.05924826628,0.4962686567164179,0.0,uva.x030718199,False,,-205016.39132077605,204249.59132077606,4952514035463.93,4952450235529.85,14.0,10.0,"[34496527.96440719, 5221476.785975033, 3398419.408476974, 3536523.6221552235, 2715441.7797156014, 2606820.941219815, 532827.5090364254, 433681.8292378902, 844980.0231969662, 753612.7714598931, 608211.1119236486, 293856.292412933, 275003.53617444314, 484472.8685991968, 272454.47881097585, 287185.52277225966, 222461.94962706664, 328871.15689891553, 113766.60629383338, 222287.53508225025, 136817.25259997285, 139237.21873890073, 142670.53215348144, 70668.68911419947, 130123.65535755445, 103652.7143230766, 87002.035319178, 80702.17414396361, 60044.05815425159, 86449.4670620273, 95009.27423628436, 87611.55251824443, 60818.902678237595, 57997.502653383075, 68943.68506035832, 45619.83697474599, 63459.33729760317, 45307.61706321876, 51804.01585233536, 56023.76583691718, 40834.80308227309, 48545.449100983045, 57540.43912108506, 47425.42743270689, 42162.378930177154, 45350.63585642254, 47154.62192810472, 44306.81991587426, 42092.037219543105, 41288.45811943832, 41278.97480802193, 39577.867130738465, 39430.043063144476, 38639.535443819506, 38575.2520242311, 37204.337701212, 36827.037072141226, 36261.50767246955, 35308.7295026014, 35434.97762872516, 34610.63588919246, 34474.17595054688, 34074.767168345476, 32423.7410552172, 33761.599717125806, 33649.01284685793, 30553.21136519495, 31381.996491103146, 31089.812805884027, 31078.70886163634, 30494.293220164087, 30502.868646762916, 29342.387946310104, 29451.852135224035, 28379.990217735238, 29654.144332196418, 32416.529358919634, 28515.106453673412, 28681.834224601465, 29360.84701594969, 27621.99668811244, 25007.208304284235, 27966.698557579784, 26766.902879985137, 26759.200357171823, 26388.759907361673, 26979.919144636715, 26232.901530444273, 26302.16901270002, 26674.650076998096, 24838.32729109893, 25185.18109134639, 25207.397584129714, 24750.37558610752, 24552.916010610457, 23423.9489128533, 25479.376901123873, 25189.155699769995, 24302.275949326075, 24481.831202970134, 24140.040116892036, 24436.10742656264, 23701.533070487985, 23970.974784419683, 23618.903585649896, 23056.938712482708, 23521.402390453957, 23698.246234778544, 23502.318818179854, 23346.997151924512, 23476.051329932707, 22904.055747846123, 22756.784755157794, 22752.695070059443, 22103.250507650366, 22863.63377122404, 22951.14013689397, 23984.038808696416, 23382.42769871187, 21759.340743445817, 21997.70610153687, 22495.47921375295, 22023.896731534882, 20962.004573857503, 23987.77996676015, 22670.704734546107, 23091.405105078407, 22375.59763991118, 22979.833875421242, 22988.11264414865, 22495.544302870916, 22484.225311595157, 23874.677550802866, 20696.355584422992]",59597308.06190846,35355017.582462125,460722.1450470095,"[0.0, 0.0037313432835820895, 0.007462686567164179, 0.011194029850746268, 0.014925373134328358, 0.018656716417910446, 0.022388059701492536, 0.026119402985074626, 0.029850746268656716, 0.033582089552238806, 0.03731343283582089, 0.041044776119402986, 0.04477611940298507, 0.048507462686567165, 0.05223880597014925, 0.055970149253731345, 0.05970149253731343, 0.06343283582089553, 0.06716417910447761, 0.0708955223880597, 0.07462686567164178, 0.07835820895522388, 0.08208955223880597, 0.08582089552238806, 0.08955223880597014, 0.09328358208955223, 0.09701492537313433, 0.10074626865671642, 0.1044776119402985, 0.10820895522388059, 0.11194029850746269, 0.11567164179104478, 0.11940298507462686, 0.12313432835820895, 0.12686567164179105, 0.13059701492537312, 0.13432835820895522, 0.13805970149253732, 0.1417910447761194, 0.1455223880597015, 0.14925373134328357, 0.15298507462686567, 0.15671641791044777, 0.16044776119402984, 0.16417910447761194, 0.16791044776119401, 0.17164179104477612, 0.17537313432835822, 0.1791044776119403, 0.1828358208955224, 0.18656716417910446, 0.19029850746268656, 0.19402985074626866, 0.19776119402985073, 0.20149253731343283, 0.20522388059701493, 0.208955223880597, 0.2126865671641791, 0.21641791044776118, 0.22014925373134328, 0.22388059701492538, 0.22761194029850745, 0.23134328358208955, 0.23507462686567163, 0.23880597014925373, 0.24253731343283583, 0.2462686567164179, 0.25, 0.2537313432835821, 0.2574626865671642, 0.26119402985074625, 0.26492537313432835, 0.26865671641791045, 0.27238805970149255, 0.27611940298507465, 0.2798507462686567, 0.2835820895522388, 0.2873134328358209, 0.291044776119403, 0.2947761194029851, 0.29850746268656714, 0.30223880597014924, 0.30597014925373134, 0.30970149253731344, 0.31343283582089554, 0.3171641791044776, 0.3208955223880597, 0.3246268656716418, 0.3283582089552239, 0.332089552238806, 0.33582089552238803, 0.33955223880597013, 0.34328358208955223, 0.34701492537313433, 0.35074626865671643, 0.3544776119402985, 0.3582089552238806, 0.3619402985074627, 0.3656716417910448, 0.3694029850746269, 0.3731343283582089, 0.376865671641791, 0.3805970149253731, 0.3843283582089552, 0.3880597014925373, 0.39179104477611937, 0.39552238805970147, 0.39925373134328357, 0.40298507462686567, 0.40671641791044777, 0.41044776119402987, 0.4141791044776119, 0.417910447761194, 0.4216417910447761, 0.4253731343283582, 0.4291044776119403, 0.43283582089552236, 0.43656716417910446, 0.44029850746268656, 0.44402985074626866, 0.44776119402985076, 0.4514925373134328, 0.4552238805970149, 0.458955223880597, 0.4626865671641791, 0.4664179104477612, 0.47014925373134325, 0.47388059701492535, 0.47761194029850745, 0.48134328358208955, 0.48507462686567165, 0.4888059701492537, 0.4925373134328358, 0.4962686567164179]",0.0,0.0,0.0,190992.42950078088,190225.6295007809,5981.829278981168,5980.229278981167,"[0, 82, 113, 113, 164, 211]",0.0,-23.0,6,20.0,"[48, 90, 121, 135, 194, 239]",0.0,-18.5,"[190992.42950078088, 13766.56557902327, 5981.829278981168, 10099.547039009718, 34323.064105369805, 48688.618212278016]",50371.66279872765,296823.05371544283,50371.66279872766,"[267, 267, 128, 267, 211, 267]",0.0,-18.5,127,268,smoothed,4.300153893057958e-06,0.06658877392483974,0.041251501753035824,0.022587764703202663,0.04699241892035026,62073145.225957125,61736767.43629918,205016.39132077605,204249.59132077606,0.02308374802494908,gaus2,1346.458472513861,4984173014.774697,13.921117862083072,-44.94417232693465,0.6532201198730756,CWT,0.5412633890825452,0.2967251452986854,0.45479975539602413,0.37188167251204113,0.6737385321100918,0.9333806948647267,0.03972137411261946,,0.0013465526648250292,0.19412716883060568,0.5483755197154649,0.19523496251062486,0.21032210110530097,0.21032210110530097,0.2103221011053012,0.6890870385901732,0.3210073254620608,0.787590495081629,0.8328037445593647,0.6481023153934897,0.6423403963993484,0.5395708169051671,0.06666666666666667,0.0,0.6666666666666667,0.35477165407440675,1.0,0.16666666666666666,0.34491298897819633,0.34491298897819633,0.4444444444444444,3.7300691154489396,0.6152292763590409,2,1.7124910582929826,0.915332885278523,5,0.0,0.409547596343648,0.5412416152060286,3,0.11111111111111112,0.5333832648665362,1.0,1,1.707825127659933,0.8292174872340067,2.75,1.9672131147540985,0.7771087436170033,1,gaus,0.671875,1.0,0.2296875,1,1.0,1.0,0.5405612779541644,0.9999999999999999,0.26749601892860414,0.4346829400370181,0.37175855020769727,0.6674144699943918,0.9333806948647267,0.039721374112619466,,0.08491059307794127,0.19412716883060566,0.5483755197154649,0.1952349625106249,0.25938678155552497,0.25938678155552497,0.2593867815555249,0.2058424708307656,0.3210073254620608,0.7696810086007483,0.7849017109479846,0.6481023153934896,0.6423403963993484,0.34015394070821725,0.391304347826087,0.0,0.04878048780487806,0.35477165407440675,1.0,0.5714285714285714,0.34491298897819644,0.34491298897819644,0.6590909090909091,3.281053067616183,0.6519930662694325,5,1.6820933554544646,0.8540064170306231,9,2.8284271247461903,0.8585786437626906,7.0,6.428571428571429,0.7542893218813453,3,11.25,11.5,5.994441870043727,16,0.9782608695652174,1.0,0.015217391304347815,3,3.0,3
