wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
dmey,1,antireflect,1.227793430750813,62.83657126012048,51706801.78465495,0.5738786279683378,560.9613740546201,698,raw,0.8130795735227853,,8.416814539222392,265132.9388545608,0.8919406267031377,2.8551008770665197e-06,0.9999978360957048,0.498567335243553,463855.79558399506,0.1801428449075166,0.1515181579355968,3021436.3441304425,631292200.628369,55,59376.87755722273,0.07449856733524356,"[0.0, 0.0014326647564469914, 0.0028653295128939827, 0.004297994269340974, 0.0057306590257879654, 0.007163323782234957, 0.008595988538681949, 0.010028653295128939, 0.011461318051575931, 0.012893982808022923, 0.014326647564469913, 0.015759312320916905, 0.017191977077363897, 0.01862464183381089, 0.020057306590257878, 0.02148997134670487, 0.022922636103151862, 0.024355300859598854, 0.025787965616045846, 0.027220630372492834, 0.028653295128939826, 0.03008595988538682, 0.03151862464183381, 0.0329512893982808, 0.034383954154727794, 0.03581661891117478, 0.03724928366762178, 0.03868194842406877, 0.040114613180515755, 0.04154727793696275, 0.04297994269340974, 0.044412607449856735, 0.045845272206303724, 0.04727793696275071, 0.04871060171919771, 0.050143266475644696, 0.05157593123209169, 0.05300859598853868, 0.05444126074498567, 0.055873925501432664, 0.05730659025787965, 0.05873925501432665, 0.06017191977077364, 0.061604584527220625, 0.06303724928366762, 0.06446991404011461, 0.0659025787965616, 0.0673352435530086, 0.06876790830945559, 0.07020057306590258, 0.07163323782234957, 0.07306590257879655, 0.07449856733524356, 0.07593123209169055, 0.07736389684813753, 0.07879656160458452, 0.08022922636103151, 0.08166189111747851, 0.0830945558739255, 0.08452722063037249, 0.08595988538681948, 0.08739255014326647, 0.08882521489971347, 0.09025787965616046, 0.09169054441260745, 0.09312320916905444, 0.09455587392550142, 0.09598853868194843, 0.09742120343839542, 0.0988538681948424, 0.10028653295128939, 0.10171919770773638, 0.10315186246418338, 0.10458452722063037, 0.10601719197707736, 0.10744985673352435, 0.10888252148997134, 0.11031518624641834, 0.11174785100286533, 0.11318051575931232, 0.1146131805157593, 0.1160458452722063, 0.1174785100286533, 0.11891117478510028, 0.12034383954154727, 0.12177650429799426, 0.12320916905444125, 0.12464183381088825, 0.12607449856733524, 0.12750716332378223, 0.12893982808022922, 0.1303724928366762, 0.1318051575931232, 0.13323782234957018, 0.1346704871060172, 0.1361031518624642, 0.13753581661891118, 0.13896848137535817, 0.14040114613180515, 0.14183381088825214, 0.14326647564469913, 0.14469914040114612, 0.1461318051575931, 0.1475644699140401, 0.1489971346704871, 0.1504297994269341, 0.1518624641833811, 0.15329512893982808, 0.15472779369627507, 0.15616045845272206, 0.15759312320916904, 0.15902578796561603, 0.16045845272206302, 0.16189111747851, 0.16332378223495703, 0.16475644699140402, 0.166189111747851, 0.167621776504298, 0.16905444126074498, 0.17048710601719197, 0.17191977077363896, 0.17335243553008595, 0.17478510028653294, 0.17621776504297992, 0.17765042979942694, 0.17908309455587393, 0.18051575931232092, 0.1819484240687679, 0.1833810888252149, 0.18481375358166188, 0.18624641833810887, 0.18767908309455586, 0.18911174785100285, 0.19054441260744986, 0.19197707736389685, 0.19340974212034384, 0.19484240687679083, 0.19627507163323782, 0.1977077363896848, 0.1991404011461318, 0.20057306590257878, 0.20200573065902577, 0.20343839541547276, 0.20487106017191978, 0.20630372492836677, 0.20773638968481375, 0.20916905444126074, 0.21060171919770773, 0.21203438395415472, 0.2134670487106017, 0.2148997134670487, 0.21633237822349569, 0.21776504297994267, 0.2191977077363897, 0.22063037249283668, 0.22206303724928367, 0.22349570200573066, 0.22492836676217765, 0.22636103151862463, 0.22779369627507162, 0.2292263610315186, 0.2306590257879656, 0.2320916905444126, 0.2335243553008596, 0.2349570200573066, 0.23638968481375358, 0.23782234957020057, 0.23925501432664756, 0.24068767908309455, 0.24212034383954154, 0.24355300859598852, 0.2449856733524355, 0.2464183381088825, 0.24785100286532952]","[463855.79558399506, 2909.753137481839, 5036.711505331906, 21217.83748290496, 1914.2914372778807, 6341.739562099119, 976.4607305698363, 4663.09220636275, 21616.62458923034, 9961.575643498578, 5588.907553776436, 8812.83314701503, 14018.905090734388, 7176.760846144948, 4351.181113767468, 12518.313793491809, 2820.52558564702, 8082.278081975675, 2108.5309797968375, 7441.087531053409, 18153.790436589028, 8750.701209459976, 8566.451275010542, 5035.25094924225, 13883.389080741832, 8634.292196120663, 52523.12358362621, 8623.582606615071, 14253.744421355563, 6133.365096568379, 9896.4746196352, 8241.180379022342, 8797.405006862022, 6950.290874449355, 14879.032327013672, 3135.506292168555, 5718.132514923965, 8518.13429030279, 11369.575566248835, 20062.032272479944, 6907.009149784401, 2131.567910358699, 13896.789095578892, 8561.667654284922, 5704.054341722331, 2148.5327067943704, 9341.042176339617, 7066.872327406329, 8531.952256064078, 6280.382928645848, 19690.99886855533, 30527.472848485348, 59376.87755722273, 9370.854647813547, 9774.44350206595, 10204.884550812674, 8446.043398273965, 10142.704616660103, 3432.8731017489345, 3048.0436674645616, 4000.599841463929, 8708.522203199955, 11611.473790243279, 20534.234468707222, 3201.645068413279, 10749.558838416073, 5400.152505317515, 1705.565354590659, 4478.126089933325, 5608.536821142687, 3036.9902662415775, 2333.45958027137, 3038.6850786187533, 12173.830481225674, 2201.7320151105146, 9405.602281229862, 10861.09188797918, 21306.88787800996, 34570.17719764692, 14638.79307517567, 6592.338895621266, 1080.0094208420596, 8447.09937657711, 11039.061428686318, 10371.519558822089, 8931.82873065391, 6575.178434274067, 9185.061713990335, 4641.77276387212, 4177.972426412565, 8226.528690181138, 11837.686845680353, 16217.131202764702, 5285.496654062605, 14472.256809861983, 2219.1622875123, 4228.528387316665, 5294.770875003303, 4921.711137968184, 16944.235403908053, 7010.293954085709, 10240.601063148746, 9870.036577604153, 22096.861170304634, 28626.89774546935, 11052.482309612002, 14948.131610986218, 16540.875158075683, 10948.411473518509, 11151.296735299537, 8011.191167077797, 10639.790470361586, 9485.124360262567, 4694.905629904261, 2192.21670226366, 6125.126651508585, 13032.812222197743, 16035.493862950398, 5754.843766135356, 4655.754653399809, 14130.402734459993, 10609.727337361519, 15176.610051786782, 10350.188647719964, 9024.45659642314, 3857.863102721786, 10351.484314543577, 7706.2629975746595, 8219.025938385104, 2278.2834340072504, 7849.878042154068, 7171.837615228627, 8785.352560361072, 7863.502119077985, 12052.189758973387, 9251.883670109244, 13328.42394968655, 12005.474429333943, 11494.767589893498, 4185.183454048304, 9787.667359766885, 592.9204683938418, 3864.171905202145, 1356.6625717858637, 5143.3878836269205, 6146.518539110242, 7987.7655685706095, 2865.1243286354197, 11033.135454518992, 5818.822244097259, 2717.70447818623, 5577.901051554419, 12691.142484742924, 1209.4700471251285, 1363.6277491988576, 17640.00551969629, 2865.9978170238323, 4184.401559452004, 5533.309426808673, 2394.5856591481283, 3256.4429407949137, 3337.553331675768, 3714.9670834319095, 8567.92610418237, 6331.396851131124, 5918.3179932810335, 4162.367326467661, 12133.15972518602, 7846.368652310823, 2955.101415323459, 5394.275355471662, 4270.679937800029, 4931.946867468946, 7037.669063687783]",3.0,0.7,180.364857611889,15,0.5,21735081.3496342,0.16790692540142294,0.12687562969454466,169319010.24778828,108540847820.25772,"[0.375, 0.15625, 0.0625, 0.21875, 0.09375, 0.03125, 0.25, 0.15625, 0.21875, 0.125, 0.21875, 0.0625, 0.03125, 0.28125, 0.125, 0.09375, 0.03125, 0.125, 0.4375, 0.09375, 0.03125, 0.125, 0.09375, 0.09375, 0.09375, 0.03125, 0.03125, 0.15625, 0.21875, 0.125, 0.03125, 0.46875, 0.25, 0.34375, 0.15625, 0.09375, 0.28125, 0.4375, 0.03125, 0.09375, 0.28125, 0.03125]",1,21735081.3496342,0.09375,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[8507254.272661883, 17963125.077946715, 19944945.656954855, 21735081.3496342, 20772055.86651315, 16464243.365692034, 12023025.39928051, 8587157.634267204]",3.0,0.7,flattop,32,16,180.364857611889,15,23,1145.24753898263,244.2736808234456,1538.8016426037211,"[12, 46, 70, 102, 149, 178, 205, 233, 256, 291, 316, 344, 367, 393, 424, 453, 492, 532, 568, 593, 623, 652, 680]","[1189.9063585649105, 1372.5523858158463, 1256.3997987801463, 1538.8016426037211, 1281.5935694837456, 1163.1189756615229, 1397.8775151920743, 244.2736808234456, 1366.8481938809875, 864.3494551458475, 1515.9462440630077, 1077.956801920346, 817.9078246358363, 1206.1391999738037, 1119.754397193245, 473.94562893588954, 1250.1477823977775, 1273.7668013162865, 810.0851813601689, 1363.184129434296, 1234.0971532964452, 1166.4020401845416, 1355.6386359365945]","[0, 0, 53, 53, 136, 159, 136, 226, 241, 286, 241, 322, 361, 322, 403, 449, 322, 322, 535, 322, 613, 641, 613]","[26, 53, 79, 697, 183, 183, 241, 234, 297, 297, 697, 374, 374, 430, 430, 457, 511, 535, 574, 697, 641, 654, 697]",0.05,30,398034181.93192285,1538.8016426037211,-1538.8016426037211,DWT,inu.32000013025095,0.0,0.0,2.8016426037211204,1.0,92,0.0,0.0,0.2736808234456021,,62.90907934089773,2.6823215913257172,1.3336040330824694e-05,0.0,1055699857.706955,0.0,5.3730509954219574e-05,0.0,0.0,257286.6323378086,0.0,1.3851423881110065,0.0,0.0,48.79558399494272,5668.730570593849,0.9130434782608695,83.0,2.6823215913257172,61.693396600487176,2.6823215913254796,473434.931922853,4.701738685716772e-05,101068.90774414316,1.3851423881110065,0.0,101068.90774414316,2.8016426037211204,2.8016426037211204,1.0,92.0,0.0,0.0,0.0,0.0,858388.0795060992,0.0,1.3865510202215603e-05,0.9973936166712601,0.9950159007359654,8.2264382339714e-05,0.8541000787423734,0.07309855009461393,0.1337630673658199,0.17771336269797477,1.0,0.9748844338278002,0.9748844338278002,0.9748844338277908,0.9748844338277916,0.6325964800167438,0.9999999999999999,1.0,1.0,0.3333333333333333,0.33333333333333304,0.999999999999919,0.999999999999919,3.1478031140339193,0.9624741978811568,8,1.4844668705163724,0.936963438350522,6,0,0,0.8614462216918791,0.9771223570238284,7,0,0,0.4615952629557639,0.9851785797720002,2,2.6299556396765835,0.9972432330821001,5.75,4.280254777070064,0.9956079897066685,1,dmey,0.007051313771092088,0.010230041411585789,0.9919950679367597,1,1.0,0.9973936166712603,1.2824165427915979e-06,0.9950159007359654,8.226438233960298e-05,0.8541000787423736,0.11670440966967127,0.37788438474454344,0.2280755454942215,0.8884713575917801,0.9748844338278002,0.9748844338278002,0.9748844338277908,0.9748844338277916,0.6325964800167438,0.9999999999999999,1.0,1.0,0.6000000000000001,0.5999999999999996,0.9999999999999188,0.9999999999999188,3.167677854644787,0.9627008614932823,8,1.6240635850988523,0.9744245099149106,5,2.1213203435596424,0.9988881968849268,6.5,6.153846153846153,0.9977407441447694,1,145.22222222222223,9.5,236.17729022558595,18,0.1028275186696563,0.3875283215484237,0.8117622404667133,1,1.0
dmey,1,antisymmetric,1.233943527779479,62.814871470057234,51397296.346141025,0.5804749340369393,564.4287726778088,698,raw,0.8152043084418248,,8.410514956801169,257949.15735765063,0.8887060341777729,2.855067691656671e-06,0.999997828733088,0.498567335243553,463854.36991083995,0.1801440247837927,0.1515177756710528,3021469.885221518,631288156.7663268,55,59379.27224101087,0.07449856733524356,"[0.0, 0.0014326647564469914, 0.0028653295128939827, 0.004297994269340974, 0.0057306590257879654, 0.007163323782234957, 0.008595988538681949, 0.010028653295128939, 0.011461318051575931, 0.012893982808022923, 0.014326647564469913, 0.015759312320916905, 0.017191977077363897, 0.01862464183381089, 0.020057306590257878, 0.02148997134670487, 0.022922636103151862, 0.024355300859598854, 0.025787965616045846, 0.027220630372492834, 0.028653295128939826, 0.03008595988538682, 0.03151862464183381, 0.0329512893982808, 0.034383954154727794, 0.03581661891117478, 0.03724928366762178, 0.03868194842406877, 0.040114613180515755, 0.04154727793696275, 0.04297994269340974, 0.044412607449856735, 0.045845272206303724, 0.04727793696275071, 0.04871060171919771, 0.050143266475644696, 0.05157593123209169, 0.05300859598853868, 0.05444126074498567, 0.055873925501432664, 0.05730659025787965, 0.05873925501432665, 0.06017191977077364, 0.061604584527220625, 0.06303724928366762, 0.06446991404011461, 0.0659025787965616, 0.0673352435530086, 0.06876790830945559, 0.07020057306590258, 0.07163323782234957, 0.07306590257879655, 0.07449856733524356, 0.07593123209169055, 0.07736389684813753, 0.07879656160458452, 0.08022922636103151, 0.08166189111747851, 0.0830945558739255, 0.08452722063037249, 0.08595988538681948, 0.08739255014326647, 0.08882521489971347, 0.09025787965616046, 0.09169054441260745, 0.09312320916905444, 0.09455587392550142, 0.09598853868194843, 0.09742120343839542, 0.0988538681948424, 0.10028653295128939, 0.10171919770773638, 0.10315186246418338, 0.10458452722063037, 0.10601719197707736, 0.10744985673352435, 0.10888252148997134, 0.11031518624641834, 0.11174785100286533, 0.11318051575931232, 0.1146131805157593, 0.1160458452722063, 0.1174785100286533, 0.11891117478510028, 0.12034383954154727, 0.12177650429799426, 0.12320916905444125, 0.12464183381088825, 0.12607449856733524, 0.12750716332378223, 0.12893982808022922, 0.1303724928366762, 0.1318051575931232, 0.13323782234957018, 0.1346704871060172, 0.1361031518624642, 0.13753581661891118, 0.13896848137535817, 0.14040114613180515, 0.14183381088825214, 0.14326647564469913, 0.14469914040114612, 0.1461318051575931, 0.1475644699140401, 0.1489971346704871, 0.1504297994269341, 0.1518624641833811, 0.15329512893982808, 0.15472779369627507, 0.15616045845272206, 0.15759312320916904, 0.15902578796561603, 0.16045845272206302, 0.16189111747851, 0.16332378223495703, 0.16475644699140402, 0.166189111747851, 0.167621776504298, 0.16905444126074498, 0.17048710601719197, 0.17191977077363896, 0.17335243553008595, 0.17478510028653294, 0.17621776504297992, 0.17765042979942694, 0.17908309455587393, 0.18051575931232092, 0.1819484240687679, 0.1833810888252149, 0.18481375358166188, 0.18624641833810887, 0.18767908309455586, 0.18911174785100285, 0.19054441260744986, 0.19197707736389685, 0.19340974212034384, 0.19484240687679083, 0.19627507163323782, 0.1977077363896848, 0.1991404011461318, 0.20057306590257878, 0.20200573065902577, 0.20343839541547276, 0.20487106017191978, 0.20630372492836677, 0.20773638968481375, 0.20916905444126074, 0.21060171919770773, 0.21203438395415472, 0.2134670487106017, 0.2148997134670487, 0.21633237822349569, 0.21776504297994267, 0.2191977077363897, 0.22063037249283668, 0.22206303724928367, 0.22349570200573066, 0.22492836676217765, 0.22636103151862463, 0.22779369627507162, 0.2292263610315186, 0.2306590257879656, 0.2320916905444126, 0.2335243553008596, 0.2349570200573066, 0.23638968481375358, 0.23782234957020057, 0.23925501432664756, 0.24068767908309455, 0.24212034383954154, 0.24355300859598852, 0.2449856733524355, 0.2464183381088825, 0.24785100286532952]","[463854.36991083995, 2910.3159898708714, 5038.054086524112, 21216.75174122326, 1913.750214891844, 6342.28952288938, 975.5736397815608, 4662.966552950621, 21616.488290513935, 9961.613424940917, 5589.06279406764, 8812.817470079088, 14018.686410031558, 7177.097188824551, 4351.916813443196, 12517.435736986266, 2821.0573798797136, 8081.945872352305, 2106.9870025321115, 7439.376054677575, 18155.650951879787, 8751.447613816259, 8564.453013165057, 5034.228769565762, 13882.55727863332, 8632.532759135902, 52521.27883977799, 8625.303226454876, 14255.789378083298, 6135.22088912064, 9896.975947935374, 8239.592287011661, 8796.07765172369, 6949.479211066041, 14877.794839291955, 3136.5034508558265, 5717.192707909847, 8518.364396596528, 11370.649554145648, 20063.212033546664, 6907.005220587694, 2132.2782695284163, 13898.049103294636, 8562.01741167468, 5702.030708662372, 2148.9178114449924, 9339.545879914227, 7064.81129226857, 8534.132619917242, 6281.723226723536, 19693.280915252835, 30527.718772800446, 59379.27224101087, 9369.087265294573, 9773.924206923306, 10204.146449781587, 8447.87390547725, 10142.001760106867, 3434.2174100139077, 3046.861913115732, 4001.67169510078, 8709.161825337804, 11611.593304950848, 20535.206438325135, 3201.156453980363, 10750.178169832583, 5399.440244096418, 1704.0387382094978, 4476.395688701271, 5609.7002042167915, 3034.3562896601875, 2335.590659401238, 3041.6401059263962, 12170.650056274013, 2205.124018336017, 9408.725016377417, 10858.714092120605, 21305.92463221357, 34567.06400259537, 14642.071227030789, 6594.591690044353, 1078.520944888111, 8445.881067673983, 11036.65814284069, 10369.468062469616, 8933.457644779575, 6573.812896241502, 9184.187210913014, 4641.682156252831, 4178.126378580631, 8226.177640819713, 11837.269596967748, 16216.45257296348, 5287.0388878205495, 14474.16897255099, 2219.4315015275542, 4228.858599984926, 5296.358309851313, 4920.988648072125, 16947.780615445772, 7014.346273269719, 10237.73870759598, 9874.028871317543, 22095.159423012738, 28630.44351016736, 11057.077198564848, 14946.74377316302, 16545.42904545652, 10944.510867644556, 11147.098416787456, 8014.27463853183, 10636.272625043855, 9481.921356158573, 4698.22853310574, 2189.4435443922307, 6122.385330042151, 13031.310496262147, 16035.855770402764, 5755.650671863444, 4656.450001967054, 14131.287772091306, 10611.340282163657, 15175.003480747122, 10350.28384608923, 9023.264603921623, 3858.9168264230207, 10352.096657012538, 7704.62967675137, 8219.433154013042, 2278.037902310699, 7848.11073413038, 7172.517201451097, 8787.177932173734, 7862.682860787749, 12050.787788146037, 9253.509188140632, 13330.058326544044, 12005.083304037982, 11493.368504096055, 4185.020628431136, 9788.788413104989, 593.6762896861667, 3864.3688883404093, 1356.9897924612626, 5143.755621190994, 6146.689500587821, 7987.556950840825, 2865.1690462306606, 11033.118588749685, 5818.897186603161, 2717.3481462140185, 5578.548935131232, 12691.815606206495, 1210.3342637214541, 1363.4375771448304, 17641.038754164736, 2866.4200884708594, 4185.032766208844, 5535.6118091507315, 2396.631508577495, 3259.138243952422, 3336.6089081808564, 3712.1503508669093, 8564.816472885768, 6334.593687780991, 5921.503812423743, 4164.413827532886, 12132.085838576522, 7850.401879992221, 2952.9648830483225, 5391.624193220871, 4267.044225160462, 4927.980997297098, 7033.765419738234]",3.0,0.7,180.364857611889,15,0.5,21735045.18623822,0.16790675717807188,0.1268750412563558,169317154.43849197,108540650517.83318,"[0.375, 0.15625, 0.0625, 0.21875, 0.09375, 0.03125, 0.25, 0.15625, 0.21875, 0.125, 0.21875, 0.0625, 0.03125, 0.28125, 0.125, 0.09375, 0.03125, 0.125, 0.4375, 0.09375, 0.03125, 0.125, 0.09375, 0.09375, 0.09375, 0.03125, 0.03125, 0.15625, 0.21875, 0.125, 0.03125, 0.46875, 0.25, 0.34375, 0.15625, 0.09375, 0.28125, 0.4375, 0.03125, 0.09375, 0.28125, 0.03125]",1,21735045.18623822,0.09375,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[8506959.939811567, 17962687.309600927, 19944640.66521199, 21735045.18623822, 20772091.810130637, 16464235.553568808, 12023101.883874537, 8587198.2173847]",3.0,0.7,flattop,32,16,180.364857611889,15,23,1145.2140346964345,244.2736808234456,1538.7487711242497,"[12, 46, 70, 102, 149, 178, 205, 233, 256, 291, 316, 344, 367, 393, 424, 453, 492, 532, 568, 593, 623, 652, 680]","[1189.503234591284, 1372.1910467913438, 1256.3997987801463, 1538.7487711242497, 1281.5935694837456, 1163.1189756615229, 1397.8775151920743, 244.2736808234456, 1366.8481938809875, 864.3494551458475, 1515.9462440630077, 1077.956801920346, 817.9078246358363, 1206.1391999738037, 1119.754397193245, 473.94562893588954, 1250.1477823977775, 1273.7668013162865, 810.0851813601689, 1363.184129434296, 1234.0971532964452, 1166.402040185546, 1355.6853718307002]","[0, 0, 53, 53, 136, 159, 136, 226, 241, 286, 241, 322, 361, 322, 403, 449, 322, 322, 535, 322, 613, 641, 613]","[26, 53, 79, 697, 183, 183, 241, 234, 297, 297, 697, 374, 374, 430, 430, 457, 511, 535, 574, 697, 641, 654, 697]",0.05,30,398033674.9966389,1538.8016426037211,-1538.8016426037211,DWT,inu.32000013025095,0.0,0.0,2.8016426037211204,1.0,92,0.0,0.0,0.2736808234456021,,65.30376312903536,2.648817305130251,1.3924478519694583e-05,0.0,1055502555.2824097,0.0,5.4910386230316854e-05,0.0,0.0,253242.77029561996,0.0,1.3851423881110065,0.0,0.0,47.36991083982866,5702.271661669482,0.9130434782608695,83.0,2.648817305130251,60.922798017993046,2.6488173051302413,472927.9966388941,4.718561020822243e-05,101032.74434816465,1.3851423881110065,0.0,101032.74434816465,2.7487711242497426,2.8016426037211204,1.0,92.0,0.0,0.0,0.0,0.0,856532.2702097893,0.0,1.4247774746234398e-05,0.9999999999999999,1.0,0.0,0.8496959880114704,0.06888493803101325,0.19204435389599525,0.16915252586616536,1.0,0.9627073678174833,0.9627073678174833,0.9627073678175554,0.962707367817499,0.620658372078762,0.9989292397966918,1.0,1.0,0.3333333333333333,0.33333333333333304,0.999999999999919,0.999999999999919,3.124250787548867,0.9552728241863179,9,1.5037692149261062,0.9491466613954924,5,0,0,0.8566987499855369,0.9717373885524427,8,0,0,0.46853968654352074,1.0,1,3.593976442141304,0.9962327290962879,5.75,2.7852998065764023,0.9951027377137625,2,dmey,0.007051313771092088,0.010230041411585789,0.9919950679367597,1,1.75,1.0,0.0,1.0,0.0,0.8496959880114706,0.112689025989431,0.4197409450707603,0.2200390299998316,0.8884713575917801,0.9627073678174833,0.9627073678174833,0.9627073678175555,0.962707367817499,0.6206583720787621,0.9989292397966918,1.0,1.0,0.6000000000000001,0.5999999999999996,0.9999999999999188,0.9999999999999188,3.144125528159735,0.9555429855861461,9,1.6371044970286877,0.9822489475370988,2,4.949747468305833,0.9974057927314959,5.5,3.2727272727272725,0.9972615965753915,2,145.22222222222223,9.5,236.17729022558595,18,0.1028275186696563,0.3875283215484237,0.8117622404667133,1,1.75
