amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
,,124157.43723015852,123841.27359379489,875076.8562460761,0.32242138636984413,,,157591.0720397322,157051.2720397322,164779.30239394173,,,uva.x030718197,False,-569856.3747100525,-248586.57851031353,247687.17851031353,5984219040487.572,5984158599335.8125,,,[],[],226650.32078211222,225750.92078211223,21664.55367820483,21657.95367820483,"[0, 149]",0.0,-21.0,2,20.0,"[74, 170]",0.0,-16.5,"[226650.32078211222, 21664.55367820483]",123841.27359379489,241359.27446031704,123841.27359379489,"[197, 197]",0.0,-21.0,98,198,smoothed,2.7662050569324706e-06,,,,,0.0,0.0,248586.57851031353,247687.17851031353,0.020087677824832232,mexh,2117.6802301400576,7529479730.711718,13.196511218146167,-45.69911555037337,0.6571325499896928,CWT,1.0,0.0,0.33038827512474767,1.0000000000000002,0.6519756838905774,0.5969114762836764,0.12051647446217228,0.0,0.1709345205289695,1.0,1.0,1.0,,1.0,0.8375626620753721,1.0,,,,,0.6,,1.0,0.08333333333333333,0.25,0.6910314764993208,0.6910314764993208,0.32258064516129037,3.484323740161696,1.0,1,1.5129555914169444,0.8839126185426104,4,0.0,0.6890338652926865,0.8317547223783307,2,0.0,0.4624739887201468,0.8841839828023449,5,1.8257418583505538,0.8174258141649446,3.0,2.0512820512820515,0.7587129070824723,1,mexh,1.0,1.0,,1,0.14285714285714285,,,2,1.25,1
,,87037.94713681571,86721.78350045207,531356.3270372074,0.5173269190182741,,,48035.77042307392,47495.970423073915,53018.047642870326,,,uva.x030718197,False,,-120657.12152264321,119757.72152264322,754019526164.7107,753959085012.9507,,,[],[],119979.52493619468,119080.12493619468,27392.818242881447,27386.21824288145,"[0, 60, 125]",0.0,-20.5,3,19.0,"[38, 71, 176]",0.0,-16.0,"[119979.52493619468, 27392.818242881447, 113741.49823137104]",86721.78350045207,254158.24141044714,86721.78350045209,"[125, 125, 197]",0.0,-20.5,98,198,smoothed,2.4102767784588838e-06,,,,,0.0,0.0,120657.12152264321,119757.72152264322,0.016591532382390584,gaus4,919.950229923375,1099112968.844624,13.300900783454463,-36.67223037453989,0.6925376211090497,CWT,0.14233150875901018,0.7313803319491596,0.8288339889479448,0.06090543202315877,1.0,0.9171568586546707,0.024504202449405495,,0.22809290687725303,0.4787989217616823,0.4787989217616823,0.47879892176168254,,0.3000174352149315,0.91223299236997,0.12492465716885644,,,,,0.4,,0.0715253329950301,0.16666666666666666,0.5,0.09832415420680304,0.09832415420680304,0.35483870967741943,1.5406611808079558,0.44216935500271815,4,1.7030617867243811,0.9949781817677646,2,0.0,0.33509598390491296,0.40450503393549647,6,0.125,0.5230517603976215,1.0,1,2.217355782608345,0.7782644217391654,3.25,2.0869565217391304,0.7266322108695827,2,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,1.75,2
,,69039.41542518442,68723.25178882078,565259.5183315348,0.552371032051112,,,108987.97001079257,108448.17001079257,102954.16515590333,,,uva.x030718197,False,,-167686.77148419578,166787.37148419578,2453437553688.102,2453377112536.3423,,,[],[],157828.25922858642,156928.85922858643,7169.849663312918,7163.249663312918,"[0, 0, 126, 126]",0.0,-20.0,4,18.0,"[39, 72, 140, 172]",0.0,-20.0,"[17229.656368110824, 157828.25922858642, 7169.849663312918, 93929.8964407275]",68723.25178882078,269202.0617007377,68723.25178882078,"[50, 197, 147, 197]",0.0,-20.0,98,198,smoothed,3.369720425788055e-06,,,,,0.0,0.0,167686.77148419578,166787.37148419578,0.022785853089354206,gaus2,1447.9760830083308,3308149112.669947,13.216686680194323,-41.81169796876512,0.6620284477427335,CWT,0.5255469143235688,0.3149680876492511,0.4267233116066641,0.38351437797518223,0.700101317122594,0.9747371398583706,0.03397446141864439,,0.026301904012595384,0.22607847459985048,0.22607847459985048,0.22607847459985053,,0.689459811504417,1.0,0.435417270203084,,,,,0.19999999999999996,,0.3732091565061692,0.25,0.75,0.3162162531293583,0.3162162531293583,0.09677419354838711,1.7862456574118994,0.5126520354073085,2,1.4352889390373882,0.8385375034581298,7,0.0,0.3665593047023516,0.44248541047890133,3,0.125,0.4736879442791822,0.9056234586020452,4,2.160246899469287,0.7839753100530713,4.0,3.2621359223300974,0.6919876550265356,3,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,2.5,3
,,104228.28173541618,103912.11809905255,680432.076574657,0.12536064193420846,,,4784.537391091133,4244.737391091133,47219.00880119218,,,uva.x030718197,False,,-120342.13637062938,119442.73637062938,648038553411.9418,647978112260.1818,,,[],[],163109.49571314367,162210.09571314367,45347.06775768868,45340.46775768868,"[4, 4]",0.0,-21.0,2,20.0,"[45, 94]",0.0,-21.0,"[45347.06775768868, 163109.49571314367]",103912.11809905255,201500.96347083236,103912.11809905255,"[64, 159]",0.0,-21.0,98,198,smoothed,1.4604947857910632e-06,,,,,0.0,0.0,120342.13637062938,119442.73637062938,0.017514459964005805,gaus7,873.6479133720113,996598230.6829408,13.33674810843641,-36.072296994109905,0.6661513090084519,CWT,0.09782902974633328,0.7799884028816396,1.0,0.0459341189845146,0.740628166160081,0.2731249085317152,0.06614588573216065,,0.4072459328546362,0.720171335702112,0.720171335702112,0.720171335702112,,0.023671986103041665,0.6050256723193845,0.4787419664392671,,,,,0.6,,0.052711395187108906,0.08333333333333333,0.25,0.09686480301116704,0.09686480301116704,0.03225806451612903,1.6689343594537185,0.4789837236468356,3,1.4522683943147237,0.8484573946041487,6,0.0,0.34908799742011226,0.42139523905176446,4,0.125,0.4228429302909206,0.8084150791682212,7,1.8257418583505538,0.8174258141649446,5.0,4.48,0.6587129070824723,4,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,3.25,4
,,92971.51207566916,92655.34843930553,701438.8371376692,0.12211712538861991,,,5458.131719315732,4918.331719315732,50269.72722638841,,,uva.x030718197,False,,-128178.01091106012,127278.61091106012,731135857175.267,731075416023.507,,,[],[],156928.56905455748,156029.16905455748,29014.455096780835,29007.855096780837,"[4, 4]",0.0,-21.0,2,20.0,"[46, 94]",0.0,-21.0,"[29014.455096780835, 156928.56905455748]",92655.34843930553,178987.42415133832,92655.34843930553,"[64, 159]",0.0,-21.0,98,198,smoothed,1.6860431996960306e-06,,,,,0.0,0.0,128178.01091106012,127278.61091106012,0.015538977022845244,gaus5,880.2879566842186,1029188869.0681527,13.297863098878372,-36.596093263189374,0.6735209235209235,CWT,0.12124058748847694,0.7375491470707114,0.8143294658911846,0.0506936751043841,0.8130699088145895,0.2677955513695341,0.07201375406672084,,0.24427409836470118,0.5621131169769376,0.5621131169769376,0.5621131169769376,,0.02797578773142069,0.47367964856315087,0.42803664946957587,,,,,0.6,,0.06746298185782372,0.08333333333333333,0.25,0.1331690313416792,0.1331690313416792,0.03225806451612903,1.4108141273728703,0.4049032847066613,7,1.372564920687092,0.8018923093625114,8,0.0,0.29712128410359334,0.3586645644293566,7,0.125,0.40470601282937163,0.7737398924376357,8,0.5773502691896257,0.9422649730810374,7.5,7.466666666666667,0.5961324865405186,5,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.0,5
,,62647.25279950162,62331.089163137985,621596.6278935142,0.47794380981276524,,,23111.222611418798,22571.4226114188,49367.25731832845,,,uva.x030718197,False,,-124868.67148998998,123969.27148998999,679912293274.6753,679851852122.9153,,,[],[],113987.52601798336,113088.12601798336,6989.7189279966115,6983.118927996611,"[0, 0, 60, 125]",0.0,-20.0,4,18.0,"[17, 29, 72, 177]",0.0,-20.0,"[6989.7189279966115, 97246.48599003928, 32365.280261987245, 113987.52601798336]",62331.089163137985,243633.41119800648,62331.089163137985,"[23, 125, 125, 197]",0.0,-15.5,98,198,smoothed,1.94855939183057e-06,,,,,0.0,0.0,124868.67148998998,123969.27148998999,0.017190008048481056,gaus6,892.9654635290159,1009185397.0454348,13.312937385777762,-36.23678326340262,0.6898577612863327,CWT,0.11431493148935476,0.7666613227323923,0.8863070976760441,0.047772356210318924,0.9736575481256328,0.8524472596243201,0.04971124007462886,,0.0245045041114281,0.13632503120925676,0.13632503120925676,0.13632503120925682,,0.14076682254848275,0.8508301813993925,0.07576921151931235,,,,,0.19999999999999996,,0.05836968029157036,0.9999999999999999,0.75,0.11783659928884406,0.11783659928884406,0.09677419354838711,1.0144013056263534,0.2911329087862767,8,1.711657419159256,1.0,1,0.0,0.2744044918302881,0.33124240101713726,8,0.125,0.5210173937046703,0.996110582456687,2,3.774917217635375,0.6225082782364625,4.75,2.2857142857142856,0.5737541391182313,6,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,4.75,6
,,52938.30196127476,52622.138324911124,443632.15118778107,0.5677463394971469,,,13089.031378462518,12549.231378462518,34471.082035560335,,,uva.x030718197,False,,-99434.9176062212,98535.51760622121,351109489750.77704,351049048599.017,,,[],[],109233.8039020337,108334.40390203371,4533.941367707226,4527.341367707226,"[0, 51, 80, 127, 127]",0.0,-19.5,5,17.0,"[15, 74, 89, 139, 179]",0.0,-6.0,"[73666.55507157806, 63078.42829409322, 4533.941367707226, 14178.781170961603, 109233.8039020337]",52622.138324911124,257735.9098063738,52622.138324911124,"[127, 127, 127, 147, 197]",0.0,-19.5,98,198,smoothed,1.0590250253706982e-06,,,,,0.0,0.0,99434.9176062212,98535.51760622121,0.022823663763793696,morl,664.4129027585474,682068425.0319353,13.199196624223275,-33.35685697230026,0.6665120593692022,CWT,0.0,1.0,0.34321071714810425,0.0,0.744174265450861,0.9999999999999999,0.0,,0.0,0.0,0.0,0.0,,0.07673195595153429,0.9331054332356503,0.036771986671122206,,,,,0.0,,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.8566380212624867,0.24585488753198717,10,1.4692750647543964,0.8583931856387976,5,0.0,0.24142447922797436,0.2914311774941554,9,0.125,0.43480499751413787,0.831284837247467,6,2.3804761428476167,0.7619523857152384,7.5,6.923076923076923,0.5059761928576192,7,morl,7.0,7.0,,1,1.0,,,3,6.0,7
,,63156.257923918645,62840.09428755501,634748.4304992409,0.4946250959559587,,,15972.267466888767,15432.467466888767,44208.79252599868,,,uva.x030718197,False,,-122556.38605303844,121656.98605303845,591702499147.263,591642057995.5029,,,[],[],116371.68027025487,115472.28027025488,5764.090737733946,5757.490737733946,"[0, 24, 60, 125]",0.0,-20.0,4,18.0,"[16, 28, 72, 178]",0.0,-15.5,"[89030.1084386306, 5764.090737733946, 41459.15224905516, 116371.68027025487]",62840.09428755501,245669.43169567458,62840.09428755501,"[125, 125, 125, 197]",0.0,-20.0,98,198,smoothed,1.6807392433104166e-06,,,,,0.0,0.0,122556.38605303844,121656.98605303845,0.01891937585520736,gaus8,842.2782347459997,990226891.1849763,13.271880048214278,-35.634714838735,0.6731601731601732,CWT,0.07472829007761073,0.8154423801749286,0.6902639982621211,0.04500364479309578,0.8095238095238095,0.8798559472422496,0.0533849643416828,,0.012274808917114771,0.14347205879524616,0.14347205879524616,0.14347205879524622,,0.0951538393499238,0.8627085090519148,0.09532765376326485,,,,,0.19999999999999996,,0.042710514899362645,0.25,0.75,0.10712359743624009,0.10712359743624009,0.3870967741935485,0.9810263479362946,0.2815543046785797,9,1.5764236250989456,0.9209924880139068,3,0.0,0.23856681938809632,0.2879816052938691,10,0.125,0.47492186205935694,0.9079825325476844,3,3.774917217635375,0.6225082782364625,6.25,4.556962025316456,0.49875413911823124,8,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,6.25,8
,,,,4023596.691170378,-0.04086675339247352,,,61695.19285265425,61155.392852654244,142360.4461761231,,,uva.x030718197,False,,-315274.088434844,314374.68843484396,5508064723342.16,5508004282190.4,,,[],[],,,,,[],,,0,22.0,[],,,[],,,,[],,,98,198,smoothed,3.506911177182507e-06,,,,,0.0,0.0,315274.088434844,314374.68843484396,0.02386153549301341,gaus1,1574.3744338640233,5935836342.162539,13.159122668821425,-45.364640494273786,0.5908060193774479,CWT,0.8279551654058281,0.027099987735940245,0.1518631313333506,0.7672633762737043,0.0,0.0,1.0,,,,,,,0.38729169218513454,,,,,,,1.0,,0.9154722071607622,,,1.0000000000000002,1.0000000000000002,,1.4513819496729488,0.4165462390718019,6,1.12420979606684,0.6567960290903523,9,0.6428571428571429,0.8284099227263222,1.0,1,0.125,0.3900616658212605,0.7457419998447906,9,3.774917217635375,0.6225082782364625,6.25,2.8799999999999994,0.49875413911823124,9,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.0,9
,,104751.33606063211,104435.17242426847,1115504.3897731001,0.05021436390085961,,,0.0,539.8,57637.42820398506,,,uva.x030718197,False,,-176319.3594172198,175419.9594172198,1136503882047.618,1136443440895.858,,,[],[],104751.33606063211,103851.93606063211,104751.33606063211,104744.7360606321,[4],0.0,-21.5,1,21.0,[94],0.0,-21.5,[104751.33606063211],104435.17242426847,97795.7360606321,104435.17242426847,[153],0.0,-21.5,98,198,smoothed,2.1356056680944117e-06,,,,,0.0,0.0,176319.3594172198,175419.9594172198,0.030333637457976844,gaus3,1009.5985520738394,1652246347.424891,13.127317949016234,-38.51129508479597,0.6858895073180787,CWT,0.17778115689640503,0.582374807666651,0.0,0.1416853580254795,0.9346504559270514,0.14965356210279845,0.18767566859435575,,1.0,0.7275156305077308,0.7275156305077308,0.7275156305077308,,0.0,0.0,0.0,,,,,0.8,,0.13942466149874777,0.0,0.0,0.3562117178074464,0.3562117178074464,0.0,1.4869610853293103,0.4267574416779955,5,0.982393785331334,0.5739429948627648,10,0.0,0.3453139277597739,0.41683943937240064,5,0.125,0.30429585845896306,0.5817700684682503,10,2.886751345948129,0.7113248654051871,7.5,6.666666666666667,0.48066243270259357,10,gaus,5.875,5.5,2.900123150094541,8,0.8392857142857143,1.0,0.11249999999999998,1,7.75,10
