signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,fbsp,18.137344473971297,0.7506410256410256,1124.9937229267503,-39.30070705910053,195,96,68217.78543549194,-359324.7375035944,True,13.450395388002892,605710.7886633929,0.01972054864352143,2.2230677074124232e-08,0.21309689580496782,20,11705.430339973065,328.93586635094107,90915.56827802806,"[11, 18, 28, 36, 43, 51, 61, 68, 81, 88, 94, 101, 107, 120, 144, 152, 162, 175, 181, 187]","[328.93586635094107, 8021.241564831551, 4432.527501924385, 4662.901156014719, 90915.56827802806, 3951.3806140009547, 4461.582997827616, 18355.24461092394, 3981.7238754238206, 2612.3540315013524, 6238.04031868331, 4640.488842199549, 4483.311871634923, 626.5986115499472, 9338.65214542087, 4456.990979891023, 4338.335960862896, 5138.4331757123, 48811.93800110955, 4312.356395569572]","[0, 0, 0, 0, 0, 48, 59, 59, 80, 86, 93, 100, 106, 119, 119, 146, 119, 119, 119, 186]","[12, 20, 29, 42, 119, 59, 62, 119, 119, 119, 119, 119, 119, 121, 146, 153, 164, 176, 194, 194]",0.05,30,1017650284945.691,114274.95335350676,-114274.95335350676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,113495.95335350676,0.0,-5.0,,0.0,325.93586635094107,,,11226.347006639731,,,,,,,,,,,0.0,,,,0.0,-9.5,11226.347006639731,222610.6067994613,11226.347006639733,,,,,,,90150.56827802806,113495.95335350676,0.0,-5.0,,,,,,4.0,,0.5189379963018996,0.29397911935136617,0.6272769182423947,0.5806904003234092,0.7687957418496343,0.4664634392873673,0.2276808855988286,0.24894071553687597,0.6895237153740208,0.26378723635828233,0.26378723635828233,0.2635440625116652,1.0,0.4214402226628903,0.0,,0.7608695652173914,0.7428571428571429,0.41270094322149947,0.41270094322149947,0.47945205479452047,1.5662562455670779,0.571658678093072,3,1.620804842693374,0.7692023584245921,4,0,0,0.4758885935480995,0.6256930860870613,3,0,0.0,0.466595652061472,0.8191481392625897,4,0.5773502691896257,0.9587606950578839,3.5,3.428571428571429,0.854380347528942,1,fbsp,1.0,1.0,,1,0.07142857142857142,,,4,1.75
raw,gaus6,20.079533202393417,0.6876068376068376,655.3626992155301,-34.347001457863456,195,96,35791.367345596125,,False,13.306309190402844,339712.2866770264,0.020055263020043273,8.433976472735717e-07,0.34651944683549424,10,13808.70903895137,67.0698445121343,74792.13246892672,"[17, 28, 38, 48, 67, 144, 154, 161, 172, 185]","[6050.930370259208, 1457.6782971435168, 74792.13246892672, 520.0809146962129, 8513.83792839414, 994.6189443183575, 67.0698445121343, 258.38847984275344, 427.90292844577925, 45004.45021297488]","[0, 22, 0, 46, 60, 119, 119, 119, 119, 119]","[22, 31, 119, 119, 119, 146, 155, 162, 173, 194]",0.05,30,325212932741.07275,79854.33141886523,-79854.33141886523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,79075.33141886523,0.0,-10.0,,0.0,64.0698445121343,,,13329.625705618037,,,,,,,,,,,0.0,,,,0.0,-10.0,13329.625705618037,126589.0903895137,13332.030812144782,,,,,,,74027.13246892672,79075.33141886523,0.0,-10.0,,,,,,14.0,,0.18374272408624934,0.6083690489899596,0.36849196835711107,0.7884711317247134,0.37624750499002013,0.7837296456279532,0.09020953206911982,,0.08860151204695299,0.3865130104439775,0.3865130104439775,0.38645075708701365,0.5101163783062795,0.2948560874970396,0.5882352941176471,,0.5434782608695653,0.7142857142857143,0.2328215067333631,0.2328215067333631,0.34246575342465746,1.2996019884490995,0.4743341052057262,8,1.4987004697356001,0.7112540051256229,6,0,0,0.3922632326657959,0.5157433818180847,6,1,0.125,0.4507873651207324,0.791395354222214,5,1.2583057392117916,0.9101210186277292,6.25,6.075949367088609,0.7318462235995788,2,gaus,6.375,5.5,3.7392703642746743,8,0.45535714285714285,1.0,0.38125000000000003,1,1.75
raw,gaus2,21.257045156423874,0.7039529914529915,1057.5458780351519,-40.16177916591495,195,96,71268.26518037135,,False,13.101140355854044,340106.0718106588,0.02174220994163556,9.974520692460398e-07,0.3726845961261515,9,21000.182661375893,273.3090850342851,117263.1544116677,"[20, 42, 54, 68, 144, 150, 161, 171, 181]","[273.3090850342851, 2994.3044557203248, 4743.443723377917, 117263.1544116677, 50523.12385792334, 1105.9469952425934, 2505.0876641611394, 4027.3327412776125, 5565.941017978163]","[0, 0, 0, 0, 120, 147, 157, 165, 165]","[21, 45, 59, 120, 194, 165, 165, 175, 194]",0.05,30,1239690885045.8555,125778.7818474825,-125778.7818474825,0.49230769230769234,13939555.70021965,0.023430852629937823,0.06556519395397702,27131928.761288233,2169447049707.5393,15.0,873331.5192067072,0.02564102564102564,"[0.0, 0.005128205128205128, 0.010256410256410256, 0.015384615384615385, 0.020512820512820513, 0.02564102564102564, 0.03076923076923077, 0.035897435897435895, 0.041025641025641026, 0.046153846153846156, 0.05128205128205128, 0.05641025641025641, 0.06153846153846154, 0.06666666666666667, 0.07179487179487179, 0.07692307692307693, 0.08205128205128205, 0.08717948717948718, 0.09230769230769231, 0.09743589743589744, 0.10256410256410256, 0.1076923076923077, 0.11282051282051282, 0.11794871794871795, 0.12307692307692308, 0.1282051282051282, 0.13333333333333333, 0.13846153846153847, 0.14358974358974358, 0.14871794871794872, 0.15384615384615385, 0.15897435897435896, 0.1641025641025641, 0.16923076923076924, 0.17435897435897435, 0.1794871794871795, 0.18461538461538463, 0.18974358974358974, 0.19487179487179487, 0.2, 0.20512820512820512, 0.21025641025641026, 0.2153846153846154, 0.2205128205128205, 0.22564102564102564, 0.23076923076923078, 0.2358974358974359, 0.24102564102564103]","[13939555.70021965, 3629931.1706631877, 2728163.062856084, 1041320.1299092285, 640212.2818843927, 873331.5192067072, 392067.33535107307, 415693.9483694216, 495317.25638172653, 223760.03746209035, 267185.2576293323, 127596.07229267228, 165132.33498049786, 128515.25265935362, 106016.39351399972, 41267.860556830026, 48156.41333612108, 92970.42705614165, 70304.20611486858, 103282.11281726067, 92673.77338054571, 51496.87279925612, 21120.08731717505, 41613.98238665233, 23190.776327548087, 43983.28352956999, 50475.98564876038, 31551.508660667238, 35420.581548770046, 26527.530269663534, 39565.482454761324, 32143.19367763212, 25407.209061284226, 37654.42621627352, 25096.743440933846, 28227.026209399013, 28466.215410612902, 30987.17786873349, 21941.618924617378, 23259.01496861776, 27368.802681020592, 26174.52449996158, 14505.588982978019, 22469.135476934065, 21739.61360800507, 19476.010883265928, 22469.83781050238, 18934.87947608364]",3.0,0.7,33013.0558568057,15.0,0.5,89096864204.6155,0.017486372488312057,0.015036106413699988,112385065485.34137,1.5801579225555173e+19,"[0.015625, 0.015625, 0.015625, 0.015625, 0.0]",3.0,89096864204.6155,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[8354966111.35641, 89096864204.6155, 12758060319.77853, 1358005963.3828354, 173140259.3423846, 70383553.54965176, 170175717.82364428, 126606840.24294525, 50867416.89159971, 30274703.010358676, 26422451.874131203, 18296028.58480533, 12121088.001697399, 23647751.62335544, 6199641.643093279, 10533870.505131101]",3.0,0.7,hamming,64.0,32.0,33013.0558568057,15.0,CWT,mdp.39015067403801,0.0,0.0,124999.7818474825,0.0,-10.5,0.0,0.0,270.3090850342851,,864871.4715693368,20521.09932804256,0.13695242241289513,1.0,1.5801579202643644e+19,16.0,0.13759883973571221,0.015625,32.0,2169395078708.1458,0.0,32923.955856805704,0.0,0.19999999999999996,13867688.70021965,26800098.948863734,0.0,-10.5,20521.09932804256,177503.64395238305,20521.099328042565,,0.17125372190195443,89092918408.8093,32923.955856805704,2.0,89092918408.8093,116498.1544116677,124999.7818474825,0.0,-6.0,0.39999999999999997,0.015384615384615385,0.0,0.0,112367908644.34137,15.0,0.09365676289657525,0.5504711241866536,0.23933065598536873,0.0,0.9144446231067781,0.47804391217564923,0.8459478957638138,0.09041304515252467,,0.5618730650220851,0.806133656798468,0.806133656798468,0.8060696220156798,0.7698728040412246,0.6282935536726426,0.6470588235294118,,0.7173913043478262,0.6857142857142857,0.4728190372780726,0.4728190372780726,0.3287671232876712,2.247161307034083,0.82017822171614,2,1.3317239836374015,0.6320102223301863,9,0,0,0.641912164148659,0.8439790497781784,2,1,0.125,0.4392716080529697,0.771178468504181,7,3.559026084010437,0.7457838511421117,5.0,3.189873417721519,0.6943204969996273,3,gaus,6.375,5.5,3.7392703642746743,8,0.45535714285714285,1.0,0.38125000000000003,1,2.5
raw,gaus8,20.02208697478295,0.6730235042735043,602.4943105115148,-33.3611223723164,195,96,30985.3414372693,,False,13.249955397675958,331812.1283714078,0.022671215433288133,6.282378582898221e-07,0.3581209139636041,12,11470.933090873783,351.3529082592287,59889.244798810025,"[17, 28, 37, 48, 70, 80, 88, 144, 151, 161, 172, 185]","[10140.772525866374, 2476.9592228911206, 59889.244798810025, 733.7005507914546, 13005.508744267676, 421.9381346851096, 351.3529082592287, 2108.6478549524763, 931.6071564045415, 1002.807547422326, 471.90576919888554, 46116.75187693617]","[0, 24, 0, 46, 60, 79, 86, 119, 119, 119, 119, 119]","[24, 31, 119, 60, 119, 119, 119, 148, 153, 164, 173, 194]",0.05,30,259234347358.44812,78173.66814875278,-78173.66814875278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,77394.66814875278,0.0,-4.5,,0.0,348.3529082592287,,,10991.849757540449,,,,,,,,,,,0.0,,,,0.0,-9.0,10991.849757540449,126153.1970904854,10991.84975754045,,,,,,,59124.244798810025,77394.66814875278,0.0,-4.5,,,,,,12.0,,0.13406233206296084,0.670938462937348,0.26727815558683005,0.7823253751283162,0.2854291417165673,0.8113168371131341,0.08612663142395743,,0.7409656631342213,0.2501043818556169,0.2501043818556169,0.24985668851066123,0.5078925331100804,0.17785440314570117,0.47058823529411764,,0.782608695652174,0.7714285714285715,0.22403849396479142,0.22403849396479142,0.4931506849315068,1.3220673581326652,0.48253360868577755,7,1.4407325868403336,0.6837435787859386,7,0,0,0.42855260223732083,0.5634562456000707,5,1,0.125,0.4276752765670163,0.7508201275787507,9,1.632993161855452,0.8833576312960392,7.0,6.702127659574468,0.6916788156480196,4,gaus,6.375,5.5,3.7392703642746743,8,0.45535714285714285,1.0,0.38125000000000003,1,3.25
raw,gaus4,20.20055003554216,0.6728632478632479,650.7765099913632,-35.141193085767405,195,96,40291.546419431055,,False,13.213018066061208,308558.7335128068,0.018362928976261895,1.1162816738475028e-06,0.37077784430110755,10,15170.577513850556,193.0156794776849,94916.40927317766,"[18, 28, 38, 48, 67, 144, 152, 161, 171, 183]","[1833.352720754432, 193.0156794776849, 94916.40927317766, 1151.2281113892677, 6133.134823931687, 1023.6141061707494, 696.3432383631516, 769.28169546563, 1073.2337690838758, 43916.1617206914]","[0, 0, 0, 47, 60, 119, 119, 119, 119, 119]","[21, 30, 119, 119, 119, 147, 153, 165, 173, 194]",0.05,30,391431824370.07495,71185.53072510338,-71185.53072510338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,70406.53072510338,0.0,-14.5,,0.0,190.0156794776849,,,14691.494180517222,,,,,,,,,,,0.0,,,,0.0,-10.0,14691.494180517222,140207.77513850556,14691.494180517218,,,,,,,94151.40927317766,70406.53072510338,0.0,-5.5,,,,,,14.0,,0.2302615454217242,0.5579651957706788,0.20093713423964743,0.801417847837078,0.28443113772455136,0.8414138202773821,0.07410898605565197,,0.37761819361533705,0.465977687600693,0.465977687600693,0.4658012980210784,0.5795963329766268,0.4528505872590775,0.5882352941176471,,0.7391304347826088,0.7142857142857143,0.18751904279814582,0.18751904279814582,0.21917808219178078,1.5483148862806981,0.5651103666262397,4,1.3850166497503213,0.6573018819927231,8,0,0,0.4536407831706289,0.5964419098191596,4,1,0.125,0.4209693810466735,0.7390473607016722,10,3.0,0.7857142857142857,6.5,5.517241379310345,0.6607142857142857,5,gaus,6.375,5.5,3.7392703642746743,8,0.45535714285714285,1.0,0.38125000000000003,1,4.0
raw,gaus1,21.821680521729228,0.6271901709401709,1286.124952466812,-43.614071119977204,195,96,101900.63306545703,,False,13.139988485297133,2100100.144782974,0.024048513718005312,4.0266654524381473e-07,0.07396330960691833,3,12699.924997229138,111.1829894954135,37235.347067245326,"[105, 113, 165]","[753.244934946677, 37235.347067245326, 111.1829894954135]","[3, 3, 3]","[106, 130, 166]",0.05,30,2719412685474.6616,226656.88644499492,-226656.88644499492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,225877.88644499492,0.0,-22.5,,0.0,108.1829894954135,,,12220.841663895804,,,,,,,,,,,0.0,,,,0.0,-22.5,12220.841663895804,26601.774991687416,12297.59875160605,,,,,,,36470.347067245326,225877.88644499492,0.0,-22.5,,,,,,21.0,,0.8671211119646973,0.020228853839825645,0.06977289565911501,0.9748508789259552,0.0,0.13561693150686083,1.0,,0.18983101900206314,0.3218157452264257,0.3218157452264257,0.32607197419891143,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.1478603450961478,0.4189508130424365,10,1.248832305788584,0.5926714491382652,10,0,0,0.34662787363781883,0.4557425139426499,9,1,0.125,0.4319772388423506,0.7583725862813743,8,0.9574271077563381,0.9316123494459758,9.25,9.171974522292993,0.635449031865845,6,gaus,6.375,5.5,3.7392703642746743,8,0.45535714285714285,1.0,0.38125000000000003,1,4.75
raw,morl,19.560299430255405,0.6761217948717949,473.4681827497987,-30.060418692171062,195,96,19514.014259813215,,False,13.192320581015192,212462.7481452804,0.029995173437228736,2.0375196596440076e-07,0.437469386715376,14,11197.449641305457,28.459646120096295,45332.88007864318,"[16, 26, 38, 52, 72, 81, 89, 99, 119, 143, 151, 161, 171, 186]","[45332.88007864318, 2726.3294447601947, 9868.64131696097, 3094.962478822887, 26686.474128637135, 2135.7124572879493, 5148.636389728103, 28.459646120096295, 114.03310623777361, 11714.337906388664, 1349.5782512976348, 3754.6842408249104, 1186.5043927672777, 43623.06113979963]","[0, 25, 31, 47, 58, 79, 84, 98, 118, 118, 148, 157, 118, 118]","[118, 31, 58, 58, 118, 118, 118, 118, 120, 157, 157, 164, 172, 194]",0.05,30,121891279165.52403,60944.568673334805,-60944.568673334805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,60165.568673334805,0.0,-3.5,,0.0,25.459646120096295,,,10718.366307972123,,,,,,,,,,,0.0,,,,0.0,-8.0,10718.366307972123,145266.2949782764,10723.043697035062,,,,,,,44567.88007864318,60165.568673334805,0.0,-3.5,,,,,,10.0,,0.015482024325537969,0.8804196233639177,0.16376356925147076,0.7329220641370624,0.3047238855622093,1.0,0.024445378634576964,,0.0,0.23414669252790066,0.23414669252790066,0.2341667429014655,0.6054039447720572,0.06357324985572382,0.3529411764705882,,0.8260869565217391,0.8285714285714286,0.13400058846962135,0.13400058846962135,0.5205479452054794,1.009578769227567,0.3684802319421907,12,1.5129069036889933,0.7179961015297737,5,0,0,0.34729883385779386,0.4566246850565819,8,1,0.125,0.4397152207535393,0.7719572681278367,6,3.095695936834452,0.778878861654682,7.75,6.9565217391304355,0.6126537165416267,7,morl,7.0,7.0,,1,0.5,,,6,6.75
raw,gaus7,20.062843818032427,0.6683760683760683,637.0588646558381,-33.963670167578314,195,96,33281.25600330634,,False,13.28536579169685,363647.3030453043,0.02136838468792031,3.0798412688449787e-07,0.1188043942535937,12,12502.289211916104,388.76447608236776,123748.3187328252,"[21, 29, 45, 57, 77, 83, 93, 101, 109, 147, 155, 164]","[1425.3982231975133, 1588.2625735142465, 1809.0420255152058, 9303.886287310628, 3091.0812048030493, 3673.0391531166024, 123748.3187328252, 1425.7447310826974, 817.254555541338, 388.76447608236776, 1367.3639778981778, 1389.314602106202]","[4, 4, 4, 4, 4, 4, 4, 98, 108, 130, 130, 130]","[22, 32, 48, 61, 80, 86, 130, 130, 130, 148, 158, 168]",0.05,30,294577385290.0862,76694.33015063545,-76694.33015063545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,75915.33015063545,0.0,-18.0,,0.0,385.76447608236776,,,12023.20587858277,,,,,,,,,,,0.0,,,,0.0,-18.0,12023.20587858277,138529.47054299325,12023.205878582772,,,,,,,122983.3187328252,75915.33015063545,0.0,-18.0,,,,,,12.0,,0.1577954408452246,0.6326974017590303,0.3308767319581165,0.7866856551443908,0.2564870259481037,0.24224478942267014,0.10257944796087,,0.826816594111587,0.3102837477068585,0.3102837477068585,0.31005593183293256,0.5710339402515978,0.6792081928799238,0.47058823529411764,,0.19565217391304357,0.2571428571428571,0.21630759107808256,0.21630759107808256,0.12328767123287665,1.4970484408742772,0.5463989274894372,5,1.226262772192897,0.5819603887977145,11,0,0,0.37391402285240144,0.4916180426713683,7,1,0.125,0.35223092757691526,0.6183711906457148,11,3.0,0.7857142857142857,8.5,7.6237623762376225,0.5892857142857143,8,gaus,6.375,5.5,3.7392703642746743,8,0.45535714285714285,1.0,0.38125000000000003,1,6.25
raw,shan,12.709457380664167,0.787767094017094,541.4464852151848,-28.176242623869022,195,96,18016.3004336622,-253055.3525200449,True,13.570892362982292,184910.61856744206,0.022420246615821305,5.6300866065837865e-08,0.312563633322725,20,9001.587726968664,464.23322943746825,40481.456521958855,"[8, 14, 21, 28, 36, 43, 54, 63, 73, 81, 91, 98, 107, 123, 140, 147, 160, 175, 181, 187]","[6717.299701056343, 27483.712573289748, 1201.2988980075133, 2369.5135629399165, 8092.631689313492, 1954.185985398084, 3737.3113416498345, 497.2229798420169, 6545.304280654149, 3744.188230935142, 40481.456521958855, 6502.505733249273, 4235.599819892212, 464.23322943746825, 25455.081911668676, 1968.4286110083349, 3615.262967599659, 1103.6121256722054, 2939.3316167871053, 30923.572759013274]","[0, 0, 20, 26, 31, 42, 48, 59, 59, 59, 59, 96, 106, 121, 121, 146, 158, 166, 121, 121]","[9, 121, 59, 59, 59, 59, 59, 64, 78, 83, 121, 121, 121, 124, 166, 166, 166, 176, 182, 194]",0.05,30,80267350248.48518,35303.04074339534,-35303.04074339534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,34524.04074339534,0.0,-5.0,,0.0,461.23322943746825,,,8522.50439363533,,,,,,,,,,,0.0,,,,0.0,-5.0,8522.50439363533,168533.7545393733,8522.50439363533,,,,,,,39716.456521958855,34524.04074339534,0.0,-9.5,,,,,,4.0,,0.0,0.9999999999999999,0.8436946192489054,0.0,1.0,0.7029859328657839,0.010206093385198012,1.0,1.0,0.10601871150798775,0.10601871150798775,0.10572342612384003,0.7241101242156209,0.025485012180012867,0.0,,0.5652173913043479,1.0,0.0,0.0,0.47945205479452047,1.0225379730291004,0.37321013570812334,11,2.107124120124845,1.0,1,0,0,0.3426687859695265,0.45053714904244524,11,0,0.0,0.5696108306874859,1.0,1,5.773502691896258,0.5876069505788387,6.0,1.8333333333333335,0.579517761003705,9,shan,9.0,9.0,,1,0.6428571428571429,,,7,8.5
raw,gaus5,20.133231352720024,0.6506944444444445,647.2189069502163,-34.88281039687255,195,96,36756.942275496694,,False,13.254552861186644,390093.9337507601,0.018584901933181273,2.7762452918007855e-07,0.10005919882768852,12,11966.248168568061,209.36896555602289,126654.54939896156,"[23, 31, 47, 57, 77, 83, 93, 99, 109, 147, 155, 164]","[209.36896555602289, 841.6689962067758, 297.8468969788846, 6564.660899509983, 1969.8178670321358, 3316.1202379692404, 126654.54939896156, 1197.0042660711333, 910.3976575487468, 291.9513671076129, 826.7933105530137, 514.7981593216136]","[4, 4, 4, 4, 4, 4, 4, 98, 108, 130, 130, 130]","[24, 32, 48, 61, 80, 86, 130, 130, 130, 148, 158, 168]",0.05,30,364049970203.00336,90335.15880595765,-90335.15880595765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,89556.15880595765,0.0,-18.0,,0.0,206.36896555602289,,,11487.164835234727,,,,,,,,,,,0.0,,,,0.0,-18.0,11487.164835234727,132096.97802281674,11487.34426048649,,,,,,,125889.54939896156,89556.15880595765,0.0,-18.0,,,,,,12.0,,0.19372397303503414,0.5743636097905185,0.2755353959334374,0.7942159086284617,0.14637391882900885,0.19767048774761709,0.11624739756295349,,0.41514521843828955,0.2790058899419562,0.2790058899419562,0.2787782157495271,0.5382165796212113,0.7020248369141739,0.47058823529411764,,0.19565217391304357,0.2571428571428571,0.2875934782537913,0.2875934782537913,0.12328767123287665,1.3689109952605405,0.49963079297690693,6,1.1217277317216026,0.5323500979406668,12,0,0,0.3428362103914659,0.45075727683006156,10,1,0.125,0.32205438450386165,0.5653937164698246,13,3.095695936834452,0.778878861654682,10.25,9.36936936936937,0.5233680022559124,10,gaus,6.375,5.5,3.7392703642746743,8,0.45535714285714285,1.0,0.38125000000000003,1,7.75
