wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db31,1,symmetric,1.6101124392103982e-26,315.3238939453135,7201354.315489772,0.5363636363636364,113.23543470212913,160,smoothed,9.312550730555816e-14,-1.612808405345355e-10,6.406935408686621,35798.9682283467,0.9812025988695954,5.779956330844697e-05,1.0,0.49375,64471.66666666667,0.08329823528666824,0.11243033917566304,185370.18755996603,52213584.35826124,11,8917.949141183291,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64471.66666666667, 7751.800402981413, 3155.672498830438, 8917.949141183291, 3400.1558854956934, 2389.698852153016, 7184.69072872786, 1694.5715683886447, 7011.875347938973, 3724.63554057828, 2218.267686453513, 1054.9067837575058, 2929.9864315303466, 3830.003761262471, 3422.8238506215407, 4953.017070034787, 2296.2788253858835, 1870.9556161549328, 1240.45225651241, 1541.1965419859202, 2842.770729160348, 3536.822751217568, 1247.0110330161856, 1376.7250919928174, 3168.824272842554, 657.5767171333553, 2819.286247644666, 2309.124312117042, 381.60304353508286, 2417.694981910862, 2434.1658754540044, 1115.4606290937072, 1513.2960921191755, 1829.4173181737797, 1856.2754690112827, 716.2745626240942, 383.9785845268429, 2090.1463555204527, 1838.5564030092437, 778.9712548173376]",3.0,0.3,179.9833333333334,15,0.5,1781088.2456534419,0.07507414644258188,0.07928201158584919,8749023.588716237,26278564490.83373,"[0.03125, 0.09375, 0.03125, 0.015625]",4,1781088.2456534419,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[424396.04478554917, 1781088.2456534419, 1621478.1563022945, 1008009.9596626337, 508669.3945476407, 658594.7551743613, 783933.2050032832, 145990.74744929536, 328529.4835015215, 278502.24396012747, 241748.9673268, 158586.19773025348, 171099.19706670812, 153714.4228986575, 83450.93249700323, 136166.69649469265]",3.0,0.3,hann,64,32,179.9833333333334,15,21,273.34920634920644,3.000000000000341,740.6666666666669,"[2, 7, 12, 20, 32, 40, 45, 52, 64, 74, 84, 92, 100, 106, 114, 119, 130, 135, 145, 150, 155]","[37.6666666666666, 3.000000000000341, 491.66666666666697, 168.6666666666668, 740.6666666666669, 63.33333333333303, 263.66666666666646, 468.99999999999994, 494.33333333333354, 600.0000000000001, 383.666666666667, 140.00000000000028, 5.333333333333336, 14.666666666666675, 644.666666666667, 141.00000000000017, 185.0, 425.99999999999983, 389.66666666666686, 60.33333333333326, 17.999999999999943]","[0, 0, 0, 19, 0, 37, 43, 48, 55, 55, 78, 87, 99, 103, 110, 116, 124, 124, 142, 149, 154]","[3, 8, 23, 23, 159, 48, 48, 55, 69, 159, 110, 110, 110, 110, 159, 124, 133, 159, 159, 159, 159]",0.05,30,31623586.77777779,740.6666666666669,-740.6666666666669,DWT,mdp.39015067403983,0.0,0.0,2.2737367544323206e-13,1.0,84.0,0.0,0.0,3.410605131648481e-13,,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,3.814697265625e-06,0.0,1.3877787807814457e-17,0.0,0.0,2.2351741790771484e-08,0.0,5.684341886080802e-14,0.0,0.0,1.4551915228366852e-11,8.731149137020111e-11,1.0,84,1.1368683772161603e-13,1.8189894035458565e-12,1.6037964607156548e-13,0.0,2.7755575615628914e-17,1.1641532182693481e-09,5.684341886080802e-14,0.0,1.1641532182693481e-09,2.2737367544323206e-13,2.2737367544323206e-13,1.0,84,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.0307484904959195e-13,1.790294939238756e-26,0.9644854360832418,0.9337506754295555,0.007727592119937713,0.20395840322039577,0.0010782552157009957,0.9999999996547212,1.5678551264231151e-12,8.50689729865615e-15,8.50689729865615e-15,9.784134613130754e-15,1.3317130176105424e-13,1.25957105975414e-13,0.0,0.0,1.0,1.0,1.0,1.0,2.6544130106844257e-13,2.6544130106844257e-13,1.0,1.0,0.8000000000007141,0.25350338973373815,231,1.53144505866105,0.7728233265859246,137,0,0,0.37500000000014905,0.5434754977819072,231,0,0.0,0.388875045215457,0.7414716626197936,173,46.274543037542074,0.9495920010484291,193.0,184.01273821127282,0.8696761748161536,1,db,366.06140350877195,335.0,239.93515564939506,342,0.49157753380766156,0.895192023620698,0.3873381192484275,3,1.5
db32,1,periodic,1.7259408859239996e-26,315.022196828736,6291947.554173179,0.5495495495495496,117.471144813062,160,smoothed,9.29256671611256e-14,-1.6436219052451435e-10,6.378394519725239,35225.020203518245,0.9815218814951413,5.7799563308447e-05,1.0,0.49375,64471.66666666667,0.0832982352866682,0.112430339175663,185370.18755996597,52213584.35826124,11,8917.949141183297,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64471.66666666667, 7751.800402981413, 3155.6724988304345, 8917.949141183297, 3400.1558854956975, 2389.698852153014, 7184.690728727861, 1694.5715683886476, 7011.875347938973, 3724.635540578282, 2218.267686453511, 1054.9067837575062, 2929.986431530342, 3830.003761262468, 3422.8238506215407, 4953.017070034789, 2296.2788253858835, 1870.9556161549315, 1240.4522565124107, 1541.1965419859196, 2842.770729160345, 3536.822751217567, 1247.0110330161851, 1376.7250919928192, 3168.824272842553, 657.5767171333578, 2819.2862476446653, 2309.1243121170396, 381.6030435350844, 2417.6949819108627, 2434.165875454004, 1115.4606290937047, 1513.2960921191748, 1829.4173181737797, 1856.2754690112824, 716.2745626240935, 383.9785845268408, 2090.1463555204514, 1838.5564030092441, 778.9712548173375]",3.0,0.3,179.98333333333332,15,0.5,1781088.2456534433,0.07507414644258185,0.07928201158584917,8749023.58871624,26278564490.833755,"[0.03125, 0.09375, 0.03125, 0.015625]",4,1781088.2456534433,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[424396.04478554905, 1781088.2456534433, 1621478.156302296, 1008009.959662634, 508669.3945476408, 658594.7551743608, 783933.2050032836, 145990.74744929548, 328529.4835015214, 278502.2439601273, 241748.96732679996, 158586.1977302534, 171099.19706670806, 153714.42289865747, 83450.93249700323, 136166.69649469253]",3.0,0.3,hann,64,32,179.98333333333332,15,21,273.34920634920644,2.999999999999716,740.666666666667,"[2, 7, 12, 20, 32, 40, 45, 52, 64, 74, 84, 92, 100, 106, 114, 119, 130, 135, 145, 150, 155]","[37.666666666666714, 2.999999999999716, 491.66666666666697, 168.6666666666668, 740.666666666667, 63.33333333333326, 263.66666666666674, 468.99999999999983, 494.33333333333337, 600.0000000000001, 383.6666666666671, 140.0, 5.33333333333335, 14.666666666666671, 644.6666666666667, 141.00000000000006, 185.00000000000006, 426.0000000000001, 389.66666666666674, 60.33333333333309, 18.00000000000017]","[0, 0, 0, 19, 0, 37, 43, 48, 55, 55, 78, 87, 99, 103, 110, 116, 124, 124, 142, 149, 154]","[3, 8, 23, 23, 159, 48, 48, 55, 69, 159, 110, 110, 110, 110, 159, 124, 133, 159, 159, 159, 159]",0.05,30,31623586.77777779,740.666666666667,-740.666666666667,DWT,mdp.39015067403983,0.0,0.0,3.410605131648481e-13,1.0,84.0,0.0,0.0,2.8421709430404007e-13,,3.637978807091713e-12,1.1368683772161603e-13,1.3877787807814457e-17,0.0,2.288818359375e-05,0.0,2.7755575615628914e-17,0.0,0.0,2.2351741790771484e-08,0.0,2.842170943040401e-14,0.0,0.0,1.4551915228366852e-11,2.9103830456733704e-11,1.0,84,1.1368683772161603e-13,1.8189894035458565e-12,1.28405222962361e-13,0.0,0.0,2.3283064365386963e-10,2.842170943040401e-14,0.0,2.3283064365386963e-10,3.410605131648481e-13,3.410605131648481e-13,1.0,84,0.0,0.0,0.0,0.0,3.725290298461914e-09,0.0,2.7755575615628914e-17,1.0277564774610978e-13,1.935525832441368e-26,0.9633529838268226,0.9201323492504511,0.004336418928132345,0.30170391794008045,0.0009578816449156654,0.9999999996546567,1.3065459386859292e-12,8.50689729865615e-15,8.50689729865615e-15,7.446332537426947e-15,1.3317130176105424e-13,1.88935658963121e-13,0.0,0.0,1.0,1.0,1.0,1.0,3.9816195160266386e-13,3.9816195160266386e-13,1.0,1.0,0.8000000000007197,0.2535033897337399,230,1.5613108940812772,0.7878947221610995,63,0,0,0.37500000000015304,0.543475497781913,229,0,0.0,0.39881044390564524,0.760415579634378,82,90.9761873605762,0.9008973993893505,151.0,108.74654987878115,0.8682046909800784,2,db,366.06140350877195,335.0,239.93515564939506,342,0.49157753380766156,0.895192023620698,0.3873381192484275,3,2.25
db33,1,periodic,1.906255260372958e-26,314.5906454462821,6282731.107884025,0.5446428571428571,117.4377840164573,160,smoothed,9.820477764321832e-14,-1.5837183416541268e-10,6.391981386764014,35804.93107455828,0.9802866488223749,5.7799563308447e-05,1.0,0.49375,64471.666666666664,0.08329823528666823,0.11243033917566302,185370.18755996594,52213584.358261235,11,8917.949141183295,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64471.666666666664, 7751.800402981412, 3155.672498830437, 8917.949141183295, 3400.1558854956943, 2389.6988521530143, 7184.690728727856, 1694.5715683886447, 7011.875347938973, 3724.635540578281, 2218.2676864535115, 1054.906783757505, 2929.9864315303453, 3830.003761262471, 3422.8238506215416, 4953.017070034784, 2296.2788253858857, 1870.9556161549328, 1240.4522565124107, 1541.1965419859196, 2842.7707291603438, 3536.822751217571, 1247.011033016184, 1376.7250919928174, 3168.8242728425525, 657.5767171333546, 2819.2862476446635, 2309.124312117039, 381.60304353508184, 2417.694981910862, 2434.165875454002, 1115.460629093706, 1513.2960921191752, 1829.4173181737801, 1856.275469011284, 716.274562624093, 383.97858452684204, 2090.1463555204537, 1838.5564030092416, 778.9712548173354]",3.0,0.3,179.98333333333343,15,0.5,1781088.245653442,0.0750741464425819,0.0792820115858492,8749023.588716233,26278564490.833725,"[0.03125, 0.09375, 0.03125, 0.015625]",4,1781088.245653442,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[424396.044785549, 1781088.245653442, 1621478.156302294, 1008009.9596626336, 508669.39454764046, 658594.7551743612, 783933.2050032832, 145990.74744929548, 328529.4835015216, 278502.24396012735, 241748.96732679947, 158586.1977302531, 171099.1970667081, 153714.42289865762, 83450.93249700338, 136166.69649469247]",3.0,0.3,hann,64,32,179.98333333333343,15,21,273.3492063492063,3.0000000000001705,740.6666666666662,"[2, 7, 12, 20, 32, 40, 45, 52, 64, 74, 84, 92, 100, 106, 114, 119, 130, 135, 145, 150, 155]","[37.66666666666674, 3.0000000000001705, 491.6666666666668, 168.66666666666657, 740.6666666666662, 63.33333333333337, 263.66666666666606, 468.99999999999983, 494.33333333333326, 600.0000000000002, 383.6666666666667, 140.00000000000023, 5.333333333333357, 14.666666666666657, 644.6666666666665, 141.0, 185.0000000000001, 425.9999999999998, 389.6666666666664, 60.33333333333354, 18.000000000000114]","[0, 0, 0, 19, 0, 37, 43, 48, 55, 55, 78, 87, 99, 103, 110, 116, 124, 124, 142, 149, 154]","[3, 8, 23, 23, 159, 48, 48, 55, 69, 159, 110, 110, 110, 110, 159, 124, 133, 159, 159, 159, 159]",0.05,30,31623586.777777784,740.6666666666662,-740.6666666666662,DWT,mdp.39015067403983,0.0,0.0,4.547473508864641e-13,1.0,84.0,0.0,0.0,1.7053025658242404e-13,,1.8189894035458565e-12,0.0,1.3877787807814457e-17,0.0,7.62939453125e-06,0.0,0.0,0.0,0.0,1.4901161193847656e-08,0.0,8.526512829121202e-14,0.0,0.0,7.275957614183426e-12,0.0,1.0,84,0.0,0.0,1.6021046922971783e-13,7.450580596923828e-09,4.163336342344337e-17,9.313225746154785e-10,8.526512829121202e-14,0.0,9.313225746154785e-10,4.547473508864641e-13,4.547473508864641e-13,1.0,84,0.0,0.0,0.0,0.0,3.725290298461914e-09,0.0,1.3877787807814457e-17,1.1067954884642938e-13,2.1616120694712342e-26,0.9617331097545583,0.926615342381342,0.004302050846753399,0.26533122474081833,0.0010795057977388835,0.9999999996547821,7.839275632115576e-13,0.0,0.0,9.771765289978882e-15,0.0,2.51914211950828e-13,0.0,1.292437312097693e-13,1.0,1.0,1.0,1.0,5.308826021368851e-13,5.308826021368851e-13,1.0,1.0,0.8000000000006411,0.253503389733715,242,1.5490628545441516,0.7817139123398754,94,0,0,0.37500000000013983,0.5434754977818937,233,0,0.0,0.39488265414701296,0.7529264263997175,111,78.33687935236294,0.9146657087664891,170.0,142.49386604405134,0.864740261790652,3,db,366.06140350877195,335.0,239.93515564939506,342,0.49157753380766156,0.895192023620698,0.3873381192484275,3,3.0
coif7,1,zero,1.8630133568152025e-26,314.6902963120245,5320894.7025412265,0.595,66.15816209979911,160,smoothed,9.581224702515106e-14,-1.7366260281666757e-10,5.943283704275251,54124.45059444446,0.988219506393042,5.779956330844695e-05,1.0,0.49375,64471.666666666686,0.08329823528666823,0.11243033917566302,185370.187559966,52213584.35826127,11,8917.949141183295,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64471.666666666686, 7751.800402981415, 3155.672498830438, 8917.949141183295, 3400.1558854956975, 2389.6988521530157, 7184.69072872786, 1694.5715683886463, 7011.875347938976, 3724.635540578283, 2218.267686453511, 1054.9067837575067, 2929.986431530344, 3830.0037612624697, 3422.8238506215416, 4953.017070034788, 2296.2788253858844, 1870.95561615493, 1240.45225651241, 1541.1965419859205, 2842.770729160345, 3536.8227512175695, 1247.011033016186, 1376.7250919928194, 3168.8242728425525, 657.5767171333582, 2819.2862476446676, 2309.124312117041, 381.60304353508354, 2417.694981910863, 2434.165875454004, 1115.4606290937054, 1513.296092119176, 1829.41731817378, 1856.2754690112852, 716.274562624092, 383.97858452684136, 2090.1463555204523, 1838.5564030092446, 778.9712548173367]",3.0,0.3,179.98333333333338,15,0.5,1781088.2456534435,0.07507414644258188,0.07928201158584919,8749023.58871624,26278564490.83376,"[0.03125, 0.09375, 0.03125, 0.015625]",4,1781088.2456534435,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[424396.0447855494, 1781088.2456534435, 1621478.1563022956, 1008009.9596626341, 508669.3945476409, 658594.7551743613, 783933.2050032835, 145990.7474492953, 328529.4835015215, 278502.24396012747, 241748.96732680005, 158586.1977302536, 171099.1970667082, 153714.42289865768, 83450.9324970034, 136166.69649469267]",3.0,0.3,hann,64,32,179.98333333333338,15,21,273.34920634920644,2.9999999999998295,740.666666666667,"[2, 7, 12, 20, 32, 40, 45, 52, 64, 74, 84, 92, 100, 106, 114, 119, 130, 135, 145, 150, 155]","[37.66666666666666, 2.9999999999998295, 491.66666666666697, 168.66666666666686, 740.666666666667, 63.3333333333336, 263.66666666666697, 469.00000000000034, 494.3333333333334, 600.0, 383.66666666666714, 140.00000000000006, 5.333333333333357, 14.666666666666668, 644.6666666666667, 141.0000000000001, 185.00000000000028, 426.0000000000001, 389.66666666666674, 60.33333333333343, 18.00000000000017]","[0, 0, 0, 19, 0, 37, 43, 48, 55, 55, 78, 87, 99, 103, 110, 116, 124, 124, 142, 149, 154]","[3, 8, 23, 23, 159, 48, 48, 55, 69, 159, 110, 110, 110, 110, 159, 124, 133, 159, 159, 159, 159]",0.05,30,31623586.777777802,740.666666666667,-740.666666666667,DWT,mdp.39015067403983,0.0,0.0,3.410605131648481e-13,1.0,84.0,0.0,0.0,1.7053025658242404e-13,,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,2.6702880859375e-05,0.0,0.0,0.0,0.0,5.21540641784668e-08,0.0,2.842170943040401e-14,0.0,0.0,2.9103830456733704e-11,5.820766091346741e-11,1.0,84,1.1368683772161603e-13,2.7284841053187847e-12,1.6376318290851835e-13,1.1175870895385742e-08,2.7755575615628914e-17,4.656612873077393e-10,2.842170943040401e-14,0.0,4.656612873077393e-10,3.410605131648481e-13,3.410605131648481e-13,1.0,84,0.0,0.0,0.0,0.0,3.725290298461914e-09,0.0,1.3877787807814457e-17,1.0709744435196277e-13,2.1073934344497165e-26,0.962107159891478,0.7125185984359046,0.0007153677787951848,0.6386223862238618,0.004921641120600858,0.999999999654462,7.839275632115576e-13,8.50689729865615e-15,8.50689729865615e-15,1.0031521076168195e-14,1.9975695264158135e-13,1.88935658963121e-13,0.0,1.9386559681465395e-13,1.0,1.0,1.0,1.0,3.9816195160266386e-13,3.9816195160266386e-13,1.0,1.0,0.8000000000006939,0.25350338973373177,237,1.5912988898418385,0.8030277643229803,26,0,0,0.37500000000013683,0.5434754977818894,235,0,0.0,0.41486064413815116,0.791018645575992,20,123.00270999724627,0.8660101198287078,129.5,41.26422574543797,0.8624712908511731,4,coif,337.8376068376068,295.0,256.6578279392609,117,0.45367628492068957,0.9575838928196648,0.39515143270961783,2,3.5
