signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,fbsp,18.064625059513773,0.7569978632478632,1123.12979562692,-39.43840421794385,195,96,68338.25628043323,-363735.82189207664,True,"[4, 26, 37, 50, 64, 72, 80, 91, 100, 141, 151, 161, 171, 191]","[4311.0108399726305, 2314.063302072056, 5114.273497376373, 884.6259818793915, 669.1387054238003, 10197.026668922714, 1237.7981852393714, 2703.1591207746533, 31.014572524138202, 3995.855403495225, 1766.5310731834397, 1508.6227830040225, 32.57221188703261, 1856.0479555270867]",14,13.459525119432595,575123.1918309693,0.019873681645679233,5.713070834484928e-07,0.27908006550870135,12,13713.45632385645,735.3701146717067,92698.91365652313,"[18, 29, 37, 50, 67, 80, 87, 144, 151, 161, 171, 182]","[2928.064696801259, 1084.6709305067488, 92698.91365652313, 1892.8012076623563, 8934.359370836028, 865.9035681291862, 735.3701146717067, 2767.9769410167064, 2220.14178839996, 2644.1181190483185, 1621.4559657956925, 46167.699526886325]","[0, 0, 0, 45, 59, 79, 86, 119, 119, 119, 119, 119]","[23, 30, 119, 59, 119, 119, 119, 147, 154, 164, 173, 194]",0.05,30,1020902936917.3745,114008.98302335267,-114008.98302335267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,13402.774505674632,,,91930.91365652313,,113240.98302335267,0.0,-7.0,,,0.0,2.0,,,0.0,0.0,-7.0,,10.0,,,,,,,13402.774505674632,157726.4758862774,13402.774505674635,,113240.98302335267,,,,,,,734.7034480050401,,,,,,0.0,,,0.5217216577804029,0.29220787287703903,0.669647683079462,0.5791297948640085,0.7988863413036358,0.4977757226788566,0.21205761073137086,0.24698860721685417,1.0,0.1292695419131224,0.1292695419131224,0.12919365200473035,0.8156637973556721,0.435628918691888,0.09090909090909088,,0.7567567567567568,1.0,0.4131652231730878,0.4131652231730878,0.5,1.5192715800816199,0.5790768451921805,3,1.6585132728043666,0.7314598037920759,4,0,0,0.48441847882421313,0.7228203813186598,3,0,0.0,0.42426836561462544,0.7295469034749466,4,0.5773502691896257,0.9587606950578839,3.5,3.428571428571429,0.854380347528942,1,fbsp,0.07142857142857142,,,4,1.75,0.0,0.5211356180374951,0.027691242528823982,0.2913173613902249,0.6526947847998851,0.5791297948640085,0.7988863413036358,0.4985418786681025,0.21205761073137086,0.240523319752797,0.9999999999999999,0.16173724601088807,0.16173724601088807,0.16155097911792235,0.6689734318869066,0.43562891869188797,0.3529411764705882,,0.6739130434782609,0.9999999999999998,0.4131652231730878,0.4131652231730878,0.4246575342465753,1.5565741876859183,0.6122092084845626,5,1.6553544250183396,0.7370475335390372,7,1.4142135623730951,0.9494923727723894,6.0,5.833333333333333,0.8676033292433376,1,1.5,1.5,0.7071067811865476,2,0.06,0.07142857142857144,0.9365714285714285,1,1.0
raw,fbsp,18.137344473971297,0.7506410256410256,1124.9937229267503,-39.30070705910053,195,96,68217.78543549194,-359324.7375035944,True,"[5, 25, 36, 43, 51, 63, 73, 81, 91, 97, 103, 109, 121, 131, 138, 144, 152, 162, 172, 178, 184, 192]","[4389.443182486313, 5087.859388150537, 8403.761152600186, 3821.281284757686, 2587.676063405117, 3128.6485452430497, 21373.14394026011, 5004.522060838877, 5572.603821725592, 2861.6195937392768, 1664.9020160327927, 1768.35951928969, 445.2718456834373, 245.04554614455992, 818.1112120999387, 9774.056401180205, 4233.323180511077, 4028.6607510944305, 1995.6907330857503, 2947.30813998291, 765.0971348755556, 2641.961996881393]",22,13.450395388002892,605710.7886633929,0.01972054864352143,2.2230677074124232e-08,0.21309689580496782,20,11705.430339973065,328.93586635094107,90915.56827802806,"[11, 18, 28, 36, 43, 51, 61, 68, 81, 88, 94, 101, 107, 120, 144, 152, 162, 175, 181, 187]","[328.93586635094107, 8021.241564831551, 4432.527501924385, 4662.901156014719, 90915.56827802806, 3951.3806140009547, 4461.582997827616, 18355.24461092394, 3981.7238754238206, 2612.3540315013524, 6238.04031868331, 4640.488842199549, 4483.311871634923, 626.5986115499472, 9338.65214542087, 4456.990979891023, 4338.335960862896, 5138.4331757123, 48811.93800110955, 4312.356395569572]","[0, 0, 0, 0, 0, 48, 59, 59, 80, 86, 93, 100, 106, 119, 119, 146, 119, 119, 119, 186]","[12, 20, 29, 42, 119, 59, 62, 119, 119, 119, 119, 119, 119, 121, 146, 153, 164, 176, 194, 194]",0.05,30,1017650284945.691,114274.95335350676,-114274.95335350676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,11226.347006639731,,,90150.56827802806,,113495.95335350676,0.0,-5.0,,,0.0,-9.5,,,0.0,0.0,-5.0,,4.0,,,,,,,11226.347006639731,222610.6067994613,11226.347006639733,,113495.95335350676,,,,,,,325.93586635094107,,,,,,0.0,,,0.5189379963018996,0.29397911935136617,0.6272769182423947,0.5806904003234092,0.7687957418496343,0.4664634392873673,0.2276808855988286,0.24894071553687597,0.6895237153740208,0.26378723635828233,0.26378723635828233,0.2635440625116652,1.0,0.4214402226628903,0.0,,0.7608695652173914,0.7428571428571429,0.41270094322149947,0.41270094322149947,0.47945205479452047,1.5662562455670779,0.571658678093072,3,1.620804842693374,0.7692023584245921,4,0,0,0.4758885935480995,0.6256930860870613,3,0,0.0,0.466595652061472,0.8191481392625897,4,0.5773502691896257,0.9587606950578839,3.5,3.428571428571429,0.854380347528942,1,fbsp,0.07142857142857142,,,4,1.75,,0.5198927699362539,0.0,0.2999820910731564,0.6367125023791955,0.5867955132962618,0.7599082869308879,0.37305831062594275,0.2276881783514674,0.27079167465463555,0.4427768489704965,0.10917674263126179,0.10917674263126179,0.1090066098382827,1.0,0.42239510523926416,0.0,,0.7608695652173914,0.5306122448979591,0.4144902067466082,0.4144902067466082,0.4794520547945205,1.3330733105101051,0.5243050814639114,6,1.6002896736876722,0.7125299205494448,8,1.4142135623730951,0.9494923727723894,7.0,6.857142857142858,0.8497461863861947,2,1.5,1.5,0.7071067811865476,2,0.06,0.07142857142857144,0.9365714285714285,1,1.75
smoothed,morl,19.53530538281407,0.6682692307692307,459.7166194069917,-30.148654574566898,195,96,19553.099899176766,,False,"[15, 27, 37, 51, 59, 73, 81, 89, 119, 140, 150, 161, 171, 186]","[27590.548723823813, 1576.3409365580428, 7389.336308643522, 1446.9675383368015, 1767.4871880127703, 20452.15813034858, 1447.2681313331323, 3268.4278514159832, 59845.22352579865, 9309.61168934755, 705.0286138983902, 2675.648376914345, 700.0615106415789, 45279.622154637385]",14,13.180673989478919,206879.05208053658,0.02984112235332089,1.1448662027104369e-06,0.5427623693784893,12,12070.252850270894,700.0615106415789,46647.13154876721,"[15, 27, 37, 51, 73, 81, 89, 140, 150, 161, 171, 186]","[46647.13154876721, 1576.3409365580428, 7389.336308643522, 1446.9675383368015, 24397.58954275679, 1447.2681313331323, 3268.4278514159832, 9309.61168934755, 705.0286138983902, 2675.648376914345, 700.0615106415789, 45279.622154637385]","[0, 24, 31, 47, 59, 78, 85, 119, 148, 156, 119, 119]","[119, 31, 59, 59, 119, 119, 119, 156, 156, 165, 173, 194]",0.05,30,120871157646.50775,60799.48419804734,-60799.48419804734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,11759.571032089076,,,45879.13154876721,,60031.48419804734,0.0,2.0,,,0.0,2.0,,,0.0,0.0,-2.5,,10.0,,,,,,,11759.571032089076,138008.03420325072,11759.571032089076,,60031.48419804734,,,,,,,699.3948439749123,,,,,,0.0,,,0.017859308822514686,0.8785614705522125,0.16881872108514862,0.7341615885930479,0.25483131346216814,1.0,0.023881175733637988,,0.9518680725205608,0.08804932981575372,0.08804932981575372,0.08799165677773191,0.6909085292831639,0.0933129271228354,0.09090909090909088,,1.0,1.0,0.13665574908574143,0.13665574908574143,0.8214285714285714,1.2122098951655869,0.4620389738123847,4,1.5043947573176475,0.663488385686977,6,0,0,0.4321524171537453,0.6448320793067923,4,1,0.11111111111111112,0.38292736331809596,0.658459349802894,9,2.362907813126304,0.8312208704909783,5.75,5.142857142857143,0.7102532923883462,4,morl,0.2857142857142857,,,6,4.5,0.029749772740482718,0.017839247809913833,0.0566172070971726,0.8758840304350248,0.1645448817535711,0.7341615885930478,0.25483131346216814,1.0,0.023881175733637974,,0.9518680725205607,0.12205404876902934,0.12205404876902934,0.12187996312683022,0.5683736706355128,0.09331292712283534,0.3529411764705882,,0.8695652173913044,0.9999999999999998,0.13665574908574146,0.13665574908574146,0.6712328767123287,1.2432420061389369,0.488973934268179,8,1.5087055855847729,0.671752051334569,10,1.4142135623730951,0.9494923727723894,9.0,8.88888888888889,0.814031900671909,3,10.0,10.0,9.899494936611665,2,0.4,1.0,0.42,3,3.0
smoothed,gaus4,20.187477083152533,0.6681089743589743,637.9598386941468,-35.20810301000077,195,96,40061.74885731621,,False,"[19, 38, 49, 66, 119, 145, 151, 162, 172, 183]","[1232.970540625356, 70170.27471857969, 402.77144873973884, 5152.778881416714, 61922.80373654491, 439.9292232297921, 109.16498237077394, 336.87248499495763, 239.9176183989548, 46500.241634034974]",10,13.196701529372131,302622.92652138777,0.018382512079046783,2.895531001867345e-06,0.4762566588299214,9,16738.59777493108,109.16498237077394,96232.73316056847,"[19, 38, 49, 66, 145, 151, 162, 172, 183]","[1232.970540625356, 96232.73316056847, 402.77144873973884, 5152.778881416714, 439.9292232297921, 109.16498237077394, 336.87248499495763, 239.9176183989548, 46500.241634034974]","[0, 0, 47, 59, 119, 119, 119, 119, 119]","[22, 119, 119, 119, 147, 152, 164, 173, 194]",0.05,30,386386827010.7162,70976.98752981257,-70976.98752981257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,16427.91595674926,,,95464.73316056847,,70208.98752981257,0.0,-13.0,,,0.0,-4.0,,,0.0,0.0,-17.5,,13.0,,,,,,,16427.91595674926,143812.37997437973,16427.915956749264,,70208.98752981257,,,,,,,108.49831570410728,,,,,,0.0,,,0.22967652546202294,0.5592174724624782,0.1976048915746617,0.802910280556165,0.25384867343596446,0.8733294501458934,0.07280725226905896,,0.14637066961233722,0.20515604911830898,0.20515604911830898,0.20504662190881448,0.7276316499183023,0.461896803932959,0.3636363636363636,,0.18918918918918917,0.7391304347826086,0.18954435273577722,0.18954435273577722,0.2857142857142857,1.194530149941855,0.4553002634842351,5,1.420851527797987,0.6266430282969336,8,0,0,0.32566806853358604,0.48594248107983595,7,1,0.11111111111111112,0.38318807529777227,0.658907654774197,8,1.4142135623730951,0.8989847455447789,7.0,6.746987951807229,0.6994923727723894,5,gaus,0.5,1.0,0.35,1,4.0,0.12055450092037777,0.22941853430921866,0.14490743952627425,0.5575132419160803,0.19260229735824222,0.802910280556165,0.25384867343596446,0.8735226893117687,0.07280725226905896,,0.1463706696123372,0.23479410526007638,0.23479410526007638,0.2345854126558627,0.5979863453175462,0.46189680393295895,0.5294117647058824,,0.2173913043478261,0.7551020408163264,0.18954435273577724,0.18954435273577724,0.2602739726027397,1.2219914384753856,0.480615968864364,10,1.4246334722642164,0.634318893319696,14,2.8284271247461903,0.8989847455447789,12.0,11.666666666666666,0.7352066584866752,4,12.5,11.5,6.3456021516217564,16,0.5,0.6410026160176701,0.45769921519469897,2,3.5
smoothed,gaus6,20.05887599138717,0.6858440170940171,643.8067060149665,-34.40715305052865,195,96,35654.45904662462,,False,"[18, 29, 38, 49, 68, 118, 145, 151, 162, 184]","[4966.978644843133, 451.56441127649305, 51574.65016992164, 41.832686107969494, 7145.484235665459, 77691.71915656114, 371.7623515039122, 23.74170988125843, 114.46228437875834, 47401.53823817848]",10,13.29459128620885,331897.4915914923,0.020143109080721144,2.326792315217937e-06,0.43930908905392546,9,15139.3451277156,23.74170988125843,75736.74158760495,"[18, 29, 38, 49, 68, 145, 151, 162, 184]","[4966.978644843133, 451.56441127649305, 75736.74158760495, 41.832686107969494, 7145.484235665459, 371.7623515039122, 23.74170988125843, 114.46228437875834, 47401.53823817848]","[0, 0, 0, 47, 59, 118, 118, 118, 118]","[23, 30, 118, 118, 118, 147, 152, 163, 194]",0.05,30,320502152342.59656,79285.59333664719,-79285.59333664719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,14828.663309533782,,,74968.74158760495,,78517.59333664719,0.0,-8.5,,,0.0,0.5,,,0.0,0.0,-13.0,,13.0,,,,,,,14828.663309533782,129419.1061494404,14836.141394042106,,78517.59333664719,,,,,,,23.075043214591766,,,,,,0.0,,,0.18415720029682936,0.6097721061526432,0.3734192241705301,0.7893537940675467,0.362594169669178,0.8029570123402626,0.08776684753847684,,0.029923506960043228,0.16503835561583838,0.16503835561583838,0.16513416493718375,0.6365678243211216,0.30954427038554777,0.3636363636363636,,0.43243243243243246,0.9347826086956522,0.23272100864809173,0.23272100864809173,0.44642857142857145,1.0951465296043108,0.4174197725414961,7,1.5311405720619977,0.6752841842048157,5,0,0,0.3428307059437313,0.5115515456789939,5,1,0.11111111111111112,0.40707883345019347,0.699988795967739,6,0.9574271077563381,0.9316123494459758,5.75,5.6375838926174495,0.760449031865845,2,gaus,0.5,1.0,0.35,1,1.75,0.09105475781052544,0.18395034011246264,0.11622458095741485,0.6079138089770011,0.36396568870261103,0.7893537940675467,0.362594169669178,0.8032576064611596,0.08776684753847686,,0.029923506960043228,0.1961723160177886,0.1961723160177886,0.1961560183985718,0.5245545836352214,0.30954427038554777,0.5294117647058824,,0.41304347826086957,0.9387755102040816,0.23272100864809175,0.23272100864809175,0.3835616438356164,1.1193240111838503,0.4402363037661401,14,1.5329079525597686,0.6825281694970161,9,3.5355339059327378,0.8737309319309736,11.5,10.956521739130435,0.7315083231083439,5,12.5,11.5,6.3456021516217564,16,0.5,0.6410026160176701,0.45769921519469897,2,4.25
smoothed,gaus8,20.00314828075415,0.6673611111111111,590.8110254715025,-33.442506895511166,195,96,30969.164085797893,,False,"[16, 28, 37, 49, 70, 119, 144, 151, 161, 185]","[8986.773035923357, 1676.5368521781566, 38301.90342381898, 235.35875420596494, 11878.074347838497, 75906.43079458049, 1339.5432083466148, 353.28562358476483, 532.825669767095, 48518.4969615782]",10,13.238111137331824,325032.3786613469,0.02270949579293633,1.952748573672774e-06,0.45069365595798505,9,14916.771760596195,235.35875420596494,60730.051391943096,"[16, 28, 37, 49, 70, 144, 151, 161, 185]","[8986.773035923357, 1676.5368521781566, 60730.051391943096, 235.35875420596494, 11878.074347838497, 1339.5432083466148, 353.28562358476483, 532.825669767095, 48518.4969615782]","[0, 23, 0, 47, 59, 119, 119, 119, 119]","[23, 31, 119, 59, 119, 147, 154, 164, 194]",0.05,30,256709772562.84674,77848.59465560887,-77848.59465560887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,14606.089942414377,,,59962.051391943096,,77080.59465560887,0.0,-8.5,,,0.0,-4.0,,,0.0,0.0,-13.0,,13.0,,,,,,,14606.089942414377,127415.94584536576,14606.089942414375,,77080.59465560887,,,,,,,234.69208753929829,,,,,,0.0,,,0.1357665852074059,0.6706589723429803,0.2719783788705168,0.7834792564110816,0.24926301998034703,0.8246407044276506,0.0842587062332897,,0.31839529763630514,0.15945504134747934,0.15945504134747934,0.1593658112522642,0.6238941655835676,0.19799527489873897,0.3636363636363636,,0.43243243243243246,0.7391304347826086,0.22525347449854727,0.22525347449854727,0.44642857142857145,1.0919440139773946,0.41619912004576937,8,1.4556152260829596,0.6419749815249091,7,0,0,0.33755794861190874,0.5036838514604755,6,1,0.11111111111111112,0.38090684621928494,0.654984987554084,10,1.707825127659933,0.8780124908814334,7.75,7.4832962138084635,0.6622205311550025,6,gaus,0.5,1.0,0.35,1,4.75,0.07165359072545216,0.13561408125533897,0.09736065629543655,0.6686151207768807,0.26509293461715566,0.7834792564110816,0.24926301998034703,0.8249082195212843,0.0842587062332897,,0.3183952976363051,0.19079719177409943,0.19079719177409943,0.190602004569485,0.514334838506394,0.19799527489873897,0.5294117647058824,,0.41304347826086957,0.7551020408163264,0.22525347449854727,0.22525347449854727,0.3835616438356164,1.118735538785378,0.4400048543279226,15,1.458719567539448,0.6494957473340911,12,2.1213203435596424,0.9242385591585842,13.5,13.333333333333334,0.7210478510078635,6,12.5,11.5,6.3456021516217564,16,0.5,0.6410026160176701,0.45769921519469897,2,5.0
raw,gaus8,20.02208697478295,0.6730235042735043,602.4943105115148,-33.3611223723164,195,96,30985.3414372693,,False,"[17, 28, 37, 48, 70, 80, 88, 119, 144, 151, 161, 172, 185]","[10140.772525866374, 2476.9592228911206, 38030.850300011974, 733.7005507914546, 13005.508744267676, 421.9381346851096, 351.3529082592287, 76732.28461877635, 2108.6478549524763, 931.6071564045415, 1002.807547422326, 471.90576919888554, 46116.75187693617]",13,13.249955397675958,331812.1283714078,0.022671215433288133,6.282378582898221e-07,0.3581209139636041,12,11470.933090873783,351.3529082592287,59889.244798810025,"[17, 28, 37, 48, 70, 80, 88, 144, 151, 161, 172, 185]","[10140.772525866374, 2476.9592228911206, 59889.244798810025, 733.7005507914546, 13005.508744267676, 421.9381346851096, 351.3529082592287, 2108.6478549524763, 931.6071564045415, 1002.807547422326, 471.90576919888554, 46116.75187693617]","[0, 24, 0, 46, 60, 79, 86, 119, 119, 119, 119, 119]","[24, 31, 119, 60, 119, 119, 119, 148, 153, 164, 173, 194]",0.05,30,259234347358.44812,78173.66814875278,-78173.66814875278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403801,,,10991.849757540449,,,59124.244798810025,,77394.66814875278,0.0,-4.5,,,0.0,-9.0,,,0.0,0.0,-4.5,,12.0,,,,,,,10991.849757540449,126153.1970904854,10991.84975754045,,77394.66814875278,,,,,,,348.3529082592287,,,,,,0.0,,,0.13406233206296084,0.670938462937348,0.26727815558683005,0.7823253751283162,0.2854291417165673,0.8113168371131341,0.08612663142395743,,0.7409656631342213,0.2501043818556169,0.2501043818556169,0.24985668851066123,0.5078925331100804,0.17785440314570117,0.47058823529411764,,0.782608695652174,0.7714285714285715,0.22403849396479142,0.22403849396479142,0.4931506849315068,1.3220673581326652,0.48253360868577755,7,1.4407325868403336,0.6837435787859386,7,0,0,0.42855260223732083,0.5634562456000707,5,1,0.125,0.4276752765670163,0.7508201275787507,9,1.632993161855452,0.8833576312960392,7.0,6.702127659574468,0.6916788156480196,4,gaus,0.45535714285714285,1.0,0.38125000000000003,1,3.25,,0.13578097632915662,0.030562398300922944,0.6737363222583093,0.2858272043316255,0.7854756791955938,0.28398296757287955,0.6488579021288492,0.08772322608004354,,0.47333527701009254,0.10351365784701726,0.10351365784701726,0.1033452634083207,0.5078925331100804,0.19176762025552946,0.47058823529411764,,0.782608695652174,0.5510204081632653,0.2268855946712841,0.2268855946712841,0.4931506849315068,1.0959250128705451,0.4310333487447566,17,1.398021885820328,0.622470068768536,16,0.7071067811865476,0.9747461863861947,16.5,16.484848484848484,0.6927302360502402,7,12.5,11.5,6.3456021516217564,16,0.5,0.6410026160176701,0.45769921519469897,2,5.75
