signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,rbio3.1,453104.48313152225,0.6732673267326733,75.27199768991919,9.23389667883692,202,1,False,False,229.3803940012634,,7.582563765823978,177886.71206701547,1.0,4.820941505090279e-05,0.7920602927549739,841.3686812643432,,,,[],[],13,438.80055234824425,48.57823586751579,1176.3428411819402,"[14, 25, 43, 54, 70, 81, 96, 109, 123, 139, 152, 171, 189]","[325.44589604110865, 162.56384899478724, 989.348452897158, 119.53640135958597, 1176.3428411819402, 328.2036124877359, 143.8608746324029, 212.0613236778454, 117.13223830355162, 48.57823586751579, 863.7309332193678, 958.2003991858905, 259.40212267828497]","[0, 0, 0, 52, 0, 76, 90, 103, 121, 131, 131, 166, 177]","[20, 30, 59, 59, 199, 199, 166, 131, 131, 141, 166, 199, 199]",131151071.85249999,1176.3428411819402,-1176.3428411819402,0.0,,,,SWT,inu.32000013032885,66334805.77249999,,0.0,-14.5,8.0,0.0,-14.5,,385.5428411819403,251.79102853872047,1777.2071805271758,251.79102853872038,,0.0,251.79102853872047,,,46.77823586751583,0.0,-14.5,385.5428411819403,385.5428411819403,,245.76868126434317,1.0,0.056044535554922725,0.6920110172832663,1.0,1.0,0.6500000000000007,0.8284306992014736,1.0,,0.22230900421912303,0.9999999999999999,0.9999999999999999,1.0,,0.0,0.7967729222435287,0.8983371738516477,0.8946232418237087,,,,,0.4,,0.9999999999999999,0.024999999999999994,0.027027027027027042,1.0,1.0,0.027027027027027,3.3321674783332877,1.0,1,2.7233922507170263,1.0,1,0,0.6194064264128041,0.9922701106105777,2,0,0.7783107815049579,1.0,1,0.5,0.9952830188679245,1.25,1.1428571428571428,0.9917452830188679,1,rbio,28.933333333333334,30.0,19.061804241791513,15,0.37756410256410255,0.826836491295233,0.4876541808165583,2,1.25,1
smoothed,bior1.5,92012.80229384855,0.6782178217821783,29.03947543190474,10.49712439828794,202,1,False,False,225.31590052046198,,7.502308648904927,175206.3534678207,1.0,8.106255803191304e-05,0.9990739474800712,842.2045035767927,,,,[],[],13,401.16011953582046,56.032688137305854,1139.0606361438797,"[17, 27, 44, 55, 72, 82, 98, 112, 124, 144, 154, 173, 190]","[291.0727724950232, 118.9817644780926, 929.2532153310665, 56.032688137305854, 1139.0606361438797, 136.36664760617134, 223.42143605934564, 188.65608922057083, 78.38389154887443, 126.96875654246378, 876.2268358681488, 825.6731204306932, 224.98370010402982]","[2, 22, 2, 54, 2, 77, 77, 104, 122, 132, 132, 167, 178]","[22, 34, 61, 61, 201, 92, 201, 132, 132, 149, 201, 201, 201]",130068206.97842534,1127.9623742422878,-1127.9623742422878,0.0,,,,SWT,inu.32000013032885,65251940.89842534,,0.0,12.5,8.0,0.0,30.5,,337.1623742422878,214.15059572629667,1287.8815539656666,214.15059572629661,,0.0,214.15059572629667,,,54.2326881373059,0.0,39.5,348.26063614387976,337.1623742422878,,246.6045035767927,0.18410402498722625,0.7289172261930383,0.9829666752087971,0.21975160398354804,0.14741631508415418,0.7000000000000007,0.9992359218667183,0.5236926269497251,,0.28823276202640863,0.7007134429210683,0.7007134429210683,0.7007134429210684,,0.0,0.8080253376454163,0.6208153291501848,0.7668993435514103,,,,,0.4,,0.6178479043729925,0.47500000000000003,1.0,0.5456255881688801,0.5456255881688801,0.8378378378378378,2.8172236874320062,0.845462812343739,10,1.9364417595397865,0.7110403428040716,3,0,0.6005366679790144,0.9620413359484743,3,0,0.560760549284151,0.7204841081603067,3,3.5,0.9669811320754716,4.75,3.6363636363636367,0.9610849056603774,2,bior,24.666666666666668,19.0,20.85551200408134,15,0.3218864468864469,0.9046414573817672,0.503287049964957,1,1.75,2
smoothed,rbio5.5,43301.30771438647,0.6584158415841584,17.376580030056566,10.270366858109888,202,1,False,False,226.5641333998798,,7.483696021201151,176567.32507285353,1.0,9.14055108237175e-05,0.9766165155710381,841.1334425980679,,,,[],[],13,435.1094663679199,37.54589449003436,1162.4535543108088,"[16, 28, 44, 55, 71, 83, 98, 117, 143, 153, 172, 185, 198]","[338.8388302750759, 155.75211396228678, 963.9573831701439, 73.80525425162068, 1162.4535543108088, 134.956554443085, 205.28348799399464, 218.0990207488934, 134.71229784066736, 878.1605849560578, 348.9765903501118, 37.54589449003436, 1003.881495990177]","[0, 21, 0, 53, 0, 77, 77, 104, 131, 131, 167, 177, 131]","[21, 33, 60, 60, 201, 91, 131, 131, 149, 167, 196, 188, 201]",130805559.99245954,1109.2094929118382,-1109.2094929118382,0.0,,,,SWT,inu.32000013032885,65989293.91245954,,0.0,-1.0,8.0,0.0,-5.5,,318.40949291183824,248.0999425583961,1729.223062782959,248.09994255839598,,0.0,248.0999425583961,,,35.7458944900344,0.0,3.5,371.6535543108089,318.40949291183824,,245.53344259806784,0.43467108506645696,0.9407535938181144,0.9307382540966063,0.038797747469067945,0.03240224040380773,0.5000000000000006,0.9807064839762286,0.7655411654937647,,0.12474403570174279,0.970651442281796,0.970651442281796,0.9706514422817958,,0.0,0.7936059773653062,0.871122901494152,0.8470403839537912,,,,,0.4,,0.8780659669182851,0.25,0.3513513513513514,0.3695043151912901,0.3695043151912901,0.18918918918918917,3.0117018226793952,0.903826666055157,5,1.9051694098477705,0.6995574762857496,5,0,0.5570721842134524,0.8924125651211229,12,0,0.5779513212905059,0.7425713931046505,2,4.242640687119285,0.9599750878573652,6.0,4.067796610169491,0.9516856571362298,3,rbio,28.933333333333334,30.0,19.061804241791513,15,0.37756410256410255,0.826836491295233,0.4876541808165583,2,2.75,3
smoothed,bior1.3,92012.80229384855,0.6782178217821783,29.03947543190474,10.507336573159066,202,1,False,False,225.1646776840894,,7.502657241007142,175049.8244200477,1.0,7.965023318550367e-05,0.9995204930535097,842.544246288066,,,,[],[],13,399.39974660809,56.21498910433036,1136.5504070706675,"[17, 29, 44, 55, 72, 82, 98, 112, 124, 144, 154, 173, 190]","[291.0097957973237, 114.95788495140289, 919.998955332287, 56.21498910433036, 1136.5504070706675, 135.64075830110949, 222.52650403940663, 187.27723099725722, 81.47637886221992, 126.1832051027393, 875.2921290917678, 819.5544370647383, 225.51403018991982]","[1, 22, 1, 54, 1, 77, 77, 104, 122, 132, 132, 167, 178]","[22, 34, 61, 61, 201, 92, 201, 132, 132, 149, 201, 201, 201]",130004969.24312505,1127.057498533238,-1127.057498533238,0.0,,,,SWT,inu.32000013032885,65188703.16312505,,0.0,12.5,8.0,0.0,35.0,,336.25749853323805,212.39022279856624,1264.996705905171,212.39022279856616,,0.0,212.39022279856624,,,54.4149891043304,0.0,26.0,345.7504070706675,336.25749853323805,,246.94424628806598,0.15374794147788184,0.6999910799181497,0.9853188164836655,0.22314065179830153,0.14741631508415418,0.7000000000000007,0.9996043628577371,0.4958769684131306,,0.2898449481888798,0.6867163681440349,0.6867163681440349,0.6867163681440347,,0.0,0.812599187924439,0.6078361494287176,0.7582996311025405,,,,,0.4,,0.595530777235258,0.47500000000000003,0.7567567567567568,0.53712727481873,0.53712727481873,0.9189189189189189,2.7739414580187245,0.8324736004584675,13,1.910784012258584,0.7016190971959712,4,0,0.5832793349083385,0.9343956172980338,8,0,0.5506370170041277,0.7074770516983004,5,4.041451884327381,0.9618730954308737,7.5,6.1356932153392325,0.9455591892248708,4,bior,24.666666666666668,19.0,20.85551200408134,15,0.3218864468864469,0.9046414573817672,0.503287049964957,1,3.25,4
smoothed,db2,58870.73491600744,0.693069306930693,21.640593645123353,10.357806261616247,202,1,False,False,225.17958141439573,,7.494727319154759,174127.95045191646,1.0,8.67287534634484e-05,0.9798041028452902,843.6010044654913,,,,[],[],12,434.6052725514476,26.429469728405138,1097.8578932660819,"[16, 29, 44, 55, 72, 86, 98, 117, 153, 173, 185, 198]","[310.0552456245823, 129.1161425869285, 925.4915945031008, 88.09957530550935, 986.2661466040764, 124.24364058588151, 195.91225175081843, 208.80027520666408, 824.3291976141323, 298.66183784119096, 26.429469728405138, 1097.8578932660819]","[1, 21, 1, 53, 1, 77, 77, 104, 132, 167, 178, 1]","[21, 33, 60, 60, 132, 91, 132, 132, 167, 197, 188, 201]",130253589.54775056,1097.8578932660819,-1097.8578932660819,0.0,,,,SWT,inu.32000013032885,65437323.467750564,,0.0,3.0,9.0,0.0,7.5,,307.0578932660819,247.59574874192384,1288.0632706173724,247.59574874192384,,0.0,247.59574874192384,,,24.629469728405184,0.0,12.0,307.0578932660819,307.0578932660819,,248.0010044654913,0.15673967799487606,0.8449678630499858,0.9508779239154929,0.14604514632294402,0.06916365120339453,0.8499999999999999,0.9833365353845115,0.332057333168827,,0.02643547228945131,0.9666424971088101,0.9666424971088101,0.9666424971088108,,0.0,0.8268259940465228,0.620918390052081,0.6257442017219215,,,,,0.6000000000000001,,0.6832709678192902,0.31666666666666665,0.5045045045045046,0.26289359523241557,0.26289359523241557,0.42342342342342343,2.7682479057994405,0.830764937176593,14,1.8448009628472588,0.6773908394435476,8,0,0.5369002868210083,0.8600978037571747,17,0,0.541648516380004,0.6959283222733484,9,4.242640687119285,0.9599750878573652,12.0,10.918126791971966,0.9233837703437769,5,db,76.63157894736842,78.0,23.0538981315778,38,1.0,1.0,0.0,5,5.0,5
smoothed,sym2,58870.73491597106,0.693069306930693,21.640593645042447,10.357806261616316,202,1,False,False,225.1795814143956,,7.494727319154758,174127.95045191338,1.0,8.672875346352793e-05,0.9798041028452895,843.6010044655159,,,,[],[],12,434.6052725513957,26.429469728393542,1097.8578932659418,"[16, 29, 44, 55, 72, 86, 98, 117, 153, 173, 185, 198]","[310.05524562450535, 129.1161425869161, 925.4915945030136, 88.09957530543033, 986.2661466040574, 124.24364058585638, 195.91225175075692, 208.8002752066393, 824.329197614052, 298.66183784118414, 26.429469728393542, 1097.8578932659418]","[1, 21, 1, 53, 1, 77, 77, 104, 132, 167, 178, 1]","[21, 33, 60, 60, 132, 91, 132, 132, 167, 197, 188, 201]",130253589.54774995,1097.8578932659418,-1097.8578932659418,0.0,,,,SWT,inu.32000013032885,65437323.46774995,,0.0,3.0,9.0,0.0,7.5,,307.05789326594186,247.5957487418719,1288.0632706167485,247.59574874187177,,0.0,247.5957487418719,,,24.629469728393588,0.0,12.0,307.05789326594186,307.05789326594186,,248.00100446551585,0.15673967799485325,0.8449678630516146,0.9508779239155087,0.1460451463229354,0.06916365120330864,0.8499999999999999,0.9833365353845109,0.3320573331682788,,0.026435472289348727,0.9666424971083969,0.9666424971083969,0.9666424971083968,,0.0,0.8268259940468534,0.6209183900517272,0.6257442017214416,,,,,0.6000000000000001,,0.6832709678190746,0.31666666666666665,0.5045045045045046,0.2628935952311001,0.2628935952311001,0.42342342342342343,2.768247905798152,0.8307649371762065,15,1.8448009628474833,0.67739083944363,7,0,0.5369002868206957,0.8600978037566738,18,0,0.5416485163801262,0.6959283222735054,8,5.354126134736337,0.949489376087393,12.0,10.254323499491353,0.9181409144587909,6,sym,34.94736842105263,34.0,15.518711588167527,19,0.456043956043956,0.6731491351092143,0.4788244902364665,3,5.25,6
smoothed,bior3.7,29578.104165784458,0.6732673267326733,11.400877087435507,10.171323940865882,202,1,False,False,226.02926928243528,,7.480382837062271,176491.09085306502,1.0,7.05588846561553e-05,0.955267333632364,837.7102754708351,,,,[],[],14,410.58642445971833,39.920079314888426,1164.0894367986707,"[16, 28, 43, 54, 71, 82, 98, 111, 123, 143, 153, 172, 185, 198]","[342.00369211140753, 137.07620578293734, 969.6410968812233, 82.75716399901239, 1164.0894367986707, 150.9062027906856, 214.7359343616647, 210.73914102979154, 94.86859459887228, 137.67408735405115, 874.7356277685662, 383.0642573245459, 39.920079314888426, 945.9984223197386]","[1, 21, 1, 53, 1, 76, 76, 104, 121, 131, 131, 167, 177, 131]","[21, 33, 60, 60, 201, 91, 131, 131, 131, 149, 167, 196, 187, 201]",130587240.88206398,1146.840657915291,-1146.840657915291,0.0,,,,SWT,inu.32000013032885,65770974.80206399,,0.0,-0.5,7.0,0.0,-5.0,,356.04065791529115,223.57690065019455,1821.0099424360574,223.5769006501944,,0.0,223.57690065019455,,,38.12007931488847,0.0,-5.0,373.28943679867075,356.04065791529115,,242.11027547083506,0.3273038368070985,0.5137891037477891,0.9079259798677625,0.006586634840871075,0.0,0.6500000000000007,0.9630914538005696,0.7519941270583428,,0.14574023766519306,0.7756638655346575,0.7756638655346575,0.775663865534657,,0.0,0.747520944778867,0.9231799832777421,0.8526447007653049,,,,,0.2,,0.8010193219023236,0.25833333333333336,0.19819819819819823,0.7229246012396198,0.7229246012396198,0.19819819819819817,2.858464658931509,0.8578394325969716,9,1.7464110198511247,0.6412631230008539,20,0,0.5398450478134917,0.8648152206116551,16,0,0.5150863920153043,0.661800407055036,13,4.654746681256314,0.956087295459846,14.5,13.309633842872378,0.9096474213148287,7,bior,24.666666666666668,19.0,20.85551200408134,15,0.3218864468864469,0.9046414573817672,0.503287049964957,1,5.5,7
smoothed,bior1.1,92012.80229384855,0.6782178217821783,29.03947543190474,10.553520527217689,202,1,False,False,224.39876202209132,-37926.5183903902,7.505548101592678,174127.95045191652,1.0,7.577696088193228e-05,1.0,842.3055977494156,,,,[],[],13,389.9313148438556,59.11412690719544,1118.3600851246435,"[17, 29, 44, 55, 72, 82, 98, 114, 124, 144, 154, 173, 190]","[285.1054541744161, 113.98561312727156, 891.8030724324738, 59.11412690719544, 1118.3600851246435, 131.52186130069776, 214.6776187682358, 181.5850214087053, 82.59007204258876, 121.33952365161144, 862.1045876226387, 784.039998979644, 222.88005742999997]","[2, 22, 2, 53, 2, 77, 77, 104, 122, 132, 132, 167, 178]","[22, 34, 60, 60, 200, 92, 200, 132, 132, 149, 200, 200, 200]",129632532.16000001,1118.3600851246435,-1118.3600851246435,0.0,,,,SWT,inu.32000013032885,64816266.08000001,,0.0,44.0,8.0,0.0,39.5,,327.5600851246436,202.92179103433182,1141.9070929701234,202.92179103433173,,0.0,202.92179103433182,,,57.31412690719549,0.0,39.5,327.5600851246436,327.5600851246436,,246.70559774941557,0.0,0.6206617092705796,0.9959562356376475,0.25124589195696645,0.14741631508415418,0.7000000000000007,0.9999999999999999,0.33205733316883734,0.0,0.3154835935848086,0.6114309866560944,0.6114309866560944,0.6114309866560943,,0.0,0.8093863369967366,0.538025670289568,0.6959819965258711,,,,,0.4,,0.46409460711563155,1.0,1.0,0.45544385272791815,0.45544385272791815,1.0,2.6408548126209994,0.792533637577522,17,1.7959262909518579,0.6594445917509748,14,0,0.5978768579957824,0.9577804018772061,4,0,0.5059171856397732,0.650019500772585,17,6.164414002968976,0.941845150915387,13.0,9.110047846889952,0.9096018207407124,8,bior,24.666666666666668,19.0,20.85551200408134,15,0.3218864468864469,0.9046414573817672,0.503287049964957,1,6.25,8
smoothed,bior3.9,29578.104165784458,0.6732673267326733,11.400877087435507,10.170710555108343,202,1,False,False,225.9619019039928,,7.480446122294524,176481.5698485176,1.0,7.350937973641032e-05,0.9550791138061249,837.8002056513544,,,,[],[],14,408.65495055399526,40.178654074295196,1150.9836933936515,"[16, 28, 43, 54, 71, 82, 98, 111, 123, 143, 153, 172, 185, 198]","[338.64983337609283, 139.54666873138217, 965.3782839706221, 79.60831616652922, 1150.9836933936515, 149.05485101697218, 212.6579558140652, 211.0383645026908, 95.20030985279095, 136.22392070915419, 873.4897922821284, 389.21907503819057, 40.178654074295196, 939.9395888273683]","[1, 21, 1, 53, 1, 76, 76, 104, 121, 131, 131, 167, 177, 131]","[21, 33, 60, 60, 201, 91, 131, 131, 131, 149, 167, 195, 187, 201]",130583394.39622685,1143.004996368547,-1143.004996368547,0.0,,,,SWT,inu.32000013032885,65767128.316226855,,0.0,-0.5,7.0,0.0,-5.0,,352.204996368547,221.64542674447148,1793.9693077559346,221.64542674447142,,0.0,221.64542674447148,,,38.37865407429524,0.0,-5.0,360.18369339365154,352.204996368547,,242.2002056513544,0.3137806824022512,0.5742188642889119,0.9077847004658788,0.007201900295001729,0.0,0.6500000000000007,0.962936155207472,0.7503022173765019,,0.148026954273909,0.760306332899144,0.760306332899144,0.7603063328991442,,0.0,0.7487316467825077,0.9078438422481803,0.8077461590686252,,,,,0.2,,0.7996618647914209,0.25833333333333336,0.19819819819819823,0.6869012519515889,0.6869012519515889,0.19819819819819817,2.8007288359101974,0.8405126255271809,12,1.759966983467967,0.6462407253323847,18,0,0.5280974466329991,0.8459959235787119,20,0,0.5207780650045023,0.6691132608975492,12,4.123105625617661,0.9611027771168146,15.5,14.69387755102041,0.9074381810112375,9,bior,24.666666666666668,19.0,20.85551200408134,15,0.3218864468864469,0.9046414573817672,0.503287049964957,1,7.0,9
smoothed,rbio4.4,58342.020391503174,0.6782178217821783,22.042501880713314,10.481853623274787,202,1,False,False,226.0772383735878,,7.492821453858529,174865.3289104918,1.0,7.638472918216324e-05,0.99038845688049,846.8651990576452,,,,[],[],13,392.77757360889694,43.02303971505614,1203.3239739100081,"[17, 27, 44, 56, 72, 83, 97, 112, 125, 144, 154, 173, 190]","[303.1338952772303, 127.43791560440752, 899.2110450263583, 43.02303971505614, 1203.3239739100081, 209.35185136936138, 126.95416739860536, 181.1171651208939, 76.44316778416498, 96.66482242482095, 842.927681765195, 786.0342678356719, 210.4854636838861]","[0, 22, 0, 54, 0, 78, 92, 105, 123, 132, 132, 168, 178]","[22, 32, 61, 61, 201, 201, 201, 132, 132, 149, 201, 201, 201]",129747493.28180638,1131.7388069820518,-1131.7388069820518,0.0,,,,SWT,inu.32000013032885,64931227.20180638,,0.0,3.5,8.0,0.0,17.0,,340.9388069820518,205.76804979937316,1178.9084569156607,205.7680497993731,,0.0,205.76804979937316,,,41.22303971505619,0.0,3.5,412.5239739100082,340.9388069820518,,251.2651990576452,0.33693302887770227,0.6331095500052497,0.9794494009101333,0.12751613038609322,0.06791528852573701,0.7000000000000007,0.9920695967381252,0.46309158979903964,,0.1731813966535268,0.6340621553939786,0.6340621553939786,0.6340621553939787,,0.0,0.8707708289192205,0.5590110555243324,0.9870570302306187,,,,,0.4,,0.5046653511352649,0.325,0.3513513513513514,0.5810926787839915,0.5810926787839915,0.5945945945945946,2.6623536173230087,0.7989855355813891,16,1.8384625982817469,0.6750634609457042,10,0,0.5220002288105887,0.836228367503942,22,0,0.5375105731552601,0.6906117529503041,10,5.744562646538029,0.9458060127685092,14.5,12.988929889298891,0.9045067799691602,10,rbio,28.933333333333334,30.0,19.061804241791513,15,0.37756410256410255,0.826836491295233,0.4876541808165583,2,8.0,10
