signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,mexh,14935517665.181467,0.6742313104398072,2497.9916140302958,-49.174687295768564,263,127,233289.43031771798,,False,14.021272763616633,1201201.9362211449,0.014189252196003792,1.5988785378524663e-06,0.5039700911040634,241500.11908684822,,,,[],[],2,203050.1271955808,83239.94858228316,322860.30580887845,"[95, 206]","[322860.30580887845, 83239.94858228316]","[0, 170]","[262, 262]",16202433639924.53,353182.2717996896,-353182.2717996896,0.0,,,,CWT,uva.x030718198,16202359127861.809,,0.0,-31.0,30.0,0.0,-31.0,,352320.8717996896,202845.9459455808,399566.4543911616,202845.94594558084,,0.0,202845.9459455808,,,83238.74858228317,0.0,-31.0,321998.9058088784,352320.8717996896,,240984.71908684823,0.9999999999999999,0.0,0.8705969659846065,0.9999999999999999,0.9467963386727694,0.7150069165189511,0.11479385798819354,,0.3078608362042111,0.7542640406789256,0.7542640406789256,0.7542640406789258,,0.9999999999999999,0.870136543302987,1.0,,,,,0.6666666666666666,,1.0,0.33333333333333337,0.08333333333333334,0.690742692646777,0.690742692646777,0.0909090909090909,3.309076387697652,1.0,1,1.9918097891074968,0.9380792115958503,2,0,0.642608379362854,1.0,1,0,0.6000127852469102,0.9303564736103589,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,0.1,,,2,1.25,0.15290820281076062,0.9986643111033537,0.28366056462833156,0.0,0.842741132520066,0.9998790503714236,0.9467963386727696,0.7150069165189513,0.11479385798819354,,0.3102730009284217,0.735131576652935,0.735131576652935,0.7351315766529353,,0.9974394517984205,0.8720952952469455,0.9999999999999999,,,,,0.33333333333333337,,1.0,0.35000000000000003,0.24137931034482757,0.6907426926467771,0.6907426926467771,0.4117647058823529,3.240588975391849,0.9536430087061353,2,2.0166463994372164,0.9687959991749501,2,0.0,1.0,2.0,2.0,0.95,1,1.5,1.5,0.7071067811865476,2,0.07692307692307693,0.14852213144650114,0.9015972067198958,1,1.0
raw,mexh,14937112664.13,0.6759677853956468,2509.2533609440643,-47.03428665141339,263,127,233528.430711111,,False,14.026709068765822,1193637.4090511787,0.014335744334331667,5.706640159438055e-08,0.3721596958942569,242143.03303148184,,,,[],[],2,200951.38781155995,86961.77627055123,314940.99935256864,"[93, 208]","[314940.99935256864, 86961.77627055123]","[0, 168]","[262, 262]",16170174110555.307,352881.4025829323,-352881.4025829323,0.0,,,,CWT,uva.x030718198,16170090902278.307,,0.0,-25.0,33.0,0.0,-34.0,,351780.4025829323,200476.81638298853,385292.7756231199,200476.8163829885,,0.0,200476.81638298853,,,86953.77627055123,0.0,-29.5,313841.99935256864,351780.4025829323,,241602.03303148184,1.0,0.0,0.8495568498481726,0.9999999999999999,0.9916016796640683,0.6974178124490767,0.11246080667309699,,0.3255557252311482,0.720360611084955,0.720360611084955,0.7203606110849547,,1.0,0.8630139939966647,1.0000000000000002,,,,,0.75,,0.9999999999999998,0.95,0.3448275862068965,0.6903563756611242,0.6903563756611242,0.09090909090909094,3.401305391611094,1.0,1,1.9453705444385831,1.0,1,0,0.7047214986372083,1.0,1,0,0.664433878376345,1.0,1,0.0,1.0,1.0,1.0,0.95,1,mexh,0.1,,,2,1.25,,1.0,0.0026886764584516665,0.15956960641268175,0.8562518769649711,1.0,0.9799771167048057,0.521713442695329,0.11308812463829725,,0.3255557252311482,0.7219457963795457,0.7219457963795457,0.7219457963795455,,1.0,0.8355942683366745,0.9676176410793607,,,,,0.8333333333333333,,0.9978477093166391,0.9500000000000001,0.3448275862068966,0.6889670974691158,0.6889670974691158,0.05882352941176472,3.398115380501295,1.0,1,1.9705857788830028,0.9466684983275578,3,1.4142135623730951,0.9292893218813453,2.0,1.5,0.9146446609406726,2,1.5,1.5,0.7071067811865476,2,0.07692307692307693,0.14852213144650114,0.9015972067198958,1,1.75
raw,gaus2,6856961032.651544,0.6763869345229184,1788.8118547830923,-43.51764179158585,263,127,146552.08683899473,,False,14.08454886172677,871232.547198197,0.013094418796790571,8.423580218318345e-07,0.5191933313760421,174979.2261360085,,,,[],[],3,151256.33409018387,19054.61231591282,239876.25590672405,"[54, 93, 228]","[19054.61231591282, 239876.25590672405, 194838.1340479147]","[0, 0, 167]","[65, 167, 262]",7209968566331.04,239862.61457744433,-239862.61457744433,0.0,,,,CWT,uva.x030718198,7209885358054.04,,0.0,-29.0,32.0,0.0,-29.0,,238761.61457744433,150781.76266161245,437159.0022705516,150781.76266161245,,0.0,150781.76266161245,,,19046.61231591282,0.0,-24.5,238777.25590672405,238761.61457744433,,174438.2261360085,0.5138796007934305,0.3119477536862166,1.0,0.38634763142211387,1.0,0.9867987721727963,0.03884926514959011,,0.04620209667646965,0.44219780032085726,0.44219780032085726,0.4421978003208572,,0.7213825641960893,1.0,0.6869645050131425,,,,,0.5,,0.40106519814843533,0.5499999999999999,0.689655172413793,0.3177765586844252,0.3177765586844252,1.0,2.467620923685696,0.7254923153245172,2,1.8447655630897708,0.9482849261615369,2,0,0.5398154324842396,0.7659982468650887,2,0,0.6054032890320211,0.911156563105158,2,0.0,1.0,2.0,2.0,0.9,2,gaus,0.55,1.0,0.31499999999999995,1,1.75,,0.5139198930528843,0.14579616933212802,0.4217399798218686,1.0,0.38727775365050454,0.9879862700228825,0.7373310510482398,0.04038870633033187,,0.04620209667646965,0.44535980066584546,0.44535980066584546,0.44535980066584546,,0.721412149437987,0.9682279478076504,0.6696157603947144,,,,,0.6666666666666666,,0.40020198925904027,0.55,0.6896551724137931,0.317668217263344,0.317668217263344,0.6470588235294117,2.4415246085711644,0.718493734080032,3,1.850880094394459,0.8891619427691001,4,0.7071067811865476,0.9646446609406726,3.5,3.428571428571429,0.8948223304703362,3,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,2.75
raw,gaus4,2941449586.4256144,0.6673452890632017,1071.7075068223292,-39.7344545026528,263,127,94977.64645846403,,False,14.013596235950306,958200.630433716,0.015265912731915752,7.727272422997998e-07,0.4807542631879512,84700.64210399202,,,,[],[],3,131928.40957655318,14182.352468395387,208032.11373114277,"[49, 88, 233]","[208032.11373114277, 14182.352468395387, 173570.76253012146]","[0, 74, 166]","[166, 166, 262]",3019070820691.3457,185998.30252026918,-185998.30252026918,0.0,,,,CWT,uva.x030718198,3018987612414.3457,,0.0,-24.5,32.0,0.0,-29.0,,184897.30252026918,131453.83814798176,379175.2287296596,131453.83814798176,,0.0,131453.83814798176,,,14174.352468395387,0.0,-20.0,206933.11373114277,184897.30252026918,,84159.64210399202,0.22562435309639978,0.6475394393973491,0.8154499525860683,0.08898156915544295,0.8188362327534497,0.9111457802114213,0.05870583503354704,,0.026158799498362566,0.3340117856906884,0.3340117856906884,0.3340117856906884,,0.34687747352792475,0.8468566914581593,0.5541678504084864,,,,,0.5,,0.12092938000497001,0.9999999999999999,1.0,0.14020647602822456,0.14020647602822456,1.0,1.8989565350821882,0.5583022741109145,4,1.6239018696374523,0.834751957296699,3,0,0.47695989314474424,0.6768062192895918,4,0,0.5094690231762398,0.7667715927147066,3,0.5773502691896257,0.9422649730810374,3.5,3.428571428571429,0.7961324865405187,3,gaus,0.55,1.0,0.31499999999999995,1,2.5,,0.22568853749296225,0.13310701535560132,0.7037814323287075,0.8236628062161324,0.09036241364719613,0.8152173913043473,0.680962044576538,0.05999923275429149,,0.026158799498362566,0.33778705757849287,0.33778705757849287,0.33778705757849287,,0.346946825928211,0.8199503164577101,0.5431967010401885,,,,,0.6666666666666666,,0.12066910482704071,1.0,1.0,0.14070862405913948,0.14070862405913948,0.6470588235294117,1.8795993467929324,0.5531299371346393,7,1.6093916026375286,0.7731509828277855,7,0.0,1.0,7.0,7.0,0.825,4,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,3.5
smoothed,gaus2,6864302798.103481,0.6770156582138259,1779.28521981956,-45.65108033985351,263,127,146574.65430973613,,False,14.071674563797552,874165.4035265939,0.013122271311078022,5.0803920121803536e-06,0.6983121463354576,175278.0561318801,,,,[],[],3,152039.0738895552,16338.041245604283,238282.26297335347,"[55, 91, 226]","[16338.041245604283, 238282.26297335347, 201496.91744970783]","[0, 0, 167]","[65, 167, 262]",7212783527431.185,240756.48788933753,-240756.48788933753,0.0,,,,CWT,uva.x030718198,7212709015368.465,,0.0,-30.5,29.0,0.0,-30.5,,239895.08788933753,151834.8926395552,449583.4216686656,151834.8926395552,,0.0,151834.8926395552,,,16336.841245604282,0.0,-30.5,237420.86297335348,239895.08788933753,,174762.6561318801,0.5147335385588735,0.3125906780033157,1.0,0.3878813977865092,1.0,0.9999999999999999,0.04105003925139845,,0.023503436083421047,0.46296460771996945,0.46296460771996945,0.46296460771996933,,0.7246132554188698,1.0,0.664230973522254,,,,,0.33333333333333337,,0.40028841607415266,0.6666666666666666,0.16666666666666666,0.3213919996439216,0.3213919996439216,0.18181818181818182,2.199872603168508,0.6647995831547147,3,2.123285288157118,1.0,1,0,0.44234276800223576,0.6883551198644787,3,0,0.6449278338640341,1.0,1,1.1547005383792515,0.8845299461620748,2.0,1.5,0.8422649730810374,2,gaus,0.55,1.0,0.31499999999999995,1,1.75,0.903167017312176,0.514046014686689,0.918113616051869,0.2626894065796462,0.9680037554081794,0.3878344836755152,1.0,1.0,0.04105003925139843,,0.03505475467366055,0.4512211687850624,0.4512211687850624,0.45122116878506247,,0.7227578482508665,1.0,0.6642309735222539,,,,,0.16666666666666669,,0.4003903272051449,0.4,0.27586206896551724,0.3213919996439216,0.3213919996439216,0.47058823529411764,2.1672323732773973,0.6377748047382911,6,2.0816006684117614,1.0,1,3.5355339059327378,0.8232233047033631,3.5,1.7142857142857142,0.8241116523516816,5,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,4.25
raw,gaus6,2880302234.3636956,0.6542618484476512,1010.794467006321,-39.3367143483557,263,127,86486.51373127352,,False,13.96483763960496,1108548.4444184506,0.015237500755788995,6.259142380229348e-07,0.46177127268400514,55577.1211967613,,,,[],[],3,121289.50720185356,19365.961201249353,173797.2796409961,"[49, 90, 233]","[170705.2807633152, 19365.961201249353, 173797.2796409961]","[0, 74, 166]","[166, 166, 262]",2750969474511.0664,186576.75286919458,-186576.75286919458,0.0,,,,CWT,uva.x030718198,2750886266234.0664,,0.0,-24.5,32.0,0.0,-29.0,,185475.75286919458,120814.93577328212,347258.5216055607,120814.93577328214,,0.0,120814.93577328212,,,19357.961201249353,0.0,-20.0,172698.2796409961,185475.75286919458,,55036.1211967613,0.17816647377777822,0.6828214063372453,0.6886272850822637,0.08433769375106559,0.5566886622675467,0.873784832204809,0.09303327751843282,,0.04748291059653433,0.274461654110524,0.274461654110524,0.2744616541105241,,0.22606358444354796,0.7625601748939452,0.4114015163979855,,,,,0.5,,0.10300844885466512,0.9999999999999999,1.0,0.14211340609654444,0.14211340609654444,1.0,1.6696225866121217,0.4908769999689068,5,1.4590279841486606,0.7500000389744378,4,0,0.4398663149793815,0.6241704216913997,5,0,0.4510656615627346,0.6788721590551474,5,0.5,0.95,4.75,4.705882352941176,0.7375,4,gaus,0.55,1.0,0.31499999999999995,1,3.25,,0.1782345917372806,0.10635257099140254,0.7334334696905391,0.702484006160635,0.08572557703540017,0.5652173913043468,0.6531244209033211,0.09390132268477341,,0.04748291059653433,0.27857449644302884,0.27857449644302884,0.27857449644302895,,0.22614576557482474,0.7383320732174075,0.40728675882942467,,,,,0.6666666666666666,,0.10278674472988777,1.0,1.0,0.14260899806421384,0.14260899806421384,0.6470588235294117,1.6553596217516933,0.4871404988925044,8,1.4444382761879226,0.6939074809627215,10,1.4142135623730951,0.9292893218813453,9.0,8.88888888888889,0.7396446609406726,6,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,5.0
smoothed,gaus4,2910465778.374118,0.6638723391515224,1057.9460082670496,-41.817405396719565,263,127,94459.10445732997,,False,14.002265300393328,944551.4323739576,0.015257129467170874,3.6880590197902385e-06,0.639758875020273,85160.78023015035,,,,[],[],3,134608.73528650613,12487.350886281842,211910.33678502758,"[50, 89, 232]","[211910.33678502758, 12487.350886281842, 179428.51818820898]","[0, 73, 166]","[166, 166, 262]",2985506863778.4263,184149.84915442314,-184149.84915442314,0.0,,,,CWT,uva.x030718198,2985432351715.706,,0.0,-30.5,29.0,0.0,-30.5,,183288.44915442314,134404.55403650613,397292.4058595184,134404.55403650616,,0.0,134404.55403650613,,,12486.150886281841,0.0,-30.5,211048.9367850276,183288.44915442314,,84645.38023015036,0.2230885660733552,0.6526884995571255,0.8217966572416096,0.08802354122409542,0.748855835240275,0.9141345020760012,0.0569214604353147,,0.007136603763727177,0.3634283813086039,0.3634283813086039,0.3634283813086039,,0.34985743940068237,0.8642322308448268,0.559536236144412,,,,,0.33333333333333337,,0.11828113526477453,0.6666666666666666,0.16666666666666666,0.13542308292305055,0.13542308292305055,0.18181818181818182,1.5823795813337327,0.47819373019511985,5,1.7823511456590835,0.8394308365438992,3,0,0.329189985976799,0.5122715429001887,5,0,0.5135789068015191,0.7963354655116243,4,0.9574271077563381,0.9042572892243662,4.25,4.067796610169491,0.7396286446121831,3,gaus,0.55,1.0,0.31499999999999995,1,2.5,0.6031221925643758,0.22279058915268232,0.6643820357683519,0.5484947782998261,0.7955022503917665,0.08801289480947838,0.7488558352402751,0.9141345020760014,0.056921460435314694,,0.01921394699340156,0.35420975221268125,0.35420975221268125,0.3542097522126814,,0.34896161256341574,0.8662800385077636,0.5595362361444118,,,,,0.16666666666666669,,0.11843096890002665,0.4,0.27586206896551724,0.13542308292305055,0.13542308292305055,0.47058823529411764,1.5536971429385047,0.45722318666804684,10,1.724970946157465,0.8286752460901153,5,3.5355339059327378,0.8232233047033631,7.5,6.666666666666666,0.7241116523516815,7,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,5.75
raw,gaus1,12158204439.767008,0.6264782491542169,1962.2935374882647,-46.88308539850119,263,127,201832.13260289462,,False,13.966134517444988,5080894.014352533,0.018030149423097566,6.953536833407153e-07,0.01780370608745287,69735.9903020587,,,,[],[],1,75144.73136386626,75144.73136386626,75144.73136386626,[149],[75144.73136386626],[4],[190],15553208733411.559,446809.0538990394,-446809.0538990394,0.0,,,,CWT,uva.x030718198,15553125525134.559,,0.0,-34.5,34.0,0.0,-34.5,,445708.0538990394,74670.15993529483,58534.73136386626,74670.15993529483,,0.0,74670.15993529483,,,75136.73136386626,0.0,-34.5,74045.73136386626,445708.0538990394,,69194.9903020587,0.822845886550581,0.013412469294046492,0.6920005057946489,0.7889540083260919,0.0,0.0,1.0,,0.2769432640233562,0.01617114855760346,0.01617114855760346,0.016171148557603487,,0.2847992039140258,0.0,0.0,,,,,1.0,,0.9587596474115416,0.0,0.0,1.0,1.0,0.0,1.5194164385716338,0.446715676375044,6,1.3953785046019727,0.7172816040579388,5,0,0.3263582543586954,0.4631024525146566,7,0,0.4738875528521955,0.7132200332864104,4,1.2909944487358056,0.8709005551264195,5.5,5.266457680250784,0.6604502775632097,6,gaus,0.55,1.0,0.31499999999999995,1,4.75,,0.8228605700312865,0.11900685720798218,0.17084185326045498,0.7057071116692533,0.7892738939455731,0.034324942791760515,0.0020677794611040357,0.9896297884177728,,0.27694326402335623,0.02174815626653631,0.02174815626653631,0.021748156266536256,,0.28487514815095655,0.0,0.01564291151344488,,,,,1.0,,0.9566961179548357,0.0,0.0,0.997546160910632,0.997546160910632,0.0,1.5302818730207608,0.4503325230807823,11,1.5429648472037216,0.7412396001875744,8,2.1213203435596424,0.8939339828220179,9.5,9.263157894736842,0.709466991411009,8,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,6.5
raw,gaus8,2765375199.642703,0.6480045507619532,897.1565701416969,-38.536956447560875,263,127,75973.25922110953,,False,13.856581836625107,1088828.6273926725,0.016878561030327723,5.056560790381709e-07,0.47649967885918787,35290.56472197243,,,,[],[],3,117131.63697023033,34143.41466895549,175736.1328146618,"[47, 95, 233]","[141515.3634270737, 34143.41466895549, 175736.1328146618]","[0, 74, 167]","[167, 167, 262]",2288453706859.7417,179060.4687270766,-179060.4687270766,0.0,,,,CWT,uva.x030718198,2288370498582.7417,,0.0,-29.0,32.0,0.0,-29.0,,177959.4687270766,116657.0655416589,334784.910910691,116657.06554165891,,0.0,116657.0655416589,,,34135.41466895549,0.0,-24.5,174637.1328146618,177959.4687270766,,34749.56472197243,0.11940673231341409,0.7537647886206597,0.40705048148788003,0.07560948538484887,0.4313137372525493,0.9027722152631782,0.08853084501327116,,0.10827377575119161,0.25118841494863137,0.25118841494863137,0.2511884149486315,,0.14190831380659064,0.7296156130860101,0.41948693486562005,,,,,0.5,,0.07209210566541371,0.5499999999999999,0.689655172413793,0.11733508543468069,0.11733508543468069,1.0,1.5110027413061946,0.4442420092688234,7,1.298457595314384,0.6674602938892074,6,0,0.37137623795027686,0.5269829835877646,6,0,0.3969211836194003,0.5973825184672151,6,0.5,0.95,6.25,6.222222222222223,0.6625,5,gaus,0.55,1.0,0.31499999999999995,1,4.0,,0.11947972059465647,0.08443734461383126,0.7930564443854047,0.43343794480093134,0.07701059814735567,0.445652173913042,0.6747229055217373,0.08945467998008827,,0.10827377575119163,0.2554331857502266,0.2554331857502266,0.25543318575022667,,0.1419994310406335,0.7064342277466882,0.41498387288857835,,,,,0.6666666666666666,,0.07193694249804619,0.55,0.6896551724137931,0.11791586575827115,0.11791586575827115,0.6470588235294117,1.4972595319047712,0.44061468321416836,12,1.2761651614338796,0.613069154329,12,0.0,1.0,12.0,12.0,0.7,9,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,7.25
smoothed,gaus5,2915329668.7583404,0.6381545462710697,1055.5785237543362,-41.90357057746834,263,127,92751.16573060435,,False,14.015494283649003,1214566.9898732095,0.014026050515454809,2.8469996188897693e-06,0.16306010749618863,18752.977719691546,,,,[],[],2,150336.72256987737,10808.293462431942,289865.1516773228,"[63, 137]","[10808.293462431942, 289865.1516773228]","[4, 4]","[76, 196]",3024550137138.908,194273.93423040223,-194273.93423040223,0.0,,,,CWT,uva.x030718198,3024475625076.188,,0.0,-31.0,30.0,0.0,-31.0,,193412.53423040223,150132.54131987737,294139.64513975475,150132.54131987737,,0.0,150132.54131987737,,,10807.093462431942,0.0,-31.0,289003.7516773228,193412.53423040223,,18237.577719691544,0.21353073267481057,0.645044505034603,0.8557611300199318,0.08839241726473387,0.2574370709382141,0.21507916129272542,0.11780755827973231,,0.0,0.45324330337551455,0.45324330337551455,0.45324330337551444,,0.07369829043883544,0.596407634431654,0.8690115021604372,,,,,0.6666666666666666,,0.12088576425652182,0.33333333333333337,0.08333333333333334,0.16868358339520628,0.16868358339520628,0.0909090909090909,1.6319091535549213,0.4931615237478246,4,1.2858549120703375,0.605596864087153,7,0,0.3236673351747736,0.5036774271379556,6,0,0.35186603002164846,0.5455897722904453,8,1.707825127659933,0.8292174872340067,6.25,5.843478260869565,0.6021087436170034,7,gaus,0.55,1.0,0.31499999999999995,1,5.5,0.4218756646684369,0.2132455220460841,0.5111117103008423,0.5420710538373896,0.8283799875916413,0.08838172623469673,0.25743707093821416,0.21507916129272547,0.11780755827973231,,0.012306711341247632,0.44174645249946365,0.44174645249946365,0.4417464524994637,,0.07350958241379282,0.6024950846715491,0.869011502160437,,,,,0.33333333333333337,,0.1210351552778684,0.35000000000000003,0.24137931034482757,0.16868358339520628,0.16868358339520628,0.4117647058823529,1.576587121816084,0.46395926720519526,9,1.2370601751239494,0.5942831369610448,13,2.8284271247461903,0.8585786437626906,11.0,10.636363636363637,0.6542893218813453,10,10.5,10.5,4.760952285695233,16,0.5384615384615384,1.0,0.3230769230769231,2,8.0
