htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,smoothness_normalized,correlation_normalized,relative_num_peaks_diff_normalized,relative_peaks_global_alignment_score_normalized,across_correlation_normalized,across_relative_num_peaks_diff_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_mse_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015065389044,liberator,754.256064690027,5.501347708894879,371,279829.0,2041,1,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,3,rbio3.1,1.0,zero,4.8942138303831155e-26,316.7228822162374,36889089.07206042,0.6898395721925134,1058.8400789250468,371,raw,1.756055618378533e-13,-3.047418983825885e-10,"[10, 28, 42, 59, 74, 91, 105, 123, 136, 155, 174, 186, 200, 217, 231, 247, 260, 279, 297, 310, 323, 342, 354, 367]","[620.9999999999995, 1373.9999999999998, 277.0000000000002, 1405.9999999999995, 1107.9999999999998, 1438.0000000000002, 520.0, 1488.0, 1137.0, 1480.9999999999995, 639.9999999999994, 1474.9999999999995, 1015.9999999999998, 1507.9999999999995, 776.0000000000001, 1446.9999999999998, 291.9999999999999, 1458.9999999999998, 598.0000000000001, 1465.9999999999998, 1163.9999999999998, 1500.9999999999998, 284.0, 1486.9999999999995]",24,7.777734711801453,207308.54036700362,0.7178823045961301,1.7335906088286604e-06,1.0,0.4959568733153639,279828.99999999994,0.18549642863119384,0.15643466939724673,1363141.966551972,418022435.9282426,26.0,23108.82001871786,0.1266846361185984,"[0.0, 0.0026954177897574125, 0.005390835579514825, 0.008086253369272238, 0.01078167115902965, 0.013477088948787063, 0.016172506738544475, 0.01886792452830189, 0.0215633423180593, 0.02425876010781671, 0.026954177897574125, 0.02964959568733154, 0.03234501347708895, 0.03504043126684636, 0.03773584905660378, 0.04043126684636119, 0.0431266846361186, 0.04582210242587601, 0.04851752021563342, 0.05121293800539084, 0.05390835579514825, 0.05660377358490566, 0.05929919137466308, 0.06199460916442049, 0.0646900269541779, 0.06738544474393532, 0.07008086253369272, 0.07277628032345014, 0.07547169811320756, 0.07816711590296496, 0.08086253369272238, 0.08355795148247978, 0.0862533692722372, 0.08894878706199462, 0.09164420485175202, 0.09433962264150944, 0.09703504043126684, 0.09973045822102426, 0.10242587601078168, 0.10512129380053908, 0.1078167115902965, 0.11051212938005392, 0.11320754716981132, 0.11590296495956874, 0.11859838274932616, 0.12129380053908356, 0.12398921832884098, 0.1266846361185984, 0.1293800539083558, 0.1320754716981132, 0.13477088948787064, 0.13746630727762804, 0.14016172506738545, 0.14285714285714288, 0.14555256064690028, 0.14824797843665768, 0.15094339622641512, 0.15363881401617252, 0.15633423180592992, 0.15902964959568733, 0.16172506738544476, 0.16442048517520216, 0.16711590296495957, 0.169811320754717, 0.1725067385444744, 0.1752021563342318, 0.17789757412398924, 0.18059299191374664, 0.18328840970350405, 0.18598382749326148, 0.18867924528301888, 0.19137466307277629, 0.1940700808625337, 0.19676549865229112, 0.19946091644204852, 0.20215633423180593, 0.20485175202156336, 0.20754716981132076, 0.21024258760107817, 0.2129380053908356, 0.215633423180593, 0.2183288409703504, 0.22102425876010784, 0.22371967654986524, 0.22641509433962265, 0.22911051212938008, 0.23180592991913748, 0.23450134770889489, 0.23719676549865232, 0.23989218328840972, 0.24258760107816713, 0.24528301886792453]","[279828.99999999994, 1012.5688503292828, 6954.669469370026, 1402.3954251397463, 2878.9484252644497, 3350.6482910360824, 1184.5909255755657, 5364.987536001827, 6679.847169202748, 3051.6583868730054, 5566.668172641479, 6297.5440259967845, 14658.15944517521, 7104.2953682463785, 5544.195751472146, 6498.8103992008955, 6520.724468328125, 7600.721322526929, 9362.312262750125, 4017.6099950035177, 5695.67905376868, 541.2711339044448, 10892.437386621274, 17170.214188241105, 18627.40033474838, 11654.32540222176, 1865.9433773378953, 2135.7182515304657, 5814.2896521537095, 4806.191282546194, 512.4424776958582, 3904.189294398796, 1733.509618278962, 3263.838965078319, 13075.411990691444, 7760.1673062464215, 21596.411053524622, 2809.919979081845, 1158.7306922206387, 4789.509149950993, 7666.634240722436, 7395.733172391042, 4785.738482054912, 7811.119533202071, 8584.038401516244, 2654.121715458354, 8099.011149645706, 23108.82001871786, 12668.003532012457, 7319.755383500407, 3988.154317050067, 5469.429645167848, 8710.23321528928, 8300.576620777369, 3132.4444853722443, 2784.898919293417, 6627.357138327369, 1659.7074826743594, 10665.352941653184, 12609.590392045537, 8107.3203473196545, 7815.859063012384, 3611.452394106947, 4165.22580095141, 5629.193287725172, 7847.806002313124, 3338.9297131356684, 4901.468997498645, 1517.4018680468291, 7226.4723249512535, 11196.134769083652, 17871.186363903053, 3805.5259203129426, 6219.096503464023, 3218.2121533632762, 2179.1330617066415, 5900.175115580625, 6650.018607075414, 4645.577120425915, 3777.4973280356203, 7687.639625942329, 9246.441507558955, 9764.44717601702, 8259.940377685725, 11930.686973185526, 4868.386486739408, 5561.534571649667, 3271.413875643945, 3250.204734436105, 2982.3902091641994, 9732.80976988937, 5711.222472911616]",3.0,0.7,330.5,15.0,0.5,11051082.637766572,0.20804053515257018,0.13206436354893977,94756029.10695927,64237940098.49367,"[0.0625, 0.21875, 0.0625, 0.21875, 0.09375, 0.1875, 0.28125, 0.09375, 0.03125, 0.21875, 0.125, 0.15625, 0.25, 0.125, 0.125, 0.25, 0.1875, 0.09375, 0.25, 0.15625, 0.09375, 0.09375]",1.0,11051082.637766572,0.09375,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[571013.0954062328, 6527930.968499128, 8812745.354649352, 11051082.637766572, 10412772.076872647, 7560925.563843546, 7483900.181294278, 6119224.357208163]",3.0,0.3,tukey,32.0,16.0,330.5,15.0,24,1081.7916666666665,277.0000000000002,1507.9999999999995,"[10, 28, 42, 59, 74, 91, 105, 123, 136, 155, 174, 186, 200, 217, 231, 247, 260, 279, 297, 310, 323, 342, 354, 367]","[620.9999999999995, 1373.9999999999998, 277.0000000000002, 1405.9999999999995, 1107.9999999999998, 1438.0000000000002, 520.0, 1488.0, 1137.0, 1480.9999999999995, 639.9999999999994, 1474.9999999999995, 1015.9999999999998, 1507.9999999999995, 776.0000000000001, 1446.9999999999998, 291.9999999999999, 1458.9999999999998, 598.0000000000001, 1465.9999999999998, 1163.9999999999998, 1500.9999999999998, 284.0, 1486.9999999999995]","[4, 26, 40, 30, 61, 76, 104, 76, 125, 140, 172, 161, 188, 76, 219, 219, 257, 249, 293, 293, 312, 293, 353, 356]","[13, 76, 47, 76, 76, 93, 111, 161, 140, 161, 175, 188, 203, 370, 234, 249, 264, 370, 300, 328, 328, 370, 356, 370]",0.05,30,260515177.0,1516.9999999999995,-1516.9999999999995,DWT,7.450580596923828e-09,0.0,2.2737367544323206e-13,1.7881393432617188e-07,0.0,4.547473508864641e-13,2.9802322387695312e-08,4.547473508864641e-13,1.0,96.0,0.0,1.0913936421275139e-11,1.0,96.0,,0.0,0.0,1.0,96.0,0.0,0.0,0.0,6.866455078125e-05,5.820766091346741e-11,0.0,0.0,0.0,2.2737367544323206e-13,3.637978807091713e-12,2.463214817301681e-13,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,7.450580596923828e-09,2.7755575615628914e-17,0.0,2.3283064365386963e-10,0.0,0.0,5.551115123125783e-17,1.4223446406077962e-13,2.668454064939125e-26,0.9685812900397135,0.9509787637573996,0.018151853857153257,0.8192776261790677,0.06504434479863108,0.9999999989987938,7.559336454828101e-14,1.0018102390799547e-13,1.0018102390799547e-13,8.974550058424875e-14,6.678734927199697e-14,1.0073782933462438e-13,0.0,3.1314241692245475e-13,3.1314241692245475e-13,3.1872982995684877e-13,1.0298623301238445e-13,307,1.8194428708217443,0.9188730644245576,12,0,0,1.2883454726667238e-13,1.2904437628445188e-13,329,0,0.0,0.4777542347038626,0.9058293379564124,13,176.60950333055882,0.8148747344543409,165.25,24.016342699799676,0.8208283525521181,47,rbio,0.7117726991278133,1.0,0.2017591106105307,6,36.75,,,,,1.4258733919989367e-13,0.00046998990995517076,1.148400002829694e-26,0.9691664675515304,0.9776548203051681,0.0004696317268819323,0.8705041730880849,0.0012967193582909611,0.999999997901517,7.559336454828101e-14,1.0018102390799546e-13,1.0018102390799546e-13,8.974550058424874e-14,6.678734927199697e-14,4.3923591504947493e-14,0.0,1.0,1.0,1.0,1.0,1.9132438534394663e-13,1.9132438534394663e-13,1.0,0.6000000000002417,0.18420275588674706,316,1.8194234596591294,0.7955757205094164,47,190.21172413918129,0.9003083206817708,181.5,81.82920110192838,0.9025912672591244,2,0.4101931594488189,1.0,0.4128647883858268,3,2.25,,,,,,,,,5.111130860590224e-19,0.09432779284447046,1.148400002829694e-26,0.9777789682842961,0.36889899529172304,0.0027688075255614475,0.7808148333714477,1.0,0.0012967193582909611,0.9999999999999634,1.5416730783767476e-16,5.612547220341359e-18,5.612547220341359e-18,5.027906884889135e-18,5.437103577957824e-18,1.4035023473088095e-18,0.0,0.0,1.0,1.0,1.0,1.0,6.877250511490435e-19,6.877250511490435e-19,1.0,1.0,0.8,0.37396331443680564,607,1.9136442413244419,0.7272154368567061,106,354.26049737446033,0.8170142059016218,356.5,180.48246844319777,0.8164358219590753,1,728.5518518518519,639.5,608.568027232611,270,0.37791634396594687,1.0,0.4354585592238372,3,1.5,1
