signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,bior1.3,355468.5913157992,0.6768707482993197,82.64543850355567,12.542143233041712,294,1,False,False,251.75244334681133,,"[4, 21, 33, 45, 57, 68, 78, 91, 103, 112, 125, 137, 146, 157, 173, 182, 199, 212, 226, 238, 249, 259, 279, 290]","[341.8566659211465, 771.2177960141279, 530.4184742375588, 1292.3260309660639, 85.50099495847326, 1123.7989147832702, 340.70761740171815, 610.5277799894848, 1281.3658758576723, 22.59795421542003, 602.0130358326969, 16.73486048808161, 138.50454076491508, 614.0927766779671, 1085.791925294493, 430.0387740916185, 1006.6254285841494, 650.1257597359315, 1600.506736433201, 915.7327444191283, 508.58655236842424, 1612.2034611053286, 835.1520341464116, 407.3818943110998]",24,8.014297413431462,228260.04140943155,1.0,2.1659132805672723e-05,0.9989250050145329,0.4965986394557823,251840.32276027603,0.08533418688685612,0.11075198257280357,750725.4196680689,431723862.1173084,25,17368.542547932593,0.03741496598639456,"[0.0, 0.003401360544217687, 0.006802721088435374, 0.01020408163265306, 0.013605442176870748, 0.017006802721088433, 0.02040816326530612, 0.023809523809523808, 0.027210884353741496, 0.030612244897959183, 0.03401360544217687, 0.03741496598639456, 0.04081632653061224, 0.04421768707482993, 0.047619047619047616, 0.05102040816326531, 0.05442176870748299, 0.057823129251700675, 0.061224489795918366, 0.06462585034013606, 0.06802721088435373, 0.07142857142857142, 0.07482993197278912, 0.0782312925170068, 0.08163265306122448, 0.08503401360544217, 0.08843537414965986, 0.09183673469387754, 0.09523809523809523, 0.09863945578231292, 0.10204081632653061, 0.10544217687074829, 0.10884353741496598, 0.11224489795918367, 0.11564625850340135, 0.11904761904761904, 0.12244897959183673, 0.12585034013605442, 0.1292517006802721, 0.1326530612244898, 0.13605442176870747, 0.13945578231292516, 0.14285714285714285, 0.14625850340136054, 0.14965986394557823, 0.15306122448979592, 0.1564625850340136, 0.15986394557823128, 0.16326530612244897, 0.16666666666666666, 0.17006802721088435, 0.17346938775510204, 0.17687074829931973, 0.18027210884353742, 0.18367346938775508, 0.18707482993197277, 0.19047619047619047, 0.19387755102040816, 0.19727891156462585, 0.20068027210884354, 0.20408163265306123, 0.2074829931972789, 0.21088435374149658, 0.21428571428571427, 0.21768707482993196, 0.22108843537414966, 0.22448979591836735, 0.22789115646258504, 0.2312925170068027, 0.2346938775510204, 0.23809523809523808, 0.24149659863945577, 0.24489795918367346]","[251840.32276027603, 8281.718659381566, 11038.217862513677, 6602.996669243561, 10855.91294532047, 12101.818368085695, 8300.88114417565, 7655.611508845523, 13149.695548596872, 9098.944693771666, 9070.414512266307, 17368.542547932593, 3073.8293970266695, 13019.309790525984, 8325.39061709675, 11031.410718271187, 6948.279921947667, 4403.524153208526, 8997.81713362634, 8899.947433399471, 5543.210469085214, 9349.749821610378, 9699.29674005559, 9910.863934800967, 9704.04461539397, 4620.71479115025, 7120.721284453217, 5317.4435797403075, 7917.343967985013, 10952.546218499585, 1317.3810108837174, 7836.521013648614, 2708.504525208164, 4401.031695634834, 2425.4336812431343, 2586.9025129483543, 12721.280204902801, 8503.050654022743, 5132.584542494972, 2864.1080601997814, 4869.016632773097, 7187.74523614569, 2195.7159664348583, 1340.561100049513, 13227.818155530342, 1649.2374419407686, 9984.219693389377, 4728.919596003015, 6898.333244592498, 5254.150115953306, 5942.946557682592, 6229.60990802001, 11462.508158203766, 1189.6145204737136, 6520.987406917159, 8407.59548589864, 2766.3358048189016, 4593.559468788963, 3378.692890669026, 3693.4548391161784, 1703.7639107256352, 2974.3262494030296, 800.4394435932164, 603.1713352706171, 3300.342625162074, 2495.809984843109, 1498.1109846507343, 2992.858909216671, 646.880937288911, 1694.7807286459465, 2693.784593104655, 989.1815499411272, 1604.4566582602627]",3.0,0.7,594.0462994313285,15,0.5,6929783.958031357,0.09653151752068413,0.07482741503255369,57622299.01765267,185036304386.17126,"[0.171875, 0.15625, 0.0625, 0.015625, 0.046875, 0.0625, 0.0625, 0.109375]",2,6929783.958031357,0.046875,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[2352162.32890155, 4510039.415238619, 5447053.372324051, 6929783.958031357, 6868388.5795935495, 5295011.68303748, 3918686.5692520794, 3116805.035011391, 3045326.8158378555, 3004656.3092565965, 3145059.734656458, 3233373.544953731, 2654499.3399434895, 1751814.8961034478, 776558.852247753, 305840.65363798203]",3.0,0.7,flattop,64,32,594.0462994313285,15,24,706.0780390291962,16.73486048808161,1677.198359409392,"[4, 21, 33, 45, 57, 68, 78, 91, 103, 112, 125, 137, 146, 157, 173, 182, 199, 212, 226, 238, 249, 259, 279, 290]","[341.8566659211465, 771.2177960141279, 530.4184742375588, 1349.395440764328, 85.50099495847326, 1123.7989147832702, 340.70761740171815, 610.5277799894848, 1281.3658758576723, 22.59795421542003, 602.0130358326969, 16.73486048808161, 138.50454076491508, 614.0927766779671, 1085.791925294493, 430.0387740916185, 1006.6254285841494, 650.1257597359315, 1600.506736433201, 915.7327444191283, 508.58655236842424, 1677.198359409392, 835.1520341464116, 407.3818943110998]","[0, 0, 0, 0, 54, 49, 74, 81, 0, 111, 122, 122, 122, 122, 122, 179, 0, 202, 0, 229, 241, 0, 262, 287]","[8, 30, 35, 49, 59, 81, 81, 94, 122, 122, 129, 139, 152, 161, 190, 190, 202, 215, 229, 241, 254, 293, 293, 293]",0.05,30,242080081.50520837,1646.7043794707222,-1646.7043794707222,SWT,uc1.c2693406,3626765.787927914,0.0,235.45303902919625,216253480.12698025,0.0,537.5316927427252,31299457.097151265,507.03771280405545,1.0,96.0,0.0,5247.032046721628,0.875,82.5,,0.0,0.0,0.875,82.5,0.0,0.0,122078969.50520834,144798993745.93768,73762.32276027603,0.0,0.0,0.0,235.45303902919625,5650.872936700711,235.45303902919625,0.0,507.03771280405545,0.0,165.36296609799524,0.0,0.0,0.0,165.36296609799524,5.0681938214149795,0.0006510887956980849,3626765.787927914,0.0016521112012656547,0.0018872795786639834,233226.53051918081,0.0,0.0,0.002156702972120228,0.07971319625367437,0.5254686151075922,0.9572126981334881,0.3454653850264485,0.14103310977647252,0.7187499999999998,0.9990599085719709,0.4740345803114536,,0.03659862770607511,0.6215496853633773,0.6215496853633773,0.5721375085442096,0.7165459567003771,0.5344004129053093,0.0,0.5501906472298778,0.8772727272727272,0.875,0.8772727272727274,0.875,0.42147277683692813,0.42147277683692813,1.0,1.0,2.3751628167002106,0.8150202684035178,8,1.875869205243303,0.8005049555239391,3,0,0,0.6250289707519946,1.0,1,1,0.11111111111111112,0.5245366310920819,0.7743916714609799,3,2.9860788111948193,0.9718294451774073,3.75,2.2325581395348837,0.9682260433434207,1,bior,18.4,15.0,19.452506265260524,15,0.2409861325115562,0.5284245956012535,0.6727823285615345,1,1.0
smoothed,rbio3.1,2112440.367993039,0.6632653061224489,184.4233833837274,9.419701551555047,294,1,False,False,261.683303979087,,"[3, 18, 37, 51, 67, 84, 102, 117, 136, 145, 155, 172, 181, 197, 210, 221, 237, 247, 257, 266, 278, 287]","[392.7978169491272, 631.6231322948836, 1093.4817115398967, 415.1895316867011, 1292.9447493996022, 835.6234386672022, 1384.6918542585568, 542.9990823861696, 36.41599923110732, 737.8070006030634, 151.26192560882214, 1188.1161690886963, 489.2589670159921, 1525.1704014542843, 754.482935526046, 1118.2893744465243, 1152.70190446427, 592.4965570692282, 1631.4131953275628, 17.32411613907061, 947.1106078342814, 455.43569264923553]",22,8.23932567295412,240024.37108453075,1.0,1.4391568876803828e-05,0.5043491484533789,0.4965986394557823,251840.32276027597,0.09364817203783336,0.11151615878328183,826122.0579383733,433139460.0761959,25,17821.68796846271,0.03741496598639456,"[0.0, 0.003401360544217687, 0.006802721088435374, 0.01020408163265306, 0.013605442176870748, 0.017006802721088433, 0.02040816326530612, 0.023809523809523808, 0.027210884353741496, 0.030612244897959183, 0.03401360544217687, 0.03741496598639456, 0.04081632653061224, 0.04421768707482993, 0.047619047619047616, 0.05102040816326531, 0.05442176870748299, 0.057823129251700675, 0.061224489795918366, 0.06462585034013606, 0.06802721088435373, 0.07142857142857142, 0.07482993197278912, 0.0782312925170068, 0.08163265306122448, 0.08503401360544217, 0.08843537414965986, 0.09183673469387754, 0.09523809523809523, 0.09863945578231292, 0.10204081632653061, 0.10544217687074829, 0.10884353741496598, 0.11224489795918367, 0.11564625850340135, 0.11904761904761904, 0.12244897959183673, 0.12585034013605442, 0.1292517006802721, 0.1326530612244898, 0.13605442176870747, 0.13945578231292516, 0.14285714285714285, 0.14625850340136054, 0.14965986394557823, 0.15306122448979592, 0.1564625850340136, 0.15986394557823128, 0.16326530612244897, 0.16666666666666666, 0.17006802721088435, 0.17346938775510204, 0.17687074829931973, 0.18027210884353742, 0.18367346938775508, 0.18707482993197277, 0.19047619047619047, 0.19387755102040816, 0.19727891156462585, 0.20068027210884354, 0.20408163265306123, 0.2074829931972789, 0.21088435374149658, 0.21428571428571427, 0.21768707482993196, 0.22108843537414966, 0.22448979591836735, 0.22789115646258504, 0.2312925170068027, 0.2346938775510204, 0.23809523809523808, 0.24149659863945577, 0.24489795918367346]","[251840.32276027597, 8283.609002936148, 11048.281052859898, 6616.507771090265, 10895.268170702902, 12170.067985324453, 8367.93476502727, 7739.260226616233, 13336.024113674552, 9260.821676356953, 9267.88387353822, 17821.68796846271, 3168.2823489469934, 13483.629180222079, 8665.699349252707, 11542.639256156845, 7309.893452501793, 4658.7393163229945, 9574.24450649751, 9525.988743970425, 5968.794927341165, 10129.018804568648, 10572.600220882787, 10870.577412558978, 10710.572613721724, 5132.17773448332, 7958.992678624868, 5981.131196177744, 8962.049171132889, 12476.368299261068, 1510.1672580045913, 9040.045547268928, 3144.1402478386185, 5140.932199090055, 2850.8923415343615, 3059.5940228370987, 15138.914853463742, 10181.37727296644, 6183.343089849715, 3471.5215648234807, 5937.491224154636, 8818.079487935363, 2709.978528552079, 1664.4617251054165, 16521.994694377558, 2072.2131460166856, 12619.221194948383, 6012.262762344005, 8822.025171675166, 6758.7307435559815, 7689.4144472548605, 8107.200237698363, 15003.670720337152, 1566.1029980184815, 8633.977596083916, 11195.37895110047, 3704.4661515521225, 6185.946972972767, 4575.32350988464, 5029.208770473003, 2332.623704878816, 4094.148680986211, 1107.6713346573185, 839.0623504709193, 4614.694487109375, 3507.359917461835, 2115.6657063249663, 4246.854304548932, 922.1922144624826, 2426.9356316191775, 3874.1846426452294, 1428.5134042780126, 2326.152111319242]",3.0,0.7,567.0495517812769,15,0.5,8728345.390669849,0.10748020593139955,0.07353980408762165,78755375.12914558,286358780772.11707,"[0.171875, 0.15625, 0.015625, 0.015625, 0.046875, 0.0625, 0.0625, 0.109375]",2,8728345.390669849,0.0625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[2100997.3591399705, 4468608.930186576, 6306584.818294711, 8581906.619491775, 8728345.390669849, 6705027.701968533, 5150260.92049046, 4329685.870793945, 4416082.444161304, 4728856.990024587, 5401204.477380566, 5761202.595300195, 4817696.53471358, 3220707.027176962, 1515392.2833811254, 657524.4442917696]",3.0,0.7,flattop,64,32,567.0495517812769,15,22,813.8129442762856,17.32411613907061,1860.9871969527953,"[3, 18, 37, 51, 67, 84, 102, 117, 136, 145, 155, 172, 181, 197, 210, 221, 237, 247, 257, 266, 278, 287]","[392.7978169491272, 631.6231322948836, 1093.4817115398967, 415.1895316867011, 1356.761136401688, 835.6234386672022, 1384.6918542585568, 542.9990823861696, 36.41599923110732, 737.8070006030634, 151.26192560882214, 1188.1161690886963, 489.2589670159921, 1641.9019459151632, 754.482935526046, 1118.2893744465243, 1152.70190446427, 592.4965570692282, 1860.9871969527953, 17.32411613907061, 1054.2372851840432, 455.43569264923553]","[0, 7, 29, 47, 47, 80, 47, 114, 127, 120, 151, 120, 178, 47, 201, 201, 228, 240, 228, 265, 261, 286]","[7, 29, 47, 53, 80, 93, 120, 120, 138, 159, 159, 188, 188, 228, 213, 228, 240, 249, 292, 269, 292, 292]",0.05,30,248997507.35416672,1669.832663772032,-1669.832663772032,SWT,uc1.c2693406,5425327.220566405,0.0,343.18794427628563,217669078.08586776,0.0,721.3205302861286,52432533.208644174,530.1659971053652,0.0,-13.0,0.0,5700.177467251744,0.0,-8.5,,0.0,0.0,0.0,-13.0,0.015625,2.0,128996395.35416669,246121470131.88348,73762.32276027597,0.0,0.0,0.0,343.18794427628563,6608.884774078284,343.3988129748041,0.0,530.1659971053652,0.0,138.36621844794365,0.0,0.0,0.0,138.36621844794365,5.657449472403982,0.008965073946675325,5425327.220566405,0.0008879349907873896,0.0031748905235960273,308623.16878948524,0.0,0.0,0.013105391382835646,1.0,0.0084815063982836,0.29448856938944235,0.9999999999999999,1.0,0.5937499999999996,0.5665494973152716,1.0,,0.041532731346066006,1.0,1.0,1.0,0.8586506928405437,0.8290954072213734,0.4,1.0,0.009090909090909094,0.0,0.05000000000000002,0.0,0.49313423481486945,0.49313423481486945,0.0,0.013574660633484156,2.622210586396514,0.8997929577327082,6,2.343357392479259,1.0,1,0,0,0.4492633044226322,0.7187879689514352,13,1,0.11111111111111112,0.677353141082319,1.0,1,5.678908345800274,0.9464253929641484,5.25,1.782857142857143,0.948448545538678,2,rbio,46.0,29.0,36.81226503684413,15,0.6024653312788906,1.0,0.27827426810477657,3,2.25
smoothed,bior1.5,355468.5913157992,0.6768707482993197,82.64543850355567,12.478709734511424,294,1,False,False,252.27984331497197,,"[4, 21, 33, 45, 57, 68, 85, 103, 112, 125, 137, 146, 157, 173, 182, 199, 212, 226, 238, 249, 259, 279, 290]","[347.2096852255977, 787.0669316018168, 557.3051047378316, 1297.607234738051, 98.32835391093545, 1151.0667200327766, 632.4646630214519, 1304.236360811675, 25.28275027523773, 622.276064531074, 15.712870218397939, 139.74750190371935, 629.7909155050904, 1107.3034394034028, 446.2138417112609, 1039.859447299917, 661.9808468642626, 1619.98347712229, 946.3703554227268, 516.0774648316196, 1616.5234415966397, 852.0397328189684, 428.5564278446001]",23,8.007652842980843,229660.31127021604,1.0,2.0683596666275227e-05,0.997729620839707,0.4965986394557823,251840.32276027603,0.08594640012249974,0.11034126735356871,758530.6314775443,432002074.6455157,25,17377.745146940062,0.03741496598639456,"[0.0, 0.003401360544217687, 0.006802721088435374, 0.01020408163265306, 0.013605442176870748, 0.017006802721088433, 0.02040816326530612, 0.023809523809523808, 0.027210884353741496, 0.030612244897959183, 0.03401360544217687, 0.03741496598639456, 0.04081632653061224, 0.04421768707482993, 0.047619047619047616, 0.05102040816326531, 0.05442176870748299, 0.057823129251700675, 0.061224489795918366, 0.06462585034013606, 0.06802721088435373, 0.07142857142857142, 0.07482993197278912, 0.0782312925170068, 0.08163265306122448, 0.08503401360544217, 0.08843537414965986, 0.09183673469387754, 0.09523809523809523, 0.09863945578231292, 0.10204081632653061, 0.10544217687074829, 0.10884353741496598, 0.11224489795918367, 0.11564625850340135, 0.11904761904761904, 0.12244897959183673, 0.12585034013605442, 0.1292517006802721, 0.1326530612244898, 0.13605442176870747, 0.13945578231292516, 0.14285714285714285, 0.14625850340136054, 0.14965986394557823, 0.15306122448979592, 0.1564625850340136, 0.15986394557823128, 0.16326530612244897, 0.16666666666666666, 0.17006802721088435, 0.17346938775510204, 0.17687074829931973, 0.18027210884353742, 0.18367346938775508, 0.18707482993197277, 0.19047619047619047, 0.19387755102040816, 0.19727891156462585, 0.20068027210884354, 0.20408163265306123, 0.2074829931972789, 0.21088435374149658, 0.21428571428571427, 0.21768707482993196, 0.22108843537414966, 0.22448979591836735, 0.22789115646258504, 0.2312925170068027, 0.2346938775510204, 0.23809523809523808, 0.24149659863945577, 0.24489795918367346]","[251840.32276027603, 8281.718983102592, 11038.22475263112, 6603.017467642042, 10856.020528940926, 12102.10947190358, 8301.29226272708, 7656.308096776165, 13151.71714044687, 9101.161070323922, 9073.741322632093, 17377.745146940062, 3076.1024892911105, 13032.36168751432, 8336.426233102538, 11050.330436415472, 6963.408193261732, 4415.492104124469, 9027.886480178686, 8936.026570825125, 5570.136991003418, 9403.565661881232, 9764.773819920643, 9988.595833879654, 9791.701448926573, 4668.3976752535455, 7204.0335844090705, 5387.482576745263, 8033.964075387079, 11131.827594373872, 1341.2027304295036, 7992.17935950745, 2767.2843169228795, 4504.848555414624, 2487.3172663519695, 2657.9548606855824, 13095.695484827762, 8770.042284160123, 5303.7792897630825, 2965.1622558694235, 5049.999137836687, 7468.076612592191, 2285.2151156524246, 1397.4454821348013, 13809.883191970142, 1724.2031933939486, 10451.211382363254, 4955.636117992744, 7235.998825737072, 5515.689790379959, 6242.564178598361, 6546.385393719217, 12047.885458034556, 1250.3581932134828, 6852.376144572829, 8830.767991605022, 2903.532452699165, 4816.817896520384, 3538.677760862605, 3862.7612239897976, 1778.846253783983, 3099.369149862125, 832.2659965498946, 625.6320887853356, 3414.138116695894, 2574.4284618435117, 1540.5279170190472, 3067.4941058737927, 660.7195156631602, 1724.7805725045953, 2731.1970651842666, 999.0550671238677, 1614.0992830461416]",3.0,0.7,598.4349650344583,15,0.5,6966205.724864507,0.09826410888454516,0.07452177544946442,59627649.01722314,191639428215.14404,"[0.171875, 0.15625, 0.0625, 0.015625, 0.0625, 0.0625, 0.0625, 0.109375]",2,6966205.724864507,0.046875,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[2353134.3423487158, 4513799.312910546, 5460101.168628243, 6966205.724864507, 6929988.262234574, 5376284.029373888, 4025030.22914136, 3253993.5374368485, 3237650.2632012097, 3249036.894172165, 3446222.4803923415, 3557976.2944504516, 2920871.212289065, 1918022.1591980266, 839204.3224521239, 320114.1819817719]",3.0,0.7,flattop,64,32,598.4349650344583,15,23,740.589312068167,15.712870218397939,1704.2949122353293,"[4, 21, 33, 45, 57, 68, 85, 103, 112, 125, 137, 146, 157, 173, 182, 199, 212, 226, 238, 249, 259, 279, 290]","[347.2096852255977, 787.0669316018168, 557.3051047378316, 1379.607682844869, 98.32835391093545, 1151.0667200327766, 632.4646630214519, 1304.236360811675, 25.28275027523773, 622.276064531074, 15.712870218397939, 139.74750190371935, 629.7909155050904, 1107.3034394034028, 446.2138417112609, 1039.859447299917, 661.9808468642626, 1640.762104515282, 946.3703554227268, 516.0774648316196, 1704.2949122353293, 852.0397328189684, 428.5564278446001]","[0, 0, 0, 0, 54, 49, 81, 0, 111, 122, 129, 122, 122, 122, 179, 0, 202, 0, 229, 241, 0, 262, 287]","[8, 30, 35, 49, 59, 81, 94, 122, 122, 129, 139, 152, 160, 190, 190, 202, 215, 229, 241, 254, 293, 293, 293]",0.05,30,242903440.1833497,1662.8904956338201,-1662.8904956338201,SWT,uc1.c2693406,3663187.554761064,0.0,269.96431206816703,216531692.65518755,0.0,564.6282455686626,33304807.09672174,523.2238289671534,0.0,86.5,0.0,5256.234645729097,0.0,76.0,,0.0,0.0,0.0,73.0,0.0,1.0,122902328.18334967,151402117574.91046,73762.32276027603,0.0,0.0,0.0,269.96431206816703,5738.554177567843,271.21229935742303,0.0,523.2238289671534,0.0,169.751631701125,0.0,0.0,0.0,169.751631701125,4.04620355173131,0.001263302031341701,3663187.554761064,0.002062826420500513,0.002192919161753251,241031.74232865626,0.0,0.0,0.003889294335981258,0.1285870299491178,0.45607265064346586,0.943749224885637,0.32613847306087335,0.14103310977647252,0.7187499999999998,0.9980145358668442,0.5366385318620148,,0.028041041705469096,0.7427806096413911,0.7427806096413911,0.7138757689448509,0.7295519751144852,0.5778482010721981,0.2,0.6037299900720107,0.7909090909090908,0.0,0.8181818181818182,0.0,0.4716243863612988,0.4716243863612988,0.0,0.9140271493212669,2.236172767427141,0.7673268191513384,9,1.8765944576193738,0.8008144483816646,2,0,0,0.4878109392079107,0.780461325850237,12,1,0.11111111111111112,0.5255673889499975,0.7759134151355845,2,5.057996968497839,0.9522830474670015,6.25,3.3488372093023258,0.9466603916580291,3,bior,18.4,15.0,19.452506265260524,15,0.2409861325115562,0.5284245956012535,0.6727823285615345,1,2.5
