htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,emd_value_normalized,smoothness_normalized,correlation_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,decomposition_levels,original_level,padded,relative_right_bases_array_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
mdp.39015056038089,arab_observer_and_the_scribe,628.4166666666666,2.861111111111111,72,45246.0,206,18,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,15,sym18,1.0,antisymmetric,1.4987283494929312e-18,239.40369538420882,9533038.501681179,0.5943396226415094,436.7897275396584,72,raw,9.783682999555925e-10,-1.143220519902825e-09,5.526919410534736,443272.73399532586,0.959892827181303,4.064969359965437e-06,0.9999999999999998,0.4861111111111111,45246.00000000107,0.12312698348493148,0.148506472876707,117930.4729349842,53626235.68007991,6.0,10332.597894161103,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[45246.00000000107, 1109.039629020406, 10332.597894161103, 2582.836452915218, 6473.87808022464, 888.5827699475216, 1380.2361293699778, 1773.097114369046, 4045.033993101449, 877.6128128045708, 1445.647344511701, 3662.1134405320254, 1541.9458486045867, 1978.0614792325237, 1682.1984576530954, 995.7695375088564, 2079.3347390718386, 1741.824355962831]",3.0,0.3,156.29999999748642,15.0,0.5,4092338.9834706956,0.17630445899706612,0.127880848776653,10303236.375065811,52318422444.577484,"[0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.4375, 0.25, 0.0625]",1.0,4092338.9834706956,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[5.167859344539057e-25, 4092338.9834706956, 2047957.3581709338, 756345.216780499]",3.0,0.5,boxcar,16.0,8.0,156.29999999748642,15.0,22,358.6363636383677,21.000000000149385,1131.0000000012094,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.0000000020998, 184.00000000312025, 106.00000000061323, 1129.0000000033594, 218.00000000206353, 594.0000000037478, 42.00000000001751, 35.999999999881425, 314.00000000284876, 675.0000000041741, 257.0000000002516, 29.000000001288242, 809.0000000056536, 413.0000000014342, 321.0000000021928, 151.00000000190778, 635.0000000040674, 26.00000000124942, 21.000000000149385, 1131.0000000012094, 143.00000000007674, 231.0000000026837]","[1, 4, 7, 4, 14, 18, 21, 24, 26, 29, 32, 34, 34, 40, 43, 46, 43, 54, 54, 4, 62, 64]","[4, 10, 10, 34, 18, 34, 26, 26, 34, 34, 34, 37, 54, 43, 46, 50, 54, 57, 59, 70, 70, 70]",0.05,30,35949228.000039235,1146.0000000010673,-1146.0000000010673,DWT,0.0,0.0,1.0672920325305313e-09,0.0,1.0,88.0,0.0,1.4938450476620346e-10,,2.6684574550017715e-09,2.0040715753566474e-09,6.972200594645983e-14,0.0,0.2583770751953125,0.0,2.7902680166391747e-13,0.0,0.0,1.0661780834197998e-05,0.0,2.5135875603155e-09,0.0,0.0,1.0695657692849636e-09,2.816523192450404e-07,1.0,88.0,2.0040715753566474e-09,4.408957465784624e-08,2.0148769925237343e-09,3.923475742340088e-05,3.3389957465601583e-13,6.7730434238910675e-06,2.5135875603155e-09,0.0,6.7730434238910675e-06,1.2094005796825513e-09,1.0672920325305313e-09,1.0,88.0,0.0,0.0,0.0,0.0,6.581097841262817e-05,0.0,5.689893001203927e-15,0.038069217914100895,0.8686527830981207,0.898822652407102,0.5873893362176016,1.0,0.6470877365446055,0.32354386827230275,0.6470877365446056,11,1.5415349829881126,0.7398196845385729,32,0,0,0.6470877365446055,0.6470877365446056,11,0,0.0,0.6785867979273851,0.7859686073892287,14,10.099504938362077,0.9844143442309227,17.0,14.059914407988586,0.979089888164844,1,sym,0.8617206536253631,1.0,0.09679554246224582,5,2.0,,9.739431483524186e-13,0.03056755246943499,0.9677903858427492,0.9700341237548,0.29245283018867907,1.0,9.336531547887716e-11,3.231337419862257e-11,3.231337419862257e-11,2.5677071580076927e-11,3.4284275418627885e-10,4.239497641833623e-12,0.0,1.4565570971569741e-12,1.0,1.0,1.0,1.0,1.0,1.0,0.8000000002293701,0.25806451620668236,666,1.5042339183561992,0.7796125505533026,106,395.9797974644666,0.6944600328206276,386.0,182.89119170984458,0.698310263323894,191,0.976572871431448,0.9725527914752287,0.0246331525554178,4,144.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1319602217898386e-14,0.12182088151060554,0.7151390594230111,0.3792105574288243,0.9706357804418372,0.15969467710276142,0.9999999999999999,0.15508704773589094,0.9999999999999831,2.082969213779151e-14,6.115876034773482e-14,6.115876034773482e-14,6.148727360599793e-14,4.568426800050096e-13,1.88260865230383e-14,0.0,4.677369602745785e-13,1.0,1.0,0.9999999999999999,1.0,1.1998310739464563e-14,1.1998310739464563e-14,1.0,1.0,0.8000000000005378,0.31541846518488864,38,2.0664655589777796,0.9434371777496151,62,16.97056274847714,0.9880991846083611,50.0,47.120000000000005,0.9765180355019365,1,780.7723076923077,839.0,447.930188945823,325,0.5535429334933056,0.8313240790072518,0.36312272285251046,7,2.5,1
