signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,mexh,3963368709.5015345,0.69496048982155,1687.3685235700761,-44.98062016872879,197,97,119259.86269888788,,False,13.220399273113351,475450.3220457048,0.019839066355591697,5.472006865077936e-06,0.40703822855331967,131955.24615497998,,,,[],[],2,94530.52182498627,44131.89517113981,144929.1484788327,"[82, 159]","[144929.1484788327, 44131.89517113981]","[0, 123]","[196, 196]",3106291895648.1504,167664.05594121554,-167664.05594121554,0.0,,,,CWT,mdp.39015067403991,3106259612848.95,,0.0,-20.0,19.0,0.0,-15.5,,166958.45594121554,94307.82658689102,184384.44364997253,94307.82658689102,,0.0,94307.82658689102,,,44127.09517113981,0.0,-20.0,144223.5484788327,166958.45594121554,,131568.84615497998,1.0000000000000002,0.6983486999762052,0.0,0.7558715352142393,0.9999999999999999,0.9999999999999998,0.5755574380527155,0.08731997373165992,,0.30429656869050403,0.5957929234652292,0.5957929234652292,0.595792923465229,,1.0,0.895199560938227,1.0000000000000002,,,,,0.5,,1.0,0.5,0.5,0.587428248118354,0.587428248118354,0.3448275862068966,3.1790391986836917,1.0,1,2.052591342313731,1.0,1,0,0.643325641604859,1.0,1,0,0.6396372058718525,1.0,1,0.0,1.0,1.0,1.0,0.95,1,mexh,1.0,1.0,,1,0.125,,,2,1.25
smoothed,gaus2,1764958750.7517612,0.6602124653304725,1174.7527854841444,-41.210660787281846,197,97,74853.57873293349,,False,13.29785374884402,320761.2255659846,0.01988969903817498,6.9053878822408e-06,0.6509499226556074,85371.84414734741,,,,[],[],2,103373.7247438585,89142.05371021788,117605.39577749911,"[81, 168]","[89142.05371021788, 117605.39577749911]","[0, 0]","[121, 196]",1308404093877.8452,124781.57800526713,-124781.57800526713,0.0,,,,CWT,mdp.39015067403991,1308371811078.6453,,0.0,-20.0,19.0,0.0,-20.0,,124075.97800526713,103151.02950576326,202070.849487717,103151.02950576326,,0.0,103151.02950576326,,,89137.25371021788,0.0,-20.0,116899.79577749911,124075.97800526713,,84985.44414734741,0.5187055737470795,1.0,0.33849614413592893,1.0,0.36932886575427737,0.5540631296171926,0.9733042601703081,0.003960949925723656,,0.6570823512436235,0.6889690674655737,0.6889690674655737,0.6889690674655737,,0.6448960712883905,1.0,0.7445050787482351,,,,,0.5,,0.3727151429829675,0.5,0.5,0.300145996000033,0.300145996000033,0.03448275862068967,2.625209962726051,0.8257872264717722,2,1.9559051273681096,0.9528955360219757,2,0,0.5443486140914783,0.8461478587011241,2,0,0.5947323654188138,0.9297963907652441,2,0.0,1.0,2.0,2.0,0.9,2,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,1.75
smoothed,gaus4,667645203.5264429,0.6786854361819038,726.8055500381383,-36.742148908225765,197,97,42255.23508418271,,False,13.263043386318959,339739.38290752925,0.01982882285812132,5.3089505672843086e-06,0.5881721982114625,33862.52687250826,,,,[],[],2,87695.82409051075,73676.71857400435,101714.92960701714,"[29, 170]","[73676.71857400435, 101714.92960701714]","[0, 121]","[121, 196]",468692535439.78265,99426.8429152683,-99426.8429152683,0.0,,,,CWT,mdp.39015067403991,468660252640.58264,,0.0,-20.0,19.0,0.0,-15.5,,98721.24291526829,87473.12885241551,170715.0481810215,87473.12885241551,,0.0,87473.12885241551,,,73671.91857400435,0.0,-20.0,101009.32960701713,98721.24291526829,,33476.126872508255,0.16539068896073114,0.6640339269901152,0.7397137404129313,0.8902813519591875,0.054535905188655004,0.7911349899261252,0.8709326191166358,0.014187919412445203,,0.5358663738829026,0.5237793344807151,0.5237793344807151,0.523779334480715,,0.2522420326986112,0.814201835340533,0.5959188487651562,,,,,0.5,,0.07973893815432778,0.5,0.5,0.13028721569825072,0.13028721569825072,0.3448275862068966,1.9242925441975078,0.6053063280862587,5,1.835566468989016,0.894267860898176,3,0,0.4253362892776482,0.6611523958793121,4,0,0.5237763927458533,0.8188648001360771,3,0.9574271077563381,0.9042572892243662,3.75,3.582089552238806,0.764628644612183,3,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,2.5
smoothed,gaus5,659444867.5236793,0.6509498142236643,671.4838256950554,-36.864334068656795,197,97,40691.94794117933,,False,13.206827741869025,453773.2612467187,0.016795485934167933,2.969297624305463e-06,0.08428448987388622,7113.116054555288,,,,[],[],1,132893.18683318706,132893.18683318706,132893.18683318706,[102],[132893.18683318706],[3],[134],476279685318.85254,104565.63543477046,-104565.63543477046,0.0,,,,CWT,mdp.39015067403991,476247402519.6525,,0.0,-20.5,20.0,0.0,-20.5,,103860.03543477046,132670.49159509182,128216.58683318706,132670.49159509182,,0.0,132670.49159509182,,,132888.38683318708,0.0,-20.5,132187.58683318706,103860.03543477046,,6726.716054555289,0.14844710977862186,0.1716600616999235,0.7287430106273336,0.7130954779726909,0.05218342530314716,0.4351914036265958,0.04924288655572551,0.0756386162972508,,1.0,1.0,1.0,1.0,,0.04833204624851095,0.5623780646116104,0.8874559030578034,,,,,1.0,,0.08238610235577176,0.0,0.0,0.16471348860105314,0.16471348860105314,0.0,2.45616145357727,0.7726112514102577,3,1.1399465720497115,0.5553694729924836,7,0,0.4935699352482718,0.7672163261159586,3,0,0.2967752489826611,0.4639743377312518,7,2.309401076758503,0.7690598923241497,5.0,4.2,0.6345299461620748,4,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,3.25
smoothed,gaus1,3165256581.237788,0.6170390915275524,1267.5277537659326,-44.7099179239261,197,97,99662.5465567402,,False,13.13200175569601,2169107.9753216635,0.02383136538269903,5.972668675393611e-06,0.10501454898789782,15698.886358242313,,,,[],[],1,37984.74204028461,37984.74204028461,37984.74204028461,[112],[37984.74204028461],[3],[131],2900936367397.126,229248.4347763325,-229248.4347763325,0.0,,,,CWT,mdp.39015067403991,2900904084597.926,,0.0,-20.5,20.0,0.0,-20.5,,228542.8347763325,37762.046802189376,33308.14204028461,37762.046802189376,,0.0,37762.046802189376,,,37979.94204028461,0.0,-20.5,37279.14204028461,228542.8347763325,,15312.486358242313,0.787595849363043,0.8037116733556902,0.0243057435911902,0.4772517393355714,0.7710407564412528,0.0,0.08304739586904342,1.0,,0.2561157068999419,0.0,0.0,0.0,,0.11378112541527484,0.0,0.0,,,,,1.0,,0.9283512502561279,0.0,0.0,1.0,1.0,0.0,1.397900899905684,0.4397243357315307,6,1.5493409092063635,0.7548219059814939,4,0,0.3070177201836676,0.47723532271739105,9,0,0.4933691447444739,0.7713265273116672,4,2.362907813126304,0.7637092186873696,5.75,5.142857142857142,0.5943546093436849,5,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,4.0
smoothed,gaus6,663210885.3339306,0.6608404416766969,666.6807471829409,-36.55470221555857,197,97,38786.389569933875,,False,13.178080801563679,416022.38734657166,0.017857515538413103,4.145414554789385e-06,0.558176034244,19565.02226995226,,,,[],[],3,55365.06812144499,5872.833223223923,98126.44123988171,"[27, 81, 170]","[62095.929901229334, 5872.833223223923, 98126.44123988171]","[0, 59, 121]","[121, 121, 196]",447540937887.44574,95401.63381371526,-95401.63381371526,0.0,,,,CWT,mdp.39015067403991,447508655088.2457,,0.0,-19.5,18.0,0.0,-15.0,,94696.03381371526,55142.37288334975,161418.60436433495,55142.37288334976,,0.0,55142.37288334975,,,5868.0332232239225,0.0,-19.5,97420.8412398817,94696.03381371526,,19178.62226995226,0.12779384764835255,0.4191708050490238,0.7565441558840192,0.6224881071548244,0.05326380556367488,0.5621222296843527,0.8220178717623204,0.055295385470055344,,0.0044253052439336416,0.18312728776754894,0.18312728776754894,0.18312728776754897,,0.14325256786072568,0.759115946062641,0.5623641404205226,,,,,0.0,,0.07235912455681912,1.0,1.0,0.10332116355759464,0.10332116355759464,0.37931034482758624,1.2518785744028835,0.39379148735291924,9,1.5316660404655658,0.7462109036955376,5,0,0.3340608299564333,0.5192717472337577,8,0,0.4273370260270779,0.6680928221562714,5,2.0615528128088303,0.793844718719117,6.75,6.2882096069869,0.5594223593595584,6,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,4.75
smoothed,gaus8,669735572.6895726,0.6370296718823591,608.0605180351117,-36.05578959389074,197,97,35333.78801350271,,False,13.116539203993524,434675.0548799949,0.018653069363774182,3.3994626391854828e-06,0.5849119228908476,15667.97717688389,,,,[],[],3,55750.3553587844,15963.356948405828,97290.95867000252,"[22, 81, 170]","[53996.750457944836, 15963.356948405828, 97290.95867000252]","[0, 58, 122]","[122, 122, 196]",398845530498.9602,93816.28742047757,-93816.28742047757,0.0,,,,CWT,mdp.39015067403991,398813247699.7602,,0.0,-19.5,18.0,0.0,-15.0,,93110.68742047757,55527.660120689165,162574.4660763532,55527.66012068915,,0.0,55527.660120689165,,,15958.556948405829,0.0,-19.5,96585.35867000252,93110.68742047757,,15281.57717688389,0.09037306534518816,0.26218716817727217,0.8013403941475975,0.4285153819696712,0.05513558200773793,0.2565480188045679,0.8656160878499587,0.06534695466495775,,0.08351396932114374,0.18718685526104373,0.18718685526104373,0.18718685526104356,,0.11354550561808104,0.7659649811930964,0.5545518330946667,,,,,0.0,,0.05536924808566499,1.0,1.0,0.09270046475102722,0.09270046475102722,0.37931034482758624,1.2511803993929653,0.3935718691078195,10,1.3034022130617948,0.6350032693758554,6,0,0.33565838410181614,0.5217550217094921,7,0,0.3531328316208689,0.5520830063966244,6,1.8929694486000912,0.8107030551399909,7.25,6.942148760330579,0.5428515275699954,7,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,5.5
smoothed,morl,477542516.77582324,0.6335758019781255,468.2979009527833,-33.8432425449144,197,97,26995.582159268954,,False,12.980584413624793,313410.90238276165,0.02316911140283196,2.1536065471369997e-06,0.6673206458521059,12031.414658034175,,,,[],[],3,56932.78033933053,38822.515020109095,86833.31064187261,"[13, 82, 170]","[38822.515020109095, 45142.515356009884, 86833.31064187261]","[0, 0, 123]","[57, 123, 196]",240149374178.8533,79978.93546077197,-79978.93546077197,0.0,,,,CWT,mdp.39015067403991,240117091379.6533,,0.0,-19.5,18.0,0.0,-6.0,,79273.33546077197,56710.085101235294,166121.7410179916,56710.085101235294,,0.0,56710.085101235294,,,38817.71502010909,0.0,-19.5,86127.7106418726,79273.33546077197,,11645.014658034175,0.0,0.0,1.0,0.0,0.0,0.21222296843519145,1.0,0.0,,0.2626821000405623,0.19964544082870603,0.19964544082870603,0.199645440828706,,0.08582409451896605,0.7869842869111167,0.45676599860000294,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.3232727167730471,0.4162492608839046,8,1.0848891873740767,0.5285461187569674,9,0,0.370799485896912,0.5763791490914378,6,0,0.2765278710543989,0.4323198658800339,9,1.4142135623730951,0.8585786437626906,8.0,7.783783783783784,0.5292893218813453,8,morl,8.0,8.0,,1,1.0,,,3,6.75
smoothed,gaus7,674245898.0287777,0.6479145952169135,681.5848390737633,-36.54483414239549,197,97,39133.944179876096,,False,13.20526909688768,464143.6727119091,0.017528267891790007,2.718928143538047e-06,0.054087099940390265,10915.378442081997,,,,[],[],2,63719.656298909904,5308.230848457659,122131.08174936214,"[50, 102]","[5308.230848457659, 122131.08174936214]","[3, 3]","[61, 134]",442491264302.4193,94938.76664375635,-94938.76664375635,0.0,,,,CWT,mdp.39015067403991,442458981503.2193,,0.0,-20.0,19.0,0.0,-20.0,,94233.16664375634,63496.96106081467,122762.7125978198,63496.96106081466,,0.0,63496.96106081467,,,5303.430848457659,0.0,-20.0,121425.48174936214,94233.16664375634,,10528.978442081998,0.13156079416231772,0.11897045687366378,0.7574301879012855,0.7081827908380555,0.056429486261661256,0.3962390866353265,0.0,0.08122703458837123,,0.0,0.27115515710726124,0.27115515710726124,0.2711551571072611,,0.07731658266304531,0.5300612434497666,0.7868231963812837,,,,,0.5,,0.07059728837902926,0.5,0.5,0.10022028111288032,0.10022028111288032,0.03448275862068967,1.3234234610023878,0.416296679056478,7,1.1029100750909033,0.5373256976947375,8,0,0.2866562216458114,0.4455849465765275,10,0,0.28125497965758517,0.43971016237903604,8,1.2583057392117916,0.8741694260788209,8.25,8.115942028985506,0.5245847130394105,9,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,7.0
smoothed,gaus3,935914502.3960596,0.6222722277460883,698.5146454424792,-38.245412020607226,197,97,46070.692605064745,,False,13.100904354010463,638985.1533311475,0.02702796397279465,3.603045208882152e-06,0.11398445081216513,0.0,,,,[],[],1,104691.46495908727,104691.46495908727,104691.46495908727,[103],[104691.46495908727],[3],[133],654638040258.4321,133964.35177107065,-133964.35177107065,0.0,,,,CWT,mdp.39015067403991,654605757459.2322,,0.0,-20.5,20.0,0.0,-20.5,,133258.75177107065,104468.76972099203,100014.86495908727,104468.76972099203,,0.0,104468.76972099203,,,104686.66495908727,0.0,-20.5,103985.86495908727,133258.75177107065,,386.4,0.20674426044654198,0.30503058948386774,0.6047391383874847,0.3792359583145078,0.13149593820161654,0.06715916722632714,0.09767461560297286,0.175445796458992,,0.778957310002323,0.702853397970664,0.702853397970664,0.7028533979706639,,0.0,0.3952693336564361,0.6237513970133013,,,,,1.0,,0.14461551125765226,0.0,0.0,0.3616640811273291,0.3616640811273291,0.0,1.9927390045889206,0.6268368774483911,4,0.9078537179849927,0.44229637886011824,10,0,0.41246299343545456,0.6411418522142414,5,0,0.24594068301528885,0.3845002772783696,10,3.2015621187164243,0.6798437881283576,7.25,6.153846153846153,0.4774218940641788,10,gaus,5.75,5.5,2.8157719063467175,8,0.71875,1.0,0.196875,1,7.75
