htid,lowercase_periodical_name,avg_tokens,avg_digits,total_pages,total_tokens,total_digits,table_row_index,volume_classification,title_classification,best_smoothed_window_size,wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,scales_used,is_complex,emd_value_normalized,smoothness_normalized,correlation_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,across_emd_value_normalized,across_correlation_normalized,across_kl_divergence_normalized,across_prominence_max_diff_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,decomposition_levels,original_level,padded,relative_left_bases_array_alignment_score_normalized,all_emd_value_normalized,all_smoothness_normalized,all_wavelet_psnr_normalized,all_wavelet_entropy_normalized,all_wavelet_energy_entropy_normalized,all_wavelet_sparsity_normalized,all_correlation_normalized,all_avg_variance_across_levels_normalized,all_kl_divergence_normalized,all_prominence_min_diff_normalized,all_avg_prominence_diff_normalized,all_relative_prominences_avg_diff_normalized,all_relative_prominences_wasserstein_normalized,all_relative_prominences_total_diff_normalized,all_prominence_max_diff_normalized,all_relative_num_peaks_diff_normalized,all_max_autocorrelation_diff_normalized,all_relative_right_bases_global_alignment_score_normalized,all_relative_right_bases_array_alignment_score_normalized,all_relative_left_bases_global_alignment_score_normalized,all_relative_left_bases_array_alignment_score_normalized,all_upper_envelope_diff_normalized,all_lower_envelope_diff_normalized,all_relative_peaks_array_alignment_score_normalized,all_relative_peaks_global_alignment_score_normalized,all_reconstruction_signal_weighted_score,all_reconstruction_signal_normalized_weighted_score,all_reconstruction_signal_normalized_weighted_rank,all_wavelet_signal_weighted_score,all_wavelet_signal_normalized_weighted_score,all_wavelet_signal_normalized_weighted_rank,all_rank_variability,all_normalized_rank_stability,all_average_rank,all_harmonic_average_rank,all_stability_score_weighted,all_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,all_normalized_family_mean_rank,all_normalized_family_std_dev,all_final_family_stability_score,all_final_family_stability_rank,all_family_informed_rank,all_top_wavelet_rank
inu.32000013032851,afro-asian_peoples,657.4285714285714,1.5,28,18408.0,42,2,Very likely candidate: Potential multi-issues volume,Very likely candidate: high variance in page counts across multiple volumes,15,sym7,1.0,antireflect,9.838501070730142e-20,252.56079512446308,4317319.376036385,0.7,709.1987252255988,28,raw,2.5523583246922504e-10,-3.5748692895114434e-10,4.271039528339832,320168.1549469878,0.8481224529260695,1.8230847688165802e-06,0.9999999999999998,0.46428571428571425,18408.000000000327,0.11611431226913085,0.14926336006712485,37795.054718852014,19784317.340808455,2.0,2859.3121716795285,0.07142857142857142,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427]","[18408.000000000327, 1912.1617371755212, 2859.3121716795285, 580.3012218021121, 2220.7222380099015, 1877.8759617071235, 1038.4958323975488]",3.0,0.3,347.5500000005064,15.0,0.5,1483098.6342466744,0.24756624767983174,0.12310079895612966,3583422.187494484,58537519435.13059,"[0.3125, 0.3125]",0.0,,,"[0.0, 0.0625, 0.125, 0.1875]","[1.0501316370302109e-26, 487271.9853877275, 500352.6563825681, 614424.7591604866]",3.0,0.3,boxcar,16.0,8.0,,,9,509.22222222186366,70.00000000032708,1096.9999999991062,"[4, 6, 8, 10, 14, 17, 20, 23, 25]","[1096.9999999991062, 70.00000000032708, 249.00000000004752, 639.9999999997085, 663.9999999989625, 110.99999999944998, 1030.9999999995025, 459.9999999992302, 261.00000000043815]","[0, 5, 7, 9, 12, 15, 0, 22, 24]","[15, 7, 9, 12, 15, 18, 27, 27, 27]",0.05,10,15053849.999996904,1376.9999999995025,-1376.9999999995025,DWT,0.0,0.0,4.974936018697917e-10,,1.0,36.0,0.0,3.270770321250893e-10,,2.6648194761946797e-10,3.5856828617397696e-10,7.287226377883371e-14,0.0,0.27142333984375,0.0,4.9432680171435095e-14,,0.0,2.2314488887786865e-06,0.0,,0.0,0.0,3.2741809263825417e-10,1.2732925824820995e-08,1.0,36.0,3.5856828617397696e-10,3.2268872018903494e-09,5.39204039442767e-10,3.0957162380218506e-06,3.8441472227646045e-14,3.7194695323705673e-06,5.063611752120778e-10,0.0,,8.938059181673452e-10,4.974936018697917e-10,1.0,36.0,0.0,0.0,0.0,0.0,5.516223609447479e-06,0.0,1.942890293094024e-16,0.180712646144081,0.7918465668559304,0.06733561266547299,0.4693641618497108,0.2362673842409719,0.06691898856498632,0.03345949428249316,0.0669189885649863,70,0.8202712958834233,0.5047038357304544,242,0,0,0.06691898856498632,0.0669189885649863,70,0,0.0,0.34910527435123345,0.530826922470451,196,88.05112151472007,0.7425405803663157,144.5,105.80414900736116,0.6600129802416373,119,sym,1.0,0.6103867593564438,0.11688397219306684,5,90.5,,6.926292872577733e-12,0.15559656759443086,0.8893574631044334,0.3325926607087034,0.5090909090909088,0.28162377959764257,3.144973170776666e-11,3.369748924342275e-12,3.369748924342275e-12,4.089617533509227e-12,4.840331468969339e-10,0.0,5.004885395010206e-13,1.0,1.0,1.0,1.0,1.0,1.0,0.8000000002549505,0.3076923077917017,403,1.0206188779407253,0.5817036980619421,341,43.840620433565945,0.9359055256819211,372.0,369.4166666666667,0.6960229382795571,123,1.0,0.7159172929853757,0.0852248121043873,6,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3434399028248488e-14,0.1908708498538604,0.7478538876294119,0.3779608560926718,0.34894977724973575,0.4661870503597121,0.9999999999999998,0.23627912962788195,0.9211608220606277,7.117743894280437e-14,6.602704494262923e-14,6.602704494262923e-14,9.929557176491244e-14,2.3524097166743863e-13,6.230319668866152e-14,0.0,1.2850831510036187e-13,1.0,1.0,1.0,1.0,2.563788012007938e-14,2.563788012007938e-14,1.0,1.0,0.800000000000314,0.32168776636225666,116,1.9188797050243047,0.7946076066093752,108,5.656854249492381,0.9929728518639847,112.0,111.85714285714286,0.9269212085406879,1,420.88709677419354,379.5,236.11386978945112,124,0.564191818732163,0.8469353631401201,0.3509851179454499,9,3.0,1
