signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
raw,gaus4,3652685012.9052424,0.6658014701070953,567.7702392813507,-33.52153660359633,722,127,46007.88265606827,,False,14.903827503030765,541268.5618890906,0.01634769793207501,2.99209968527346e-07,0.17643940485677354,1.0,,,,[],[],10,84865.16093681919,13690.126682265154,216447.5347604851,"[48, 127, 215, 272, 323, 407, 454, 546, 601, 675]","[216447.5347604851, 13690.126682265154, 39939.13496908387, 77789.69633347371, 51744.65218812971, 17000.299093724912, 158131.8455295236, 43533.436532890126, 25289.01271041592, 205085.87056819978]","[0, 119, 169, 169, 308, 388, 388, 502, 556, 388]","[388, 169, 255, 388, 388, 418, 502, 611, 611, 721]",3234330028520.1455,184886.55762133191,-184886.55762133191,0.0,,,,CWT,inu.32000013025079,3233910232888.1455,,0.0,-89.0,93.0,0.0,-89.0,,183480.55762133191,84230.05414070268,783235.6093681919,84230.05414070269,,0.0,84230.05414070268,,,13689.126682265154,0.0,-89.0,215042.5347604851,183480.55762133191,,733.0,0.1534330522511715,0.682111574608155,0.6300550367832103,0.07481387106071175,1.0,0.5396806456305479,0.06268110138915876,,0.31440372024745505,0.5693871305093029,0.5693871305093029,0.5693871305093031,,0.0029952010753806838,0.9063638477048493,0.4491008176805816,,,,,0.4444444444444444,,0.06980338142071343,1.0,0.7419354838709676,0.19243499935693872,0.19243499935693872,0.5111111111111111,1.8520687056032439,0.5863695143203483,3,1.4486760131700882,0.767100527287348,4,0,0.4666563855569493,0.7605008018882441,3,0,0.4489678973889937,0.7913775475563724,5,0.9574271077563381,0.9042572892243662,3.75,3.582089552238806,0.764628644612183,1,gaus,0.6875,1.0,0.21875,1,1.0,0.15530912375466605,0.6958842427164638,0.6329867328961507,0.08156331249948015,0.9915611814345987,0.46850560759915655,0.07036430505445224,,0.31440372024745505,0.6026152105889756,0.6026152105889756,0.6026152105889757,,0.004923712834085643,0.9063638477048493,0.45804791404021195,,,,,0.8611111111111112,,0.07019464865341962,0.23333333333333336,0.2771084337349397,0.19317433499923875,0.19317433499923875,0.20720720720720726,1.870639663813007,0.5858654671404939,5,1.4335707430893765,0.779466644967911,7,1.4142135623730951,0.9292893218813453,6.0,5.833333333333333,0.8146446609406726,1,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,1.25
smoothed,gaus4,3565761920.8114667,0.6663249503784326,553.8414050620203,-34.13799142521149,722,127,45867.55240665488,,False,14.862384914907127,525629.9461722027,0.016671256330921494,1.4361540530469955e-06,0.21586267131035466,0.0,,,,[],[],10,81953.59983677157,11555.81539851894,217451.12539857306,"[48, 128, 215, 271, 323, 407, 454, 547, 600, 677]","[217451.12539857306, 11555.81539851894, 33556.76009107468, 74226.13125967006, 49185.42838133698, 13948.414995029434, 152139.74009120927, 39827.80109735568, 22217.0632321218, 205427.71842282574]","[0, 117, 170, 170, 308, 389, 389, 502, 556, 389]","[389, 170, 254, 389, 389, 418, 502, 611, 611, 721]",3220132228562.245,182808.87326732845,-182808.87326732845,0.0,,,,CWT,inu.32000013025079,3219760108176.165,,0.0,-54.5,63.0,0.0,-54.5,,181502.87326732845,81550.643672388,790120.1983677156,81550.643672388,,0.0,81550.643672388,,,11553.41539851894,0.0,-63.5,216145.12539857306,181502.87326732845,,701.2,0.15391720120349114,0.6793608343718084,0.6225430897459973,0.07784041997142528,1.0,0.558137165209576,0.06603891303396102,,0.2407218527612005,0.5877275407519267,0.5877275407519267,0.5877275407519266,,0.004650247534499504,0.9422715519883165,0.464567062522788,,,,,0.16666666666666663,,0.06973063153312352,1.0,0.6086956521739131,0.1895474540144039,0.1895474540144039,0.6274509803921569,1.770626498862709,0.5599675084001411,3,1.4536538471402587,0.8035982469515409,4,0,0.44764515541837535,0.7134276434432009,4,0,0.45111966050517993,0.8371058583527169,6,1.2583057392117916,0.8741694260788209,4.25,4.000000000000001,0.7245847130394104,4,gaus,1.0,1.0,0.0,1,3.25,0.15391720120349114,0.6552984183594579,0.5923178633137051,0.0778404199714253,1.0,0.5581371652095759,0.066038913033961,,0.23233023232396804,0.5521697983949506,0.5521697983949506,0.5521697983949505,,0.004650247534499504,0.9174300779533897,0.464567062522788,,,,,0.027777777777777735,,0.0697306315331235,0.9999999999999999,0.8915662650602408,0.18911986378191964,0.18911986378191964,0.8288288288288289,1.7365223469202151,0.5438612767915826,6,1.424103784316702,0.774319233423585,8,1.4142135623730951,0.9292893218813453,7.0,6.857142857142858,0.7896446609406726,2,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,2.0
smoothed,gaus8,2316812918.3161187,0.653815953061269,535.908096554564,-31.203488504023472,722,127,35768.49941026157,,False,15.207836803234033,374821.8381998484,0.018445623298867717,1.002233640358154e-06,0.3238565865295395,861.6444751824752,,,,[],[],10,85362.46023955967,17087.34026493197,156267.76528392656,"[47, 103, 159, 215, 271, 324, 377, 454, 547, 678]","[147180.93393534617, 17087.34026493197, 44832.72776829757, 56804.14541079168, 54822.48685600086, 99623.53265645873, 26625.68107574457, 156267.76528392656, 100898.3536541614, 149481.63548993715]","[0, 86, 114, 114, 254, 114, 364, 389, 502, 612]","[612, 114, 170, 308, 308, 389, 389, 612, 612, 721]",1639315935564.8804,128914.12772405744,-128914.12772405744,0.0,,,,CWT,inu.32000013025079,1638943815178.8003,,0.0,-59.0,63.0,0.0,-50.0,,127608.12772405744,84959.50407517611,824208.8023955966,84959.50407517611,,0.0,84959.50407517611,,,17084.940264931967,0.0,-59.0,154961.76528392656,127608.12772405744,,160.44447518247512,0.05374564396653153,0.8796553464375172,0.9788443748807911,0.02434827194365794,0.7983473980309426,0.803668895690114,0.02432779239144866,,0.48330775278311117,0.6560392316375789,0.6560392316375789,0.6560392316375787,,0.0,0.9999999999999999,0.10281593252771681,,,,,0.16666666666666663,,0.017891807570478348,0.71875,1.0,0.07880746431308755,0.07880746431308755,0.803921568627451,1.7266304704752438,0.5460535935166493,4,1.6960508589096963,0.9375983833027209,2,0,0.4585061679795955,0.7307372166691556,3,0,0.5089911033344292,0.9444931616891288,2,0.9574271077563381,0.9042572892243662,2.75,2.5263157894736845,0.8146286446121831,1,gaus,1.0,1.0,0.0,1,1.0,0.05374564396653153,0.8484986594126607,0.9313202864119613,0.024348271943657948,0.7983473980309428,0.803668895690114,0.024327792391448638,,0.4449018204300528,0.6163486056975505,0.6163486056975505,0.6163486056975502,,0.0,0.9722238123433369,0.10281593252771681,,,,,0.027777777777777735,,0.017891807570478334,0.8999999999999999,1.0,0.07862968665755349,0.07862968665755349,0.9099099099099099,1.6491950352336917,0.5165112439418232,8,1.6535948024603677,0.8990989799586054,4,2.8284271247461903,0.8585786437626906,6.0,5.333333333333333,0.7792893218813453,3,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,2.75
smoothed,morl,1748322942.1661313,0.6522018888913124,463.76171738883636,-29.44032617977262,722,127,30349.994180685055,,False,15.228348238221987,286863.8000271866,0.025536920583894642,4.267085209799851e-07,0.41021025084915536,1181.2497914020087,,,,[],[],10,82686.50036497557,28869.12978157288,138878.3953448411,"[47, 104, 159, 215, 272, 324, 378, 454, 548, 678]","[103862.98385635464, 40940.91881738914, 51635.434585622024, 69425.64815535187, 53424.394486304445, 97046.97026015598, 28869.12978157288, 138878.3953448411, 130316.76264973605, 112464.3657124275]","[0, 85, 113, 113, 254, 113, 363, 113, 501, 501]","[113, 113, 170, 254, 307, 419, 419, 501, 612, 721]",1093708247030.7646,90560.24808653949,-90560.24808653949,0.0,,,,CWT,inu.32000013025079,1093336126644.6847,,0.0,-63.5,63.0,0.0,-54.5,,89254.24808653949,82283.544200592,797449.2036497556,82283.54420059199,,0.0,82283.544200592,,,28866.729781572878,0.0,-63.5,137572.3953448411,89254.24808653949,,480.0497914020086,0.0,1.0,0.9999999999999999,0.0,0.7723277074542886,1.0,0.0,,1.0,0.6024144649485451,0.6024144649485451,0.6024144649485447,,0.002748457973248346,0.9546830928086901,0.0,,,,,0.16666666666666663,,0.0,0.4375,0.6086956521739131,0.0,0.0,0.6274509803921569,1.617665221807149,0.5115929103414756,5,1.8089310829817151,1.0,1,0,0.400356303204308,0.6380617560034393,5,0,0.5389039582077556,1.0,1,2.309401076758503,0.7690598923241497,3.0,1.6666666666666667,0.7345299461620749,3,morl,0.5106382978723404,,,3,3.0,0.0,0.9645808018435438,0.9514487801244017,0.0,0.7723277074542887,1.0,0.0,,0.8976655282262415,0.5659681580265469,0.5659681580265469,0.5659681580265464,,0.002748457973248346,0.9292106591833563,0.0,,,,,0.027777777777777735,,0.0,0.7999999999999999,0.8915662650602408,0.0,0.0,0.8288288288288289,1.590684062652968,0.49818619773063744,9,1.7634039541500428,0.9588048378431417,2,4.949747468305833,0.7525126265847084,5.5,3.2727272727272725,0.7387563132923542,4,12.0,12.0,11.313708498984761,2,1.0,1.0,0.0,3,3.75
raw,gaus6,2815847986.3262916,0.6555608872990599,571.5885150189313,-31.782112628219252,722,127,40678.99249016834,,False,15.148331156316312,446614.21105687274,0.015386761910380773,2.584991553943072e-07,0.2213766649369915,73.9342744046755,,,,[],[],11,79566.7323757009,9079.903549441206,174434.8098198627,"[47, 103, 159, 215, 272, 323, 407, 454, 546, 596, 680]","[174434.8098198627, 13799.202197283967, 37329.41414742326, 47233.20877712762, 95158.37071777822, 58914.001849348366, 21699.552309767543, 163228.7112656177, 83418.22446935606, 9079.903549441206, 170938.65702970308]","[0, 97, 114, 169, 169, 308, 390, 390, 502, 585, 611]","[611, 169, 169, 255, 390, 390, 419, 611, 611, 611, 721]",2167323784017.2507,152003.36947651347,-152003.36947651347,0.0,,,,CWT,inu.32000013025079,2166903988385.2507,,0.0,-97.5,92.0,0.0,-88.5,,150597.36947651347,78931.62557958439,809818.0561327098,78931.62557958438,,0.0,78931.62557958439,,,9078.903549441206,0.0,-88.5,173029.8098198627,150597.36947651347,,660.0657255953245,0.1001925393640676,0.8018171453849121,0.8719105206241473,0.03860501398059091,0.8281793229643185,0.6585925451758565,0.036226979001361834,,0.13723693956130248,0.4612922131523335,0.4612922131523335,0.4612922131523331,,0.002366679885398521,0.9490922482653004,0.19325789326136966,,,,,0.33333333333333326,,0.03458771630242573,0.19047619047619044,0.7741935483870968,0.12495905905077422,0.12495905905077422,0.5333333333333332,1.4324369400693762,0.45351306369027333,5,1.5756053551991516,0.8343119426166213,3,0,0.34154804574030706,0.5566141827436054,5,0,0.4765034380707508,0.839913331032418,3,1.1547005383792515,0.8845299461620748,4.0,3.75,0.7422649730810373,2,gaus,0.6875,1.0,0.21875,1,1.75,0.10245236317983256,0.8104035123720281,0.8729255889887211,0.04572180895414653,0.826476793248945,0.570673615936999,0.04418441923806701,,0.13723693956130245,0.5028613968650469,0.5028613968650469,0.5028613968650465,,0.0042965117900550685,0.9490922482653004,0.20964457867314987,,,,,0.8333333333333333,,0.035204910047580945,0.04444444444444451,0.28915662650602403,0.12576016974229792,0.12576016974229792,0.21621621621621628,1.5531062150035189,0.486417195023615,10,1.5528354467182048,0.8443137122290062,5,3.5355339059327378,0.8232233047033631,7.5,6.666666666666666,0.7241116523516815,5,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,4.25
smoothed,gaus2,7816844319.904508,0.6546884201801645,717.7845325447408,-38.385003168279056,722,127,83734.58715631526,,False,14.858001166518164,784529.3064023744,0.01806577418132269,1.985137084296635e-06,0.18373343194409106,70315.48863408575,,,,[],[],8,98824.20155060262,17239.627524591328,281788.77389416297,"[49, 214, 271, 323, 455, 548, 601, 675]","[281788.77389416297, 25682.334524788617, 32957.55851941786, 40023.65541942757, 102500.85945426182, 17239.627524591328, 26972.929704644062, 263427.8733635267]","[0, 197, 255, 308, 363, 501, 363, 363]","[363, 363, 363, 363, 501, 556, 611, 721]",8563621196700.0625,246714.8467523564,-246714.8467523564,0.0,,,,CWT,inu.32000013025079,8563249076313.982,,0.0,-69.0,65.0,0.0,-60.0,,245408.8467523564,98421.24538621906,761177.8124048209,98421.24538621906,,0.0,98421.24538621906,,,17237.227524591326,0.0,-69.0,280482.77389416297,245408.8467523564,,69614.28863408575,0.5295167589218448,0.3894810258791755,0.6180216636444942,0.2599131295185617,0.8124120956399437,0.4850890890785171,0.13764635240857076,,0.48998633470012454,0.9258051365336677,0.9258051365336677,0.9258051365336675,,0.5972709528403612,0.8932581332508847,0.8449681552527999,,,,,0.4999999999999999,,0.2449566746810066,0.09375,0.13043478260869565,0.32085796998859384,0.32085796998859384,0.411764705882353,2.703562088735642,0.8550120127575048,2,1.4055700546363994,0.7770169178140033,5,0,0.5446800777710299,0.8680755719370263,2,0,0.4617257307273012,0.8567866754270508,4,1.5,0.85,3.25,2.7586206896551726,0.7625,2,gaus,1.0,1.0,0.0,1,1.75,0.5295167589218448,0.37568592024538117,0.5880159579650073,0.2599131295185617,0.8124120956399439,0.4850890890785171,0.13764635240857076,,0.4507540845734671,0.8697935695488833,0.8697935695488833,0.869793569548883,,0.5972709528403612,0.8709083310445076,0.8449681552527997,,,,,0.08333333333333331,,0.24495667468100657,0.6777777777777778,0.7590361445783131,0.3201341631999707,0.3201341631999707,0.7297297297297298,2.648106831670248,0.8293603391323728,3,1.3822901384163793,0.7515841556878582,10,4.949747468305833,0.7525126265847084,6.5,4.615384615384615,0.7137563132923542,6,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,5.0
raw,gaus8,2433284109.5328364,0.6589307915457936,559.227799702795,-30.617068155676584,722,127,36000.92345654089,,False,15.2451831298671,395086.66801393585,0.01936661817666947,2.1920140606633075e-07,0.266800659020694,1119.4336480442391,,,,[],[],11,81335.67572137588,5508.732300558597,161339.57870462953,"[47, 103, 159, 215, 271, 323, 377, 454, 549, 595, 679]","[145474.8615591872, 23768.317178369478, 50066.77455460083, 62368.84907857987, 60725.7029319916, 102957.0435733528, 30172.640065155658, 161339.57870462953, 104319.40756544491, 5508.732300558597, 147990.52542326425]","[0, 85, 114, 114, 255, 114, 364, 390, 502, 590, 611]","[611, 114, 169, 255, 307, 390, 390, 611, 611, 611, 721]",1658399219931.9539,128967.51723497684,-128967.51723497684,0.0,,,,CWT,inu.32000013025079,1657979424299.9539,,0.0,-97.5,92.0,0.0,-88.5,,127561.51723497684,80700.56892525937,829276.4329351347,80700.56892525939,,0.0,80700.56892525937,,,5507.732300558597,0.0,-88.5,159934.57870462953,127561.51723497684,,385.43364804423913,0.05345432804468632,0.8819944428927224,0.9677135101063501,0.022051969243242278,0.8847209515096062,0.7787924285640678,0.021825993541997636,,0.0,0.4973809859939816,0.4973809859939816,0.49738098599398184,,0.0,0.9803694788993134,0.11351247733793679,,,,,0.33333333333333326,,0.017791078877264214,0.19047619047619044,0.7741935483870968,0.07768974368189685,0.07768974368189685,0.5333333333333332,1.371022276310928,0.4340690298640772,6,1.7142514532701043,0.9077275952329901,2,0,0.3278951347135863,0.5343643001634326,6,0,0.5157933748432391,0.9091681129165602,2,2.309401076758503,0.7690598923241497,4.0,3.0,0.6845299461620749,4,gaus,0.6875,1.0,0.21875,1,3.25,0.056051036230878495,0.8871070901083965,0.9679693702648414,0.02933670156655463,0.8808016877637123,0.6739482481241268,0.029932721546387278,,0.0,0.5361653931267993,0.5361653931267993,0.5361653931267994,,0.0019348028792540847,0.9803694788993134,0.13221805870750003,,,,,0.8333333333333333,,0.018516031646751092,0.04444444444444451,0.28915662650602403,0.07853413001019474,0.07853413001019474,0.21621621621621628,1.49041837555623,0.46678399625621975,12,1.68160566382369,0.9143291541476226,3,6.363961030678928,0.6818019484660536,7.5,4.800000000000001,0.6534009742330268,7,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,5.75
raw,mexh,15631779292.225801,0.6077169716666303,943.5350856171337,-40.92016592218866,722,127,128701.45198508647,,False,15.023747764093653,1177592.7656536857,0.014643383468160262,2.8006252917321376e-08,0.12421379510457901,117160.50842349514,,,,[],[],7,105972.27292951368,14722.344880895223,306912.32236147264,"[71, 270, 322, 455, 550, 601, 650]","[306912.32236147264, 22152.962036871002, 31298.836977075458, 40821.78029404285, 14722.344880895223, 27615.49672772421, 298282.1672285144]","[0, 257, 308, 363, 363, 363, 363]","[363, 363, 363, 500, 556, 611, 721]",17737627602084.875,280292.8619685245,-280292.8619685245,0.0,,,,CWT,inu.32000013025079,17737207806452.875,,0.0,-99.5,96.0,0.0,-99.5,,278886.8619685245,105337.16613339717,676389.9105065957,105337.16613339719,,0.0,105337.16613339717,,,14721.344880895223,0.0,-95.0,305507.32236147264,278886.8619685245,,116426.50842349514,0.9796178499253981,0.17294465608517184,0.7486764658373772,0.5931338054479475,0.025434583714546655,0.4014824900362932,0.24052182626555174,,0.3540709489147432,1.0,1.0,0.9999999999999999,,1.0,0.7346209731846078,1.0,,,,,0.7777777777777777,,0.5484728110447913,0.0,0.3548387096774194,0.38820768625735225,0.38820768625735225,0.04444444444444445,3.158535122259805,1.0,1,1.3355328442779415,0.7071891435638039,7,0,0.6136172169684637,1.0,1,0,0.45168738247318385,0.7961710738843314,4,2.8722813232690143,0.7127718676730985,3.25,1.671641791044776,0.6938859338365493,3,mexh,0.375,,,2,2.75,0.9755388637242004,0.20877722452455827,0.7506681248717058,0.5946246810163129,0.05520393811533031,0.34976702578339514,0.24636144465016424,,0.35407094891474317,1.0,1.0,1.0,,0.9998344028090097,0.7346209731846078,0.992927644053393,,,,,0.9444444444444444,,0.5457931689396311,0.0,0.13253012048192764,0.38876778960863045,0.38876778960863045,0.018018018018018056,3.19295088844077,1.0,1,1.3511073601955603,0.7346293345618491,12,7.7781745930520225,0.6110912703473989,6.5,1.8461538461538463,0.6430456351736995,8,9.5,9.5,2.1213203435596424,2,0.7916666666666666,0.18749999999999997,0.38958333333333334,1,6.25
smoothed,gaus6,2712582153.2709947,0.6507950356620935,549.1049906114788,-32.3843230922299,722,127,40523.47704542459,,False,15.10838201701303,428433.5923916797,0.014952886258292405,1.1601519739747724e-06,0.2687854282925579,76.07459713461304,,,,[],[],11,76855.83675616808,8107.580614984126,176237.8352588053,"[47, 103, 151, 215, 271, 323, 407, 454, 547, 596, 678]","[176237.8352588053, 9703.613332494515, 34356.06246477272, 40334.3336138531, 55809.785275316186, 91094.17452261725, 19039.30367329183, 158243.32753039975, 79752.12003871123, 8107.580614984126, 172736.06799260282]","[0, 97, 115, 170, 170, 170, 389, 389, 502, 585, 612]","[612, 170, 170, 254, 308, 389, 419, 612, 612, 612, 721]",2150460549242.8806,152362.99226082966,-152362.99226082966,0.0,,,,CWT,inu.32000013025079,2150088428856.8005,,0.0,-58.5,62.0,0.0,-45.0,,151056.99226082966,76452.88059178452,815998.4043178489,76452.88059178452,,0.0,76452.88059178452,,,8105.180614984127,0.0,-63.0,174931.8352588053,151056.99226082966,,625.1254028653871,0.10090982010376953,0.7990574755110957,0.8762660728342382,0.04129896125022257,0.749648382559775,0.6784607600831226,0.03915594969027325,,0.08949896962281492,0.48557116747079954,0.48557116747079954,0.4855711674707995,,0.0039960411666909584,0.986095836068886,0.2208904443877422,,,,,0.0,,0.034653486815109144,0.75,0.6521739130434783,0.126988914863306,0.126988914863306,1.0,1.4776946030794487,0.46732665844220717,7,1.555395985313287,0.8598425887787176,3,0,0.3891428588031238,0.6201904999043059,6,0,0.46925677457607107,0.870761417557014,3,2.0615528128088303,0.793844718719117,4.75,4.097560975609757,0.6594223593595585,6,gaus,1.0,1.0,0.0,1,4.75,0.10090982010376953,0.7707555004475706,0.8337222860625361,0.04129896125022258,0.7496483825597751,0.6784607600831226,0.03915594969027324,,0.09981763194693025,0.4561939250043104,0.4561939250043104,0.4561939250043103,,0.0039960411666909584,0.9590264877729353,0.22089044438774216,,,,,0.0,,0.03465348681510913,0.911111111111111,0.9036144578313252,0.1267024471821036,0.1267024471821036,1.0,1.4819565879262822,0.46413384975362826,13,1.517142906889321,0.8249068260289932,6,4.949747468305833,0.7525126265847084,9.5,8.210526315789474,0.6387563132923542,9,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,7.25
raw,gaus2,7880584944.530205,0.6474905664492769,725.3758576680018,-37.75442820638869,722,127,83732.00610285674,,False,14.88075423465484,796512.3765781606,0.017868311278293844,3.3345161018353253e-07,0.14444969674207297,71209.21573955889,,,,[],[],9,91221.58677072631,8565.403853622183,280690.800413642,"[48, 215, 272, 323, 410, 454, 549, 601, 675]","[280690.800413642, 31249.022333528927, 36405.75425389135, 42353.60074825833, 8565.403853622183, 107787.11456323137, 20412.12725653284, 29679.24284996846, 263851.2146638612]","[0, 198, 255, 307, 364, 364, 502, 364, 364]","[364, 364, 364, 364, 418, 502, 556, 611, 721]",8572272739255.356,249001.10087334545,-249001.10087334545,0.0,,,,CWT,inu.32000013025079,8571852943623.356,,0.0,-89.5,94.0,0.0,-89.5,,247595.10087334545,90586.4799746098,755578.2809365367,90586.47997460979,,0.0,90586.4799746098,,,8564.403853622183,0.0,-85.0,279285.800413642,247595.10087334545,,70475.21573955889,0.5303317343399319,0.3908078369794051,0.6072316702941449,0.2577496393298253,0.6927721866422689,0.4550302474747961,0.1340169782204489,,0.11746517317470971,0.6990665849505793,0.6990665849505793,0.6990665849505788,,0.604008384334118,0.8619076914251682,0.8403200252462331,,,,,0.5555555555555555,,0.24597779829062902,0.9523809523809522,0.9999999999999999,0.32399733674883685,0.32399733674883685,0.4888888888888888,2.585343457993638,0.8185261071733559,2,1.3388026422366133,0.7089205615726736,6,0,0.600835635546119,0.9791701062667516,2,0,0.4382771847544031,0.7725334609399478,7,2.6299556396765835,0.7370044360323417,4.25,3.0545454545454547,0.6560022180161709,5,gaus,0.6875,1.0,0.21875,1,4.0,0.5294911576952404,0.41720137888053976,0.6103442343238652,0.2626431232341161,0.6963783403656818,0.39577476554172913,0.14096067875673723,,0.11746517317470971,0.722287998713104,0.722287998713104,0.7222879987131035,,0.6046745279604883,0.8619076914251682,0.8378909612519928,,,,,0.8888888888888888,,0.24523881648636642,0.22222222222222224,0.3734939759036144,0.32461622546099417,0.32461622546099417,0.19819819819819823,2.5447680545483906,0.7969956768708992,4,1.3389073672815461,0.727995907093299,13,6.363961030678928,0.6818019484660536,8.5,6.117647058823529,0.6284009742330268,10,10.4375,11.0,5.921359641163506,16,0.8697916666666666,0.523379194513882,0.23413207497916871,2,8.0
