wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_left_bases_global_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
coif17,1,antisymmetric,6.18094701072057e-26,310.909734670114,14016938.760830497,0.5364238410596026,380.175481505597,202,raw,1.823755667936722e-13,-2.216429262347229e-10,7.156189086917981,294257.91533840325,0.9709581853405115,1.1711336632416866e-05,1.0,218.20000000000013,0.024752475247524754,9484.540684213525,14,"[0.0, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.019801980198019802, 0.024752475247524754, 0.0297029702970297, 0.034653465346534656, 0.039603960396039604, 0.04455445544554455, 0.04950495049504951, 0.054455445544554455, 0.0594059405940594, 0.06435643564356436, 0.06930693069306931, 0.07425742574257425, 0.07920792079207921, 0.08415841584158416, 0.0891089108910891, 0.09405940594059406, 0.09900990099009901, 0.10396039603960396, 0.10891089108910891, 0.11386138613861387, 0.1188118811881188, 0.12376237623762376, 0.12871287128712872, 0.13366336633663367, 0.13861386138613863, 0.14356435643564355, 0.1485148514851485, 0.15346534653465346, 0.15841584158415842, 0.16336633663366337, 0.16831683168316833, 0.17326732673267328, 0.1782178217821782, 0.18316831683168316, 0.18811881188118812, 0.19306930693069307, 0.19801980198019803, 0.20297029702970298, 0.2079207920792079, 0.21287128712871287, 0.21782178217821782, 0.22277227722772278, 0.22772277227722773, 0.23267326732673269, 0.2376237623762376, 0.24257425742574257, 0.24752475247524752, 0.2524752475247525, 0.25742574257425743, 0.2623762376237624, 0.26732673267326734, 0.2722772277227723, 0.27722772277227725, 0.2821782178217822, 0.2871287128712871, 0.29207920792079206, 0.297029702970297, 0.30198019801980197, 0.3069306930693069, 0.3118811881188119, 0.31683168316831684, 0.3217821782178218, 0.32673267326732675, 0.3316831683168317, 0.33663366336633666, 0.3415841584158416, 0.34653465346534656, 0.35148514851485146, 0.3564356435643564, 0.3613861386138614, 0.36633663366336633, 0.3712871287128713, 0.37623762376237624, 0.3811881188118812, 0.38613861386138615, 0.3910891089108911, 0.39603960396039606, 0.400990099009901, 0.40594059405940597, 0.4108910891089109, 0.4158415841584158, 0.4207920792079208, 0.42574257425742573, 0.4306930693069307, 0.43564356435643564, 0.4405940594059406, 0.44554455445544555, 0.4504950495049505, 0.45544554455445546, 0.4603960396039604, 0.46534653465346537, 0.4702970297029703, 0.4752475247524752, 0.4801980198019802, 0.48514851485148514, 0.4900990099009901, 0.49504950495049505]","[110805.0, 4407.365581886832, 1025.793296302753, 8631.163901399104, 5483.0878156445015, 7220.330940184258, 9484.540684213525, 3457.7928583228986, 5412.197915647705, 2932.969940070942, 4747.736793598373, 7032.509403420147, 3651.4834578264063, 1472.6349023662751, 5542.933597341804, 2807.9229123866717, 3744.754984659476, 4786.486429623929, 2239.466003161242, 1618.7775010306757, 1158.3519088423166, 4097.9575188144045, 6867.345539412497, 1416.6281333424606, 955.6854146917401, 861.9068403307095, 348.85993485616433, 2634.980741822706, 2627.98441341106, 1806.1873870299103, 3808.5606459071687, 2281.5509627562105, 1990.6362147958994, 1649.8450062575625, 2760.424397825281, 1091.2652135027788, 534.6749762418251, 984.2116365506806, 2363.7957962545643, 1949.284150530406, 2252.72087844714, 1785.4425530728358, 1075.5036676484426, 2166.5881140109764, 2397.518330257759, 2972.870537899916, 1282.4381296299941, 2270.027012993523, 1031.7887574645804, 1592.6638916811182, 2487.2457476401737, 2912.388490836075, 1901.449499925986, 56.487763512253046, 3160.9355785202306, 1774.1891747445147, 1527.3033176212682, 2227.6525475127155, 3557.7390767539778, 2967.663257619964, 1927.246945823977, 1310.9898380991258, 2989.697468615719, 1753.4583263786521, 1955.027661194417, 499.1460949499636, 1471.2114777576146, 1284.4260123401293, 3267.7133563859525, 2412.444160951299, 2196.330802837842, 988.614353368139, 1539.137351352739, 1457.922810349756, 1403.965495617914, 1269.152804493648, 1365.084095776968, 1619.676146728693, 1106.7150124046332, 2372.7353984918104, 1293.0870740761966, 2367.720034036396, 943.202734232565, 753.3348111917584, 3650.9749132389848, 1733.9752552143723, 1040.0271330049409, 1124.2620151387298, 1478.761883369711, 555.3867542788342, 2353.1982975032215, 576.3741936525865, 1703.7221282402618, 952.682674153167, 484.9716879742978, 1199.502211543445, 252.38263841815873, 887.8034285650828, 608.7679750672728, 1291.4716913557163, 1558.2426647563864]",14,487.14285714285717,134.0000000000001,867.0,"[7, 19, 31, 44, 57, 74, 88, 98, 114, 126, 142, 159, 175, 192]","[340.0, 574.0, 266.0000000000001, 846.0000000000001, 550.0, 867.0, 134.0000000000001, 227.99999999999932, 313.9999999999996, 211.99999999999966, 746.0000000000001, 746.0000000000001, 560.9999999999998, 436.00000000000006]","[0, 0, 20, 0, 55, 0, 84, 90, 103, 121, 131, 131, 167, 176]","[8, 20, 32, 59, 59, 131, 131, 131, 131, 131, 167, 167, 196, 196]",69024623.0,873.0,-873.0,341096.24989298836,0.12734931440939784,0.14692075386946324,0.49504950495049505,DWT,inu.32000013032885,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,1.9031176634598523e-10,2.327212193392973e-11,1.8842749143166853e-12,0.0,40.0,5.551115123125783e-17,0.0,159.37619047619052,3013.0,159.37619047619037,2.7755575615628914e-17,0.0,159.37619047619052,0.0,3.637978807091713e-12,124.00000000000011,0.0,40.0,0.0,0.0,0.0,1.1368683772161603e-13,3.019212496563095e-13,1.150340290003752e-25,0.9439559663653694,0.9634366810749586,0.8159687465085228,0.12882938682166803,0.9999999999999999,0.999999997459005,0.9999999593443096,2.2630573990516307e-13,1.7610739322147696e-13,2.270117955636428e-13,0.9999999999855363,0.9999999999855363,0.9999999999855365,5.122891859341306e-13,0.0,1.311418325069612e-13,1.4463874542514077e-11,0.0,8.240769516949807e-14,0.0,1.0,0.0,0.0,1.299999987798142,0.2590039049806628,66,2.3076080473233223,0.9930710056696146,3,0,0.29411764466569046,0.39600086877471147,66,0.0,0.6065238472787282,0.9809047976141315,3,36.373066958946424,0.9618730954308737,34.5,5.739130434782608,0.9628547867091475,9,coif,0.6469911330238454,0.842222081792418,0.2944395823455828,5,8.0,,,,,,3.019212496563095e-13,0.0004496330115574265,1.150340290003752e-25,0.9439559663653693,0.9634366810749586,0.8329087841412365,0.39874520738933383,0.9999999999999999,0.9999999974590048,0.9999999999861722,2.2630573990516307e-13,1.7610739322147696e-13,2.270117955636428e-13,0.9999999999930553,0.9999999999930553,0.9999999999930553,5.122891859341306e-13,0.0,1.311418325069612e-13,0.8517478152052604,0.0,8.240769516949807e-14,1.0,0.0,0.8518518518518517,1.0,0.0,0.0,1.0,2.4110590927780513,0.3726084640700438,32,2.4241792842702123,0.9994983098632026,2,21.213203435596427,0.9888819688492682,17.0,3.764705882352941,0.9899860577998961,1,877.5424836601308,960.5,581.8531557966603,306,0.6505062811967252,0.924875985052986,0.26718280764639657,3,1.5
coif17,1,periodic,6.696744885174931e-26,310.5616473275914,14260345.660897491,0.543046357615894,393.4445352474324,202,raw,1.9073851409203682e-13,-2.1970869568122086e-10,7.183563455132091,41437.5624765696,0.781647708687437,1.1711336632416861e-05,1.0,218.20000000000016,0.024752475247524754,9484.540684213525,14,"[0.0, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.019801980198019802, 0.024752475247524754, 0.0297029702970297, 0.034653465346534656, 0.039603960396039604, 0.04455445544554455, 0.04950495049504951, 0.054455445544554455, 0.0594059405940594, 0.06435643564356436, 0.06930693069306931, 0.07425742574257425, 0.07920792079207921, 0.08415841584158416, 0.0891089108910891, 0.09405940594059406, 0.09900990099009901, 0.10396039603960396, 0.10891089108910891, 0.11386138613861387, 0.1188118811881188, 0.12376237623762376, 0.12871287128712872, 0.13366336633663367, 0.13861386138613863, 0.14356435643564355, 0.1485148514851485, 0.15346534653465346, 0.15841584158415842, 0.16336633663366337, 0.16831683168316833, 0.17326732673267328, 0.1782178217821782, 0.18316831683168316, 0.18811881188118812, 0.19306930693069307, 0.19801980198019803, 0.20297029702970298, 0.2079207920792079, 0.21287128712871287, 0.21782178217821782, 0.22277227722772278, 0.22772277227722773, 0.23267326732673269, 0.2376237623762376, 0.24257425742574257, 0.24752475247524752, 0.2524752475247525, 0.25742574257425743, 0.2623762376237624, 0.26732673267326734, 0.2722772277227723, 0.27722772277227725, 0.2821782178217822, 0.2871287128712871, 0.29207920792079206, 0.297029702970297, 0.30198019801980197, 0.3069306930693069, 0.3118811881188119, 0.31683168316831684, 0.3217821782178218, 0.32673267326732675, 0.3316831683168317, 0.33663366336633666, 0.3415841584158416, 0.34653465346534656, 0.35148514851485146, 0.3564356435643564, 0.3613861386138614, 0.36633663366336633, 0.3712871287128713, 0.37623762376237624, 0.3811881188118812, 0.38613861386138615, 0.3910891089108911, 0.39603960396039606, 0.400990099009901, 0.40594059405940597, 0.4108910891089109, 0.4158415841584158, 0.4207920792079208, 0.42574257425742573, 0.4306930693069307, 0.43564356435643564, 0.4405940594059406, 0.44554455445544555, 0.4504950495049505, 0.45544554455445546, 0.4603960396039604, 0.46534653465346537, 0.4702970297029703, 0.4752475247524752, 0.4801980198019802, 0.48514851485148514, 0.4900990099009901, 0.49504950495049505]","[110805.0, 4407.365581886831, 1025.7932963027545, 8631.163901399106, 5483.087815644502, 7220.33094018426, 9484.540684213525, 3457.792858322897, 5412.197915647706, 2932.969940070941, 4747.736793598374, 7032.5094034201475, 3651.483457826403, 1472.6349023662726, 5542.933597341805, 2807.922912386669, 3744.754984659477, 4786.486429623932, 2239.466003161242, 1618.7775010306752, 1158.3519088423168, 4097.957518814407, 6867.3455394124985, 1416.6281333424615, 955.6854146917408, 861.9068403307089, 348.859934856164, 2634.9807418227033, 2627.984413411056, 1806.1873870299112, 3808.560645907169, 2281.5509627562137, 1990.6362147958957, 1649.8450062575594, 2760.424397825283, 1091.2652135027772, 534.6749762418248, 984.2116365506799, 2363.7957962545643, 1949.284150530405, 2252.7208784471413, 1785.4425530728365, 1075.5036676484426, 2166.5881140109746, 2397.5183302577607, 2972.870537899918, 1282.4381296299914, 2270.0270129935247, 1031.7887574645822, 1592.663891681118, 2487.245747640176, 2912.3884908360747, 1901.449499925988, 56.48776351225527, 3160.9355785202292, 1774.189174744516, 1527.3033176212707, 2227.652547512717, 3557.739076753977, 2967.6632576199636, 1927.2469458239755, 1310.9898380991224, 2989.697468615719, 1753.4583263786526, 1955.02766119442, 499.1460949499621, 1471.2114777576148, 1284.4260123401277, 3267.7133563859506, 2412.4441609513005, 2196.330802837843, 988.6143533681367, 1539.1373513527371, 1457.9228103497594, 1403.965495617917, 1269.1528044936438, 1365.0840957769694, 1619.6761467286954, 1106.7150124046323, 2372.7353984918104, 1293.087074076195, 2367.7200340363956, 943.2027342325628, 753.3348111917562, 3650.974913238986, 1733.9752552143743, 1040.0271330049388, 1124.2620151387275, 1478.7618833697109, 555.3867542788349, 2353.198297503224, 576.3741936525875, 1703.722128240261, 952.6826741531648, 484.97168797429964, 1199.5022115434444, 252.38263841815873, 887.8034285650806, 608.7679750672755, 1291.4716913557168, 1558.242664756387]",14,487.14285714285717,134.0000000000001,867.0,"[7, 19, 31, 44, 57, 74, 88, 98, 114, 126, 142, 159, 175, 192]","[340.0000000000001, 574.0000000000003, 266.0000000000004, 845.9999999999998, 550.0, 867.0, 134.0000000000001, 227.99999999999932, 313.9999999999996, 211.99999999999966, 746.0000000000002, 746.0000000000002, 560.9999999999995, 436.00000000000034]","[0, 0, 20, 0, 55, 0, 84, 90, 103, 121, 131, 131, 167, 176]","[8, 20, 32, 59, 59, 131, 131, 131, 131, 131, 167, 167, 196, 196]",69024623.0,873.0,-873.0,341096.24989298836,0.1273493144093978,0.14692075386946327,0.49504950495049505,DWT,inu.32000013032885,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,2.1100987623867695e-10,2.5701800121459738e-11,2.0892066954324446e-12,0.0,40.0,2.7755575615628914e-17,0.0,159.37619047619052,3013.0,159.3761904761905,5.551115123125783e-17,0.0,159.37619047619052,0.0,3.637978807091713e-12,124.00000000000011,0.0,40.0,0.0,0.0,0.0,1.4210854715202004e-13,3.1737647133911463e-13,1.2496248752594489e-25,0.9426376708695521,0.9999999999999998,0.8702753347427434,0.23387488684549057,0.014318280445978417,0.9999999974591706,0.9999999593443096,2.5854501124435224e-13,2.0162442080614243e-13,2.5935165082953144e-13,0.9999999999855363,0.9999999999855363,0.9999999999855398,2.561445929670653e-13,0.0,1.639272906337015e-13,1.4463874542514077e-11,0.0,8.240769516949807e-14,0.0,1.0,0.0,0.0,1.2999999877980375,0.2590039049806419,68,1.9999975357934536,0.8606919041173179,33,0,0.2941176446656828,0.39600086877470114,68,0.0,0.5076382712954065,0.8209814304916813,42,17.988422202442695,0.9811442115278378,52.75,47.89024390243902,0.9629253552398098,8,coif,0.6469911330238454,0.842222081792418,0.2944395823455828,5,7.25,,,,,,3.173764713391146e-13,0.000449633011557371,1.2496248752594486e-25,0.942637670869552,1.0,0.8822164625112987,0.4712443360055768,0.05928852332547646,0.9999999974591703,0.9999999999861722,2.5854501124435224e-13,2.0162442080614243e-13,2.5935165082953144e-13,0.9999999999930553,0.9999999999930553,0.9999999999930569,2.561445929670653e-13,0.0,1.639272906337015e-13,0.8517478152052604,0.0,8.240769516949807e-14,1.0,0.0,0.8518518518518517,1.0,0.0,0.0,1.0,2.411059092777946,0.3726084640700275,68,2.1190388663970325,0.8736877586741186,65,2.1213203435596424,0.9988881968849268,66.5,66.46616541353383,0.982017473704518,2,877.5424836601308,960.5,581.8531557966603,306,0.6505062811967252,0.924875985052986,0.26718280764639657,3,2.25
db28,1,antireflect,2.6355628054573675e-26,314.6115511750005,12753781.030661685,0.54296875,337.14022849996064,202,raw,1.213682619751612e-13,-1.9759383018680495e-10,6.912052349572364,227898.46730981272,0.966933281232271,1.1711336632416858e-05,0.9999999999999997,218.2000000000001,0.024752475247524754,9484.540684213523,14,"[0.0, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.019801980198019802, 0.024752475247524754, 0.0297029702970297, 0.034653465346534656, 0.039603960396039604, 0.04455445544554455, 0.04950495049504951, 0.054455445544554455, 0.0594059405940594, 0.06435643564356436, 0.06930693069306931, 0.07425742574257425, 0.07920792079207921, 0.08415841584158416, 0.0891089108910891, 0.09405940594059406, 0.09900990099009901, 0.10396039603960396, 0.10891089108910891, 0.11386138613861387, 0.1188118811881188, 0.12376237623762376, 0.12871287128712872, 0.13366336633663367, 0.13861386138613863, 0.14356435643564355, 0.1485148514851485, 0.15346534653465346, 0.15841584158415842, 0.16336633663366337, 0.16831683168316833, 0.17326732673267328, 0.1782178217821782, 0.18316831683168316, 0.18811881188118812, 0.19306930693069307, 0.19801980198019803, 0.20297029702970298, 0.2079207920792079, 0.21287128712871287, 0.21782178217821782, 0.22277227722772278, 0.22772277227722773, 0.23267326732673269, 0.2376237623762376, 0.24257425742574257, 0.24752475247524752, 0.2524752475247525, 0.25742574257425743, 0.2623762376237624, 0.26732673267326734, 0.2722772277227723, 0.27722772277227725, 0.2821782178217822, 0.2871287128712871, 0.29207920792079206, 0.297029702970297, 0.30198019801980197, 0.3069306930693069, 0.3118811881188119, 0.31683168316831684, 0.3217821782178218, 0.32673267326732675, 0.3316831683168317, 0.33663366336633666, 0.3415841584158416, 0.34653465346534656, 0.35148514851485146, 0.3564356435643564, 0.3613861386138614, 0.36633663366336633, 0.3712871287128713, 0.37623762376237624, 0.3811881188118812, 0.38613861386138615, 0.3910891089108911, 0.39603960396039606, 0.400990099009901, 0.40594059405940597, 0.4108910891089109, 0.4158415841584158, 0.4207920792079208, 0.42574257425742573, 0.4306930693069307, 0.43564356435643564, 0.4405940594059406, 0.44554455445544555, 0.4504950495049505, 0.45544554455445546, 0.4603960396039604, 0.46534653465346537, 0.4702970297029703, 0.4752475247524752, 0.4801980198019802, 0.48514851485148514, 0.4900990099009901, 0.49504950495049505]","[110805.0, 4407.365581886831, 1025.7932963027536, 8631.163901399106, 5483.087815644502, 7220.3309401842525, 9484.540684213523, 3457.7928583229013, 5412.197915647706, 2932.969940070943, 4747.736793598374, 7032.509403420146, 3651.483457826402, 1472.634902366281, 5542.933597341807, 2807.922912386677, 3744.7549846594807, 4786.486429623927, 2239.4660031612416, 1618.7775010306723, 1158.3519088423118, 4097.957518814406, 6867.345539412501, 1416.6281333424618, 955.6854146917424, 861.9068403307099, 348.85993485616495, 2634.9807418227033, 2627.984413411056, 1806.1873870299094, 3808.5606459071646, 2281.550962756211, 1990.6362147958957, 1649.845006257564, 2760.4243978252803, 1091.2652135027802, 534.674976241827, 984.2116365506828, 2363.7957962545643, 1949.2841505304086, 2252.7208784471354, 1785.4425530728383, 1075.503667648445, 2166.5881140109714, 2397.518330257765, 2972.8705378999143, 1282.4381296299944, 2270.0270129935275, 1031.7887574645865, 1592.663891681116, 2487.2457476401764, 2912.3884908360737, 1901.449499925992, 56.487763512255434, 3160.9355785202324, 1774.1891747445106, 1527.3033176212707, 2227.652547512717, 3557.7390767539778, 2967.6632576199654, 1927.2469458239775, 1310.9898380991272, 2989.69746861572, 1753.4583263786496, 1955.02766119442, 499.14609494996523, 1471.2114777576116, 1284.4260123401284, 3267.713356385948, 2412.444160951301, 2196.3308028378406, 988.6143533681392, 1539.1373513527406, 1457.9228103497549, 1403.9654956179127, 1269.1528044936472, 1365.084095776971, 1619.6761467286915, 1106.7150124046334, 2372.7353984918136, 1293.0870740761939, 2367.7200340363966, 943.2027342325649, 753.3348111917607, 3650.974913238989, 1733.9752552143768, 1040.027133004941, 1124.2620151387273, 1478.7618833697102, 555.3867542788347, 2353.198297503224, 576.3741936525915, 1703.722128240259, 952.6826741531653, 484.971687974298, 1199.5022115434463, 252.3826384181604, 887.8034285650815, 608.7679750672743, 1291.4716913557202, 1558.2426647563861]",14,487.14285714285717,134.0,867.0,"[7, 19, 31, 44, 57, 74, 88, 98, 114, 126, 142, 159, 175, 192]","[340.0000000000002, 573.9999999999999, 266.0000000000001, 846.0000000000002, 550.0000000000002, 867.0, 134.0, 228.0, 313.9999999999995, 212.00000000000034, 746.0, 746.0, 561.0000000000005, 435.99999999999994]","[0, 0, 20, 0, 55, 0, 84, 90, 103, 121, 131, 131, 167, 176]","[8, 20, 32, 59, 59, 131, 131, 131, 131, 131, 167, 167, 196, 196]",69024623.0,873.0,-873.0,341096.24989298836,0.12734931440939784,0.14692075386946327,0.49504950495049505,DWT,inu.32000013032885,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,1.3065459825156722e-10,1.676025578378047e-11,1.2936098836788829e-12,0.0,40.0,5.551115123125783e-17,0.0,159.37619047619052,3013.0,159.37619047619054,5.551115123125783e-17,0.0,159.37619047619052,0.0,1.8189894035458565e-12,124.0,0.0,40.0,0.0,0.0,0.0,8.526512829121202e-14,1.891761387998855e-13,4.6789854717178897e-26,0.9579756890860166,0.6373488123406672,0.5341452373628499,0.23264388489208643,0.7412815301415902,0.9999999974610638,0.9999999593403304,1.3338403645036313e-13,1.0771830818387023e-13,1.338001838875695e-13,0.9999999999855363,0.9999999999855363,0.9999999999855416,5.122891859341306e-13,0.0,9.83563743802209e-14,1.4463874542514077e-11,0.0,4.120384758474903e-14,0.0,1.0,0.0,0.0,1.2999999877968236,0.25900390498040005,133,1.9501026033013216,0.8392197954352334,41,0,0.29411764466543733,0.39600086877437063,151,0.0,0.5129243939105579,0.8295304480731709,38,59.645480409946686,0.9374785320650454,90.75,61.683325373861095,0.9211763729507617,16,db,0.5596017301885253,0.9020011613206776,0.33767844047182893,4,13.0,,,,,,1.891761387998855e-13,0.000449633011557371,4.6789854717178897e-26,0.9579756890860165,0.6373488123406672,0.5770270689035871,0.4703947368421052,0.7530851704000389,0.9999999974610636,0.9999999999861708,1.3338403645036313e-13,1.0771830818387023e-13,1.338001838875695e-13,0.9999999999930553,0.9999999999930553,0.9999999999930578,5.122891859341306e-13,0.0,9.83563743802209e-14,0.8517478152052604,0.0,4.120384758474903e-14,1.0,0.0,0.8518518518518517,1.0,0.0,0.0,1.0,2.4110590927779256,0.37260846407002435,72,2.0715002058585443,0.8540873886974881,81,6.363961030678928,0.9966645906547804,76.5,76.23529411764706,0.9782851255160694,3,809.3713450292398,743.5,542.2575602129897,684,0.5999722561193681,0.8619373980497645,0.32143820130151296,1,2.5
