issue_number,dates,page_number,type_of_page,original_volumes,notes,start_issue,end_issue,link,htid,original_source,record_url,periodical_name,publication_type,id,metadata_schema_version,enumeration_chronology,type_of_resource,title,date_created,pub_date,language,access_profile,isbn,issn,lccn,oclc,page_count,feature_schema_version,access_rights,alternate_title,category,genre_ld,genre,contributor_ld,contributor,handle_url,source_institution_ld,source_institution,lcc,type,is_part_of,last_rights_update_date,pub_place_ld,pub_place,main_entity_of_page,publisher_ld,publisher,lowercase_periodical_name,publication_directory,volume_directory
Vol. XI no. 1,May 1969,1.0,scanner_page,1969-70,Record 006064527,1969-05-01,1969-05-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 1,May 1969,7.0,cover_page,1969-70,,1969-05-01,1969-05-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 1,May 1969,8.0,toc,1969-70,,1969-05-01,1969-05-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 2,June 1969,57.0,cover_page,1969-70,,1969-06-01,1969-06-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 2,June 1969,87.0,toc,1969-70,,1969-06-01,1969-06-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 3,July 1969,89.0,cover_page,1969-70,,1969-07-01,1969-07-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 3,July 1969,90.0,toc,1969-70,,1969-07-01,1969-07-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 4,August-September 1969,129.0,cover_page,1969-70,,1969-08-01,1969-09-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. XI no. 4,August-September 1969,130.0,toc,1969-70,,1969-08-01,1969-09-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
Vol. 12 no. 1,April 1970,197.0,cover_page,1969-70,,1970-04-01,1970-04-01,https://hdl.handle.net/2027/uc1.c2693406,uc1.c2693406,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/006064527,Afro Asian Peoples,News/politics magazines,uc1.c2693406,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,1969-70,http://id.loc.gov/ontologies/bibframe/Text,Afro-Asian peoples.,20200209.0,1970.0,eng,google,,0002-0648,75640482/NE,2240391.0,306.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,Asia,"['http://id.loc.gov/vocabulary/marcgt/doc', 'http://id.loc.gov/vocabulary/marcgt/gov']","['document (computer)', 'government publication']","{'id': 'http://www.viaf.org/viaf/128446232', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': ""Permanent Organization for Afro-Asian Peoples' Solidarity.""}",Permanent Organization for Afro-Asian Peoples' Solidarity.,http://hdl.handle.net/2027/uc1.c2693406,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,DS33.3.A34,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/2240391', 'type': 'CreativeWorkSeries', 'journalTitle': 'Afro-Asian peoples.'}",20180629.0,"{'id': 'http://id.loc.gov/vocabulary/countries/ua', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Egypt'}",Egypt,"['https://catalog.hathitrust.org/Record/006064527', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/2240391.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/2240391.json']",,,afro_asian_peoples,datasets/ht_ef_datasets/afro_asian_peoples/volumes,uc1_c2693406
