issue_number,dates,page_number,type_of_page,original_volumes,notes,start_issue,end_issue,link,htid,original_source,record_url,periodical_name,publication_type,id,metadata_schema_version,enumeration_chronology,type_of_resource,title,date_created,pub_date,language,access_profile,isbn,issn,lccn,oclc,page_count,feature_schema_version,access_rights,alternate_title,category,genre_ld,genre,contributor_ld,contributor,handle_url,source_institution_ld,source_institution,lcc,type,is_part_of,last_rights_update_date,pub_place_ld,pub_place,main_entity_of_page,publisher_ld,publisher,lowercase_periodical_name,publication_directory,volume_directory
1,January 1965,1,scanner_page,v.5 1965,Record 102427627,1965-01-01,1965-01-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
1,January 1965,9,cover_page,v.5 1965,,1965-01-01,1965-01-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
1,January 1965,10,toc,v.5 1965,,1965-01-01,1965-01-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
2,February 1965,41,cover_page,v.5 1965,,1965-02-01,1965-02-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
2,February 1965,42,toc,v.5 1965,,1965-02-01,1965-02-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
3,March 1965,73,cover_page,v.5 1965,,1965-03-01,1965-03-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
3,March 1965,74,toc,v.5 1965,,1965-03-01,1965-03-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
4,April 1965,105,cover_page,v.5 1965,,1965-04-01,1965-04-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
4,April 1965,106,toc,v.5 1965,,1965-04-01,1965-04-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
5,May 1965,137,cover_page,v.5 1965,,1965-05-01,1965-05-01,https://hdl.handle.net/2027/mdp.39015065389044,mdp.39015065389044,"
                       University of Michigan
                      ",https://catalog.hathitrust.org/Record/102427627,Liberator,Radical periodicals,mdp.39015065389044,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,v.5 1965,http://id.loc.gov/ontologies/bibframe/Text,Liberator.,20200209.0,1965.0,eng,google,,,,1714070.0,388.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,,,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"[{'id': 'http://www.viaf.org/viaf/159721289', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Liberation Committee for Africa (New York, N.Y.)'}, {'id': 'http://www.viaf.org/viaf/149200920', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute (New York, N.Y.)'}]","['Liberation Committee for Africa (New York, N.Y.)', 'Afro-American Research Institute (New York, N.Y.)']",http://hdl.handle.net/2027/mdp.39015065389044,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'MIU'}",MIU,,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/1714070', 'type': 'CreativeWorkSeries', 'journalTitle': 'Liberator (New York, N.Y. : 1961)'}",20180704.0,"{'id': 'http://id.loc.gov/vocabulary/countries/nyu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'New York (State)'}",New York (State),"['https://catalog.hathitrust.org/Record/102427627', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/1714070.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/1714070.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Afro-American%20Research%20Institute.', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Afro-American Research Institute.'}",Afro-American Research Institute.,liberator,datasets/ht_ef_datasets/liberator/volumes,mdp_39015065389044
