issue_number,dates,page_number,type_of_page,original_volumes,notes,start_issue,end_issue,link,htid,original_source,record_url,periodical_name,publication_type,id,metadata_schema_version,enumeration_chronology,type_of_resource,title,date_created,pub_date,language,access_profile,isbn,issn,lccn,oclc,page_count,feature_schema_version,access_rights,alternate_title,category,genre_ld,genre,contributor_ld,contributor,handle_url,source_institution_ld,source_institution,lcc,type,is_part_of,last_rights_update_date,pub_place_ld,pub_place,main_entity_of_page,publisher_ld,publisher,lowercase_periodical_name,publication_directory,volume_directory
58,January 1971,1.0,scanner_page,NO.58-69 1971,,1971-01-01,1971-01-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
58,January 1971,7.0,cover_page,NO.58-69 1971,,1971-01-01,1971-01-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
58,January 1971,9.0,toc,NO.58-69 1971,,1971-01-01,1971-01-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
59,February 1971,59.0,cover_page,NO.58-69 1971,,1971-02-01,1971-02-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
59,February 1971,61.0,toc,NO.58-69 1971,,1971-02-01,1971-02-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
60,March 1971,111.0,cover_page,NO.58-69 1971,,1971-03-01,1971-03-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
60,March 1971,113.0,toc,NO.58-69 1971,,1971-03-01,1971-03-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
61,April 1971,163.0,cover_page,NO.58-69 1971,,1971-04-01,1971-04-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
61,April 1971,165.0,toc,NO.58-69 1971,,1971-04-01,1971-04-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
62,May 1971,215.0,cover_page,NO.58-69 1971,,1971-05-01,1971-05-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
62,May 1971,217.0,toc,NO.58-69 1971,,1971-05-01,1971-05-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
63,June 1971,267.0,cover_page,NO.58-69 1971,,1971-06-01,1971-06-01,https://hdl.handle.net/2027/txu.059172014718829,txu.059172014718829,"
                       University of Texas at Austin
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,txu.059172014718829,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,NO.58-69 1971,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1971.0,eng,google,,0564-2302,sn 88036265,7186447.0,636.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,ic,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/txu.059172014718829,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'TXU'}",TXU,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20190517.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,txu_059172014718829
