wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
coif15,1,antisymmetric,3.145077404248032e-26,313.54710442439574,8653827.43527344,0.5296052631578947,110.87979028584243,216,smoothed,1.284898113832848e-13,-2.1707898441765905e-10,6.849583744888185,169665.57993113218,0.9962794990141047,6.396601445133755e-05,1.0,0.49537037037037035,85093.0,0.08755842201586281,0.11320588800900581,277271.321258005,68273407.13784638,19,12254.822121383882,0.009259259259259259,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035]","[85093.0, 8049.945884801366, 12254.822121383882, 7172.605601241686, 2932.4603801794306, 5870.013321292853, 4675.101251483625, 8829.33151904903, 3289.917561801533, 1769.1715065222697, 2642.2169936945465, 5722.373399759749, 2099.603885540742, 1721.9166865646596, 2997.882131730491, 5113.313358167946, 2842.7454132701005, 4275.540702132821, 6878.636631813771, 4056.046388006632, 684.8836305673716, 3803.1733975746756, 5366.760602753815, 3513.6550881118574, 4535.792374773072, 5314.801391537356, 1178.5980902499075, 4036.2800055566645, 1107.9917725278726, 1522.2723752626553, 428.1090114873359, 2292.5349765053147, 1363.3710314408513, 1670.049367411052, 3058.723198617091, 2765.6576907740455, 3887.4587386163275, 4176.663470215555, 1953.7303982675296, 3194.8224842393292, 1515.4632600847706, 2004.1666998706378, 1883.581691713712, 669.7433979121478, 2016.8794703761082, 1692.1473880193532, 1649.877964844933, 1428.395819266204, 1886.5518763238988, 679.3810170461246, 2438.5604416609267, 597.2858980550194, 1603.7701401343288, 275.06464177625844]",3.0,0.3,169.75000000000006,15,0.5,2131537.373687195,0.08658299527601329,0.0722329437990457,10549640.848110924,15666953551.34778,"[0.0625, 0.109375, 0.09375, 0.015625, 0.015625]",5,2131537.373687195,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[137220.3900577596, 2131537.373687195, 885859.2691445369, 828960.4361079886, 912416.73135953, 1191611.672407349, 934581.762255208, 1116958.471328407, 431690.9250171369, 123435.30315963912, 322337.3816525971, 656236.8871009924, 277088.83780594607, 139636.15195753408, 148377.5792806768, 83348.22354630216]",3.0,0.3,tukey,64,32,169.75000000000006,15,22,342.46969696969694,1.6666666666662877,843.666666666666,"[7, 16, 23, 33, 40, 51, 58, 67, 76, 88, 99, 110, 120, 128, 136, 146, 161, 172, 179, 192, 199, 209]","[104.33333333333275, 429.66666666666623, 29.33333333333337, 540.6666666666666, 302.0000000000002, 537.3333333333337, 631.6666666666667, 324.9999999999999, 459.0000000000001, 843.666666666666, 213.66666666666674, 407.9999999999999, 5.6666666666667, 282.00000000000045, 443.0, 401.66666666666663, 179.0000000000001, 728.0000000000003, 79.00000000000034, 1.6666666666662877, 392.9999999999999, 196.99999999999994]","[0, 0, 22, 0, 36, 0, 0, 61, 61, 0, 91, 91, 119, 124, 124, 124, 124, 124, 178, 190, 182, 205]","[8, 26, 26, 36, 42, 54, 80, 71, 80, 215, 104, 124, 124, 131, 142, 158, 163, 215, 215, 193, 215, 215]",0.05,30,41345849.22222224,843.666666666666,-843.666666666666,DWT,mdp.39015067403785,0.0,0.0,6.821210263296962e-13,1.0,88,0.0,0.0,3.410605131648481e-13,,1.8189894035458565e-12,0.0,1.3877787807814457e-17,0.0,5.7220458984375e-06,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,1.1641532182693481e-10,1.0,88.0,0.0,9.094947017729282e-13,2.2091419602723117e-13,7.450580596923828e-09,1.3877787807814457e-17,4.656612873077393e-10,5.684341886080802e-14,0.0,4.656612873077393e-10,6.821210263296962e-13,6.821210263296962e-13,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061310854080396e-13,6.541937895963252e-26,0.9503192770812805,0.9711994217912474,0.006984918269016347,0.10056863263686831,0.027207500927289525,0.9999999996321024,5.528805800641832e-12,0.0,0.0,1.9332424378907048e-13,4.447505982406554e-14,2.4215000019540015e-13,1.3198295807586473e-13,,,,,4.821161452023079e-13,4.821161452023079e-13,2.118789480457859e-12,7.353946818009994e-13,253,1.510394189557466,0.7819871376493619,262,0,0,7.894411503256498e-13,8.325541187951517e-13,251,0,0.0,0.38203496879225135,0.7491847865431438,296,20.888593378524398,0.9781041998128676,265.5,264.3438737614512,0.8499011565102074,14,coif,0.5255088534691513,0.923340748080019,0.35514157814758834,3,11.25,1.5236535923832808e-13,0.9999999999671874,2.883579661202135e-26,0.9473116868086308,0.9175469185585536,0.0038750625736581187,0.05863229851973678,0.01649234233960579,0.9376247285966097,1.3854898591641796e-12,0.0,0.0,1.4150818393625766e-13,2.8169591825570203e-14,2.4215000019540015e-13,8.012665848291749e-14,1.0,1.0,1.0,1.0,4.821161452023079e-13,4.821161452023079e-13,0.40000000000082614,0.1358843465522546,245,1.7341977504238673,0.8028622250369433,221,16.97056274847714,0.9911055750794145,233.0,232.381974248927,0.9344940873300637,1,742.3235294117648,731.0,510.35461464598643,306,0.5304205283399533,0.7162405276618553,0.413833471863476,1,1.0,1
coif16,1,reflect,4.7242425379759044e-26,311.7800959511083,8825734.479211744,0.5290322580645161,112.46494628113221,216,smoothed,1.632439039911803e-13,-2.3838027847962964e-10,6.889470435128695,33079.276362240766,0.9824600308655725,6.396601445133747e-05,1.0,0.49537037037037035,85093.00000000003,0.08755842201586278,0.11320588800900581,277271.32125800516,68273407.13784644,19,12254.82212138389,0.009259259259259259,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035]","[85093.00000000003, 8049.945884801364, 12254.82212138389, 7172.605601241695, 2932.4603801794283, 5870.013321292856, 4675.101251483623, 8829.33151904903, 3289.9175618015297, 1769.171506522265, 2642.21699369455, 5722.373399759757, 2099.603885540743, 1721.9166865646514, 2997.8821317304887, 5113.313358167949, 2842.7454132701037, 4275.540702132826, 6878.63663181377, 4056.0463880066377, 684.883630567385, 3803.1733975746774, 5366.7606027538195, 3513.655088111858, 4535.792374773075, 5314.80139153735, 1178.598090249905, 4036.2800055566618, 1107.9917725278735, 1522.272375262658, 428.1090114873323, 2292.534976505318, 1363.3710314408484, 1670.0493674110498, 3058.72319861709, 2765.657690774048, 3887.4587386163294, 4176.663470215552, 1953.7303982675317, 3194.822484239331, 1515.463260084767, 2004.1666998706428, 1883.5816917137147, 669.7433979121522, 2016.8794703761105, 1692.1473880193591, 1649.8779648449338, 1428.3958192662071, 1886.551876323901, 679.3810170461336, 2438.5604416609276, 597.2858980550157, 1603.7701401343306, 275.0646417762574]",3.0,0.3,169.75000000000003,15,0.5,2131537.373687197,0.08658299527601329,0.0722329437990457,10549640.848110931,15666953551.347805,"[0.0625, 0.109375, 0.09375, 0.015625, 0.015625]",5,2131537.373687197,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[137220.39005775988, 2131537.373687197, 885859.2691445377, 828960.4361079903, 912416.7313595307, 1191611.6724073493, 934581.7622552088, 1116958.4713284073, 431690.9250171363, 123435.30315963925, 322337.38165259705, 656236.8871009927, 277088.83780594636, 139636.15195753466, 148377.5792806771, 83348.2235463023]",3.0,0.3,tukey,64,32,169.75000000000003,15,22,342.46969696969705,1.666666666666174,843.6666666666671,"[7, 16, 23, 33, 40, 51, 58, 67, 76, 88, 99, 110, 120, 128, 136, 146, 161, 172, 179, 192, 199, 209]","[104.33333333333337, 429.6666666666662, 29.333333333333144, 540.666666666667, 302.0000000000003, 537.333333333333, 631.6666666666667, 325.0, 459.0, 843.6666666666671, 213.66666666666657, 408.0000000000007, 5.666666666666671, 281.99999999999994, 443.0000000000002, 401.66666666666697, 178.99999999999966, 728.0000000000006, 78.99999999999989, 1.666666666666174, 393.00000000000006, 196.99999999999977]","[0, 0, 22, 0, 36, 0, 0, 61, 61, 0, 91, 91, 119, 124, 124, 124, 124, 124, 178, 190, 182, 205]","[8, 26, 26, 36, 42, 54, 80, 71, 80, 215, 104, 124, 124, 131, 142, 158, 163, 215, 215, 193, 215, 215]",0.05,30,41345849.222222246,843.6666666666671,-843.6666666666671,DWT,mdp.39015067403785,0.0,0.0,4.547473508864641e-13,1.0,88,0.0,0.0,4.547473508864641e-13,,5.4569682106375694e-12,1.1368683772161603e-13,1.3877787807814457e-17,0.0,1.9073486328125e-05,0.0,1.3877787807814457e-17,0.0,0.0,5.960464477539063e-08,0.0,2.842170943040401e-14,0.0,0.0,2.9103830456733704e-11,5.820766091346741e-11,1.0,88.0,1.1368683772161603e-13,1.8189894035458565e-12,2.299574672096324e-13,1.4901161193847656e-08,1.3877787807814457e-17,1.3969838619232178e-09,2.842170943040401e-14,0.0,1.3969838619232178e-09,4.547473508864641e-13,4.547473508864641e-13,1.0,88.0,0.0,0.0,0.0,0.0,7.450580596923828e-09,0.0,0.0,2.7281127271165043e-13,9.993636062225219e-26,0.9436458358996561,0.9875734328909109,0.0074896292892611665,0.09424542065164579,0.00037939478825526306,0.9999999996315632,7.371741067522443e-12,1.223064145161782e-13,1.223064145161782e-13,2.0278766831021374e-13,8.895011964813109e-14,1.614333334636001e-13,2.6396591615172947e-13,,,,,3.2141076346820524e-13,3.2141076346820524e-13,2.7314814594785164e-12,9.480493259313615e-13,231,1.5015689586585474,0.7774179880211036,291,0,0,9.973680512294316e-13,1.0518363258150742e-12,231,0,0.0,0.37916671414394565,0.7435600324709299,364,63.18425436768246,0.9337691254007521,279.25,269.5111316717747,0.8205271203523676,33,coif,0.5255088534691513,0.923340748080019,0.35514157814758834,3,25.5,1.9893001125895085e-13,0.9999999999671859,4.389525444711248e-26,0.9407518478478107,0.9320574332866551,0.004155063958032073,0.054945816532258385,0.00022997734141367134,0.9376247285962805,1.847319812218906e-12,7.746637752032023e-14,7.746637752032023e-14,1.4767028214810088e-13,5.6339183651140406e-14,1.614333334636001e-13,1.6025331696583498e-13,1.0,1.0,1.0,1.0,3.214107634682053e-13,3.214107634682053e-13,0.4000000000009626,0.13588434655230094,239,1.7296775663092268,0.8007695657223005,253,9.899494936611665,0.9948115854629918,246.0,245.80081300813012,0.9329403839264645,2,742.3235294117648,731.0,510.35461464598643,306,0.5304205283399533,0.7162405276618553,0.413833471863476,1,1.75,2
db30,1,antireflect,1.663270853906186e-26,316.31378803588734,7874327.9650965305,0.5401459854014599,110.66217286706848,216,smoothed,9.765850679573127e-14,-2.1739846959671197e-10,6.7049490107035465,143073.06289731446,0.9958238069382916,6.396601445133751e-05,0.9999999999999997,0.49537037037037035,85093.0,0.08755842201586278,0.11320588800900581,277271.32125800505,68273407.13784638,19,12254.822121383884,0.009259259259259259,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035]","[85093.0, 8049.945884801364, 12254.822121383884, 7172.605601241692, 2932.460380179431, 5870.013321292854, 4675.1012514836275, 8829.331519049025, 3289.9175618015324, 1769.171506522267, 2642.2169936945484, 5722.373399759748, 2099.6038855407446, 1721.9166865646584, 2997.8821317304887, 5113.3133581679485, 2842.7454132701014, 4275.540702132823, 6878.636631813767, 4056.0463880066372, 684.883630567381, 3803.173397574676, 5366.760602753819, 3513.655088111857, 4535.79237477307, 5314.8013915373485, 1178.5980902499055, 4036.2800055566595, 1107.9917725278688, 1522.2723752626544, 428.1090114873346, 2292.5349765053147, 1363.3710314408513, 1670.0493674110535, 3058.7231986170887, 2765.6576907740446, 3887.4587386163257, 4176.6634702155525, 1953.73039826753, 3194.8224842393247, 1515.4632600847717, 2004.1666998706403, 1883.5816917137147, 669.7433979121485, 2016.8794703761066, 1692.1473880193596, 1649.8779648449324, 1428.3958192662053, 1886.5518763239002, 679.3810170461284, 2438.560441660926, 597.2858980550172, 1603.7701401343318, 275.06464177625855]",3.0,0.3,169.75000000000003,15,0.5,2131537.3736871956,0.0865829952760133,0.0722329437990457,10549640.848110924,15666953551.34778,"[0.0625, 0.109375, 0.09375, 0.015625, 0.015625]",5,2131537.3736871956,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[137220.39005775977, 2131537.3736871956, 885859.2691445369, 828960.4361079886, 912416.7313595301, 1191611.6724073486, 934581.762255208, 1116958.4713284064, 431690.9250171365, 123435.30315963933, 322337.38165259693, 656236.8871009921, 277088.8378059462, 139636.15195753437, 148377.57928067702, 83348.22354630224]",3.0,0.3,tukey,64,32,169.75000000000003,15,22,342.46969696969694,1.6666666666671972,843.6666666666667,"[7, 16, 23, 33, 40, 51, 58, 67, 76, 88, 99, 110, 120, 128, 136, 146, 161, 172, 179, 192, 199, 209]","[104.33333333333348, 429.6666666666664, 29.333333333333485, 540.6666666666667, 301.99999999999994, 537.3333333333334, 631.6666666666665, 325.0, 458.99999999999966, 843.6666666666667, 213.6666666666667, 408.0000000000001, 5.666666666666693, 282.0000000000001, 443.00000000000006, 401.66666666666686, 178.99999999999977, 727.9999999999998, 78.99999999999955, 1.6666666666671972, 392.99999999999983, 197.0]","[0, 0, 22, 0, 36, 0, 0, 61, 61, 0, 91, 91, 119, 124, 124, 124, 124, 124, 178, 190, 182, 205]","[8, 26, 26, 36, 42, 54, 80, 71, 80, 215, 104, 124, 124, 131, 142, 158, 163, 215, 215, 193, 215, 215]",0.05,30,41345849.222222224,843.6666666666669,-843.6666666666669,DWT,mdp.39015067403785,0.0,0.0,2.2737367544323206e-13,1.0,88,0.0,0.0,5.684341886080801e-13,,0.0,0.0,1.3877787807814457e-17,0.0,5.7220458984375e-06,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,5.820766091346741e-11,1.0,88.0,0.0,0.0,1.624559073124229e-13,7.450580596923828e-09,0.0,0.0,2.842170943040401e-14,0.0,0.0,1.1368683772161603e-13,2.2737367544323206e-13,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4697727040538014e-13,3.3030435945827926e-26,0.9607681802011979,0.9118249605698222,0.004696344375473737,0.21688735649048185,0.02198423292130311,0.9999999996320943,9.214676334403054e-12,0.0,0.0,1.3214996384882265e-13,0.0,4.0358333365900025e-14,1.3198295807586473e-13,,,,,1.6070538173410262e-13,1.6070538173410262e-13,2.9545006878900867e-12,1.025455390113722e-12,230,1.5302701962109624,0.7922776840897062,198,0,0,1.0933975947957605e-12,1.1531102358325413e-12,230,0,0.0,0.389520134273815,0.7638634745210363,217,15.129992289048486,0.9841404692986914,218.75,217.93077593145958,0.8774213876891779,1,db,0.6059756887361132,1.0,0.27581701788472074,4,1.75,1.1105658488307106e-13,0.9999999999671867,1.470478346588112e-26,0.9575827178881589,0.8649297565948442,0.002605417504043453,0.12644702326642354,0.013326159443335652,0.9376247285966047,2.309149765273633e-12,0.0,0.0,1.0167462049541373e-13,0.0,4.0358333365900025e-14,8.012665848291749e-14,1.0,1.0,1.0,1.0,1.6070538173410265e-13,1.6070538173410265e-13,0.4000000000008478,0.13588434655226195,243,1.739276382295074,0.8052134226920342,164,55.86143571373726,0.9707225179697394,203.5,195.83292383292383,0.9320331667416831,3,854.327485380117,764.0,537.6239421175645,684,0.6104519366774683,0.7545107753224457,0.34633041172903845,2,2.75,3
