wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
dmey,1,smooth,1.8770171167743788,58.12469913756508,239533747.50631374,0.58984375,402.1676841707866,195,raw,0.9508624052337746,,4.69866896043192,4104647.2774977833,0.9956311554726291,3.439388981934988e-06,0.9999906156858166,379.99650238345043,,,,[],[],17,634.1289524324112,71.4307212806782,1102.4912467592753,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.6400143506605, 802.970609212522, 781.0286772636093, 609.4813616208851, 807.4797280168098, 639.7533965107998, 864.0153018714657, 864.1435416785055, 677.9015859698686, 584.9893545954793, 494.3051142738131, 634.381182660565, 316.93031042987633, 1102.4912467592753, 523.3359515603727, 831.9140932958044, 71.4307212806782]","[0, 0, 14, 32, 14, 59, 70, 79, 89, 104, 113, 113, 143, 113, 163, 169, 188]","[4, 70, 39, 39, 70, 70, 113, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52166695.934926115,1106.2546352249208,-1106.2546352249208,0.0,,,,DWT,mdp.39015067403793,126261.93492611498,,0.0,40.0,10.0,0.0,40.0,,2.2546352249207757,67.75858206204089,4511.8078086490095,70.81052781033517,,0.0,67.75858206204089,,,53.4307212806782,0.0,35.5,0.5087532407246727,2.2546352249207757,,0.0034976165495663736,1.0,0.9999999999999999,0.0,0.2087746121302626,0.19665330795813538,0.1493225097656253,0.23332291654715934,1.0,0.7017569332943938,0.7017569332943938,0.7065774954177937,,0.03166287729708805,0.29824306670562184,0.12974365744155397,,,,,,1.0,0.6000000000000001,0.4,0.9999999796332001,0.9999999796332001,2.1628522011773863,0.7446718615468304,9,1.2557721305693128,0.768243375924046,36,0,0.6308117435597705,0.8113727010719585,9,0,0.39829619234302627,0.8406761659443653,8,13.674794331177344,0.9855293181680663,15.5,10.666666666666666,0.984563600882975,1,dmey,325.0,318.0,176.55240015360877,9,0.49108839149221944,0.6024462987559853,0.47550423632865074,2,1.25,1
db33,1,smooth,2.4051245379078777e-26,317.0480057762501,802076968.3113729,0.5923076923076923,409.08293155608226,195,raw,1.1281915572698603e-13,-1.9937196338304768e-10,4.4071493189278845,12154543.251702419,0.9987073495042765,3.453547504574832e-06,1.0,380.00000000000017,,,,[],[],17,633.0588235294117,69.99999999999977,1103.0000000000002,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.00000000000006, 805.0000000000002, 780.0000000000001, 608.9999999999995, 806.0, 639.9999999999998, 862.0, 860.9999999999999, 676.0, 584.0, 493.00000000000045, 631.9999999999998, 315.9999999999999, 1103.0000000000002, 522.9999999999998, 829.0000000000001, 69.99999999999977]","[0, 0, 23, 32, 39, 59, 39, 79, 89, 104, 113, 113, 143, 39, 163, 169, 188]","[4, 39, 39, 39, 70, 70, 79, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0,-1104.0,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,44.5,10.0,0.0,40.0,,0.0,66.68845315904139,4530.0,69.77342047930279,,0.0,66.68845315904139,,,51.99999999999977,0.0,35.5,2.2737367544323206e-13,0.0,,1.7053025658242404e-13,9.567490190488085e-14,1.1727926813971903e-26,0.960244067564124,0.11250469382087624,0.6739786083394735,0.16616586538461572,0.6987604501206777,2.780387303914044e-09,5.549968287235431e-09,5.549968287235431e-09,4.798098820116132e-09,,1.54375944678088e-12,0.9999999944500141,5.798546308208926e-14,,,,,,0.0,0.8,0.4,0.0,0.0,0.6200000028293347,0.21346653091442316,60,1.3153586178207954,0.8046965850781469,16,0,0.1833333344275032,0.23580991360678027,62,0,0.3730933836042662,0.7874810788989872,13,26.88710967483613,0.9715480320901205,37.75,23.226271237317647,0.9658004710715153,2,db,458.7514619883041,439.5,293.059149866434,342,0.6931923617308933,1.0,0.2147653467883747,6,3.0,2
db21,1,symmetric,1.5977564501703136e-26,318.8242756730792,8772747.528537175,0.6440677966101694,445.6063724482772,195,raw,8.981077989562606e-14,-1.9328871836421983e-10,6.735014778355074,72231.27892911562,0.6965544508588192,3.453547504574833e-06,0.9999999999999998,379.9999999999998,,,,[],[],17,633.0588235294117,69.99999999999994,1103.0000000000002,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.00000000000006, 805.0000000000003, 780.0, 609.0000000000001, 806.0, 639.9999999999998, 862.0, 860.9999999999997, 676.0000000000001, 584.0000000000001, 493.00000000000006, 632.0000000000002, 315.99999999999955, 1103.0000000000002, 523.0, 828.9999999999998, 69.99999999999994]","[0, 0, 23, 32, 23, 59, 70, 79, 89, 104, 113, 113, 143, 113, 163, 169, 188]","[4, 23, 39, 39, 70, 70, 113, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0000000000002,-1104.0000000000002,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,44.5,10.0,0.0,40.0,,2.2737367544323206e-13,66.68845315904139,4530.0,69.7734204793028,,0.0,66.68845315904139,,,51.99999999999994,0.0,35.5,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,7.147752518169054e-14,7.426591037529906e-27,0.9668315495987292,0.8812467808311442,0.0008495731392238349,0.5199947033898303,0.00017235625043000359,2.780506495721988e-09,5.549968287235431e-09,5.549968287235431e-09,4.798108501920284e-09,,2.058345929041173e-12,0.9999999944500141,5.798546308208926e-14,,,,,,0.0,0.8,0.4,1.0084720947280839e-13,1.0084720947280839e-13,0.620000002829671,0.213466530914539,49,1.2292139306005472,0.7519958731281203,71,0,0.18333333442757363,0.2358099136068709,49,0,0.33844213760134706,0.7143433557800052,71,12.701705922171767,0.9865590413521992,60.0,57.98333333333334,0.9615334889300678,3,db,458.7514619883041,439.5,293.059149866434,342,0.6931923617308933,1.0,0.2147653467883747,6,3.75,3
rbio3.7,1,periodization,4.340834253004001e-27,324.4836494338949,8189321.826919764,0.6683673469387755,595.1224438634255,195,raw,3.6263399804713584e-14,-1.9772028458931335e-10,6.820703952664617,96199.54383290284,0.5800130938412357,3.453547504574832e-06,1.0,380.0000000000001,,,,[],[],17,633.0588235294117,70.0,1102.9999999999998,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.0, 805.0000000000001, 780.0, 609.0, 806.0000000000001, 639.9999999999999, 862.0, 861.0000000000001, 675.9999999999999, 583.9999999999999, 493.0000000000001, 632.0, 315.9999999999999, 1102.9999999999998, 522.9999999999998, 829.0, 70.0]","[0, 0, 14, 32, 39, 59, 70, 79, 89, 104, 113, 113, 143, 113, 163, 169, 188]","[4, 70, 39, 39, 70, 70, 113, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1103.9999999999998,-1103.9999999999998,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,40.0,10.0,0.0,40.0,,2.2737367544323206e-13,66.68845315904139,4530.0,69.7734204793028,,0.0,66.68845315904139,,,52.0,0.0,40.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,1.5162983986060046e-14,1.2270043930049744e-27,0.9878199270086268,0.9095443245857192,0.0003545287800078738,0.6861049107142859,0.0015581791401422743,2.780546226324636e-09,5.549968287235431e-09,5.549968287235431e-09,4.798108501920284e-09,,1.0291729645205866e-12,0.9999999944500141,5.798546308208926e-14,,,,,,0.0,0.6000000000000001,0.6000000000000001,1.0084720947280839e-13,1.0084720947280839e-13,0.6200000028291686,0.213466530914366,74,1.3227066188298153,0.8091918696636581,13,0,0.1833333344274912,0.23580991360676487,75,0,0.36934026717554247,0.7795594477353005,15,34.94161797436785,0.9630247428842669,44.25,23.469138814344962,0.958099673029435,4,rbio,376.93333333333334,356.0,246.22381518484173,135,0.5695617980506684,0.8401847043406147,0.34925133006234765,3,3.75,4
db5,1,antireflect,4.471344519603487e-27,324.3550001299565,8130759.770117618,0.6617647058823529,412.106942559046,195,raw,3.971751702453896e-14,-1.9719392785333846e-10,6.472541195259815,92376.74753478664,0.7778771867645763,3.453547504574832e-06,1.0,380.0000000000001,,,,[],[],17,633.0588235294117,70.0,1103.0,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.00000000000003, 805.0, 780.0, 609.0000000000001, 806.0000000000001, 639.9999999999998, 862.0, 861.0, 676.0, 583.9999999999998, 493.0000000000001, 632.0000000000001, 316.0, 1103.0, 522.9999999999999, 829.0, 70.0]","[0, 0, 23, 32, 23, 59, 23, 79, 89, 104, 113, 113, 143, 23, 163, 169, 188]","[4, 23, 39, 39, 70, 70, 79, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0,-1104.0,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,49.0,10.0,0.0,40.0,,0.0,66.68845315904139,4530.0,69.77342047930279,,0.0,66.68845315904139,,,52.0,0.0,31.0,0.0,0.0,,1.1368683772161603e-13,1.8795599179187e-14,1.2965350677298606e-27,0.9873428176571866,0.7945688805957232,0.00030483810679341486,0.640969669117647,0.001337148596884232,2.780546226324636e-09,5.549968287235431e-09,5.549968287235431e-09,4.798098820116132e-09,,1.0291729645205866e-12,0.9999999944500141,0.0,,,,,,0.0,1.0,0.2,0.0,0.0,0.6200000028290961,0.21346653091434103,80,1.2467652770313884,0.7627332555765818,44,0,0.1833333344274687,0.23580991360673595,91,0,0.34636047915346474,0.7310564480581739,41,25.25866188063018,0.9732712572691744,64.0,56.65198579938832,0.9527731947721534,5,db,458.7514619883041,439.5,293.059149866434,342,0.6931923617308933,1.0,0.2147653467883747,6,5.25,5
db5,1,symmetric,4.439239903481261e-27,324.386295311724,8129852.500976459,0.6617647058823529,411.3098895260052,195,raw,4.008189791467234e-14,-1.971194318883861e-10,6.464503690205941,75770.72612623459,0.7298087984204654,3.453547504574832e-06,1.0,380.0000000000001,,,,[],[],17,633.0588235294117,70.0,1103.0,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.0, 805.0, 780.0, 609.0000000000001, 806.0000000000001, 639.9999999999998, 862.0, 861.0, 676.0, 583.9999999999998, 493.0000000000001, 632.0000000000001, 316.0, 1103.0, 522.9999999999999, 829.0, 70.0]","[0, 0, 23, 32, 23, 59, 23, 79, 89, 104, 113, 113, 143, 23, 163, 169, 188]","[4, 23, 39, 39, 70, 70, 79, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0,-1104.0,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,49.0,10.0,0.0,40.0,,0.0,66.68845315904139,4530.0,69.77342047930279,,0.0,66.68845315904139,,,52.0,0.0,31.0,0.0,0.0,,1.1368683772161603e-13,1.9178810133924247e-14,1.279431006272289e-27,0.9874588791003439,0.7919146170580911,0.0003040682770286713,0.640969669117647,0.0003770038109599422,2.780546226324636e-09,5.549968287235431e-09,5.549968287235431e-09,4.798098820116132e-09,,1.0291729645205866e-12,0.9999999944500141,0.0,,,,,,0.0,1.0,0.2,0.0,0.0,0.6200000028290961,0.21346653091434103,81,1.245123339299215,0.7617287677752398,47,0,0.1833333344274687,0.23580991360673595,92,0,0.34586060533772717,0.7300013739426063,43,24.43187808308372,0.9741461607586416,65.75,59.04263495613601,0.952284720590961,6,db,458.7514619883041,439.5,293.059149866434,342,0.6931923617308933,1.0,0.2147653467883747,6,6.0,6
db5,1,reflect,4.529081046984586e-27,324.2992805442241,8145358.343631451,0.6568627450980392,414.02329056623796,195,raw,4.077422160592577e-14,-1.9728874089964147e-10,6.478770050826451,74357.08318418902,0.7217664834065652,3.453547504574832e-06,1.0,380.0000000000001,,,,[],[],17,633.0588235294117,69.99999999999994,1103.0,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.0, 805.0, 780.0, 609.0000000000001, 806.0000000000001, 639.9999999999998, 862.0, 861.0, 676.0, 583.9999999999998, 493.0000000000001, 632.0000000000001, 316.0, 1103.0, 522.9999999999999, 829.0, 69.99999999999994]","[0, 0, 23, 32, 23, 59, 23, 79, 89, 104, 113, 113, 143, 23, 163, 169, 188]","[4, 23, 39, 39, 70, 70, 79, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0,-1104.0,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,49.0,10.0,0.0,40.0,,0.0,66.68845315904139,4530.0,69.77342047930279,,0.0,66.68845315904139,,,51.99999999999994,0.0,31.0,0.0,0.0,,1.1368683772161603e-13,1.9906910947925027e-14,1.327294791157593e-27,0.9871361757664225,0.7966258652073509,0.0003172251878743263,0.6074601715686275,0.0002952682846366582,2.780506495721988e-09,5.549968287235431e-09,5.549968287235431e-09,4.798098820116132e-09,,1.0291729645205866e-12,0.9999999944500141,0.0,,,,,,0.0,1.0,0.2,0.0,0.0,0.6200000028290842,0.21346653091433693,86,1.2338554265987778,0.7548353998768165,63,0,0.1833333344274654,0.2358099136067317,98,0,0.34169067228784744,0.7211999758976095,56,19.60229578391266,0.9792568298582934,75.75,71.99145806145451,0.9495490498497816,7,db,458.7514619883041,439.5,293.059149866434,342,0.6931923617308933,1.0,0.2147653467883747,6,6.75,7
db5,1,antisymmetric,4.564810377830288e-27,324.26515405129055,8128406.069138613,0.6617647058823529,412.106942559046,195,raw,4.070134542789909e-14,-1.9717139032593857e-10,6.465654034304631,90778.56334511988,0.7731767959627537,3.453547504574832e-06,1.0,380.0000000000001,,,,[],[],17,633.0588235294117,69.99999999999989,1103.0,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.0, 805.0, 780.0, 609.0000000000001, 806.0000000000001, 639.9999999999998, 862.0, 861.0, 676.0, 583.9999999999998, 493.0000000000001, 632.0000000000001, 316.0, 1103.0, 522.9999999999999, 829.0, 69.99999999999989]","[0, 0, 23, 32, 23, 59, 23, 79, 89, 104, 113, 113, 143, 23, 163, 169, 188]","[4, 23, 39, 39, 70, 70, 79, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0,-1104.0,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,49.0,10.0,0.0,40.0,,0.0,66.68845315904139,4530.0,69.77342047930279,,0.0,66.68845315904139,,,51.999999999999886,0.0,31.0,0.0,0.0,,1.1368683772161603e-13,1.9830268756977575e-14,1.3463299563281174e-27,0.9870096141107276,0.7922945006633164,0.0003028409606448863,0.640969669117647,0.0012447430664502583,2.7804667651193402e-09,5.549968287235431e-09,5.549968287235431e-09,4.798098820116132e-09,,1.0291729645205866e-12,0.9999999944500141,0.0,,,,,,0.0,1.0,0.2,0.0,0.0,0.6200000028290723,0.21346653091433285,92,1.2453902041520621,0.7618920276139287,45,0,0.1833333344274621,0.23580991360672746,106,0,0.345974481131258,0.7302417294050481,42,32.57171574643661,0.9655325759296967,71.25,60.29974383385516,0.9450678752664357,8,db,458.7514619883041,439.5,293.059149866434,342,0.6931923617308933,1.0,0.2147653467883747,6,7.5,8
db5,1,periodic,4.554777685292093e-27,324.27470962493175,8194826.937832534,0.6568627450980392,412.106942559046,195,raw,4.064668829437908e-14,-1.9720880484186844e-10,6.486572868420824,75301.87908369748,0.7232981673937242,3.453547504574832e-06,1.0,380.0000000000001,,,,[],[],17,633.0588235294117,69.99999999999983,1103.0,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.00000000000009, 805.0, 780.0, 609.0000000000001, 806.0000000000001, 639.9999999999998, 862.0, 861.0, 676.0, 583.9999999999998, 493.0000000000001, 632.0000000000001, 316.0, 1103.0, 522.9999999999999, 829.0, 69.99999999999983]","[0, 0, 23, 32, 23, 59, 23, 79, 89, 104, 113, 113, 143, 23, 163, 169, 188]","[4, 23, 39, 39, 70, 70, 79, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0,-1104.0,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,49.0,10.0,0.0,40.0,,0.0,66.68845315904139,4530.0,69.77342047930279,,0.0,66.68845315904139,,,51.99999999999983,0.0,31.0,0.0,0.0,,1.1368683772161603e-13,1.977278711376698e-14,1.3409849371226276e-27,0.9870450519514544,0.7992026267885526,0.00035919993881467616,0.6074601715686275,0.0003498955089643665,2.780427034516692e-09,5.549968287235431e-09,5.549968287235431e-09,4.798098820116132e-09,,1.0291729645205866e-12,0.9999999944500141,0.0,,,,,,0.0,1.0,0.2,0.0,0.0,0.6200000028290603,0.2134665309143287,94,1.2351319713655988,0.7556163513227895,61,0,0.18333333442745878,0.23580991360672315,107,0,0.34205956367949053,0.7219785879123318,55,25.22399651125888,0.9733079401997261,79.25,73.31465229976052,0.9447227531686462,9,db,458.7514619883041,439.5,293.059149866434,342,0.6931923617308933,1.0,0.2147653467883747,6,8.25,9
bior3.5,1,antisymmetric,3.910031553853611e-27,324.937578846311,9784270.537848016,0.6699029126213593,320.57595551674865,195,raw,3.366879424832481e-14,-1.9471746437460959e-10,6.1000961661821345,129377.28191651449,0.8979500297897874,3.453547504574832e-06,1.0,380.0,,,,[],[],17,633.0588235294117,70.0,1103.0,"[3, 12, 28, 38, 52, 61, 74, 88, 98, 107, 125, 135, 144, 153, 164, 180, 190]","[173.0, 804.9999999999999, 780.0, 609.0, 805.9999999999999, 640.0, 861.9999999999999, 861.0, 676.0, 584.0, 492.9999999999999, 632.0, 315.9999999999999, 1103.0, 523.0, 828.9999999999999, 70.0]","[0, 0, 14, 32, 39, 59, 70, 79, 89, 104, 120, 120, 143, 70, 163, 169, 188]","[4, 70, 39, 39, 70, 70, 113, 113, 113, 113, 128, 147, 145, 194, 194, 194, 194]",52040434.0,1104.0,-1104.0,0.0,,,,DWT,mdp.39015067403793,0.0,,0.0,40.0,10.0,0.0,40.0,,0.0,66.68845315904139,4530.0,69.77342047930276,,0.0,66.68845315904139,,,52.0,0.0,44.5,0.0,0.0,,0.0,1.243429733054868e-14,9.974898641813276e-28,0.989503371542933,0.671574586492391,0.0017078636783418037,0.6966019417475731,0.0034764852440556417,2.780546226324636e-09,5.549968287235431e-09,5.549968287235431e-09,4.798079456507827e-09,,0.0,0.9999999944500141,0.0,,,,,,0.0,0.6000000000000001,0.8,0.0,0.0,0.6400000028285757,0.22035254800900964,38,1.2103746188077815,0.7404705524593151,119,0,0.200000001094048,0.2572471783520254,39,0,0.3375520355293296,0.7124646343370487,78,38.47510017314228,0.9592856082823891,68.5,54.65922826592283,0.9433994178978082,10,bior,448.23703703703706,416.0,249.2336974236306,135,0.6773046323869444,0.8504552665809019,0.27075017735486834,4,8.5,10
