wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,max_autocorrelation_diff_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,spectral_bandwidth_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
db34,1,smooth,2.5641519673501436e-26,314.5803081513697,1246115878.2443988,0.5608695652173913,390.7586849816373,164,raw,1.092459456231154e-13,-1.6511603195823493e-10,4.386832894155297,20388544.409090992,0.9995286285122399,6.093660005669363e-06,1.0,33.60000000000002,0.006097560975609756,16624.25896274545,15,"[0.0, 0.006097560975609756, 0.012195121951219513, 0.01829268292682927, 0.024390243902439025, 0.03048780487804878, 0.03658536585365854, 0.042682926829268296, 0.04878048780487805, 0.054878048780487805, 0.06097560975609756, 0.06707317073170732, 0.07317073170731708, 0.07926829268292683, 0.08536585365853659, 0.09146341463414634, 0.0975609756097561, 0.10365853658536586, 0.10975609756097561, 0.11585365853658537, 0.12195121951219512, 0.12804878048780488, 0.13414634146341464, 0.1402439024390244, 0.14634146341463417, 0.1524390243902439, 0.15853658536585366, 0.16463414634146342, 0.17073170731707318, 0.17682926829268295, 0.18292682926829268, 0.18902439024390244, 0.1951219512195122, 0.20121951219512196, 0.20731707317073172, 0.21341463414634146, 0.21951219512195122, 0.22560975609756098, 0.23170731707317074, 0.2378048780487805, 0.24390243902439024, 0.25, 0.25609756097560976, 0.2621951219512195, 0.2682926829268293, 0.27439024390243905, 0.2804878048780488, 0.28658536585365857, 0.29268292682926833, 0.29878048780487804, 0.3048780487804878, 0.31097560975609756, 0.3170731707317073, 0.3231707317073171, 0.32926829268292684, 0.3353658536585366, 0.34146341463414637, 0.34756097560975613, 0.3536585365853659, 0.3597560975609756, 0.36585365853658536, 0.3719512195121951, 0.3780487804878049, 0.38414634146341464, 0.3902439024390244, 0.39634146341463417, 0.4024390243902439, 0.4085365853658537, 0.41463414634146345, 0.4207317073170732, 0.4268292682926829, 0.4329268292682927, 0.43902439024390244, 0.4451219512195122, 0.45121951219512196, 0.4573170731707317, 0.4634146341463415, 0.46951219512195125, 0.475609756097561, 0.48170731707317077, 0.4878048780487805, 0.49390243902439024]","[76551.0, 8153.952884068927, 16624.25896274545, 1608.820568048914, 12217.132152507424, 5704.282827686529, 2175.132101699952, 5764.804322450243, 2801.2974721891997, 4044.5641012509464, 614.5283865948257, 1871.3566517430183, 2404.82563066518, 2659.74922707328, 2263.2691814771883, 2693.880271383576, 764.2319507899222, 3541.2869626598927, 3089.1649474508163, 4647.847907850173, 1869.8575600461186, 2346.1497101975247, 3660.7665412012807, 2687.5083387329764, 1420.364466904866, 1815.3532349284148, 1559.0059490124493, 2085.4585507272745, 4554.960068248178, 903.5587915915253, 1813.2462707822815, 1572.340404504249, 1704.7134919952478, 765.071468466064, 4557.42549225093, 1513.813308923619, 1847.6168981702322, 5070.076379540018, 2660.879593652711, 1709.5443771489677, 2541.679388973684, 4167.709322877497, 1897.187729934059, 3320.6016548208863, 3222.5270687093735, 2677.527679722771, 1883.0243589185275, 1029.5719637355817, 2634.3052551730334, 2706.0801874172384, 1505.1066793888137, 335.32963435049794, 1347.6084892211577, 1610.041622944962, 1309.531848721171, 1290.801639117908, 791.0194311448236, 2422.5206416025035, 3533.6487566622563, 2322.9398986877172, 1509.5788666425842, 2311.5013412038124, 733.0572554081557, 3463.23144051099, 919.1464604623059, 4058.8251138867295, 2238.804748614483, 1404.864219431304, 1601.505967426575, 2316.165089817173, 975.1937082358555, 679.8206018756412, 3112.3000684182034, 324.9840274835288, 821.1393140764483, 1492.2528948710187, 742.1779943173784, 644.1158160384707, 710.6838804993004, 2497.336876550706, 2087.892337862068, 1734.1824070634216]",14,524.7857142857143,149.00000000000006,846.0000000000002,"[8, 16, 31, 46, 54, 65, 88, 103, 114, 123, 131, 140, 151, 162]","[678.0000000000003, 846.0000000000002, 541.0, 656.0, 394.9999999999998, 436.99999999999994, 439.9999999999995, 419.00000000000006, 784.0, 414.00000000000034, 405.0000000000002, 673.9999999999998, 509.00000000000006, 149.00000000000006]","[2, 10, 22, 33, 53, 57, 68, 90, 68, 116, 116, 116, 146, 160]","[10, 163, 33, 68, 68, 68, 106, 106, 163, 126, 138, 163, 163, 163]",47885335.0,858.0000000000001,-858.0000000000001,285240.62109018106,0.14072826710230746,0.15209116915061538,0.49390243902439024,DWT,mdp.39015067403942,0.0,0.0,0.0,0.0,0.0,0.0,44.5,7.0,1.134594640461728e-10,1.651240168518171e-11,1.3836520005630832e-12,0.0,40.0,5.551115123125783e-17,1.1368683772161603e-13,107.83333333333337,1409.0,107.83333333333334,2.7755575615628914e-17,5.820766091346741e-11,107.83333333333337,0.0,0.0,139.00000000000006,0.0,44.5,2.2737367544323206e-13,1.1368683772161603e-13,0.0,2.1316282072803006e-14,9.633114389925316e-14,1.333812351856003e-26,0.9630018037345046,0.19373661239994322,0.7342792188256687,0.19111652173913,0.7578406744337461,0.9999999998339449,0.00864112862993506,1.3712691433162943e-13,9.710746056201055e-14,1.3988063703484805e-13,7.326631816752513e-09,7.326631816752513e-09,5.971258123588715e-09,5.224308162669249e-13,1.2015613803096231e-13,3.0456866571681774e-14,0.9999999926733949,9.170142776788342e-14,0.0,0.0,7.636162968901894e-14,7.636162968901894e-14,1.0,0.7025923411136428,0.12915587821263405,148,1.821391876256266,0.8650130832122794,6,0,0.1181553612899496,0.13706243778152996,159,0.0,0.47999685387087926,0.8584154543310318,7,84.99019551297275,0.9074180876765002,80.0,12.400414039710173,0.9101360590887948,1,db,0.5943783485660259,0.982241090356595,0.2892628288968033,5,2.0,,,,9.757734239730288e-14,0.00013240390162139182,1.3544395796566362e-26,0.9630018037345047,0.193736612399943,0.7343621166509328,0.2528291862215529,0.7580734550212028,0.9999999998339448,0.9887155729800066,1.3712691433162946e-13,9.710746056201054e-14,1.3988063703484805e-13,0.9820042614270679,0.9820042614270679,0.9820042614268479,5.224308162669249e-13,1.2015613803096231e-13,2.1639551024935242e-14,0.9999999998938216,9.170142776788343e-14,0.0,9.112544983030634e-13,1.0,0.0,0.8055555555555556,0.7407407407407407,7.636162968901893e-14,7.636162968901893e-14,0.36000000000000004,2.307048136755897,0.35939461588376764,155,1.8462512243673368,0.8676275955707901,23,93.33809511662427,0.9491622575617515,89.0,40.056179775280896,0.9503436560139913,1,795.672514619883,772.5,509.49233861634076,684,0.46506381553311776,0.8269964289926465,0.4263564004290236,3,1.5
db35,1,smooth,3.31932658786723e-26,313.45924591040904,1350076484.840773,0.5560344827586207,362.6410178166436,164,raw,1.2742110889453992e-13,-1.5770706962570139e-10,4.422628560471003,21919220.38220235,0.9995921835858921,6.093660005669359e-06,1.0,33.60000000000001,0.006097560975609756,16624.258962745447,15,"[0.0, 0.006097560975609756, 0.012195121951219513, 0.01829268292682927, 0.024390243902439025, 0.03048780487804878, 0.03658536585365854, 0.042682926829268296, 0.04878048780487805, 0.054878048780487805, 0.06097560975609756, 0.06707317073170732, 0.07317073170731708, 0.07926829268292683, 0.08536585365853659, 0.09146341463414634, 0.0975609756097561, 0.10365853658536586, 0.10975609756097561, 0.11585365853658537, 0.12195121951219512, 0.12804878048780488, 0.13414634146341464, 0.1402439024390244, 0.14634146341463417, 0.1524390243902439, 0.15853658536585366, 0.16463414634146342, 0.17073170731707318, 0.17682926829268295, 0.18292682926829268, 0.18902439024390244, 0.1951219512195122, 0.20121951219512196, 0.20731707317073172, 0.21341463414634146, 0.21951219512195122, 0.22560975609756098, 0.23170731707317074, 0.2378048780487805, 0.24390243902439024, 0.25, 0.25609756097560976, 0.2621951219512195, 0.2682926829268293, 0.27439024390243905, 0.2804878048780488, 0.28658536585365857, 0.29268292682926833, 0.29878048780487804, 0.3048780487804878, 0.31097560975609756, 0.3170731707317073, 0.3231707317073171, 0.32926829268292684, 0.3353658536585366, 0.34146341463414637, 0.34756097560975613, 0.3536585365853659, 0.3597560975609756, 0.36585365853658536, 0.3719512195121951, 0.3780487804878049, 0.38414634146341464, 0.3902439024390244, 0.39634146341463417, 0.4024390243902439, 0.4085365853658537, 0.41463414634146345, 0.4207317073170732, 0.4268292682926829, 0.4329268292682927, 0.43902439024390244, 0.4451219512195122, 0.45121951219512196, 0.4573170731707317, 0.4634146341463415, 0.46951219512195125, 0.475609756097561, 0.48170731707317077, 0.4878048780487805, 0.49390243902439024]","[76551.0, 8153.952884068929, 16624.258962745447, 1608.820568048911, 12217.132152507429, 5704.282827686532, 2175.132101699953, 5764.804322450243, 2801.2974721891987, 4044.5641012509464, 614.5283865948248, 1871.356651743017, 2404.825630665181, 2659.7492270732823, 2263.269181477186, 2693.880271383574, 764.231950789924, 3541.286962659889, 3089.1649474508213, 4647.8479078501705, 1869.8575600461184, 2346.149710197525, 3660.7665412012793, 2687.5083387329782, 1420.3644669048658, 1815.3532349284194, 1559.0059490124486, 2085.4585507272723, 4554.960068248174, 903.5587915915248, 1813.246270782278, 1572.340404504249, 1704.7134919952505, 765.0714684660662, 4557.42549225093, 1513.8133089236192, 1847.6168981702292, 5070.076379540022, 2660.879593652708, 1709.5443771489659, 2541.679388973686, 4167.709322877499, 1897.1877299340522, 3320.601654820885, 3222.5270687093757, 2677.527679722769, 1883.0243589185309, 1029.57196373558, 2634.3052551730298, 2706.080187417239, 1505.1066793888126, 335.3296343504975, 1347.6084892211588, 1610.0416229449656, 1309.5318487211707, 1290.8016391179071, 791.0194311448263, 2422.5206416025007, 3533.6487566622577, 2322.9398986877163, 1509.578866642585, 2311.5013412038147, 733.0572554081574, 3463.231440510988, 919.1464604623027, 4058.8251138867345, 2238.804748614484, 1404.864219431307, 1601.5059674265776, 2316.165089817171, 975.1937082358534, 679.820601875643, 3112.3000684182052, 324.98402748352987, 821.1393140764459, 1492.252894871018, 742.1779943173775, 644.1158160384723, 710.6838804992999, 2497.3368765507075, 2087.892337862072, 1734.182407063425]",14,524.7857142857143,149.0,846.0,"[8, 16, 31, 46, 54, 65, 88, 103, 114, 123, 131, 140, 151, 162]","[677.9999999999999, 846.0, 541.0000000000002, 656.0000000000001, 395.0000000000009, 436.99999999999994, 439.99999999999983, 418.9999999999997, 783.9999999999994, 414.00000000000017, 405.00000000000017, 674.0000000000003, 509.0000000000001, 149.0]","[2, 10, 22, 33, 53, 57, 68, 90, 68, 116, 116, 116, 146, 160]","[10, 163, 33, 68, 68, 68, 106, 106, 163, 126, 138, 163, 163, 163]",47885335.0,857.9999999999998,-857.9999999999998,285240.62109018106,0.14072826710230749,0.15209116915061538,0.49390243902439024,DWT,mdp.39015067403942,0.0,0.0,0.0,0.0,0.0,0.0,44.5,7.0,1.1283418643870391e-10,1.599362094427714e-11,1.376026663886633e-12,0.0,40.0,2.7755575615628914e-17,2.2737367544323206e-13,107.83333333333337,1409.0,107.8333333333334,2.7755575615628914e-17,5.820766091346741e-11,107.83333333333337,0.0,3.637978807091713e-12,139.0,0.0,44.5,0.0,2.2737367544323206e-13,0.0,7.105427357601002e-15,1.172423546965296e-13,1.7711514775002333e-26,0.9588219484019018,0.2063384511751596,0.7959186596807816,0.15483793103448218,0.814928353074689,0.9999999998340419,0.00864112862987911,1.3604173731173885e-13,9.25775026761421e-14,1.3877366796478805e-13,7.326631816752513e-09,7.326631816752513e-09,5.971304776958641e-09,2.6121540813346243e-13,1.2015613803096231e-13,1.0152288857227257e-14,0.9999999926733949,0.0,1.146353952841444e-13,0.0,1.5272325937803788e-13,1.5272325937803788e-13,1.0,0.7025923411135127,0.12915587821261015,180,1.864328238046432,0.885404364834974,4,0,0.11815536128994245,0.13706243778152166,183,0.0,0.4913556679001466,0.8787292989468096,4,102.48699104439224,0.8883583975551282,92.75,7.827481732311531,0.8936617695836644,11,db,0.5943783485660259,0.982241090356595,0.2892628288968033,5,9.5,,,,1.1848855319457928e-13,0.00013240390162139182,1.7917787053008664e-26,0.9588219484019019,0.20633845117515948,0.7959823276378556,0.21931842123744616,0.8151062569674757,0.9999999998340418,0.988715572980006,1.3604173731173885e-13,9.257750267614209e-14,1.3877366796478807e-13,0.9820042614270679,0.9820042614270679,0.9820042614268487,2.6121540813346243e-13,1.2015613803096231e-13,7.213183674978414e-15,0.9999999998938216,0.0,1.146353952841444e-13,9.112544983030634e-13,1.0,0.0,0.8055555555555556,0.7407407407407407,1.5272325937803785e-13,1.5272325937803785e-13,0.36000000000000004,2.307048136755773,0.3593946158837484,179,1.890263150833756,0.8883105673313547,7,121.62236636408618,0.9337568810653125,93.0,13.473118279569894,0.9415516431470353,2,795.672514619883,772.5,509.49233861634076,684,0.46506381553311776,0.8269964289926465,0.4263564004290236,3,2.25
rbio3.3,1,constant,3.837789063390339e-27,322.828934747933,7836190.684988009,0.6470588235294118,521.6392684617593,164,raw,3.5613788341146494e-14,-1.6647383471735152e-10,6.343946679751548,88632.10598609158,0.6381942272688379,6.093660005669362e-06,1.0,33.6,0.006097560975609756,16624.258962745447,15,"[0.0, 0.006097560975609756, 0.012195121951219513, 0.01829268292682927, 0.024390243902439025, 0.03048780487804878, 0.03658536585365854, 0.042682926829268296, 0.04878048780487805, 0.054878048780487805, 0.06097560975609756, 0.06707317073170732, 0.07317073170731708, 0.07926829268292683, 0.08536585365853659, 0.09146341463414634, 0.0975609756097561, 0.10365853658536586, 0.10975609756097561, 0.11585365853658537, 0.12195121951219512, 0.12804878048780488, 0.13414634146341464, 0.1402439024390244, 0.14634146341463417, 0.1524390243902439, 0.15853658536585366, 0.16463414634146342, 0.17073170731707318, 0.17682926829268295, 0.18292682926829268, 0.18902439024390244, 0.1951219512195122, 0.20121951219512196, 0.20731707317073172, 0.21341463414634146, 0.21951219512195122, 0.22560975609756098, 0.23170731707317074, 0.2378048780487805, 0.24390243902439024, 0.25, 0.25609756097560976, 0.2621951219512195, 0.2682926829268293, 0.27439024390243905, 0.2804878048780488, 0.28658536585365857, 0.29268292682926833, 0.29878048780487804, 0.3048780487804878, 0.31097560975609756, 0.3170731707317073, 0.3231707317073171, 0.32926829268292684, 0.3353658536585366, 0.34146341463414637, 0.34756097560975613, 0.3536585365853659, 0.3597560975609756, 0.36585365853658536, 0.3719512195121951, 0.3780487804878049, 0.38414634146341464, 0.3902439024390244, 0.39634146341463417, 0.4024390243902439, 0.4085365853658537, 0.41463414634146345, 0.4207317073170732, 0.4268292682926829, 0.4329268292682927, 0.43902439024390244, 0.4451219512195122, 0.45121951219512196, 0.4573170731707317, 0.4634146341463415, 0.46951219512195125, 0.475609756097561, 0.48170731707317077, 0.4878048780487805, 0.49390243902439024]","[76551.0, 8153.952884068927, 16624.258962745447, 1608.8205680489132, 12217.132152507429, 5704.282827686531, 2175.1321016999523, 5764.804322450243, 2801.2974721891983, 4044.5641012509473, 614.5283865948236, 1871.356651743017, 2404.8256306651833, 2659.749227073282, 2263.269181477188, 2693.880271383574, 764.2319507899222, 3541.286962659892, 3089.164947450818, 4647.847907850173, 1869.8575600461177, 2346.1497101975265, 3660.7665412012802, 2687.5083387329755, 1420.3644669048642, 1815.3532349284155, 1559.0059490124481, 2085.458550727273, 4554.960068248175, 903.5587915915238, 1813.2462707822801, 1572.3404045042498, 1704.7134919952487, 765.0714684660658, 4557.42549225093, 1513.8133089236187, 1847.6168981702297, 5070.076379540018, 2660.8795936527104, 1709.544377148966, 2541.6793889736823, 4167.709322877497, 1897.1877299340526, 3320.6016548208845, 3222.527068709375, 2677.527679722769, 1883.024358918528, 1029.5719637355803, 2634.3052551730325, 2706.0801874172403, 1505.1066793888167, 335.3296343504967, 1347.6084892211577, 1610.0416229449638, 1309.531848721169, 1290.801639117908, 791.0194311448253, 2422.5206416025026, 3533.6487566622573, 2322.939898687716, 1509.578866642585, 2311.5013412038134, 733.0572554081544, 3463.2314405109883, 919.1464604623035, 4058.825113886732, 2238.804748614484, 1404.8642194313074, 1601.5059674265767, 2316.165089817172, 975.1937082358555, 679.8206018756442, 3112.300068418207, 324.98402748352834, 821.1393140764486, 1492.2528948710174, 742.1779943173783, 644.1158160384703, 710.6838804993024, 2497.3368765507043, 2087.8923378620716, 1734.1824070634239]",14,524.7857142857143,148.99999999999994,846.0000000000002,"[8, 16, 31, 46, 54, 65, 88, 103, 114, 123, 131, 140, 151, 162]","[678.0, 846.0000000000002, 540.9999999999999, 656.0, 395.0, 437.0, 440.0000000000001, 419.0000000000001, 784.0, 413.99999999999994, 405.0000000000001, 673.9999999999999, 508.99999999999994, 148.99999999999994]","[2, 10, 22, 33, 53, 57, 68, 90, 68, 116, 116, 116, 146, 160]","[10, 163, 33, 68, 68, 68, 106, 106, 163, 126, 138, 163, 163, 163]",47885335.0,858.0000000000002,-858.0000000000002,285240.62109018094,0.1407282671023075,0.15209116915061544,0.49390243902439024,DWT,mdp.39015067403942,0.0,0.0,0.0,0.0,0.0,0.0,44.5,7.0,5.4228621593210846e-11,8.805410707614678e-12,6.613246535757418e-13,0.0,40.0,0.0,2.2737367544323206e-13,107.83333333333337,1409.0,107.83333333333333,2.7755575615628914e-17,5.820766091346741e-11,107.83333333333337,0.0,3.637978807091713e-12,138.99999999999994,0.0,44.5,2.2737367544323206e-13,2.2737367544323206e-13,0.0,0.0,1.1614570001824577e-14,7.110777708109252e-28,0.9937566223400702,0.8827371236159074,8.893211693341356e-05,0.8378117647058827,0.0007406151420556985,0.9999999998339272,0.00864112862982316,3.4331054811084206e-14,2.98105433821782e-14,3.5020476034623775e-14,7.326631816752513e-09,7.326631816752513e-09,5.9712464602462335e-09,0.0,1.2015613803096231e-13,0.0,0.9999999926733949,9.170142776788342e-14,1.146353952841444e-13,0.0,1.5272325937803788e-13,1.5272325937803788e-13,1.0,0.7025923411132684,0.12915587821256524,458,1.773087953143212,0.8420726462816204,23,0,0.11815536128990937,0.1370624377814833,423,0.0,0.4643918822193485,0.8305078780166357,23,241.46687143374348,0.7369641923379701,231.75,43.71393884693585,0.7422566059729065,214,rbio,0.4640419161676647,1.0,0.37517065868263466,3,161.25,,,,1.286076849987438e-14,0.00013240390162139182,9.173500488172543e-28,0.9937566223400703,0.8827371236159074,0.0004008778090189199,0.8501856954594469,0.0017011735929226396,0.9999999998339271,0.9887155729800053,3.4331054811084206e-14,2.981054338217819e-14,3.502047603462379e-14,0.9820042614270679,0.9820042614270679,0.9820042614268477,0.0,1.2015613803096231e-13,0.0,0.9999999998938216,9.170142776788343e-14,1.146353952841444e-13,9.112544983030634e-13,1.0,0.0,0.8055555555555556,0.7407407407407407,1.5272325937803785e-13,1.5272325937803785e-13,0.36000000000000004,2.3070481367555637,0.3593946158837158,332,1.7786174428415142,0.8358437654667813,267,45.96194077712559,0.9749662631932867,299.5,295.97328881469116,0.9059199507687566,3,821.4555555555555,651.5,616.0756210724473,270,0.4801337836082608,1.0,0.36390635147421735,5,3.5
