signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,bior6.8,27922.41811761282,0.7325581395348837,21.42137908605302,10.021377987562087,86,1,False,False,203.0544659880076,,6.302633982656893,136941.62565886826,1.0,6.399163097145597e-05,0.9910751702981742,739.6388329191203,,,,[],[],10,206.522446570183,45.50683204912548,954.0138340149336,"[1, 9, 16, 22, 29, 36, 44, 48, 61, 81]","[46.520481122151764, 189.20692118820398, 84.07229929207256, 954.0138340149336, 69.61258175762953, 144.26208666939692, 115.0852036788375, 45.50683204912548, 103.39966661268, 313.54455931679854]","[0, 0, 15, 0, 27, 27, 40, 47, 40, 40]","[2, 17, 17, 85, 31, 85, 50, 50, 73, 85]",43602150.409593984,926.6795699753662,-926.6795699753662,0.0,,,,SWT,inu.32000013032919,21812271.009593986,,0.0,6.0,1.0,0.0,15.0,,261.27956997536626,76.28608293381939,632.6244657018301,76.28608293381932,,0.0,76.28608293381939,,,34.50683204912548,0.0,1.5,288.6138340149337,261.27956997536626,,217.93883291912027,0.2995389514726897,0.6757478276260718,0.9819204716878631,0.11841772190525231,0.03553783737960157,1.0,0.9931204767319814,0.3609169119700669,,0.5728756632287215,0.6255162434480954,0.6255162434480954,0.4392107718913756,,0.0,0.9668608748525199,0.5980183360727178,0.5974955023879007,,,,,0.25,,0.4784007739661329,0.3411764705882353,0.0,0.32352941176470584,0.0,0.25425470448678733,0.25425470448678733,0.0,0.618421052631579,2.3911801008008466,0.7111014863231836,32,1.9003310518655925,0.7224101065353314,2,0,0.3858628196252028,0.6473411553827298,32,0,0.5581500248466909,0.7401241428257214,2,17.320508075688775,0.8365989804180305,17.0,3.764705882352941,0.8381108109637323,29,bior,22.2,20.0,15.667071929915393,15,0.281669449081803,0.6630985866087857,0.6039018096601022,1,22.0
smoothed,rbio1.3,34480.79220535485,0.6395348837209303,17.402718128867075,10.055338178362486,86,1,False,False,203.09627433874786,,6.306316228632135,136262.90909934428,1.0,5.894306900243505e-05,0.9905880516508649,738.0868970372833,,,,[],[],9,227.1659101981916,50.32832515095242,929.5448968783057,"[8, 12, 22, 29, 36, 44, 51, 60, 80]","[191.9087804140289, 109.03586565896569, 929.5448968783057, 68.960588835218, 139.44145724998714, 167.7964391755678, 50.32832515095242, 103.20223471417671, 284.2746037065218]","[0, 11, 0, 27, 27, 39, 49, 39, 39]","[17, 17, 84, 31, 84, 49, 52, 72, 84]",43494471.95625,941.3005471155321,-941.3005471155321,0.0,,,,SWT,inu.32000013032919,21704592.55625,,0.0,34.0,2.0,0.0,29.5,,275.90054711553216,96.92954656182798,611.8931917837244,96.92954656182798,,0.0,96.92954656182798,,,39.32832515095242,0.0,7.0,264.14489687830576,275.90054711553216,,216.38689703728323,0.3036894947351264,0.5319050623717155,0.9897503651404751,0.1569012417296614,0.05830433320300119,0.4285714285714287,0.9927449912403351,0.23891260322898983,,0.6797777138651919,0.7993748621566902,0.7993748621566902,0.6995639617956518,,0.0,0.9599361314565495,0.5778042005205157,0.5249907139043029,,,,,0.5,,0.3878944631078006,1.0,0.0,0.48529411764705876,0.0,0.35659037101920754,0.35659037101920754,0.0,1.0,2.8099057346592407,0.8356242776004268,17,1.6162229828989703,0.614406535174313,34,0,0.5070662093693814,0.8506775183666261,11,0,0.4625974400275917,0.6134184691075433,34,11.803954139750516,0.8886419420778253,24.0,19.17948717948718,0.8311134238691014,30,rbio,36.333333333333336,37.0,23.627062772128387,15,0.4609905397885365,1.0,0.3773066221480244,3,23.25
smoothed,sym19,28928.06582733634,0.686046511627907,19.450924832060625,9.746938300803501,86,1,False,False,202.83900364460882,,6.304819347956062,136758.76284211205,1.0,6.684488949622971e-05,0.9394362295526587,515.3745582569617,0.011627906976744186,6766.765044089708,5.0,"[0.0, 0.011627906976744186, 0.023255813953488372, 0.03488372093023256, 0.046511627906976744, 0.05813953488372093, 0.06976744186046512, 0.08139534883720931, 0.09302325581395349, 0.10465116279069767, 0.11627906976744186, 0.12790697674418605, 0.13953488372093023, 0.1511627906976744, 0.16279069767441862, 0.1744186046511628, 0.18604651162790697, 0.19767441860465115, 0.20930232558139533, 0.22093023255813954, 0.23255813953488372, 0.2441860465116279, 0.2558139534883721, 0.26744186046511625, 0.27906976744186046, 0.29069767441860467, 0.3023255813953488, 0.313953488372093, 0.32558139534883723, 0.3372093023255814, 0.3488372093023256, 0.36046511627906974, 0.37209302325581395, 0.38372093023255816, 0.3953488372093023, 0.4069767441860465, 0.41860465116279066, 0.43023255813953487, 0.4418604651162791, 0.45348837209302323, 0.46511627906976744, 0.47674418604651164, 0.4883720930232558]","[58735.40051519187, 3980.860899290336, 6766.765044089708, 2836.8019538042236, 4167.353178227027, 3770.9763354522174, 4347.033087203957, 3209.042105108969, 1985.0022388800987, 1537.8967030002075, 1192.4076150236883, 1269.4402276473081, 1045.4684165446888, 997.0306860662107, 641.9728379274192, 535.14268112012, 543.1451338314288, 320.3110571538482, 243.10423794696052, 442.758802209285, 390.97177396996443, 647.5621387027999, 718.3543093068922, 605.4550142765512, 931.9111131729837, 167.26584550643227, 149.90861243117308, 895.2313540512181, 393.36445485605606, 628.0733772194404, 426.28294759621207, 279.31358780787696, 297.00914061258686, 314.36024562062244, 338.9252576108747, 287.7973200890972, 335.0969669851682, 357.20207829668493, 365.26519558963093, 177.08721770563957, 682.2784412074548, 464.4826431189049, 630.2506994322508]",10,210.21170861887117,23.69743759542257,926.9293821065199,"[10, 14, 23, 30, 36, 45, 49, 61, 69, 81]","[181.895277782255, 96.08845194225967, 405.64797222413625, 76.18531037335231, 129.2541679748282, 115.13685503688089, 41.87580975519904, 105.40642139785768, 23.69743759542257, 926.9293821065199]","[0, 11, 0, 28, 32, 41, 47, 41, 64, 0]","[15, 15, 41, 32, 41, 47, 50, 73, 73, 85]",43582216.34587246,959.7905905131672,-959.7905905131672,109051.36349088607,0.058851630649076656,0.10788069662873731,0.4883720930232558,SWT,inu.32000013032919,21792336.945872463,,0.0,-6.0,1.0,0.0,-1.5,,294.39059051316724,79.97534498250755,669.5170861887118,79.9753449825075,,109051.36349088607,79.97534498250755,,,12.69743759542257,0.0,7.5,261.52938210651996,294.39059051316724,,6.325441743038368,0.27814882816315595,0.7570423821363363,0.9186454000277056,0.14125719253801697,0.0390288054270059,0.7142857142857144,0.9533156506161479,0.32804597160515925,,0.08931819648526099,0.6565870954813131,0.6565870954813131,0.48573935643886157,,0.9981500087731705,0.02264117467334767,0.6339906759464614,0.5172405879284515,,,,,0.25,,0.4616457174824889,0.05882352941176469,0.0,0.49999999999999994,0.0,0.48600654458754194,0.48600654458754194,0.0,0.1842105263157895,2.370245682484653,0.7048759008999146,33,1.750146536691791,0.6653175217985028,12,0,0.3603859474218504,0.6045999866334952,38,0,0.5162212430999052,0.6845252854063559,9,14.628738838327793,0.8619930298270964,23.0,15.932239280042353,0.8225059488758123,31,sym,29.105263157894736,31.0,17.30412518846335,19,0.36928213689482475,0.7323857965483599,0.5217867652091147,2,23.75
smoothed,rbio6.8,33287.269815867076,0.6162790697674418,19.466467325515804,10.02031373283927,86,1,False,False,203.4477203883534,,6.306818005091094,136603.36094923635,1.0,6.34302323570986e-05,0.9872733785628881,739.0572943509779,,,,[],[],10,204.87835947379412,30.76541554212815,969.5010143494295,"[1, 9, 16, 22, 29, 36, 44, 48, 61, 81]","[30.76541554212815, 185.66625308137372, 88.91527023673473, 969.5010143494295, 67.14208821215948, 131.8111299630076, 111.5361861418944, 50.19344117318224, 103.936504754059, 309.3162912839721]","[0, 0, 15, 0, 27, 27, 40, 47, 40, 40]","[2, 17, 17, 85, 31, 85, 50, 50, 73, 85]",43543171.81862719,923.0969085622295,-923.0969085622295,0.0,,,,SWT,inu.32000013032919,21753292.418627195,,0.0,6.0,1.0,0.0,15.0,,257.6969085622295,74.6419958374305,616.1835947379413,74.64199583743041,,0.0,74.6419958374305,,,19.76541554212815,0.0,1.5,304.10101434942953,257.6969085622295,,217.3572943509779,0.33857946306614806,0.6597525542007585,0.9816750961204799,0.1621453575316954,0.05416118398158153,0.2857142857142856,0.990189942976507,0.300111334898119,,0.24602926511042902,0.6116697922533949,0.6116697922533949,0.4184757185234636,,0.0,0.9642660477038112,0.5819875800481176,0.6433861239580172,,,,,0.25,,0.4288278601448845,0.3411764705882353,0.0,0.32352941176470584,0.0,0.22917881248869815,0.22917881248869815,0.0,0.618421052631579,2.257413500126709,0.6713212838499691,38,1.627064159044563,0.6185278040482901,30,0,0.36098870777541264,0.6056112050350838,37,0,0.47154115231119687,0.6252781073641237,28,4.9916597106239795,0.9529088706544908,33.25,32.682292387303875,0.819614812685736,32,rbio,36.333333333333336,37.0,23.627062772128387,15,0.4609905397885365,1.0,0.3773066221480244,3,24.75
smoothed,rbio1.5,31996.848488181804,0.627906976744186,17.97276198323891,10.036461843982314,86,1,False,False,203.5774255591149,,6.30677124089154,136256.29130460124,1.0,5.721267494410139e-05,0.9871355814631818,739.3596892434189,,,,[],[],9,229.10087844212603,51.96240472810075,918.2820116792188,"[8, 12, 22, 29, 36, 44, 51, 60, 80]","[187.58327565098932, 113.79226361679082, 918.2820116792188, 73.27946447218392, 134.3900631818858, 171.33970706191963, 51.96240472810075, 102.74813957813342, 308.53057600991167]","[0, 11, 0, 27, 27, 39, 49, 39, 39]","[17, 17, 84, 31, 84, 49, 52, 72, 84]",43493333.69555419,941.0884150811762,-941.0884150811762,0.0,,,,SWT,inu.32000013032919,21703454.29555419,,0.0,34.0,2.0,0.0,29.5,,275.68841508117623,98.86451480576241,629.3079059791344,98.8645148057624,,0.0,98.86451480576241,,,40.96240472810075,0.0,7.0,252.88201167921886,275.68841508117623,,217.65968924341882,0.35145600359155105,0.48260297043786293,0.985398219775883,0.16165662021955093,0.04968166339093966,0.35714285714285715,0.990083724887718,0.23772300580177919,,0.7160084942502436,0.8156711054711601,0.8156711054711601,0.7239675775720418,,0.0,0.9656153347838462,0.5947845074104572,0.4916172533197628,,,,,0.5,,0.3869377278170041,1.0,0.0,0.48529411764705876,0.0,0.35510560889143866,0.35510560889143866,0.0,1.0,2.8314445518161984,0.8420296022720507,16,1.581105601012541,0.601056676177423,37,0,0.5114321356403116,0.8580019964266915,8,0,0.4519681331560178,0.5993236804540517,38,15.0858653491715,0.8576805155738538,24.75,16.608342561830934,0.812094974768059,33,rbio,36.333333333333336,37.0,23.627062772128387,15,0.4609905397885365,1.0,0.3773066221480244,3,25.5
smoothed,sym13,29362.076569830268,0.6046511627906976,14.641534483941651,10.0029599442476,86,1,False,False,203.33438790239143,,6.300605981137665,136758.76284207593,1.0,6.2738930990379e-05,0.9864300916780566,735.6583635559386,,,,[],[],10,215.38970075929456,43.89350990789421,911.3584711905999,"[8, 12, 16, 22, 29, 36, 44, 48, 60, 80]","[116.21762071933381, 187.81869674586017, 50.77417514554702, 911.3584711905999, 72.87132218590318, 158.3058464071156, 153.62700005068098, 43.89350990789421, 95.2375011484354, 363.7928640915752]","[2, 2, 15, 2, 27, 31, 39, 46, 39, 39]","[11, 17, 17, 84, 31, 84, 49, 49, 72, 84]",43579971.02080413,937.7134885173764,-937.7134885173764,0.0,,,,SWT,inu.32000013032919,21790091.62080413,,0.0,28.5,1.0,0.0,28.5,,272.3134885173764,85.15333712293094,721.2970075929456,85.15333712293089,,0.0,85.15333712293094,,,32.89350990789421,0.0,6.0,245.95847119059988,272.3134885173764,,213.9583635559386,0.3273283283599049,0.6400561137443985,0.977673990341347,0.09722287582656566,0.0405354141724214,0.21428571428571397,0.9895399124504762,0.32804597159866683,,0.5371051163063392,0.7001959867720433,0.7001959867720433,0.5510436481677659,,0.0,0.9491000064699117,0.6844789553586315,0.4711018612583108,,,,,0.25,,0.4597584681554272,0.8705882352941176,0.0,0.4558823529411764,0.0,0.3314837020863436,0.3314837020863436,0.0,0.9736842105263158,2.588759248789928,0.7698585936420544,23,1.5584475111695355,0.592443212180556,38,0,0.4592279017885982,0.7704217805088603,16,0,0.45183604009743683,0.5991485209854441,39,11.343133018115703,0.8929893111498519,29.0,25.326862795179604,0.8097022027447373,34,sym,29.105263157894736,31.0,17.30412518846335,19,0.36928213689482475,0.7323857965483599,0.5217867652091147,2,26.0
smoothed,sym15,28701.38209538638,0.6627906976744186,19.955766015136103,9.804754629591608,86,1,False,False,203.6856458834916,,6.309157636511195,136758.76284207363,1.0,6.690625096781997e-05,0.9502859560805912,504.6959667273942,0.011627906976744186,6766.765044087443,5.0,"[0.0, 0.011627906976744186, 0.023255813953488372, 0.03488372093023256, 0.046511627906976744, 0.05813953488372093, 0.06976744186046512, 0.08139534883720931, 0.09302325581395349, 0.10465116279069767, 0.11627906976744186, 0.12790697674418605, 0.13953488372093023, 0.1511627906976744, 0.16279069767441862, 0.1744186046511628, 0.18604651162790697, 0.19767441860465115, 0.20930232558139533, 0.22093023255813954, 0.23255813953488372, 0.2441860465116279, 0.2558139534883721, 0.26744186046511625, 0.27906976744186046, 0.29069767441860467, 0.3023255813953488, 0.313953488372093, 0.32558139534883723, 0.3372093023255814, 0.3488372093023256, 0.36046511627906974, 0.37209302325581395, 0.38372093023255816, 0.3953488372093023, 0.4069767441860465, 0.41860465116279066, 0.43023255813953487, 0.4418604651162791, 0.45348837209302323, 0.46511627906976744, 0.47674418604651164, 0.4883720930232558]","[58735.4005151919, 3980.8608992899976, 6766.765044087443, 2836.801953777565, 4167.353174992071, 3770.9762460772026, 4347.031500232416, 3209.0309648353214, 1984.95658052492, 1537.7202907584865, 1191.8675537035851, 1267.5830264008277, 1041.3442018814421, 988.0778853089427, 630.8400903869262, 519.9574010234918, 522.0973965433517, 306.90466597329686, 235.75009018196644, 439.6404406970152, 393.7570639887297, 650.1181127641297, 716.0958411863594, 603.1165652436983, 934.8735822416926, 169.6797880887801, 153.53774675716704, 919.9259197271764, 402.67663719532476, 638.0915917448746, 429.9847500507512, 280.40270776807233, 297.44215769753305, 314.50249815237464, 338.96412837802, 287.8039396882477, 335.098130276689, 357.2022086991901, 365.2652042456652, 177.08721784273806, 682.2784412129664, 464.4826431187637, 630.2506994321983]",10,210.3218315165781,22.16849460529113,932.0696496180624,"[10, 14, 23, 30, 36, 45, 52, 61, 69, 81]","[186.8087112730217, 90.48406645802447, 413.5189129914333, 76.86248903434921, 123.30179601295413, 124.61713904778867, 25.125460024379663, 108.26159610047637, 22.16849460529113, 932.0696496180624]","[0, 11, 0, 28, 28, 41, 50, 41, 64, 0]","[15, 15, 41, 32, 41, 50, 53, 73, 73, 85]",43581646.07155868,930.0114290830239,-930.0114290830239,109023.59749736932,0.05889659163386292,0.10800936373270734,0.4883720930232558,SWT,inu.32000013032919,21791766.67155868,,0.0,-6.0,1.0,0.0,-1.5,,264.61142908302395,80.08546788021448,670.618315165781,80.14636024296428,,109023.59749736932,80.08546788021448,,,11.16849460529113,0.0,7.5,266.6696496180624,264.61142908302395,,17.004033272605852,0.3621996261034959,0.7587906827034643,0.931975587036747,0.18659707877537146,0.03824190395300837,0.5714285714285712,0.9616789414120809,0.3280459715982535,,0.05541850244870311,0.6575145471545651,0.6575145471545651,0.4878961828990213,,0.9978958659015442,0.07028908786232974,0.6350644349399717,0.5324718996357183,,,,,0.25,,0.4611663883064552,0.05882352941176469,0.0,0.49999999999999994,0.0,0.27757517201132625,0.27757517201132625,0.0,0.1842105263157895,2.3094910858190847,0.6868083852094897,36,1.752363330003888,0.6661602349095614,10,0,0.3390786586696155,0.5688539022288285,45,0,0.5173697953763741,0.6860483011391699,8,18.57193222760267,0.8247930921924276,24.75,14.545454545454545,0.7956512630773458,35,sym,29.105263157894736,31.0,17.30412518846335,19,0.36928213689482475,0.7323857965483599,0.5217867652091147,2,26.75
smoothed,bior2.2,24840.705760911733,0.6162790697674418,13.104456422339702,10.034652832604253,86,1,False,False,202.1001582161809,,6.297227898628186,137902.83355428607,1.0,5.4506282092748354e-05,0.9944342326322186,739.2624620610057,,,,[],[],10,201.39461788364653,23.511300474452707,936.2447336300481,"[1, 9, 16, 22, 29, 36, 44, 48, 60, 81]","[23.511300474452707, 205.27309857845478, 67.4226315861373, 936.2447336300481, 73.99872465117221, 153.40681617842154, 140.46676208270776, 28.425692603699304, 102.91939200170202, 282.27702704966964]","[0, 2, 15, 2, 27, 27, 42, 47, 42, 42]","[2, 17, 17, 85, 31, 85, 49, 49, 73, 85]",43618656.857499994,932.5677783678781,-932.5677783678781,0.0,,,,SWT,inu.32000013032919,21828777.457499996,,0.0,10.5,1.0,0.0,19.5,,267.1677783678781,71.15825424728291,581.3461788364655,71.15825424728288,,0.0,71.15825424728291,,,12.511300474452707,0.0,10.5,270.84473363004815,267.1677783678781,,217.5624620610057,0.2047996081952405,0.405492887607932,0.984981132415331,0.06191819870937097,0.02484009575048546,0.2857142857142856,0.9957097415423851,0.5337011223909309,,0.08519116788416078,0.5823298272303272,0.5823298272303272,0.37453913636161645,,0.0,0.9651815067519001,0.5480191780047751,0.5448432413699345,,,,,0.25,,0.4922748375225223,0.44705882352941173,0.0,0.588235294117647,0.0,0.2954676634260455,0.2954676634260455,0.0,0.736842105263158,2.2315612676242513,0.6636332134486166,40,1.5435056352791194,0.5867630639015304,42,0,0.3770989040065483,0.6326384087750958,33,0,0.4371446340407452,0.5796672635625851,46,5.439056290693573,0.948688148201004,40.25,39.66220314468343,0.7844855835344642,36,bior,22.2,20.0,15.667071929915393,15,0.281669449081803,0.6630985866087857,0.6039018096601022,1,27.25
smoothed,rbio3.9,64102.60072384102,0.6627906976744186,29.972958395869554,9.523378620637796,86,1,False,False,202.82701482082086,,6.329092313417961,135795.5870517669,1.0,4.146108214814695e-05,0.8833296145027425,741.2182603339552,,,,[],[],10,219.4332819547627,53.99123020483307,897.9893051257341,"[7, 11, 17, 21, 28, 36, 43, 49, 59, 81]","[107.15309243188017, 208.37331339846344, 53.99123020483307, 897.9893051257341, 55.95136265737858, 158.15883356139955, 151.12602780500686, 77.89240399857204, 104.38645730749806, 379.3107930568615]","[1, 1, 16, 1, 26, 26, 41, 48, 41, 41]","[9, 16, 18, 83, 29, 83, 48, 51, 74, 83]",43414092.5640667,930.8836717628116,-930.8836717628116,0.0,,,,SWT,inu.32000013032919,21624213.164066702,,0.0,-6.0,1.0,0.0,-3.0,,265.4836717628116,89.19691831839907,761.7328195476271,89.19691831839907,,0.0,89.19691831839907,,,42.99123020483307,0.0,6.0,232.58930512573409,265.4836717628116,,219.51826033395514,0.27695863216363453,0.03381127909410275,0.8671012704235554,0.3949363747085386,0.1611323773028524,0.5714285714285712,0.9100670087236653,0.15490801755314956,,0.7609915729907313,0.73425090381253,0.73425090381253,0.6020408684912354,,0.0,0.9739082855659998,0.7239061023465176,0.43148720401665286,,,,,0.25,,0.32033366492002247,0.05882352941176469,0.0,0.4558823529411764,0.0,0.28368020419613676,0.28368020419613676,0.0,0.14473684210526316,2.3681679414915067,0.7042580115540112,34,1.5460875507193046,0.587744578046857,40,0,0.37544292437814974,0.6298602614351189,34,0,0.42129294142475865,0.5586474303860725,50,7.54983443527075,0.9287751468370684,39.5,38.52691218130311,0.7780668187015531,37,rbio,36.333333333333336,37.0,23.627062772128387,15,0.4609905397885365,1.0,0.3773066221480244,3,28.5
smoothed,bior3.1,17684.987042900964,0.6511627906976745,10.929116656231283,9.546151855243656,86,1,False,False,203.6549709176038,,6.2928727914040135,139186.64622870463,1.0,4.027438125667983e-05,0.9310070175302334,742.5328309239934,,,,[],[],11,218.9845418900084,25.38513344459693,1014.4507436292803,"[8, 15, 21, 28, 36, 43, 47, 60, 68, 77, 82]","[245.11856569831673, 68.12973836732385, 446.25508960683004, 84.6053263689704, 209.23289655309918, 145.48722022913216, 32.52691193458111, 110.87434329005066, 26.763991667910886, 25.38513344459693, 1014.4507436292803]","[1, 14, 1, 26, 26, 41, 45, 41, 63, 72, 1]","[16, 16, 41, 30, 41, 48, 48, 72, 72, 78, 84]",43997354.74249998,943.9168422059222,-943.9168422059222,0.0,,,,SWT,inu.32000013032919,22207475.34249998,,0.2727272727272727,8.0,0.0,0.2727272727272727,8.0,,278.5168422059222,88.74817825364477,976.2299607900923,88.74817825364475,,0.0,88.74817825364477,,,14.385133444596931,0.2727272727272727,8.0,349.0507436292803,278.5168422059222,,220.83283092399336,0.35915435474653734,0.0,0.872351888760279,0.016402538884973422,0.0,0.5000000000000003,0.9468181641456247,0.7644759218231465,,0.1267377558037292,0.7304716287246258,0.7304716287246258,0.5963814060385235,,0.0,0.9797739041900945,0.9330526461509621,0.7765782849265463,,,,,0.0,,0.8105794512757364,0.388235294117647,1.0,0.5147058823529411,1.0,0.3749024372616917,0.3749024372616917,0.75,0.4342105263157895,3.082308066874015,0.9166326898279091,7,1.523876343510124,0.5793009963085539,45,0,0.5845001823969223,0.9805843013373516,5,0,0.4324003585450702,0.5733762079713397,48,23.428970670233607,0.778971974809117,26.25,10.365038560411312,0.7656652326875774,38,bior,22.2,20.0,15.667071929915393,15,0.281669449081803,0.6630985866087857,0.6039018096601022,1,28.75
smoothed,sym6,30849.4427759153,0.6395348837209303,17.888030632730512,9.35873692392965,86,1,False,False,202.8118171158279,,6.301964764300447,136758.7628425411,1.0,6.142283590299111e-05,0.860865471321851,739.8645379127836,,,,[],[],12,197.9183262797361,21.614290351537875,972.4982381030188,"[7, 11, 17, 21, 27, 35, 43, 49, 59, 66, 80, 84]","[185.21765975452388, 60.78292408796926, 61.01616235671088, 972.4982381030188, 63.27497681993907, 162.3627416196274, 118.33873678667362, 69.27798833604902, 97.07754850716788, 21.614290351537875, 363.4435118109554, 200.1151368226605]","[0, 9, 16, 0, 26, 26, 40, 48, 40, 65, 40, 83]","[16, 16, 18, 85, 32, 85, 51, 51, 74, 74, 85, 85]",43562286.26305348,938.4923796369218,-938.4923796369218,0.0,,,,SWT,inu.32000013032919,21772406.86305348,,0.0,-6.5,1.0,0.0,-2.0,,273.0923796369218,67.68196264337249,942.4199153568334,72.48387498494407,,0.0,67.68196264337249,,,10.614290351537875,0.0,-6.5,307.09823810301884,273.0923796369218,,218.16453791278354,0.2754498730055671,0.6025581573225106,0.8291413263626151,0.11142365413783338,0.045698601887192186,0.4285714285714287,0.8927509813178509,0.32804597168228394,,0.04313069658723073,0.5530526057632794,0.5530526057632794,0.3912577255418296,,0.0,0.9678679713328572,0.9000859869811595,0.6522673055589421,,,,,0.25,,0.44489400704247184,0.04705882352941175,0.0,0.08823529411764702,0.0,0.33693534468934655,0.33693534468934655,0.0,0.1710526315789474,2.227219801510635,0.6623421258366127,42,1.4991956855571305,0.5699186538352883,49,0,0.31865701906531924,0.5345936234357188,54,0,0.4392049992859102,0.5823993714065372,43,5.597618541248888,0.9471922779127463,47.0,46.515944399018814,0.7518980257488259,39,sym,29.105263157894736,31.0,17.30412518846335,19,0.36928213689482475,0.7323857965483599,0.5217867652091147,2,29.75
smoothed,sym10,29568.083061777463,0.6511627906976745,18.986063539368228,9.4260963770657,86,1,False,False,202.73073149140606,,6.301768438186177,136758.76284207695,1.0,6.233897347539796e-05,0.8759277488310155,739.3853043961799,,,,[],[],12,197.15751522475273,21.399417226327387,972.2137834934634,"[7, 11, 17, 21, 27, 35, 43, 49, 59, 66, 80, 84]","[184.826058932377, 52.68433615084814, 66.27970504252664, 972.2137834934634, 64.67129665351968, 168.6954112409743, 114.11883213462033, 70.56675752084129, 97.08536229584229, 21.399417226327387, 380.1910708712882, 173.1581511344037]","[0, 9, 16, 0, 26, 26, 40, 48, 40, 65, 40, 83]","[16, 16, 18, 85, 32, 85, 51, 51, 74, 74, 85, 85]",43577300.16825909,936.3736465969704,-936.3736465969704,0.0,,,,SWT,inu.32000013032919,21787420.768259093,,0.0,-6.5,1.0,0.0,-2.0,,270.9736465969704,66.92115158838911,933.2901826970328,71.93261842572177,,0.0,66.92115158838911,,,10.399417226327387,0.0,-6.5,306.81378349346346,270.9736465969704,,217.68530439617984,0.26740006032064934,0.6286605925460542,0.8446717850747397,0.10937183034296892,0.04125053744470851,0.5000000000000003,0.9043614312710249,0.3280459715988499,,0.03836653386283226,0.5466450783492183,0.5466450783492183,0.38430533585396476,,0.0,0.9657296296861,0.8911839940660307,0.6514244278653244,,,,,0.25,,0.45751355282472733,0.04705882352941175,0.0,0.08823529411764702,0.0,0.3221058325596787,0.3221058325596787,0.0,0.1710526315789474,2.214296681250028,0.6584989815990987,43,1.5438954119466437,0.5869112373493277,41,0,0.3156873358445988,0.5296115467249096,58,0,0.45297027607487445,0.600652552864317,36,9.46924847422786,0.9106674672242655,44.5,43.166143869791334,0.7454280732347742,40,sym,29.105263157894736,31.0,17.30412518846335,19,0.36928213689482475,0.7323857965483599,0.5217867652091147,2,30.5
