signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,prominence_threshold_diff,prominence_min_diff,fft_peak_amplitude_diff,fft_dynamic_cutoff_diff,avg_prominence_diff,fft_num_peaks_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,fft_spectral_centroid_diff,relative_num_peaks_diff,fft_variance_magnitude_diff,fft_spectral_bandwidth_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
raw,morl,19.924406154021835,0.6880669999237647,248.24191726718067,-27.888382608848218,723,127,14401.07955903792,,False,15.166828031349176,73306.74588280923,0.01953893199221667,2.9326555834580675e-08,0.28824495357821395,23,20717.294194882506,557.6978934465005,93903.59935671203,"[11, 36, 63, 90, 137, 171, 206, 231, 255, 289, 326, 364, 391, 418, 458, 485, 526, 553, 581, 607, 651, 680, 709]","[557.6978934465005, 93903.59935671203, 8296.057638815304, 2201.4154143678534, 14637.138579765866, 39869.80296412116, 3943.802323648496, 22368.457029910373, 4378.848218525087, 12931.798361374045, 51841.017544992035, 7135.7948343337675, 4925.787162838651, 20231.209606242883, 33819.19749436005, 4124.028630471124, 57654.14405953151, 2913.631181059226, 14038.804946717051, 15693.45855650985, 16197.692491339705, 9554.77624421952, 35279.60594899553]","[0, 0, 54, 89, 102, 102, 200, 200, 254, 265, 102, 349, 385, 394, 394, 482, 102, 549, 549, 598, 620, 102, 102]","[12, 102, 102, 102, 152, 265, 213, 265, 265, 298, 497, 394, 394, 447, 497, 497, 620, 556, 620, 620, 659, 686, 722]",0.05,30,272395234920.12924,66312.89067854384,-66312.89067854384,,,,,,,,,,,,,,,,CWT,txu.059172014718830,,,,,0.13043478260869565,2.0,,65533.890678543845,0.043478260869565216,-4.0,20148.468107925986,463414.7664822976,20148.468107925983,,0.0,443.69789344650053,,,20148.468107925986,,93125.59935671203,65533.890678543845,0.17391304347826086,6.5,,,,0.0,,,0.0,0.03586274074249984,0.0,0.8514278036958783,0.6569716052611176,0.7294081335890334,0.603275261324042,1.0,0.0,,0.34839617537169193,0.97100844500933,0.97100844500933,0.9706864809149414,1.0,0.517394723409822,0.0,,1.0,1.0,1.0,1.0,0.14152268905154988,0.14152268905154988,1.0,0.5526315789473684,2.504162617006593,1.0,1,1.8561154783949694,0.8540844538998094,3,0,0,0.7076114151177056,1.0,1,1,0.11111111111111112,0.4790626375210158,0.8753668664923835,3,1.1547005383792515,0.9111768816631345,2.0,1.4999999999999998,0.8786653639084903,1,morl,0.1,,,5,2.0,0.03586274074249984,0.0,0.8694375336740015,0.640250275896613,0.7372768483500557,0.5145500510999945,0.6810483614981364,0.023338807213510143,,0.35348266225286235,0.8475096538875585,0.8475096538875585,0.8460336519118143,1.0,0.5225980735789455,0.0,,1.0,1.0,0.9705882352941175,1.0,0.1435322642676812,0.1435322642676812,1.0,0.5526315789473684,2.394657768397369,1.0,1,1.7087597924751414,0.8120595181755532,6,3.5355339059327378,0.8640179266948946,3.5,1.7142857142857142,0.864701271039755,1,4.5,4.5,4.949747468305833,2,0.2,0.6435166431233609,0.6669450070629916,1,1.0,1
smoothed,gaus6,20.312844619543892,0.6524433408479542,229.4427644099812,-33.22694577765792,723,127,19762.42382594636,,False,14.842157430776407,102681.73725417415,0.014399643406479498,3.1644685119211722e-06,0.3179338125497717,20,19624.333464391028,120.6171570570259,117588.78598308489,"[33, 57, 137, 171, 197, 231, 257, 285, 325, 353, 391, 424, 458, 486, 527, 552, 579, 608, 650, 681]","[117588.78598308489, 881.4284765539996, 12100.106297944869, 12902.066406493981, 721.5698361786053, 26296.44806015843, 435.2443997884875, 8569.782983829858, 48890.12726196817, 2809.3423675711565, 1708.36404209998, 10036.422614810557, 37702.967313432106, 1289.3183178371723, 33570.27634625992, 1518.1935110420472, 120.6171570570259, 9460.852422297568, 4528.454798652245, 61356.30069075942]","[0, 54, 103, 103, 194, 103, 256, 265, 103, 348, 387, 387, 387, 483, 498, 549, 568, 598, 103, 103]","[103, 103, 151, 200, 200, 265, 265, 298, 598, 387, 395, 446, 598, 498, 598, 556, 580, 620, 660, 722]",0.05,30,578375291660.8987,95701.12378950267,-95701.12378950267,,,,,,,,,,,,,,,,CWT,txu.059172014718830,,,,,0.0,-6.5,,95086.457122836,0.0,-6.5,19248.365210422773,384591.33595448727,19248.543223960598,,0.0,57.283823723692535,,,19248.365210422773,,116974.11931641822,95086.457122836,0.0,2.5,,,,1.0,,,0.0,0.17154661576322183,0.03726132531803265,0.6307285480382273,0.453925128016388,0.7842078624418272,0.33860470119950503,0.7497087772865213,0.07635797157444159,,0.04591488033354461,0.7831485576099538,0.7831485576099538,0.782961652745344,0.9253523120943808,0.7655476151935688,0.16666666666666666,,0.8421052631578948,0.0,0.4375,0.0,0.2801227409935233,0.2801227409935233,,0.6086956521739131,1.9924174779482617,0.931348390508499,4,1.5260145864006076,0.6825236775691028,5,0,0,0.47866333139801925,0.8932266046617311,5,1,0.11111111111111112,0.39973706064921505,0.7443046433080688,6,0.816496580927726,0.9371925706978672,5.0,4.8979591836734695,0.7762885930412413,3,gaus,0.8472222222222222,1.0,0.10694444444444445,1,2.5,0.16986772858013036,0.04116988277644672,0.5543229487187888,0.45392512801638796,0.7837402679480354,0.338604701199505,0.7517517411426848,0.07586837290550245,,0.044334223661435176,0.7908223858575677,0.7908223858575677,0.7888090095703397,0.7671761694045329,0.7655476151935687,0.16666666666666669,,0.8095238095238095,0.0,0.4705882352941176,0.0,0.27891089121944723,0.27891089121944723,0.0,0.42105263157894735,1.8812510477351516,0.7856033010488108,9,1.4812276767195351,0.7039286848637963,9,0.0,1.0,9.0,9.0,0.8269230769230769,2,13.6875,14.5,7.691716323422231,16,0.6083333333333333,1.0,0.27416666666666667,4,2.5,2
raw,gaus8,20.175086872938422,0.6760871696017251,248.3320684484502,-30.065173295749688,723,127,17929.64485216715,,False,15.002328815852099,91934.94595232664,0.014704991567459667,4.6652854315926887e-07,0.22636603998891333,21,19393.224618648597,125.6262113351695,109634.9290562979,"[32, 57, 137, 171, 207, 231, 258, 287, 326, 353, 377, 418, 457, 487, 527, 553, 580, 608, 649, 680, 705]","[109634.9290562979, 1652.3537243258688, 8783.138899125262, 15234.17692905537, 1793.7767375476233, 31004.88886164403, 2179.308894656302, 9725.407335929016, 43042.20404757524, 3795.4250290838063, 2635.0671371933113, 13224.74194624928, 35471.69684460894, 2904.5462953888828, 52131.724593120285, 3761.2759463328002, 1045.2172808094474, 15344.064610835312, 7646.108998191709, 46122.03761231496, 125.6262113351695]","[0, 54, 103, 103, 193, 103, 257, 265, 103, 348, 368, 396, 396, 482, 103, 549, 577, 598, 620, 103, 704]","[103, 103, 151, 193, 210, 265, 265, 298, 396, 396, 396, 446, 498, 498, 620, 620, 620, 620, 659, 722, 722]",0.05,30,448751657807.9359,85262.54630920512,-85262.54630920512,,,,,,,,,,,,,,,,CWT,txu.059172014718830,,,,,0.0,-5.0,,84483.54630920512,0.0,-5.0,18824.398531692077,394174.71699162055,18825.57761068723,,0.0,11.6262113351695,,,18824.398531692077,,108856.9290562979,84483.54630920512,0.0,-3.5,,,,2.0,,,0.0,0.12405803760276443,0.09379443104055914,0.7052168237947919,0.5590715690216571,0.7602916159267369,0.5266202090592335,0.7836228507369247,0.0341077463448519,,0.0,0.8754690410920539,0.8754690410920539,0.8741720917889255,0.7954829744773483,0.6808280313240298,0.3333333333333333,,0.523809523809524,0.0,0.5757575757575758,0.0,0.22853366480806023,0.22853366480806023,0.0,0.5,1.9603920643058668,0.7828533382745189,6,1.6859077498004733,0.7757640171499021,4,0,0,0.4327592628193977,0.6115775601887535,6,1,0.11111111111111112,0.4427923548853844,0.8090920181305074,4,1.1547005383792515,0.9111768816631345,5.0,4.800000000000001,0.763280748523875,3,gaus,0.75,1.0,0.175,1,2.5,0.12405803760276442,0.005741224741942696,0.7409500601446272,0.5458458530766781,0.767262250059669,0.455381636275617,0.5336850585268814,0.056650519441932244,,0.007806103477173247,0.7641215355218358,0.7641215355218358,0.7619133693079442,0.7954829744773482,0.6828562089248834,0.3333333333333333,,0.5238095238095238,0.0,0.5588235294117646,0.0,0.2303395595096553,0.2303395595096553,0.0,0.5,1.862290817309077,0.7776855807481085,10,1.5583507520561342,0.7405801367962753,8,1.4142135623730951,0.9456071706779579,9.0,8.88888888888889,0.7997266622620558,3,13.6875,14.5,7.691716323422231,16,0.6083333333333333,1.0,0.27416666666666667,4,3.25,3
raw,fbsp,17.153754264443805,0.7095653499744067,447.5129528972558,-35.95239133429354,723,127,34657.934372061296,-857811.8533238537,True,15.123675626552618,234541.88227123558,0.015372161752174705,5.114377236615981e-08,0.10156724306009375,22,21119.084810659177,1365.7996479418389,118392.109650726,"[40, 64, 91, 136, 169, 193, 217, 243, 290, 324, 353, 401, 429, 458, 489, 524, 564, 591, 625, 650, 678, 702]","[118392.109650726, 1886.6130454268132, 2077.6358268325785, 15478.269069989998, 18390.610069624818, 4673.494740680724, 33072.881101000654, 1485.151268540627, 13548.381693185956, 38076.83139424981, 6267.310341580301, 1365.7996479418389, 13536.768258888835, 31779.732916014607, 7504.710182655401, 35790.45197731573, 7597.961224868795, 17496.61525463102, 7212.580806857644, 11627.121643275073, 73985.76606837256, 3373.0696518421173]","[0, 62, 89, 102, 102, 191, 102, 242, 263, 102, 347, 387, 387, 387, 483, 387, 548, 570, 598, 387, 387, 700]","[387, 387, 102, 152, 194, 194, 263, 263, 297, 387, 387, 402, 447, 498, 498, 598, 570, 598, 627, 661, 722, 722]",0.05,30,1742439168882.0125,135200.9980947092,-135200.9980947092,,,,,,,,,,,,,,,,CWT,txu.059172014718830,,,,,0.0,-7.5,,134421.9980947092,0.0,-12.0,20550.258723702656,451536.8658345019,20550.258723702653,,0.0,1251.7996479418389,,,20550.258723702656,,117614.109650726,134421.9980947092,0.0,-7.5,,,,1.0,,,0.0,0.5421759800549872,0.004680521751490654,0.3097833429891059,0.6312898901195767,0.38806804542621115,0.7408362369337975,0.34722850661274907,0.29521731102797394,0.0,0.9999999999999999,1.0,1.0,1.0,0.9649157831658131,0.7718066720289646,0.16666666666666666,,0.33333333333333337,0.0,0.4242424242424243,0.0,0.4578356374832505,0.4578356374832505,0.0,0.13157894736842105,2.4202355144886156,0.9664849630978433,2,1.412918745938109,0.6501491688291198,7,0,0,0.5138810067848083,0.7262192155271099,2,0,0.0,0.3621422038795436,0.6617240865935309,10,3.947573094109004,0.6963405312223843,5.25,3.218390804597701,0.6462471886881151,6,fbsp,0.6,,,3,5.25,0.5421759800549872,0.0002864981106739592,0.393450515773737,0.6154855506922935,0.4058628079501626,0.6207304609757405,0.23647940549405758,0.3116660983333114,0.15809805125508036,1.0,0.8728138856500007,0.8728138856500007,0.8715828112846151,0.964915783165813,0.7720673220190055,0.16666666666666669,,0.33333333333333337,0.0,0.4117647058823529,0.0,0.4591047683642747,0.4591047683642747,0.0,0.13157894736842107,2.304788894775424,0.962471099291115,2,1.4402728386584447,0.6844655829056955,11,6.363961030678928,0.7552322680508105,6.5,3.3846153846153846,0.7526161340254052,5,8.0,8.0,4.242640687119285,2,0.35555555555555557,0.5515856941057378,0.5856354028793896,2,4.25,4
smoothed,gaus4,20.551768709380113,0.6462465013450083,221.35558220184421,-34.73136704042906,723,127,21756.160938086457,,False,14.63850434063978,122935.02124882177,0.014930745156574547,4.038407543533556e-06,0.27403332156876636,20,19321.27868091084,34.80076053128869,127298.3416045464,"[38, 62, 111, 136, 171, 197, 231, 257, 285, 325, 353, 391, 424, 458, 486, 527, 562, 608, 650, 680]","[127298.3416045464, 34.80076053128869, 473.564162382776, 14067.292015028186, 12588.979773311665, 969.9117753408682, 21247.829933809888, 764.5527500052904, 7887.838118220311, 39326.70634309623, 2261.144374597907, 1539.3339371152797, 8675.20364139478, 32026.756699096783, 1012.486766233068, 28583.055292570054, 2754.655948797701, 4224.030429123998, 3895.8646998770855, 76793.22459313714]","[0, 61, 109, 114, 151, 194, 151, 250, 265, 151, 348, 387, 387, 387, 483, 498, 549, 549, 151, 151]","[151, 151, 114, 151, 200, 200, 265, 265, 298, 387, 387, 395, 446, 498, 498, 549, 568, 620, 660, 722]",0.05,30,817763105974.715,110324.30573941015,-110324.30573941015,,,,,,,,,,,,,,,,CWT,txu.059172014718830,,,,,0.0,-2.0,,109709.63907274348,0.0,-2.0,18945.310426942586,378530.2402848835,18948.614477873583,,0.0,28.532572802044683,,,18945.310426942586,,126683.67493787972,109709.63907274348,0.0,2.5,,,,1.0,,,0.0,0.22193718859417633,0.04878445124633273,0.5296885773145223,0.33705069568703766,0.8128040351466355,0.3079984938948954,0.6443003209950617,0.11280944834510773,,0.02209249638277476,0.7633623928594924,0.7633623928594924,0.7633616557484502,0.9033714342428427,0.8644607591329558,0.16666666666666666,,0.8421052631578948,0.0,0.71875,0.0,0.3474017646186312,0.3474017646186312,,1.0,2.1392826768728708,1.0,1,1.4000003090517283,0.6261626645297482,6,0,0,0.5358811850205595,1.0,1,1,0.11111111111111112,0.3713660958474156,0.6914783159147231,8,3.559026084010437,0.7262287627684278,4.0,1.7454545454545456,0.7092682275380601,4,gaus,0.8472222222222222,1.0,0.10694444444444445,1,3.25,0.21970051382259484,0.05264622674721698,0.4655228227624961,0.3370506956870376,0.8123193897999504,0.3079984938948954,0.6472036652672974,0.11208612693393484,,0.021331944431919,0.7717364038142194,0.7717364038142194,0.7697370675354348,0.7492732755320711,0.8644607591329556,0.16666666666666669,,0.8095238095238095,0.0,0.7352941176470588,0.0,0.34589885647031904,0.34589885647031904,0.0,0.6578947368421053,1.9983165125515532,0.8344893950708171,7,1.3626180730103863,0.6475614540434083,14,4.949747468305833,0.8096250973728526,10.5,9.333333333333334,0.7028894717633494,7,13.6875,14.5,7.691716323422231,16,0.6083333333333333,1.0,0.27416666666666667,4,6.25,5
