amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,positive_frequencies,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
,,19455.90242873757,19106.502428737567,385877.618472225,0.8495558106876434,,,14118.256426679489,14073.256426679489,10794.44969541361,0.46428571428571425,0.0,inu.32000013032851,False,,-17307.089398830733,16346.289398830733,4494376066.708693,4482058289.668693,0,1.0,"[301796.9023764547, 118235.04980236104, 54955.373759395785, 16099.841851793946, 8533.650387546457, 5344.81636337253, 3163.730779242874, 1855.6800413844435, 1612.4691597926692, 435.9139265534387, 1050.405742622302, 923.3208240312347, 936.5588949541545, 932.8985254595015]",436849.9089200176,311947.4513937104,34698.670825319925,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,19455.90242873757,18495.10242873757,19455.90242873757,19443.10242873757,[0],0.0,-3.5,1,3.0,[18],0.0,1.0,[19455.90242873757],19106.502428737567,18058.30242873757,19106.50242873757,[27],0.0,-3.5,13,28,smoothed,5.160167582211922e-06,0.05552900248547237,0.055546614851000424,0.029777753433881445,0.034134838085717004,515876.6124349651,485781.391554479,17307.089398830733,16346.289398830733,0.13900809503013484,mexh,1044.266399804343,70413760.17153066,7.360386337887171,-21.956232513912056,0.6510989010989011,CWT,0.8955234400934062,0.08331385589316176,0.6283796678965323,1.0,1.0,0.9387681168351205,0.2250205952459268,,1.0,0.6426591199884957,1.0,0.7256981886637537,1.0,1.0,1.0,0.4282024991741268,0.7257150060014934,1.0,1.0,1.0,,1.0,1.0,0.5,0.8287332815897618,0.0,,0.0,,0.7812956402999146,0.7812956402999146,,0.8888888888888888,6.225938235826283,1.0,1,2.298350664344604,1.0,1,0.04545454545454544,0.7740362377228132,0.9519037100375384,2,0,0.7213757094955185,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,0.1111111111111111,,,2,1.25,1.0,0.8983679725829206,1.0,0.06935869321060051,0.5571645617340031,0.9999999999999999,0.6285714285714288,0.9387681168351207,0.22502059524592677,,1.0,0.6367024297618298,0.9944935689304826,0.7189700795296865,0.9999999999999999,0.9999999999999999,1.0,0.40423323142539974,0.7189871496332595,0.9999999999999999,1.0,1.0,,0.7803574762422149,0.5,0.75,0.8290002611731971,0.0,0.0,0.0,0.0,0.7812956402999145,0.7812956402999145,0.0,0.42857142857142855,5.899401766554851,0.9961114353493752,2,2.106651944829229,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,1.5,1.5,0.7071067811865476,2,0.08108108108108109,0.14242182297397127,0.9005166963510517,1,1.0,1
,,15443.068350775457,14679.818350775457,324429.0501968957,0.5364076375657347,,,13871.460213858525,13541.960213858525,10830.871055194248,0.46428571428571425,0.0,inu.32000013032851,False,,-17325.308251029568,15948.308251029568,4382215683.000095,4367161833.000095,0,2.0,"[312659.7151392909, 95125.37141152992, 52861.29651965116, 15483.992255252668, 13293.197192691698, 10952.441247332654, 2558.2827167550577, 4045.6838386337377, 2414.1831535204983, 5796.708996635271, 2717.92710160815, 2603.3536824715075, 2609.9819138758944, 2604.169536210793]",438950.90436364355,313424.1104610993,34852.23214189965,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,15443.068350775457,14346.068350775457,15443.068350775457,15182.068350775457,[0],0.0,1.0,1,3.0,[19],0.0,-3.5,[15443.068350775457],14679.818350775457,12390.068350775457,14679.818350775457,[27],0.0,1.0,13,28,raw,1.8763760180821999e-06,0.07918357205801621,0.07007978800910883,0.040174245526095095,0.07594006674308519,525726.30470546,487931.24998659524,17325.308251029568,15948.308251029568,0.14682412947494078,mexh,1085.8439069516808,70088441.0504712,7.403322582927631,-18.983530961145753,0.6538461538461539,CWT,0.9933247552603192,0.06395139620562851,0.06402341021062774,1.0,0.5862068965517245,0.8775044470908925,0.18556022227951685,,1.0,0.6391787930616574,1.0,0.7109744240942846,1.0,1.0,0.9999999999999999,1.0,0.7109744240942849,0.9999999999999999,0.7859943648738864,1.0,,1.0,1.0,0.75,0.8995952047855008,0.2758620689655173,0.0,0.2857142857142857,0.0,0.7800040745111805,0.7800040745111805,0.0,0.0,6.460092330563296,1.0,1,1.5280885957756403,0.8938377692301626,2,0.039999999999999994,0.690429238108824,0.9487062744006725,2,0,0.5386530182283872,1.0,1,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,0.1111111111111111,,,2,1.25,,0.9020205244681019,0.3260036573265335,0.23209056135683837,0.618217389953553,0.9950642716652031,0.6571428571428573,0.6489438247657041,0.17908713572202029,,0.7789350085363571,0.6402379262923801,1.0,0.7225887398246201,0.7520349712674698,0.7520349712674698,0.7501967394806514,1.0,0.7226055901263091,0.9621267107856308,0.6419180532790603,0.764695089221219,,0.9999999999999999,1.0,0.75,0.8069586127759321,0.3,0.0,0.3103448275862069,0.0,0.7575865356365474,0.7575865356365474,0.0,0.0,5.922431524426481,1.0,1,1.9083719492141042,0.905879091179821,3,1.4142135623730951,0.9292893218813453,2.0,1.5,0.9146446609406726,2,1.5,1.5,0.7071067811865476,2,0.08108108108108109,0.14242182297397127,0.9005166963510517,1,1.75,2
,,,,1422624.58590279,-0.04281596983833684,,,0.0,45.0,11807.871749953203,0.46428571428571425,0.0,inu.32000013032851,False,,-20978.261859300932,20017.461859300933,5385746064.466795,5373428287.426795,0,1.0,"[18433.029758652883, 220113.77848900584, 125575.05543775161, 62454.43704707495, 43417.66659553038, 35484.92326814618, 29221.213615591416, 25082.185786513222, 22975.098491819088, 20427.125195344848, 19592.984265119994, 18712.788029679086, 18105.34477557594, 17733.7518836319]",647234.1617589511,268986.0623604363,46231.01155421081,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,,,,,[],,,0,4.0,[],,,[],,,,[],,,13,28,smoothed,2.524831418497928e-06,0.12493777571565778,0.013862158379184988,0.13592476301384263,0.07201217149424417,677329.3826394372,647234.1617589511,20978.261859300932,20017.461859300933,0.1529939213116627,gaus1,1269.46564324117,68368031.02083132,7.5921146519641,-23.223241228023966,0.6263736263736264,CWT,1.0,0.0,1.0,0.9689622814006654,0.5909090909090906,0.1128619109158483,1.0000000000000002,,,1.0,0.8377764408191405,0.9999999999999999,,,,1.0,1.0,0.0,,,,0.1926970773844393,1.0,1.0,1.0,,,,,0.9999999999999999,0.9999999999999999,,,3.989570292978919,0.6407982446760393,2,2.0661978484341246,0.8989915596814815,2,0.45454545454545436,0.813145520456359,1.0,1,0,0.6258451216547904,0.8675716598393148,2,0.5,0.95,1.75,1.6,0.8875,2,gaus,0.625,1.0,0.26249999999999996,1,1.75,0.33402769001271987,1.0,0.4590987578320642,0.0,0.886668665775075,0.9689622814006652,0.37142857142857133,0.1128619109158484,1.0,,,0.9907311822996105,0.8342914392806456,0.9907287778319304,,,,0.9440235220603417,0.9907293409773862,0.0,,,,0.1503726049869718,0.5,1.0,1.0,,,,,1.0,1.0,,,3.721551010110388,0.6283822775765697,4,1.9592612938752576,0.9300355944816887,2,1.4142135623730951,0.9292893218813453,3.0,2.6666666666666665,0.8896446609406726,3,10.625,10.5,4.964876634922564,16,0.5743243243243243,1.0,0.2979729729729729,2,2.75,3
,,9175.801280942293,8826.401280942293,259830.26675010307,0.9157153869363573,,,8480.308352389042,8435.308352389042,7115.512994517467,0.46428571428571425,0.0,inu.32000013032851,False,,-12308.547676552635,11347.747676552635,1935659170.9012022,1923341393.8612022,0,1.0,"[181814.82614666145, 78734.00398742927, 63166.69399213903, 16391.79297886593, 8710.023338498298, 5122.0516404530135, 2555.774860927159, 1243.6551080150218, 1260.623151343432, 508.506397849424, 472.4032356138423, 424.1116227388604, 427.00080755754124, 576.7088429664459]",283770.22276217927,191688.53532288002,23665.21108789805,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,16737.861993343344,15777.061993343345,1613.7405685412414,1600.9405685412414,"[0, 0]",0.0,-3.0,2,2.0,"[7, 19]",0.0,-3.0,"[1613.7405685412414, 16737.861993343344]",8826.401280942293,16954.002561884587,8826.401280942293,"[13, 27]",0.0,1.5,13,28,smoothed,2.9241485978147543e-06,0.05600481160687714,0.055070805729595655,0.03709748717924727,0.026815104340351184,361408.1761110588,331312.9552305727,12308.547676552635,11347.747676552635,0.18883658384681887,gaus2,689.6680634947286,33171902.336005747,7.268360399152836,-18.06599916626014,0.6318681318681318,CWT,0.5162513994840647,0.3391213629032649,0.4807986092295552,0.4349680634798133,0.6818181818181812,0.9999999999999999,0.13079885679171752,,0.0,0.38265092533808415,0.5458985422204913,0.46326248177396634,0.41731594106928166,0.41731594106928166,0.4173159410692815,0.31770355202889977,0.4632953889431807,0.5981005833648737,0.9302375588856135,0.8458512872813774,,0.9907850041279312,1.0,0.0,0.33710461202722103,1.0,,1.0,,0.48351533208062225,0.48351533208062225,,0.0,3.975763549487749,0.6385806281549307,3,1.6717599709709479,0.7273737628055403,3,0.04545454545454544,0.5260067214587362,0.646878951215924,3,0,0.5023368848737937,0.6963595783188959,3,0.0,1.0,3.0,3.0,0.85,3,gaus,0.625,1.0,0.26249999999999996,1,2.5,0.4349386052837527,0.5294221873828524,0.5410583807771197,0.2823181608702714,0.42630906135208135,0.4349680634798131,0.42857142857142827,1.0,0.13079885679171752,,0.07433799233926058,0.37910420366824016,0.5460505623739095,0.4589674723833087,0.424150101612878,0.424150101612878,0.4198811706549037,0.299919626157403,0.4590003353655393,0.5981005833648737,0.9302375588856135,0.8458512872813773,,0.7731664853199047,0.5,0.5,0.338137968281052,0.3333333333333333,0.0,0.034482758620689655,0.0,0.48351533208062225,0.48351533208062225,0.0,0.047619047619047616,3.725009063346523,0.6289661683690377,3,1.54492174353136,0.7333540537265142,7,2.8284271247461903,0.8585786437626906,5.0,4.2,0.8042893218813453,5,10.625,10.5,4.964876634922564,16,0.5743243243243243,1.0,0.2979729729729729,2,4.25,4
62901.40826362095,59340.53171785648,8909.655690374224,8560.255690374224,126812.12426843857,0.8585490359595754,0.03571428571428571,0.0,0.0,45.0,2917.9902157441375,0.46428571428571425,0.0,inu.32000013032851,False,,-6553.975936976812,5593.1759369768115,444550851.4416379,432233074.40163785,1,0.0,"[55160.68721015059, 21338.05864439439, 62901.40826362095, 14440.751236802558, 7709.471949834262, 4161.320709120337, 1710.6125110929595, 503.2642690840543, 726.4375342520611, 1183.9857618008261, 128.69527526073762, 103.2364708266013, 7.885859231449506, 176.3399991774277]",99583.624980599,74424.22198629793,10079.710938537466,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,11459.755370568859,10498.95537056886,6359.556010179587,6346.756010179587,"[0, 0]",0.0,-3.0,2,2.0,"[6, 20]",0.0,1.5,"[6359.556010179587, 11459.755370568859]",8560.255690374224,16421.71138074845,8560.255690374222,"[14, 27]",0.0,-3.0,13,28,smoothed,2.302641687244964e-06,0.058959263896195685,0.05211635344027711,0.058142985538178676,0.005769605981419776,170252.15569464926,140156.93481416322,6553.975936976812,5593.1759369768115,0.16128696061348236,gaus4,409.60789361261925,8326182.8022084525,7.512454346739552,-11.255980745569934,0.6236263736263736,CWT,0.08351684620355783,0.786923250145098,0.8722495815803393,0.058009827818768775,0.5454545454545453,0.9470915093105535,0.03136637797056588,,0.26598881227648075,0.06980716422263838,0.10310479875874452,0.14012536794045513,0.40223060379981573,0.40223060379981573,0.4022306037998155,0.0,0.13854885256420338,0.0,0.896610884379584,0.5465130835896735,0.3987311606367259,0.9335661228044387,0.0,0.0,0.05060492131478069,0.1,,1.0,,0.1406957175831482,0.1406957175831482,,1.0,2.413787937859804,0.38769866427039096,4,1.6552672069738474,0.7201978499855514,4,0.0,0.3241674734115214,0.3986586229111733,4,0,0.4503112944903875,0.6242396140636685,4,0.0,1.0,4.0,4.0,0.8,4,gaus,0.625,1.0,0.26249999999999996,1,3.25,0.2778784174396712,0.10846948734524017,0.41349444241815736,0.6551127384752606,0.7733963727227069,0.05800982781876876,0.34285714285714286,0.9470915093105537,0.03136637797056588,,0.32055373032640333,0.06916013434327761,0.10877436737248035,0.1388262345228967,0.4092416966194435,0.4092416966194435,0.40486224562527784,0.0,0.13726441339410628,0.0,0.8966108843795839,0.5465130835896735,0.4936051426642034,0.7285153034969014,0.0,0.5,0.05208488838004563,0.03333333333333333,0.0,0.034482758620689655,0.0,0.1406957175831482,0.1406957175831482,0.0,0.4761904761904761,2.373357359199124,0.40074036304353156,7,1.4938859343402184,0.7091280256365828,8,0.7071067811865476,0.9646446609406726,7.5,7.466666666666667,0.7948223304703363,6,10.625,10.5,4.964876634922564,16,0.5743243243243243,1.0,0.2979729729729729,2,5.0,5
57102.71613064251,54243.40395896325,5999.902747198525,5236.652747198525,125996.56851254706,0.43696696963022236,0.03571428571428571,0.0,45.0,284.5,2754.9651560964826,0.46428571428571425,0.0,inu.32000013032851,False,,-6884.825864215185,5507.825864215185,357533050.6638117,342479200.6638117,2,0.0,"[29891.141396205567, 25295.470468407082, 57102.71613064251, 10964.717271100595, 17583.97596819603, 12663.525787642364, 1046.781785694747, 2820.5377088935456, 1430.882237109214, 6675.718829308103, 1487.8428021015914, 1771.6851652332286, 1672.250420289922, 1823.6302116454276]",81749.03105014526,64032.111632757544,9602.558675971799,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,10997.007832589485,9900.007832589485,930.6559821826095,669.6559821826095,"[0, 12, 12]",0.0,6.5,3,1.0,"[5, 14, 20]",0.0,6.5,"[10997.007832589485, 930.6559821826095, 6072.04442682348]",5236.652747198525,14946.708241595574,5236.652747198525,"[12, 15, 27]",0.0,6.5,13,28,raw,6.502049155169639e-07,0.09899201345108093,0.05027134661604411,0.09989554691736005,0.016218765351820236,172230.87618246995,134435.8214636052,6884.825864215185,5507.825864215185,0.1601986706001937,gaus6,389.0949261466261,6680342.419483812,7.5586627486869045,-7.8982371723619575,0.6703296703296703,CWT,0.10144495660980424,0.8036535816118329,0.6055432022398947,0.02591174951044187,0.7931034482758615,0.7446713957068689,0.021982179328676667,,0.033407655081427755,0.03631984740345562,0.07002240316331913,0.09105685564827579,0.2966176344152422,0.2966176344152422,0.2896669728928528,0.14265792619701148,0.09105685564827586,0.008152714048950996,0.9999999999999998,0.5835201100466659,0.38722268130953247,0.590823306549026,0.0,0.25,0.03886915904050357,0.6551724137931034,0.0,0.6785714285714286,0.0,0.11546439159237235,0.11546439159237235,0.0,0.9523809523809523,2.2585418421708017,0.34961448329235645,6,1.452255921149772,0.8494803223453913,4,0.0,0.2689226133516003,0.36952167801253577,6,0,0.44233007332619734,0.8211781209005512,4,1.1547005383792515,0.8845299461620748,5.0,4.800000000000001,0.6922649730810374,4,gaus,0.625,1.0,0.26249999999999996,1,3.25,,0.09212035890703116,0.07433273897459944,0.8389226079576795,0.839102016607802,0.03303920517257656,0.8285714285714281,0.5569096899342674,0.030756741353242585,,0.026022392096031598,0.03914857712825037,0.07002240316331915,0.1275821791472204,0.2230668341748915,0.2230668341748915,0.21730721859944846,0.14891108390881344,0.12763517088039864,0.017072684781018792,0.8034298357103217,0.5125448648820965,0.3842466448444054,0.7006313754093332,0.0,0.25,0.034866573868155164,0.6666666666666666,0.0,0.689655172413793,0.0,0.1356111204375005,0.1356111204375005,0.0,0.9523809523809522,2.162379154697585,0.3651167845130951,12,1.5558552489728614,0.7385440451099213,6,4.242640687119285,0.7878679656440357,9.0,8.0,0.6689339828220179,9,10.625,10.5,4.964876634922564,16,0.5743243243243243,1.0,0.2979729729729729,2,7.25,6
54041.78696979554,51182.47479811628,4351.1149851556,3587.8649851556,138340.77361430982,0.41883110962798525,0.03571428571428571,0.0,45.0,284.5,2617.9805884515063,0.46428571428571425,0.0,inu.32000013032851,False,,-6635.28679763102,5258.28679763102,327202947.0979744,312149097.0979744,2,0.0,"[19669.039886214658, 28070.507413620424, 54041.78696979554, 10097.12675910979, 18489.684930385065, 12855.980380439265, 1249.5445382632622, 2663.002361078603, 1509.1626730736732, 6879.546058638229, 1324.6353591627208, 1662.5326619188756, 1616.3295659458677, 1788.016609443973]",70798.6855501247,61646.20271789821,8865.84581773037,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,10554.865335599778,9457.865335599778,471.5610577680784,210.5610577680784,"[0, 12, 12, 23]",0.5,7.0,4,0.0,"[5, 14, 20, 24]",0.5,7.0,"[10554.865335599778, 1035.036024717625, 5342.997522536918, 471.5610577680784]",3587.8649851556,14351.4599406224,3587.8649851555997,"[12, 15, 27, 27]",0.75,11.5,13,28,raw,5.95174753336545e-07,0.09856496523442368,0.05069839483270136,0.10565075529687344,0.010463556972306845,161916.89616708993,124121.84144822518,6635.28679763102,5258.28679763102,0.15799224547763552,gaus8,360.10915208008055,6985657.617503803,7.535845089893746,-7.676028182885688,0.6236263736263736,CWT,0.0863167753090441,0.8184811972135781,0.5260002599244211,0.030602064367822344,0.20689655172413846,0.7204454761350807,0.032158138905406565,,0.0028298553153173374,0.017838662852271564,0.06112539825002461,0.07296944377183258,0.17380625048974344,0.17380625048974344,0.16564199533389312,0.06003778610773275,0.07296944377183262,0.008152714048950996,0.9501742536503093,0.5421028918741392,0.32104203571055556,0.5996447061618763,0.0,0.0,0.032382707189738597,1.0,1.0,0.7142857142857143,1.0,0.09958115880294427,0.09958115880294427,1.0,1.0,2.325817059389828,0.3600284547615785,5,1.1790849797728322,0.6896921362847988,7,0.0,0.3667188970763824,0.5039017750039458,4,0,0.3458429233684988,0.6420513979592378,8,1.8257418583505538,0.8174258141649446,6.0,5.5721393034825875,0.6087129070824724,6,gaus,0.625,1.0,0.26249999999999996,1,4.75,,0.0783827268195433,0.0630378296230189,0.8510867903804697,0.806656640880179,0.037671434809136754,0.34285714285714286,0.5401246238302024,0.03998416619503938,,0.0022042733741933496,0.020721641153161288,0.06112539825002462,0.11022159883791216,0.13070837859316087,0.13070837859316087,0.1242640848205559,0.06689354665676367,0.11027564507412502,0.017072684781018792,0.7658259422466561,0.487469558473244,0.3185746368436243,0.7070854337937217,0.0,0.0,0.029048069990536954,1.0,1.0,0.7241379310344827,1.0,0.12074522068337756,0.12074522068337756,1.0,0.9999999999999999,2.2731411174784397,0.3838188939970171,9,1.3444286521586624,0.6381826174269359,14,3.5355339059327378,0.8232233047033631,11.5,10.956521739130435,0.6241116523516816,11,10.625,10.5,4.964876634922564,16,0.5743243243243243,1.0,0.2979729729729729,2,8.75,7
65759.59289346541,62900.28072178615,6200.927324528449,5437.677324528449,161633.12823773487,-0.12050438414813144,0.03571428571428571,0.0,45.0,284.5,3042.712619968725,0.46428571428571425,0.0,inu.32000013032851,False,,-6168.355562068998,4791.355562068998,403323892.32065904,388270042.32065904,2,0.0,"[7204.61042434191, 16192.876463340128, 65759.59289346541, 15372.160128186333, 15574.915619630825, 15949.990167030242, 6340.922738965121, 7000.347293654441, 2819.183055587462, 11305.496759980277, 4289.135263912381, 4237.965852485116, 2635.6858891394927, 2992.8209423661424]",105464.71116178075,71051.29604183671,9991.474912372894,"[0.0, 0.03571428571428571, 0.07142857142857142, 0.10714285714285714, 0.14285714285714285, 0.17857142857142855, 0.21428571428571427, 0.25, 0.2857142857142857, 0.3214285714285714, 0.3571428571428571, 0.39285714285714285, 0.42857142857142855, 0.46428571428571425]",0.0,0.0,0.0,11228.637784609786,10131.637784609786,1173.2168644471126,912.2168644471126,"[2, 17]",0.0,-3.0,2,2.0,"[9, 21]",0.0,-3.0,"[11228.637784609786, 1173.2168644471126]",5437.677324528449,9348.854649056899,5437.677324528449,"[17, 23]",0.0,-3.0,13,28,raw,2.8804683582289806e-07,0.11191137402600487,0.037351986041120167,0.14216770955622335,0.026053397287043062,177675.70349208527,139880.64877322054,6168.355562068998,4791.355562068998,0.16031586020906077,gaus7,436.72718618899063,7693886.30636324,7.671816478709048,-9.434669818775388,0.6868131868131868,CWT,0.13322295815502322,0.7011301295557965,1.0,0.04148201912711016,1.0,0.0,0.05135921804666163,,0.04956330763723349,0.07634542110787965,0.09619679640438697,0.1006053358662191,0.31159112409855766,0.31159112409855766,0.3047884271309964,0.28384111447338545,0.10060533586621916,0.008152714048950996,0.5314270821965661,0.6052177942173418,0.574393851541996,0.3239521713268937,0.0,0.5,0.048662072835486334,0.0,0.0,0.0,0.0,0.06986085242925083,0.06986085242925083,0.0,0.04761904761904756,1.9029007023549638,0.294562462110977,7,1.4019296619622046,0.8200425584812606,5,0.0,0.17657097701312874,0.2426229720923391,8,0,0.418170617840656,0.7763265101827629,5,1.5,0.85,6.25,5.989304812834224,0.6125,5,gaus,0.625,1.0,0.26249999999999996,1,4.0,,0.12097739631455509,0.0,0.754815088116322,1.0,0.048416651369833606,1.0,0.040959879826667156,0.057395449457453826,,0.03860659545749855,0.0790566621308633,0.09619679640438697,0.13674695953635604,0.23432742205865742,0.23432742205865742,0.22865128426510967,0.2890645306508298,0.13679939458948326,0.017072684781018792,0.4497940676201434,0.5256813357255947,0.5699792933819401,0.5053786985753042,0.0,0.5,0.04365105391984446,0.03333333333333333,0.0,0.034482758620689655,0.0,0.09292852234050472,0.09292852234050472,0.0,0.047619047619047616,1.8947477132785635,0.319927331445516,16,1.4527327291627248,0.6895931398295068,10,4.242640687119285,0.7878679656440357,13.0,12.307692307692307,0.5689339828220179,13,10.625,10.5,4.964876634922564,16,0.5743243243243243,1.0,0.2979729729729729,2,10.25,8
