signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,sym12,21761.223765783077,0.6212121212121212,24.530709305866253,10.485354007212786,66,1,False,False,164.92827014364283,,5.850033956752216,96464.33106978929,1.0,6.502282380234885e-05,0.9580456251438844,598.9020342300988,,,,[],[],9,251.51649194008118,24.86324543436183,866.2898089841558,"[7, 13, 19, 22, 33, 44, 53, 58, 62]","[24.86324543436183, 866.2898089841558, 48.104255489328125, 81.59405648572829, 479.63807039168506, 204.9512296662134, 41.22467976213113, 100.37473498471627, 416.6083462624105]","[1, 1, 18, 21, 27, 39, 49, 49, 49]","[9, 65, 21, 27, 65, 49, 55, 60, 65]",22827324.767250188,840.1101390603599,-840.1101390603599,0.0,,,,SWT,inu.32000013032927,11413650.727250187,,0.0,-1.0,2.0,0.0,3.5,,241.51013906035985,50.85934908293828,859.0484274607302,72.00218336359251,,0.0,50.85934908293828,,,1.0632454343618178,0.0,-5.5,267.6898089841558,241.51013906035985,,175.1020342300988,0.2683458768579765,0.7006940596437339,0.9293081156605464,0.18017580381775156,0.03955013519914397,0.27272727272727254,0.9675379541431379,0.3339753501329327,,0.028690500911600386,0.46491101357481784,0.46491101357481784,0.46034683664573894,,0.0,0.8889788474540059,0.7510497251592221,0.7890642688066689,,,,,0.3333333333333333,,0.4647928730200207,0.23287671232876714,0.0,0.1095890410958904,0.0,0.3012463899213215,0.3012463899213215,0.0,0.3380281690140845,2.228284765079196,0.7106579556102476,40,1.587856050656626,0.6175028480429438,51,0,0.329392506375645,0.5162555735606925,41,0,0.4615393210228119,0.62235425073913,48,5.354126134736337,0.949489376087393,45.0,44.52784987023358,0.7624805371003003,31,sym,35.8421052631579,36.0,17.330971499007642,19,0.45607469271982354,0.7823291280674739,0.4460489766758813,2,23.75,31
smoothed,sym10,21789.8968804317,0.7121212121212122,25.19317590974376,9.780145732124309,66,1,False,False,166.31050717108778,,5.842383184600558,96464.33106978898,1.0,6.201398120610019e-05,0.8579596346141709,606.5144175798115,,,,[],[],11,214.99903010989385,22.82410211591514,892.1757412094175,"[7, 10, 13, 19, 22, 32, 43, 51, 57, 60, 64]","[37.85731302421141, 22.82410211591514, 892.1757412094175, 31.176658053777487, 71.56326658921489, 201.44477947613007, 489.92030320197557, 39.131496241502646, 31.77845043886714, 418.0058034710601, 129.1114173867603]","[0, 0, 0, 17, 17, 27, 27, 48, 48, 48, 63]","[8, 11, 65, 20, 27, 38, 65, 52, 58, 65, 65]",22825550.227106873,842.5147919728754,-842.5147919728754,0.0,,,,SWT,inu.32000013032927,11411876.187106872,,0.0,-7.5,4.0,0.0,-7.5,,243.91479197287538,14.34188725275095,960.3893312088321,65.88657164617348,,0.0,14.34188725275095,,,0.9758978840848727,0.0,1.5,293.5757412094175,243.91479197287538,,182.71441757981148,0.39453462014962026,0.6202334364754357,0.7998636559087634,0.1401226528834682,0.03966895664697135,0.8181818181818183,0.8900967808364781,0.3339753501328894,,0.02624156337666983,0.13072659692552094,0.13072659692552094,0.38484228486414845,,0.0,0.9595753074492255,0.8533351786264134,0.8668431924148046,,,,,0.6666666666666666,,0.4632616729490385,0.0547945205479452,0.0,0.3013698630136986,0.0,0.31709361708895245,0.31709361708895245,0.0,0.028169014084507032,2.208023143022613,0.7041959974558252,42,1.6911459949584693,0.6576713726105263,35,0,0.30559664955678134,0.4789604212041273,54,0,0.5045846589019306,0.6803979488236265,27,11.445523142259598,0.8920233665824566,39.5,37.05882352941177,0.7596909285742472,32,sym,35.8421052631579,36.0,17.330971499007642,19,0.45607469271982354,0.7823291280674739,0.4460489766758813,2,24.5,32
smoothed,rbio1.3,24515.755421070327,0.7121212121212122,28.5021927185889,10.777588987848182,66,1,False,False,165.34228304429317,,5.850641971755996,95810.56676581154,1.0,5.8087671581469535e-05,0.9880881039955923,597.3196145725713,,,,[],[],9,223.5989493242062,26.25133925155069,814.1273925191317,"[8, 11, 14, 20, 23, 33, 44, 52, 59]","[34.38306723519588, 26.25133925155069, 814.1273925191317, 60.3162084352125, 63.33908992478507, 444.3635789671561, 171.2789400729115, 56.091245417622986, 342.2396820942891]","[0, 0, 0, 18, 22, 28, 39, 47, 47]","[9, 13, 64, 28, 28, 64, 64, 54, 64]",22741051.191875003,834.0147707400033,-834.0147707400033,0.0,,,,SWT,inu.32000013032927,11327377.151875002,,0.0,26.0,2.0,0.0,26.0,,235.4147707400033,22.941806467063287,607.7905439178553,61.64369102958749,,0.0,22.941806467063287,,,2.451339251550678,0.0,3.5,215.5273925191317,235.4147707400033,,173.51961457257124,0.30614241001565506,0.5152384727829709,0.9829492888078348,0.18335887034149295,0.05096492021215871,0.8181818181818183,0.9907832135346217,0.2413081618482541,,0.0676080783381085,0.2094275482465757,0.2094275482465757,0.33245884163382455,,0.0,0.8743036503552536,0.4974499879862538,0.6323329380536059,,,,,0.3333333333333333,,0.39034986577893926,0.9726027397260275,0.0,0.3561643835616438,0.0,0.26107648184838345,0.26107648184838345,0.0,0.971830985915493,2.007901661611104,0.6403720531007856,58,1.7734550108269924,0.6896806039872666,19,0,0.3538579369373556,0.5546001461984236,34,0,0.5111158944656008,0.6892048738904245,22,17.727097901235837,0.8327632273468317,33.25,27.635900358735373,0.7595419910319064,33,rbio,35.86666666666667,35.0,22.106452408634862,15,0.45638722554890215,0.9978968367989464,0.38115989107608456,3,25.5,33
smoothed,bior2.2,17734.744782135884,0.6363636363636364,18.03173203713942,10.747842704351305,66,1,False,False,164.95551706246226,,5.830563419733354,97930.20843721302,1.0,5.296938987000332e-05,0.9938902453840747,601.376639729629,,,,[],[],9,236.84541635843414,33.48150608918286,866.9482690737665,"[1, 8, 14, 21, 33, 44, 52, 59, 63]","[39.7747564417433, 46.84582425360895, 866.9482690737665, 63.144635559958715, 485.110607233031, 187.10045430196055, 49.143921292465166, 360.05877298019, 33.48150608918286]","[0, 2, 2, 19, 28, 40, 48, 48, 62]","[2, 10, 65, 28, 65, 65, 54, 65, 65]",22859896.2275,839.1236172340758,-839.1236172340758,0.0,,,,SWT,inu.32000013032927,11446222.187499998,,0.0,3.5,2.0,0.0,21.5,,240.5236172340758,36.188273501291235,727.008747225907,69.7591375250745,,0.0,36.188273501291235,,,9.681506089182847,0.0,21.5,268.34826907376646,240.5236172340758,,177.576639729629,0.27083333333333137,0.3783685226669624,0.9774892116463841,0.07824408470113495,0.02286439776369532,0.3636363636363634,0.9952725994560391,0.5417547182978971,,0.27031813599110466,0.3306507285180535,0.3306507285180535,0.43265374910382093,,0.0,0.9119280842601274,0.6177793667060116,0.7910427301795553,,,,,0.3333333333333333,,0.492897856970028,0.35616438356164387,0.0,0.8493150684931507,0.0,0.29474497950754375,0.29474497950754375,0.0,0.8450704225352113,2.3568993765460435,0.7516764996846123,30,1.5920737975764536,0.6191430916495609,50,0,0.39729414151028775,0.6226775379758969,16,0,0.453557903937726,0.6115918549397489,50,16.603212540549695,0.8433659194287765,36.5,29.447852760736197,0.7495131483936335,34,bior,19.533333333333335,14.0,20.780714502588577,15,0.24855289421157686,0.9380523335555722,0.5445972739852245,1,25.75,34
smoothed,rbio2.6,34043.2604723829,0.6666666666666666,29.507345477608606,10.739117715524634,66,1,False,False,164.90034967616026,,5.867582186493934,95274.11200552942,1.0,5.06902185466459e-05,0.9760815309965336,605.0501423219691,,,,[],[],9,246.33688244713454,24.703438313359356,820.1637642363388,"[1, 9, 14, 21, 33, 45, 53, 59, 63]","[99.05019208339682, 61.425758411785296, 820.1637642363388, 88.41955978358169, 443.23386539877606, 140.19027228272023, 24.703438313359356, 384.98566808494786, 154.85942342930446]","[0, 0, 0, 19, 28, 40, 48, 48, 62]","[2, 10, 65, 28, 65, 48, 54, 65, 65]",22650324.19074433,808.180514003918,-808.180514003918,0.0,,,,SWT,inu.32000013032927,11236650.150744328,,0.0,3.5,2.0,0.0,8.0,,209.58051400391798,45.67973958999164,812.4319420242105,70.15991535326862,,0.0,45.67973958999164,,,0.9034383133593451,0.0,12.5,221.56376423633878,209.58051400391798,,181.25014232196912,0.2657969300176116,0.31742032111820395,0.9758876968813069,0.2720439029510104,0.0904469213220003,0.5454545454545451,0.9814931710869415,0.1652689012541669,,0.02421003573849248,0.4175105456857643,0.4175105456857643,0.4376018314347521,,0.0,0.9459957693580231,0.7039987499303728,0.6504702989404887,,,,,0.3333333333333333,,0.31206412448723114,0.35616438356164387,0.0,0.6027397260273972,0.0,0.09082266556045782,0.09082266556045782,0.0,0.46478873239436624,2.053824915916784,0.655018173081184,54,1.6186298527242953,0.6294705011649239,44,0,0.32489074487214137,0.5091999805461559,45,0,0.4517265487607234,0.6091223975672005,51,4.795831523312719,0.9547563063838422,48.5,48.14876624150673,0.7486045682862608,35,rbio,35.86666666666667,35.0,22.106452408634862,15,0.45638722554890215,0.9978968367989464,0.38115989107608456,3,27.0,35
smoothed,sym8,21838.82598100112,0.7272727272727273,26.672906882183057,9.735114037514682,66,1,False,False,166.12053141691285,,5.8424116074999475,96464.33107001407,1.0,6.161282830764764e-05,0.8505351114441444,606.9729810048805,,,,[],[],11,214.67083590380872,23.8399261642287,889.0878982725096,"[7, 10, 13, 19, 22, 32, 43, 51, 57, 60, 64]","[40.2627473009743, 23.8399261642287, 889.0878982725096, 32.03952881463579, 69.52370546685961, 202.56037935257814, 485.4630701707908, 41.3895175881039, 26.229108359508587, 412.6623196634114, 138.32099378829525]","[0, 0, 0, 17, 17, 27, 27, 48, 48, 48, 63]","[8, 11, 65, 20, 27, 38, 65, 52, 58, 65, 65]",22821097.08074667,840.2171950164757,-840.2171950164757,0.0,,,,SWT,inu.32000013032927,11407423.040746668,,0.0,-7.5,4.0,0.0,-7.5,,241.61719501647565,14.013693046665821,956.7791949418956,64.00036896707489,,0.0,14.013693046665821,,,0.039926164228688776,0.0,1.5,290.4878982725096,241.61719501647565,,183.17298100488046,0.3771911391118351,0.6095060517210776,0.791597866089835,0.14027145180946898,0.039871718943352306,0.9090909090909092,0.8843520828773902,0.33397535016479446,,0.0,0.12772317380103715,0.12772317380103715,0.36155485354326694,,0.0,0.9638279774746222,0.8496913940193627,0.8575652147930712,,,,,0.6666666666666666,,0.45941917998063436,0.0547945205479452,0.0,0.3013698630136986,0.0,0.30195191380270375,0.30195191380270375,0.0,0.028169014084507032,2.1790499168382618,0.6949556822096395,45,1.7120067991334231,0.6657839505644115,28,0,0.3001338255184031,0.4703985586765752,58,0,0.5107320712260829,0.688687314467498,23,16.051998837112677,0.8485660487064841,38.5,33.710853280653026,0.7426792507683364,36,sym,35.8421052631579,36.0,17.330971499007642,19,0.45607469271982354,0.7823291280674739,0.4460489766758813,2,27.5,36
smoothed,sym19,21156.257794794798,0.696969696969697,28.997948832052106,10.260315881059757,66,1,False,False,166.29358820871744,,5.846219416005871,96464.33106983159,1.0,6.887656754322716e-05,0.9281347562222344,328.5478551310244,0.030303030303030304,5635.589572850301,4.0,"[0.0, 0.015151515151515152, 0.030303030303030304, 0.045454545454545456, 0.06060606060606061, 0.07575757575757576, 0.09090909090909091, 0.10606060606060606, 0.12121212121212122, 0.13636363636363635, 0.15151515151515152, 0.16666666666666669, 0.18181818181818182, 0.19696969696969696, 0.21212121212121213, 0.2272727272727273, 0.24242424242424243, 0.25757575757575757, 0.2727272727272727, 0.2878787878787879, 0.30303030303030304, 0.3181818181818182, 0.33333333333333337, 0.3484848484848485, 0.36363636363636365, 0.3787878787878788, 0.3939393939393939, 0.4090909090909091, 0.42424242424242425, 0.4393939393939394, 0.4545454545454546, 0.4696969696969697, 0.48484848484848486]","[36502.26625841197, 3049.152390853925, 3101.241725649895, 5635.589572850301, 2485.260352460136, 3623.419530684813, 242.68507401502995, 3220.626273068541, 1278.922504844502, 484.3003266771193, 552.5782713966092, 724.1091576205179, 276.617616716881, 219.2955865443643, 279.99562561725514, 614.4800404931644, 484.0298532601961, 433.0159193764338, 840.0069598091628, 824.4948800729821, 339.71525183898774, 59.587355976363504, 415.39938692684024, 679.0531056810919, 321.1755468693454, 82.4599552539942, 75.55021119181045, 89.90590281444179, 206.70751105136407, 99.30405246916987, 413.90647624799044, 550.0381231370959, 263.3817119941215]",10,221.47538387436308,23.88207897213492,797.7635836780305,"[1, 6, 9, 12, 15, 21, 33, 44, 53, 61]","[23.88207897213492, 54.66073378194949, 50.82833904107861, 47.114848141422385, 797.7635836780305, 95.56034741440851, 477.57885983082804, 169.0453366475656, 55.90483895013921, 442.41487228607343]","[0, 0, 0, 0, 0, 19, 28, 40, 48, 48]","[2, 7, 10, 13, 65, 28, 65, 48, 55, 65]",22829751.477699783,809.5539405801367,-809.5539405801367,68468.27251187642,0.05864807056381334,0.10329118437189927,0.48484848484848486,SWT,inu.32000013032927,11416077.437699782,,0.0,-2.0,3.0,0.0,2.5,,210.95394058013665,20.818241017220174,810.1538387436303,67.15822494073453,,68468.27251187642,20.818241017220174,,,0.08207897213490867,0.0,11.5,199.16358367803048,210.95394058013665,,95.25214486897562,0.3929900351349514,0.8037485109827935,0.8880012568325247,0.16020600557650996,0.037043154934181,0.7272727272727274,0.9443945274591945,0.3339753501389289,,0.0011818258572445228,0.1899940376599835,0.1899940376599835,0.40054236794070064,,0.9821923839458736,0.14845918876944775,0.7016994135471248,0.583164941061476,,,,,0.5,,0.46688681224516115,0.20547945205479454,0.0,0.5753424657534246,0.0,0.09987386909927962,0.09987386909927962,0.0,0.3098591549295775,2.153937859320952,0.6869467940567001,47,1.792703940138524,0.697166338394194,18,0,0.3030302122012973,0.47493805407883505,56,0,0.5359539460414765,0.7226972899733436,15,20.575065816014618,0.8058956055092961,34.0,24.789911569253313,0.742570444264082,37,sym,35.8421052631579,36.0,17.330971499007642,19,0.45607469271982354,0.7823291280674739,0.4460489766758813,2,28.25,37
smoothed,rbio2.8,33940.69999080409,0.6515151515151515,31.402238358690248,10.73072232356969,66,1,False,False,165.11141373696194,,5.867981032905484,95280.06095986,1.0,4.968005981519103e-05,0.9765329636209733,605.4885019152621,,,,[],[],9,248.36519361992336,30.86566847754534,821.5703819250859,"[1, 9, 14, 21, 33, 44, 52, 59, 63]","[101.48639591545363, 63.591575037779194, 821.5703819250859, 90.67177947207165, 443.8435205740105, 146.32405244750692, 30.86566847754534, 385.6382226828201, 151.29514604703672]","[0, 0, 0, 19, 28, 40, 48, 48, 62]","[2, 10, 65, 28, 65, 48, 54, 65, 65]",22669478.790978897,809.780783311756,-809.780783311756,0.0,,,,SWT,inu.32000013032927,11255804.750978896,,0.0,3.5,2.0,0.0,17.0,,211.18078331175593,47.70805076278046,830.6867425793098,72.75108843434572,,0.0,47.70805076278046,,,7.06566847754533,0.0,12.5,222.97038192508592,211.18078331175593,,181.68850191526207,0.2850656285532217,0.29040727592498194,0.9743466812489028,0.2741319347476388,0.09002191046913671,0.45454545454545425,0.9818424654479253,0.16611213002590455,,0.1969786674872807,0.43607235015108314,0.43607235015108314,0.4695929667643537,,0.0,0.9500610711261736,0.7224236946829149,0.6546967339325478,,,,,0.3333333333333333,,0.3285920826454614,0.35616438356164387,0.0,0.6027397260273972,0.0,0.10136881595027286,0.10136881595027286,0.0,0.7183098591549296,2.2029349340630215,0.7025732353054891,43,1.580326822708904,0.6145747994333988,52,0,0.3559874917177081,0.5579377889901695,32,0,0.43955918512039577,0.5927155387429828,55,10.344080432788601,0.9024143355397302,45.5,43.51685778421594,0.7365845262604311,38,rbio,35.86666666666667,35.0,22.106452408634862,15,0.45638722554890215,0.9978968367989464,0.38115989107608456,3,29.25,38
smoothed,rbio3.7,51496.76804191505,0.696969696969697,44.721299450926814,9.96042328334444,66,1,False,False,165.7970985328145,,5.891568579801975,95148.7208152791,1.0,4.076897855217969e-05,0.8677574391498506,318.37581224014457,0.030303030303030304,5465.2487509741995,4.0,"[0.0, 0.015151515151515152, 0.030303030303030304, 0.045454545454545456, 0.06060606060606061, 0.07575757575757576, 0.09090909090909091, 0.10606060606060606, 0.12121212121212122, 0.13636363636363635, 0.15151515151515152, 0.16666666666666669, 0.18181818181818182, 0.19696969696969696, 0.21212121212121213, 0.2272727272727273, 0.24242424242424243, 0.25757575757575757, 0.2727272727272727, 0.2878787878787879, 0.30303030303030304, 0.3181818181818182, 0.33333333333333337, 0.3484848484848485, 0.36363636363636365, 0.3787878787878788, 0.3939393939393939, 0.4090909090909091, 0.42424242424242425, 0.4393939393939394, 0.4545454545454546, 0.4696969696969697, 0.48484848484848486]","[36502.26625841195, 3038.8031555688585, 3059.3042086717483, 5465.2487509741995, 2352.946097001774, 3325.5955825879287, 214.39762813434191, 2720.2928098954717, 1028.1180485894051, 371.74555838179754, 414.45122991823155, 561.926766759787, 242.67009468055983, 236.8732157705215, 381.21051684034205, 952.2044716215977, 732.221354156974, 609.9084242332036, 1141.5761052178482, 1132.860036691478, 482.574883821799, 86.50224824232836, 597.166340672592, 940.1023280343501, 422.3313986193567, 102.72189409723782, 89.45194220243536, 101.76902594317352, 225.22542964336205, 104.88978583134708, 426.8086100098614, 557.578345141388, 264.27871117106986]",12,200.06173224684196,35.326336632755215,840.3012538596968,"[7, 10, 13, 19, 22, 33, 40, 43, 51, 57, 61, 64]","[72.78017388806609, 58.755998729077646, 840.3012538596968, 56.58171443032529, 87.77860615633813, 178.22805958638082, 35.326336632755215, 469.1492771392156, 57.08335282992795, 70.77166953120195, 392.37588343255044, 81.60846074656709]","[0, 0, 0, 17, 20, 27, 38, 27, 49, 49, 49, 63]","[8, 11, 63, 20, 27, 38, 41, 63, 52, 59, 63, 65]",22653687.52640472,865.0699303694942,-865.0699303694942,68886.02125753832,0.06499220998238149,0.11082720103853366,0.48484848484848486,SWT,inu.32000013032927,11240013.486404719,,0.0,-8.5,5.0,0.0,-4.0,,266.46993036949414,0.5954106103009451,996.140786962103,74.05379618852105,,68886.02125753832,0.5954106103009451,,,11.526336632755203,0.0,-8.5,241.70125385969675,266.46993036949414,,105.42418775985544,0.34766393909245175,0.05211260659958672,0.8329544902727483,0.39761693172403967,0.16277429365290888,0.7272727272727274,0.8976777966715274,0.14749544839742973,,0.32204110646270057,0.004927649038545756,0.004927649038545756,0.48567645434111595,,0.9881850813126851,0.24279366800225727,0.8894198564671125,0.7109769963020108,,,,,0.8333333333333333,,0.3149662508895717,0.0273972602739726,0.0,0.027397260273972573,0.0,0.46573727377146956,0.46573727377146956,0.0,0.1267605633802817,2.4677210998551313,0.7870204290415236,19,1.6088796594964085,0.6256787392576028,47,0,0.32834875981439127,0.5146197136998809,43,0,0.44569602921042745,0.6009906538449651,54,15.195942440884233,0.8566420524444884,40.75,34.57739720602152,0.7361040450901688,39,rbio,35.86666666666667,35.0,22.106452408634862,15,0.45638722554890215,0.9978968367989464,0.38115989107608456,3,30.0,39
smoothed,bior4.4,21052.79253732583,0.6515151515151515,22.24969440202211,10.82397809099902,66,1,False,False,164.24166130127654,,5.847634454206102,95665.99598202364,1.0,5.74013472977441e-05,0.9898270203682767,602.8300655825736,,,,[],[],9,233.5658025307151,41.266315720279636,826.637653866069,"[1, 9, 14, 21, 33, 44, 52, 59, 63]","[74.80604077289011, 44.69952249349569, 826.637653866069, 69.8415564658344, 458.9934088477167, 163.91946607149214, 41.266315720279636, 357.53711480925534, 64.39114372940287]","[0, 2, 2, 19, 28, 40, 48, 48, 62]","[2, 10, 65, 28, 65, 65, 54, 65, 65]",22689691.977894176,820.0125162069694,-820.0125162069694,0.0,,,,SWT,inu.32000013032927,11276017.937894175,,0.0,3.5,2.0,0.0,17.0,,221.41251620696937,32.9086596735722,697.4922227764355,69.23286741958967,,0.0,32.9086596735722,,,17.466315720279624,0.0,21.5,228.03765386606892,221.41251620696937,,179.03006558257363,0.20566320722114073,0.49688520975986233,0.9914642376645774,0.16761398185500254,0.03661439468811248,0.45454545454545425,0.9921286937908507,0.2208161160754505,,0.4885785502492674,0.30063780377131655,0.30063780377131655,0.4261563142981574,,0.0,0.9254070060865351,0.5879877329586544,0.6699222608237425,,,,,0.3333333333333333,,0.3460334650543354,0.35616438356164387,0.0,0.8493150684931507,0.0,0.16879833755193674,0.16879833755193674,0.0,0.7183098591549296,2.184540959479224,0.6967069184961994,44,1.574753361729307,0.6124073308981155,53,0,0.3688933475922364,0.5781650859014051,27,0,0.44571641195005635,0.6010181385771903,53,12.257650672131263,0.8843617861119693,44.25,41.02557419775208,0.733454477961645,40,bior,19.533333333333335,14.0,20.780714502588577,15,0.24855289421157686,0.9380523335555722,0.5445972739852245,1,30.25,40
smoothed,sym6,21997.25222986349,0.7121212121212122,26.266288055051607,9.66750097632967,66,1,False,False,165.75255874551192,,5.842738143606506,96464.33107009465,1.0,6.106270607253352e-05,0.8386248950811163,607.4034956590857,,,,[],[],11,213.40788862128227,20.394136228497246,882.831042140539,"[7, 10, 13, 19, 22, 32, 43, 51, 57, 60, 64]","[42.49574351653257, 26.040713223427133, 882.831042140539, 33.86358436687067, 64.95829521606277, 203.28545504118995, 476.25675653845394, 44.344223811875736, 20.394136228497246, 401.4075552918505, 151.60926945880507]","[0, 0, 0, 17, 17, 27, 27, 48, 48, 48, 63]","[8, 11, 65, 20, 27, 38, 65, 52, 58, 65, 65]",22808864.860490393,836.620420455566,-836.620420455566,0.0,,,,SWT,inu.32000013032927,11395190.820490392,,0.0,-7.5,4.0,0.0,-7.5,,238.02042045556595,12.750745764139367,942.8867748341045,62.16776534074464,,0.0,12.750745764139367,,,3.4058637715027658,0.0,1.5,284.231042140539,238.02042045556595,,183.6034956590857,0.34359776254342855,0.5947950203393745,0.7791871549759303,0.141980926317692,0.040528237654150624,0.8181818181818183,0.8751365960284565,0.3339753501762153,,0.09436980110549811,0.11616548934770471,0.11616548934770471,0.3389291667284442,,0.0,0.9678205260847896,0.8356694893596781,0.8387653689586331,,,,,0.6666666666666666,,0.4488643460450697,0.0547945205479452,0.0,0.3013698630136986,0.0,0.2782483251305802,0.2782483251305802,0.0,0.028169014084507032,2.164465087074856,0.690304200736078,46,1.6512022155909167,0.6421375983046862,42,0,0.29801368841952774,0.46707567617979195,60,0,0.4909228582771333,0.6619759437975956,32,11.604596790352806,0.8905226717891245,45.0,42.79662190225668,0.7329971849511661,41,sym,35.8421052631579,36.0,17.330971499007642,19,0.45607469271982354,0.7823291280674739,0.4460489766758813,2,31.25,41
smoothed,sym4,22647.824298487594,0.7272727272727273,27.95083334513174,9.553959182185507,66,1,False,False,165.7826852442945,,5.844204481315424,96464.33106991262,1.0,6.031260471584937e-05,0.8158654228259342,606.1661681767457,,,,[],[],10,228.57994031566437,30.782452337501013,867.54817366359,"[7, 10, 13, 19, 22, 32, 43, 51, 60, 64]","[43.64649581896788, 30.782452337501013, 867.54817366359, 58.9619971591851, 32.91156288933371, 458.87001241763403, 196.63165658892, 48.44543672797579, 374.46381662664277, 173.5377989268933]","[0, 0, 0, 17, 20, 26, 38, 48, 48, 63]","[8, 11, 65, 26, 26, 65, 65, 52, 65, 65]",22768220.00850094,830.007232302438,-830.007232302438,0.0,,,,SWT,inu.32000013032927,11354545.96850094,,0.0,-6.5,3.0,0.0,-6.5,,231.40723230243793,27.922797458521472,881.1994031566433,59.81965561848274,,0.0,27.922797458521472,,,6.982452337501002,0.0,2.5,268.94817366358996,231.40723230243793,,182.3661681767457,0.34634810488390116,0.5747362699502913,0.7583459982263225,0.1496574646345741,0.04322420968430034,0.9090909090909092,0.8575265366589745,0.3339753501504137,,0.1946455610839477,0.25501038685010186,0.25501038685010186,0.30993893969875924,,0.0,0.9563456783143738,0.7734071594231694,0.7928452510568416,,,,,0.5,,0.4137930626560918,0.0821917808219178,0.0,0.3287671232876712,0.0,0.23466586280537388,0.23466586280537388,0.0,0.05633802816901409,2.118806999237023,0.6757426492376302,50,1.6680108669056075,0.6486743306830969,38,0,0.2993125046568187,0.46911130573588117,59,0,0.49661310540996084,0.6696488534058679,31,12.449899597988733,0.8825481170001063,44.5,41.87472887646407,0.7313683981226946,42,sym,35.8421052631579,36.0,17.330971499007642,19,0.45607469271982354,0.7823291280674739,0.4460489766758813,2,32.0,42
