wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
dmey,1,reflect,0.5372871961938741,61.2760888923729,8618032.836060314,0.6413043478260869,342.25271777383074,216,raw,0.6040695156024125,4.036297395641581,6.867587128634359,55518.01375740366,0.7801515678274602,5.792878866976855e-06,0.9999982084936286,0.49537037037037035,85293.56184995547,0.16002976072646505,0.15174488965768348,412783.07056183706,65882920.38040441,19,12098.024515120731,0.009259259259259259,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035]","[85293.56184995547, 8243.731202995556, 12098.024515120731, 7049.4615261600575, 2940.8811019025193, 5850.7950434137165, 4608.865610708677, 8797.933624699055, 3209.1881582926826, 1657.9501334160477, 2877.480360918326, 5818.5116974060265, 2389.5227654377054, 1946.968472321006, 3339.706417923276, 5371.979418614788, 2852.4298811567824, 4611.005009367696, 7378.50379968201, 4475.05696628526, 671.0069793726891, 4127.284319963962, 6424.933358933607, 3938.013690048239, 5194.750112989358, 6449.193737173931, 1241.6967800583618, 5101.167709752391, 1353.566002887678, 2194.115282502427, 687.3572094271979, 2987.0747643776317, 2045.872654994213, 2385.7205024064365, 4451.136523848504, 3991.019183586019, 5754.656907996742, 6709.9633622395695, 2831.820132883652, 5214.8741610195, 2256.1482342441186, 3572.935116659693, 3225.3136307096925, 1408.946714670779, 4117.882271617295, 3169.4977855422662, 3131.6999485491197, 3088.9355663212, 4146.610110520577, 1865.1260565463392, 5793.610609802694, 1712.8520791622805, 3939.713436015445, 1043.1084311735688]",3.0,0.3,80.56639500210593,15,0.5,2310428.716207988,0.2076176647118622,0.13737373610030273,21838361.724047188,11707130350.515825,"[0.03125, 0.09375, 0.03125, 0.40625, 0.0625, 0.21875, 0.09375, 0.15625, 0.09375, 0.1875, 0.40625, 0.3125]",1,2310428.716207988,0.0625,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[661837.9241300878, 1605357.802649485, 2310428.716207988, 2263872.7889269525, 1856094.777207847, 1509664.2915568445, 1474663.8341192645, 1671123.6042973795]",3.0,0.5,flattop,32,16,80.56639500210593,15,22,540.0584727147767,17.24616601190467,850.8957992140067,"[6, 19, 30, 40, 48, 57, 66, 75, 88, 98, 110, 121, 128, 135, 146, 154, 162, 171, 178, 188, 199, 210]","[440.0927866754731, 647.4140508710061, 763.3217279174936, 481.34130462986207, 150.1682660050053, 782.054860948008, 480.39998779385286, 766.2850706698956, 850.8957992140067, 597.1233630932848, 760.0870937616124, 17.24616601190467, 777.6702685188569, 678.8564052988, 714.719752165521, 22.001183079856162, 303.288620169153, 770.7686154199165, 247.7069327559468, 665.6795492539424, 656.9194336673763, 307.24516180431505]","[0, 0, 26, 36, 47, 36, 65, 65, 65, 91, 91, 118, 91, 130, 130, 152, 159, 130, 177, 182, 190, 204]","[7, 26, 36, 43, 49, 65, 71, 81, 130, 103, 114, 124, 130, 143, 159, 155, 163, 215, 182, 215, 215, 215]",0.05,30,46842635.14355444,851.3779885445899,-851.3779885445899,DWT,mdp.39015067403785,0.0,0.0,1.3779885445899254,1.0,88,0.0,0.0,0.2461660119046698,,11.902858763538461,1.4675636238675906,2.211782804528717e-05,0.0,104744792.95471191,0.0,7.563145226557877e-05,0.0,0.0,3885.6381256878376,0.0,0.683604997894065,0.0,0.0,1.4381500445306301,764.2438487112522,0.9545454545454546,83.5,1.4675636238675906,32.286399725087904,1.4675636238676988,59064.14355444163,1.0381082093668947e-05,9665.873957451899,0.683604997894065,0.0,9665.873957451899,1.895799214006729,1.3779885445899254,1.0,88.0,0.0,0.0,0.0,0.0,97370.46712824702,0.0,1.2294446212257615e-05,0.8093517821812324,0.5123754130332955,0.010781239224636918,0.9240964307750172,0.0027651694987400636,0.7048590565903762,0.0,1.0,0.9999999999998845,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6352004917746602,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.9999999999999999,3.117600245887296,1.0,1,1.7020739487821581,0.8145866231629726,43,0,0,0.8180923455211185,1.0,1,0,0,0.4955286364129123,0.8940053494617337,3,20.688160865577203,0.9783142967866068,12.0,1.6973684210526314,0.9828678402172027,1,dmey,201.11111111111111,77.0,246.4855190698048,9,0.33965767563136423,0.8054018474729929,0.520619072816147,1,1.0,1
dmey,1,periodic,0.5291637884797779,61.342252634182,8533500.469661044,0.644927536231884,342.28735382436946,216,raw,0.6008736711982701,2.5356561456390443,6.856029061625053,56180.456741546914,0.7827292901788558,5.79248031342145e-06,0.999998238007681,0.49537037037037035,85295.05044084894,0.16003411399698697,0.15174794194159763,412783.94655116077,65884785.16615606,19,12096.65297135172,0.009259259259259259,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035]","[85295.05044084894, 8245.004006174973, 12096.65297135172, 7049.14301538047, 2939.944479164154, 5851.573047420668, 4607.809851451988, 8798.204754165192, 3210.0021987892605, 1658.7330459399689, 2878.4858293497523, 5817.227488478044, 2389.8949066132864, 1946.7920199307575, 3340.0106892152467, 5372.357006154958, 2851.2462931160194, 4610.321482333293, 7377.6801422127155, 4475.0638294552955, 670.382447907961, 4127.27401913271, 6424.515094787104, 3937.411391592856, 5194.315367556288, 6450.789281977075, 1241.35904662053, 5099.263015323155, 1352.10031710632, 2193.2156009827613, 686.1758184669951, 2988.0187635047996, 2046.2039442458988, 2386.3402595658044, 4450.556969860192, 3990.098469595893, 5755.354673829385, 6711.020179190969, 2830.3569241923997, 5213.218531263434, 2255.571490205828, 3574.8342071011534, 3223.743310280528, 1409.8510984300058, 4117.968495455535, 3169.6372873145806, 3132.440239624611, 3089.484047151831, 4145.801040336796, 1865.4837645918567, 5792.588083374402, 1713.89317431219, 3938.8027632879725, 1044.1985127816743]",3.0,0.3,80.29590890985561,15,0.5,2310397.913774583,0.20762249435380536,0.13737397137876947,21838824.400642578,11706807248.724197,"[0.03125, 0.09375, 0.03125, 0.40625, 0.0625, 0.21875, 0.09375, 0.15625, 0.09375, 0.1875, 0.40625, 0.3125]",1,2310397.913774583,0.0625,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[661804.425136505, 1605320.1331775612, 2310397.913774583, 2263844.689116186, 1856075.4724064295, 1509664.5184591443, 1474674.4325559228, 1671141.6102955604]",3.0,0.5,flattop,32,16,80.29590890985561,15,22,540.0184913115553,17.24616601190467,850.8957992140067,"[6, 19, 30, 40, 48, 57, 66, 75, 88, 98, 110, 121, 128, 135, 146, 154, 162, 171, 178, 188, 199, 210]","[440.1191929042751, 647.3362322743812, 763.3209441838757, 481.3413046443617, 150.1682660050152, 782.0548609923248, 480.39998779385286, 766.2850706698956, 850.8957992140067, 597.1233630932848, 760.0870937616124, 17.24616601190467, 777.6702685188569, 678.8564052988, 714.719752165521, 22.001183079856162, 303.28862016915406, 770.7931283062971, 247.7069328509915, 665.6787038160628, 656.9644487663306, 306.3490843335542]","[0, 0, 26, 36, 47, 36, 65, 65, 65, 91, 91, 118, 91, 130, 130, 152, 159, 130, 177, 182, 190, 204]","[7, 26, 36, 43, 49, 65, 71, 81, 130, 103, 114, 124, 130, 143, 159, 155, 163, 215, 182, 215, 215, 215]",0.05,30,46843385.96024726,851.3779885445899,-851.3779885445899,DWT,mdp.39015067403785,0.0,0.0,1.3779885445899254,1.0,88,0.0,0.0,0.2461660119046698,,10.531314994526838,1.4275822206461726,2.188254957855018e-05,0.0,104421691.16308403,0.0,7.998472278750168e-05,0.0,0.0,5750.423877336085,0.0,0.954091090144388,0.0,0.0,0.050440848935977556,765.119838034967,0.9545454545454546,83.5,1.4275822206461726,31.406808854215342,1.4275822206461464,59814.96024726331,1.521072403684598e-05,9635.071524046827,0.954091090144388,0.0,9635.071524046827,1.895799214006729,1.3779885445899254,1.0,88.0,0.0,0.0,0.0,0.0,97833.14372363687,0.0,9.242162298112033e-06,0.8050698869733816,0.5046286541076538,0.011026865376335682,0.91989168225977,0.00262733823404068,0.7357458995053369,7.910192227727824e-05,0.9768097104677991,0.9999999999998845,0.9727566133616395,0.9727566133616395,0.9727566133615498,0.9727566133615981,1.0,0.643275088371043,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.9999999999999999,3.083496802891735,0.9890609955395823,4,1.6972276727874787,0.8122672694120698,56,0,0,0.8103308878321039,0.9905127364514448,4,0,0,0.4944848923558244,0.8921222841816719,4,26.0,0.9727463312368972,17.0,5.209302325581395,0.9774633123689727,2,dmey,201.11111111111111,77.0,246.4855190698048,9,0.33965767563136423,0.8054018474729929,0.520619072816147,1,1.75,2
dmey,1,symmetric,0.5344422291160909,61.299146137533704,8550564.817366466,0.6376811594202898,342.17748840128206,216,raw,0.60707394561589,2.5379174922472933,6.857031500252836,56475.180443553654,0.7753881716323441,5.79292551084434e-06,0.9999981811346054,0.49537037037037035,85295.05044084894,0.16002840406362404,0.15174693545310475,412775.6121589559,65885202.561661065,19,12096.877552372785,0.009259259259259259,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035]","[85295.05044084894, 8245.090583578722, 12096.877552372785, 7048.660903876691, 2940.8610061997188, 5850.604852899829, 4608.677205156979, 8797.837090818506, 3209.174824158769, 1657.9007309278036, 2877.664561174348, 5818.297418847141, 2390.195090375775, 1947.7113290885213, 3340.7370924859315, 5371.217447546996, 2851.19834411515, 4611.279590353774, 7377.4021524058935, 4475.503861325669, 670.2954475917395, 4127.229413279088, 6424.679000089015, 3938.057626742229, 5195.054112924345, 6449.227940368761, 1242.2803661063651, 5100.870945661879, 1353.7354963819828, 2193.5069668504357, 687.1357177894223, 2987.063176497786, 2045.6561861094917, 2385.663912550444, 4451.218287392041, 3990.8577194350096, 5754.401035659481, 6710.913449240055, 2830.8447981096115, 5215.293304110678, 2255.1356753793, 3572.5222186185683, 3226.1593541720326, 1407.9264187524566, 4116.792210420695, 3171.211453917332, 3133.264223371718, 3090.4506526218574, 4145.309991729219, 1865.5332556482015, 5792.8069546848765, 1713.5185212189972, 3939.0069705979313, 1043.8479202423755]",3.0,0.3,80.39840890975782,15,0.5,2310394.8755200715,0.20761968561296182,0.1373740770379671,21838575.61717338,11706850514.045858,"[0.03125, 0.09375, 0.03125, 0.40625, 0.0625, 0.21875, 0.09375, 0.15625, 0.09375, 0.1875, 0.40625, 0.3125]",1,2310394.8755200715,0.0625,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[661837.2240032107, 1605332.405932708, 2310394.8755200715, 2263864.024788262, 1856109.4940715367, 1509678.0889594737, 1474692.6080076667, 1671175.8549511945]",3.0,0.5,flattop,32,16,80.39840890975782,15,22,540.0332534570542,17.24616601190467,850.8957992140067,"[6, 19, 30, 40, 48, 57, 66, 75, 88, 98, 110, 121, 128, 135, 146, 154, 162, 171, 178, 188, 199, 210]","[439.95350719297755, 647.387516466249, 763.3208993272335, 481.34130464486145, 150.16826600501997, 782.0548610603907, 480.39998779385286, 766.2850706698956, 850.8957992140067, 597.1233630932848, 760.0870937616124, 17.24616601190467, 777.6702685188569, 678.8564052988, 714.719752165521, 22.001183079856162, 303.28862016915417, 770.7216755250149, 247.70693291185302, 665.6784130254233, 656.9551870137273, 306.8693031056933]","[0, 0, 26, 36, 47, 36, 65, 65, 65, 91, 91, 118, 91, 130, 130, 152, 159, 130, 177, 182, 190, 204]","[7, 26, 36, 43, 49, 65, 71, 81, 130, 103, 114, 124, 130, 143, 159, 155, 163, 215, 182, 215, 215, 215]",0.05,30,46843230.36759265,851.3779885445899,-851.3779885445899,DWT,mdp.39015067403785,0.0,0.0,1.3779885445899254,1.0,88,0.0,0.0,0.2461660119046698,,10.755896015592953,1.4423443661451074,2.177689038090902e-05,0.0,104464956.48474503,0.0,7.427478942456656e-05,0.0,0.0,6167.819382339716,0.0,0.8515910902421808,0.0,0.0,0.050440848935977556,756.7854458300862,0.9545454545454546,83.5,1.4423443661451074,31.73157605519191,1.4423443661449726,59659.36759264767,1.240198319329977e-05,9632.033269535284,0.8515910902421808,0.0,9632.033269535284,1.895799214006729,1.3779885445899254,1.0,88.0,0.0,0.0,0.0,0.0,97584.36025444046,0.0,1.0248650790994907e-05,0.813377214226784,0.5096623553020271,0.01086683689857093,0.9202563628182407,0.0026551619035496956,0.6739722136754154,0.00011429470403729702,0.9768446563834721,0.9999999999998845,0.9828155608981225,0.9828155608981225,0.9828155608979582,0.9828155608980808,1.0,0.6416017799172044,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.9999999999999999,3.0967426752158693,0.993309735364904,2,1.678158907854459,0.8031412494493114,80,0,0,0.8132972325776439,0.9941386654333989,2,0,0,0.4884686369890121,0.8812680891131629,6,38.379682124790975,0.9597697252360682,22.5,3.392226148409894,0.9680924097878454,3,dmey,201.11111111111111,77.0,246.4855190698048,9,0.33965767563136423,0.8054018474729929,0.520619072816147,1,2.5,3
coif14,1,antisymmetric,2.825533225199451e-26,314.06714961992924,9328562.021319462,0.6308724832214765,342.146644078424,216,raw,1.2143372727122256e-13,-2.2988833059401086e-10,6.976062939089763,189193.88976739836,0.9332308735449395,5.8182514196941265e-06,1.0,0.49537037037037035,85295.0,0.1599541292741995,0.15175718410389574,412018.82671312586,65879034.74227873,19,12086.121656357194,0.009259259259259259,"[0.0, 0.004629629629629629, 0.009259259259259259, 0.013888888888888888, 0.018518518518518517, 0.023148148148148147, 0.027777777777777776, 0.032407407407407406, 0.037037037037037035, 0.041666666666666664, 0.046296296296296294, 0.05092592592592592, 0.05555555555555555, 0.06018518518518518, 0.06481481481481481, 0.06944444444444445, 0.07407407407407407, 0.07870370370370369, 0.08333333333333333, 0.08796296296296297, 0.09259259259259259, 0.09722222222222221, 0.10185185185185185, 0.10648148148148148, 0.1111111111111111, 0.11574074074074073, 0.12037037037037036, 0.125, 0.12962962962962962, 0.13425925925925924, 0.1388888888888889, 0.14351851851851852, 0.14814814814814814, 0.15277777777777776, 0.15740740740740738, 0.16203703703703703, 0.16666666666666666, 0.17129629629629628, 0.17592592592592593, 0.18055555555555555, 0.18518518518518517, 0.1898148148148148, 0.19444444444444442, 0.19907407407407407, 0.2037037037037037, 0.20833333333333331, 0.21296296296296297, 0.2175925925925926, 0.2222222222222222, 0.22685185185185183, 0.23148148148148145, 0.2361111111111111, 0.24074074074074073, 0.24537037037037035]","[85295.0, 8243.109732584988, 12086.121656357194, 7036.505012025483, 2931.6858515714166, 5829.846884312716, 4587.904706051991, 8758.57050741645, 3196.4350607753495, 1652.8663479168708, 2871.083401593466, 5808.356589360902, 2388.4346287227395, 1946.7509577949666, 3340.400401681729, 5371.095478459709, 2848.3610770833893, 4600.818318943886, 7354.293796936194, 4456.682005125542, 667.2490190259296, 4107.709374898976, 6397.035474668832, 3924.1596030587866, 5182.973603162683, 6444.504208626617, 1241.3611839902528, 5101.927634488951, 1352.7152430156439, 2192.750811964265, 685.2455716036698, 2979.8259552148666, 2037.8784117484827, 2374.334413702101, 4426.573125118345, 3970.035228715568, 5732.346116556468, 6694.164820228565, 2827.7808245671217, 5215.393413005873, 2258.1250824961553, 3578.5590804726003, 3224.251824767153, 1408.0094262565979, 4105.644369586708, 3155.3725511246657, 3115.246458352748, 3071.695122599051, 4123.906850015695, 1857.6612680812464, 5776.706394581149, 1711.8010435015278, 3939.156677382403, 1045.2099662260478]",3.0,0.3,81.25000000000006,15,0.5,2300762.842250538,0.20760728362976846,0.13739585392834802,21740991.256918952,11602385557.561121,"[0.03125, 0.09375, 0.03125, 0.40625, 0.0625, 0.21875, 0.09375, 0.15625, 0.09375, 0.1875, 0.40625, 0.3125]",1,2300762.842250538,0.0625,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[658792.8162680058, 1598232.2821823228, 2300762.842250538, 2255570.5430181925, 1849157.94376891, 1503359.8531918, 1467133.6114307074, 1662491.192832768]",3.0,0.5,flattop,32,16,81.25000000000006,15,22,538.5909090909091,16.999999999999986,849.0000000000005,"[6, 19, 30, 40, 48, 57, 66, 75, 88, 98, 110, 121, 128, 135, 146, 154, 162, 171, 178, 188, 199, 210]","[439.0000000000001, 645.0000000000005, 762.0000000000002, 480.0000000000002, 150.0000000000001, 779.0000000000002, 479.00000000000034, 764.9999999999995, 849.0000000000005, 595.0, 758.0000000000001, 16.999999999999986, 775.0000000000002, 677.9999999999998, 713.0000000000002, 22.000000000000114, 302.99999999999966, 768.0, 246.9999999999999, 664.0000000000005, 654.9999999999995, 305.9999999999998]","[0, 0, 26, 36, 47, 36, 65, 65, 81, 91, 91, 118, 91, 130, 130, 152, 159, 130, 177, 182, 190, 204]","[7, 26, 36, 43, 49, 81, 71, 81, 130, 103, 114, 124, 130, 143, 159, 155, 163, 215, 182, 215, 215, 215]",0.05,30,46783571.0,850.0000000000005,-850.0000000000005,DWT,mdp.39015067403785,0.0,0.0,4.547473508864641e-13,1.0,88,0.0,0.0,1.4210854715202004e-14,,1.8189894035458565e-12,0.0,0.0,0.0,7.62939453125e-06,0.0,2.7755575615628914e-17,0.0,0.0,7.450580596923828e-09,0.0,5.684341886080802e-14,0.0,0.0,0.0,5.820766091346741e-11,1.0,88.0,0.0,1.8189894035458565e-12,2.3318720691763294e-13,0.0,5.551115123125783e-17,1.862645149230957e-09,5.684341886080802e-14,0.0,1.862645149230957e-09,4.547473508864641e-13,4.547473508864641e-13,0.9545454545454546,83.5,0.0,0.0,0.0,0.0,1.1175870895385742e-08,0.0,0.0,1.4291139060754362e-13,2.5788514229670983e-26,0.9492423016226622,0.9635592148707818,0.003923697768817418,0.61592982430502,0.01596215675552102,0.9376247285964118,5.772874413184082e-14,0.0,0.0,1.4987103150947353e-13,5.6339183651140406e-14,2.3987105149461784e-13,0.0,0.5,0.5000000000000006,1.0,1.0,3.3000807784058323e-13,3.3000807784058323e-13,0.30000000000034244,0.09622786000100532,91,1.6810935211562208,0.8045457106018258,74,0,0,0.23076923076932027,0.28208212927639853,91,0,0,0.43578024048991965,0.7862105992660996,86,8.020806277010642,0.9915924462505129,85.5,84.8906479038405,0.9509849023705395,4,coif,327.51633986928107,223.0,306.0404192555196,153,0.5531441704870869,1.0,0.31279908065903916,3,3.75,4
