signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,rbio5.5,99586.32536181019,0.6632653061224489,28.086114789385853,10.207284227389945,294,1,False,False,324.5750759997815,,7.970127146847272,376536.11974897515,1.0,4.145545605409372e-05,0.9816387720388488,1214.2160717124725,,,,[],[],13,970.0501356186371,130.6985312009765,1851.5148973164817,"[6, 46, 76, 97, 124, 144, 166, 189, 206, 225, 244, 259, 284]","[1727.5195418897558, 1851.5148973164817, 378.22357142249393, 1372.9182664987293, 422.601004366491, 589.7415375305006, 1693.3027243971828, 130.6985312009765, 580.1141598476337, 1422.853768995671, 433.5688397701848, 226.99545241159944, 1780.599467394579]","[0, 0, 64, 52, 104, 104, 104, 178, 178, 178, 230, 254, 230]","[24, 230, 80, 104, 129, 157, 230, 192, 223, 230, 254, 266, 293]",394873246.01543176,1692.225577835005,-1692.225577835005,0.0,,,,SWT,inu.32000013025046,200324057.17543176,,0.0,-16.5,19.0,0.0,1.5,,552.425577835005,656.5688856186371,2579.2517630422826,656.5688856186368,,0.0,656.5688856186371,,,126.6985312009765,0.0,-21.0,711.7148973164817,552.425577835005,,358.6160717124726,0.7527390262950906,0.8854393838071553,0.9160317072641927,0.02889710897161503,0.020265487777188812,0.363636363636363,0.9855067810982978,0.8144982707112194,,0.4124080512802304,0.9157038778306714,0.9157038778306714,0.9157038778306712,,0.0,0.12371884236699143,0.9790012993512529,0.7834535407039371,,,,,0.5,,0.9274726452468612,0.17431192660550457,0.09243697478991598,0.46474920302062406,0.46474920302062406,0.4307692307692308,2.8534074867678325,0.9823250995140929,2,1.931110411941943,0.7372048161165831,3,0,0.5400121700431458,1.0,1,0,0.5958767661951403,0.7984616844847366,2,0.816496580927726,0.9922972020667196,2.0,1.7142857142857144,0.9867146387692088,1,rbio,60.46666666666667,62.0,36.92244123384404,15,0.9285757302017464,1.0,0.049996988858777486,5,2.0,1
smoothed,sym2,150039.14826324204,0.6768707482993197,35.95673700780324,10.335765148012552,294,1,False,False,321.2714792596193,,7.986579789511599,368383.6361189689,1.0,4.181828614573394e-05,0.9836282585284388,1206.290684687186,,,,[],[],12,997.0924667752246,98.91189810512674,1826.860694171093,"[6, 46, 76, 97, 124, 144, 166, 190, 207, 225, 246, 284]","[1684.0140987852155, 1826.860694171093, 569.7995638520024, 1299.9845489171278, 558.5896759715675, 411.3766504148218, 1330.9907583619968, 98.91189810512674, 539.776990614924, 1652.2943645941687, 395.442092842256, 1597.0682646723942]","[0, 0, 52, 52, 104, 129, 104, 178, 178, 104, 230, 230]","[24, 230, 81, 104, 157, 157, 178, 192, 224, 230, 255, 293]",392112230.6438882,1661.5201365332778,-1661.5201365332778,0.0,,,,SWT,inu.32000013025046,197563041.80388817,,0.0,-17.0,20.0,0.0,-3.5,,521.7201365332778,683.6112167752246,1933.7096013026949,683.6112167752246,,0.0,683.6112167752246,,,94.91189810512674,0.0,-17.0,687.060694171093,521.7201365332778,,350.69068468718615,0.41225437399210607,0.9038483968164641,0.9400746210896029,0.14188242787719027,0.05109368659724874,0.4848484848484843,0.9870771588125016,0.3546896731941605,,0.2694925203143196,0.999999999999771,0.999999999999771,0.9999999999997713,,0.0,0.06365418597480227,0.7306642738149546,0.7235612303754821,,,,,0.75,,0.7172837552950244,0.16513761467889906,0.1596638655462185,0.34122266830799397,0.34122266830799397,0.3538461538461538,2.6381679249391623,0.9082258953263941,7,1.786009787875611,0.6818123961794688,8,0,0.5077165957640771,0.940194728803078,3,0,0.5344711029034699,0.7161794541137791,5,2.217355782608345,0.979081549220676,5.75,4.992570579494799,0.9624181331009041,2,sym,51.26315789473684,55.0,31.909319616102334,19,0.78723910046118,0.8642256186152028,0.1896649440926132,2,2.0,2
smoothed,db2,150039.148263348,0.6768707482993197,35.956737007798864,10.335765148012495,294,1,False,False,321.27147925962066,,7.986579789511601,368383.6361189782,1.0,4.1818286145704115e-05,0.9836282585284432,1206.2906846872083,,,,[],[],12,997.092466775298,98.91189810515039,1826.8606941711923,"[6, 46, 76, 97, 124, 144, 166, 190, 207, 225, 246, 284]","[1684.0140987853083, 1826.8606941711923, 569.7995638520147, 1299.984548917115, 558.5896759716776, 411.3766504148889, 1330.9907583621978, 98.91189810515039, 539.7769906149495, 1652.2943645943608, 395.44209284225485, 1597.0682646724658]","[0, 0, 52, 52, 104, 129, 104, 178, 178, 104, 230, 230]","[24, 230, 81, 104, 157, 157, 178, 192, 224, 230, 255, 293]",392112230.64389014,1661.5201365333278,-1661.5201365333278,0.0,,,,SWT,inu.32000013025046,197563041.80389014,,0.0,-17.0,20.0,0.0,-3.5,,521.7201365333278,683.6112167752981,1933.709601303577,683.611216775298,,0.0,683.6112167752981,,,94.91189810515039,0.0,-17.0,687.0606941711924,521.7201365333278,,350.69068468720843,0.41225437399224674,0.903848396814951,0.9400746210895923,0.14188242787720248,0.05109368659731349,0.4848484848484843,0.987077158812505,0.3546896731946858,,0.26949252031442594,0.9999999999999999,0.9999999999999999,0.9999999999999998,,0.0,0.06365418597497113,0.730664273815294,0.7235612303757235,,,,,0.75,,0.7172837552951741,0.16513761467889906,0.1596638655462185,0.3412226683081952,0.3412226683081952,0.3538461538461538,2.638167924939929,0.908225895326658,6,1.7860097878754426,0.6818123961794046,9,0,0.5077165957642168,0.9401947288033367,2,0,0.5344711029033726,0.7161794541136488,6,2.8722813232690143,0.9729030063842545,5.75,4.23529411764706,0.9593288616826934,3,db,60.421052631578945,60.5,24.182450168651584,38,0.9278752436647172,0.6549526347809673,0.15400153900040775,3,3.0,3
smoothed,bior3.9,66420.22727734054,0.6530612244897959,20.102236151869082,10.101313764439205,294,1,False,False,322.1011652696085,,7.965919221317235,375798.6556769294,1.0,3.455282639737261e-05,0.9604761955435183,1215.4219903909495,,,,[],[],14,896.769558413288,82.60143132633016,1845.7549398133476,"[6, 29, 46, 76, 96, 124, 143, 166, 189, 206, 225, 244, 259, 284]","[1677.1153845603149, 82.60143132633016, 1845.7549398133476, 364.0081697869716, 1378.0045183295174, 600.1187004775185, 423.6343707883302, 1634.2421396334769, 133.70176913543537, 1389.4952862111413, 556.9434462048127, 439.57918633076565, 222.14930849215216, 1807.4251666959187]","[0, 24, 0, 64, 51, 104, 129, 104, 178, 178, 223, 228, 254, 228]","[24, 31, 293, 79, 104, 157, 157, 228, 192, 228, 228, 254, 263, 293]",393458409.1800752,1668.334015168966,-1668.334015168966,0.0,,,,SWT,inu.32000013025046,198909220.34007522,,0.0,-20.5,18.0,0.0,2.0,,528.5340151689661,583.288308413288,2523.3738177860323,583.2883084132882,,0.0,583.288308413288,,,78.60143132633016,0.0,-16.0,705.9549398133477,528.5340151689661,,359.8219903909496,0.49776582555563675,0.5352187100626394,0.896201224291181,0.0,0.0,0.27272727272727204,0.9688023507453938,0.772904526267685,,0.1961592102728131,0.6872742926386628,0.6872742926386628,0.6872742926386637,,0.0,0.1328582182521744,0.9575053173062953,0.7694609099049594,,,,,0.25,,0.8197648117622895,0.10091743119266054,0.17647058823529413,0.36863457903574026,0.36863457903574026,0.43846153846153846,2.3800741963189,0.8193735499019947,14,1.653389755156332,0.6311844640687021,34,0,0.4427126707583664,0.8198198028073971,12,0,0.492952488706226,0.6605454295803459,23,10.04572877727976,0.9052289737992476,20.75,17.570683429182825,0.8547371284090577,4,bior,23.2,17.0,21.341441911387875,15,0.3562782294489611,0.578007336411596,0.5772030384622484,1,3.25,4
smoothed,bior3.7,66420.22727734054,0.6530612244897959,20.102236151869082,10.10298559860935,294,1,False,False,322.1521611809903,,7.965978048234538,375785.96700524463,1.0,3.352408755664935e-05,0.9606556201879419,1214.9834732695958,,,,[],[],14,898.4576841418285,90.17976538962012,1832.976561298261,"[6, 29, 46, 76, 96, 124, 143, 166, 189, 206, 225, 244, 259, 284]","[1681.9293342083688, 90.17976538962012, 1832.976561298261, 365.0723775770018, 1383.027149500016, 606.800179815358, 431.1159092529365, 1637.9101762178927, 134.32251169666165, 1395.6418067276009, 559.5096171609459, 440.3680976498183, 225.43546468793716, 1794.1186268031797]","[0, 24, 0, 64, 51, 104, 129, 104, 178, 178, 223, 228, 254, 228]","[24, 31, 293, 79, 104, 157, 157, 228, 192, 228, 228, 254, 263, 293]",393450948.2411246,1668.785365432494,-1668.785365432494,0.0,,,,SWT,inu.32000013025046,198901759.40112457,,0.0,-20.5,18.0,0.0,2.0,,528.9853654324941,584.9764341418286,2547.0075779855997,584.9764341418285,,0.0,584.9764341418286,,,86.17976538962012,0.0,-16.0,693.176561298261,528.9853654324941,,359.3834732695959,0.5030217107381757,0.48302329645611036,0.8965140782518191,0.00040398239646290135,0.0,0.27272727272727204,0.9689439774739271,0.7721888719227622,,0.23023207458739012,0.6925365036450241,0.6925365036450241,0.692536503645024,,0.0,0.12953479945481292,0.966597113408943,0.738418470325517,,,,,0.25,,0.8191968299639265,0.10091743119266054,0.17647058823529413,0.3704503397488782,0.3704503397488782,0.43846153846153846,2.3828373277679926,0.820324796223555,13,1.6394679891571933,0.6258698052693161,38,0,0.44455593573752744,0.8232331795448394,10,0,0.4871028987458162,0.6527071084402929,27,12.987173159185437,0.8774794984982506,22.0,16.64752870693959,0.8349661643434649,5,bior,23.2,17.0,21.341441911387875,15,0.3562782294489611,0.578007336411596,0.5772030384622484,1,4.0,5
smoothed,sym12,114923.90828213027,0.6700680272108843,30.850723257992595,10.423302515362023,294,1,False,False,320.0445904913114,,7.98436801430717,368383.6361189795,1.0,3.982022228006645e-05,0.9797248009345125,1206.2465067786525,,,,[],[],12,930.8704379913424,80.87475666021919,1726.8686064725316,"[6, 46, 76, 96, 124, 144, 166, 190, 206, 225, 246, 272]","[1726.8686064725316, 1600.153205583853, 279.3935048571889, 1195.083278064011, 558.73595352668, 368.58456364861536, 1269.8203655789325, 80.87475666021919, 1551.6896088612775, 578.906130264362, 385.56447775207425, 1574.770804626366]","[0, 24, 65, 51, 104, 129, 104, 178, 104, 223, 230, 230]","[230, 230, 80, 104, 157, 157, 178, 192, 230, 230, 254, 293]",389108918.0736908,1650.544079041511,-1650.544079041511,0.0,,,,SWT,inu.32000013025046,194559729.23369077,,0.0,-21.5,20.0,0.0,-8.0,,510.744079041511,617.3891879913424,1139.0452558961097,617.3891879913426,,0.0,617.3891879913424,,,76.87475666021919,0.0,-12.5,587.0686064725317,510.744079041511,,350.64650677865257,0.28580528575646386,0.8024720651835948,0.9564556788333337,0.12669349246307943,0.029637214243526222,0.42424242424242364,0.9839960105634855,0.354689673194758,,0.1883959273240174,0.7935732612571715,0.7935732612571715,0.7935732612571726,,0.0,0.06331937192878419,0.4249606474147475,0.4806510413291788,,,,,0.75,,0.4886494123593408,0.08256880733944953,0.23529411764705882,0.297066509357486,0.297066509357486,0.2846153846153846,2.0070609230094076,0.6909585574682,43,1.6836932091355874,0.642752861235599,26,0,0.39822050082963,0.7374287523886971,24,0,0.49549898056008324,0.663957672330035,21,9.882644720249063,0.9067675026391597,28.5,26.48952824201396,0.8189497890554289,6,sym,51.26315789473684,55.0,31.909319616102334,19,0.78723910046118,0.8642256186152028,0.1896649440926132,2,5.0,6
smoothed,bior3.5,66420.22727734054,0.6530612244897959,20.102236151869082,10.10516708226248,294,1,False,False,322.2302954515567,,7.9661225203077475,375752.9000355243,1.0,3.197896011803208e-05,0.960837452644915,1212.8883845850696,,,,[],[],14,899.3641826056984,99.90645420123974,1811.6694452432885,"[6, 29, 46, 76, 96, 124, 143, 166, 189, 206, 225, 244, 259, 284]","[1686.2325692510049, 99.90645420123974, 1811.6694452432885, 365.27479034578664, 1388.7273347558753, 614.703945273477, 440.7888227319538, 1641.7119109677194, 134.36299425041852, 1402.6054101910072, 561.0461415520473, 441.78982076907187, 230.0063679591451, 1772.272548987742]","[0, 24, 0, 64, 51, 104, 129, 104, 178, 178, 223, 228, 254, 228]","[24, 31, 293, 79, 104, 157, 157, 228, 192, 228, 228, 254, 263, 293]",393431504.8629291,1668.8034919491017,-1668.8034919491017,0.0,,,,SWT,inu.32000013025046,198882316.0229291,,0.0,-20.5,18.0,0.0,2.0,,529.0034919491018,585.8829326056984,2559.698556479778,585.8829326056986,,0.0,585.8829326056984,,,95.90645420123974,0.0,-16.0,671.8694452432885,529.0034919491018,,357.2883845850697,0.5110746064270861,0.4046277284646026,0.8969223040275182,0.0013961162194336824,0.0,0.27272727272727204,0.96908750478092,0.7703238602697129,,0.27396413302406364,0.6953622328624499,0.6953622328624499,0.6953622328624505,,0.0,0.11365661186022255,0.9714792729907376,0.6866572189298291,,,,,0.25,,0.8177166563575283,0.10091743119266054,0.17647058823529413,0.37052326186587237,0.37052326186587237,0.43846153846153846,2.366410543934035,0.8146696480755183,18,1.618417596104896,0.6178337804810209,41,0,0.44376377822473145,0.8217662542480768,11,0,0.47826992411456815,0.6408711178409084,31,13.375973484822204,0.8738115708979037,25.25,19.69347549642962,0.8178020118640462,7,bior,23.2,17.0,21.341441911387875,15,0.3562782294489611,0.578007336411596,0.5772030384622484,1,5.5,7
smoothed,sym14,115217.92955084782,0.6700680272108843,30.580706770685396,10.436220346780885,294,1,False,False,320.07000366858904,,7.983543364097798,368383.6361189714,1.0,3.982898447774209e-05,0.9813034107724118,1208.130809520896,,,,[],[],12,932.1040542906636,78.48462677477573,1716.7148484174152,"[6, 46, 76, 96, 124, 144, 166, 190, 206, 225, 246, 272]","[1716.7148484174152, 1629.9530912378953, 285.724764395972, 1186.4593540554354, 557.9749760781438, 362.0518347489683, 1263.4268041645182, 78.48462677477573, 1553.7206628698414, 596.7796164144756, 390.06317251559153, 1563.8948998149322]","[0, 24, 65, 52, 104, 129, 104, 178, 104, 223, 230, 230]","[230, 230, 80, 104, 157, 157, 178, 192, 230, 230, 254, 293]",389094567.20577204,1638.6995854754134,-1638.6995854754134,0.0,,,,SWT,inu.32000013025046,194545378.36577204,,0.0,-21.5,20.0,0.0,-8.0,,498.89958547541346,618.6228042906637,1153.8486514879642,618.6228042906637,,0.0,618.6228042906637,,,74.48462677477573,0.0,-8.0,576.9148484174152,498.89958547541346,,352.5308095208961,0.28842449067457593,0.8029166352860132,0.9588730206931977,0.12103036777288023,0.029816870120206486,0.42424242424242364,0.9852420676349114,0.3546896731943017,,0.1776496906708425,0.7974186793786803,0.7974186793786803,0.7974186793786805,,0.0,0.07760006211976306,0.43065544389281435,0.45598457675716003,,,,,0.75,,0.48755691826141884,0.08256880733944953,0.31092436974789917,0.24941667324965036,0.24941667324965036,0.2846153846153846,1.9929092830893154,0.6860866591651157,46,1.6838194351792934,0.6428010482510923,25,0,0.39657630920267156,0.7343840216989664,25,0,0.4956544437023138,0.664165989501408,19,11.84271928232701,0.8882762331855942,28.75,25.911651348947526,0.8085249090456272,8,sym,51.26315789473684,55.0,31.909319616102334,19,0.78723910046118,0.8642256186152028,0.1896649440926132,2,6.5,8
smoothed,sym20,115449.27985017562,0.6700680272108843,31.213694103409814,10.430828531265082,294,1,False,False,320.1505406924692,,7.983401434996261,368383.6361185511,1.0,3.966221647867059e-05,0.9805414759849448,1209.0616222956933,,,,[],[],12,932.2177954330318,74.03436935160289,1710.0516514884291,"[6, 46, 76, 96, 124, 144, 166, 190, 206, 225, 246, 272]","[1710.0516514884291, 1644.7267109602506, 284.90216240008544, 1182.1954168635946, 558.0939778461044, 353.9017480795235, 1258.5498218900702, 74.03436935160289, 1558.1808666049021, 608.7506865138854, 395.15838288289115, 1558.0677503150425]","[0, 24, 65, 52, 104, 129, 104, 178, 104, 223, 230, 230]","[230, 230, 80, 104, 157, 157, 178, 192, 230, 230, 254, 293]",389079479.30432916,1635.9783232249097,-1635.9783232249097,0.0,,,,SWT,inu.32000013025046,194530290.46432915,,0.0,-21.5,20.0,0.0,-8.0,,496.1783232249097,618.7365454330318,1155.2135451963823,618.7365454330319,,0.0,618.7365454330318,,,70.03436935160289,0.0,-8.0,570.2516514884292,496.1783232249097,,353.46162229569336,0.29672502573685483,0.7944552801360992,0.9578640385409779,0.12005569731255762,0.02995823214148905,0.42424242424242364,0.9846406433899237,0.35468967317059535,,0.15764093728542106,0.7977732322897143,0.7977732322897143,0.7977732322897149,,0.0,0.08465447464312309,0.4311805120662213,0.4397977117468795,,,,,0.75,,0.4864083157260371,0.08256880733944953,0.31092436974789917,0.23846916422198783,0.23846916422198783,0.2846153846153846,1.9779687576581069,0.6809431760842504,48,1.6825085759346732,0.6423006254153969,27,0,0.39320323589890227,0.7281377304283461,27,0,0.4953288768338651,0.6637297371000033,22,11.575836902790225,0.8907939914831111,31.0,28.497751124437784,0.7991705806472159,9,sym,51.26315789473684,55.0,31.909319616102334,19,0.78723910046118,0.8642256186152028,0.1896649440926132,2,7.25,9
smoothed,sym16,115306.7625252351,0.6598639455782312,30.336942792473515,10.434660761564443,294,1,False,False,320.0819286901152,,7.983386900568097,368383.63611893466,1.0,3.977093365992346e-05,0.9810656669581793,1207.7287796495955,,,,[],[],12,932.2491757946336,76.73683212834567,1711.866574337484,"[6, 46, 76, 96, 124, 144, 166, 190, 206, 225, 246, 272]","[1711.866574337484, 1638.4005783854193, 285.93051140175567, 1186.0529176561909, 557.8022284754244, 358.2656031522297, 1261.108363014148, 76.73683212834567, 1554.9258489715285, 602.706617956647, 392.1668923563393, 1561.027141700094]","[0, 24, 65, 52, 104, 129, 104, 178, 104, 223, 230, 230]","[230, 230, 80, 104, 157, 157, 178, 192, 230, 230, 254, 293]",389086644.36008483,1635.8684096429893,-1635.8684096429893,0.0,,,,SWT,inu.32000013025046,194537455.52008483,,0.0,-21.5,20.0,0.0,-8.0,,496.0684096429893,618.7679257946336,1155.590109535604,618.7679257946339,,0.0,618.7679257946336,,,72.73683212834567,0.0,-8.0,572.0665743374841,496.0684096429893,,352.1287796495956,0.28965354104827357,0.799971294518953,0.9585811721231484,0.11995588495810866,0.02987114975093277,0.33333333333333265,0.9850544073569885,0.35468967319223016,,0.16979145041114846,0.7978710508830884,0.7978710508830884,0.7978710508830897,,0.0,0.07455317166482137,0.43132537459181275,0.4442066931224602,,,,,0.75,,0.48695377270945345,0.08256880733944953,0.31092436974789917,0.2380269870925643,0.2380269870925643,0.2846153846153846,1.9790240764312357,0.6813064842074821,47,1.6461806368515979,0.6284323704021055,35,0,0.39364041006912165,0.7289472939798202,26,0,0.48388880703524595,0.6484002966515112,29,9.287087810503355,0.9123859640518551,34.25,32.575326815624116,0.7946363782523427,10,sym,51.26315789473684,55.0,31.909319616102334,19,0.78723910046118,0.8642256186152028,0.1896649440926132,2,8.0,10
