signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,relative_peaks_array_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
raw,rbio3.1,8757578.844343798,0.6574074074074074,430.94172740341025,-0.7399874054870371,72,3,False,False,651.5155996629283,,7.761264401780269,687745.08190593,0.5510209409587981,1.373427296081951e-06,-0.3988155906591219,3.0,0.013888888888888888,36683.411621822845,6,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111, 0.25, 0.2638888888888889, 0.2777777777777778, 0.29166666666666663, 0.3055555555555555, 0.3194444444444444, 0.3333333333333333, 0.3472222222222222, 0.3611111111111111, 0.375, 0.38888888888888884, 0.40277777777777773, 0.41666666666666663, 0.4305555555555555, 0.4444444444444444, 0.4583333333333333, 0.4722222222222222, 0.4861111111111111]","[63987.50684313306, 2554.4053685909553, 36683.411621822845, 11126.51207996889, 28812.63053527905, 3665.5536206231573, 4978.899155003886, 5588.399818586159, 11573.338689428661, 2356.982671551196, 3690.9253934274143, 8959.057149105733, 3663.742321168233, 4616.528828656401, 3855.0809550650565, 2221.0693508472477, 4479.962242952976, 3620.6025410981106, 3653.487065327569, 2252.5768905078926, 6526.449281149414, 1377.0374911168562, 3649.1579036500684, 1072.6798107479483, 2313.782413816063, 1522.95916662234, 6092.79289368944, 3987.2980146080117, 2862.88858428354, 1272.5340904443367, 1676.3269195992243, 2796.8236558864432, 1792.5556719285637, 1468.8924537919029, 1293.2094808575469, 1615.4519754766613]",14,946.2802441476186,215.49444578595944,3819.9325996454995,"[1, 4, 11, 14, 18, 26, 30, 37, 40, 43, 46, 50, 54, 62]","[545.4886366374349, 1261.2725607762231, 437.4839016681699, 360.8009738771409, 1193.075449665482, 246.30685661525706, 1101.3418264927357, 3819.9325996454995, 567.5809790061137, 922.2619745128968, 215.49444578595944, 680.4096897877492, 1640.8674191695445, 255.60610442645213]","[0, 2, 9, 12, 12, 25, 28, 28, 39, 42, 44, 44, 53, 61]","[2, 67, 12, 16, 28, 28, 33, 67, 42, 53, 48, 53, 67, 67]",136497254.91442358,3065.28707703268,-3065.28707703268,253661.51294981284,0.1138143575457948,0.13121643878717207,0.4861111111111111,SWT,mdp.39015056038089,0.0,0.0,0.0,100548026.91442358,0.0,0.0,-9.0,4.0,115738.10935200377,42473.89327322912,3770.3066670863986,0.0,-9.0,0.00931262593885765,1919.28707703268,385.78024414761865,7642.923418066661,385.8200697354341,0.017290034089529255,135731.04001511028,385.78024414761865,0.0,26350.813727664412,31.494445785959442,0.0,-9.0,2688.9325996454995,1919.28707703268,0.0,34.2,1.0,0.0,1.0,1.0,0.3571428571428572,0.012451171396970828,0.2868591571837928,,0.1161498834211,1.0,1.0,0.960678988193109,0.3831976998218436,0.3831976998218436,0.2997582404017006,0.33669098866829816,0.9613836191890746,0.09600583705326159,0.3484413918619219,1.0,1.0,0.755485720852733,0.0,0.375,0.0,1.0,0.16129032258064516,0.18181818181818182,1.0,1.0,0.10989010989010986,4.8760288149238225,0.8607822598250577,6,1.5625812742894483,0.9624468792671984,3,0,0.5421299427640793,0.7995271342051309,7,0.0,0.5223504551033745,1.0,1,2.753785273643051,0.9740208936448769,4.25,2.4347826086956523,0.9669632770111176,1,rbio,0.47255445544554453,0.6189250449539556,0.48353436770193214,1,1.0,,,,,0.9349322340065956,0.011366569237701213,0.0,0.9999999999999999,1.0000000000000002,0.5135135135135139,0.1350334132283118,0.35659612484560843,,0.1161498834211,1.0,1.0,0.9652899516538263,0.3811993475542497,0.3811993475542497,0.3208647104698741,0.33669098866829816,0.9652899516538258,0.09600583705326157,0.506133756767195,1.0,0.9991960708483892,0.7554857208527331,0.0,0.4444444444444444,0.0,1.0,0.15625,0.0,0.12345679012345678,0.0,1.0,1.0,0.0,0.10989010989010983,4.9850012055008905,0.8716272816478808,6,1.6859468616082625,1.0,1,3.5355339059327378,0.9833229532739022,3.5,1.7142857142857142,0.983406759655819,1,59.1,46.5,47.297554066670884,30,0.4436586329514026,0.6530556821861582,0.4935222522781707,3,1.5
raw,rbio1.3,2329223.5011350824,0.7083333333333334,258.48204375,6.220308515066913,72,3,False,False,464.9100691524475,,7.461155606810541,627611.7836281108,0.5456557008742361,8.954646494196755e-07,0.9130876411773872,3.0,0.041666666666666664,19062.247783342278,6,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111, 0.25, 0.2638888888888889, 0.2777777777777778, 0.29166666666666663, 0.3055555555555555, 0.3194444444444444, 0.3333333333333333, 0.3472222222222222, 0.3611111111111111, 0.375, 0.38888888888888884, 0.40277777777777773, 0.41666666666666663, 0.4305555555555555, 0.4444444444444444, 0.4583333333333333, 0.4722222222222222, 0.4861111111111111]","[63987.50684313306, 1580.5737004026369, 16490.266493706473, 5539.306775310615, 19062.247783342278, 3242.929037150384, 5544.504720615245, 7133.745035250034, 15420.611341539086, 3107.626188077601, 4716.562934133968, 10851.916885684179, 4144.369839756676, 5070.350056381618, 4426.524561457898, 2741.076453161555, 5794.725932831151, 4738.229813292606, 4748.12100245313, 2887.6587078376074, 8148.003672538004, 1650.3772348823713, 4265.8564909252655, 1288.3698650407623, 2951.6349319154915, 2036.0087032022702, 8261.779736345277, 5345.538938203654, 3725.455982842762, 1563.2364429140698, 1867.3469666022731, 2772.2470533041974, 1664.1870073556245, 1385.9311632265585, 1267.9369186917913, 1611.8378025243615]",15,1154.8110173001855,235.49653425985252,2593.729005911463,"[2, 6, 12, 15, 20, 23, 28, 31, 39, 44, 48, 51, 60, 63, 66]","[764.2080220491472, 642.9665581351206, 2593.729005911463, 360.97911469739665, 1660.194950174601, 235.49653425985252, 737.3323918472571, 1928.200415499775, 2585.8180414512926, 940.4932282765121, 262.8403589284343, 1205.2609793665326, 778.0715722375314, 266.910039899911, 2359.664046767958]","[0, 0, 0, 14, 18, 21, 26, 29, 34, 43, 46, 43, 34, 62, 34]","[3, 10, 34, 18, 29, 29, 29, 34, 54, 46, 49, 54, 62, 64, 71]",99696108.27434686,2180.320506038101,-2180.320506038101,241034.60301603252,0.13651469205516487,0.1373805590723754,0.4861111111111111,SWT,mdp.39015056038089,0.0,0.0,0.0,63746880.27434686,0.0,0.0,17.0,5.0,100438.17068130054,30563.61028780734,3419.5591689258335,0.0,21.5,0.013387708570512413,1034.320506038101,594.3110173001855,11717.165259502784,594.3110173001858,0.011125913804325926,123104.13008132997,594.3110173001855,0.0,8729.649889183844,51.496534259852524,0.0,12.5,1462.729005911463,1034.320506038101,0.027777777777777776,34.2,0.5078071664666328,0.8757573734489946,0.3309416227939381,0.07100634411389282,0.7500000000000003,1.0,0.11195027774616723,,0.1927658352319983,0.7644875494344356,0.4525357714497066,0.8261729409228984,0.6252062394922495,0.6252062394922495,0.5744731986393502,0.48528201561556117,0.829287915033047,0.09600583705326159,0.7052101435155986,0.4339576413237015,0.26271029899693,0.4861033083799586,0.0,0.5,0.33333333333333337,0.4206823551807286,0.9999999999999999,0.9636363636363636,0.37359261159515383,0.37359261159515383,0.7802197802197801,4.180002199815793,0.7379102700580253,14,1.623550668561769,1.0,1,0,0.5262809560931072,0.776153227151611,12,0.0,0.5210661120813751,0.9975412235033944,2,6.701989754294367,0.9367736815632607,7.25,2.41726618705036,0.9341887275740832,2,rbio,0.47255445544554453,0.6189250449539556,0.48353436770193214,1,1.75,,,,,0.4911128900271282,0.0051285268291711705,0.6596615967957459,0.45692638700883564,0.22251951081382854,0.8108108108108112,0.9890936756636076,0.19879132098012012,,0.19276583523199828,0.8166720851464809,0.48709554199008637,0.8465567047442549,0.6019599163938967,0.6019599163938967,0.5631202298252451,0.4852820156155612,0.8465567047442548,0.09600583705326157,0.7765561575786344,0.5394734354172595,0.2790255689785149,0.48610330837995863,0.0,0.5555555555555556,0.33333333333333337,0.46564621281885327,0.96875,0.0,0.654320987654321,0.0,0.4295085033802183,0.4295085033802183,0.0,0.7802197802197801,4.340107122891295,0.7588675744775943,15,1.683870655027485,0.9987685219338426,2,9.192388155425117,0.9566396785121457,8.5,3.5294117647058822,0.9582726694447521,2,59.1,46.5,47.297554066670884,30,0.4436586329514026,0.6530556821861582,0.4935222522781707,3,2.25
raw,sym13,2012614.2292497905,0.6898148148148148,258.548741317358,6.254414846834245,72,3,False,False,423.60828850920706,,7.41220639774263,641792.8126553103,0.5519657501533446,1.3222783681451335e-06,0.8624871108374311,3.0,0.09722222222222221,17038.438609006378,6,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111, 0.25, 0.2638888888888889, 0.2777777777777778, 0.29166666666666663, 0.3055555555555555, 0.3194444444444444, 0.3333333333333333, 0.3472222222222222, 0.3611111111111111, 0.375, 0.38888888888888884, 0.40277777777777773, 0.41666666666666663, 0.4305555555555555, 0.4444444444444444, 0.4583333333333333, 0.4722222222222222, 0.4861111111111111]","[63987.50684313304, 1568.4190403077944, 14625.034957575173, 3953.1991558628238, 16684.943691562974, 3528.626422357642, 5798.238452306833, 7468.434195234207, 17038.438609006378, 3370.5774829807865, 4935.4067815861545, 12313.597484217586, 5178.540736373157, 6627.282604321381, 5600.776342981193, 3255.5684175121755, 6554.008204810128, 5117.690860730962, 4748.121002452858, 2575.2519802399606, 6497.170746265773, 1234.2750739501207, 3089.3271899810265, 886.8256639945612, 1911.1971405950962, 1277.4403414505175, 5225.224260082615, 3492.8770624572403, 2561.0748576163614, 1163.9751475090268, 1567.9538692354784, 2668.9150356036625, 1737.6896480651, 1440.8913651321002, 1280.630710934902, 1611.0400231286299]",15,1104.2575205294838,100.40892415246617,2844.637687696976,"[2, 6, 12, 15, 20, 23, 28, 31, 39, 44, 48, 51, 56, 61, 65]","[514.6143123252897, 821.6412946435231, 1848.007815914362, 424.7865152265624, 1632.3579661836256, 100.40892415246617, 396.2909216772589, 2301.8893809360075, 2844.637687696976, 446.7057246228853, 174.922760889732, 1572.848832383403, 203.01337437538155, 887.6743691963864, 2394.062927718396]","[0, 0, 0, 14, 17, 22, 26, 0, 35, 43, 43, 43, 54, 54, 54]","[4, 9, 17, 17, 29, 29, 29, 35, 54, 46, 49, 54, 57, 62, 69]",96544132.08582515,2206.9273167628817,-2206.9273167628817,232576.1714015554,0.12886432441581114,0.13046674018097237,0.4861111111111111,SWT,mdp.39015056038089,0.0,0.0,0.0,60594904.085825145,0.0,0.0,3.5,5.0,88286.83595578442,30188.017069984464,3184.6027351903576,0.0,21.5,0.005737340931158685,1060.9273167628817,543.7575205294838,10958.862807942256,562.9781792738064,0.01803973269572895,114645.69846685285,543.7575205294838,0.0,6705.840714847944,83.59107584753383,0.0,3.5,1713.6376876969762,1060.9273167628817,0.08333333333333331,34.2,0.39886912808610187,0.8800486955231518,0.22181493629412993,0.025251560927103137,0.6071428571428568,0.961909923497968,0.15319843754209883,,0.31570069050394217,0.5774416611833549,0.43527137466788307,0.7360709121181289,0.5665368270897017,0.5665368270897017,0.5331879563282396,0.2063242405693974,0.7408005110656811,0.09600583705326159,0.6388079441498853,0.549782568583732,0.1780318024622738,0.7882488094722616,0.0,0.5,1.0,0.37106446039284446,0.564516129032258,0.6363636363636364,0.3924257555422307,0.3924257555422307,0.7802197802197801,4.219010868931369,0.7447966055635298,13,1.4601236916235074,0.8993397741734576,9,0,0.5028592817143666,0.7416112055491085,17,0.0,0.4640336484304873,0.8883569333516782,7,4.43471156521669,0.958163098441352,11.5,10.263914485809067,0.924836266201808,5,sym,0.9085148514851485,1.0,0.06403960396039601,5,5.0,,,,,0.3928814542271197,0.010699008322954312,0.6628940221884716,0.3683484303906311,0.18422705209865978,0.7027027027027026,0.9561522961679486,0.23600588542840784,,0.3157006905039421,0.6710715761600197,0.4709209946635923,0.7670204560011894,0.5484415865320099,0.5484415865320099,0.5267131194081329,0.20632424056939744,0.7670204560011893,0.09600583705326157,0.7262248376735017,0.6337074711329705,0.1963132304445797,0.7882488094722617,0.0,0.5555555555555556,1.0,0.4198794210959239,0.546875,0.0,0.43209876543209874,0.0,0.44666051766884884,0.44666051766884884,0.0,0.7802197802197801,4.418968037537038,0.7726564025695682,13,1.5530426470423742,0.9211693929433173,17,2.8284271247461903,0.9866583626191218,15.0,14.73333333333333,0.9579518228189948,3,115.84210526315789,109.0,72.42499431034486,38,0.8696167522718292,1.0,0.09126827340971955,7,4.0
raw,sym5,2205394.609859153,0.7222222222222222,259.72485485927956,5.810715447517948,72,3,False,False,444.02416946255426,,7.435561420319381,641611.620529918,0.5517138750882026,1.1751853151021545e-06,0.847721782714831,3.0,0.041666666666666664,19217.49494543925,6,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111, 0.25, 0.2638888888888889, 0.2777777777777778, 0.29166666666666663, 0.3055555555555555, 0.3194444444444444, 0.3333333333333333, 0.3472222222222222, 0.3611111111111111, 0.375, 0.38888888888888884, 0.40277777777777773, 0.41666666666666663, 0.4305555555555555, 0.4444444444444444, 0.4583333333333333, 0.4722222222222222, 0.4861111111111111]","[63987.50684246649, 1570.3181724667945, 15468.2466237264, 5135.537277321265, 19217.49494543925, 3431.052613303158, 5762.443443776806, 7157.686028610378, 15595.715750460635, 3327.401754667824, 5353.479292853147, 12744.333515868166, 5005.5735442016585, 6247.377912410504, 5272.063299672745, 3036.792349807548, 6064.060466936777, 4822.109970224108, 4748.121002451907, 2829.1382666916597, 7829.956255408179, 1554.1394664477436, 3827.9631550085423, 1060.5342826538752, 2233.2415037822975, 1458.4759252347267, 5800.264857791987, 3786.008501417639, 2713.1002534277563, 1203.60837105241, 1589.2656736311949, 2676.7808771729037, 1737.9865690942906, 1440.874893674238, 1280.6338919433695, 1611.0401679393883]",14,1191.0552759351165,131.41027398278106,3083.7259351909697,"[2, 6, 12, 15, 20, 28, 31, 39, 44, 48, 51, 56, 60, 65]","[644.7708402954285, 775.4398765841526, 1724.178253090662, 418.2961137118307, 2180.8627615118503, 476.7760703121178, 1703.3742094810318, 3083.7259351909697, 524.026170838458, 291.83300969008826, 1310.3616477021812, 131.41027398278106, 2608.7311262734975, 800.9875744265797]","[0, 0, 0, 14, 0, 26, 29, 34, 43, 46, 43, 54, 54, 62]","[3, 10, 17, 17, 34, 29, 34, 69, 46, 49, 54, 57, 69, 69]",99503304.78786755,2260.1528448085833,-2260.1528448085833,238580.3277190378,0.13037016666486115,0.13165865468960916,0.4861111111111111,SWT,mdp.39015056038089,0.0,0.0,0.0,63554076.787867546,0.0,0.0,13.5,4.0,92502.25124017593,30917.75078989558,3351.384855120423,0.0,18.0,0.0072431831802086954,1114.1528448085833,630.5552759351165,11069.773863091632,638.0680939375762,0.01684781818709216,120649.85478433526,630.5552759351165,0.0,8884.897051280817,52.589726017218936,0.0,9.0,1952.7259351909697,1114.1528448085833,0.027777777777777776,34.2,0.4527182839391943,0.824221612166154,0.2738822990863065,0.05311121413600824,0.8571428571428572,0.9507951688898856,0.15267140655389552,,0.19695319432261402,0.6423296849294624,0.46881407961513477,0.8000291835948647,0.667269192461108,0.667269192461108,0.6321290519099535,0.26123224279463264,0.8036126528153333,0.09600583705326159,0.6485200820715477,0.6601509252211182,0.26920601827933593,0.7361601429729043,0.0,0.375,0.33333333333333337,0.417647274160223,0.8870967741935483,0.8363636363636364,0.43010047130251794,0.43010047130251794,0.7032967032967032,4.172461035343154,0.7365790021671133,15,1.5780889821272635,0.9719986032374474,2,0,0.5201139193241247,0.7670581507769271,13,0.0,0.5092204059877575,0.9748635250772041,3,6.701989754294367,0.9367736815632607,8.25,4.094488188976379,0.9294717464420077,3,sym,0.9085148514851485,1.0,0.06403960396039601,5,3.5,,,,,0.4414382299383762,0.008779250138313974,0.6208424402455293,0.41061142536059053,0.20754296676414394,0.8918918918918921,0.946539940846834,0.235530392005822,,0.19695319432261402,0.721581797864956,0.5023462495094002,0.8234786851535266,0.640329807956926,0.640329807956926,0.6139636522859329,0.26123224279463264,0.8234786851535272,0.09600583705326157,0.7335864119190434,0.7235020939942691,0.28537046354201107,0.7361601429729043,0.0,0.4444444444444444,0.33333333333333337,0.4628467002332929,0.859375,0.0,0.5679012345679012,0.0,0.48097222180366694,0.48097222180366694,0.0,0.7032967032967032,4.333847974049808,0.7577731625275803,16,1.6462327941305113,0.9764440574124222,4,8.48528137423857,0.9599750878573652,10.0,6.4,0.9564026382683053,4,115.84210526315789,109.0,72.42499431034486,38,0.8696167522718292,1.0,0.09126827340971955,7,4.75
raw,rbio1.5,2249033.472333475,0.6898148148148148,252.22894505040355,6.449676062306836,72,3,False,False,448.16866437453393,,7.459131380420976,626655.8554177464,0.5442828258046936,8.625335476716054e-07,0.9045223610664479,3.0,0.041666666666666664,17671.58625585464,6,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111, 0.25, 0.2638888888888889, 0.2777777777777778, 0.29166666666666663, 0.3055555555555555, 0.3194444444444444, 0.3333333333333333, 0.3472222222222222, 0.3611111111111111, 0.375, 0.38888888888888884, 0.40277777777777773, 0.41666666666666663, 0.4305555555555555, 0.4444444444444444, 0.4583333333333333, 0.4722222222222222, 0.4861111111111111]","[63987.506843133066, 1568.161381502721, 15153.96804084606, 4782.431023947604, 17671.58625585464, 3219.0204739466967, 5564.360677197365, 7053.402349547914, 15229.299165551394, 3114.581805692487, 4810.16254979524, 11241.068430161253, 4284.46901055584, 5144.218993204662, 4484.7239335233835, 2778.4510094482102, 5805.722758359429, 4720.919526110586, 4748.121002453133, 2903.975693125436, 8282.568468667147, 1693.9660495584053, 4395.435247466871, 1343.21405892108, 3095.114649041934, 2109.216779566108, 8449.578515812445, 5438.394922189455, 3787.1329562615524, 1601.40944705791, 1928.9533738656328, 2840.85054482189, 1696.0084516602283, 1418.171078692949, 1283.1112898080921, 1613.8988537410944]",15,1155.1222055793733,177.34524910800133,2667.37939063768,"[2, 6, 12, 15, 20, 23, 28, 31, 39, 44, 48, 51, 60, 63, 66]","[773.4131082259016, 727.7590102049425, 2472.8471353776863, 374.1743925263868, 1643.0097318030403, 177.34524910800133, 736.2404550063997, 1989.1312697176081, 2667.37939063768, 944.983674423382, 254.53651102429012, 1252.1906571222949, 842.5799782513516, 251.42424533010603, 2219.8182749315292]","[0, 0, 0, 14, 18, 21, 26, 29, 34, 43, 46, 43, 54, 62, 54]","[3, 10, 34, 18, 29, 29, 29, 34, 54, 46, 49, 54, 62, 64, 68]",97320326.40601355,2178.1497644165647,-2178.1497644165647,239243.1756110899,0.13908912175076232,0.13828285838791182,0.4861111111111111,SWT,mdp.39015056038089,0.0,0.0,0.0,61371098.40601355,0.0,0.0,17.0,5.0,99157.34086361903,29850.26779249694,3369.7972965663157,0.0,21.5,0.01596213826610987,1032.1497644165647,594.6222055793733,11721.833083690599,595.5095056983066,0.0102236144887895,121312.70267638734,594.6222055793733,0.0,7338.988361696205,6.654750891998674,0.0,12.5,1536.37939063768,1032.1497644165647,0.027777777777777776,34.2,0.4636498500546869,0.9046168246875688,0.3264288406096076,0.059417683555369194,0.6071428571428568,0.9935523961410067,0.10916978279767495,,0.021003975558674476,0.7447716946449501,0.41974650024890814,0.8070900599588282,0.6255673862902507,0.6255673862902507,0.5760523688339498,0.5791542598986223,0.8105469985506043,0.09600583705326159,0.7056188904366794,0.467956267409026,0.2045234260300735,0.44667131238611046,0.0,0.5,0.33333333333333337,0.38328318471389466,0.9999999999999999,0.9636363636363636,0.3720560918726969,0.3720560918726969,0.7802197802197801,4.098267134197774,0.7234812957512508,17,1.5587343263440514,0.9600774133676188,4,0,0.5145591830103896,0.7588660882180095,15,0.0,0.4948540335698245,0.9473602037388703,4,6.97614984548545,0.9341872656086279,10.0,6.394984326018808,0.9199238214835592,6,rbio,0.47255445544554453,0.6189250449539556,0.48353436770193214,1,4.75,,,,,0.4512954244595094,0.00469873255403562,0.6813998912867321,0.45326336893899133,0.21282088970595947,0.7027027027027026,0.9835176048057441,0.19628272643988537,,0.021003975558674448,0.8013248432514928,0.4563761588838701,0.8297115705422129,0.60228935506854,0.60228935506854,0.5645128103315904,0.5791542598986223,0.8297115705422129,0.09600583705326157,0.7768659782207467,0.5671343873435826,0.22218974250519058,0.4466713123861105,0.0,0.5555555555555556,0.33333333333333337,0.4311497866265862,0.96875,0.0,0.654320987654321,0.0,0.42810914019856355,0.42810914019856355,0.0,0.7802197802197801,4.261434669355299,0.7451116988038874,18,1.631681524777911,0.9678131392714321,5,9.192388155425117,0.9566396785121457,11.5,7.82608695652174,0.9511971977466389,5,59.1,46.5,47.297554066670884,30,0.4436586329514026,0.6530556821861582,0.4935222522781707,3,4.5
