signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
raw,gaus3,3902232557.266037,0.6908828373530672,717.3095677936324,-34.670958339494064,698,127,52045.2452139928,,False,15.108345073395895,664462.097778121,0.015422962292485024,2.2976963338970156e-07,0.02597322641894692,0.0,,,,[],[],12,65447.72017857414,10147.505642316399,212468.3462891,"[50, 101, 156, 210, 267, 322, 377, 427, 485, 532, 586, 642]","[21509.24625895734, 53436.72732884724, 212468.3462891, 55686.947329906514, 134550.79769605878, 41651.50844884779, 28956.327912747223, 72235.15450448396, 10147.505642316399, 86948.48290870429, 49944.55499156539, 17837.04283135466]","[7, 7, 7, 194, 227, 289, 363, 395, 451, 451, 556, 609]","[61, 120, 609, 227, 609, 609, 395, 451, 495, 609, 609, 652]",3856199700387.3115,259686.14273078638,-259686.14273078638,0.0,,,,CWT,mdp.39015056038063,3855945024730.3115,,0.0,-84.0,87.0,0.0,-93.0,,258313.14273078638,64818.04341089737,723034.6421428897,64818.043410897364,,2785186.04267586,64818.04341089737,,,10136.505642316399,0.0,-93.0,211095.3462891,258313.14273078638,,29.0,0.28974638147205717,0.5339531283556147,0.78173753623633,0.15986366988754047,1.0,0.05616107562238726,0.17100990601690022,,0.013536286826670671,0.3692524593986983,0.3692524593986983,0.369252459398698,,0.0,0.4690148059818265,0.6080874029729142,,,,,0.25,,0.18016936065734424,1.0,0.13636363636363635,0.42236142965422907,0.42236142965422907,0.10000000000000003,1.3676048198109272,0.628270611490733,10,1.3689647871726363,0.7963177294451601,8,0,0.3364036950219247,0.6372422709525509,9,0,0.42749595679869,0.8258515493294014,8,0.9574271077563381,0.9042572892243662,8.75,8.674698795180722,0.514628644612183,8,gaus,1.0,1.0,0.0,1,6.25,0.28446914638569987,0.5918121906599867,0.78173753623633,0.16626912272096522,0.9314028675850428,0.043848471353462315,0.17804422497891134,,0.12628555628752056,0.3331704075301109,0.3331704075301109,0.33317040753011057,,1.0,0.0,0.46901480598182654,0.5916892275750347,,,,,0.8928571428571428,,0.17829614715485714,0.2794117647058824,0.028846153846153855,0.4247969149734683,0.4247969149734683,0.030927835051546393,2.1213121060169726,0.7566415222135953,10,1.3757496133573164,0.8408546796332383,15,3.5355339059327378,0.8232233047033631,12.5,11.999999999999998,0.5991116523516815,11,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,9.0
smoothed,gaus6,2880355601.0036807,0.6842045890395506,664.5106043171943,-33.77561708179479,698,127,43356.70931205251,,False,15.308056578910847,482577.30451589986,0.017828052280256728,1.49420460312149e-06,0.49270737362529876,5215.500392451511,,,,[],[],12,85905.81724914174,30507.09806252087,172789.91310434323,"[30, 73, 146, 202, 259, 293, 371, 405, 482, 574, 634, 670]","[172789.91310434323, 31840.23189266857, 43784.500529475576, 64063.54736943924, 167162.68155844574, 30507.09806252087, 35796.839296069214, 90222.94245536349, 123367.44650922806, 71737.52713502102, 36069.59414686504, 163527.4849302607]","[0, 56, 109, 165, 165, 277, 330, 330, 330, 541, 165, 165]","[165, 165, 165, 217, 541, 330, 383, 437, 541, 594, 646, 697]",2177004303323.6882,160433.43547923057,-160433.43547923057,0.0,,,,CWT,mdp.39015056038063,2176791194967.5283,,0.0,-69.0,63.0,0.0,-55.5,,159294.63547923058,85585.0119158084,1006809.4069897009,85585.0119158084,,0.0,85585.0119158084,,,30504.698062520867,0.0,-55.5,171651.11310434324,159294.63547923058,,4695.700392451511,0.1644936865349281,0.7520606914374051,0.9708408584707303,0.07539569545291572,0.8385167464114835,0.7452134056537882,0.07650141014627591,,0.7919891186239119,0.7901791162794705,0.7901791162794705,0.7901791162794701,,0.04812491019400969,0.8733741578044504,0.26260235149800903,,,,,0.20000000000000004,,0.0687948312813115,0.17391304347826086,0.5438596491228069,0.1388998015673209,0.1388998015673209,0.5957446808510638,1.9016921916848346,0.7756709690738429,4,1.6877954226693634,0.9923450523247261,2,0,0.44333854963049135,0.8034126866002556,4,0,0.517574642015361,1.0,1,1.5,0.85,2.75,2.0,0.7875,2,gaus,1.0,1.0,0.0,1,1.75,0.16736969711279565,0.6585021864906158,0.9673086360950748,0.07539569545291572,0.8481866741636214,0.748982032877962,0.07650141014627591,,0.7299598595970161,0.8054097531188046,0.8054097531188046,0.8054097531188044,,0.0,0.0534786194679711,0.8745371950799099,0.272432178465989,,,,,0.03571428571428564,,0.06945428665870179,0.7205882352941178,0.75,0.13888036191248232,0.13888036191248232,0.8041237113402062,1.9565293003704747,0.6978658651354399,14,1.6361324336773473,1.0,1,9.192388155425117,0.5403805922287441,7.5,1.8666666666666667,0.5826902961143721,12,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,9.75
smoothed,gaus4,3286391800.9752426,0.6774022516526409,646.540601700599,-35.09691056282611,698,127,48252.0353250574,,False,15.14631841118259,523393.26656819397,0.014220913563550715,1.8722543145974533e-06,0.4265586332839755,4942.057944242374,,,,[],[],12,78642.8867050828,6389.699971235076,188845.97241627832,"[31, 71, 124, 202, 259, 309, 371, 405, 482, 575, 635, 670]","[188845.97241627832, 30705.036806985096, 19124.406115809994, 55401.443391040026, 155751.510848161, 6389.699971235076, 30317.72164490727, 75058.48408551968, 122284.51863897186, 50959.104409690044, 32961.51013784428, 175915.23199455102]","[0, 56, 110, 165, 165, 301, 330, 330, 330, 540, 165, 165]","[165, 165, 165, 216, 540, 330, 383, 437, 540, 593, 646, 697]",2949918656103.8936,180578.02093176238,-180578.02093176238,0.0,,,,CWT,mdp.39015056038063,2949705547747.7334,,0.0,-69.0,63.0,0.0,-55.5,,179439.2209317624,78322.08137174946,919654.2404609935,78322.08137174947,,0.0,78322.08137174946,,,6387.299971235077,0.0,-55.5,187707.17241627834,179439.2209317624,,4422.257944242374,0.23069816910357716,0.6396604993452213,0.8188161582364087,0.11150366408865996,0.7483552631578952,0.6437766958512521,0.09928818413961796,,0.01645503668780371,0.612093600722219,0.612093600722219,0.6120936007222191,,0.04497363932388017,0.7468112553853334,0.3943140064309429,,,,,0.20000000000000004,,0.11893023421039511,0.17391304347826086,0.5438596491228069,0.19707555880763192,0.19707555880763192,0.5957446808510638,1.5580917482849865,0.6355216378247969,6,1.5147337187602465,0.8905928356079126,4,0,0.3618166760908863,0.6556797464087721,6,0,0.47029980484609035,0.9086608320199204,7,1.2583057392117916,0.8741694260788209,5.75,5.508196721311476,0.6495847130394105,6,gaus,1.0,1.0,0.0,1,4.75,0.23334628817529915,0.560084900362813,0.817022203688085,0.11150366408865994,0.7634242339049766,0.649045704785356,0.09928818413961796,,0.015166264267826121,0.6402512435187429,0.6402512435187429,0.640251243518743,,0.0,0.05034507254950588,0.7499899282641238,0.40238806053975085,,,,,0.03571428571428564,,0.11955418499420081,0.7205882352941178,0.75,0.1970479771927044,0.1970479771927044,0.8041237113402062,1.6429030925812562,0.5859999069887735,16,1.4750210096906304,0.9015291056698844,8,5.656854249492381,0.717157287525381,12.0,10.666666666666666,0.5585786437626905,13,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,10.5
smoothed,morl,2032526636.0252943,0.6708255307628094,527.4634684646704,-30.86102604776443,698,127,31193.63226006405,,False,15.203626784886449,345546.99674220063,0.029053178995012485,4.76683070205064e-07,0.6588583884272028,8931.87889552983,,,,[],[],13,86005.25506259633,5877.984651882845,140777.8718521656,"[23, 87, 146, 202, 259, 310, 366, 404, 482, 518, 572, 629, 671]","[140777.8718521656, 55851.20232112581, 103108.03628600319, 93213.14615875273, 119284.72021921104, 59339.95072682969, 49702.712274398145, 107114.669211056, 117350.09719632886, 5877.984651882845, 81898.35711996109, 56611.70403803228, 127937.86375800482]","[0, 56, 108, 165, 108, 275, 329, 329, 437, 513, 540, 596, 596]","[596, 108, 165, 218, 596, 329, 384, 596, 596, 540, 596, 647, 697]",1116426161174.703,112336.44362651827,-112336.44362651827,0.0,,,,CWT,mdp.39015056038063,1116213052818.543,,0.0,-59.5,62.0,0.0,-46.0,,111197.64362651827,85684.449729263,1094007.9158137525,85684.44972926301,,0.0,85684.449729263,,,5875.584651882846,0.0,-59.5,139639.07185216562,111197.64362651827,,8412.07889552983,0.0,1.0,0.8726827776968418,0.0,0.6611842105263155,1.0,0.0,,0.0,0.7926173103620827,0.7926173103620827,0.7926173103620827,,0.09095408831111418,1.0,0.0,,,,,0.0,,0.0,1.0,0.4035087719298245,0.0,0.0,1.0,1.599183500674414,0.6522823310306781,5,1.7008150730589469,1.0,1,0,0.41945105652337056,0.7601240643287827,5,0,0.5048381411747368,0.9753919535334458,3,1.9148542155126762,0.8085145784487324,3.5,2.307692307692308,0.7292572892243663,4,morl,0.6956521739130435,,,3,3.75,0.003442236798833931,0.8755971346302225,0.8702729060545796,0.0,0.6814731515321899,1.0,0.0,,0.0,0.8076709617271512,0.8076709617271512,0.8076709617271514,,0.0,0.09606690991973241,0.9991463992958254,0.013330428959122786,,,,,0.0,,0.0007081740947568749,1.0,0.673076923076923,0.0,0.0,1.0,1.648837513996847,0.5881166297664416,15,1.6341166654579493,0.9987679675691855,2,9.192388155425117,0.5403805922287441,8.5,3.5294117647058822,0.557690296114372,14,8.0,8.0,8.48528137423857,2,0.7071823204419889,1.0,0.20497237569060775,2,11.0
raw,gaus5,3082688380.877591,0.6791282178552895,664.7536826405851,-32.91875466786064,698,127,45341.62727289076,,False,15.282020892948239,531124.0075878383,0.015477271637116223,1.9075784818174476e-07,0.010178810014472902,0.0,,,,[],[],12,76457.10465902805,9904.062908011958,221485.4060471,"[48, 101, 156, 210, 267, 322, 378, 427, 487, 532, 585, 641]","[40347.70823379399, 221485.4060471, 53923.01660051152, 65603.1016388698, 152761.15012984487, 54575.45106934216, 38813.40173044632, 83866.72818666798, 9904.062908011958, 114081.59482620952, 47998.56228551968, 34125.07225201874]","[7, 7, 119, 194, 228, 284, 363, 395, 395, 395, 556, 610]","[61, 610, 610, 228, 610, 610, 395, 451, 495, 610, 610, 654]",2575538878659.563,207070.589636084,-207070.589636084,0.0,,,,CWT,mdp.39015056038063,2575284203002.563,,0.0,-93.0,87.0,0.0,-88.5,,205697.589636084,75827.42789135128,855147.2559083365,75827.42789135127,,2785186.04267586,75827.42789135128,,,9893.062908011958,0.0,-93.0,220112.4060471,205697.589636084,,29.0,0.1977225400215632,0.6829668446197544,0.9431163850417357,0.08608341942141388,0.842740718382131,0.025598753209110703,0.09551424981337375,,0.005390020265404905,0.6467180161249674,0.6467180161249674,0.6467180161249669,,0.0,0.6578075719385784,0.6830931031711991,,,,,0.25,,0.09628546813844432,0.05263157894736842,0.13636363636363635,0.269790412202688,0.269790412202688,0.4,1.609071978628379,0.7391993807723036,8,1.3692382595717427,0.7964768065243976,7,0,0.340093303686065,0.6442314171446275,7,0,0.4105347015012976,0.7930852067636887,9,0.9574271077563381,0.9042572892243662,7.75,7.665399239543728,0.5646286446121831,7,gaus,1.0,1.0,0.0,1,5.5,0.19412136191447402,0.7223260640582961,0.9431163850417357,0.09338873565519765,0.7849311217317958,0.01998655090442386,0.10360410956580288,,0.11907037881888995,0.5835230057513865,0.5835230057513865,0.5835230057513859,,1.0,0.0,0.6578075719385784,0.6646722635614335,,,,,0.8928571428571428,,0.09528439204896844,0.01470588235294118,0.028846153846153855,0.27286917948442185,0.27286917948442185,0.12371134020618552,2.365161933194178,0.8436192488307868,7,1.3732933202385957,0.8393533994995759,16,6.363961030678928,0.6818019484660536,11.5,9.73913043478261,0.5534009742330268,15,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,12.0
smoothed,gaus5,3054569600.7613454,0.6817453692213975,667.6098126111806,-34.604005682683564,698,127,46151.073073380016,,False,15.278669665059834,526160.2124728854,0.015691492375869687,1.5892061402868367e-06,0.02268217138002024,0.0,,,,[],[],12,73954.18021172036,7307.411626588018,217221.0297943709,"[49, 101, 155, 209, 267, 321, 378, 428, 487, 531, 586, 642]","[37102.84334688364, 217221.0297943709, 51559.43615374646, 61378.537431832876, 152248.49626699887, 53511.31371442227, 38018.95842202979, 85940.97099581393, 7307.411626588018, 109136.77097405322, 43995.684428967535, 30028.70938493679]","[7, 7, 121, 193, 228, 285, 361, 394, 394, 394, 555, 611]","[62, 611, 611, 228, 611, 611, 394, 450, 494, 611, 611, 654]",2612090484757.749,206282.86738001788,-206282.86738001788,0.0,,,,CWT,mdp.39015056038063,2611877376401.589,,0.0,-69.0,63.0,0.0,-69.0,,205144.0673800179,73633.37487838703,863389.7625406443,73633.37487838703,,0.0,73633.37487838703,,,7305.011626588019,0.0,-69.0,216082.2297943709,205144.0673800179,,519.8,0.20228471545431026,0.6815910802544325,0.9432188269381474,0.09088819006201188,0.8059210526315791,0.02444669423920609,0.10083291732271005,,0.04596554455529092,0.4971275125706391,0.4971275125706391,0.4971275125706389,,0.0,0.6651064533372508,0.6270813183520834,,,,,0.20000000000000004,,0.0970168728783008,0.17391304347826086,0.0701754385964912,0.27130885144087585,0.27130885144087585,0.021276595744680826,1.3729944548967414,0.5600233013625731,10,1.3591738369664303,0.7991308746587784,8,0,0.28103825053828774,0.5092940735485106,10,0,0.4070262109860568,0.7864106506477123,9,0.9574271077563381,0.9042572892243662,9.25,9.171974522292993,0.4896286446121831,10,gaus,1.0,1.0,0.0,1,7.75,0.20503064036176571,0.596799196860299,0.940002438033399,0.09088819006201186,0.8175428732077595,0.03887640454699065,0.10083291732271006,,0.04236548414728118,0.5336304006374472,0.5336304006374472,0.5336304006374469,,0.0,0.005624382160323772,0.6695863535490385,0.6320524843453206,,,,,0.03571428571428564,,0.09765634213693093,0.7205882352941178,0.49038461538461536,0.2712708805412263,0.2712708805412263,0.5257731958762886,1.5444827776590297,0.5508947960113418,18,1.3179349023033988,0.8055184746513628,19,0.7071067811865476,0.9646446609406726,18.5,18.486486486486488,0.5198223304703362,16,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,12.75
smoothed,gaus3,3905572462.6964602,0.696387879881777,729.294181346803,-36.364764998249,698,127,52959.39964689604,,False,15.111971680552545,665190.7317094918,0.015653557983693372,2.0018553356413464e-06,0.04164912139825712,0.0,,,,[],[],11,68131.37792690798,14408.711428489021,210052.37272299692,"[49, 101, 155, 209, 267, 321, 377, 428, 531, 586, 643]","[18251.08850074752, 48630.313597158136, 210052.37272299692, 51578.55686791647, 134207.59299998538, 40447.155499865046, 27104.15489223761, 71345.40720815916, 86151.10387652671, 47268.69960190585, 14408.711428489021]","[7, 7, 7, 193, 227, 285, 361, 395, 450, 555, 608]","[61, 120, 608, 227, 608, 608, 395, 450, 608, 608, 652]",3918491122678.6616,259438.26931648015,-259438.26931648015,0.0,,,,CWT,mdp.39015056038063,3918278014322.5015,,0.0,-60.5,64.0,0.0,-69.5,,258299.46931648016,67810.57259357464,725384.7571959879,67810.57259357466,,0.0,67810.57259357464,,,14406.311428489022,0.0,-69.5,208913.57272299693,258299.46931648016,,519.8,0.294360654168213,0.5318062760917863,0.7865321803640091,0.16656613367845258,1.0,0.053531828663711534,0.1784510074209558,,0.2743193662061548,0.35435363629737865,0.35435363629737865,0.3543536362973789,,0.0,0.4647016498075328,0.5682751276066687,,,,,0.4,,0.18175708003499502,0.9130434782608695,0.05263157894736836,0.42481688794793304,0.42481688794793304,0.0,1.4350752721540823,0.585345111008452,8,1.3767342533606333,0.8094555811317874,7,0,0.3405302118322566,0.6171046767413593,7,0,0.4301782971981613,0.8311425295549819,8,0.5773502691896257,0.9422649730810374,7.5,7.466666666666667,0.5961324865405186,7,gaus,1.0,1.0,0.0,1,5.5,0.29678963189114027,0.465648051524337,0.7851073645147744,0.16656613367845255,0.9999999999999999,0.06753133176341214,0.17845100742095582,,0.25283444094346863,0.4012203023690417,0.4012203023690417,0.4012203023690419,,0.0,0.005624382160323772,0.4723731887171702,0.5740302053479943,,,,,0.07142857142857145,,0.18233653847413245,0.9705882352941178,0.4807692307692307,0.4247574329049588,0.4247574329049588,0.5154639175257731,1.5008336936098903,0.5353257954364186,19,1.3426554052523048,0.8206275834496919,17,1.4142135623730951,0.9292893218813453,18.0,17.944444444444446,0.5146446609406726,17,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,13.5
smoothed,gaus7,2786336357.5545745,0.6662680775218284,653.9436683516763,-33.4606851458036,698,127,41164.59263398925,,False,15.33907881487779,481959.86198062106,0.019311125653586027,1.3852487155124142e-06,0.006740033345565494,2716.1971541791404,,,,[],[],12,80550.86392824705,7871.925342063045,189241.6079988756,"[48, 100, 155, 209, 267, 321, 378, 428, 487, 531, 586, 641]","[55035.6771309176, 189241.6079988756, 66791.63629968397, 70974.40158867209, 155376.88945124575, 57313.45907325841, 45990.443449895596, 93420.68841202, 7871.925342063045, 120849.73528497083, 58284.67587720601, 45459.22723015577]","[7, 7, 121, 193, 228, 285, 361, 394, 451, 451, 555, 611]","[63, 611, 228, 228, 611, 451, 394, 451, 494, 611, 611, 654]",2007262294271.7705,178386.68023740168,-178386.68023740168,0.0,,,,CWT,mdp.39015056038063,2007049185915.6106,,0.0,-69.0,63.0,0.0,-69.0,,177247.8802374017,80230.05859491372,942549.9671389647,80230.05859491372,,0.0,80230.05859491372,,,7869.525342063045,0.0,-69.0,188102.80799887562,177247.8802374017,,2196.3971541791407,0.13484745868090198,0.7788514162911623,1.0,0.06703475646803089,0.6007775119617219,0.0,0.07615670374226545,,0.06411839937048153,0.6588767973117337,0.6588767973117337,0.6588767973117333,,0.01932184197263279,0.7800594234145274,0.397559498760154,,,,,0.20000000000000004,,0.057784447029552016,0.17391304347826086,0.0701754385964912,0.19074716329081476,0.19074716329081476,0.021276595744680826,1.4245502756528745,0.5810521269644056,9,1.3120561518945786,0.7714278716585112,10,0,0.2958809576345437,0.5361918454534411,9,0,0.3796668353062976,0.7335499162554211,10,0.5773502691896257,0.9422649730810374,9.5,9.473684210526317,0.4961324865405187,9,gaus,1.0,1.0,0.0,1,7.0,0.13782551859523529,0.6819600684072322,0.996134368661756,0.06703475646803088,0.6246837222378405,0.01479130891420799,0.07615670374226545,,0.05909659198775888,0.6836385060868035,0.6836385060868035,0.6836385060868033,,0.0,0.0248375507096611,0.7827085873302312,0.40559028906403005,,,,,0.03571428571428564,,0.058451699675842704,0.7205882352941178,0.49038461538461536,0.19072046736343423,0.19072046736343423,0.5257731958762886,1.5856235219385526,0.5655691078621834,17,1.268360953145529,0.7752190024708328,20,2.1213203435596424,0.8939339828220179,18.5,18.37837837837838,0.4844669914110089,18,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,14.25
raw,gaus7,2816554354.94283,0.6655686663808857,652.4494267357383,-31.759815343971706,698,127,40274.0096687569,,False,15.34323900498775,487322.2053528174,0.01899186202824684,1.9019348652444008e-07,-0.00305046497820305,2322.5038190118403,,,,[],[],12,83406.29705712904,10518.281464158637,192678.43174525225,"[48, 101, 156, 210, 267, 322, 378, 427, 486, 532, 586, 641]","[59908.75599292208, 192678.43174525225, 70546.67926766677, 75284.93311404758, 156048.45822124628, 58644.14140934036, 46050.929515133015, 94245.78585792231, 10518.281464158637, 123379.10739443454, 62346.23333218466, 51223.827371240004]","[8, 8, 119, 194, 227, 289, 363, 395, 451, 451, 553, 612]","[64, 612, 227, 227, 612, 451, 395, 451, 495, 612, 612, 654]",1971992036781.962,179245.60177585398,-179245.60177585398,0.0,,,,CWT,mdp.39015056038063,1971737361124.962,,0.0,-93.0,87.0,0.0,-93.0,,177872.60177585398,82776.62028945227,938537.5646855484,82776.62028945227,,2785186.04267586,82776.62028945227,,,10507.281464158637,0.0,-93.0,191305.43174525225,177872.60177585398,,2293.5038190118403,0.12815687517732213,0.7815272222591578,1.0,0.06212444849985305,0.6613341382432842,0.0,0.07071379108540711,,0.025943470338756956,0.8218560123463102,0.8218560123463102,0.8218560123463101,,0.026240813830178476,0.7769747475724545,0.4434709495986759,,,,,0.25,,0.056752863130757926,0.05263157894736842,0.13636363636363635,0.1891053968656638,0.1891053968656638,0.10000000000000003,1.6137148195567057,0.741332277985621,7,1.3312447918900945,0.7743762585764227,10,0,0.3365826350394349,0.6375812331720803,8,0,0.38626521075214637,0.7462005609141363,10,1.5,0.85,8.75,8.549618320610687,0.4875,9,gaus,1.0,1.0,0.0,1,7.0,0.125822716749501,0.8086503097171119,1.0,0.06972198115885045,0.615968512791678,0.0,0.07915039788428715,,0.13727464315968652,0.7415471328488527,0.7415471328488527,0.7415471328488524,,1.0,0.025950356319550207,0.7769747475724545,0.4315119542637452,,,,,0.8928571428571428,,0.056162805924951854,0.01470588235294118,0.028846153846153855,0.19252435467556525,0.19252435467556525,0.030927835051546393,2.3985681141955264,0.8555347531889186,5,1.335845555704929,0.8164654206521058,18,9.192388155425117,0.5403805922287441,11.5,7.82608695652174,0.4826902961143721,19,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,15.0
smoothed,gaus1,13277584591.725853,0.6533740947138055,601.724506283765,-42.61628603831386,698,127,96227.80792884796,,False,14.275184806345202,2136759.8320571044,0.020818529416303768,3.152842331476672e-06,0.040792061901554516,0.0,,,,[],[],8,53679.63635539763,15408.31941794969,157639.30659803416,"[156, 210, 267, 320, 377, 428, 532, 587]","[59347.789574512906, 45228.91053750948, 157639.30659803416, 25366.347400113227, 15408.31941794969, 49017.043171339225, 47104.66547508174, 30324.708668640596]","[6, 193, 6, 287, 362, 395, 450, 450]","[193, 226, 450, 450, 395, 450, 553, 605]",16532964328295.658,458607.57799816114,-458607.57799816114,0.0,,,,CWT,mdp.39015056038063,16532751219939.498,,0.0,-71.0,67.0,0.0,-66.5,,457468.77799816115,53358.8310220643,405376.69084318104,53358.831022064296,,0.0,53358.8310220643,,,15405.91941794969,0.0,-71.0,156500.50659803418,457468.77799816115,,519.8,0.8795234348013515,0.0,0.0,0.9999999999999999,0.4298744019138754,0.05221755880759732,1.0,,0.30646338362744074,0.0,0.0,0.0,,0.0,0.0,0.13831834024623818,,,,,1.0,,1.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.12765957446808512,1.4866301001049684,0.6063735316603082,7,1.3566938147289944,0.7976727371594584,9,0,0.3266029498815547,0.5918658633105739,8,0,0.4802307707889749,0.9278483368486246,4,2.160246899469287,0.7839753100530713,7.0,6.359621451104101,0.5419876550265357,8,gaus,1.0,1.0,0.0,1,6.25,0.8799381436674756,0.0,0.00756848314876124,1.0,0.46401461906100655,0.06623650167873629,1.0,,0.2824609116764183,0.07258875555791022,0.07258875555791022,0.07258875555790978,,0.0,0.005624382160323772,0.015072358362851812,0.14980492639696474,,,,,0.1785714285714285,,1.0,0.661764705882353,0.45192307692307687,0.9998600454815686,0.9998600454815686,0.5773195876288659,1.4335242723926296,0.5113174928463909,20,1.3798661329705206,0.843370685995848,14,4.242640687119285,0.7878679656440357,17.0,16.47058823529412,0.46893398282201787,20,11.3125,11.5,5.963430220938282,16,1.0,0.7027969913930417,0.08916090258208748,3,15.75
