signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,rbio3.1,20887755.184133995,0.670487106017192,425.89483372604,6.444905132796528,698,1,False,False,329.0429470994809,,9.612365282947987,413242.19276088657,1.0,9.733898808823909e-07,0.12121072966302705,988.0049500129035,,,,[],[],15,2555.7078243555584,1320.6986905611739,3392.168006047165,"[11, 45, 100, 137, 203, 254, 315, 352, 407, 475, 511, 557, 592, 633, 678]","[1320.6986905611739, 2341.5841058992523, 2908.33019102027, 2992.4758979814687, 3015.1033149794384, 3167.8383797157326, 3392.168006047165, 2185.136730561728, 2348.8319504064143, 2758.9538834946115, 3117.1034681655983, 1752.564157170858, 2633.2656531387033, 1452.5741052524647, 2948.988830938496]","[7, 38, 78, 130, 158, 212, 212, 320, 320, 428, 479, 533, 584, 628, 584]","[25, 78, 212, 212, 212, 265, 584, 402, 428, 479, 584, 561, 639, 639, 694]",885076549.875,2544.170198709198,-2544.170198709198,0.0,,,,SWT,inu.32000013025095,487515802.875,,0.0,-85.5,78.0,0.0,-85.5,,1008.1701987091978,1799.2669641405046,32013.382634666625,1799.2669641405046,,0.0,1799.2669641405046,,,1277.6986905611739,0.0,-85.5,1856.168006047165,1008.1701987091978,,288.00495001290346,1.0,0.0,1.0,0.9999999999999999,0.3902439024390237,0.2516385063304424,1.0,0.8255887546962488,1.0,1.0,1.0,,0.0,0.19750865256278313,0.0,0.9999999999999999,,,,,0.6666666666666666,,1.0,0.00735294117647059,0.007874015748031482,0.6677847235057108,0.6677847235057108,0.0,2.7817342044516677,0.9101458572611683,6,1.9567529635077863,1.0,1,0,0.5360373651907748,1.0,1,0,0.6631260583956381,1.0,1,2.5,0.9764150943396226,2.25,1.263157894736842,0.9775943396226414,1,rbio,50.2,51.0,32.247259019732425,15,0.7345398536773201,0.8745582126822806,0.22345463862119172,3,1.5
raw,bior3.1,2863114.996930303,0.6919770773638968,172.3236019537669,9.093877922590648,698,1,False,False,312.5551620383709,,9.043902858945774,402334.27549727616,1.0,9.115723873418935e-07,0.6406008758926143,1003.5612991990075,,,,[],[],15,2399.7554237648656,989.5959402705732,2881.1065799445873,"[11, 49, 101, 148, 211, 264, 316, 353, 400, 441, 478, 531, 583, 635, 679]","[2028.1590251383145, 2503.3347820956747, 2881.1065799445873, 2707.51186516329, 2825.598697621444, 2580.9397513308977, 2878.631706210435, 1833.7046603120139, 2180.010206398126, 989.5959402705732, 2776.6315530242746, 2396.738434831803, 2870.4999782267887, 2088.793431625061, 2455.0747442796924]","[0, 0, 0, 125, 125, 241, 241, 322, 322, 430, 406, 480, 241, 615, 642]","[25, 53, 241, 176, 241, 298, 406, 363, 406, 443, 562, 562, 642, 642, 695]",869849097.375,2635.0334200916686,-2635.0334200916686,0.0,,,,SWT,inu.32000013025095,472288350.375,,0.0,-72.0,78.0,0.0,-81.0,,1099.0334200916686,1643.3145635498117,34352.66864352702,1643.3145635498115,,0.0,1643.3145635498117,,,946.5959402705732,0.0,-54.0,1345.1065799445873,1099.0334200916686,,303.5612991990075,0.693571720932786,0.35879587751685116,0.0,0.0,0.7560975609756084,0.6939420240788776,0.8575742016651938,0.6006177650457314,0.8055479667068826,0.8055479667068826,0.8055479667068823,,0.0,0.261687223138555,0.1987079608160766,0.5810752064918122,,,,,0.6666666666666666,,0.873241826549314,0.20588235294117646,0.5039370078740157,0.8012829191980854,0.8012829191980854,0.06666666666666665,2.5340297118085457,0.8291002931510786,14,1.3463945574778184,0.6880759005286979,35,0,0.5318461609804557,0.9921811342221871,2,0,0.4799973407384739,0.7238402633426526,10,14.080127840328723,0.8671686052799177,15.25,5.714285714285714,0.8616503403758079,2,bior,19.133333333333333,19.0,13.658417952031668,15,0.2799640610961366,0.3704216096284982,0.6928986743441549,1,1.75
raw,rbio5.5,4016107.3417547387,0.6790830945558739,199.69110890466155,10.190252694535097,698,1,False,False,311.6772509939865,,9.17943390311061,373873.62548413785,1.0,1.6513852951106597e-06,0.7469963128024074,971.5971326183401,,,,[],[],15,2394.2123126463503,736.6929936913033,2961.98755718502,"[11, 49, 101, 157, 211, 256, 316, 353, 400, 441, 478, 524, 583, 635, 693]","[1553.6941478130548, 2596.709678410555, 2779.310536984453, 2719.4208715943855, 2961.98755718502, 2784.315827003516, 2606.113218474507, 1798.7965814022332, 2406.5963552318694, 736.6929936913033, 2905.827528320102, 2309.0898027793687, 2848.28368860373, 2293.1775524674026, 2613.16834973376]","[0, 0, 53, 135, 161, 241, 298, 350, 350, 430, 241, 510, 535, 587, 642]","[25, 53, 161, 161, 241, 350, 350, 376, 430, 443, 535, 535, 642, 642, 697]",845571576.136638,2471.755822916476,-2471.755822916476,0.0,,,,SWT,inu.32000013025095,448010829.13663805,,0.0,-63.0,78.0,0.0,-72.0,,935.7558229164761,1637.7714524312964,34435.815310304744,1637.7714524312971,,0.0,1637.7714524312964,,,693.6929936913033,0.0,-63.0,1425.9875571850198,935.7558229164761,,271.5971326183401,0.6772555954187927,0.5072967416641644,0.23841689167533783,0.0639675651136151,0.5365853658536576,0.7845465077395699,0.4859605653231216,0.42878039393499845,0.7986364397045254,0.7986364397045254,0.7986364397045262,,0.0,0.12981730325879615,0.20577075884140433,0.6473745688748925,,,,,0.6666666666666666,,0.6711479931858544,0.3382352941176471,0.36220472440944884,0.5613919678512992,0.5613919678512992,0.19999999999999998,2.2757296816549424,0.7445880122873942,27,1.3815839275851527,0.7060594532630461,29,0,0.47791273054039235,0.8915660764997305,10,0,0.4705756046840371,0.7096322014890261,16,9.03696114115064,0.9147456496117864,20.5,17.092571116720105,0.860674711598346,3,rbio,50.2,51.0,32.247259019732425,15,0.7345398536773201,0.8745582126822806,0.22345463862119172,3,3.0
raw,dmey,4762735.174667942,0.6805157593123209,229.11819408572256,12.717624626602888,698,1,False,False,289.6371414408683,,9.27904580695427,348754.83377381717,1.0,1.4261707726759364e-06,0.9230753791979376,983.5739282905749,,,,[],[],15,2087.704172289709,1537.462368690189,2714.554693351497,"[12, 48, 102, 149, 210, 263, 317, 354, 388, 422, 477, 521, 584, 636, 680]","[1537.462368690189, 1900.6335983155382, 2669.446834204097, 2288.120804632801, 1986.7874964333218, 2714.554693351497, 2488.626948479515, 1698.0470026495261, 1758.5048095982147, 1762.4826784170857, 2257.3475506194427, 1713.6364804819007, 2050.10553561708, 2127.5944235034544, 2362.2113593519643]","[1, 1, 80, 126, 160, 160, 267, 349, 375, 404, 431, 509, 481, 586, 586]","[26, 80, 160, 160, 214, 586, 586, 375, 431, 431, 586, 563, 586, 670, 696]",796490199.7617016,2499.355439954298,-2499.355439954298,0.0,,,,SWT,inu.32000013025095,398929452.7617016,,0.0,-72.0,78.0,0.0,-49.5,,963.3554399542982,1331.263312074655,39033.43741565437,1331.2633120746548,,0.0,1331.263312074655,,,1494.462368690189,0.0,-72.0,1178.554693351497,963.3554399542982,,283.57392829057494,0.26763642487629424,0.8496221266856543,0.41364730205558997,0.1053901857683819,0.5609756097560965,0.9344923452452697,0.15798191677917445,0.9728709477501284,0.41646129595878617,0.41646129595878617,0.4164612959587858,,0.0,0.17922822976388741,0.5963104832259413,0.4445501018062455,,,,,0.6666666666666666,,0.26257895514534174,0.20588235294117646,0.22047244094488191,0.6019419177682255,0.6019419177682255,0.5333333333333333,2.0647559154878827,0.675560245737863,35,1.510962896098483,0.7721786675564019,13,0,0.4356774156660275,0.8127743399211931,20,0,0.46996370159520884,0.7087094461831817,18,9.46924847422786,0.9106674672242655,21.5,18.952849291293028,0.8539186392725101,4,dmey,4.0,4.0,,1,0.05852907200616096,,,6,4.5
raw,bior3.3,2863114.996930303,0.6919770773638968,172.3236019537669,9.238635648067833,698,1,False,False,311.7792013963508,,9.065681418007241,396156.4111723077,1.0,1.1991922907572202e-06,0.6451156014482183,1004.1910661760016,,,,[],[],15,2317.6190785735384,979.9837074638187,2797.8668535467837,"[11, 49, 101, 157, 211, 262, 316, 353, 400, 441, 478, 531, 583, 635, 679]","[1837.5053592608922, 2533.143752340071, 2797.8668535467837, 2626.039905718453, 2695.888797447537, 2497.4348598901497, 2672.620564929117, 1796.2942921698636, 2260.9960299308977, 979.9837074638187, 2612.472294354436, 2320.0836403337985, 2676.907399790061, 2187.147565470728, 2269.901155956466]","[0, 39, 52, 125, 182, 241, 241, 350, 350, 430, 350, 510, 241, 586, 586]","[25, 52, 241, 182, 241, 298, 562, 376, 406, 443, 562, 562, 586, 641, 696]",861224798.7773438,2503.3126850087624,-2503.3126850087624,0.0,,,,SWT,inu.32000013025095,463664051.77734375,,0.0,-72.0,78.0,0.0,-72.0,,967.3126850087624,1561.1782183584846,35584.71382139692,1561.1782183584844,,0.0,1561.1782183584846,,,936.9837074638187,0.0,-76.5,1261.8668535467837,967.3126850087624,,304.19106617600164,0.6791503609213096,0.37840290230020746,0.03831134326898261,0.0,0.7560975609756084,0.6977866849940075,0.7769091913590449,0.5940866398122842,0.7031347991684272,0.7031347991684272,0.7031347991684269,,0.0,0.2642853612939656,0.30336262211038945,0.5128423416896098,,,,,0.6666666666666666,,0.8014504131443325,0.20588235294117646,0.14960629921259844,0.6077559871644648,0.6077559871644648,0.19999999999999998,2.3373356070622484,0.7647446389350694,23,1.342259896222473,0.6859628789401508,36,0,0.46820660458034896,0.8734588948173697,13,0,0.4752368634027373,0.7166614211369126,13,10.90489186863706,0.8971236616166315,21.25,17.769706974824597,0.8483259817517119,5,bior,19.133333333333333,19.0,13.658417952031668,15,0.2799640610961366,0.3704216096284982,0.6928986743441549,1,4.0
raw,bior3.9,2863114.996930303,0.6919770773638968,172.3236019537669,9.164850798660288,698,1,False,False,314.78888452364777,,9.072140364233404,397736.73465636943,1.0,1.3578453899054811e-06,0.6383378687065873,1003.0640661903165,,,,[],[],16,2263.3415000274804,951.1124068181022,2899.5524900906153,"[11, 49, 101, 157, 211, 256, 316, 353, 400, 441, 478, 531, 583, 622, 658, 693]","[1699.0626752339003, 2526.0908542031857, 2899.5524900906153, 2523.5154322498265, 2741.1448938258827, 2619.9592794057, 2565.2529020148127, 1773.0877977038415, 2250.090146476397, 951.1124068181022, 2668.244618817779, 2330.7436505380297, 2843.513921625005, 2347.893935540753, 1147.0634500677475, 2327.1355458281078]","[0, 39, 52, 135, 160, 241, 267, 350, 350, 430, 241, 510, 241, 586, 653, 586]","[25, 52, 241, 160, 241, 267, 350, 375, 430, 443, 534, 534, 586, 641, 665, 696]",863430930.3610947,2473.8758154657035,-2473.8758154657035,0.0,,,,SWT,inu.32000013025095,465870183.3610947,,0.0,-67.0,77.0,0.0,-71.5,,937.8758154657035,1506.9006398124266,34135.535999560314,1506.9006398124268,,0.0,1506.9006398124266,,,908.1124068181022,0.0,-71.5,1363.5524900906153,937.8758154657035,,303.06406619031645,0.735085831805787,0.36840895298799636,0.04967347725259569,0.0,0.7560975609756084,0.692014886942496,0.7975436377345796,0.5744697532927255,0.6354578318980832,0.6354578318980832,0.6354578318980836,,0.0,0.2596358611281555,0.18026387798661286,0.5961955984922923,,,,,0.3333333333333333,,0.8198149563893791,0.27941176470588236,0.2283464566929134,0.5645067064209548,0.5645067064209548,0.2074074074074074,2.1236014412173887,0.6948137068972201,32,1.3646702942219056,0.6974157288488375,31,0,0.4342843945309908,0.8101756010542842,21,0,0.48554633538558056,0.7322081966742605,7,11.615363389350618,0.8904211001004658,22.75,15.74900774900775,0.8378992292955159,6,bior,19.133333333333333,19.0,13.658417952031668,15,0.2799640610961366,0.3704216096284982,0.6928986743441549,1,4.75
raw,bior3.7,2863114.996930303,0.6919770773638968,172.3236019537669,9.192812330010923,698,1,False,False,314.0637254854902,,9.071915308032569,396959.62964249274,1.0,1.33593202432929e-06,0.6404053877229742,998.8893190185265,,,,[],[],16,2253.8411377693155,957.8615886954714,2877.8237814702115,"[11, 49, 101, 157, 211, 256, 316, 353, 400, 441, 478, 531, 583, 622, 658, 693]","[1722.171944675428, 2528.0294851543645, 2877.8237814702115, 2530.240143329776, 2695.0779379379583, 2568.894163144697, 2574.1500761101797, 1775.101200536027, 2249.496049894584, 957.8615886954714, 2653.500283627728, 2327.5556494296743, 2806.792091374112, 2318.9415834707765, 1161.0308374397066, 2314.7913880183555]","[0, 39, 52, 135, 160, 241, 241, 350, 350, 430, 241, 510, 241, 586, 653, 586]","[25, 52, 241, 160, 241, 267, 350, 375, 430, 443, 534, 534, 586, 641, 665, 696]",862346091.7617204,2476.034003849292,-2476.034003849292,0.0,,,,SWT,inu.32000013025095,464785344.7617204,,0.0,-67.0,77.0,0.0,-71.5,,940.0340038492918,1497.4002775542617,34287.54179569095,1497.400277554262,,0.0,1497.4002775542617,,,914.8615886954714,0.0,-76.0,1341.8237814702115,940.0340038492918,,298.8893190185265,0.7216086282099692,0.37219626338103595,0.04927757386244708,0.0,0.7560975609756084,0.6937755497902572,0.7873968975900972,0.5790555506772246,0.6236121357040896,0.6236121357040896,0.6236121357040899,,0.0,0.2424127130234539,0.19317583559544654,0.5783842468482824,,,,,0.3333333333333333,,0.8107844137332463,0.27941176470588236,0.15748031496062992,0.5676775631305196,0.5676775631305196,0.2074074074074074,2.092921239970736,0.6847755594639056,33,1.3593471367652212,0.6946953254274768,32,0,0.42584247424388105,0.7944268476364972,25,0,0.48290749625848794,0.7282288037765104,9,11.086778913041726,0.8954077461033799,24.75,18.809000771833997,0.830958590032822,7,bior,19.133333333333333,19.0,13.658417952031668,15,0.2799640610961366,0.3704216096284982,0.6928986743441549,1,5.5
raw,bior3.5,2863114.996930303,0.6919770773638968,172.3236019537669,9.222770824795083,698,1,False,False,313.10816824688254,,9.070568472643965,396208.8453517831,1.0,1.2939877200601069e-06,0.6428394998904066,994.3758163832424,,,,[],[],16,2242.1922721361757,967.0154795822921,2846.452823394719,"[11, 49, 101, 157, 211, 256, 316, 353, 400, 441, 478, 531, 583, 622, 658, 693]","[1760.6213074861753, 2531.8179271253457, 2846.452823394719, 2555.64687322416, 2647.2890169202815, 2490.941078473863, 2639.323017088477, 1774.512088746281, 2248.027802049371, 967.0154795822921, 2586.5358385913823, 2324.102548015933, 2754.965359306981, 2271.7794083439926, 1180.6860236145098, 2295.359762215046]","[0, 39, 52, 125, 182, 241, 241, 350, 350, 430, 350, 510, 241, 586, 641, 586]","[25, 52, 241, 182, 241, 267, 534, 375, 430, 443, 534, 534, 586, 641, 665, 696]",861297996.8918915,2482.1547242904467,-2482.1547242904467,0.0,,,,SWT,inu.32000013025095,463737249.8918915,,0.0,-67.0,77.0,0.0,-71.5,,946.1547242904467,1485.7514119211219,34473.92364582119,1485.7514119211219,,0.0,1485.7514119211219,,,924.0154795822921,0.0,-71.5,1310.452823394719,946.1547242904467,,294.3758163832424,0.7038494350198897,0.3762540568270765,0.04690831367613241,0.0,0.7560975609756084,0.6958483969208105,0.7775938298368898,0.5852752510275039,0.6090875397418423,0.6090875397418423,0.6090875397418423,,0.0,0.2237920107007479,0.20900782759310288,0.5526689972467757,,,,,0.3333333333333333,,0.8020597376061953,0.27941176470588236,0.2283464566929134,0.5766702570147939,0.5766702570147939,0.2074074074074074,2.073784387409932,0.6785142397981515,34,1.3521773365336027,0.6910311938966547,33,0,0.42679372797126514,0.7962014510301347,24,0,0.47950737046520114,0.7231013838082573,11,10.661457061146317,0.89942021640428,25.5,20.801853997682503,0.8294270893342155,8,bior,19.133333333333333,19.0,13.658417952031668,15,0.2799640610961366,0.3704216096284982,0.6928986743441549,1,6.25
raw,sym20,4753652.096291028,0.6805157593123209,226.1728042039019,10.456695134429557,698,1,False,False,296.0530278963003,,9.278575787475537,348804.4736510574,1.0,1.455643820482312e-06,0.6848055460878307,969.6281035503534,,,,[],[],15,2210.3443071330025,981.792914270852,2829.3357098455745,"[11, 49, 101, 157, 211, 264, 316, 353, 387, 427, 478, 524, 583, 635, 693]","[1530.5473087707169, 2237.446683916394, 2488.346246398181, 2294.7632667624875, 2673.4434175340607, 2536.533118211061, 2387.2941944249906, 1554.0617064002363, 981.792914270852, 2118.191378115633, 2829.3357098455745, 2186.237613524758, 2656.8053296671296, 2276.3563885344674, 2404.0093306184954]","[0, 0, 53, 106, 161, 241, 298, 350, 322, 322, 161, 510, 510, 587, 587]","[25, 53, 161, 161, 241, 298, 322, 376, 390, 430, 587, 535, 587, 642, 697]",795811748.6122968,2383.666399545205,-2383.666399545205,0.0,,,,SWT,inu.32000013025095,398251001.6122968,,0.0,-63.0,78.0,0.0,-72.0,,847.666399545205,1453.9034469179487,37193.83539300496,1453.903446917949,,0.0,1453.9034469179487,,,938.792914270852,0.0,-63.0,1293.3357098455745,847.666399545205,,269.62810355035344,0.3868767617645971,0.5433856170946643,0.41282047611444134,0.10488626012645076,0.5609756097560965,0.7315859441073702,0.15863006976514984,0.5953159230045968,0.5693773363229879,0.5693773363229879,0.5693773363229881,,0.0,0.12169396599670845,0.4400476041896699,0.5386378399479028,,,,,0.6666666666666666,,0.25693131129460134,0.3382352941176471,0.36220472440944884,0.4319690957505411,0.4319690957505411,0.19999999999999998,1.9191880471261022,0.6279324054762772,45,1.2814244163580706,0.6548728634916268,38,0,0.4061202353398193,0.7576341906599772,37,0,0.41416581981839584,0.6245657436844291,37,3.8622100754188224,0.9635640558922752,39.25,38.989369896780154,0.7966405185121754,9,sym,55.578947368421055,64.0,36.87262729010307,19,0.8132460531382365,1.0,0.13072776280323445,4,7.75
raw,bior2.8,3673025.6171272397,0.673352435530086,193.68386592218064,12.887032470702168,698,1,False,False,292.0825175368373,,9.16436202094544,371073.1131244119,1.0,1.5029137086287104e-06,0.9528954105977541,995.5390640073467,,,,[],[],15,2016.4083956584666,745.3726345958298,2597.58209465366,"[12, 46, 102, 149, 205, 263, 317, 354, 393, 442, 479, 524, 584, 636, 680]","[1594.6111588372119, 1961.7651769497518, 2597.58209465366, 2344.77191279493, 2335.483151992875, 2547.9497932137397, 2439.9105320695326, 1702.4289312118237, 1858.0434794279754, 745.3726345958298, 2027.1194262524984, 1704.5534884333485, 2300.7876612964355, 1764.6215707512276, 2321.1249223961577]","[1, 40, 80, 126, 160, 160, 267, 322, 322, 431, 431, 509, 481, 614, 670]","[26, 80, 160, 160, 242, 670, 670, 375, 431, 444, 481, 563, 670, 670, 696]",808687408.0084511,2448.7075895294215,-2448.7075895294215,0.0,,,,SWT,inu.32000013025095,411126661.0084511,,0.0,-72.0,78.0,0.0,-36.0,,912.7075895294215,1259.9675354434128,40102.874065123004,1259.9675354434128,,0.0,1259.9675354434128,,,702.3726345958298,0.0,-63.0,1061.58209465366,912.7075895294215,,295.5390640073467,0.31308415396680483,0.8725679403671016,0.21190347314705987,0.044933524984976936,0.4390243902439016,0.9598865597548331,0.4493939872183258,0.43467786051414536,0.327564884754813,0.327564884754813,0.32756488475481293,,0.0,0.22859105248410957,0.6871525500074264,0.348665890529905,,,,,0.6666666666666666,,0.36411240852867116,0.20588235294117646,0.36220472440944884,0.5275290085124822,0.5275290085124822,0.7333333333333333,1.92062634968202,0.6284029986446186,44,1.4852064843631454,0.7590158349374262,19,0,0.40460263404695246,0.7548030423270121,39,0,0.47011343281185775,0.7089352421909741,17,13.744695946679455,0.8703330571067975,29.75,25.027623186769766,0.7948363398741535,10,bior,19.133333333333333,19.0,13.658417952031668,15,0.2799640610961366,0.3704216096284982,0.6928986743441549,1,7.75
