wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,fft_snr_threshold_diff,stft_stationarity_threshold_diff,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
sym18,1,antisymmetric,1.4987283494929312e-18,239.40369538420882,9533038.501681179,0.5943396226415094,436.7897275396584,72,raw,9.783682999555925e-10,-1.143220519902825e-09,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.0000000020998, 184.00000000312025, 106.00000000061323, 1129.0000000033594, 218.00000000206353, 594.0000000037478, 42.00000000001751, 35.999999999881425, 314.00000000284876, 675.0000000041741, 257.0000000002516, 29.000000001288242, 809.0000000056536, 413.0000000014342, 321.0000000021928, 151.00000000190778, 635.0000000040674, 26.00000000124942, 21.000000000149385, 1131.0000000012094, 143.00000000007674, 231.0000000026837]",22,5.526919410534736,443272.73399532586,0.959892827181303,4.064969359965437e-06,0.9999999999999998,0.4861111111111111,45246.00000000107,0.12312698348493148,0.148506472876707,117930.4729349842,53626235.68007991,6,10332.597894161103,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[45246.00000000107, 1109.039629020406, 10332.597894161103, 2582.836452915218, 6473.87808022464, 888.5827699475216, 1380.2361293699778, 1773.097114369046, 4045.033993101449, 877.6128128045708, 1445.647344511701, 3662.1134405320254, 1541.9458486045867, 1978.0614792325237, 1682.1984576530954, 995.7695375088564, 2079.3347390718386, 1741.824355962831]",3.0,0.3,156.29999999748642,15,0.5,4092338.9834706956,0.17630445899706612,0.127880848776653,10303236.375065811,52318422444.577484,"[0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.4375, 0.25, 0.0625]",1,4092338.9834706956,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[5.167859344539057e-25, 4092338.9834706956, 2047957.3581709338, 756345.216780499]",3.0,0.5,boxcar,16,8,156.29999999748642,15,22,358.6363636383677,21.000000000149385,1131.0000000012094,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.0000000020998, 184.00000000312025, 106.00000000061323, 1129.0000000033594, 218.00000000206353, 594.0000000037478, 42.00000000001751, 35.999999999881425, 314.00000000284876, 675.0000000041741, 257.0000000002516, 29.000000001288242, 809.0000000056536, 413.0000000014342, 321.0000000021928, 151.00000000190778, 635.0000000040674, 26.00000000124942, 21.000000000149385, 1131.0000000012094, 143.00000000007674, 231.0000000026837]","[1, 4, 7, 4, 14, 18, 21, 24, 26, 29, 32, 34, 34, 40, 43, 46, 43, 54, 54, 4, 62, 64]","[4, 10, 10, 34, 18, 34, 26, 26, 34, 34, 34, 37, 54, 43, 46, 50, 54, 57, 59, 70, 70, 70]",0.05,30,35949228.000039235,1146.0000000010673,-1146.0000000010673,DWT,mdp.39015056038089,6.7730434238910675e-06,0.0,2.0040715753566474e-09,1.0661780834197998e-05,0.0,1.2094005796825513e-09,6.581097841262817e-05,1.0672920325305313e-09,1.0,88,0.0,2.6684574550017715e-09,1.0,88,,0.0,0.0,1.0,88,0.0,0.0,3.923475742340088e-05,0.2583770751953125,1.0695657692849636e-09,0.0,2.0040715753566474e-09,4.408957465784624e-08,2.0148769925237343e-09,0.0,0.0,0.0,1.0672920325305313e-09,0.0,2.5135875603155e-09,0.0,0.0,0.0,2.5135875603155e-09,1.4938450476620346e-10,2.7902680166391747e-13,6.7730434238910675e-06,5.689893001203927e-15,6.972200594645983e-14,2.816523192450404e-07,0.0,0.0,3.3389957465601583e-13,0.038069217914100895,0.8686527830981207,0.898822652407102,0.5873893362176016,1.0,0.6470877365446055,0.32354386827230275,0.6470877365446056,11,1.5415349829881126,0.7398196845385729,32,0,0,0.6470877365446055,0.6470877365446056,11,0,0,0.6785867979273851,0.7859686073892287,14,10.099504938362077,0.9844143442309227,17.0,14.059914407988586,0.979089888164844,1,sym,325.87581699346407,390.0,249.79774240113366,153,0.8503573073184043,1.0,0.10474988487711698,5,2.0
sym16,1,antisymmetric,2.428853869389122e-19,247.30691074279807,9146270.768657554,0.5784313725490197,442.56811995928894,72,raw,3.908685227334748e-10,7.791307596307977e-10,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[424.9999999992307, 183.99999999883664, 105.99999999984527, 1128.999999998573, 217.9999999992724, 593.9999999985515, 41.999999999953275, 35.999999999889724, 313.99999999892975, 674.9999999982347, 256.99999999971465, 28.99999999947204, 808.9999999976365, 412.9999999993311, 320.9999999991303, 150.99999999946158, 634.9999999984447, 25.99999999956742, 20.999999999831516, 1130.9999999993631, 142.9999999999195, 230.99999999895203]",22,5.4983691678339,420266.87661985616,0.9509902617648489,4.064969360019046e-06,1.0,0.4861111111111111,45245.99999999915,0.1231269834845378,0.1485064728766944,117930.47293458492,53626235.68009347,6,10332.597894156925,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[45245.99999999915, 1109.039629022077, 10332.597894156925, 2582.8364529135874, 6473.878080213222, 888.5827699462202, 1380.2361293658744, 1773.0971143600184, 4045.0339930799196, 877.6128127984846, 1445.6473445014815, 3662.113440502274, 1541.9458485914406, 1978.061479213589, 1682.1984576360794, 995.7695374980758, 2079.3347390485446, 1741.8243559426128]",3.0,0.3,156.30000000100102,15,0.5,4092338.983460039,0.17630445899660666,0.12788084877674372,10303236.37497168,52318422444.185776,"[0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.4375, 0.25, 0.0625]",1,4092338.983460039,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[3.3341679475709197e-25, 4092338.983460039, 2047957.358151471, 756345.2167658164]",3.0,0.5,boxcar,16,8,156.30000000100102,15,22,358.63636363555185,20.999999999831516,1130.9999999993631,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[424.9999999992307, 183.99999999883664, 105.99999999984527, 1128.999999998573, 217.9999999992724, 593.9999999985515, 41.999999999953275, 35.999999999889724, 313.99999999892975, 674.9999999982347, 256.99999999971465, 28.99999999947204, 808.9999999976365, 412.9999999993311, 320.9999999991303, 150.99999999946158, 634.9999999984447, 25.99999999956742, 20.999999999831516, 1130.9999999993631, 142.9999999999195, 230.99999999895203]","[1, 4, 7, 4, 14, 18, 21, 24, 26, 29, 32, 34, 34, 40, 43, 46, 43, 54, 54, 4, 62, 64]","[4, 10, 10, 34, 18, 34, 26, 26, 34, 34, 34, 37, 54, 43, 46, 50, 54, 57, 59, 70, 70, 70]",0.05,30,35949227.99998254,1145.9999999995123,-1145.9999999995123,DWT,mdp.39015056038089,3.883615136146545e-06,0.0,8.117808647511993e-10,2.898275852203369e-06,0.0,6.36873664916493e-10,2.831965684890747e-05,4.877165338257328e-10,1.0,88,0.0,1.5097612049430609e-09,1.0,88,,0.0,0.0,1.0,88,0.0,0.0,1.745671033859253e-05,0.133331298828125,8.512870408594608e-10,0.0,8.117808647511993e-10,1.785883796401322e-08,8.117576106253017e-10,0.0,0.0,0.0,4.877165338257328e-10,0.0,1.0010126061388291e-09,0.0,0.0,0.0,1.0010126061388291e-09,1.6848389350343496e-10,1.1465828286816304e-13,3.883615136146545e-06,6.9111383282915995e-15,2.098321516541546e-14,1.1762313079088926e-07,0.0,0.0,1.255662240851052e-13,0.12599260143053448,0.8329945716021018,0.763134961739496,0.44215478123308793,0.9329498669194989,0.28790857704595724,0.14395428852297862,0.2879085770459573,20,1.4237021867901545,0.6832688938828259,56,0,0,0.28790857704595724,0.2879085770459573,20,0,0,0.6194453565849439,0.7174684296184782,34,17.0,0.9737654320987654,32.5,27.16119828815977,0.9618055555555556,2,sym,325.87581699346407,390.0,249.79774240113366,153,0.8503573073184043,1.0,0.10474988487711698,5,2.75
sym17,1,antireflect,1.1333135684980372e-19,250.6174237243893,9180381.204208076,0.5769230769230769,422.8317245070109,72,raw,2.6588563449713043e-10,-2.7939606197055583e-10,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.00000000063636, 184.00000000083446, 106.0000000001022, 1129.0000000008904, 218.00000000048863, 594.0000000009582, 42.000000000004775, 36.00000000012915, 314.0000000007137, 675.0000000012324, 257.0000000002324, 29.000000000405763, 809.0000000016234, 413.0000000004585, 321.0000000005831, 151.000000000299, 635.0000000011123, 26.000000000282512, 21.00000000012301, 1131.0000000004375, 143.00000000004673, 231.00000000074567]",22,5.543804183400127,426698.58140289533,0.9549529741476603,4.0649693599921555e-06,1.0,0.4861111111111111,45246.000000000204,0.12312698348473101,0.14850647287670582,117930.4729347812,53626235.680087484,6,10332.597894159087,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[45246.000000000204, 1109.0396290211374, 10332.597894159087, 2582.836452914392, 6473.878080219457, 888.5827699468156, 1380.2361293680615, 1773.0971143653887, 4045.0339930919454, 877.612812802039, 1445.6473445068775, 3662.1134405178896, 1541.9458485977943, 1978.061479222809, 1682.1984576439374, 995.7695375029717, 2079.3347390585213, 1741.8243559510427]",3.0,0.3,156.29999999932954,15,0.5,4092338.983465963,0.17630445899682162,0.1278808487767065,10303236.375018753,52318422444.40013,"[0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.4375, 0.25, 0.0625]",1,4092338.983465963,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2.7505370954522063e-25, 4092338.983465963, 2047957.3581621642, 756345.2167727575]",3.0,0.5,boxcar,16,8,156.29999999932954,15,22,358.63636363692456,21.00000000012301,1131.0000000004375,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.00000000063636, 184.00000000083446, 106.0000000001022, 1129.0000000008904, 218.00000000048863, 594.0000000009582, 42.000000000004775, 36.00000000012915, 314.0000000007137, 675.0000000012324, 257.0000000002324, 29.000000000405763, 809.0000000016234, 413.0000000004585, 321.0000000005831, 151.000000000299, 635.0000000011123, 26.000000000282512, 21.00000000012301, 1131.0000000004375, 143.00000000004673, 231.00000000074567]","[1, 4, 7, 4, 14, 18, 21, 24, 26, 29, 32, 34, 34, 40, 43, 46, 43, 54, 54, 4, 62, 64]","[4, 10, 10, 34, 18, 34, 26, 26, 34, 34, 34, 37, 54, 43, 46, 50, 54, 57, 59, 70, 70, 70]",0.05,30,35949228.00001097,1146.0000000002967,-1146.0000000002967,DWT,mdp.39015056038089,2.0405277609825134e-06,0.0,5.609308573184535e-10,3.084540367126465e-06,0.0,4.374669515527785e-10,1.8753111362457275e-05,2.9672264645341784e-10,1.0,88,0.0,6.530171958729625e-10,1.0,88,,0.0,0.0,1.0,88,0.0,0.0,1.0967254638671875e-05,0.081024169921875,2.0372681319713593e-10,0.0,5.609308573184535e-10,1.234002411365509e-08,5.609134167240304e-10,0.0,0.0,0.0,2.9672264645341784e-10,0.0,6.704681254632305e-10,0.0,0.0,0.0,6.704681254632305e-10,1.2300915841478854e-10,7.856215678003764e-14,2.0405277609825134e-06,4.496403249731884e-15,1.6237011735142914e-14,7.865310180932283e-08,0.0,0.0,8.940070905794073e-14,0.16282210553866183,0.8897412483768659,0.7751017465364942,0.4283847787032493,0.951694947991639,0.18087982305234698,0.09043991152617349,0.180879823052347,47,1.4821466514578325,0.7113177970155035,41,0,0,0.18087982305234698,0.180879823052347,47,0,0,0.6415489654293821,0.7430697863127155,26,9.912113800799505,0.9847035280851859,40.25,37.948873319447074,0.9612946652771608,3,sym,325.87581699346407,390.0,249.79774240113366,153,0.8503573073184043,1.0,0.10474988487711698,5,3.5
sym18,1,antireflect,1.4864323179388155e-18,239.43947321628946,9270667.615271645,0.5754716981132075,402.47113297122775,72,raw,9.696950403142386e-10,-1.6375074645710453e-09,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.00000000220444, 184.00000000311013, 106.00000000062994, 1129.0000000033613, 218.00000000206398, 594.000000003748, 42.00000000001728, 35.99999999988154, 314.00000000284876, 675.0000000041741, 257.0000000002516, 29.000000001288242, 809.0000000056536, 413.00000000143416, 321.0000000021928, 151.0000000019079, 635.0000000040673, 26.000000001249305, 21.000000000150294, 1131.0000000012888, 143.0000000000715, 231.00000000267858]",22,5.537185559320407,427985.98831247713,0.9601903414925397,4.064969359965234e-06,1.0,0.4861111111111111,45246.000000001564,0.12312698348493342,0.14850647287671065,117930.47293498163,53626235.680080995,6,10332.597894160617,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[45246.000000001564, 1109.0396290199142, 10332.597894160617, 2582.836452914755, 6473.87808022416, 888.5827699470225, 1380.2361293695064, 1773.0971143695672, 4045.033993100904, 877.612812805084, 1445.647344511604, 3662.1134405326306, 1541.945848604054, 1978.0614792331871, 1682.1984576535244, 995.7695375088256, 2079.3347390710323, 1741.8243559619655]",3.0,0.3,156.29999999748676,15,0.5,4092338.9834705675,0.17630445899706176,0.12788084877665137,10303236.375065263,52318422444.57614,"[0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.4375, 0.25, 0.0625]",1,4092338.9834705675,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[2.5768614785587483e-25, 4092338.9834705675, 2047957.358170955, 756345.2167804023]",3.0,0.5,boxcar,16,8,156.29999999748676,15,22,358.6363636383761,21.000000000150294,1131.0000000012888,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.00000000220444, 184.00000000311013, 106.00000000062994, 1129.0000000033613, 218.00000000206398, 594.000000003748, 42.00000000001728, 35.99999999988154, 314.00000000284876, 675.0000000041741, 257.0000000002516, 29.000000001288242, 809.0000000056536, 413.00000000143416, 321.0000000021928, 151.0000000019079, 635.0000000040673, 26.000000001249305, 21.000000000150294, 1131.0000000012888, 143.0000000000715, 231.00000000267858]","[1, 4, 7, 4, 14, 18, 21, 24, 26, 29, 32, 34, 34, 40, 43, 46, 43, 54, 54, 4, 62, 64]","[4, 10, 10, 34, 18, 34, 26, 26, 34, 34, 34, 37, 54, 43, 46, 50, 54, 57, 59, 70, 70, 70]",0.05,30,35949228.000039235,1146.0000000010705,-1146.0000000010705,DWT,mdp.39015056038089,6.644986569881439e-06,0.0,2.012484401348047e-09,9.573996067047119e-06,0.0,1.2887539924122393e-09,6.526336073875427e-05,1.0704752639867365e-09,1.0,88,0.0,2.1827872842550278e-09,1.0,88,,0.0,0.0,1.0,88,0.0,0.0,3.923475742340088e-05,0.2570343017578125,1.5643308870494366e-09,0.0,2.012484401348047e-09,4.4274202082306147e-08,2.0232019695950757e-09,0.0,0.0,0.0,1.0704752639867365e-09,0.0,2.513246499802335e-09,0.0,0.0,0.0,2.513246499802335e-09,1.502939994679764e-10,2.809696919570115e-13,6.644986569881439e-06,9.325873406851315e-15,7.135958490778194e-14,2.7909118216484785e-07,0.0,0.0,3.295419492843621e-13,0.03846724680597391,0.8814748283775576,0.8067764535243532,0.41513439891038695,0.9554470709057042,0.6470877365446055,0.32354386827230275,0.6470877365446056,10,1.4154385769609765,0.6793029889345504,59,0,0,0.6470877365446055,0.6470877365446056,10,0,0,0.6194599997047953,0.717485389913834,33,23.338094752285727,0.9639844216785715,28.0,16.17781470710428,0.9603872725676807,4,sym,325.87581699346407,390.0,249.79774240113366,153,0.8503573073184043,1.0,0.10474988487711698,5,4.25
sym17,1,antisymmetric,1.1260772087414629e-19,250.64524292139515,9448418.895338414,0.5673076923076923,396.22263735373735,72,raw,2.6638010316067573e-10,-1.6676460225541048e-10,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.00000000049795, 184.00000000083867, 106.00000000010459, 1129.0000000008906, 218.00000000048874, 594.000000000958, 42.00000000000489, 36.000000000129035, 314.0000000007137, 675.0000000012323, 257.0000000002324, 29.000000000405763, 809.0000000016234, 413.00000000045844, 321.0000000005831, 151.000000000299, 635.0000000011123, 26.000000000282625, 21.000000000122782, 1131.00000000043, 143.00000000004627, 231.0000000007467]",22,5.509300657260608,439613.3559387386,0.9563035515336296,4.06496935999229e-06,1.0,0.4861111111111111,45246.000000000095,0.12312698348472971,0.14850647287670476,117930.47293478141,53626235.68008728,6,10332.5978941592,0.027777777777777776,"[0.0, 0.013888888888888888, 0.027777777777777776, 0.041666666666666664, 0.05555555555555555, 0.06944444444444445, 0.08333333333333333, 0.09722222222222221, 0.1111111111111111, 0.125, 0.1388888888888889, 0.15277777777777776, 0.16666666666666666, 0.18055555555555555, 0.19444444444444442, 0.20833333333333331, 0.2222222222222222, 0.2361111111111111]","[45246.000000000095, 1109.0396290212511, 10332.5978941592, 2582.8364529145065, 6473.87808021958, 888.5827699469502, 1380.2361293681963, 1773.097114365245, 4045.033993092091, 877.6128128019221, 1445.647344506957, 3662.113440517765, 1541.9458485979526, 1978.0614792226988, 1682.1984576439386, 995.769537502864, 2079.334739058601, 1741.8243559511552]",3.0,0.3,156.29999999933133,15,0.5,4092338.983465996,0.17630445899682232,0.12788084877670727,10303236.375018856,52318422444.400635,"[0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.4375, 0.25, 0.0625]",1,4092338.983465996,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[1.9952501103574007e-25, 4092338.983465996, 2047957.3581621805, 756345.2167727606]",3.0,0.5,boxcar,16,8,156.29999999933133,15,22,358.63636363691825,21.000000000122782,1131.00000000043,"[2, 6, 9, 12, 15, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 48, 52, 56, 58, 61, 63, 66]","[425.00000000049795, 184.00000000083867, 106.00000000010459, 1129.0000000008906, 218.00000000048874, 594.000000000958, 42.00000000000489, 36.000000000129035, 314.0000000007137, 675.0000000012323, 257.0000000002324, 29.000000000405763, 809.0000000016234, 413.00000000045844, 321.0000000005831, 151.000000000299, 635.0000000011123, 26.000000000282625, 21.000000000122782, 1131.00000000043, 143.00000000004627, 231.0000000007467]","[1, 4, 7, 4, 14, 18, 21, 24, 26, 29, 32, 34, 34, 40, 43, 46, 43, 54, 54, 4, 62, 64]","[4, 10, 10, 34, 18, 34, 26, 26, 34, 34, 34, 37, 54, 43, 46, 50, 54, 57, 59, 70, 70, 70]",0.05,30,35949228.00001094,1146.0000000002967,-1146.0000000002967,DWT,mdp.39015056038089,2.073589712381363e-06,0.0,5.546212378249038e-10,3.285706043243408e-06,0.0,4.299636202631518e-10,1.8855556845664978e-05,2.9672264645341784e-10,1.0,88,0.0,7.657945388928056e-10,1.0,88,,0.0,0.0,1.0,88,0.0,0.0,1.093745231628418e-05,0.0815277099609375,9.458744898438454e-11,0.0,5.546212378249038e-10,1.2201780918985605e-08,5.546037972304807e-10,0.0,0.0,0.0,2.9672264645341784e-10,0.0,6.686775577691151e-10,0.0,0.0,0.0,6.686775577691151e-10,1.227817847393453e-10,7.725764472610308e-14,2.073589712381363e-06,3.4416913763379853e-15,1.5459855617905305e-14,7.887138053774834e-08,0.0,0.0,9.009459844833145e-14,0.16313159450188564,0.8466476030676675,0.8691360007309389,0.34060101257553443,0.989334812361844,0.18038830179405257,0.09019415089702629,0.1803883017940526,54,1.4877450885753858,0.7140046215299811,39,0,0,0.18038830179405257,0.1803883017940526,53,0,0,0.6417702046475742,0.7433260351533257,25,13.671747023210555,0.9789016249641812,42.75,38.824597468460105,0.9564647013709795,5,sym,325.87581699346407,390.0,249.79774240113366,153,0.8503573073184043,1.0,0.10474988487711698,5,5.0
