wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
coif17,1,smooth,4.55509475402308e-26,311.4223684181702,40502875.55593817,0.5551948051948052,270.006783017378,207,raw,1.5573586435476195e-13,-2.2615009864779376e-10,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.0000000000001, 703.0000000000002, 516.0000000000002, 132.9999999999999, 295.0000000000002, 175.99999999999966, 786.9999999999998, 635.0000000000001, 14.000000000000004, 412.00000000000006, 514.0000000000006, 67.0, 703.0000000000006, 437.0000000000001, 507.99999999999994, 218.0, 503.00000000000034, 682.0000000000001, 102.99999999999989, 717.0000000000001, 590.9999999999994, 700.0, 204.00000000000006, 212.00000000000017, 297.9999999999999]",25,5.720672021915977,751699.3432229299,0.9894191903910954,8.25872515176213e-06,1.0,0.49275362318840576,92832.0,0.1453470065358894,0.14916773150369356,360720.9552384273,81522474.36097333,15,9318.514166404475,0.024154589371980676,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675]","[92832.0, 2456.1080634530754, 1452.8866704658396, 8804.644385719488, 2439.260232926598, 9318.514166404475, 6951.2107307549495, 6098.092189786087, 4296.5326078296275, 2739.49044248879, 2754.561261580937, 9235.416718635066, 8896.478339652938, 5063.756887579577, 5932.469380610311, 1989.598607018129, 2046.3449384409073, 3211.0086258227384, 5427.19894228934, 3366.6013879218435, 2977.2862302640297, 4464.8015509181905, 3199.147824326666, 2429.093482298439, 1197.1359663210121, 1806.8519004929237, 1014.8108344785956, 3898.082367321702, 4375.410823456588, 3688.8779502775647, 3005.239311235452, 1457.273639626023, 2372.8767866873945, 2767.3204159882025, 1032.8757254735713, 3989.490575673347, 1466.7674867063315, 2294.8955516680285, 1026.1658903449222, 4556.340798053766, 1114.4084270466442, 2857.0563565991592, 1238.9776896514052, 2554.2482453544662, 2112.688958590082, 205.82563520804746, 112.8916633149712, 1870.5247124928906, 2092.3298543796113, 1666.3386389312163, 2161.7152558905677]",3.0,0.5,147.89999999999972,15,0.5,4200123.353177011,0.15268310771026167,0.12923470259586947,17516864.560082722,15309303555.636374,"[0.0625, 0.03125, 0.03125, 0.0625, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0625]",1,4200123.353177011,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[209798.89021148573, 4200123.353177011, 3193300.673689004, 1706873.7795760478, 1109810.6287987174, 1022159.2281236489, 740605.7542391515, 389538.52716914855]",3.0,0.3,tukey,32,16,147.89999999999972,15,25,420.20000000000005,14.000000000000004,786.9999999999998,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.0000000000001, 703.0000000000002, 516.0000000000002, 132.9999999999999, 295.0000000000002, 175.99999999999966, 786.9999999999998, 635.0000000000001, 14.000000000000004, 412.00000000000006, 514.0000000000006, 67.0, 703.0000000000006, 437.0000000000001, 507.99999999999994, 218.0, 503.00000000000034, 682.0000000000001, 102.99999999999989, 717.0000000000001, 590.9999999999994, 700.0, 204.00000000000006, 212.00000000000017, 297.9999999999999]","[3, 3, 19, 32, 38, 38, 3, 58, 72, 58, 58, 58, 58, 105, 109, 120, 120, 120, 149, 58, 170, 175, 184, 194, 194]","[6, 36, 36, 36, 42, 51, 58, 72, 74, 84, 88, 99, 120, 109, 120, 130, 143, 149, 158, 175, 175, 206, 206, 197, 206]",0.05,30,51740106.0,797.9999999999997,-797.9999999999997,DWT,inu.32000013032901,9.313225746154785e-10,0.0,5.684341886080802e-14,1.4901161193847656e-08,0.0,2.2737367544323206e-13,3.725290298461914e-09,3.410605131648481e-13,1.0,100,0.0,0.0,1.0,100.0,,0.0,0.0,1.0,100.0,0.0,0.0,0.0,9.5367431640625e-06,0.0,0.0,0.0,0.0,5.684341886080802e-14,1.8189894035458565e-12,1.820410489017377e-13,0.0,3.410605131648481e-13,0.0,2.8421709430404007e-13,0.0,0.0,0.0,2.8421709430404007e-13,3.552713678800501e-15,2.7755575615628914e-17,9.313225746154785e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.5484640771992253e-13,9.103318853591469e-26,0.9415720871582043,0.03666420816689964,0.9661172763605341,0.12337662337662414,0.892620268417579,0.9287617296949838,5.6014046817441976e-14,5.860427619801883e-14,5.860427619801883e-14,1.7577130379375595e-13,7.501347353346288e-14,9.829128180409937e-14,0.0,1.0,1.0,1.0,1.0,2.6397313854119015e-13,2.6397313854119015e-13,0.4000000000002969,0.12718361067859918,11,1.8442374431543909,0.923713262742826,4,0,0,0.3076923076923884,0.37417732537734816,11,0,0,0.486139024146885,0.9116153036199168,4,4.041451884327381,0.9957636772700971,7.5,5.866666666666666,0.9939510210249856,1,coif,315.640522875817,241.0,246.36354220143974,153,0.475743518565086,0.7983582264877972,0.4274720690581006,3,1.5,1
dmey,1,reflect,0.43637754817644164,61.60871859470685,9917022.365087517,0.5522388059701493,356.9906007984234,207,raw,0.5214076587716262,2.1559219894718873,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.9061546676405, 705.3047117134155, 516.3834792091072, 133.3266061782581, 295.44918855134813, 176.31715703029397, 789.2000052151599, 635.1312391314134, 14.063425406316014, 412.1857434296908, 514.2953060690461, 68.560658154326, 704.2907787061886, 437.4365714051785, 509.0896361048489, 219.15340847907373, 504.66032458625614, 683.3296454494496, 102.98702961845709, 718.2229686746451, 592.4139365043109, 702.2259374092025, 205.64642923168583, 212.3490693619123, 299.2279272184827]",25,6.958292013976237,45323.08275030341,0.7685037576726622,8.221421452753994e-06,0.9999981575389796,0.49275362318840576,92830.76342161497,0.1454316972458073,0.14917522401094793,361340.39914226945,81524644.670128,15,9355.553691989118,0.024154589371980676,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675]","[92830.76342161497, 2455.7348818666223, 1454.5981372195004, 8822.311006476652, 2445.112720431195, 9355.553691989118, 6981.279927482682, 6125.021145872735, 4312.567375424115, 2747.800703249578, 2761.632115105283, 9246.418597686003, 8902.612948999726, 5062.579893323038, 5935.076949970039, 1987.297534630906, 2048.55883860614, 3222.2694612073947, 5449.481890091296, 3382.41243353524, 2992.643475456695, 4484.819817333506, 3208.9710264365585, 2434.0630027651036, 1199.7015427963163, 1805.823886636598, 1014.7964901214788, 3896.8332221527944, 4378.309041758735, 3696.208880366947, 3013.3206118417147, 1463.5500299578953, 2386.2434328465815, 2782.931210899954, 1036.0279117344678, 4002.913349144308, 1471.47901940045, 2294.8364044115856, 1025.864998894157, 4551.587114689995, 1114.493710857852, 2859.9299027899747, 1242.275243251507, 2564.6109768278698, 2125.1968539980426, 206.4338470427039, 113.81720537062408, 1878.511340083133, 2097.387062786646, 1669.2466562720483, 2161.0635646176615]",3.0,0.5,147.3099451802798,15,0.5,4228799.541224356,0.1526464695701202,0.12925237951386873,17597023.933155507,15465712195.89522,"[0.0625, 0.03125, 0.03125, 0.0625, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0625]",1,4228799.541224356,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[210830.73314909643, 4228799.541224356, 3198695.658114236, 1718453.7922327188, 1112936.256146661, 1028206.1227079851, 741915.8876727425, 391888.6861126932]",3.0,0.3,tukey,32,16,147.3099451802798,15,25,421.1662935002283,14.063425406316014,789.2000052151599,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.9061546676405, 705.3047117134155, 516.3834792091072, 133.3266061782581, 295.44918855134813, 176.31715703029397, 789.2000052151599, 635.1312391314134, 14.063425406316014, 412.1857434296908, 514.2953060690461, 68.560658154326, 704.2907787061886, 437.4365714051785, 509.0896361048489, 219.15340847907373, 504.66032458625614, 683.3296454494496, 102.98702961845709, 718.2229686746451, 592.4139365043109, 702.2259374092025, 205.64642923168583, 212.3490693619123, 299.2279272184827]","[3, 3, 19, 32, 38, 38, 3, 58, 72, 58, 58, 58, 58, 105, 109, 120, 120, 120, 149, 58, 170, 175, 184, 194, 194]","[6, 38, 38, 38, 42, 51, 175, 72, 74, 84, 88, 99, 120, 109, 120, 130, 143, 149, 158, 175, 175, 206, 206, 197, 206]",0.05,30,51785337.27556875,799.2920273443337,-799.2920273443337,DWT,inu.32000013032901,28676.188047345728,0.0,0.9662935002282893,2170.309154689312,0.0,2.2000052151598766,80159.37307278812,1.2920273443337464,1.0,100,0.0,37.03952558464334,1.0,100.0,,0.0,0.0,0.84,82.0,0.0,0.0,45231.27556875348,156408640.25885582,1.2365783850254957,0.0,0.0,0.0,0.9662935002282893,24.15733750570689,0.9673311307517314,0.0,1.2920273443337464,0.0,0.5900548197201942,0.0,0.0,0.0,0.5900548197201942,0.06342540631601423,8.469070991792838e-05,28676.188047345728,7.492507254375225e-06,1.7676917999254194e-05,619.443903842126,0.0,0.0,3.6638140141459496e-05,0.9431104955279773,0.8972032974393194,0.0017722474837762459,0.8664701204729884,0.06471861525316622,0.09381663113006469,0.0004947357743607297,0.9999999999999999,1.0,0.9962266927398545,0.9962266927398545,0.9962307250118104,0.9962266927398242,0.9510394382825388,0.6728552947391834,0.0,0.0,1.0,1.0,0.9999999999999118,0.9999999999999118,3.106665946028194,0.9877924804695464,2,1.725637390237098,0.8643106938120458,16,0,0,0.8160619643271453,0.9923936202506171,2,0,0,0.4834482678852066,0.9065695564887094,5,6.652067347825035,0.9930271830735586,6.25,3.1683168316831685,0.9932379101950602,2,dmey,17.22222222222222,19.0,15.344199048645207,9,0.0259578856442756,0.04972394628640204,0.9669122961630864,1,1.75,2
dmey,1,symmetric,0.43617555529914204,61.61072934667628,9873723.737111317,0.5522388059701493,331.8291634133666,207,raw,0.5260773218395252,0.8617807612704291,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.848118825529, 705.6317123595139, 516.42540007413, 133.32660711175117, 295.4491885423872, 176.31715703030625, 789.3132639158822, 635.1312391314134, 14.063425406316014, 412.1857434296908, 514.2953060690461, 68.560658154326, 704.2907787061886, 437.4365714051785, 509.0896361048489, 219.15340847907373, 504.66032458625614, 683.3296454494496, 102.98702961847243, 718.2229686750131, 592.4139359532247, 702.1283291233998, 205.6529417900516, 212.41357412627383, 298.9218717462106]",25,6.9508393652151605,46471.44453561618,0.773972242370318,8.22211386072739e-06,0.9999981594799107,0.49275362318840576,92832.05489799975,0.14542818958740705,0.1491726509967479,361343.3239645807,81526728.02300774,15,9355.815463203438,0.024154589371980676,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675]","[92832.05489799975, 2456.8930644919, 1455.1718801917625, 8821.692097842777, 2445.0070930070756, 9355.815463203438, 6981.256042201393, 6125.4106658131395, 4313.067604243487, 2747.37833842343, 2761.835835372503, 9246.471875490464, 8902.357328484013, 5063.081530401528, 5934.491750224534, 1987.3089989434172, 2049.2979499039016, 3222.621225344308, 5450.461945229916, 3381.9643734203282, 2991.679467666876, 4484.75246643789, 3209.6326876329977, 2433.6885255627835, 1199.4796039405244, 1805.647420860877, 1014.6962067262834, 3896.690295318119, 4377.619264988052, 3694.8334595669453, 3014.927153897513, 1462.9914529898742, 2385.6139428638326, 2782.0434430060277, 1037.1167883293183, 4003.226139173347, 1471.4124565344878, 2294.75684467067, 1025.951395829021, 4552.42393578787, 1115.9687581752767, 2860.0964864311904, 1242.4764900550267, 2565.2255524255493, 2124.87907796485, 206.37541384773655, 114.20015564743598, 1878.0293241355268, 2097.709030365167, 1668.9223810457756, 2161.663533917993]",3.0,0.5,147.3099451802798,15,0.5,4228758.073786938,0.15264371949358282,0.12925007892622317,17596970.745214712,15465788902.98804,"[0.0625, 0.03125, 0.03125, 0.0625, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0625]",1,4228758.073786938,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[210844.32201998186, 4228758.073786938, 3198784.874040897, 1718446.1318824268, 1112895.8561304857, 1028239.9970925685, 741982.7810243367, 391910.14152501855]",3.0,0.3,tukey,32,16,147.3099451802798,15,25,421.16995343255735,14.063425406316014,789.3132639158822,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.848118825529, 705.6317123595139, 516.42540007413, 133.32660711175117, 295.4491885423872, 176.31715703030625, 789.3132639158822, 635.1312391314134, 14.063425406316014, 412.1857434296908, 514.2953060690461, 68.560658154326, 704.2907787061886, 437.4365714051785, 509.0896361048489, 219.15340847907373, 504.66032458625614, 683.3296454494496, 102.98702961847243, 718.2229686750131, 592.4139359532247, 702.1283291233998, 205.6529417900516, 212.41357412627383, 298.9218717462106]","[3, 3, 19, 32, 38, 38, 3, 58, 72, 58, 58, 58, 58, 105, 109, 120, 120, 120, 149, 58, 170, 175, 184, 194, 194]","[6, 38, 38, 38, 42, 51, 175, 72, 74, 84, 88, 99, 120, 109, 120, 130, 143, 149, 158, 175, 175, 206, 206, 197, 206]",0.05,30,51786497.767357334,799.2920273443339,-799.2920273443339,DWT,inu.32000013032901,28634.72060992755,0.0,0.9699534325573609,4253.662034422159,0.0,2.313263915882203,80106.18513199314,1.2920273443338601,1.0,100,0.0,37.30129679896345,1.0,100.0,,0.0,0.0,0.84,82.0,0.0,0.0,46391.767357334495,156485347.35167694,0.05489799975475762,0.0,0.0,0.0,0.9699534325573609,24.24883581393442,0.9709910630795524,0.0,1.2920273443338601,0.0,0.5900548197201942,0.0,0.0,0.0,0.5900548197201942,0.06342540631601423,8.118305151769145e-05,28634.72060992755,4.919493054339474e-06,1.537633035370023e-05,622.3687261533923,0.0,0.0,3.938821667884285e-05,0.9515568775015186,0.8967879949648226,0.0017798119398412249,0.8614732296309238,0.06344255716703091,0.09381663113006469,0.0019450717025582698,0.9572376073586996,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.6901186381808505,0.0,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,3.1450593190904255,1.0,1,1.7082653648687602,0.8556096611478397,17,0,0,0.8223168183216037,1.0,1,0,0,0.4785049726744324,0.8972998140063795,7,7.54983443527075,0.992086127426341,6.5,1.8167938931297711,0.9926363551177826,3,dmey,17.22222222222222,19.0,15.344199048645207,9,0.0259578856442756,0.04972394628640204,0.9669122961630864,1,2.5,3
dmey,1,periodic,0.41408711892507993,61.83642536269069,9875003.411042172,0.5522388059701493,331.8291634133666,207,raw,0.5048415127988933,0.812078070417206,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.60922659925427, 704.8940506124623, 516.4261032971818, 133.3266065777882, 295.44918853820695, 176.31715703031625, 788.6584246436906, 635.1312391314134, 14.063425406316014, 412.1857434296908, 514.2953060690461, 68.560658154326, 704.2907787061886, 437.4365714051785, 509.0896361048489, 219.15340847907373, 504.66032458625614, 683.3296454494496, 102.98702961847448, 718.2229686790915, 592.4139356440218, 702.2456152363233, 205.65150919046334, 211.8866581285078, 297.9000768541158]",25,6.947411365124178,46373.450262302045,0.7776675627673938,8.223834010883872e-06,0.9999981459060789,0.49275362318840576,92832.05489799974,0.1454238542436388,0.1491738663202804,361320.0791755911,81526178.70576352,15,9354.768808372715,0.024154589371980676,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675]","[92832.05489799974, 2456.7215666189686, 1454.256611992794, 8821.621294671413, 2446.5511014255503, 9354.768808372715, 6982.01602507587, 6125.464260914554, 4313.908831467575, 2748.2358584892645, 2760.3966227319547, 9245.202617095681, 8898.728094932863, 5063.164377515545, 5932.711835058503, 1990.994893948563, 2049.881150308765, 3220.3088192010646, 5448.607968753887, 3382.1900693450784, 2991.532453491321, 4484.250987385552, 3210.102141624937, 2434.4090034790715, 1198.2445885775783, 1806.729516414296, 1014.2543761290668, 3896.6012444809217, 4377.278123837581, 3695.1798761795453, 3014.785946063208, 1463.8008703424716, 2385.406665752655, 2782.1255530947133, 1037.658748450039, 4002.5383850841226, 1469.1116584634299, 2295.0002845479507, 1025.172613055427, 4551.069714009306, 1113.9002870877302, 2859.7884293041275, 1242.3335627908145, 2565.3487436882588, 2124.2231404649738, 207.01850464481035, 113.49101525287406, 1878.2927207603193, 2097.800789000541, 1668.0606700091307, 2161.112877145063]",3.0,0.5,147.3099451802798,15,0.5,4228722.419791326,0.15264564381020967,0.12925170384001658,17595846.84877938,15465030458.31438,"[0.0625, 0.03125, 0.03125, 0.0625, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.0625]",1,4228722.419791326,0.03125,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[210768.77042649, 4228722.419791326, 3198221.115214638, 1718453.1884618972, 1112866.7137847152, 1028160.1636640528, 741903.854713064, 391860.13398696925]",3.0,0.3,tukey,32,16,147.3099451802798,15,25,421.0474115028674,14.063425406316014,788.6584246436906,"[5, 12, 25, 33, 41, 47, 54, 65, 73, 81, 87, 93, 100, 108, 115, 129, 135, 146, 157, 165, 172, 179, 189, 196, 202]","[377.60922659925427, 704.8940506124623, 516.4261032971818, 133.3266065777882, 295.44918853820695, 176.31715703031625, 788.6584246436906, 635.1312391314134, 14.063425406316014, 412.1857434296908, 514.2953060690461, 68.560658154326, 704.2907787061886, 437.4365714051785, 509.0896361048489, 219.15340847907373, 504.66032458625614, 683.3296454494496, 102.98702961847448, 718.2229686790915, 592.4139356440218, 702.2456152363233, 205.65150919046334, 211.8866581285078, 297.9000768541158]","[3, 3, 19, 32, 38, 38, 3, 58, 72, 58, 58, 58, 58, 105, 109, 120, 120, 120, 149, 58, 170, 175, 184, 194, 194]","[6, 38, 38, 38, 42, 51, 175, 72, 74, 84, 88, 99, 120, 109, 120, 130, 143, 149, 158, 175, 175, 206, 206, 197, 206]",0.05,30,51784326.95569055,799.2920273443339,-799.2920273443339,DWT,inu.32000013032901,28599.066614315845,0.0,0.8474115028674305,3704.3447902053595,0.0,1.658424643690637,78982.28869666159,1.2920273443338601,1.0,100,0.0,36.25464196824032,1.0,100.0,,0.0,0.0,0.84,82.0,0.0,0.0,44220.955690547824,155726902.67801666,0.054897999740205705,0.0,0.0,0.0,0.8474115028674305,21.185287571684967,0.8655103347795965,0.0,1.2920273443338601,0.0,0.5900548197201942,0.0,0.0,0.0,0.5900548197201942,0.06342540631601423,7.684770774943339e-05,28599.066614315845,6.134816586844671e-06,1.7001244147107908e-05,599.123937163793,0.0,0.0,3.746390005199274e-05,0.913146021714645,0.8513736100293399,0.0026288811552959146,0.8591748062367219,0.0634802705621986,0.09381663113006469,0.0018213087759589748,0.9555952781172855,1.0,0.8736620485306817,0.8736620485306817,0.8913679720538114,0.8736620485306348,0.7169197739628286,0.6578258915025313,0.0,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,2.8158114777325505,0.8953126768200048,7,1.668166126833959,0.8355253720363065,19,0,0,0.7605461371623975,0.9248821381456312,7,0,0,0.4676296009651888,0.8769061513085541,10,5.678908345800274,0.9940472658849053,10.75,9.125214408233276,0.9913894610346958,4,dmey,17.22222222222222,19.0,15.344199048645207,9,0.0259578856442756,0.04972394628640204,0.9669122961630864,1,3.25,4
