avg_prominence,avg_prominence_diff,avg_variance_across_levels,change_point_indices,change_point_prominences,correlation,distance_factor,distance_factor_diff,emd_value,fft_amplitude_max,fft_amplitude_max_diff,fft_dominant_frequency,fft_dominant_frequency_diff,fft_dynamic_cutoff,fft_dynamic_cutoff_diff,fft_dynamic_cutoff_percentile,fft_dynamic_cutoff_percentile_diff,fft_frequency_max,fft_frequency_max_diff,fft_num_peaks,fft_num_peaks_diff,fft_peak_amplitude,fft_peak_amplitude_diff,fft_positive_amplitudes,fft_positive_frequencies,fft_snr_threshold,fft_snr_threshold_diff,fft_spectral_bandwidth,fft_spectral_bandwidth_diff,fft_spectral_centroid,fft_spectral_centroid_diff,fft_spectral_magnitude,fft_spectral_magnitude_diff,fft_stationarity_threshold,fft_stationarity_threshold_diff,fft_variance_magnitude,fft_variance_magnitude_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_change_points,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,prominence_threshold,prominence_threshold_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,stft_amplitude_max,stft_amplitude_max_diff,stft_dominant_frequency,stft_dominant_frequency_diff,stft_dynamic_cutoff,stft_dynamic_cutoff_diff,stft_dynamic_cutoff_percentile,stft_dynamic_cutoff_percentile_diff,stft_frequency_max,stft_frequency_max_diff,stft_noverlap,stft_noverlap_diff,stft_nperseg,stft_nperseg_diff,stft_num_peaks,stft_num_peaks_diff,stft_peak_amplitude,stft_peak_amplitude_diff,stft_peak_freq_over_time,stft_positive_amplitudes,stft_positive_frequencies,stft_snr_threshold,stft_snr_threshold_diff,stft_spectral_bandwidth,stft_spectral_bandwidth_diff,stft_spectral_centroid,stft_spectral_centroid_diff,stft_spectral_magnitude,stft_spectral_magnitude_diff,stft_stationarity_threshold,stft_stationarity_threshold_diff,stft_variance_magnitude,stft_variance_magnitude_diff,stft_window,stft_window_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
5115.971499385523,4814.971499385523,132858.2829653975,"[18, 36, 39, 48, 63, 72, 76, 80, 85]","[20.154406071600533, 9731.441816375718, 168.5578077302489, 41.91442196407297, 354.2458226820745, 297.4598054759117, 0.656372247125546, 35199.331638451986, 229.9814034709707]",0.2978128107984966,30,0.0,29435.17347344739,3100805.9174851896,3059815.9174851896,0.01904761904761905,0.11428571428571431,22284.103695931957,22062.303695931958,15.0,0.0,0.48571428571428577,0.0,8.0,1.0,473961.3958857298,471422.36036601814,"[3100805.9174851896, 461819.7315546868, 473961.3958857298, 129005.72704526913, 177112.29854768835, 139667.9650799693, 98269.5911953399, 69931.23697712991, 72840.70332651988, 45102.29236101779, 52584.77095182301, 30782.99777606841, 25766.59067905375, 30869.389330799542, 29152.32879787693, 12194.833374546624, 21653.13103770414, 14559.90293552622, 16726.424368329466, 19961.960237956035, 16010.335223471828, 12201.472387080514, 11902.12052030816, 13043.739609700615, 6082.556089096794, 8441.799809252734]","[0.0, 0.009523809523809525, 0.01904761904761905, 0.028571428571428574, 0.0380952380952381, 0.04761904761904762, 0.05714285714285715, 0.06666666666666668, 0.0761904761904762, 0.08571428571428572, 0.09523809523809525, 0.10476190476190478, 0.1142857142857143, 0.12380952380952381, 0.13333333333333336, 0.14285714285714288, 0.1523809523809524, 0.1619047619047619, 0.17142857142857143, 0.18095238095238098, 0.1904761904761905, 0.2, 0.20952380952380956, 0.21904761904761907, 0.2285714285714286, 0.2380952380952381]",3.0,0.0,0.07512218019172771,0.0872310961564088,0.03121501516453666,0.12149524019465115,5278399.7542589,5166469.1398598,0.7,0.0,184931272584.50943,184901126122.07825,inu.30000003214412,False,,-38958.27255746856,38232.27255746856,101804977050.21562,,9,35199.331638451986,34488.331638451986,0.656372247125546,6.343627752874454,0.05,0.0,"[0, 0, 37, 47, 53, 53, 53, 0, 84]",0.0,-8.0,9,17.0,"[18, 36, 39, 48, 63, 72, 76, 80, 85]",0.0,-12.5,"[20.154406071600533, 9731.441816375718, 168.5578077302489, 41.91442196407297, 354.2458226820745, 297.4598054759117, 0.656372247125546, 35199.331638451986, 229.9814034709707]",4814.971499385523,38217.74349446971,4915.73541396999,"[19, 53, 53, 53, 64, 73, 77, 104, 104]",0.0,-3.5,51,105,raw,4.036991708745103e-06,2361031783.788682,2360019712.9865427,0.015625,0.109375,22284.103695931957,22062.303695931958,15.0,0.0,0.5,0.0,32.0,24.0,64.0,48.0,3.0,2.0,2361031783.788682,2360462455.9614244,"[0.015625, 0.015625]","[1040641700.7088345, 2361031783.788682, 741456506.3199382, 55365595.09810526, 13524334.765055254, 8338352.152957456, 4585155.5174614275, 3091778.7608768865, 6148285.379728981, 4672709.646635658, 1690061.566666885, 454100.59966207924, 321205.41897205595, 92549.23464641659, 473634.7678159432, 305892.0040161897]","[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]",3.0,0.0,0.015399307018579566,0.11455298826218295,0.015902478407152226,0.2656885896341986,4243895515.139683,4240040297.327183,0.7,0.39999999999999997,7.8793531928597e+16,7.879353043174438e+16,hann,,38958.27255746856,38232.27255746856,0.07066950460750038,gaus2,714.6858849425923,19.566384882279085,11.159117860618732,-32.5992425441211,0.642390289449113,CWT,0.5785753885448752,0.4309057123363433,0.22363737866956046,0.301935899830205,0.905232194140553,0.327625570776256,0.9999999999999999,0.06911642697167161,,0.008558109907975968,0.46419168768455005,0.46419168768455005,0.467830245855368,0.5498173796908139,0.5626977579131272,0.6086956521739132,,0.380952380952381,0.3563218390804598,0.3393090546184748,0.3393090546184748,0.3666666666666667,1.5039517261952764,0.6102819336112488,4,1.5993076035506517,0.7437102560721706,5,0,0.0,0.40904512640389623,0.4249819495105415,4,1,0.11111111111111112,0.47407301585312744,0.921694892148667,5,0.5773502691896257,0.9587606950578839,4.5,4.444444444444445,0.8186660618146562,1,gaus,7.125,6.5,4.38951673226759,8,0.5480769230769231,1.0,0.3163461538461538,1,1.0
8463.269995657447,8162.269995657447,268134.1829431585,"[37, 40, 45, 48, 58, 63, 70]","[74.98503940679802, 54621.07504841672, 146.3649338491814, 298.9975230423879, 800.6434916344006, 1388.5422678480754, 1912.2816654045673]",0.22517211758634662,30,0.0,47727.23044823318,5043641.026449868,5002651.026449868,0.0380952380952381,0.09523809523809526,27951.590478973827,27729.790478973828,15.0,0.0,0.48571428571428577,0.0,6.0,1.0,164339.97153499263,161800.93601528092,"[5043641.026449868, 1160610.190379223, 494430.07762001344, 158622.52026550443, 164339.97153499263, 126023.29841886961, 89785.06602705945, 65016.2885661084, 63736.421570874656, 42257.60595199401, 46789.20352222518, 30152.693701237306, 25606.953291843925, 29896.684207993232, 27240.349134739226, 14345.957262560742, 19275.83284664731, 14767.211422898721, 16698.618908913497, 17261.71458979379, 13988.063221871047, 12945.862929873187, 12195.919817437385, 14149.835976336017, 5594.9860585821225, 9139.86149195922]","[0.0, 0.009523809523809525, 0.01904761904761905, 0.028571428571428574, 0.0380952380952381, 0.04761904761904762, 0.05714285714285715, 0.06666666666666668, 0.0761904761904762, 0.08571428571428572, 0.09523809523809525, 0.10476190476190478, 0.1142857142857143, 0.12380952380952381, 0.13333333333333336, 0.14285714285714288, 0.1523809523809524, 0.1619047619047619, 0.17142857142857143, 0.18095238095238098, 0.1904761904761905, 0.2, 0.20952380952380956, 0.21904761904761907, 0.2285714285714286, 0.2380952380952381]",3.0,0.0,0.06392756902267008,0.09842570732546643,0.021661899571004044,0.13104835578818377,7913606.167527386,7801675.553128286,0.7,0.0,498476054302.527,498445907840.0958,inu.30000003214412,False,,-64221.38852531053,63495.38852531053,274400192250.6281,,7,54621.07504841672,53910.07504841672,74.98503940679802,67.98503940679802,0.05,0.0,"[0, 0, 43, 43, 52, 52, 52]",0.0,-9.0,7,19.0,"[37, 40, 45, 48, 58, 63, 70]",0.0,-18.0,"[74.98503940679802, 54621.07504841672, 146.3649338491814, 298.9975230423879, 800.6434916344006, 1388.5422678480754, 1912.2816654045673]",8162.269995657447,51416.88996960213,8169.341755972028,"[38, 104, 46, 104, 59, 66, 104]",0.0,-9.0,51,105,raw,3.656141096152383e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64221.38852531053,63495.38852531053,0.04538263422424311,mexh,1096.8860890725296,20.458584690113707,11.22045571894401,-36.94873277438059,0.6436974789915967,CWT,1.0,0.3890308286977011,0.0,0.3744057740454568,1.0,0.3356164383561646,0.703423856948572,0.1745096136496859,,0.13806868237514275,1.0,1.0,1.0,0.7603285594311944,1.0,0.6956521739130436,,0.2761904761904762,0.33333333333333337,0.6672271005172543,0.6672271005172543,0.18333333333333335,2.4643556418193064,1.0,1,1.5893320992138076,0.7390714455842241,6,0,0.0,0.643446729967586,0.6685160830832062,2,1,0.11111111111111112,0.4915677584066419,0.9557082493991582,4,2.217355782608345,0.841617444099404,3.25,2.0869565217391304,0.8047372934782734,2,mexh,2.0,2.0,,1,0.15384615384615385,,,5,2.75
5658.73273671349,5357.73273671349,70580.54727359724,"[9, 12, 31, 35, 53, 63, 86, 92, 95]","[274.4367316043099, 15272.086620607492, 3290.267922175306, 1.5593133350903372, 3915.9079544518113, 117.48803567435539, 19705.36260020487, 659.9283615066051, 51.02980123478483]",0.1872367766427524,30,0.0,10653.8401951303,1055448.7987902798,1014458.7987902798,0.01904761904761905,0.11428571428571431,123.92811757230879,97.87188242769119,15.0,0.0,0.48571428571428577,0.0,8.0,1.0,375684.4620366422,373145.4265169305,"[1055448.7987902798, 341302.3227795595, 375684.4620366422, 83869.79350743022, 166639.49415178742, 134998.50815493762, 93869.14726486563, 65137.62153632958, 72021.96754484152, 41520.86858907417, 52387.82381807118, 27534.631779115003, 22708.58097529374, 29606.835594672215, 29913.888051418533, 8340.51999654987, 20336.64868756191, 12714.956348764921, 14799.877099723468, 19135.94727659893, 14483.561976313333, 10196.132302434467, 9925.225206284664, 11322.590156572818, 3558.542885198353, 6412.828097560462]","[0.0, 0.009523809523809525, 0.01904761904761905, 0.028571428571428574, 0.0380952380952381, 0.04761904761904762, 0.05714285714285715, 0.06666666666666668, 0.0761904761904762, 0.08571428571428572, 0.09523809523809525, 0.10476190476190478, 0.1142857142857143, 0.12380952380952381, 0.13333333333333336, 0.14285714285714288, 0.1523809523809524, 0.1619047619047619, 0.17142857142857143, 0.18095238095238098, 0.1904761904761905, 0.2, 0.20952380952380956, 0.21904761904761907, 0.2285714285714286, 0.2380952380952381]",3.0,0.0,0.08743885196249669,0.07491442438563982,0.04895581083801574,0.10375444452117207,2874956.2323363684,2763025.6179372687,0.7,0.0,24888112055.40017,24857965592.968998,inu.30000003214412,False,,-21059.219497814258,20333.219497814258,17069788750.16497,,9,21169.7891279726,20458.7891279726,1.5593133350903372,5.440686664909663,0.05,0.0,"[0, 0, 23, 34, 53, 0, 90, 94]",0.0,-4.0,8,18.0,"[9, 12, 31, 35, 63, 86, 92, 95]",0.0,-13.0,"[274.4367316043099, 21169.7891279726, 3290.267922175306, 1.5593133350903372, 117.48803567435539, 19705.36260020487, 659.9283615066051, 51.02980123478483]",5357.73273671349,37443.86189370792,5407.463449152434,"[11, 53, 53, 53, 64, 104, 104, 104]",0.0,-8.5,51,105,raw,2.9156322419922686e-06,7247203522.307482,7246191451.5053425,0.015625,0.109375,123.92811757230879,97.87188242769119,15.0,0.0,0.5,0.0,32.0,24.0,64.0,48.0,4.0,3.0,7247203522.307482,7246634194.480224,"[0.015625, 0.015625]","[6.101749487285693e-23, 7247203522.307482, 436210902.8287612, 178852854.08177397, 70157299.84094532, 41801135.89544618, 44622180.55964867, 6461433.451862349, 19806701.241021086, 10477719.432163604, 10193186.73646158, 6859066.060891636, 6308754.724265827, 5908085.303974166, 8389942.698883707, 2729649.5240272693]","[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]",3.0,0.0,0.028159593467760657,0.10179270181300186,0.02108427081330107,0.26050679722804976,8129613612.186783,8125758394.374283,0.3,0.0,4.0833835653680576e+17,4.0833835503995315e+17,boxcar,,21059.219497814258,20333.219497814258,0.036023677077704326,gaus4,344.59264801292863,17.95526702630081,11.383691870253337,-24.72910636111667,0.6315592903828198,CWT,0.1458785032063869,0.3076111825791332,0.6282955184889858,0.5672671434469654,0.7341022489743476,0.26141552511415506,0.5485421149815188,0.02059596601204035,,0.006661001875100426,0.5510724910807341,0.5510724910807341,0.5482587796367606,0.5374748597360073,0.24680694081284743,0.6521739130434784,,0.2857142857142857,0.4482758620689655,0.10697736163841091,0.10697736163841091,0.35000000000000003,1.3363198540275067,0.5422593360108409,6,1.4959303554827896,0.6956377530327945,7,0,0.0,0.3659554456938113,0.3802134500714922,7,1,0.11111111111111112,0.39615796979488604,0.7702121087546889,7,0.5,0.9642857142857143,6.75,6.72,0.7410714285714286,3,gaus,7.125,6.5,4.38951673226759,8,0.5480769230769231,1.0,0.3163461538461538,1,2.5
2819.7520483764965,2518.7520483764965,44144.893072324834,"[1, 4, 8, 12, 16, 19, 22, 25, 34, 39, 43, 49, 53, 57, 60, 65, 73, 78, 82, 85, 89, 92, 96]","[631.2908305990641, 1341.5628190053485, 2244.5733572005684, 309.3049460920565, 920.5304561994826, 1086.0575643197053, 1035.4164136515692, 572.7406797684935, 1077.9805641355288, 1838.3303345385493, 391.78780222055093, 3675.062069511978, 790.0022946515398, 533.3730448790199, 468.0059150207919, 2728.0011692599483, 1153.004077406967, 2020.9115003102147, 606.8469128609245, 1449.6572954441767, 186.31885964641197, 586.8517738282599, 2697.1764918238323]",0.2040083193679649,30,0.0,4321.941631270922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inu.30000003214412,True,-83324.4739819483,-12817.582519289552,12091.582519289552,3424629797.263858,,23,14120.201794911174,13409.201794911174,197.1147583684815,190.1147583684815,0.05,0.0,"[0, 0, 20, 22, 22, 22, 22, 44, 44, 51, 51, 51, 65, 67, 78, 82, 67, 67, 22, 22]",0.0,17.0,20,6.0,"[5, 8, 21, 24, 28, 36, 39, 45, 49, 52, 56, 62, 66, 72, 79, 83, 86, 89, 96, 101]",0.0,6.5,"[197.1147583684815, 14120.201794911174, 200.60374653980125, 414.6799829563597, 1549.5606678040303, 1929.8350674949959, 7084.765068826936, 1871.8357382350307, 2318.4583409284896, 604.5556045448207, 1374.3614113365843, 2997.740815210922, 793.8088729137812, 3065.623700885357, 2078.0905018237727, 1189.2200452562981, 1312.3963309001206, 1936.0281448547237, 2562.9833100418346, 8793.177063696423]",2518.7520483764965,48569.04096752993,2518.7520483764965,"[6, 22, 22, 25, 29, 37, 67, 48, 67, 53, 60, 67, 67, 82, 82, 84, 87, 90, 97, 104]",0.0,29.0,51,105,raw,2.282046168567314e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12817.582519289552,12091.582519289552,0.03947632885243514,shan,260.31778458680725,11.043997112156381,11.749953119294618,-17.499880994168294,0.7523809523809524,CWT,0.0,0.012125983477803887,1.0,1.0,0.0,1.0,0.6170166742748735,0.0,1.0,0.39466711829001916,0.09663155818867508,0.09663155818867508,0.07577235246813446,0.7149086488121125,0.08807760938973302,0.13043478260869568,,1.0,0.9310344827586209,0.0,0.0,1.0,1.0458812665609143,0.42440354338986325,9,2.1504444647532908,1.0,1,0,0.0,0.3773465092253887,0.3920483212731311,6,0,0.0,0.5143491841947418,1.0,1,3.947573094109004,0.7180304932779282,4.25,1.7560975609756098,0.7072295323532498,4,shan,4.0,4.0,,1,0.3076923076923077,,,7,4.75
7177.694664991924,6876.694664991924,82831.66589604413,"[8, 31, 53, 64, 86, 93, 96]","[17146.768992306992, 2200.4574795170856, 12487.77146537212, 83.72599544222976, 58.33162714910941, 74.65341919804996, 16229.112420966709]",0.09790286038585061,30,0.0,9705.449848680557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inu.30000003214412,False,,-19396.99595806729,18670.99595806729,13380080372.072327,,7,24419.88704767836,23708.88704767836,58.33162714910941,51.33162714910941,0.05,0.0,"[0, 24, 53, 53, 53, 53]",0.0,-18.5,6,20.0,"[8, 31, 63, 86, 93, 96]",0.0,-23.0,"[24419.88704767836, 2200.4574795170856, 83.72599544222976, 58.33162714910941, 74.65341919804996, 16229.112420966709]",6876.694664991924,35240.167989951544,6959.04713216199,"[53, 53, 64, 87, 94, 104]",0.0,-14.0,51,105,raw,2.55323460114893e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19396.99595806729,18670.99595806729,0.04233015136308888,gaus6,290.3907670867948,17.668112679195424,11.35154349316126,-23.742780292101248,0.6272642390289449,CWT,0.1240288537212964,0.2677652205681394,0.6790093642296857,0.5292842580365839,0.7036012477645114,0.23515981735159808,0.18381117484891943,0.03014078835070015,,0.103079331918116,0.7942155594891072,0.7942155594891072,0.8020405283574545,0.5023284808136698,0.3199865250184546,0.7391304347826088,,0.18095238095238098,0.1149425287356322,0.08540151582055477,0.08540151582055477,0.01666666666666672,1.521958401235598,0.6175887828073446,3,1.3210313059456769,0.6143061713975636,9,0,0.0,0.3781967523220256,0.39293169072418244,5,1,0.11111111111111112,0.33854453505337373,0.6581998094998333,9,3.0,0.7857142857142857,6.5,5.294117647058823,0.6607142857142857,5,gaus,7.125,6.5,4.38951673226759,8,0.5480769230769231,1.0,0.3163461538461538,1,4.0
,,1327680.4255070835,[2],[928.0562155921943],0.11731584513243223,30,0.0,42487.40304589995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inu.30000003214412,False,,-89858.52699856985,89132.52699856985,267109483774.1109,,1,,,,,0.15,0.09999999999999999,[],,,0,26.0,[],,,[],,,,[],,,51,105,raw,4.706093847493166e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89858.52699856985,89132.52699856985,0.0467257005632885,gaus1,948.6036582230768,20.268956714375964,11.239708009912809,-36.89782415423045,0.5887955182072829,CWT,0.8792813607477811,0.5044741228259562,0.002617564302790143,0.3971521030331014,0.9798580687504863,0.0,0.2630701671115977,1.0,,,,,,,,1.0,,,,0.9999999999999999,0.9999999999999999,,0.7999999999999999,0.32462846937522427,12,1.6104303363902281,0.7488825509265055,4,9,0.7500000000000002,0.9625,1.0,1,1,0.11111111111111112,0.4977511177909085,0.9677299645574066,3,4.83045891539648,0.6549672203288228,5.0,2.4000000000000004,0.6489121815929828,6,gaus,7.125,6.5,4.38951673226759,8,0.5480769230769231,1.0,0.3163461538461538,1,4.75
5991.609594046675,5690.609594046675,89092.9209067652,"[8, 31, 35, 53, 59, 65, 96, 99]","[16422.289675699, 3070.141180237372, 39.414991412232666, 13208.686712466773, 0.25286265715112677, 408.636305387472, 14803.708379370353, 88.97103264040561]",0.09634716147857383,30,0.0,8716.723076946482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inu.30000003214412,False,,-18175.58088658251,17449.58088658251,11318738179.658655,,8,23530.142406621733,22819.142406621733,0.25286265715112677,6.747137342848873,0.05,0.0,"[0, 24, 34, 53, 53, 53, 98]",0.0,-18.0,7,19.0,"[8, 31, 35, 58, 63, 96, 99]",0.0,-13.5,"[23530.142406621733, 3070.141180237372, 39.414991412232666, 0.25286265715112677, 408.636305387472, 14803.708379370353, 88.97103264040561]",5690.609594046675,34115.26715832672,5768.690791250472,"[53, 53, 53, 59, 65, 104, 104]",0.0,-13.5,51,105,raw,2.412773038997332e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18175.58088658251,17449.58088658251,0.04684930276938393,gaus8,275.0367047656915,17.656063341208355,11.295106162998076,-23.03643431968549,0.6246498599439776,CWT,0.1012499067615496,0.2523213394863724,0.7153274965491684,0.4626042934985145,0.7023213894714854,0.21917808219178078,0.1774595947459876,0.03501891977168543,,0.009405896429916408,0.6043567103803311,0.6043567103803311,0.6073422229387381,0.48438760853057006,0.29995293080367297,0.6956521739130436,,0.1904761904761905,0.12643678160919541,0.06954741278819548,0.06954741278819548,0.33333333333333337,1.3442465302616176,0.5454758669772314,5,1.2903933519726594,0.6000589055531361,10,0,0.0,0.3412329486976427,0.35452773890664174,8,1,0.11111111111111112,0.3276295722540124,0.6369788896757849,10,2.362907813126304,0.8312208704909783,8.25,7.619047619047619,0.620967578102632,7,gaus,7.125,6.5,4.38951673226759,8,0.5480769230769231,1.0,0.3163461538461538,1,5.5
3775.0775877028173,3474.0775877028173,55500.2129060601,"[8, 24, 31, 35, 38, 47, 53, 58, 66, 74, 80, 97, 100]","[13907.895236309023, 2302.0693602859747, 154.5586320674861, 4085.3804454811852, 493.11389940650315, 121.9635289062885, 7645.476332319852, 647.0547474071327, 2173.1518986341134, 814.2233313359282, 157.6606470794568, 103.17878304332226, 12725.856879950199]",0.169727553100331,30,0.0,5342.3644390356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inu.30000003214412,False,,-15374.454314898752,14648.454314898752,5037067744.324351,,13,20252.075042348413,19541.075042348413,3.647975459597376,3.352024540402624,0.05,0.0,"[0, 24, 24, 37, 47, 53, 53, 53, 53, 53, 53, 53]",0.0,-15.5,12,14.0,"[8, 31, 35, 38, 48, 57, 63, 72, 75, 80, 97, 100]",0.0,-11.0,"[20252.075042348413, 154.5586320674861, 7654.445686795364, 493.11389940650315, 121.9635289062885, 647.0547474071327, 2173.1518986341134, 814.2233313359282, 3.647975459597376, 157.6606470794568, 103.17878304332226, 12725.856879950199]",3474.0775877028173,37474.93105243381,3493.738504766567,"[53, 32, 53, 53, 53, 58, 66, 74, 76, 81, 98, 104]",0.0,-15.5,51,105,raw,1.35909896999181e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15374.454314898752,14648.454314898752,0.06676284831624138,morl,213.06586629830036,17.155218291751773,11.235025103756406,-19.456018134935814,0.6367880485527544,CWT,0.023509181382659297,0.13646888297517534,0.8994214587640728,0.39161931089815916,0.6491225589003802,0.29337899543378965,0.4770557654381468,0.008846907270416718,,0.0022726561156927987,0.24955229875256063,0.24955229875256063,0.23524410419584385,0.537970377023375,0.2261435833187794,0.47826086956521746,,0.1523809523809524,0.18390804597701152,0.033188479358490425,0.033188479358490425,0.41666666666666674,0.9245853602546874,0.3751834128827744,10,1.419729896722005,0.6602030045378936,8,0,0.0,0.23319406762213676,0.242279550776246,11,1,0.11111111111111112,0.3543723270772943,0.6889722740244935,8,1.5,0.8928571428571429,9.25,9.072164948453608,0.6160714285714286,8,morl,8.0,8.0,,1,0.6153846153846154,,,6,7.5
4433.807519239032,4132.807519239032,117042.32877971763,"[1, 21, 25, 37, 41, 49, 68, 74]","[1309.9526731142869, 651.5671032962234, 281.93930292754186, 323.54802751951866, 10971.757704563524, 108.47721419214213, 13492.216332408232, 524.9997658907196]",0.08372205869959862,30,0.0,9330.58261800282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inu.30000003214412,False,,-34877.18588834662,34151.18588834662,16466089725.094711,,8,24763.951898217056,24052.951898217056,13.340690516457698,6.340690516457698,0.05,0.0,"[1, 23, 1, 1, 48, 68]",0.0,-23.0,6,20.0,"[21, 24, 37, 41, 49, 75]",0.0,-14.0,"[1289.8936503625741, 13.340690516457698, 323.54802751951866, 24763.951898217056, 108.47721419214213, 103.6336346264452]",4132.807519239032,18776.845115434196,4213.764336355882,"[25, 25, 38, 68, 68, 76]",0.0,-23.0,51,105,raw,1.462129903778713e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34877.18588834662,34151.18588834662,0.0388387059037757,gaus5,304.52118950379685,17.838065115238095,11.259003175937604,-24.8093698161362,0.6416433239962652,CWT,0.11539241238211924,0.1477972312063518,0.6241686190747391,0.4199490883364351,0.7216532797452416,0.3230593607305939,0.1259140474467493,0.056794248281629184,,0.00855193868055598,0.3549964272882126,0.3549964272882126,0.35301372027634687,0.2397574481115975,0.3277335293623932,0.7391304347826088,,0.009523809523809518,0.011494252873563232,0.28633609722930986,0.28633609722930986,0.3166666666666667,1.0808347951748316,0.4385871815063621,8,1.2265663111458118,0.570378045678352,12,0,0.0,0.2740447374427155,0.28472180513528883,10,1,0.11111111111111112,0.3112854803449268,0.6052026325895143,11,1.707825127659933,0.8780124908814334,10.25,10.01897533206831,0.5729348168692882,9,gaus,7.125,6.5,4.38951673226759,8,0.5480769230769231,1.0,0.3163461538461538,1,7.0
