wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,fft_snr_threshold_diff,stft_stationarity_threshold_diff,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
rbio3.1,1,reflect,3.7403420214189795e-27,322.34715100790714,852909.6496211688,0.72,293.0156456035155,47,smoothed,4.4446715811376485e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.3333333333333, 102.6666666666666, 259.33333333333337, 425.33333333333314, 143.99999999999994, 354.9999999999999, 300.3333333333332, 53.66666666666663, 280.33333333333326, 175.99999999999997, 45.000000000000114, 258.33333333333326, 182.6666666666666]",13,4.547114636481691,77406.63301666666,0.6858609260083561,8.330681571113069e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.57575757575745,33.6666666666666,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.3333333333333, 102.6666666666666, 52.999999999999886, 753.9999999999998, 153.33333333333303, 694.9999999999998, 115.66666666666677, 502.33333333333326, 512.9999999999999, 719.3333333333331, 33.6666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999986,428.9999999999998,-428.9999999999998,DWT,mdp.39015083020449,,,5.684341886080802e-14,,,475.3333333333335,,800.3333333333335,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.46127946127956,343.00000000000136,161.63299663299674,,,,800.3333333333335,,,,,,,29.99999999999997,,,,,,0.0,,,0.8851076882767464,0.7920295155942798,0.0033501015719137888,0.6944162436548222,0.011236681773588266,0.8652214891611687,0.43261074458058435,0.8652214891611687,221,1.2110155917205088,0.7283779249889751,81,0,0,0.8652214891611687,0.8652214891611687,229,0,0,0.47722804617427,0.7035613807580476,65,88.0605852051113,0.8313015609097485,149.0,109.22398311813575,0.7729304739414643,21,rbio,0.4203264207166735,1.0,0.4057715054983285,3,16.5,,0.9999999999981235,0.8866083247524019,0.7920295155942798,0.0033501015719137953,0.727601809954751,0.011236681773588268,0.9999999999719278,0.9999999999970743,0.9999999999980056,0.9999999999892624,0.9999999999982574,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995155,0.9999999999995155,0.0,0.0,2.7999999999835605,0.9999999999970262,76,1.5251902001253106,0.7640612650035452,87,7.7781745930520225,0.9925496411943946,81.5,81.12883435582822,0.9572422535473888,1,515.0370370370371,508.0,313.5329775178175,270,0.7377366225373171,0.9755301544615907,0.1909253178854008,3,1.5
db9,1,periodization,1.6074131921725762e-27,326.0149888892499,524893.5184984013,0.7291666666666666,202.16746316764457,47,smoothed,2.7798094795295418e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333323, 102.66666666666663, 259.3333333333334, 425.33333333333314, 144.00000000000003, 354.99999999999994, 300.33333333333326, 53.66666666666666, 280.3333333333333, 176.0, 45.0, 258.3333333333333, 182.66666666666663]",13,4.308834772649861,46513.30545910493,0.7961924360224941,8.330681571113067e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.5757575757575,33.66666666666666,753.9999999999999,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333323, 102.66666666666663, 52.99999999999988, 753.9999999999999, 153.33333333333306, 695.0, 115.6666666666668, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999995,428.9999999999998,-428.9999999999998,DWT,mdp.39015083020449,,,0.0,,,475.33333333333337,,800.3333333333335,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.4612794612795,343.00000000000045,161.6329966329967,,,,800.3333333333335,,,,,,,30.00000000000003,,,,,,0.0,,,0.9217232669333804,0.7130290156600805,0.0009217176526518511,0.7335025380710659,0.004029512523124616,0.8652214891611687,0.43261074458058435,0.8652214891611687,385,1.2050221470540707,0.7247731053487306,89,0,0,0.8652214891611687,0.8652214891611687,253,0,0,0.47464121016806066,0.6997476947709951,70,148.60770504923357,0.7153109098673687,199.25,124.7207770370517,0.6668029645122284,205,db,0.452842567802635,0.7681918993145741,0.45255263274378327,2,154.25,,0.9999999999981233,0.9227456584152218,0.7130290156600806,0.0009217176526518517,0.762443438914027,0.004029512523124612,0.9999999999719297,0.9999999999970739,0.9999999999980055,0.9999999999892597,0.9999999999982572,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995155,0.9999999999995155,0.0,0.0,2.7999999999835596,0.9999999999970258,96,1.517211942279797,0.760064466583606,97,0.7071067811865476,0.9993226946540359,96.5,96.49740932642487,0.9534448722312325,2,395.38425925925924,418.5,275.22179729186604,216,0.566346548023825,0.8563283025246461,0.34665892562592865,1,1.75
coif1,1,periodic,6.455903374132127e-28,329.9766939556929,527842.0372784921,0.6923076923076923,214.5279269898333,47,smoothed,1.6176185686453342e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666669, 259.33333333333326, 425.33333333333326, 144.0, 355.00000000000006, 300.3333333333333, 53.6666666666666, 280.3333333333334, 176.0, 45.0, 258.3333333333334, 182.66666666666669]",13,4.645043303829611,46946.66223413344,0.7114249530821827,8.330681571113064e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.5757575757575,33.666666666666686,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666669, 52.99999999999988, 753.9999999999998, 153.33333333333303, 695.0, 115.66666666666674, 502.33333333333337, 513.0, 719.3333333333334, 33.666666666666686]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,,,0.0,,,475.3333333333335,,800.3333333333334,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.4612794612795,343.00000000000045,161.6329966329967,,,,800.3333333333334,,,,,,,30.000000000000057,,,,,,0.0,,,0.9612724858922144,0.8244972766294113,0.0009435462607959261,0.5763373682155408,0.004130611235059941,0.8652214891611687,0.43261074458058435,0.8652214891611687,428,1.2216710947606724,0.7347867881342313,65,0,0,0.8652214891611687,0.8652214891611687,245,0,0,0.4734362576466046,0.6979712734844851,77,170.59381583164145,0.6731919236941735,203.75,114.97652735153,0.6414331265980446,278,coif,0.630938875527522,0.5749302162850153,0.38586372224522997,4,209.5,,0.9999999999981227,0.9617783153895058,0.8244972766294114,0.00094354626079593,0.6223459798120431,0.004130611235059936,0.9999999999719307,0.9999999999970739,0.9999999999980055,0.9999999999892597,0.9999999999982574,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995154,0.9999999999995154,0.0,0.0,2.7999999999835596,0.9999999999970258,92,1.5403780370970852,0.7716697835531453,63,20.506096654409877,0.9803581449670403,77.5,74.78709677419356,0.9530622142459723,3,432.90277777777777,420.0,270.19075993219803,72,0.6200878969832887,0.8406746743435402,0.3137360698086359,2,2.75
db5,1,reflect,9.51735505737282e-28,328.2911014568498,513672.9221728519,0.6964285714285714,197.30427469212933,47,smoothed,1.9048592490589914e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.33333333333337, 425.3333333333333, 144.0, 354.99999999999994, 300.33333333333326, 53.66666666666663, 280.33333333333337, 175.99999999999997, 45.00000000000006, 258.33333333333337, 182.66666666666663]",13,4.823745563966527,43607.25357088969,0.7981120676513129,8.330681571113067e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.5757575757575,33.666666666666686,754.0,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.999999999999915, 754.0, 153.33333333333303, 694.9999999999999, 115.66666666666671, 502.3333333333333, 513.0, 719.3333333333333, 33.666666666666686]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999995,428.99999999999994,-428.99999999999994,DWT,mdp.39015083020449,,,0.0,,,475.33333333333326,,800.3333333333333,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.4612794612795,343.00000000000045,161.6329966329967,,,,800.3333333333333,,,,,,,30.000000000000057,,,,,,0.0,,,0.9444454213596272,0.8837451193264821,0.0008386488243346989,0.5939086294416243,0.0033515535764889,0.8652214891611687,0.43261074458058435,0.8652214891611687,393,1.2478632100984297,0.7505403083623924,40,0,0,0.8652214891611687,0.8652214891611687,328,0,0,0.4852578745057115,0.7153994886676905,47,184.9558505878272,0.6456784471497563,202.0,77.1160070923701,0.629352633536564,299,db,0.452842567802635,0.7681918993145741,0.45255263274378327,2,224.75,,0.9999999999981233,0.9451710332465064,0.8837451193264823,0.0008386488243347021,0.6380090497737556,0.0033515535764888915,0.9999999999719307,0.9999999999970739,0.9999999999980055,0.9999999999892597,0.999999999998257,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995152,0.9999999999995152,0.0,0.0,2.7999999999835596,0.9999999999970258,93,1.565938745362847,0.7844747091882038,40,37.476659402887016,0.9641028166639013,66.5,55.93984962406015,0.9502027493281192,4,395.38425925925924,418.5,275.22179729186604,216,0.566346548023825,0.8563283025246461,0.34665892562592865,1,3.25
bior2.4,1,periodic,6.047709816366702e-28,330.26035472720685,724252.5427419791,0.7142857142857143,204.71071998256178,47,smoothed,1.5571468464529852e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.33333333333337, 425.33333333333326, 144.0, 355.00000000000006, 300.33333333333337, 53.66666666666666, 280.33333333333337, 176.00000000000009, 45.0, 258.3333333333334, 182.6666666666666]",13,4.527821116480965,58167.16982571175,0.846548118802052,8.330681571113064e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.5757575757575,33.66666666666666,753.9999999999999,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.9999999999999, 753.9999999999999, 153.33333333333303, 695.0, 115.66666666666677, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,,,0.0,,,475.33333333333337,,800.3333333333334,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.4612794612795,343.00000000000045,161.6329966329967,,,,800.3333333333334,,,,,,,30.00000000000003,,,,,,0.0,,,0.9641042368111967,0.7856328453048274,0.0023976214351144947,0.6700507614213199,0.006748267010014594,0.8652214891611687,0.43261074458058435,0.8652214891611687,323,1.2431973868292225,0.7477340004218298,45,0,0,0.8652214891611687,0.8652214891611687,323,0,0,0.48578674639649466,0.7161791868449172,46,160.2152198346545,0.6930742915044933,184.25,79.75546476605136,0.6700524714227447,191,bior,0.5768298770250034,0.8295689209523586,0.34734840979679,5,144.5,,0.9999999999981227,0.9645730801198106,0.7856328453048274,0.0023976214351144956,0.7058823529411765,0.0067482670100145956,0.9999999999719297,0.9999999999970739,0.9999999999980055,0.9999999999892597,0.9999999999982572,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995154,0.9999999999995154,0.0,0.0,2.7999999999835596,0.9999999999970258,94,1.5578113294217706,0.7804031883348449,45,34.64823227814083,0.9668120380477578,69.5,60.86330935251799,0.9501205784108521,5,523.6111111111111,544.5,310.2097273926481,270,0.7500180857990305,0.9651901553534051,0.1854302933346571,4,4.75
bior2.6,1,periodization,1.8477346316657836e-27,325.40986818454155,671851.5185683155,0.7291666666666666,211.72535804925963,47,smoothed,2.9168157251215817e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666663, 259.33333333333337, 425.3333333333332, 144.00000000000003, 355.0000000000001, 300.3333333333333, 53.66666666666666, 280.3333333333334, 176.0000000000001, 44.99999999999994, 258.3333333333334, 182.66666666666683]",13,4.303011754143364,59623.83747981507,0.8696135002560837,8.330681571113064e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.5757575757575,33.666666666666714,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666663, 52.9999999999999, 753.9999999999998, 153.33333333333306, 694.9999999999999, 115.66666666666674, 502.3333333333335, 513.0, 719.3333333333335, 33.666666666666714]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.99999999999983,-428.99999999999983,DWT,mdp.39015083020449,,,0.0,,,475.3333333333335,,800.3333333333335,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.4612794612795,343.00000000000045,161.63299663299668,,,,800.3333333333335,,,,,,,30.000000000000085,,,,,,0.0,,,0.9156824206700515,0.7110984229287368,0.0020096837930826325,0.7335025380710659,0.0070880960655035925,0.8652214891611687,0.43261074458058435,0.8652214891611687,294,1.2021997594175684,0.7230755509454306,95,0,0,0.8652214891611687,0.8652214891611687,273,0,0,0.4738762323056881,0.6986199134400051,74,115.53065971132223,0.7786768971047466,184.0,128.60002297398196,0.7130932378244039,106,bior,0.5768298770250034,0.8295689209523586,0.34734840979679,5,80.75,,0.9999999999981227,0.9167837131167235,0.7110984229287368,0.0020096837930826325,0.762443438914027,0.007088096065503587,0.9999999999719316,0.9999999999970739,0.9999999999980054,0.9999999999892597,0.9999999999982574,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995155,0.9999999999995155,0.0,0.0,2.7999999999835596,0.9999999999970258,106,1.514436895222193,0.7586742754027925,102,2.8284271247461903,0.9972907786161435,104.0,103.96153846153847,0.9488369601892979,6,523.6111111111111,544.5,310.2097273926481,270,0.7500180857990305,0.9651901553534051,0.1854302933346571,4,5.5
bior2.2,1,symmetric,3.5018710481981256e-28,332.6332626750409,649320.4736435923,0.6923076923076923,193.8149104864039,47,smoothed,8.466041106928856e-15,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666664, 259.33333333333337, 425.33333333333326, 144.0, 355.00000000000006, 300.3333333333333, 53.66666666666663, 280.33333333333337, 176.0, 45.0, 258.33333333333337, 182.6666666666666]",13,4.354334363620893,54096.4642094017,0.8679427377609615,8.330681571113064e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.5757575757575,33.66666666666666,753.9999999999999,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666664, 52.99999999999987, 753.9999999999999, 153.33333333333303, 695.0, 115.66666666666676, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.9999999999999,-428.9999999999999,DWT,mdp.39015083020449,,,0.0,,,475.33333333333337,,800.3333333333334,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.4612794612795,343.00000000000045,161.63299663299668,,,,800.3333333333334,,,,,,,30.00000000000003,,,,,,0.0,,,0.9877926877241532,0.7281141780221424,0.0018428809380154584,0.5763373682155408,0.005798603549809629,0.8652214891611687,0.43261074458058435,0.8652214891611687,261,1.190508530820711,0.7160437398901721,107,0,0,0.8652214891611687,0.8652214891611687,261,0,0,0.4599771436899324,0.6781289509825963,112,87.49238062063843,0.83239007543939,185.25,154.21864484080515,0.7387525089840629,69,bior,0.5768298770250034,0.8295689209523586,0.34734840979679,5,53.0,,0.9999999999981227,0.9879521304039645,0.7281141780221424,0.001842880938015462,0.6223459798120431,0.005798603549809635,0.9999999999719297,0.9999999999970739,0.9999999999980054,0.9999999999892597,0.9999999999982572,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995154,0.9999999999995154,0.0,0.0,2.7999999999835596,0.9999999999970258,107,1.5090076410666355,0.7559544291844127,109,1.4142135623730951,0.9986453893080718,108.0,107.99074074074073,0.9475985567230014,7,523.6111111111111,544.5,310.2097273926481,270,0.7500180857990305,0.9651901553534051,0.1854302933346571,4,6.25
bior2.6,1,symmetric,2.3138129563861236e-27,324.4329816861006,877144.082470435,0.7166666666666667,204.87827956858692,47,smoothed,3.114293692905971e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.66666666666666, 259.33333333333337, 425.33333333333314, 144.00000000000003, 355.00000000000017, 300.33333333333337, 53.66666666666666, 280.33333333333337, 176.0000000000001, 44.99999999999994, 258.3333333333334, 182.66666666666663]",13,4.502412080296491,65636.00458833258,0.8857814143369269,8.330681571113064e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.5757575757575,33.66666666666666,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.66666666666666, 52.999999999999915, 753.9999999999998, 153.33333333333306, 695.0, 115.66666666666674, 502.33333333333337, 513.0, 719.3333333333333, 33.66666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223394.0,428.99999999999983,-428.99999999999983,DWT,mdp.39015083020449,,,0.0,,,475.3333333333335,,800.3333333333335,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.4612794612795,343.00000000000045,161.6329966329967,,,,800.3333333333335,,,,,,,30.00000000000003,,,,,,0.0,,,0.9059302817862104,0.7772086061385824,0.0035295150258258003,0.6802030456852792,0.0084906871535766,0.8652214891611687,0.43261074458058435,0.8652214891611687,297,1.2094047227894726,0.7274090511136599,83,0,0,0.8652214891611687,0.8652214891611687,227,0,0,0.47507242715789494,0.7003834235870323,69,111.2714398816396,0.7868363220658245,169.0,116.5730911468924,0.7315407663968969,77,bior,0.5768298770250034,0.8295689209523586,0.34734840979679,5,59.0,,0.9999999999981227,0.9071589492948448,0.7772086061385826,0.003529515025825797,0.7149321266968327,0.0084906871535766,0.9999999999719297,0.9999999999970739,0.9999999999980055,0.9999999999892597,0.9999999999982574,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995155,0.9999999999995155,0.0,0.0,2.7999999999835596,0.9999999999970258,108,1.5240335556987117,0.7634818309082607,90,12.727922061357855,0.9878085037726457,99.0,98.18181818181817,0.9464904587828746,8,523.6111111111111,544.5,310.2097273926481,270,0.7500180857990305,0.9651901553534051,0.1854302933346571,4,7.0
rbio3.1,1,periodic,4.0185581568433094e-27,322.03556159373824,906533.4373578405,0.72,281.6584500374878,47,smoothed,4.701676400455131e-14,,"[3, 5, 9, 13, 17, 22, 27, 29, 32, 36, 38, 40, 44]","[137.33333333333331, 102.6666666666666, 259.33333333333337, 425.33333333333314, 143.99999999999994, 354.9999999999999, 300.3333333333332, 53.66666666666663, 280.33333333333326, 175.99999999999997, 45.000000000000114, 258.33333333333326, 182.66666666666657]",13,4.472194804295883,80637.75799999997,0.7420210373959609,8.330681571113069e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,343.57575757575745,33.6666666666666,753.9999999999998,"[3, 5, 7, 13, 18, 27, 30, 32, 36, 40, 45]","[137.33333333333331, 102.6666666666666, 52.999999999999886, 753.9999999999998, 153.33333333333303, 694.9999999999998, 115.66666666666677, 502.33333333333326, 512.9999999999999, 719.333333333333, 33.6666666666666]","[1, 4, 6, 9, 17, 22, 29, 29, 33, 22, 44]","[9, 9, 9, 22, 22, 38, 31, 38, 38, 44, 46]",0.05,20,2223393.9999999986,428.9999999999998,-428.9999999999998,DWT,mdp.39015083020449,,,5.684341886080802e-14,,,475.3333333333335,,800.3333333333335,0.0,-6.5,,,0.0,-6.5,,,0.0,0.0,-6.5,,0.0,19785996.111111112,,,,114.46127946127956,343.00000000000136,161.63299663299676,,,,800.3333333333335,,,,,,,29.99999999999997,,,,,,0.0,,,0.8819971291211439,0.7671902190524522,0.0037470916326889135,0.6944162436548222,0.011990477705117328,0.8652214891611687,0.43261074458058435,0.8652214891611687,224,1.1972296213592326,0.7200862097093725,99,0,0,0.8652214891611687,0.8652214891611687,269,0,0,0.4718682322332449,0.6956595859511749,80,92.81163720137685,0.8221999287329945,168.0,129.94283062988688,0.7501804241366121,53,rbio,0.4203264207166735,1.0,0.4057715054983285,3,40.5,,0.9999999999981235,0.8835383933677841,0.7671902190524522,0.003747091632688916,0.727601809954751,0.011990477705117332,0.9999999999719278,0.9999999999970743,0.9999999999980058,0.9999999999892624,0.9999999999982574,0.9999999999997846,0.0,0.0,0.0,0.0,0.9999999999995155,0.9999999999995155,0.0,0.0,2.7999999999835605,0.9999999999970262,79,1.5114286064266254,0.7571672391377756,107,19.79898987322333,0.9810354503130044,93.0,90.89247311827957,0.9459774952714448,9,515.0370370370371,508.0,313.5329775178175,270,0.7377366225373171,0.9755301544615907,0.1909253178854008,3,7.5
