wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
dmey,1,smooth,0.603739712636711,59.75044159553754,194110695.4586162,0.6261398176291794,341.160818267248,598,raw,0.47426817630902407,,4.7326322061181525,1395533.1597756145,0.9920851479076643,6.19925372941511e-06,0.9999924284329003,297.29259994734025,,,,[],[],16,521.7700397674787,55.62627005626089,756.5244942679109,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[549.8292180009782, 674.3344441517565, 490.9052668190492, 507.02767797947996, 539.4666530715099, 756.5244942679109, 632.00748434509, 573.2520327257561, 465.24167504079514, 578.8830937307255, 449.50318485523127, 111.59566169563408, 697.1631334635391, 661.128044882572, 605.8323011933719, 55.62627005626089]","[2, 49, 97, 150, 150, 49, 249, 267, 331, 297, 398, 462, 398, 498, 546, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 498, 546, 569, 597]",68346014.40214622,755.7957922005447,-755.7957922005447,0.0,,,,DWT,txu.059172014718829,120181.4021462202,,0.0,-15.0,70.0,0.0,-10.5,,0.7957922005447244,161.8979467442229,22600.67936372034,162.56659974575578,,0.0,161.8979467442229,,,52.62627005626089,0.0,-19.5,1.5244942679108817,0.7957922005447244,,0.29259994734024986,1.0,0.9999999999999999,0.0,0.0,0.346951856793037,0.23268200897380217,0.34937977445461704,0.8624477661381765,0.820904019473987,0.820904019473987,0.8157458574408593,,1.0,0.17909598052601317,0.9999999999998509,,,,,,1.0,0.0,0.0,0.9999999999997143,0.9999999999997143,2.9855484890209207,0.978207926926527,2,1.3063006417678862,0.8096850645171828,58,0,0.7082581369210251,0.9043855197607922,7,0,0.41843052003163667,0.8946716222565789,4,26.911893281595777,0.9717904682582853,17.75,4.395128552097429,0.9765922991186604,1,dmey,98.44444444444444,122.0,74.51696302036052,9,0.14104261273187324,0.25354941894055805,0.8252053454055213,2,1.25,1
db5,1,reflect,2.110010323318778e-27,324.3160932315054,8348172.791673063,0.6584158415841584,349.26517173603236,598,raw,2.7803846181916952e-14,-6.05882677362516e-10,8.27455130007483,28501.641621429408,0.5580311880116903,6.230204987124382e-06,1.0,297.0,,,,[],[],16,520.625,55.00000000000006,755.0000000000001,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[547.0, 673.0, 489.9999999999999, 506.0, 538.0000000000001, 755.0000000000001, 631.0000000000001, 572.0, 464.0, 577.0, 448.0, 110.99999999999994, 696.0, 659.0, 608.0, 55.00000000000006]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.0,755.0000000000001,-755.0000000000001,0.0,,,,DWT,txu.059172014718829,0.0,,0.0,-6.0,70.0,0.0,-10.5,,1.1368683772161603e-13,160.7529069767442,22619.0,161.46511627906978,,0.0,160.7529069767442,,,52.00000000000006,0.0,-10.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,3.029884143552889e-14,2.1385439247338755e-27,0.9847005126039191,0.9372569220424909,0.00030995603240881805,0.4165016501650164,8.428218970399294e-05,0.12458018292803844,4.5789271176999445e-09,4.5789271176999445e-09,4.4076371853035985e-09,,0.0,0.999999995421073,7.457347666999882e-14,,,,,,0.0,1.0,1.0,1.4285995470144624e-13,1.4285995470144624e-13,0.7373740566586898,0.24159887202838393,80,1.2262381195416987,0.7600598661506052,87,0,0.2603816826595802,0.33248530603825893,80,0,0.33412190329051,0.7144062656466238,96,7.58836829188814,0.9920457355430942,85.75,85.26799387442573,0.9510805197631613,2,db,472.3333333333333,443.5,279.34550653887464,342,0.6767179985589088,0.9504935251754018,0.2411493434561433,6,3.0,2
dmey,1,antireflect,0.3013649254965753,62.768011979131046,9065303.355863526,0.6367781155015197,341.16082418272623,598,raw,0.43105538778968455,,8.364438991681123,59148.746131514985,0.7944551840025302,6.198729702404919e-06,0.999997784278669,297.29259994734025,,,,[],[],16,522.0198521891223,55.74301843659313,756.5244942679109,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[549.3963535595535, 674.3344441517564, 490.9052668190492, 507.02767797947996, 539.4666530715099, 756.5244942679109, 632.00748434509, 573.2520327257561, 465.24167504079514, 578.8830937307255, 449.50318485523127, 111.59566169563408, 697.1631334635391, 661.1280448825737, 610.1454160007578, 55.74301843659313]","[2, 49, 97, 150, 150, 49, 249, 267, 331, 297, 398, 462, 398, 498, 546, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 498, 546, 597, 597]",68322473.07339598,755.7957922005447,-755.7957922005447,0.0,,,,DWT,txu.059172014718829,96640.07339598238,,0.0,-10.5,70.0,0.0,-10.5,,0.7957922005447244,162.1477591658665,22596.682364974044,162.81539401291957,,0.0,162.1477591658665,,,52.74301843659313,0.0,-19.5,1.5244942679108817,0.7957922005447244,,0.29259994734024986,0.9088853296975504,0.4991636614070407,0.011231250486104072,0.9610428581210888,0.0016481565386014512,0.2932696482848455,0.007915041988716317,0.9999999999999999,1.0,1.0,0.9999999999999999,,1.0,0.0,0.9999999999998509,,,,,,0.8041183716462555,0.5,0.0,0.9999999999997143,0.9999999999997143,3.0520591858229387,1.0,1,1.180721929484422,0.7318475403622429,195,0,0.7753431976371276,0.9900474477234804,2,0,0.383307992360564,0.81957401989513,34,92.61029460414574,0.9029242194925097,58.0,2.6066443876548067,0.9210637868951018,4,dmey,98.44444444444444,122.0,74.51696302036052,9,0.14104261273187324,0.25354941894055805,0.8252053454055213,2,3.5,3
db30,1,antireflect,8.694715736409693e-27,318.1663851543911,9038051.925779155,0.6478658536585366,337.73156700399954,598,raw,6.725575132118883e-14,-6.014030384804564e-10,8.368948420798425,58405.609462009685,0.7991620644610715,6.230204987124382e-06,1.0,297.0,,,,[],[],16,520.6249999999999,54.9999999999998,754.9999999999999,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[546.9999999999998, 672.9999999999999, 489.9999999999999, 505.9999999999999, 537.9999999999998, 754.9999999999999, 630.9999999999999, 572.0, 463.99999999999994, 577.0000000000001, 447.99999999999994, 111.0, 695.9999999999998, 658.9999999999998, 607.9999999999999, 54.9999999999998]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 498, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.0,755.0,-755.0,0.0,,,,DWT,txu.059172014718829,0.0,,0.0,-6.0,70.0,0.0,-10.5,,0.0,160.7529069767441,22619.0,161.46511627906963,,0.0,160.7529069767441,,,51.9999999999998,0.0,-10.5,1.1368683772161603e-13,0.0,,0.0,1.1348364511834417e-13,1.304507413182187e-26,0.9618115976655912,0.9622361359861488,0.0015973040448515204,0.3564169570267126,0.007725160273958601,0.12458018292773705,4.578845613123268e-09,4.578845613123268e-09,4.407531941365286e-09,,0.0,0.999999995421073,7.457347666999882e-14,,,,,,0.0,1.0,1.0,0.0,0.0,0.7373740566584618,0.2415988720283092,84,1.2046605255351575,0.7466854138716356,113,0,0.26038168265950895,0.3324853060381679,84,0,0.3271124507139109,0.6994189308141591,119,18.636880997992485,0.9804644853270519,100.0,97.41261696347722,0.9378213411960207,3,db,472.3333333333333,443.5,279.34550653887464,342,0.6767179985589088,0.9504935251754018,0.2411493434561433,6,3.75,4
haar,1,constant,3.376346275679246e-27,322.27446922086534,8321120.088694823,0.6488294314381271,339.66751046704485,598,raw,4.411929758727796e-14,-6.277570685497977e-10,8.19911649787298,28667.413776132256,0.5927456990745716,6.2302049871243805e-06,0.9999999999999998,297.00000000000006,,,,[],[],16,520.625,55.00000000000003,755.0000000000001,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[547.0000000000001, 673.0000000000001, 490.0000000000001, 506.0000000000001, 538.0, 755.0000000000001, 631.0, 572.0000000000001, 464.0000000000001, 577.0, 448.0000000000001, 111.00000000000003, 696.0000000000001, 659.0000000000002, 608.0, 55.00000000000003]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.00000001,755.0000000000001,-755.0000000000001,0.0,,,,DWT,txu.059172014718829,1.4901161193847656e-08,,0.0,-6.0,70.0,0.0,-10.5,,1.1368683772161603e-13,160.7529069767442,22619.0,161.46511627906983,,0.0,160.7529069767442,,,52.00000000000003,0.0,-10.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,6.470016165974448e-14,4.2360305168117796e-27,0.977101687142676,0.9172954862640106,0.0002594743731028492,0.3619047619047617,0.00012663927190128578,0.12458018292800495,4.5789271176999445e-09,4.5789271176999445e-09,4.407679282878923e-09,,1.9427009258722674e-13,0.999999995421073,7.457347666999882e-14,,,,,,1.2398891116046368e-13,1.0,1.0,1.4285995470144624e-13,1.4285995470144624e-13,0.7373740566588515,0.2415988720284369,63,1.1898510530748467,0.7375060501929467,144,0,0.2603816826596074,0.3324853060382936,58,0,0.32238400699378816,0.68930875908598,146,48.835608593184,0.9488096345983397,102.75,85.27301971048662,0.9205526160413082,5,haar,28.555555555555557,29.0,11.938499812697481,9,0.04091190911071267,0.04062161912991986,0.9591751778835251,1,4.0,5
db1,1,antireflect,3.376346275679246e-27,322.27446922086534,8321120.088694823,0.6488294314381271,339.66751046704485,598,raw,4.411929758727796e-14,-6.277570685497977e-10,8.19911649787298,28667.413776132256,0.5927456990745716,6.2302049871243805e-06,0.9999999999999998,297.00000000000006,,,,[],[],16,520.625,55.00000000000003,755.0000000000001,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[547.0000000000001, 673.0000000000001, 490.0000000000001, 506.0000000000001, 538.0, 755.0000000000001, 631.0, 572.0000000000001, 464.0000000000001, 577.0, 448.0000000000001, 111.00000000000003, 696.0000000000001, 659.0000000000002, 608.0, 55.00000000000003]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.00000001,755.0000000000001,-755.0000000000001,0.0,,,,DWT,txu.059172014718829,1.4901161193847656e-08,,0.0,-6.0,70.0,0.0,-10.5,,1.1368683772161603e-13,160.7529069767442,22619.0,161.46511627906983,,0.0,160.7529069767442,,,52.00000000000003,0.0,-10.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,6.470016165974448e-14,4.2360305168117796e-27,0.977101687142676,0.9172954862640106,0.0002594743731028492,0.3619047619047617,0.00012663927190128578,0.12458018292800495,4.5789271176999445e-09,4.5789271176999445e-09,4.407679282878923e-09,,1.9427009258722674e-13,0.999999995421073,7.457347666999882e-14,,,,,,1.2398891116046368e-13,1.0,1.0,1.4285995470144624e-13,1.4285995470144624e-13,0.7373740566588515,0.2415988720284369,45,1.1898510530748467,0.7375060501929467,141,0,0.2603816826596074,0.3324853060382936,55,0,0.32238400699378816,0.68930875908598,154,56.688476195196266,0.9405781171958111,98.75,74.08814330395224,0.9185332933987441,6,db,472.3333333333333,443.5,279.34550653887464,342,0.6767179985589088,0.9504935251754018,0.2411493434561433,6,6.0,6
db1,1,reflect,3.376346275679246e-27,322.27446922086534,8321120.088694823,0.6488294314381271,339.66751046704485,598,raw,4.411929758727796e-14,-6.277570685497977e-10,8.19911649787298,28667.413776132256,0.5927456990745716,6.2302049871243805e-06,0.9999999999999998,297.00000000000006,,,,[],[],16,520.625,55.00000000000003,755.0000000000001,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[547.0000000000001, 673.0000000000001, 490.0000000000001, 506.0000000000001, 538.0, 755.0000000000001, 631.0, 572.0000000000001, 464.0000000000001, 577.0, 448.0000000000001, 111.00000000000003, 696.0000000000001, 659.0000000000002, 608.0, 55.00000000000003]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.00000001,755.0000000000001,-755.0000000000001,0.0,,,,DWT,txu.059172014718829,1.4901161193847656e-08,,0.0,-6.0,70.0,0.0,-10.5,,1.1368683772161603e-13,160.7529069767442,22619.0,161.46511627906983,,0.0,160.7529069767442,,,52.00000000000003,0.0,-10.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,6.470016165974448e-14,4.2360305168117796e-27,0.977101687142676,0.9172954862640106,0.0002594743731028492,0.3619047619047617,0.00012663927190128578,0.12458018292800495,4.5789271176999445e-09,4.5789271176999445e-09,4.407679282878923e-09,,1.9427009258722674e-13,0.999999995421073,7.457347666999882e-14,,,,,,1.2398891116046368e-13,1.0,1.0,1.4285995470144624e-13,1.4285995470144624e-13,0.7373740566588515,0.2415988720284369,47,1.1898510530748467,0.7375060501929467,149,0,0.2603816826596074,0.3324853060382936,49,0,0.32238400699378816,0.68930875908598,147,57.746572769876714,0.9394690012894374,98.0,72.46522596086162,0.9183718172065636,7,db,472.3333333333333,443.5,279.34550653887464,342,0.6767179985589088,0.9504935251754018,0.2411493434561433,6,6.75,7
bior1.1,1,antireflect,3.376346275679246e-27,322.27446922086534,8321120.088694823,0.6488294314381271,339.66751046704485,598,raw,4.411929758727796e-14,-6.277570685497977e-10,8.19911649787298,28667.413776132256,0.5927456990745716,6.2302049871243805e-06,0.9999999999999998,297.00000000000006,,,,[],[],16,520.625,55.00000000000003,755.0000000000001,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[547.0000000000001, 673.0000000000001, 490.0000000000001, 506.0000000000001, 538.0, 755.0000000000001, 631.0, 572.0000000000001, 464.0000000000001, 577.0, 448.0000000000001, 111.00000000000003, 696.0000000000001, 659.0000000000002, 608.0, 55.00000000000003]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.00000001,755.0000000000001,-755.0000000000001,0.0,,,,DWT,txu.059172014718829,1.4901161193847656e-08,,0.0,-6.0,70.0,0.0,-10.5,,1.1368683772161603e-13,160.7529069767442,22619.0,161.46511627906983,,0.0,160.7529069767442,,,52.00000000000003,0.0,-10.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,6.470016165974448e-14,4.2360305168117796e-27,0.977101687142676,0.9172954862640106,0.0002594743731028492,0.3619047619047617,0.00012663927190128578,0.12458018292800495,4.5789271176999445e-09,4.5789271176999445e-09,4.407679282878923e-09,,1.9427009258722674e-13,0.999999995421073,7.457347666999882e-14,,,,,,1.2398891116046368e-13,1.0,1.0,1.4285995470144624e-13,1.4285995470144624e-13,0.7373740566588515,0.2415988720284369,62,1.1898510530748467,0.7375060501929467,147,0,0.2603816826596074,0.3324853060382936,51,0,0.32238400699378816,0.68930875908598,151,53.61824938084669,0.9437963842968065,102.75,81.36346777327704,0.9180459908905416,8,bior,446.7111111111111,440.0,213.03008920214222,135,0.640008713574744,0.7248504655148127,0.3345387608432354,3,6.75,8
rbio1.1,1,periodic,3.376346275679246e-27,322.27446922086534,8321120.088694823,0.6488294314381271,339.66751046704485,598,raw,4.411929758727796e-14,-6.277570685497977e-10,8.19911649787298,28667.413776132256,0.5927456990745716,6.2302049871243805e-06,0.9999999999999998,297.00000000000006,,,,[],[],16,520.625,55.00000000000003,755.0000000000001,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[547.0000000000001, 673.0000000000001, 490.0000000000001, 506.0000000000001, 538.0, 755.0000000000001, 631.0, 572.0000000000001, 464.0000000000001, 577.0, 448.0000000000001, 111.00000000000003, 696.0000000000001, 659.0000000000002, 608.0, 55.00000000000003]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.00000001,755.0000000000001,-755.0000000000001,0.0,,,,DWT,txu.059172014718829,1.4901161193847656e-08,,0.0,-6.0,70.0,0.0,-10.5,,1.1368683772161603e-13,160.7529069767442,22619.0,161.46511627906983,,0.0,160.7529069767442,,,52.00000000000003,0.0,-10.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,6.470016165974448e-14,4.2360305168117796e-27,0.977101687142676,0.9172954862640106,0.0002594743731028492,0.3619047619047617,0.00012663927190128578,0.12458018292800495,4.5789271176999445e-09,4.5789271176999445e-09,4.407679282878923e-09,,1.9427009258722674e-13,0.999999995421073,7.457347666999882e-14,,,,,,1.2398891116046368e-13,1.0,1.0,1.4285995470144624e-13,1.4285995470144624e-13,0.7373740566588515,0.2415988720284369,38,1.1898510530748467,0.7375060501929467,148,0,0.2603816826596074,0.3324853060382936,50,0,0.32238400699378816,0.68930875908598,149,60.53304882458838,0.9365481668505363,96.25,66.9075834492406,0.9178285907627943,9,rbio,380.97037037037035,262.0,293.8952229972581,135,0.5458211147790047,1.0,0.31792521965469667,5,8.0,9
rbio1.1,1,antireflect,3.376346275679246e-27,322.27446922086534,8321120.088694823,0.6488294314381271,339.66751046704485,598,raw,4.411929758727796e-14,-6.277570685497977e-10,8.19911649787298,28667.413776132256,0.5927456990745716,6.2302049871243805e-06,0.9999999999999998,297.00000000000006,,,,[],[],16,520.625,55.00000000000003,755.0000000000001,"[9, 53, 105, 155, 187, 224, 259, 290, 333, 377, 433, 464, 493, 526, 562, 595]","[547.0000000000001, 673.0000000000001, 490.0000000000001, 506.0000000000001, 538.0, 755.0000000000001, 631.0, 572.0000000000001, 464.0000000000001, 577.0, 448.0000000000001, 111.00000000000003, 696.0000000000001, 659.0000000000002, 608.0, 55.00000000000003]","[2, 49, 97, 150, 150, 150, 249, 267, 331, 297, 398, 462, 398, 525, 549, 594]","[31, 150, 150, 182, 188, 398, 398, 398, 351, 398, 447, 471, 597, 597, 597, 597]",68225833.00000001,755.0000000000001,-755.0000000000001,0.0,,,,DWT,txu.059172014718829,1.4901161193847656e-08,,0.0,-6.0,70.0,0.0,-10.5,,1.1368683772161603e-13,160.7529069767442,22619.0,161.46511627906983,,0.0,160.7529069767442,,,52.00000000000003,0.0,-10.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,6.470016165974448e-14,4.2360305168117796e-27,0.977101687142676,0.9172954862640106,0.0002594743731028492,0.3619047619047617,0.00012663927190128578,0.12458018292800495,4.5789271176999445e-09,4.5789271176999445e-09,4.407679282878923e-09,,1.9427009258722674e-13,0.999999995421073,7.457347666999882e-14,,,,,,1.2398891116046368e-13,1.0,1.0,1.4285995470144624e-13,1.4285995470144624e-13,0.7373740566588515,0.2415988720284369,44,1.1898510530748467,0.7375060501929467,142,0,0.2603816826596074,0.3324853060382936,56,0,0.32238400699378816,0.68930875908598,156,57.65125034781697,0.9395689199708418,99.5,74.02345640168818,0.9176356130252532,10,rbio,380.97037037037035,262.0,293.8952229972581,135,0.5458211147790047,1.0,0.31792521965469667,5,8.75,10
