wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_spectral_centroid_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
rbio2.6,1,periodic,4.258736969965152e-27,320.8658971162862,3408296.1994510368,0.6864406779661016,514.6642167738374,105,raw,4.3326189197181326e-14,-1.1104928088201425e-10,6.117384399743542,29478.845485174395,0.6298717607559442,7.355511509768724e-06,1.0,395.0,,,,[],[],15,367.86666666666673,79.99999999999994,711.0000000000002,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000006, 519.0, 207.0, 133.99999999999994, 338.0, 711.0000000000002, 79.99999999999994, 430.0000000000003, 255.99999999999994, 395.0000000000001, 318.9999999999999, 294.00000000000006, 697.0000000000001, 374.0, 602.0000000000001]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000002,-726.0000000000002,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,2.2737367544323206e-13,5.684341886080802e-14,9.094947017729282e-13,8.33703476625184e-14,,0.0,5.684341886080802e-14,,,5.684341886080802e-14,1.0,60.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,0.926029731261472,0.8929287858959938,0.0003619157838409946,0.4431865693242851,0.0004040070477547369,,,,,,,0.0,0.0,0.0,378,1.1796994201456166,0.7353869466052447,51,0,0.0,0.0,503,0,0.4525822018626694,0.6934592911536789,49,231.15993741707638,0.6942328870144492,245.25,89.58650774717667,0.6849140625548437,127,rbio,0.4699412738820169,1.0,0.37104110828258813,3,96.0,,,,,6.004641228685159e-13,0.926029731261472,0.8929287858959938,0.0007067290204832337,0.484843714470623,0.0012205149540444845,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,311,1.1968612879851688,0.7345902352558259,566,180.31222920256963,0.8807458801570307,438.5,401.4275940706956,0.7953663263219016,38,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,29.75,38
rbio3.5,1,antisymmetric,2.7022618132370813e-27,322.8414310535397,3423290.177865251,0.6724137931034483,507.93692121515045,105,raw,2.882773385083833e-14,-1.0630651914311805e-10,6.123342621259706,77172.67771236223,0.7017848157759061,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666666,79.99999999999989,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0, 518.9999999999999, 207.00000000000003, 133.9999999999999, 337.9999999999998, 711.0, 79.99999999999989, 429.9999999999999, 255.99999999999994, 395.0, 318.99999999999994, 294.0, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,5.684341886080802e-14,9.094947017729282e-13,5.873819948950161e-14,,0.0,5.684341886080802e-14,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.9458151082953039,0.8948182019252954,0.0003812720528832257,0.4022770398481974,0.0033188110144154737,,,,,,,0.0,0.0,0.0,347,1.1773271423113167,0.7339081443584404,55,0,0.0,0.0,530,0,0.44932208662721906,0.688464050088188,61,232.05082058319323,0.6930544701280512,248.25,101.6676089594225,0.6823407271275177,138,rbio,0.4699412738820169,1.0,0.37104110828258813,3,104.25,,,,,6.004641228685159e-13,0.9458151082953039,0.8948182019252954,0.0007260786128112787,0.44699476886943523,0.004132937998311731,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,319,1.1957122879935147,0.7338850205558007,570,177.48380207782344,0.8826165330173126,444.5,409.06636670416196,0.7943175257679156,39,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,30.5,39
rbio3.3,1,antisymmetric,2.2175856730692916e-27,323.6999012230036,3318529.959255717,0.6607142857142857,499.0340811332233,105,raw,2.9369099744750804e-14,-1.0669531924634178e-10,6.064987601945404,58640.26414116061,0.612347177083319,7.355511509768726e-06,1.0,394.99999999999994,,,,[],[],15,367.8666666666667,79.99999999999977,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999994, 518.9999999999999, 207.0, 134.0, 338.0, 711.0, 79.99999999999977, 430.00000000000006, 256.0, 395.0, 318.99999999999994, 293.9999999999999, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,4.547473508864643e-14,,0.0,0.0,,,2.2737367544323206e-13,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.954412862884504,0.8763131986145709,0.00024603329767688444,0.36815532664678774,0.0021862043425124635,,,,,,,0.0,0.0,0.0,394,1.1590639460825463,0.7225234510369245,69,0,0.0,0.0,567,0,0.44026272515721043,0.6745830393956742,74,246.4805604234676,0.6739675126673709,276.0,123.80831926383843,0.6544440737940029,198,rbio,0.4699412738820169,1.0,0.37104110828258813,3,149.25,,,,,6.004641228685159e-13,0.954412862884504,0.8763131986145708,0.0005908865066008477,0.41542581945058715,0.003001256482480619,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,495,1.1784705906646955,0.7233026894000253,605,77.78174593052023,0.9485570463422486,550.0,544.5,0.7924002162928174,40,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,31.25,40
db23,1,reflect,1.2432327658907113e-26,316.21318081828537,4183308.8717455426,0.6733333333333333,487.5290365588631,105,raw,8.01221522990437e-14,-1.1313328052153819e-10,6.3542387482865665,23869.334769596007,0.5302341088374388,7.355511509768726e-06,1.0,395.0,,,,[],[],15,367.8666666666667,80.00000000000006,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000009, 519.0, 206.9999999999999, 134.00000000000023, 338.00000000000017, 711.0, 80.00000000000006, 429.99999999999994, 256.0000000000001, 394.9999999999999, 319.0, 293.9999999999999, 697.0, 373.9999999999999, 601.9999999999998]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,9.284425080598642e-14,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,0.0,0.0,,0.0,0.8794318245125845,0.9680378434449469,0.0013624076734284664,0.40495888678051867,6.118234021376613e-05,,,,,,,0.0,0.0,0.0,304,1.1743672479150313,0.7320630407115388,58,0,0.0,0.0,556,0,0.45077042895033853,0.690683241290592,57,238.4035444367386,0.6846513962477003,243.75,100.31782242384965,0.6811153806635327,144,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,109.25,,,,,6.004641228685159e-13,0.8794318245125845,0.9680378434449469,0.0017068758023240816,0.4494759775255131,0.0008779702787226827,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,333,1.1926730334530606,0.7320196358781553,579,173.9482681718907,0.8849548490926649,456.0,422.8223684210526,0.7916837737526816,41,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,31.25,41
db22,1,antisymmetric,1.0497469734269031e-26,316.9478589826119,4077833.288669695,0.7094594594594594,508.49594499234394,105,raw,7.254302978426925e-14,-1.0595202493135526e-10,6.350458362899413,146632.03723736832,0.9065995230467632,7.3555115097687276e-06,1.0,394.9999999999999,,,,[],[],15,367.8666666666667,80.00000000000011,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000003, 518.9999999999999, 206.99999999999997, 134.00000000000017, 338.00000000000006, 711.0, 80.00000000000011, 430.00000000000006, 256.0000000000001, 395.0, 318.9999999999999, 294.0000000000001, 697.0, 374.0, 601.9999999999998]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,7.579122514774403e-14,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,0.0,0.0,,1.1368683772161603e-13,0.8867897768137898,0.96683904264037,0.0012262454283590149,0.5103210421047233,0.007563813087236738,,,,,,,0.0,0.0,0.0,495,1.2232604521994224,0.7625415029320312,31,0,0.0,0.0,506,0,0.4745479840148958,0.7271158858191958,32,270.8148198800551,0.641779338782996,266.0,59.255264031186094,0.6449637434655721,212,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,160.25,,,,,6.004641228685159e-13,0.8867897768137898,0.96683904264037,0.001570760524797356,0.546955624355005,0.00837447259249251,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,591,1.2384108064500368,0.7600918291750803,400,135.0573952066306,0.9106763259215406,495.5,477.09384460141274,0.7914823428549502,42,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,32.0,42
rbio2.6,1,antisymmetric,4.4794076605189765e-27,320.6464994106039,3403868.557416794,0.6864406779661016,514.6642167738374,105,raw,4.506871066821204e-14,-1.1127110344233437e-10,6.10870518784999,79393.06574455675,0.7720725550718784,7.355511509768724e-06,1.0,395.0,,,,[],[],15,367.86666666666673,79.99999999999994,711.0000000000002,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999997, 519.0, 207.0, 133.99999999999994, 338.0, 711.0000000000002, 79.99999999999994, 430.0000000000003, 255.99999999999994, 395.0000000000001, 318.9999999999999, 294.00000000000006, 697.0000000000001, 374.0, 602.0000000000001]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000002,-726.0000000000002,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,2.2737367544323206e-13,5.684341886080802e-14,9.094947017729282e-13,8.147556703382481e-14,,0.0,5.684341886080802e-14,,,5.684341886080802e-14,1.0,60.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,0.9238324182994296,0.8901765145967657,0.0003561999805985242,0.4431865693242851,0.003454509815319907,,,,,,,0.0,0.0,0.0,374,1.178222239924182,0.7344661196267146,52,0,0.0,0.0,504,0,0.45220124240327975,0.692875574260749,54,229.09095719095214,0.6969696333453014,246.0,94.3235797914996,0.6857864039742381,126,rbio,0.4699412738820169,1.0,0.37104110828258813,3,95.25,,,,,6.004641228685159e-13,0.9238324182994296,0.8901765145967657,0.0007010151888389319,0.484843714470623,0.004268525955290624,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,278,1.1953831120430056,0.7336829842452003,572,207.88939366884497,0.8625070147692824,425.0,374.1552941176471,0.7907111793423132,43,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,33.5,43
rbio3.3,1,constant,2.2098924010031362e-27,323.71499400906777,3203380.2018303787,0.6607142857142857,492.41633063994175,105,raw,2.9098416797794577e-14,-1.067530508436223e-10,6.012578512455282,37591.24964126275,0.5859685737003788,7.355511509768726e-06,1.0,394.99999999999994,,,,[],[],15,367.8666666666667,79.99999999999977,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999994, 518.9999999999999, 207.0, 134.0, 338.0, 711.0, 79.99999999999977, 430.00000000000006, 256.0, 395.0, 318.99999999999994, 293.9999999999999, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,4.547473508864643e-14,,0.0,0.0,,,2.2737367544323206e-13,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.9545640202284195,0.8596937135056169,9.73823110408397e-05,0.36815532664678774,0.0008997958470419111,,,,,,,0.0,0.0,0.0,400,1.1502560090429124,0.7170328643545406,77,0,0.0,0.0,552,0,0.43668204770778135,0.669096623810369,86,236.09514325090777,0.6877048369696988,278.75,138.2814388541463,0.6594939528763838,187,rbio,0.4699412738820169,1.0,0.37104110828258813,3,141.0,,,,,6.004641228685159e-13,0.9545640202284195,0.8596937135056169,0.00044228679535000625,0.41542581945058715,0.0017158987742427845,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,533,1.1696630995776474,0.7178969694435048,616,58.68986283848344,0.9611839531491512,574.5,571.5021758050478,0.7906118178444168,44,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,34.25,44
db21,1,reflect,1.1311033255264965e-26,316.6236825019303,4075176.818152151,0.6575342465753424,468.7161209289883,105,raw,8.431773797686524e-14,-1.0618306234277977e-10,6.318727629280459,24338.437057966505,0.5360777844443128,7.3555115097687276e-06,1.0,394.99999999999994,,,,[],[],15,367.8666666666667,79.99999999999994,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999994, 519.0000000000001, 207.00000000000023, 134.0, 338.00000000000006, 711.0, 79.99999999999994, 429.9999999999999, 255.99999999999994, 395.0, 319.0000000000001, 293.9999999999999, 697.0, 373.9999999999998, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,7.579122514774403e-14,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.8835430829581011,0.9567768862471399,0.0012228160944877861,0.3588807153440253,8.985148142260583e-05,,,,,,,0.0,0.0,0.0,628,1.1527139276758536,0.7185650523404088,73,0,0.0,0.0,571,0,0.44010267042503537,0.6743377989936807,75,304.2897467874986,0.5975003349371713,336.75,131.68449576946125,0.5760319135003317,493,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,371.0,,,,,6.004641228685159e-13,0.8835430829581011,0.95677688624714,0.0015673323738339521,0.4068450740065311,0.0009066160018900049,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,494,1.1723986350888962,0.7195759423494977,612,83.43860018001261,0.9448157406216848,553.0,546.7052441229656,0.7895374999404721,45,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,34.25,45
db23,1,symmetric,1.485955499577914e-26,315.4386472578626,4119718.6387510155,0.66,467.9736713899068,105,raw,8.743059186686188e-14,-1.1329814864069502e-10,6.3574195835028355,25915.692269256833,0.5113484130937976,7.355511509768726e-06,1.0,395.0,,,,[],[],15,367.8666666666667,80.00000000000006,710.9999999999999,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0, 519.0, 207.0, 134.00000000000006, 338.00000000000006, 710.9999999999999, 80.00000000000006, 429.99999999999994, 256.0000000000001, 394.9999999999999, 319.0000000000001, 294.0, 696.9999999999999, 373.9999999999998, 601.9999999999998]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,8.33703476625184e-14,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,1.1368683772161603e-13,0.0,,0.0,0.8716747122558215,0.9690465204516479,0.0012803167417026096,0.3660721062618597,0.000186245281870552,,,,,,,0.0,0.0,0.0,308,1.1546715865676604,0.7197853943786906,71,0,0.0,0.0,569,0,0.44165198019858043,0.6767116953884532,70,237.68676866834636,0.6855995123434572,254.5,119.85218455450922,0.6744796503516228,163,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,123.5,,,,,6.004641228685159e-13,0.8716747122558215,0.9690465204516479,0.001624813186886204,0.4134984520123839,0.0010029310642270164,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,634,1.1741410474035845,0.7206453721029775,611,16.263455967290593,0.9892437460533793,622.5,622.2875502008033,0.788768698423515,46,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,35.0,46
db13,1,antireflect,6.678721812431149e-27,318.91177175185413,3623231.751077931,0.6846153846153846,469.802864739844,105,raw,6.009161422428277e-14,-1.082226530613186e-10,6.130338484307354,108867.11042783839,0.8844803110003754,7.355511509768726e-06,1.0,394.99999999999994,,,,[],[],15,367.86666666666673,80.00000000000028,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0000000000001, 519.0000000000001, 207.00000000000014, 134.0000000000001, 338.0000000000001, 711.0, 80.00000000000028, 430.0, 255.9999999999999, 395.0, 319.0, 293.99999999999994, 697.0000000000001, 373.9999999999998, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,5.684341886080802e-14,9.094947017729282e-13,9.284425080598642e-14,,0.0,5.684341886080802e-14,,,2.8421709430404007e-13,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.906458765469604,0.8970366652276694,0.0006393838612984441,0.4378630856809225,0.005255813219649651,,,,,,,0.0,0.0,0.0,614,1.169960843386475,0.729316228840289,60,0,0.0,0.0,558,0,0.4494507426918288,0.6886611805608396,59,304.83369783101955,0.5967808229748419,322.75,108.00127908222379,0.5849314167784263,455,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,342.5,,,,,6.004641228685159e-13,0.906458765469604,0.8970366652276694,0.0009841013886361222,0.4799184991135455,0.006068357986704078,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,631,1.1872803854301954,0.7287098232711847,591,28.284271247461902,0.9812934713971813,611.0,610.3453355155482,0.7885964711483261,47,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,35.75,47
coif7,1,antireflect,1.786452903371303e-26,314.6387895814505,3863923.913867705,0.6575342465753424,452.9924356874733,105,raw,1.0348547415820315e-13,-1.1438272551345131e-10,6.314997641073437,133456.383609967,0.9057150101060082,7.3555115097687225e-06,0.9999999999999998,395.00000000000006,,,,[],[],15,367.8666666666668,79.99999999999983,711.0000000000003,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000006, 519.0000000000002, 207.0000000000001, 134.00000000000017, 338.0000000000003, 711.0000000000003, 79.99999999999983, 430.00000000000006, 256.0000000000001, 395.0000000000003, 319.0000000000002, 294.0, 696.9999999999999, 374.0000000000002, 602.0000000000002]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000003,-726.0000000000003,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,3.410605131648481e-13,1.1368683772161603e-13,1.8189894035458565e-12,1.7431981783981123e-13,,0.0,1.1368683772161603e-13,,,1.7053025658242404e-13,1.0,60.0,3.410605131648481e-13,3.410605131648481e-13,,5.684341886080802e-14,0.86366397379024,0.955594066929608,0.0009501020796799471,0.3588807153440253,0.0067585842837814165,,,,,,,0.0,0.0,0.0,491,1.1427261886299107,0.7123390147624813,93,0,0.0,0.0,546,0,0.43716948848546694,0.6698434944004676,84,249.3010228619209,0.6702367422461364,303.5,150.79765293462555,0.6343908578955549,239,coif,0.48988320193784973,0.7307020006474584,0.43787115844926766,2,179.75,,,,,6.004641228685159e-13,0.86366397379024,0.955594066929608,0.0012947124284734546,0.4068450740065311,0.007569901530453751,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,576,1.1624087641681589,0.7134445203513867,631,38.890872965260115,0.9742785231711243,603.5,602.2468931234465,0.7875691557654563,48,645.9444444444445,509.5,455.4177944715902,144,0.6073092751479697,0.9504371241344255,0.2897523701560935,3,36.75,48
db13,1,antisymmetric,6.507065679455056e-27,319.0248533910566,3612081.4173309994,0.6846153846153846,473.1164344130872,105,raw,5.961791906710937e-14,-1.0882061918238173e-10,6.140507871387477,107655.94136085536,0.8777584732301665,7.355511509768726e-06,1.0,394.99999999999994,,,,[],[],15,367.8666666666667,80.00000000000028,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999994, 518.9999999999998, 207.00000000000006, 134.0000000000001, 338.0000000000001, 711.0, 80.00000000000028, 430.0, 255.9999999999999, 395.0, 319.0, 293.99999999999994, 697.0000000000001, 373.9999999999999, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,8.337034766251843e-14,,0.0,0.0,,,2.8421709430404007e-13,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.907591301248936,0.900261487081847,0.0006249894921754586,0.4378630856809225,0.005181792738680071,,,,,,,0.0,0.0,0.0,613,1.1722159704042137,0.7307220030090829,59,0,0.0,0.0,557,0,0.4503045312485122,0.6899693796125832,58,304.83369783101955,0.5967808229748419,321.75,106.33437780566709,0.5855927924398019,451,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,339.5,,,,,6.004641228685159e-13,0.907591301248936,0.900261487081847,0.0009697119846791154,0.4799184991135455,0.005994397968469808,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,635,1.189535539115611,0.7300939551609347,586,34.64823227814083,0.9770845024615471,610.5,609.5167895167895,0.7866573305958529,49,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,37.25,49
