signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,morl,21.691862199829252,0.6706010287020574,527.8121253530221,-28.29142846514866,992,127,28948.78953489003,,False,"[21, 58, 91, 129, 166, 214, 276, 332, 367, 434, 501, 546, 611, 665, 699, 773, 809, 844, 886, 937, 980]","[115371.79108378805, 62071.44652642311, 64437.741505422244, 5615.200474891622, 66329.65367036175, 49146.27677486316, 44341.99668892468, 64048.05820645591, 59781.13752867243, 40865.758640934415, 52967.79434817651, 28625.625707851785, 47234.24196349434, 18437.187403167485, 82191.14678810925, 42783.05365456214, 18079.34974831759, 23581.965483893, 63178.2466954026, 36313.135876126275, 98362.10741342808]",21,15.744623198777209,327575.67927984084,0.021475005733695363,1.9469834181961879e-07,0.5298496070265749,18,76380.74549729578,17573.297651576537,162518.17567550694,"[21, 91, 150, 214, 266, 308, 367, 434, 490, 546, 593, 656, 699, 763, 809, 873, 926, 980]","[162518.17567550694, 131220.09001652012, 40764.63758158849, 116196.65604287076, 25631.48998936697, 17573.297651576537, 123336.37571194046, 94600.5424269074, 27323.836112960016, 77581.89700105456, 25046.357479457212, 31001.275620427165, 149162.85230699801, 59468.09540796422, 42807.66298047833, 101345.10216066535, 48461.39325867658, 100813.68152636479]","[0, 58, 114, 166, 248, 304, 166, 390, 469, 501, 582, 611, 166, 720, 720, 720, 886, 720]","[720, 166, 166, 332, 332, 332, 390, 501, 501, 611, 611, 665, 720, 773, 828, 886, 937, 991]",0.05,30,1420807145529.6074,119989.55783707606,-119989.55783707606,CWT,mdp.39015056038386,0.0,6.0,,17522.63098490987,161070.17567550694,75350.17406872434,118541.55783707606,0.0,75350.17406872434,1353211.418951324,75350.17406872434,0.0,118541.55783707606,0.0,-3.0,0.0,-7.5,3.0,0.0,0.9747356883610454,0.7392766219604667,0.8134017553225077,0.38500925354719306,1.0,0.0,,0.9999999999999999,1.0,1.0,1.0,1.0,0.22032258218589396,1.0,,0.8181818181818181,0.9999999999999999,0.07887290763011637,0.07887290763011637,0.4736842105263158,2.5182654780684386,1.0,1,1.915184303076992,0.867913563876053,2,0,0,0.7224945355128551,1.0,1,1,0.125,0.5526676170273161,0.9268448642653976,2,0.5773502691896257,0.9518874775675312,1.5,1.3333333333333333,0.9134437387837656,1,morl,0.1,,,4,1.75,0.0,0.9283986493830798,0.7088357212858835,0.8221481777839629,0.3333511376989638,1.0,0.0,,0.9999999999999999,1.0,1.0,1.0000000000000002,0.9905147014880926,0.22032258218589396,0.6666666666666666,,0.9090909090909091,0.9999999999999999,0.07879501462855115,0.07879501462855115,0.18333333333333335,2.3311790719308383,1.0,1,1.8558715942443569,0.856355714158695,3,1.4142135623730951,0.9410744349011211,2.0,1.5,0.9288705507838939,1,7.0,7.0,8.48528137423857,2,0.30434782608695654,1.0,0.4869565217391304,2,1.25,1
smoothed,gaus8,21.922846298869686,0.6684578994157988,560.7148107873431,-29.98843801077389,992,127,34381.21743055046,,False,"[22, 91, 130, 166, 214, 263, 332, 390, 434, 501, 545, 611, 656, 699, 740, 773, 828, 886, 926, 974]","[135905.1376257528, 76602.44051443653, 7387.8958702313685, 96294.80326385057, 64397.56335834343, 12690.299824687172, 75469.76966871903, 55986.10503640809, 44488.58993388715, 47655.170162832284, 25478.45805224594, 55475.28174971584, 14803.149061380494, 93276.72094975408, 2006.8485947356312, 51810.00776387759, 28959.350432133117, 60169.60430470893, 29970.58590401774, 106620.54216040243]",20,15.652658169150815,407878.0159510622,0.016396828805289584,5.206336844458715e-07,0.438213742824633,18,73464.27823978664,12690.299824687172,188321.46658486087,"[22, 91, 150, 214, 263, 309, 367, 434, 490, 545, 592, 656, 699, 763, 809, 873, 926, 974]","[188321.46658486087, 87777.72014083588, 27008.10657824909, 142516.18618480273, 12690.299824687172, 12810.43099628242, 109275.70838352112, 100858.42887894467, 21427.83625047771, 74864.82295647843, 20882.090148229905, 23263.624032105756, 162322.0539120006, 57727.04957829997, 39412.974954539735, 91338.6483467422, 40114.48918296326, 109745.07138213786]","[0, 59, 141, 166, 247, 304, 332, 390, 469, 501, 582, 611, 166, 721, 721, 721, 721, 166]","[166, 166, 166, 332, 332, 332, 390, 611, 501, 611, 611, 665, 721, 773, 828, 886, 937, 991]",0.05,30,2095008948451.9678,141309.56653136687,-141309.56653136687,CWT,mdp.39015056038386,0.0,-3.0,,12639.633158020506,186873.46658486087,72433.7068112152,139861.56653136687,0.0,72433.7068112152,1300715.0083161595,72433.7068112152,0.0,139861.56653136687,0.0,-3.0,0.0,-7.5,3.0,0.0857371201474808,0.8442653175581152,0.6891742587316461,0.8342124219903301,0.3683528685996297,0.8214430433887993,0.039005946308528605,,0.7211378881663546,0.9312087991146217,0.9312087991146217,0.9312087991146216,0.9312087991146216,0.35722250254056676,1.0,,0.8181818181818181,0.49999999999999994,0.12405570763062199,0.12405570763062199,0.4736842105263158,2.3748222434563533,0.9430388750267469,2,1.7854944102588843,0.8091413522964022,3,0,0,0.6535977525945653,0.9046404096753698,2,1,0.125,0.5197772823892186,0.8716865072274742,3,0.5773502691896257,0.9518874775675312,2.5,2.4000000000000004,0.871777072117099,2,gaus,0.675,1.0,0.22749999999999995,1,1.75,0.08537858579200436,0.8041305862719201,0.6607964032248729,0.8419677450055959,0.3189296015382971,0.8214430433887993,0.03888715249757593,,0.7211378881663546,0.9319466679573802,0.9319466679573802,0.9319466679573802,0.9223760056781045,0.35722250254056676,0.6666666666666666,,0.9090909090909091,0.5263157894736842,0.12393319317389676,0.12393319317389676,0.18333333333333335,2.191339902180236,0.9400135444615252,3,1.7311779205858566,0.7988182528989498,5,1.4142135623730951,0.9410744349011211,4.0,3.75,0.8872038841172272,2,11.875,10.5,6.927000312785712,16,0.5163043478260869,0.8163548157420188,0.3936805117991335,3,2.25,2
smoothed,gaus6,22.024904016190103,0.6681721488442977,572.5916139733243,-31.090572778628577,992,127,38875.012825801474,,False,"[23, 90, 130, 165, 214, 263, 333, 390, 434, 501, 545, 610, 657, 699, 774, 828, 886, 926, 974]","[154179.16055313346, 63566.22873007714, 3160.2732540800935, 111684.35905502307, 61382.307205687095, 11110.485106487497, 78248.97199810117, 52085.02731876068, 48232.286991004396, 40555.28941247761, 20122.28391554892, 56129.563198585354, 19943.7155904008, 96578.74554726236, 60953.03864302541, 32500.29638586098, 41406.472261671435, 37821.632498072155, 106563.95823847884]",19,15.59198505673994,446129.74112148245,0.013505235709949073,5.943557373666974e-07,0.37431787361470503,18,69416.01914467238,10057.21964328932,200306.11977031565,"[23, 90, 150, 214, 263, 309, 368, 434, 490, 545, 593, 657, 699, 739, 809, 873, 926, 974]","[200306.11977031565, 63566.22873007714, 21891.25885644043, 139668.16862567252, 11110.485106487497, 10057.21964328932, 96682.9680741516, 105394.97596791218, 17664.81489315607, 61076.002870065364, 19883.628374961994, 19943.7155904008, 157959.2741538025, 60319.05082720569, 32500.29638586098, 78356.41606874438, 37821.632498072155, 115286.08816748657]","[0, 59, 141, 165, 248, 304, 333, 333, 469, 501, 582, 610, 165, 722, 774, 774, 774, 165]","[165, 165, 165, 333, 333, 333, 390, 610, 501, 610, 610, 665, 774, 774, 828, 886, 937, 991]",0.05,30,2697121579976.872,155845.49467185067,-155845.49467185067,CWT,mdp.39015056038386,0.0,-3.0,,10006.552976622654,198858.11977031565,68385.44771610094,154397.49467185067,0.0,68385.44771610094,1227846.344604103,68385.44771610096,0.0,154397.49467185067,0.0,-7.5,0.0,-3.0,3.0,0.15666030276875567,0.759530418919803,0.6561196690840148,0.8434073801924626,0.3661320172732878,0.6969388217555592,0.05758628655833758,,0.5707658572863664,0.8357218349009689,0.8357218349009689,0.8357218349009692,0.835721834900969,0.42080734031691286,1.0,,0.0,0.49999999999999994,0.1548612266813284,0.1548612266813284,0.9473684210526316,2.253062171088781,0.8946881060438973,3,1.7007427170556213,0.7707340073874057,4,0,0,0.5909626176352036,0.8179475256732773,4,1,0.125,0.4989464137931744,0.8367523388745695,4,0.5,0.9583333333333334,3.75,3.6923076923076925,0.8229166666666667,3,gaus,0.675,1.0,0.22749999999999995,1,2.5,0.1560051827858903,0.7234238199241158,0.629102889324009,0.8507247971027808,0.31700673005020813,0.6969388217555592,0.057410905748838226,,0.5707658572863663,0.8374839169407066,0.8374839169407066,0.8374839169407069,0.8277947638240143,0.42080734031691286,0.6666666666666666,,0.5,0.5263157894736842,0.15470828942904846,0.15470828942904846,0.33333333333333337,2.0471145625553304,0.8781455647076367,5,1.6493122730254737,0.7610429481316066,7,1.4142135623730951,0.9410744349011211,6.0,5.833333333333333,0.8455372174505605,4,11.875,10.5,6.927000312785712,16,0.5163043478260869,0.8163548157420188,0.3936805117991335,3,3.75,3
smoothed,fbsp,17.88550792547898,0.7060261620523242,854.7690299707356,-35.87891344592475,992,127,69100.85202383294,-2638585.9440339305,True,"[6, 45, 93, 137, 175, 214, 269, 336, 370, 435, 492, 547, 611, 654, 701, 767, 807, 841, 876, 928, 987]","[11819.494411705935, 771.7811319581524, 62457.92258823945, 4457.711800787802, 2736.5224536585592, 75157.95775693066, 29509.960632292517, 24019.72452035184, 625.2649957032409, 41215.233332662465, 26955.336744852502, 23927.00689196596, 2268.0789818767225, 18871.167287781493, 118719.6768832243, 30892.081077768977, 100.14988856566924, 1033.3092723794543, 64230.65584229084, 37344.01291506569, 6252.529720390681]",21,15.603339891163369,748472.2338697431,0.014312598807750355,1.7868019055471381e-07,0.21567666855227494,19,61006.20496018836,993.3569346328441,212637.22657502544,"[37, 79, 118, 152, 215, 264, 309, 366, 435, 491, 546, 591, 659, 700, 739, 821, 872, 925, 958]","[212637.22657502544, 69062.27258840168, 1573.2501791518926, 4685.5829051183755, 137343.6288527671, 8542.358398652214, 12344.0465912289, 86833.21485756495, 96343.87244190607, 17054.57374188325, 50271.61782123387, 21413.583115642126, 19482.32137828998, 137822.0512972541, 51412.98876639674, 30171.11446729494, 66236.68505979775, 993.3569346328441, 134894.14827133657]","[0, 58, 116, 150, 164, 247, 303, 332, 332, 470, 501, 581, 611, 332, 722, 722, 722, 722, 332]","[332, 332, 164, 164, 332, 332, 332, 389, 611, 611, 611, 611, 665, 722, 774, 827, 887, 926, 991]",0.05,30,8141317956530.576,286551.27206164633,-286551.27206164633,CWT,mdp.39015056038386,0.0,-2.5,,942.6902679661774,211189.22657502544,59975.633531616935,285103.27206164633,0.0,59975.633531616935,1137475.894243579,59975.633531616935,0.0,285103.27206164633,0.0,-7.0,0.0,-7.0,2.0,0.6336986467015304,0.3913907204700163,0.6623057600470352,0.4704657248675354,0.6603331276989517,0.38781868614297166,0.2044457121714377,0.0,0.05313959860004696,0.6373581414687853,0.6373581414687853,0.6373581414687852,0.7173005613389115,0.48623029529502276,0.5,,0.0909090909090909,0.5277777777777777,0.4318617234163602,0.4318617234163602,0.5263157894736843,1.7312061693488556,0.6874597553061508,8,1.4923687791550986,0.6763041570740076,6,0,0,0.47312258205280083,0.6548458968163126,8,0,0.0,0.42630729726243477,0.7149337447918911,9,1.2583057392117916,0.8951411883990174,7.75,7.578947368421054,0.624653927532842,6,fbsp,0.6,,,2,5.0,0.6310486540790744,0.3727847667878161,0.6350342580694246,0.49554433482146704,0.571733789125094,0.3878186861429717,0.20382306645763615,0.0,0.05313959860004696,0.6412479140711865,0.6412479140711865,0.6412479140711865,0.7104967513918531,0.48623029529502276,0.3333333333333333,,0.5454545454545454,0.5526315789473684,0.4314352270830973,0.4314352270830973,0.2,1.6471445621942835,0.7065714436214496,11,1.4436249694321384,0.6661325576130398,12,0.7071067811865476,0.9705372174505605,11.5,11.478260869565217,0.745685275391947,6,11.5,11.5,7.7781745930520225,2,0.5,0.9166666666666667,0.37499999999999994,4,5.5,4
raw,gaus2,22.690665038914737,0.6578136906273813,589.3464680301851,-34.96903993080457,992,127,61046.476536201175,,False,"[38, 79, 121, 166, 215, 251, 289, 333, 390, 434, 501, 535, 568, 609, 658, 700, 740, 774, 820, 874, 919, 953]","[52420.96860451432, 228705.73308484507, 643.1877326420799, 32317.88473682488, 73982.87217185885, 5385.067134745776, 3642.3654723998934, 76441.89437428198, 51953.36780466612, 40487.27615053163, 33417.6951156409, 4130.217660631435, 14049.188657711207, 56733.242651961424, 13631.12483803673, 98943.64826453826, 22914.9798595235, 19070.4795323743, 16549.965269879154, 50947.1255328634, 174980.27239516185, 34996.057558782035]",22,15.204293969524004,648059.8301158923,0.01528022985141485,2.8872176409512175e-07,0.18665678281802922,20,57860.537115075604,554.7142611373056,263246.7744901154,"[38, 79, 121, 156, 215, 251, 289, 323, 369, 434, 490, 543, 593, 658, 700, 740, 820, 874, 919, 953]","[52420.96860451432, 263246.7744901154, 643.1877326420799, 597.7695594622164, 111111.2473970105, 5385.067134745776, 16289.630015735698, 554.7142611373056, 68403.51922618087, 98257.76657544564, 11881.934427003835, 33988.53801486751, 18024.980304347533, 13631.12483803673, 120747.62718747041, 43792.669330897625, 16549.965269879154, 50947.1255328634, 195740.074840374, 34996.057558782035]","[0, 0, 119, 155, 166, 247, 277, 322, 333, 333, 469, 501, 582, 609, 333, 723, 774, 333, 333, 940]","[57, 333, 166, 166, 333, 333, 333, 333, 390, 609, 609, 609, 609, 665, 774, 774, 826, 886, 991, 991]",0.05,30,7716086042889.723,233235.1179104344,-233235.1179104344,CWT,mdp.39015056038386,0.0,-3.0,,352.7142611373056,261683.7744901154,56668.128024166515,231668.1179104344,0.0,56668.128024166515,1130977.742301512,56669.67744963991,0.0,231668.1179104344,0.0,-12.0,0.0,-7.5,2.0,0.5034014361967158,0.4097266505485244,0.4222467271429454,0.907850354222296,0.2172850477671629,0.3743003911841828,0.14796335524351387,,0.14285710813403568,0.5973584152236023,0.5973584152236023,0.5973967034228234,0.6925920122354394,0.7540352310668441,0.33333333333333337,,0.2,0.9523809523809523,0.31539962115071024,0.31539962115071024,0.1833333333333333,1.71520275795074,0.6830787943131333,7,1.3577244795486938,0.6181026138961183,7,0,0,0.47345372888794884,0.799244459730818,7,1,0.125,0.41986056604362026,0.7078040704344623,9,1.0,0.9166666666666666,7.5,7.411764705882353,0.6458333333333333,5,gaus,0.5208333333333334,1.0,0.33541666666666664,1,4.0,0.5044623096710583,0.43941268864695304,0.42658661195372294,0.907850354222296,0.24730263860698654,0.33127202154784574,0.1551974271638354,,0.019446780985117477,0.564070030468421,0.564070030468421,0.5641061850201117,0.7020623538178029,0.7541302159758809,0.3333333333333333,,0.09090909090909094,0.5263157894736842,0.3183036818168255,0.3183036818168255,0.18333333333333335,1.6006481537444706,0.6866259966973308,13,1.3757136241049661,0.6347961931751718,14,0.7071067811865476,0.9705372174505605,13.5,13.481481481481481,0.7040186087252802,7,11.875,10.5,6.927000312785712,16,0.5163043478260869,0.8163548157420188,0.3936805117991335,3,6.0,5
smoothed,gaus4,22.172814516749327,0.6719742189484379,563.3803936205744,-32.52190858092324,992,127,45215.64510277372,,False,"[34, 79, 120, 165, 215, 263, 333, 390, 434, 501, 567, 610, 657, 699, 774, 827, 873, 920, 956]","[179252.76279055708, 50971.057720977275, 423.8364340672633, 108432.33562026646, 47042.21054041087, 10218.866432131374, 81595.03292985534, 52393.161425625876, 49359.44515527473, 33302.481948342225, 14464.905147807905, 58130.08477958247, 16709.50577186645, 90890.32997418928, 67045.70869112753, 24116.54444006199, 62477.42945920518, 635.3390936696087, 129074.1431477786]",19,15.417045840720327,497481.2681322032,0.012241608838177872,7.174706383615241e-07,0.30068442291344466,19,60353.52938763278,423.8364340672633,224320.4341081704,"[34, 79, 121, 157, 215, 263, 308, 368, 434, 490, 543, 593, 657, 699, 739, 820, 873, 920, 956]","[224320.4341081704, 50971.057720977275, 423.8364340672633, 1427.3194501032558, 129362.50386131139, 10218.866432131374, 7793.195457761358, 82422.72485787002, 108654.3058248582, 13151.05846317291, 45079.8526746336, 18596.91042720196, 16709.50577186645, 161172.14538808813, 49339.72808704123, 24116.54444006199, 62591.90002752737, 635.3390936696087, 139729.82984450902]","[0, 59, 120, 154, 165, 247, 304, 333, 165, 469, 501, 582, 610, 165, 722, 774, 774, 165, 165]","[165, 165, 165, 165, 333, 333, 333, 390, 610, 610, 610, 610, 665, 774, 774, 827, 886, 922, 991]",0.05,30,3747657443860.5234,185130.45761366605,-185130.45761366605,CWT,mdp.39015056038386,0.0,-2.5,,373.1697674005967,222872.4341081704,59322.95795906135,183682.45761366605,0.0,59322.95795906135,1125075.0583650228,59322.95795906135,0.0,183682.45761366605,0.0,-7.0,0.0,-2.5,2.0,0.25673112962244093,0.6494857150757296,0.5608131359421578,0.8567334755236825,0.3956816779765577,0.5534604470329326,0.0825297064944472,,0.020614970256838214,0.621963373600554,0.621963373600554,0.6219633736005539,0.7010505285891117,0.5482158066157841,0.5,,0.0909090909090909,0.5277777777777777,0.2169238947878659,0.2169238947878659,1.0,1.739222939703831,0.690643204559136,7,1.5881528062666654,0.7197110794256778,5,0,0,0.47402550704383284,0.6560956294393989,7,1,0.125,0.4730978982382783,0.7934033834575642,5,1.1547005383792515,0.9037749551350623,6.0,5.833333333333333,0.7018874775675312,4,gaus,0.675,1.0,0.22749999999999995,1,3.25,0.2556575347789053,0.6186104272880226,0.53772075555152,0.8634162426213131,0.3425916034611687,0.5534604470329326,0.08227835973121952,,0.020614970256838186,0.6260182737106199,0.6260182737106199,0.6260182737106198,0.6944008550535135,0.5482158066157841,0.3333333333333333,,0.5454545454545454,0.5526315789473684,0.21670966592545998,0.21670966592545998,0.35000000000000003,1.5907350803949667,0.6823736106542058,14,1.5397641799830302,0.7104941193532439,10,2.8284271247461903,0.882148869802242,12.0,11.666666666666666,0.6910744349011211,8,11.875,10.5,6.927000312785712,16,0.5163043478260869,0.8163548157420188,0.3936805117991335,3,6.75,6
raw,gaus7,22.013633523974743,0.6570437515875032,577.5511523652198,-30.144258763216826,992,127,35473.785398259846,,False,"[6, 107, 175, 270, 343, 415, 494, 550, 647, 713, 768, 838, 913, 988]","[16442.57670593451, 151193.70392911017, 101673.76717209195, 70776.2850631948, 65445.45523670633, 47113.22004550231, 44760.735134082446, 27035.71475429547, 29464.427336349298, 106521.22653615673, 48384.203446827174, 33807.71862641038, 69859.19666390386, 2327.2689679123287]",14,15.64630214201687,451280.6538768236,0.014541419070790542,1.7205431375749612e-07,0.020525983833210207,18,74154.41201110077,2327.2689679123287,253226.26075764088,"[51, 107, 160, 218, 270, 326, 383, 438, 494, 550, 606, 662, 713, 768, 824, 879, 933, 988]","[72016.12942412801, 253226.26075764088, 11832.278175949104, 31860.00573234199, 139742.4632220071, 5045.216696237785, 122781.71278726305, 56421.46011840858, 93543.46591903837, 27035.71475429547, 66914.30348872504, 29464.427336349298, 180004.96446864255, 61077.685408029174, 36673.017523834555, 86186.56707575862, 58626.474343251786, 2327.2689679123287]","[6, 6, 156, 175, 175, 323, 343, 415, 415, 509, 509, 647, 175, 733, 786, 838, 913, 6]","[65, 175, 175, 229, 343, 343, 674, 449, 674, 571, 674, 674, 913, 838, 838, 913, 944, 991]",0.05,20,2515935284171.843,197201.85207675604,-197201.85207675604,CWT,mdp.39015056038386,0.0,-13.0,,2125.2689679123287,251663.26075764088,72962.00292019168,195634.85207675604,0.0,72962.00292019168,1308546.4161998138,72962.00292019168,10.0,195634.85207675604,0.0,-13.0,0.0,-13.0,4.0,0.10062858765361304,0.7817436421419035,0.6548838423031894,0.8497577336598375,0.21189735614307925,0.0,0.05185522144909445,,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9303966519715721,0.7005509148465279,1.0,,0.0,0.0,0.23878591616326345,0.23878591616326345,0.0,2.5109881498743554,1.0,1,1.357056580599609,0.6177985536155045,8,0,0,0.5923766165953855,1.0,1,1,0.125,0.37243091190724537,0.6278468061136755,10,4.69041575982343,0.6091320200147141,5.0,1.797752808988764,0.5962326766740237,7,gaus,0.5208333333333334,1.0,0.33541666666666664,1,5.5,0.10254989662324207,0.7927201948875435,0.657476236740586,0.8497577336598375,0.2421215682085247,0.007558046408755792,0.0599052830997584,,0.12067524071327503,0.9442740172284657,0.9442740172284657,0.9442740172284658,0.9325409276811876,0.7009661627274879,1.0,,0.0,0.0,0.24201497058341864,0.24201497058341864,0.0,2.199608721157307,0.9435605988584327,2,1.3838480302065261,0.6385496560591137,13,7.7781745930520225,0.6759093919561657,7.5,3.466666666666667,0.6817046959780828,9,11.875,10.5,6.927000312785712,16,0.5163043478260869,0.8163548157420188,0.3936805117991335,3,7.5,7
raw,mexh,23.29384410329163,0.6267621285242571,675.241538887813,-37.70554031081135,992,127,89945.47436247508,,False,"[48, 90, 124, 157, 215, 250, 287, 333, 391, 435, 500, 565, 610, 657, 699, 764, 804, 839, 873, 918, 952]","[17877.98079686414, 288921.2276399611, 5723.782313312753, 785.72871758361, 45964.915418288176, 9137.124994956379, 2557.181555240979, 53101.19483404554, 44032.53769656079, 24822.029898188634, 27311.26475993672, 13157.08100835214, 42222.425696996914, 11520.11852498064, 74659.85558370623, 25436.996612737923, 2758.2180485065473, 999.7167515038745, 231380.31843558786, 31302.722139523103, 8929.82055408979]",21,15.26027277847908,968545.300439232,0.017200674177456892,2.455024647230468e-08,0.12965368138867908,21,46642.25895043059,664.9475712987369,309329.31828943925,"[48, 90, 124, 157, 215, 250, 287, 321, 368, 435, 489, 530, 593, 657, 699, 764, 804, 839, 873, 918, 952]","[17877.98079686414, 309329.31828943925, 5723.782313312753, 785.72871758361, 45964.915418288176, 9137.124994956379, 2557.181555240979, 664.9475712987369, 53373.98571638549, 67225.97489744259, 15547.942855680521, 15193.20566885157, 17649.17008282712, 11520.11852498064, 74659.85558370623, 25436.996612737923, 2758.2180485065473, 999.7167515038745, 262848.7308658229, 31302.722139523103, 8929.82055408979]","[0, 0, 123, 156, 167, 247, 285, 320, 333, 333, 473, 525, 580, 333, 333, 721, 333, 333, 333, 886, 942]","[55, 333, 333, 167, 333, 333, 333, 333, 391, 610, 610, 610, 610, 663, 721, 772, 805, 840, 991, 991, 991]",0.05,30,14467749277672.94,290059.1590124188,-290059.1590124188,CWT,mdp.39015056038386,0.0,-7.0,,462.9475712987369,307766.31828943925,45449.8498595215,288492.1590124188,0.0,45449.8498595215,953254.4379590424,45449.84985952149,0.0,288492.1590124188,0.0,-8.5,0.0,17.0,1.0,0.9585640005018784,0.1987275184628623,0.45170941456786107,0.9596060727447508,0.0,0.24586976125825855,0.30449038747167123,,0.19616192174040037,0.3201410358403213,0.3201410358403213,0.3201410358403211,0.4545802873403073,0.9999999999999999,0.0,,0.9000000000000001,0.5714285714285714,0.43621854279041916,0.43621854279041916,1.0,1.5958959267075874,0.6355648977425252,9,1.3326075143765588,0.6066681424257395,9,0,0,0.49625258113425663,0.8377315498819139,5,1,0.125,0.43931673642961183,0.7406034274306145,6,2.0615528128088303,0.8282039322659308,7.25,6.792452830188679,0.6120186327996321,6,mexh,0.5,,,3,5.25,0.9586525193900801,0.2390251287755049,0.45582798575628936,0.9596060727447508,0.03835060356799491,0.22019869455663643,0.3103954933016474,,0.025742072270473697,0.30230086199262246,0.30230086199262246,0.3023008619926222,0.47138307448387956,0.9986221529939299,0.0,,0.4090909090909091,0.3157894736842105,0.43861009208654933,0.43861009208654933,1.0,1.4627280863255387,0.627462773640126,17,1.3663057789033586,0.63045512668043,16,0.7071067811865476,0.9705372174505605,16.5,16.484848484848484,0.6415186087252802,12,13.5,13.5,2.1213203435596424,2,0.5869565217391305,0.25,0.5141304347826086,1,9.25,8
