signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,gaus6,19.859532573299724,0.6561708860759494,663.1359907476949,-32.499834235131445,160,79,30711.42632261112,,False,"[17, 22, 32, 57, 62, 70, 78, 84, 103, 140, 145]","[1334.6164012087029, 706.065644284965, 60879.96565986626, 96.32828440064122, 269.9153546220534, 7241.04233529062, 2105.3180023946807, 181.5521636360627, 58706.25519812893, 49889.264178563884, 2294.4993119416467]",11,12.674517319984089,382816.1454110578,0.023986525660071683,8.13341144624981e-07,0.39197764637002097,8,19169.509442030598,687.7577769175417,89097.51188564273,"[17, 22, 32, 61, 75, 81, 140, 145]","[1334.6164012087029, 706.065644284965, 89097.51188564273, 687.7577769175417, 7241.04233529062, 2105.3180023946807, 49889.264178563884, 2294.4993119416467]","[0, 19, 0, 59, 70, 78, 103, 142]","[19, 23, 103, 103, 103, 103, 159, 159]",0.05,30,216055205563.08734,63098.69864499433,-63098.69864499433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,18707.031181161034,,,88234.51188564273,,62231.69864499433,0.0,-14.5,,,0.0,-1.0,,,0.0,0.0,-5.5,,15.0,,,,,,,18707.031181161034,142719.07553624478,18707.03118116103,,62231.69864499433,,,,,,,655.7577769175417,,,,,,0.0,,,0.1553038804040205,0.23152147884609336,0.6294235295089723,0.3370898715635118,0.7715401568967136,0.19792158715162983,0.8356904815734789,0.09221910031389068,,0.022392356954762695,0.3726750598903912,0.3726750598903912,0.37251238874836773,0.7920239859151822,0.5279606018865506,0.5625,,0.6938775510204082,0.9555555555555555,0.18748491292724379,0.18748491292724379,0.37209302325581395,1.541424634025697,0.6081579618158657,5,1.49834920732613,0.6716725600372062,5,0,0,0.45160295074765916,0.6527279566145888,6,1,0.11111111111111112,0.4007832052267333,0.7001211428672125,6,0.5773502691896257,0.9587606950578839,5.5,5.454545454545455,0.7829517761003706,1,gaus,6.875,6.5,4.703721930556695,8,0.49107142857142855,1.0,0.35624999999999996,1,1.0
raw,gaus1,21.53617774140127,0.6230221518987342,1349.5099471158087,-41.378382901968735,160,79,85960.39795863657,,False,"[4, 96]","[2891.816011036688, 29079.16106707239]",2,12.617417440676718,2233117.31609976,0.028060770845695606,8.941491490197185e-07,0.14801141696473652,1,29079.16106707239,29079.16106707239,29079.16106707239,[96],[29079.16106707239],[4],[112],0.05,10,1647900163457.9902,195848.36574944048,-195848.36574944048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,28616.682806202825,,,28216.16106707239,,194981.36574944048,0.0,-22.5,,,0.0,-22.5,,,0.0,0.0,-22.5,,22.0,,,,,,,28616.682806202825,18442.16106707239,28616.682806202825,,194981.36574944048,,,,,,,29047.16106707239,,,,,,20.0,,,0.8731368279868441,0.256890257912166,0.013532029515093469,0.24706452374288138,0.9733430351645613,0.0,0.25702664418225635,1.0,,1.0,0.7174954947392229,0.7174954947392229,0.7172056210065657,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.7456589831455034,0.6887371498940424,4,1.4601417806053831,0.6545451240613468,7,0,0,0.512683050873751,0.7410105705326624,3,1,0.11111111111111112,0.44706860925741976,0.7809763023285536,4,1.7320508075688772,0.8762820851736516,4.5,4.097560975609757,0.7774267568725401,2,gaus,6.875,6.5,4.703721930556695,8,0.49107142857142855,1.0,0.35624999999999996,1,1.75
raw,gaus2,21.001324543139976,0.6591772151898734,1002.1199427031356,-38.00849151200518,160,79,59974.01255299485,,False,"[36, 60, 74, 80, 135]","[121903.83925235184, 181.3476395415055, 2400.334651042678, 355.2933378466696, 58299.08960899949]",5,12.460713192058211,415524.2927311991,0.025615125566730484,1.3294323257527084e-06,0.4612509810346428,5,37197.94100790273,181.3476395415055,124753.6398020833,"[36, 60, 74, 80, 135]","[124753.6398020833, 181.3476395415055, 2400.334651042678, 355.2933378466696, 58299.08960899949]","[0, 59, 71, 79, 105]","[159, 159, 159, 159, 159]",0.05,30,767584461203.314,123524.1296158283,-123524.1296158283,0.49375,9627182.996496044,0.01742488326177899,0.04949986102700516,18634527.301853396,1292593737497.9158,12.0,1634157.2011508807,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[9627182.996496044, 3041713.274977315, 1613253.9505046944, 1634157.2011508807, 212989.24744285157, 356929.7725106482, 433037.10847406904, 180957.3907209994, 282927.42520042614, 170773.1449884837, 21803.60048473527, 50052.731679246586, 83218.47225414067, 56408.453830547405, 79422.3052558729, 60712.38900086405, 53099.29984988528, 31231.633856797263, 34232.6228076705, 32068.64127822788, 32210.162476094072, 29971.93058893546, 13314.097067177547, 25013.77870622554, 11158.460004629698, 11434.54492910657, 30547.219670783546, 28314.737789846826, 9682.57325410154, 28359.741561645893, 18453.934021979152, 5561.016964371018, 3229.941178941952, 22094.66545790985, 17654.16876391938, 10932.55359639391, 9728.421911321262, 15395.382031731442, 3668.2524350427334, 4758.15473762074]",3.0,0.5,21133.376129225864,15.0,0.5,135062047326.96764,0.03296693169199435,0.054667674676711686,175864698263.96613,3.920751470638304e+19,"[0.015625, 0.015625, 0.015625, 0.015625]",1.0,135062047326.96764,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[2.9092976119255675e-20, 135062047326.96764, 12197997890.955816, 9401494229.75239, 4523636905.468442, 2820166361.320354, 2022771097.69202, 1460809311.517472, 1295693403.4547818, 804400861.123659, 631967052.3333274, 605728973.8621763, 554771055.3941258, 413318400.6457374, 380654626.50939125, 371323191.7718307]",3.0,0.5,boxcar,64.0,32.0,21133.376129225864,15.0,CWT,mdp.39015067403983,135060342222.85558,0.0,36735.46274703316,1292543406074.1824,0.0,123890.6398020833,175848255202.7984,122657.1296158283,0.0,-16.0,4.0,1625377.182949681,0.0,-16.0,,0.0,0.0,0.0,2.0,0.0,18.0,,3.9207514682408215e+19,9562528.996496044,0.0,0.0,0.2,36735.46274703316,175352.70503951365,36746.79246627817,0.0,122657.1296158283,0.2,21062.326129225865,0.0,1.0,0.0,21062.326129225865,149.3476395415055,0.13713514906836213,135060342222.85558,0.10160028897602977,0.08068252757284217,18362678.03312979,0.0,0.0,0.1413391453422638,0.5355036905658449,0.3935425960614376,0.24729630122915952,0.0,0.9089675090166484,0.21587151629664578,1.0,0.10826612653410976,,0.004955021584091709,1.0,1.0,1.0,1.0,0.8416151841761248,0.75,,1.0,0.28888888888888886,0.5573282080373345,0.5573282080373345,0.3023255813953488,2.534579386946183,1.0,1,1.4112304783663068,0.6326194077937082,9,0,0,0.6918700910099269,1.0,1,1,0.11111111111111112,0.42062541190742514,0.7347831452593397,5,3.8297084310253524,0.7264493977839034,4.0,1.7307692307692306,0.7203675560348088,3,gaus,6.875,6.5,4.703721930556695,8,0.49107142857142855,1.0,0.35624999999999996,1,2.5
raw,fbsp,17.72923179663909,0.7018196202531646,1104.2443153716508,-37.401051832593176,160,79,59231.21842200177,-306558.785729548,True,"[1, 7, 13, 18, 28, 36, 50, 59, 64, 70, 76, 84, 89, 98, 107, 112, 118, 123, 133, 139, 145, 151, 157]","[179.21736386373232, 7265.367283579981, 263.91024314989045, 783.3848136517481, 9105.284435392576, 159.1576505882258, 2547.405904396146, 700.6264257131261, 2343.1313182081285, 731.5118862819727, 4708.736472778975, 735.273339982632, 8243.346672184343, 59.703621140412, 635.3705549546066, 609.5949483249642, 869.5277305426498, 1753.5187045733328, 1559.0815831404907, 1535.469610957749, 1476.227929070461, 1615.585936013711, 1939.7850477153843]",23,12.830524790789845,699605.7538941078,0.023585669707060872,7.586818105253564e-08,0.25471669211856246,17,10672.253024254678,107.67537214024196,101168.71448980927,"[10, 16, 21, 33, 50, 59, 64, 70, 75, 81, 106, 117, 123, 130, 136, 141, 147]","[352.7128430575103, 2886.291624644684, 860.5006957035439, 101168.71448980927, 2097.8225259909523, 1490.5354884454136, 1351.9054928370024, 1960.1486393878404, 7124.443188062702, 1923.7755338952884, 193.61082133477248, 592.0537852063026, 2632.653220502969, 1328.2678454949273, 54519.29118954657, 107.67537214024196, 837.8986562695427]","[0, 0, 0, 0, 49, 58, 63, 69, 69, 79, 104, 104, 104, 104, 104, 140, 146]","[11, 17, 22, 104, 104, 104, 104, 71, 104, 104, 107, 118, 124, 131, 159, 159, 159]",0.05,30,667664729841.7712,104086.66741902177,-104086.66741902177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,10209.774763385112,,,100305.71448980927,,103219.66741902177,0.0,-1.0,,,0.0,-10.0,,,0.0,0.0,-1.0,,6.0,,,,,,,10209.774763385112,170791.30141232954,10209.774763385116,,103219.66741902177,,,,,,,75.67537214024196,,,,,,0.0,,,0.5258527941833626,0.0,0.2894334735697519,0.5830558349292527,0.5151347847373077,0.47047709022201234,0.510121034094001,0.24764004494471237,0.2878753722593688,0.002418247654466235,0.07700092684667165,0.07700092684667165,0.07694732846225064,0.9709299100512632,0.6341467817043798,0.0,,0.8775510204081632,0.5555555555555556,0.4383581824712011,0.4383581824712011,1.0,1.3912025054056918,0.548888905421857,7,1.486956648838178,0.6665655603554486,6,0,0,0.42902225520598525,0.6200907667214504,7,0,0.0,0.38106560321552985,0.6656768101839732,9,1.2583057392117916,0.9101210186277292,7.25,7.098591549295775,0.6961319378852932,4,fbsp,4.0,4.0,,1,0.2857142857142857,,,4,4.0
raw,morl,19.312247430664108,0.6511867088607595,482.07776811224835,-28.502668648810086,160,79,18764.14921599051,,False,"[15, 32, 49, 56, 68, 76, 84, 103, 139, 145]","[11277.569942901262, 31119.98592965856, 1339.3983114958764, 16539.836719472107, 4171.397184822079, 2945.3025941865044, 10779.820582945526, 47340.73308609889, 40944.3791861211, 3098.858618013197]",10,12.623251499102707,233079.4319304817,0.03590978788412103,4.6548881761753775e-07,0.4361403876543541,8,19155.175316976958,1339.3983114958764,54277.410633464824,"[15, 32, 50, 64, 76, 84, 139, 145]","[11277.569942901262, 54277.410633464824, 1339.3983114958764, 4171.397184822079, 2945.3025941865044, 29428.71114462614, 46702.75410630577, 3098.858618013197]","[0, 0, 49, 56, 56, 56, 103, 143]","[24, 103, 56, 68, 78, 103, 159, 159]",0.05,30,86525320280.30296,47534.15126018939,-47534.15126018939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,18692.697056107394,,,53414.410633464824,,46667.15126018939,0.0,-14.5,,,0.0,-14.5,,,0.0,0.0,-10.0,,15.0,,,,,,,18692.697056107394,142604.40253581567,18692.69705610739,,46667.15126018939,,,,,,,1307.3983114958764,,,,,,0.0,,,7.657232789828883e-05,0.12231708879131575,0.9067008640218349,0.25626267171405903,0.7056683080891621,0.1681624940954177,0.9404401487860444,0.0187563956295259,,0.044830443604138376,0.3721762836042821,0.3721762836042821,0.37201379645841814,0.7912931682306215,0.22166025600696376,0.5625,,0.5102040816326531,0.35555555555555557,0.09221966782751234,0.09221966782751234,0.37209302325581395,1.2777181898011174,0.5041144879429446,8,1.512647722054871,0.6780822273868635,4,0,0,0.3465785189673128,0.5009300495435639,8,1,0.11111111111111112,0.3842425123763517,0.6712264970058089,7,1.8929694486000912,0.8647878965285649,6.75,6.222222222222223,0.6913225196928539,5,morl,5.0,5.0,,1,0.35714285714285715,,,6,5.25
raw,gaus8,19.78709042360158,0.6356012658227848,609.1940537668745,-31.553169692297125,160,79,27439.66186428649,,False,"[16, 21, 32, 50, 57, 62, 70, 78, 84, 103, 140, 145]","[4787.227353259812, 58.84185034844268, 49569.43442198389, 325.4850226591552, 2999.4939697029895, 1305.3971892900363, 10821.415860317931, 4074.8163258545, 203.11462117818155, 57231.52929669402, 51590.477647218286, 2539.3489309560464]",12,12.652741759844478,368508.36363881326,0.02752871126379258,6.86787701527074e-07,0.3901763643050804,10,15462.996768693347,48.651066125474244,77384.20966049083,"[16, 21, 32, 50, 64, 69, 75, 85, 140, 145]","[4787.227353259812, 58.84185034844268, 77384.20966049083, 325.4850226591552, 2999.4939697029895, 48.651066125474244, 10821.415860317931, 4074.8163258545, 51590.477647218286, 2539.3489309560464]","[0, 20, 0, 49, 57, 68, 70, 78, 103, 142]","[23, 23, 103, 103, 70, 70, 103, 103, 159, 159]",0.05,30,173767051786.77618,58277.42426842437,-58277.42426842437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,15000.518507823781,,,76521.20966049083,,57410.42426842437,0.0,-4.5,,,0.0,0.0,,,0.0,0.0,0.0,,13.0,,,,,,,15000.518507823781,143992.96768693347,15029.476872972617,,57410.42426842437,,,,,,,16.651066125474244,,,,,,0.0,,,0.11279484801174182,0.19179142534398405,0.6950922178448261,0.30275788348688415,0.7628209391426383,0.07510628247520021,0.8314180181490805,0.08519952360093519,,0.0003858503088412953,0.243701675138587,0.243701675138587,0.24459385747616683,0.8001425744971734,0.4249227474882451,0.4375,,0.9183673469387755,1.0,0.15797554951167872,0.15797554951167872,0.8372093023255813,1.4297163933750292,0.5640842818885383,6,1.437910153718461,0.644579240493004,8,0,0,0.4555396773612762,0.6584179360843915,5,1,0.11111111111111112,0.37656708670135575,0.6578184306859379,10,2.217355782608345,0.841617444099404,7.25,6.76056338028169,0.6618801506211305,6,gaus,6.875,6.5,4.703721930556695,8,0.49107142857142855,1.0,0.35624999999999996,1,4.75
raw,gaus4,20.006412622007865,0.6450949367088608,633.2060239592129,-33.32879892496198,160,79,33192.65125595135,,False,"[33, 60, 74, 80, 103, 135, 140, 145]","[77803.0596475384, 91.04253468759634, 4185.046384692884, 722.7255352563245, 47832.04329494703, 61.86925627953315, 50058.107693602076, 1439.1069368256722]",8,12.521531145633581,362705.0821549264,0.021067765220815694,1.0298844128420592e-06,0.4349538124122317,7,23136.680041946373,61.86925627953315,105398.86195228051,"[33, 60, 74, 80, 135, 140, 145]","[105398.86195228051, 91.04253468759634, 4185.046384692884, 722.7255352563245, 61.86925627953315, 50058.107693602076, 1439.1069368256722]","[0, 59, 70, 78, 103, 103, 143]","[103, 103, 103, 103, 136, 159, 159]",0.05,30,262219852296.98557,80034.7015562001,-80034.7015562001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,22674.20178107681,,,104535.86195228051,,79167.7015562001,0.0,-10.5,,,0.0,-6.0,,,0.0,0.0,-10.5,,16.0,,,,,,,22674.20178107681,151319.7602936246,22734.71461573055,,79167.7015562001,,,,,,,29.869256279533147,,,,,,0.0,,,0.18754167514976433,0.2995028424596481,0.5719195020581032,0.09588737298179983,0.7892188030129855,0.13179026924893697,0.9376257093259858,0.08235236111191525,,0.0008409952549987914,0.510718408248431,0.510718408248431,0.5126096670488764,0.8468366488480848,0.6713579207959284,0.625,,0.4897959183673469,0.7333333333333333,0.29114436594294124,0.29114436594294124,0.5581395348837209,1.8199621069862162,0.7180529110114079,3,1.3925254803898135,0.6242344239628812,10,0,0,0.5034699639095862,0.7276943611981667,4,1,0.11111111111111112,0.38142426136308677,0.6663033438033751,8,3.304037933599835,0.7639972904571546,6.25,4.948453608247423,0.6587843595142916,7,gaus,6.875,6.5,4.703721930556695,8,0.49107142857142855,1.0,0.35624999999999996,1,5.5
raw,cgau8,13.449321345587578,0.790506329113924,792.7558484476587,-30.505640313221726,160,79,26651.26840325565,-240630.8165189665,True,"[5, 33, 46, 54, 62, 68, 77, 110, 118, 130, 135, 140, 147, 152, 157]","[861.0435200337452, 11373.602841701988, 51.50442870132247, 2881.9656069777084, 210.18994183845462, 3312.019067847711, 2333.947707463128, 11984.971917070132, 1250.5874594402958, 1423.988118794994, 4373.219427933676, 881.2532585715599, 491.83947460298805, 221.9058465150083, 487.33499080997717]",15,13.094977659673917,328681.81740640104,0.032908644053029054,2.4119030860487316e-06,0.291902241698648,9,13055.875607547496,77.09047176087188,48508.80367646678,"[16, 32, 50, 64, 75, 85, 135, 140, 145]","[6326.565251725875, 48508.80367646678, 694.3860819034633, 4725.066387144344, 3156.0588511400947, 14159.459157668953, 77.09047176087188, 37736.882741734844, 2118.567848382234]","[0, 0, 49, 57, 57, 57, 104, 104, 142]","[23, 104, 57, 68, 78, 104, 137, 159, 159]",0.05,30,138073110454.78345,42395.551350603564,-42395.551350603564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,12593.39734667793,,,47645.80367646678,,41528.551350603564,0.0,-9.5,,,0.0,-9.5,,,0.0,0.0,-5.0,,14.0,,,,,,,12593.39734667793,106865.88046792746,12593.397346677932,,41528.551350603564,,,,,,,45.09047176087188,,,,,,0.0,,,0.10255149351611227,0.7333723167570508,0.7677577474010463,0.9999999999999999,0.0,1.0000000000000002,0.5983214906406633,0.0656601218305776,0.8843721365853525,0.0013651108275515307,0.15994246775912108,0.15994246775912108,0.15985827264141808,0.5635294936991948,0.17091582268739158,0.5,,0.7142857142857143,0.5777777777777777,0.06076806388726147,0.06076806388726147,0.6046511627906976,0.98599896120885,0.38901877222194337,11,2.2307732911452143,1.0,1,0,0,0.3111503681668759,0.4497236868740602,9,0,0.0,0.5724483674145336,1.0,1,5.259911279353167,0.6242920514747738,5.5,1.81651376146789,0.6157174543088155,8,cgau,8.0,8.0,,1,0.5714285714285714,,,2,6.5
raw,mexh,21.75765263646332,0.6259493670886076,1459.4916530514147,-41.57345749321091,160,79,95724.59144656835,-338376.2905575011,False,"[38, 44, 50, 59, 75, 80, 115, 123, 130, 135]","[142758.76254511456, 262.6014617717592, 783.1346473015437, 973.2517482156982, 1491.2350295841752, 187.85297972850094, 2390.811323614311, 760.8105646381591, 12330.97499489026, 221.06174536138133]",10,12.542202900941973,584732.0641823243,0.022338326838390647,7.57859864427105e-07,0.3474731311731664,10,16216.049704022036,187.85297972850094,142758.76254511456,"[38, 44, 50, 59, 75, 80, 115, 123, 130, 135]","[142758.76254511456, 262.6014617717592, 783.1346473015437, 973.2517482156982, 1491.2350295841752, 187.85297972850094, 2390.811323614311, 760.8105646381591, 12330.97499489026, 221.06174536138133]","[0, 43, 48, 57, 72, 79, 108, 121, 108, 134]","[159, 159, 159, 159, 159, 159, 121, 124, 159, 159]",0.05,30,1737359716851.1729,154598.27698231713,-154598.27698231713,0.49375,15380588.631450936,0.013114000900630479,0.046711943714555906,24727552.969719533,3120335828486.814,12.0,378070.98477017897,0.037500000000000006,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[15380588.631450936, 4035064.504859669, 1499388.706182613, 1322515.3388197515, 301682.5740973884, 295942.3177999319, 378070.98477017897, 149702.25901198215, 189336.8224439029, 132225.14846168112, 49210.05666738494, 61520.69941704852, 48606.25265103898, 72567.22247943525, 63078.594610718676, 18340.36725543061, 43708.755528648006, 11365.928271527704, 32449.991391032858, 31722.852942266414, 39718.5636867707, 7901.833992668085, 21777.97457315884, 19323.87427986107, 14908.978729446379, 16659.414500247418, 24941.515161739433, 10565.24527237679, 11065.121307024117, 13925.163035394844, 27615.141222468767, 16823.95873107878, 13161.606124124144, 15012.991294838977, 2977.60616686883, 7110.288999803946, 10094.401929464397, 21850.47999290479, 20769.672393635894, 10117.249816930806]",3.0,0.3,57772.219319810305,15.0,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,15753.57144315247,3120285497063.0806,,141895.76254511456,,153731.27698231713,0.0,-9.0,,369290.9665689794,0.0,-13.5,,,0.0,0.0,1.5,,13.0,,,15315934.631450936,0.018750000000000003,0.0,,15753.57144315247,151523.49704022036,15767.842560139141,,153731.27698231713,0.0,,0.0,1.0,0.0,57701.1693198103,155.85297972850094,0.14144603142951065,,0.10438820628847902,,24455703.700995926,0.0,,,1.0,0.21410374467254098,0.0,0.1284790699218793,0.9999999999999999,0.01747756258856853,0.7301301603444867,0.19128157582154176,0.0,0.005179021441457737,0.26990522400684835,0.26990522400684835,0.2702768648035714,0.8481350749540548,1.0,0.4375,,0.9795918367346939,0.4,0.7475223840673902,0.7475223840673902,0.627906976744186,1.9061969704039081,0.7520762538436846,2,1.3040263778645407,0.5845624846956508,11,0,0,0.55028708256887,0.795361860151539,2,0,0.0,0.36460801259433523,0.6369273341473388,11,5.196152422706632,0.6288462555209549,6.5,3.384615384615385,0.5822802706176202,9,mexh,9.0,9.0,,1,0.6428571428571429,,,5,8.0
raw,cmor,17.749629474616604,0.709256329113924,653.57698490832,-32.69611033613347,160,79,34840.00997174078,-274754.7288679812,True,"[8, 21, 29, 50, 61, 76, 85, 93, 114, 140, 153]","[5082.5640633861185, 431.24375347147725, 6221.6986135603875, 302.8800381123947, 827.7197477006666, 3311.621910562433, 1813.336139167608, 139.77737471042929, 241.2883173536684, 1175.4294193961032, 1927.3281239152857]",11,12.900223655816756,194848.86241396898,0.02320064687262473,3.2612009944399673e-06,0.2673661917785331,8,11501.571418207037,64.46281189412548,56913.84252036493,"[21, 34, 50, 60, 75, 84, 136, 145]","[64.46281189412548, 56913.84252036493, 279.01080324684153, 823.3241072149067, 3050.042342120003, 109.20447027997216, 30167.137078129934, 605.5472124055814]","[0, 0, 49, 57, 70, 83, 104, 143]","[23, 104, 104, 104, 104, 104, 159, 159]",0.05,20,228084131324.90875,56070.396342152075,-56070.396342152075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403983,,,11039.093157337471,,,56050.84252036493,,55203.396342152075,0.0,-10.0,,,0.0,-10.0,,,0.0,0.0,-5.5,,15.0,,,,,,,11039.093157337471,81375.5713456563,11092.835039719681,,55203.396342152075,,,,,,,32.46281189412548,,,,,,10.0,,,0.2089453018176371,0.9999999999999999,0.6158081530780685,0.69294511390608,0.5175898719580008,0.5148795465281054,0.5401243998555698,0.0,0.5756290712967016,0.0009302997450085391,0.10585824091290463,0.10585824091290463,0.10766333266157029,0.401078274826688,0.24485203230298944,0.5625,,0.6938775510204082,0.5555555555555556,0.14446709011737957,0.14446709011737957,0.5813953488372093,0.9430674043065452,0.3720804363688962,12,1.9896891823963234,0.8919280100286994,3,0,0,0.3040419214174998,0.43944943619934196,10,0,0.0,0.5184357176044624,0.9056462505884685,2,4.9916597106239795,0.6434528778125729,6.75,3.934426229508197,0.5806550103348578,10,cmor,10.0,10.0,,1,0.7142857142857143,,,3,8.25
