wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db6,1,constant,1.1300670406775168e-27,331.8267154395113,5424857.979132539,0.6834862385321101,203.78207050761813,862,raw,2.0348765209579767e-14,,8.408013737614946,52222.57227887248,0.6776221391171705,5.074561415982959e-06,1.0,23,761.3423022987155,139.12188231117705,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429301, 1013.878117688823, 938.0969408005924, 139.12188231117705, 512.1468238217614, 965.246589864099, 1276.318589154107, 892.7811768882306, 301.12188231117693, 670.6343530664691, 801.3185891541071, 920.3934136858607, 873.8032931570699, 847.0056504834904, 666.806118398815, 753.6785856041478, 686.6592945770537, 718.4155299546998, 487.6592945770536, 1140.7811768882302, 812.6400035499595, 718.0470577794237, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.68201457134,-741.68201457134,DWT,uc1.c2693407,1.1368683772161603e-13,0.0,543.31798542866,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.9335033823581487,543.31798542866,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,1.9164408563997346e-14,6.320306718084658e-28,0.9843672945192437,0.9483970670080808,7.040249328077721e-05,0.7188819711582828,0.0002661945167224423,,0.0,6.017481271943259e-14,0.9999999926529438,0.3225203285365582,0.9999999926529303,0.0,0.9999999945070015,0.0,0.0,0.999999995037829,0.999999995037829,1.7967560879519662,0.9999999890030209,359,1.3525133777322351,0.7712035754071191,78,0,0,0.48386548167501375,0.9364500013099305,306,0,0,0.3788547042422329,0.7363952013648476,87,145.99657530229948,0.8469637575447595,207.5,131.7164920092232,0.8147292582273064,92,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,69.75
db15,1,reflect,2.497300262204861e-27,328.38304989740277,5114842.009987706,0.6696629213483146,195.85263489393768,862,raw,3.549313459792374e-14,,8.508727212962466,48861.5197635061,0.6535079018143903,5.07456141598296e-06,0.9999999999999999,23,761.3423022987154,139.1218823111771,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429303, 1013.8781176888233, 938.0969408005924, 139.1218823111771, 512.1468238217614, 965.2465898640991, 1276.318589154107, 892.7811768882307, 301.121882311177, 670.6343530664692, 801.318589154107, 920.3934136858604, 873.8032931570697, 847.0056504834902, 666.806118398815, 753.6785856041475, 686.6592945770535, 718.4155299546997, 487.6592945770535, 1140.7811768882302, 812.6400035499596, 718.0470577794237, 453.1218823111769]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,0.0,0.0,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.9335033823581194,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,5.684341886080802e-14,0.0,4.640604077614764e-14,1.8508660844747342e-27,0.9718108709044807,0.9671615890311973,2.428994443753194e-05,0.5514636492171145,0.0001561118274777563,,7.374657349079257e-14,0.0,0.9999999926530211,0.3225203285363908,0.9999999926530377,0.0,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879519744,0.9999999890030254,342,1.2873273664483567,0.7340344902089034,305,0,0,0.48386548167500637,0.9364500013099162,357,0,0,0.3558023587035364,0.6915874256006418,315,23.96351393264352,0.9748810126492207,329.75,328.45067441075884,0.8146155587355118,93,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,70.5
db27,1,periodic,3.888855646365011e-27,326.45953929995534,5215539.119686839,0.6936542669584245,210.6509409099271,862,raw,4.5238625941460437e-14,,8.61495747709466,49106.90861414995,0.6463649280606256,5.074561415982959e-06,1.0,23,761.3423022987155,139.12188231117693,1276.3185891541073,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429301, 1013.8781176888231, 938.0969408005924, 139.12188231117693, 512.1468238217614, 965.2465898640992, 1276.3185891541073, 892.7811768882304, 301.121882311177, 670.6343530664691, 801.3185891541073, 920.3934136858607, 873.8032931570696, 847.0056504834904, 666.806118398815, 753.6785856041477, 686.6592945770536, 718.4155299546997, 487.65929457705363, 1140.7811768882302, 812.6400035499596, 718.0470577794235, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857257,741.6820145713402,-741.6820145713402,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,543.3179854286598,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.9335033823581096,543.3179854286598,1.0,92,234513578.40142745,0.0,0.0,1.1368683772161603e-13,0.0,6.393619235259117e-14,3.0913837622167263e-27,0.9647972937746159,0.9869539765339795,3.926788380686037e-05,0.842029999518596,0.00016414891242838914,,1.4749314698158514e-13,6.017481271943259e-14,0.9999999926529438,0.322520328536335,0.9999999926529303,5.5981925406849905e-14,0.9999999945071562,0.0,0.0,0.9999999950377164,0.9999999950377164,1.7967560879520037,0.9999999890030418,290,1.4092526578460915,0.8035563316979298,22,0,0,0.4838654816750056,0.9364500013099147,365,0,0,0.3991406695176416,0.7758258519984306,23,178.73443988218946,0.8126473376496965,175.0,42.0517873546523,0.8146045912567141,94,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,71.25
db27,1,reflect,3.689059691808339e-27,326.6886007000704,5190967.668893742,0.688183807439825,210.77577754016488,862,raw,4.4377237126066847e-14,,8.626110217474118,48966.38334562584,0.6434278204994701,5.074561415982959e-06,1.0,23,761.3423022987155,139.12188231117693,1276.3185891541073,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429302, 1013.8781176888231, 938.0969408005924, 139.12188231117693, 512.1468238217614, 965.2465898640992, 1276.3185891541073, 892.7811768882304, 301.121882311177, 670.6343530664691, 801.3185891541073, 920.3934136858607, 873.8032931570696, 847.0056504834904, 666.806118398815, 753.6785856041477, 686.6592945770536, 718.4155299546997, 487.65929457705363, 1140.7811768882302, 812.6400035499597, 718.0470577794235, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857257,741.6820145713402,-741.6820145713402,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,543.3179854286598,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.9335033823581096,543.3179854286598,1.0,92,234513578.40142745,0.0,0.0,1.1368683772161603e-13,0.0,6.238672953252336e-14,2.9132734143354073e-27,0.9656325061198527,0.9890319094197858,3.561306490197764e-05,0.7757756308548547,0.0001595463662333384,,1.4749314698158514e-13,6.017481271943259e-14,0.9999999926529438,0.322520328536335,0.9999999926529303,5.5981925406849905e-14,0.9999999945071562,0.0,0.0,0.9999999950377164,0.9999999950377164,1.7967560879520037,0.9999999890030418,291,1.3842873358027095,0.789321096810029,41,0,0,0.4838654816750056,0.9364500013099147,367,0,0,0.39009074368938446,0.7582351453818504,42,168.86360373587516,0.8229941260630239,185.25,73.58217793794219,0.8144058680629584,95,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,72.0
db3,1,antireflect,8.167501582217198e-28,333.23686525228226,5681202.165143278,0.6697459584295612,201.39949962037684,862,raw,1.620668023603628e-14,,8.21434178393401,53826.22557364276,0.6938731548340342,5.074561415982959e-06,1.0,23,761.3423022987154,139.12188231117705,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429301, 1013.8781176888228, 938.0969408005925, 139.12188231117705, 512.1468238217612, 965.246589864099, 1276.318589154107, 892.7811768882304, 301.12188231117693, 670.6343530664692, 801.3185891541071, 920.3934136858604, 873.8032931570697, 847.0056504834904, 666.806118398815, 753.6785856041475, 686.6592945770536, 718.4155299546997, 487.65929457705363, 1140.7811768882302, 812.6400035499595, 718.0470577794235, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.68201457134,-741.68201457134,DWT,uc1.c2693407,0.0,0.0,543.31798542866,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.933503382358147,543.31798542866,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,1.1713642371804996e-14,3.5272081763690156e-28,0.9895090361294319,0.9123129022270926,0.00010853176717176131,0.5524693361022777,0.0003187180838185577,,0.0,0.0,0.9999999926530211,0.32252032853654805,0.9999999926530377,0.0,0.9999999945070015,0.0,0.0,0.999999995037829,0.999999995037829,1.796756087952022,0.9999999890030519,249,1.2710313603492334,0.7247425021403107,342,0,0,0.4838654816750242,0.9364500013099507,248,0,0,0.3506740749014007,0.6816193730970224,351,56.70097000933934,0.940565020954571,297.5,289.4083396800215,0.8143600786114573,96,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,72.75
coif17,1,periodic,9.19823529431536e-27,322.72071237711543,5604885.223738518,0.6694386694386695,194.1912637994178,862,raw,6.732021488344254e-14,,8.6040556128537,50106.47573223557,0.628141653480196,5.074561415982957e-06,0.9999999999999999,23,761.3423022987155,139.12188231117705,1276.3185891541075,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429303, 1013.8781176888231, 938.0969408005928, 139.12188231117705, 512.1468238217615, 965.2465898640986, 1276.3185891541075, 892.7811768882309, 301.121882311177, 670.6343530664691, 801.3185891541073, 920.3934136858609, 873.8032931570699, 847.0056504834903, 666.806118398815, 753.6785856041477, 686.6592945770536, 718.4155299547001, 487.65929457705386, 1140.7811768882307, 812.6400035499597, 718.0470577794239, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857258,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,1.1368683772161603e-13,4.547473508864641e-13,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.933503382358134,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,1.0365646786834438e-13,7.824489886556192e-27,0.9511646415639388,0.9849227858622582,9.718019487114202e-05,0.548747667379636,0.0001968871799610615,,0.0,6.017481271943259e-14,0.9999999926529438,0.3225203285364745,0.9999999926529303,1.1196385081369981e-13,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879519744,0.9999999890030254,343,1.282786589790798,0.7314453378566317,317,0,0,0.4838654816750061,0.9364500013099157,360,0,0,0.35501845174010993,0.6900637139515062,324,19.407902170679517,0.9796562870328307,336.0,335.17052704987697,0.8137275145855978,97,coif,445.36601307189545,456.0,231.3403095815541,153,0.4802652908755163,0.8423413881386761,0.4111118799455358,4,73.75
db6,1,reflect,1.1164788658274917e-27,331.8792524591652,5053734.634761182,0.6834862385321101,203.61847096638053,862,raw,2.0348765209579767e-14,,8.494161160941504,49191.116207837826,0.6509162604226959,5.074561415982959e-06,1.0,23,761.3423022987155,139.12188231117705,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429301, 1013.878117688823, 938.0969408005924, 139.12188231117705, 512.1468238217614, 965.246589864099, 1276.318589154107, 892.7811768882306, 301.12188231117693, 670.6343530664691, 801.3185891541071, 920.3934136858607, 873.8032931570699, 847.0056504834904, 666.806118398815, 753.6785856041478, 686.6592945770537, 718.4155299546998, 487.6592945770536, 1140.7811768882302, 812.6400035499595, 718.0470577794237, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.68201457134,-741.68201457134,DWT,uc1.c2693407,1.1368683772161603e-13,0.0,543.31798542866,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.9335033823581487,543.31798542866,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,1.9164408563997346e-14,6.199173407103445e-28,0.9845588569884105,0.964447701907413,1.5200680963174544e-05,0.7188819711582828,0.00016690691704914547,,0.0,6.017481271943259e-14,0.9999999926529438,0.3225203285365582,0.9999999926529303,0.0,0.9999999945070015,0.0,0.0,0.999999995037829,0.999999995037829,1.7967560879519662,0.9999999890030209,360,1.3605863167173728,0.7758067678870492,63,0,0,0.48386548167501375,0.9364500013099305,308,0,0,0.38115294823601975,0.7408623911070874,74,154.814674153755,0.8377204673440724,201.25,112.9590572427655,0.8133832944686819,98,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,74.25
db8,1,antireflect,1.71815826976047e-27,330.0071258572627,7967761.912760289,0.682648401826484,207.65830437026878,862,raw,2.6759723594004575e-14,,7.665732572276637,69340.08681171626,0.7578566354249778,5.07456141598296e-06,0.9999999999999999,23,761.3423022987155,139.12188231117707,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429301, 1013.8781176888228, 938.0969408005924, 139.12188231117707, 512.1468238217614, 965.2465898640991, 1276.318589154107, 892.7811768882304, 301.1218823111768, 670.6343530664691, 801.3185891541071, 920.3934136858604, 873.8032931570698, 847.0056504834904, 666.8061183988151, 753.6785856041477, 686.6592945770535, 718.4155299546998, 487.65929457705363, 1140.7811768882304, 812.6400035499596, 718.0470577794237, 453.1218823111768]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,1.1368683772161603e-13,0.0,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.933503382358153,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,2.842170943040401e-14,0.0,3.069641534206228e-14,1.1562912036612597e-27,0.9777326381275739,0.8100982820016687,0.0004486403697570986,0.7087346806453321,0.0008268349781092912,,3.6873286745396285e-14,6.017481271943259e-14,0.9999999926529438,0.3225203285365836,0.9999999926529303,0.0,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879519622,0.9999999890030187,366,1.275737650311643,0.7274260302337618,328,0,0,0.4838654816750092,0.9364500013099217,329,0,0,0.3568344394460674,0.6935935226550286,306,24.878035828149027,0.9739223943101163,332.25,330.89276593319033,0.812825977029272,99,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,75.0
rbio2.2,1,zero,5.179238475490739e-28,335.21509844153394,5261789.886279859,0.6778290993071594,214.7820407621475,862,raw,1.1739256125578263e-14,,8.567258955867933,52009.34157016291,0.5089638049161405,5.074561415982959e-06,0.9999999999999999,23,761.3423022987154,139.12188231117705,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429302, 1013.878117688823, 938.0969408005925, 139.12188231117705, 512.1468238217615, 965.246589864099, 1276.318589154107, 892.7811768882304, 301.12188231117693, 670.6343530664692, 801.3185891541071, 920.3934136858605, 873.8032931570698, 847.0056504834904, 666.806118398815, 753.6785856041477, 686.6592945770536, 718.4155299546998, 487.65929457705374, 1140.7811768882304, 812.6400035499596, 718.0470577794237, 453.121882311177]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,0.0,0.0,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.9335033823581345,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,3.677657417128848e-15,8.632874644559418e-29,0.9967221448443446,0.9780669835179945,4.614733824090528e-05,0.650366668829905,0.0002592106895620563,,0.0,0.0,0.9999999926530211,0.32252032853647705,0.9999999926530377,0.0,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.796756087951978,0.9999999890030274,334,1.3473402041425124,0.7682538301149245,129,0,0,0.4838654816750075,0.9364500013099184,349,0,0,0.3750658793171502,0.7290307092194406,141,119.48047260256939,0.8747584144627155,238.25,193.20425241469553,0.8125102344850266,100,rbio,423.037037037037,411.0,210.7936816651801,135,0.4561865963735122,0.7675283341060583,0.45041088230672394,2,75.5
db7,1,constant,1.4733029829643932e-27,330.67483684348986,5496875.5511206295,0.6670480549199085,198.8916947909958,862,raw,2.4541338283547073e-14,,8.412525637726619,52806.34118008369,0.6855377557646537,5.074561415982959e-06,1.0,23,761.3423022987154,139.12188231117705,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429301, 1013.8781176888231, 938.0969408005926, 139.12188231117705, 512.1468238217612, 965.246589864099, 1276.318589154107, 892.7811768882306, 301.1218823111768, 670.6343530664691, 801.3185891541071, 920.3934136858605, 873.8032931570697, 847.0056504834904, 666.806118398815, 753.6785856041477, 686.6592945770535, 718.4155299546997, 487.6592945770536, 1140.7811768882304, 812.6400035499596, 718.0470577794237, 453.12188231117705]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,0.0,0.0,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.9335033823581487,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,2.670599255305975e-14,9.380122079298461e-28,0.980167271193062,0.9492377057480255,8.111456664600865e-05,0.5197942211251917,0.0002853143758287616,,0.0,0.0,0.9999999926530211,0.3225203285365582,0.9999999926530377,0.0,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879520024,0.999999989003041,297,1.270791587073589,0.724605783339219,343,0,0,0.48386548167501486,0.9364500013099327,298,0,0,0.3499379467155401,0.6801885309889868,363,33.069371529155696,0.965336088543862,325.25,322.7633475231048,0.8122015872488701,101,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,76.5
db36,1,symmetric,5.197744104478341e-27,325.199608580177,5331828.357235123,0.6652360515021459,200.62835693855814,862,raw,5.213875219682796e-14,,8.649938517306031,49425.409160942814,0.653233792059072,5.074561415982959e-06,0.9999999999999999,23,761.3423022987154,139.12188231117702,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429302, 1013.8781176888228, 938.0969408005925, 139.12188231117702, 512.1468238217614, 965.2465898640988, 1276.318589154107, 892.7811768882307, 301.1218823111769, 670.6343530664691, 801.3185891541071, 920.3934136858604, 873.8032931570699, 847.0056504834904, 666.806118398815, 753.6785856041474, 686.6592945770536, 718.4155299546998, 487.6592945770535, 1140.7811768882302, 812.6400035499596, 718.0470577794238, 453.1218823111769]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857256,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,0.0,0.0,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.93350338235816,543.3179854286599,1.0,92,234513578.40142745,0.0,0.0,2.842170943040401e-14,0.0,7.63481123768609e-14,4.258207080184773e-27,0.9602032867058855,0.9934715006008717,5.656503518000083e-05,0.49784850668343034,0.00017458058422065194,,3.6873286745396285e-14,0.0,0.9999999926530211,0.32252032853662416,0.9999999926530377,0.0,0.9999999945071562,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879521105,0.9999999890031012,161,1.2720952397486405,0.725349126525794,339,0,0,0.4838654816750383,0.936450001309978,179,0,0,0.3502506342299521,0.6807963143491018,354,102.3502971824378,0.8927145731840275,258.25,227.62860950478057,0.8110061335521814,102,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,77.25
db30,1,constant,5.1506046320561436e-27,325.23917538427236,7337547.02613913,0.6717391304347826,205.07270149923224,862,raw,5.3016626922564125e-14,,8.278925916678334,64740.071744527275,0.7582016767325295,5.074561415982959e-06,1.0,23,761.3423022987154,139.1218823111771,1276.3185891541075,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429299, 1013.8781176888231, 938.0969408005924, 139.1218823111771, 512.1468238217611, 965.246589864099, 1276.3185891541075, 892.7811768882307, 301.12188231117705, 670.6343530664693, 801.3185891541069, 920.3934136858604, 873.8032931570697, 847.0056504834903, 666.8061183988149, 753.6785856041474, 686.6592945770535, 718.4155299546997, 487.65929457705334, 1140.7811768882304, 812.6400035499597, 718.0470577794235, 453.12188231117705]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857256,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,0.0,4.547473508864641e-13,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.9335033823581265,543.3179854286599,1.0,92,234513578.40142745,0.0,0.0,5.684341886080802e-14,0.0,7.79272299877436e-14,4.216184068003723e-27,0.9603475566842642,0.9243459531871853,0.0003549006349259489,0.5766092374021957,0.0006761732354417452,,7.374657349079257e-14,0.0,0.9999999926530211,0.32252032853643137,0.9999999926530377,1.1196385081369981e-13,0.9999999945071562,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879521198,0.9999999890031064,149,1.2694731251766924,0.7238539959294489,350,0,0,0.4838654816750343,0.9364500013099702,204,0,0,0.3517619744491558,0.6837339674192342,346,101.54268396426532,0.8935611279200573,262.25,230.40563586118887,0.8093329748614961,103,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,78.0
