wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
dmey,1,smooth,1.1502335125138554,55.66375960346754,166861957.09540945,0.5660377358490566,302.04630101079346,151,raw,0.7012530676693041,,3.906510280877975,2877368.2295883615,0.9975484466283301,7.134102040177565e-06,0.9999861726616084,0.4900662251655629,50575.919481493445,0.16601970376800707,0.16029326516037737,187186.72305654068,32588306.85550956,12,5555.442065563561,0.07947019867549669,"[0.0, 0.006622516556291391, 0.013245033112582781, 0.019867549668874173, 0.026490066225165563, 0.033112582781456956, 0.039735099337748346, 0.046357615894039736, 0.052980132450331126, 0.059602649006622516, 0.06622516556291391, 0.0728476821192053, 0.07947019867549669, 0.08609271523178808, 0.09271523178807947, 0.09933774834437085, 0.10596026490066225, 0.11258278145695365, 0.11920529801324503, 0.12582781456953643, 0.13245033112582782, 0.1390728476821192, 0.1456953642384106, 0.152317880794702, 0.15894039735099338, 0.16556291390728478, 0.17218543046357615, 0.17880794701986755, 0.18543046357615894, 0.19205298013245034, 0.1986754966887417, 0.2052980132450331, 0.2119205298013245, 0.2185430463576159, 0.2251655629139073, 0.23178807947019867, 0.23841059602649006]","[50575.919481493445, 2792.7410474026196, 1295.3907707022386, 4806.115477675263, 2873.191562831332, 390.2967079983023, 2538.6226901944497, 3089.299483049396, 2365.265411504999, 4613.8389782548165, 663.4955333210655, 1158.284851382733, 5555.442065563561, 117.27125100495357, 3083.7408243196837, 4393.572866237068, 975.185869210878, 2476.6257153635156, 1244.3176073122438, 775.6570889594167, 758.8391374093721, 1953.5058233639527, 1457.4286940050056, 3782.8530563892396, 950.9912552626827, 487.9114257861262, 1126.3697366950807, 501.12214117281167, 1196.8586854246494, 867.0611692984684, 2797.9902071121505, 1953.8128058001762, 675.0940201807831, 2487.8015238890944, 3609.6151966417333, 1274.561459089921, 4604.168930737957]",3.0,0.5,125.65965077577015,15,0.5,1315107.6479788104,0.22759376809963197,0.14354838252788446,8236527.554083105,3585517180.1351447,"[0.1875, 0.4375, 0.25, 0.3125, 0.25, 0.125, 0.0625, 0.25, 0.4375, 0.3125, 0.1875, 0.0625, 0.0625, 0.0625, 0.3125, 0.0625, 0.4375]",1,1315107.6479788104,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[533667.2518199737, 1315107.6479788104, 1153579.540948999, 1138847.7756870086]",3.0,0.7,blackmanharris,16,8,125.65965077577015,15,22,380.60732993145433,6.730701812855443,637.253245600087,"[6, 12, 19, 25, 31, 37, 46, 55, 67, 73, 78, 86, 91, 97, 105, 110, 118, 123, 131, 138, 143, 148]","[494.051812614212, 251.96898563535586, 322.52221890108507, 544.8620091806005, 500.0576372107066, 143.00305511341548, 315.7218330204973, 637.253245600087, 525.8316268222035, 195.37467536988223, 588.1137521776734, 401.0426599546895, 463.60662906255857, 570.3888798296944, 202.66788878457828, 374.3282074298539, 447.3463548153424, 22.80872138276976, 621.6455264737738, 368.24061939577234, 6.730701812855443, 375.7942179043889]","[0, 11, 0, 0, 27, 36, 36, 0, 58, 72, 58, 80, 80, 80, 100, 100, 100, 122, 100, 137, 142, 140]","[7, 13, 20, 27, 50, 40, 50, 100, 74, 74, 100, 88, 92, 100, 107, 115, 120, 124, 150, 150, 144, 150]",0.05,30,21737285.93739738,651.7525800251083,-651.7525800251083,DWT,uiug.30112087716855,0.0,0.0,0.7525800251082728,1.0,88,0.0,0.0,0.2692981871445568,,10.632951581014822,0.6982390223633956,2.4114077349646212e-05,0.0,38404679.78828573,0.0,4.5636296512885366e-05,0.0,0.0,67865.33082555607,0.0,0.659650775770146,0.0,0.0,54.919481493445346,398.27740108483704,1.0,88.0,0.6982390223633956,15.361258491995613,1.0304923021829975,56974.93739737943,0.00013906649678163685,7542.460961214034,0.659650775770146,0.0,7542.460961214034,0.25324560008698427,0.7525800251082728,1.0,88.0,0.0,0.0,0.0,0.0,41927.67933872249,0.0,1.28075855196641e-05,1.0,1.0,0.0,0.023060730575993893,0.9999999999999999,0.1043880575435553,1.0,0.4659794694416754,0.7851979918534336,0.7851979918534336,1.0,0.7851979918534711,0.1832562094613613,1.0,1.0,1.0,0.9738846186268751,0.9738846186268751,2.484693584052729,0.9110487111177702,9,1.8532855883054191,1.0,1,0,0,0.8138726265197386,0.9245550710680924,5,0,0,0.5896355411599356,1.0,1,3.8297084310253524,0.9957868994158137,4.0,1.7307692307692308,0.9956932296859047,1,dmey,0.7464641173389209,0.8596999757605983,0.21956512513457582,4,1.75,,,1.0000000000000002,4.578057656856593e-06,1.0,0.000892412083551064,0.1376599864815602,0.83647373098375,0.18734623866699335,0.8908833845021454,0.4659794694416754,0.7851979918534336,0.7851979918534336,1.0,0.7851979918534711,0.0692749549566564,1.0,1.0,1.0,1.0,0.9999999999999999,0.9738846186268753,0.9738846186268753,1.0,2.8277029568003766,0.9555338536522046,3,1.8188955286677384,0.8878140032053093,2,0.7071067811865476,0.999611052375585,2.5,2.4000000000000004,0.9991179574309168,1,1484.0,1636.0,556.5030521558921,18,1.0,1.0,0.0,7,2.5,1
dmey,1,smooth,1.072389867485958,55.42203451345407,198878278.88118273,0.5330188679245284,56.45414680633493,151,smoothed,0.561054557237164,,3.581069570908792,3228101.738974434,0.9998624527288424,7.700102813405378e-05,0.9999730805946427,0.4900662251655629,50140.50794398645,0.0878258746273938,0.12292785623076055,126195.45993148095,33164962.08955538,12,5477.459307823115,0.07947019867549669,"[0.0, 0.006622516556291391, 0.013245033112582781, 0.019867549668874173, 0.026490066225165563, 0.033112582781456956, 0.039735099337748346, 0.046357615894039736, 0.052980132450331126, 0.059602649006622516, 0.06622516556291391, 0.0728476821192053, 0.07947019867549669, 0.08609271523178808, 0.09271523178807947, 0.09933774834437085, 0.10596026490066225, 0.11258278145695365, 0.11920529801324503, 0.12582781456953643, 0.13245033112582782, 0.1390728476821192, 0.1456953642384106, 0.152317880794702, 0.15894039735099338, 0.16556291390728478, 0.17218543046357615, 0.17880794701986755, 0.18543046357615894, 0.19205298013245034, 0.1986754966887417, 0.2052980132450331, 0.2119205298013245, 0.2185430463576159, 0.2251655629139073, 0.23178807947019867, 0.23841059602649006]","[50140.50794398645, 2579.897619984854, 1519.3527808113797, 5189.3714357406625, 2985.980349553334, 608.1533127867575, 2845.222196753054, 2843.3969360695673, 2442.442828592439, 4763.067853231186, 730.8625446726351, 1240.0452749634476, 5477.459307823115, 96.44953801752312, 2521.1675982871043, 4113.025812364775, 760.078624943422, 2241.9774312656787, 1345.6515397042745, 581.4389963562487, 564.5282904322066, 1649.1646386717453, 1078.7181383041798, 2792.621019189875, 730.0899147436808, 297.5898008515801, 905.5826929007617, 342.4076069304612, 708.1135577968256, 577.7153334310285, 1498.2721716880117, 1013.044877568783, 453.1662756277748, 1068.5285477896443, 1551.99048229423, 554.8984052902762, 1855.1120551655033]",3.0,0.5,201.88792972295437,15,0.5,939084.7851524913,0.10863123422370291,0.0951084304207556,3706732.440654118,3669049865.058162,"[0.03125, 0.15625, 0.09375, 0.09375, 0.03125, 0.03125, 0.0625, 0.03125]",2,939084.7851524913,0.09375,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[2.2686377456707946e-25, 831435.4373751995, 906471.0535524449, 939084.7851524913, 210518.38672916446, 249107.69921869674, 94081.98172830913, 155621.4297802292]",3.0,0.5,boxcar,32,16,201.88792972295437,15,19,224.96767339189716,10.824931590731808,607.6776745134116,"[5, 11, 18, 25, 31, 38, 45, 56, 64, 72, 78, 85, 94, 109, 118, 130, 137, 142, 147]","[236.30328098020124, 104.35570406591455, 97.93724837786698, 248.54755499018975, 146.28271125613497, 21.456395400172028, 399.80043205047724, 607.0736959667291, 243.87486075161956, 115.28863642119705, 358.5654076383388, 181.42038058160114, 188.1420120240959, 314.1350764050841, 125.18093390033306, 607.6776745134116, 100.34344284377772, 10.824931590731808, 167.1754146881696]","[1, 8, 14, 1, 28, 37, 1, 1, 62, 71, 62, 81, 88, 101, 115, 101, 134, 140, 140]","[8, 14, 23, 28, 39, 39, 49, 101, 73, 73, 101, 101, 101, 115, 121, 150, 140, 143, 150]",0.05,30,19124361.284724962,612.0277788685758,-612.0277788685758,DWT,uiug.30112087716855,0.0,0.0,0.6944455352423802,1.0,76,0.0,0.0,0.17506840926819223,,11.133604322889369,0.4589014620725891,4.293562854877642e-05,0.0,26200354.316771984,0.0,2.5564996580476618e-05,0.0,0.0,65516.31262633577,0.0,0.6120702770456319,0.0,0.0,49.507943986442115,266.18521504882665,1.0,76.0,0.4589014620725891,8.71912777937905,0.904408809959132,44087.39583607763,4.238207799465987e-05,7635.251596710179,0.6120702770456319,0.0,7635.251596710179,3.6556588199217686,0.6944455352423802,0.7894736842105263,58.0,0.0,0.0,0.0,0.0,17517.895515229087,0.0,3.198091347149379e-05,1.0,1.0,0.0,0.04559957898241873,1.0,0.25055325147943625,0.9999999999999999,0.6531330814785475,0.7530998444108256,0.7530998444108256,1.0,0.7530998444108135,0.9999999999999999,1.0,1.0,1.0,0.9892433204033245,0.9892433204033245,2.9200470814567963,1.0,1,1.9230210900829836,1.0,1,0,0,0.7608399427321276,1.0,1,0,0,0.6137361186374078,1.0,1,0.0,1.0,1.0,1.0,0.9994499449944995,1,dmey,0.9082309527023986,1.0,0.06423833310832096,7,2.5,0.0,0.0,0.8000742999982742,0.9953639504350258,0.9323236158736423,0.0,0.04227221308774898,1.0,0.07393285959323716,1.0,0.30292920027344944,0.5160532352637119,0.5160532352637119,0.8776473225886584,0.44568233954592057,0.9999999999999999,0.7738033221271331,0.0,0.0,0.6923076923076924,0.9999999999999999,0.898655030273175,0.898655030273175,0.0,2.3022405101934256,0.7779702395716108,10,2.0487348950353446,1.0,1,6.363961030678928,0.9964994713802646,5.5,1.8181818181818181,0.9967370844250059,2,1484.0,1636.0,556.5030521558921,18,1.0,1.0,0.0,7,3.25,2
rbio3.1,1,periodization,8.216121761038057e-27,317.1249511035496,3719819.4312344156,0.8026315789473685,533.7445100818956,151,raw,6.929081359164955e-14,-1.4148571203520602e-10,6.592692169835211,50515.55680834487,0.7158803379531138,7.162617864722668e-06,1.0,0.4900662251655629,50520.99999999999,0.16597406747149418,0.16030607274589703,186788.4456554558,32520441.52468399,12,5544.809113982549,0.07947019867549669,"[0.0, 0.006622516556291391, 0.013245033112582781, 0.019867549668874173, 0.026490066225165563, 0.033112582781456956, 0.039735099337748346, 0.046357615894039736, 0.052980132450331126, 0.059602649006622516, 0.06622516556291391, 0.0728476821192053, 0.07947019867549669, 0.08609271523178808, 0.09271523178807947, 0.09933774834437085, 0.10596026490066225, 0.11258278145695365, 0.11920529801324503, 0.12582781456953643, 0.13245033112582782, 0.1390728476821192, 0.1456953642384106, 0.152317880794702, 0.15894039735099338, 0.16556291390728478, 0.17218543046357615, 0.17880794701986755, 0.18543046357615894, 0.19205298013245034, 0.1986754966887417, 0.2052980132450331, 0.2119205298013245, 0.2185430463576159, 0.2251655629139073, 0.23178807947019867, 0.23841059602649006]","[50520.99999999999, 2765.971671592637, 1290.5527775433407, 4821.470404592657, 2892.037918568892, 369.39326131324, 2544.3805580434355, 3068.2644930064807, 2351.8781496082115, 4607.151833904521, 666.6658014916702, 1150.4711089387022, 5544.809113982549, 110.77442245998492, 3069.4578329282467, 4372.16630857569, 967.6526941371509, 2471.221463598145, 1244.2929273046013, 774.7264529007285, 761.6310928101142, 1947.539206254477, 1453.0380392950906, 3761.7738440398266, 944.2441874640142, 484.41417049566496, 1122.9990671158519, 499.3673392621818, 1198.6907273643835, 865.1165129613329, 2797.9298788357078, 1951.1947971844886, 671.9354288963983, 2475.0663969613847, 3592.555784228403, 1268.645649436096, 4603.519391389893]",3.0,0.5,124.99999999999997,15,0.5,1307565.1870175954,0.22773283459641364,0.1435724966052341,8194599.874744378,3547112500.3468547,"[0.1875, 0.4375, 0.25, 0.3125, 0.25, 0.125, 0.0625, 0.25, 0.4375, 0.3125, 0.1875, 0.0625, 0.0625, 0.0625, 0.3125, 0.0625, 0.4375]",1,1307565.1870175954,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[530282.1148226627, 1307565.1870175954, 1146204.1979623716, 1131889.6488108283]",3.0,0.7,blackmanharris,16,8,124.99999999999997,15,22,379.9090909090908,6.999999999999886,636.9999999999998,"[6, 12, 19, 25, 31, 37, 46, 55, 67, 73, 78, 86, 91, 97, 105, 110, 118, 123, 131, 138, 143, 148]","[492.9999999999999, 251.99999999999991, 322.0, 543.9999999999997, 498.99999999999994, 141.99999999999997, 314.9999999999999, 636.9999999999998, 524.9999999999999, 194.99999999999994, 587.0, 399.9999999999999, 462.00000000000006, 568.9999999999997, 202.00000000000006, 374.0, 445.99999999999983, 22.0, 624.9999999999999, 367.0, 6.999999999999886, 372.9999999999999]","[0, 11, 0, 0, 27, 36, 36, 0, 58, 72, 58, 80, 80, 80, 100, 100, 100, 122, 100, 137, 142, 140]","[7, 13, 20, 27, 50, 40, 50, 100, 74, 74, 100, 88, 92, 100, 107, 115, 120, 124, 150, 150, 144, 150]",0.05,30,21680310.999999996,650.9999999999999,-650.9999999999999,DWT,uiug.30112087716855,0.0,0.0,1.1368683772161603e-13,1.0,88,0.0,0.0,1.1368683772161603e-13,,2.7284841053187847e-12,1.1368683772161603e-13,0.0,0.0,4.291534423828125e-06,0.0,0.0,0.0,0.0,1.4901161193847656e-08,0.0,2.842170943040401e-14,0.0,0.0,7.275957614183426e-12,2.9103830456733704e-11,1.0,88.0,1.1368683772161603e-13,1.8189894035458565e-12,1.0076787888961421e-13,3.725290298461914e-09,2.7755575615628914e-17,9.313225746154785e-10,2.842170943040401e-14,0.0,9.313225746154785e-10,2.2737367544323206e-13,1.1368683772161603e-13,1.0,88.0,0.0,0.0,0.0,0.0,4.6566128730773926e-09,0.0,0.0,7.631389529792943e-14,6.277117500104939e-27,0.966136945771667,0.9150205233918012,0.0018883397644324702,1.0000000000000002,0.008157782408529737,1.9671774580340418e-13,1.2784544234871139e-13,1.2784544234871139e-13,8.524946753266774e-14,9.297850352633448e-14,1.6453449883714706e-13,6.538471946848089e-14,1.0,1.0,1.4711772689088132e-13,1.4711772689088132e-13,0.2000000000003816,0.07333288232937898,137,1.4413997120045519,0.7777536938181872,2,0,0,0.18181818181828682,0.20654450897471072,145,0,0,0.41302908447664394,0.7004820022621601,2,80.31811750782012,0.9116412348648844,71.5,3.9440115153620883,0.9164916845391529,8,rbio,0.8588602858639526,1.0,0.09879779989523318,7,7.75,,,7.631389529792944e-14,0.00041082883765958256,6.277117500104939e-27,0.9661671655704461,0.924988988260949,0.003210457642569689,1.0,0.011421947513288561,1.9671774580340418e-13,1.2784544234871139e-13,1.2784544234871139e-13,8.524946753266775e-14,9.297850352633448e-14,6.219772868412754e-14,6.538471946848089e-14,1.0,1.0,1.0,0.9999999999999999,1.4711772689088132e-13,1.4711772689088132e-13,1.0,0.6000000000003305,0.20275125108627612,145,1.4484920499506633,0.7070178057008563,3,100.40916292848975,0.944769437333064,74.0,5.878378378378378,0.9520326834630116,3,755.9962962962964,705.5,554.2015154154975,270,0.5094314665069383,0.9958642872999915,0.3446386872551457,4,3.25,3
rbio3.9,1,periodization,2.246513612935858e-27,322.7565292255588,3603873.0678650322,0.7105263157894737,483.2923528558878,151,raw,2.729581567843224e-14,-1.5223278193588008e-10,6.539414353848988,44223.417544834214,0.6754555906054404,7.162617864722664e-06,1.0,0.4900662251655629,50521.0,0.1659740674714942,0.16030607274589706,186788.4456554558,32520441.524684004,12,5544.8091139825465,0.07947019867549669,"[0.0, 0.006622516556291391, 0.013245033112582781, 0.019867549668874173, 0.026490066225165563, 0.033112582781456956, 0.039735099337748346, 0.046357615894039736, 0.052980132450331126, 0.059602649006622516, 0.06622516556291391, 0.0728476821192053, 0.07947019867549669, 0.08609271523178808, 0.09271523178807947, 0.09933774834437085, 0.10596026490066225, 0.11258278145695365, 0.11920529801324503, 0.12582781456953643, 0.13245033112582782, 0.1390728476821192, 0.1456953642384106, 0.152317880794702, 0.15894039735099338, 0.16556291390728478, 0.17218543046357615, 0.17880794701986755, 0.18543046357615894, 0.19205298013245034, 0.1986754966887417, 0.2052980132450331, 0.2119205298013245, 0.2185430463576159, 0.2251655629139073, 0.23178807947019867, 0.23841059602649006]","[50521.0, 2765.971671592638, 1290.5527775433409, 4821.47040459266, 2892.037918568893, 369.3932613132401, 2544.3805580434355, 3068.264493006483, 2351.878149608212, 4607.151833904523, 666.6658014916691, 1150.471108938702, 5544.8091139825465, 110.77442245998544, 3069.457832928247, 4372.166308575691, 967.6526941371518, 2471.221463598146, 1244.292927304602, 774.7264529007293, 761.6310928101132, 1947.5392062544774, 1453.0380392950908, 3761.773844039828, 944.2441874640144, 484.4141704956646, 1122.9990671158512, 499.3673392621821, 1198.6907273643842, 865.1165129613333, 2797.929878835709, 1951.1947971844895, 671.9354288963985, 2475.0663969613865, 3592.5557842284043, 1268.6456494360964, 4603.519391389894]",3.0,0.5,124.99999999999999,15,0.5,1307565.1870175963,0.22773283459641364,0.14357249660523413,8194599.874744382,3547112500.3468604,"[0.1875, 0.4375, 0.25, 0.3125, 0.25, 0.125, 0.0625, 0.25, 0.4375, 0.3125, 0.1875, 0.0625, 0.0625, 0.0625, 0.3125, 0.0625, 0.4375]",1,1307565.1870175963,0.0625,"[0.0, 0.0625, 0.125, 0.1875]","[530282.1148226629, 1307565.1870175963, 1146204.1979623723, 1131889.6488108286]",3.0,0.7,blackmanharris,16,8,124.99999999999999,15,22,379.90909090909093,6.999999999999943,637.0,"[6, 12, 19, 25, 31, 37, 46, 55, 67, 73, 78, 86, 91, 97, 105, 110, 118, 123, 131, 138, 143, 148]","[493.0, 252.00000000000006, 322.0, 543.9999999999998, 499.00000000000006, 142.00000000000006, 314.9999999999999, 637.0, 525.0, 194.99999999999997, 587.0, 400.00000000000006, 462.0000000000001, 568.9999999999999, 202.0000000000001, 374.0, 445.9999999999999, 22.00000000000017, 625.0, 367.00000000000006, 6.999999999999943, 373.0]","[0, 11, 0, 0, 27, 36, 36, 0, 58, 72, 58, 80, 80, 80, 100, 100, 100, 122, 100, 137, 142, 140]","[7, 13, 20, 27, 50, 40, 50, 100, 74, 74, 100, 88, 92, 100, 107, 115, 120, 124, 150, 150, 144, 150]",0.05,30,21680311.0,651.0,-651.0,DWT,uiug.30112087716855,0.0,0.0,0.0,1.0,88,0.0,0.0,5.684341886080802e-14,,0.0,0.0,2.7755575615628914e-17,0.0,1.430511474609375e-06,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,2.9103830456733704e-11,1.0,88.0,0.0,0.0,6.071910651040857e-14,0.0,2.7755575615628914e-17,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,9.313225746154785e-10,0.0,2.7755575615628914e-17,1.642824224432711e-14,1.0872077268663592e-27,0.9869464420317297,0.8973293648354467,0.0011789741836092356,0.6513409961685823,0.005950094183172962,9.835887290170209e-14,0.0,0.0,4.638573968689275e-14,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20000000000004342,0.07333288232925499,428,1.3043384708692727,0.703797881502934,4,0,0,0.18181818181819498,0.20654450897460638,415,0,0,0.36324941020036544,0.6160575217121045,4,241.10215677177175,0.7347611036614172,212.75,7.924776638818556,0.7503563494104666,212,rbio,0.8588602858639526,1.0,0.09879779989523318,7,160.75,,,1.642824224432711e-14,0.00041082883765958256,1.0872077268663584e-27,0.9869580911845937,0.9093730801015419,0.002618251069476623,0.6836363636363635,0.009464401620746847,9.835887290170209e-14,0.0,0.0,4.638573968689275e-14,0.0,0.0,0.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,1.0,0.6000000000000434,0.20275125108617909,417,1.3255340750504123,0.647001268081366,244,122.32947314527271,0.9327120609761976,330.5,307.8608169440242,0.875459440829133,4,755.9962962962964,705.5,554.2015154154975,270,0.5094314665069383,0.9958642872999915,0.3446386872551457,4,4.0,4
