wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
coif3,1,reflect,1.6722566794646676e-28,336.37644212259426,204535.7494735514,0.6621621621621622,20.985036215511016,58,smoothed,5.654002170666474e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333335, 34.39999999999998, 5.533333333333415, 22.60000000000003, 14.933333333333286, 28.199999999999935, 0.3999999999999799, 15.666666666666629, 1.599999999999909, 7.600000000000136, 35.266666666666595, 4.733333333333407, 2.200000000000048, 3.3333333333333, 449.4666666666667]",15,3.3246722405642752,8837.437725279284,0.5464664508929512,2.7507027849136672e-05,1.0,14,46.13809523809522,1.599999999999909,402.60000000000014,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.60000000000014, 34.39999999999998, 21.39999999999997, 22.60000000000003, 14.933333333333286, 38.86666666666656, 14.533333333333182, 21.86666666666656, 1.599999999999909, 7.600000000000136, 50.733333333333285, 4.733333333333407, 6.733333333333344, 3.3333333333333]","[5, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888888889,449.4666666666667,-449.4666666666667,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.39999999999986,54.48095238095236,198.5333333333333,0.0,54.48095238095236,58.39999999999998,66.1571428571429,0.0,198.5333333333333,0.0,-10.5,0.0,-10.5,7.0,0.885513985775553,0.5225749417295595,0.5121869184090156,0.6885020613834174,0.49682388290433277,,0,,115,1.5228196992497196,0.8148912870454198,42,0,0,0.6211203580403757,0.8097429716256074,44,41.58124577258358,0.928920947397293,67.0,54.3158970863861,0.9071955164336892,28,coif,180.17777777777778,146.0,145.6776155652188,45,0.38666734794679203,0.7181329781132988,0.5138929630032559,2,21.5,28
coif3,1,antireflect,1.1598015893117108e-28,337.96563452042506,204564.9462504261,0.6621621621621622,20.985036215511016,58,smoothed,4.92930648406444e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333334, 34.39999999999998, 5.533333333333415, 22.60000000000003, 14.933333333333286, 28.199999999999935, 0.3999999999999799, 15.666666666666629, 1.599999999999909, 7.600000000000136, 35.266666666666595, 4.733333333333407, 2.200000000000048, 3.333333333333343, 449.4666666666667]",15,3.324197722738184,9169.848066802708,0.5266655127328108,2.750702784913668e-05,1.0,14,46.13809523809522,1.599999999999909,402.6,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.6, 34.39999999999998, 21.39999999999997, 22.60000000000003, 14.933333333333286, 38.86666666666656, 14.533333333333182, 21.86666666666656, 1.599999999999909, 7.600000000000136, 50.733333333333285, 4.733333333333407, 6.733333333333348, 3.333333333333343]","[5, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888888889,449.4666666666667,-449.4666666666667,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.39999999999998,54.48095238095236,198.5333333333333,0.0,54.48095238095236,58.39999999999998,66.1571428571429,0.0,198.5333333333333,0.0,-10.5,0.0,-10.5,7.0,0.9008502435321706,0.5223537869053348,0.5123362577785021,0.6885020613834174,0.5333574992609952,,0,,117,1.5465989927189858,0.8276160627163336,38,0,0,0.6314799697720841,0.823248603311851,38,45.610671265980436,0.9220330405709736,64.33333333333333,49.036764705882355,0.9060307652997318,29,coif,180.17777777777778,146.0,145.6776155652188,45,0.38666734794679203,0.7181329781132988,0.5138929630032559,2,22.25,29
coif3,1,symmetric,1.1636114087232403e-28,337.95139180910496,153549.80848374928,0.6621621621621622,21.111749961038083,58,smoothed,5.018495197950006e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333334, 34.39999999999998, 5.533333333333415, 22.60000000000003, 14.933333333333286, 28.199999999999935, 0.3999999999999799, 15.666666666666629, 1.599999999999909, 7.600000000000136, 35.266666666666595, 4.733333333333407, 2.200000000000048, 3.3333333333333286, 449.4666666666667]",15,3.3521544515230435,6890.174423859093,0.5317839743402889,2.750702784913668e-05,1.0,14,46.13809523809522,1.599999999999909,402.6,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.6, 34.39999999999998, 21.39999999999997, 22.60000000000003, 14.933333333333286, 38.86666666666656, 14.533333333333182, 21.86666666666656, 1.599999999999909, 7.600000000000136, 50.733333333333285, 4.733333333333407, 6.733333333333348, 3.3333333333333286]","[5, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888888889,449.4666666666667,-449.4666666666667,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.39999999999998,54.48095238095236,198.5333333333333,0.0,54.48095238095236,58.39999999999998,66.1571428571429,0.0,198.5333333333333,0.0,-10.5,0.0,-10.5,7.0,0.9007127964286882,0.5353833615606023,0.2513975746820957,0.6885020613834174,0.282809571335509,,0,,111,1.3223427990661325,0.7076120869576031,110,0,0,0.5317610730780625,0.6932469463206063,110,0.5773502691896257,0.9990130764629237,110.33333333333333,110.33132530120481,0.9052045439294676,30,coif,180.17777777777778,146.0,145.6776155652188,45,0.38666734794679203,0.7181329781132988,0.5138929630032559,2,23.0,30
bior3.9,1,periodization,8.570960365787268e-29,339.27917664758803,219205.01870010397,0.6551724137931034,14.860453582933195,58,smoothed,4.186024898161667e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333334, 34.39999999999996, 5.533333333333417, 22.60000000000002, 14.933333333333279, 28.19999999999993, 0.39999999999997726, 15.666666666666625, 1.5999999999999055, 7.6000000000001355, 35.26666666666659, 4.733333333333408, 2.2000000000000495, 3.3333333333333286, 449.4666666666666]",15,2.306947087582322,8575.584959877018,0.8084262888997683,2.7507027849136682e-05,1.0,14,46.13809523809522,1.5999999999999055,402.6,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.6, 34.39999999999996, 21.39999999999997, 22.60000000000002, 14.933333333333279, 38.86666666666655, 14.533333333333191, 21.86666666666656, 1.5999999999999055, 7.6000000000001355, 50.73333333333328, 4.733333333333408, 6.7333333333333485, 3.3333333333333286]","[2, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888888888,449.4666666666666,-449.4666666666666,DWT,mdp.39015061285097,0.0,-10.5,3.552713678800501e-15,245.39999999999998,54.48095238095236,198.53333333333342,0.0,54.48095238095236,58.39999999999998,66.1571428571429,0.0,198.53333333333342,0.0,-10.5,0.0,-10.5,7.0,0.9135263805838229,0.04825171309405396,0.5872191531835257,0.6522501461133839,0.46804490921387865,,0,,60,1.3139692836199885,0.703131251319369,116,0,0,0.5338584604377331,0.695981270918544,104,29.484459183327974,0.9495992150712342,93.33333333333333,85.95313489550348,0.8950275277635373,31,bior,265.85185185185185,243.0,202.8560447787087,135,0.5705266863102436,1.0,0.30063131958282946,5,24.5,31
bior3.3,1,periodization,3.438901934769703e-29,343.245273601148,243833.91096936612,0.6206896551724138,15.594303142584188,58,smoothed,2.905209130402886e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333334, 34.39999999999996, 5.5333333333334185, 22.60000000000002, 14.933333333333282, 28.199999999999925, 0.39999999999997904, 15.666666666666625, 1.599999999999909, 7.600000000000137, 35.266666666666595, 4.733333333333407, 2.200000000000046, 3.333333333333332, 449.46666666666664]",15,2.2034164588345915,9119.951738812817,0.8198612577490646,2.7507027849136682e-05,1.0,14,46.138095238095225,1.599999999999909,402.6,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.6, 34.39999999999996, 21.399999999999977, 22.60000000000002, 14.933333333333282, 38.86666666666655, 14.53333333333319, 21.866666666666557, 1.599999999999909, 7.600000000000137, 50.73333333333329, 4.733333333333407, 6.733333333333352, 3.333333333333332]","[5, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.28888888884,449.46666666666664,-449.46666666666664,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.39999999999998,54.48095238095235,198.53333333333336,0.0,54.48095238095235,58.399999999999864,66.1571428571429,0.0,198.53333333333336,0.0,-10.5,0.0,-10.5,7.0,0.9518005915922295,0.0,0.713194128381229,0.47340736411455303,0.5278736346614926,,0,,141,1.3281898186563705,0.7107409441175259,103,0,0,0.5332551437499009,0.6951947382581465,105,21.385353243127255,0.9634438406100388,116.33333333333333,113.96121366116135,0.88229172087482,32,bior,265.85185185185185,243.0,202.8560447787087,135,0.5705266863102436,1.0,0.30063131958282946,5,25.25,32
bior3.7,1,periodization,1.3704146291950672e-28,337.2409516550038,223900.40870820984,0.6551724137931034,16.87853987197356,58,smoothed,5.054487906635619e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.53333333333336, 34.399999999999956, 5.533333333333424, 22.600000000000026, 14.933333333333277, 28.19999999999993, 0.39999999999997904, 15.666666666666629, 1.599999999999909, 7.600000000000137, 35.26666666666659, 4.733333333333404, 2.200000000000046, 3.3333333333332966, 449.46666666666664]",15,2.2753562521219752,8640.392120795252,0.8098631852986129,2.7507027849136696e-05,1.0,14,46.1380952380952,1.599999999999909,402.59999999999997,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.59999999999997, 34.399999999999956, 21.399999999999977, 22.600000000000026, 14.933333333333277, 38.86666666666655, 14.53333333333319, 21.86666666666656, 1.599999999999909, 7.600000000000137, 50.733333333333285, 4.733333333333404, 6.73333333333335, 3.3333333333332966]","[3, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888888888,449.46666666666664,-449.46666666666664,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.40000000000003,54.48095238095238,198.53333333333336,0.0,54.48095238095238,58.40000000000032,66.1571428571429,0.0,198.53333333333336,0.0,-10.5,0.0,-10.5,7.0,0.8938568025673921,0.03352841866928663,0.6112357282429286,0.6522501461133839,0.4751675514978113,,0,,24,1.309663234041021,0.7008269980415746,127,0,0,0.5332077294181606,0.6951329250823521,106,54.42732157045148,0.9069618434693137,85.66666666666667,50.869318778209305,0.8802615485152836,33,bior,265.85185185185185,243.0,202.8560447787087,135,0.5705266863102436,1.0,0.30063131958282946,5,26.0,33
coif3,1,antisymmetric,2.862212551840294e-28,334.04245269655354,153550.04882575068,0.6621621621621622,21.111749961038083,58,smoothed,6.189971906692412e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333334, 34.39999999999998, 5.533333333333415, 22.60000000000003, 14.933333333333286, 28.199999999999935, 0.3999999999999799, 15.666666666666629, 1.599999999999909, 7.600000000000136, 35.266666666666595, 4.733333333333407, 2.200000000000048, 3.333333333333343, 449.46666666666675]",15,3.3521492046115897,6676.991375244521,0.5487235988693258,2.7507027849136672e-05,1.0,14,46.13809523809522,1.599999999999909,402.6,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.6, 34.39999999999998, 21.39999999999997, 22.60000000000003, 14.933333333333286, 38.86666666666656, 14.533333333333182, 21.86666666666656, 1.599999999999909, 7.600000000000136, 50.733333333333285, 4.733333333333407, 6.733333333333348, 3.333333333333343]","[5, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888888889,449.46666666666675,-449.46666666666675,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.39999999999998,54.48095238095236,198.53333333333325,0.0,54.48095238095236,58.39999999999998,66.1571428571429,0.0,198.53333333333325,0.0,-10.5,0.0,-10.5,7.0,0.8629901784078364,0.5353809161734819,0.25139880401378206,0.6885020613834174,0.25937965132720003,,0,,116,1.2903366522225808,0.6904849574572711,137,0,0,0.5195303222611437,0.6773019456721807,137,12.12435565298214,0.979274605721398,130.0,129.20325203252034,0.8785261917495879,34,coif,180.17777777777778,146.0,145.6776155652188,45,0.38666734794679203,0.7181329781132988,0.5138929630032559,2,26.0,34
coif2,1,reflect,1.6152267060652467e-28,336.5271366498729,210695.31925792963,0.6470588235294118,17.699863837099013,58,smoothed,4.877324597836034e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.53333333333336, 34.39999999999996, 5.533333333333417, 22.60000000000002, 14.933333333333284, 28.19999999999993, 0.39999999999997904, 15.666666666666629, 1.599999999999909, 7.600000000000138, 35.2666666666666, 4.733333333333406, 2.2000000000000455, 3.3333333333333215, 449.4666666666667]",15,2.939527715480737,8781.426916649474,0.532910024880162,2.7507027849136682e-05,1.0,14,46.138095238095225,1.599999999999909,402.59999999999997,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.59999999999997, 34.39999999999996, 21.399999999999977, 22.60000000000002, 14.933333333333284, 38.86666666666656, 14.533333333333186, 21.86666666666656, 1.599999999999909, 7.600000000000138, 50.7333333333333, 4.733333333333406, 6.73333333333335, 3.3333333333333215]","[2, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.28888888884,449.4666666666667,-449.4666666666667,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.40000000000003,54.48095238095235,198.5333333333333,0.0,54.48095238095235,58.399999999999864,66.15714285714292,0.0,198.5333333333333,0.0,-10.5,0.0,-10.5,7.0,0.8869682402232909,0.34307363521900724,0.543692665493873,0.610169491525424,0.4906680052474287,,0,,151,1.4158990931995559,0.7576759316630184,59,0,0,0.5749144075418049,0.749505139812234,66,51.21523210920751,0.9124525946851154,92.0,77.47296763142869,0.8775938187100791,35,coif,180.17777777777778,146.0,145.6776155652188,45,0.38666734794679203,0.7181329781132988,0.5138929630032559,2,26.75,35
bior6.8,1,antireflect,2.661367491820958e-22,274.3584230384385,212483.8234142684,0.6486486486486487,20.536557839594405,58,smoothed,6.8891978500187365e-12,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.53333333326316, 34.399999999976686, 5.533333333339142, 22.599999999996413, 14.933333333332085, 28.19999999999523, 0.4000000000008601, 15.666666666666103, 1.5999999999997865, 7.599999999999447, 35.26666666666209, 4.7333333333381535, 2.200000000015554, 3.3333333333622264, 449.4666666665869]",15,3.5130398377680887,10081.700514853219,0.5740382350085987,2.750702784914551e-05,1.0,14,46.138095238086976,1.5999999999997865,402.5999999999286,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.5999999999286, 34.399999999976686, 21.39999999999526, 22.599999999996413, 14.933333333332085, 38.866666666656116, 14.533333333331234, 21.866666666660894, 1.5999999999997865, 7.599999999999447, 50.73333333332407, 4.7333333333381535, 6.733333333316804, 3.3333333333622264]","[0, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 22, 22, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888887599,449.4666666665869,-449.4666666665869,DWT,mdp.39015061285097,0.0,-10.5,1.2256862191861728e-13,245.40000000007137,54.4809523809606,198.5333333334131,0.0,54.4809523809606,58.40000000011537,66.15714285714554,0.0,198.5333333334131,0.0,-10.5,0.0,-10.5,7.0,0.2870185943253436,0.6103659593871624,0.552840732904804,0.6184150251946865,0.6335748010401379,,0,,72,1.254610433235119,0.67136714292788,147,0,0,0.5404430225704269,0.7045654411830684,98,38.083242158898884,0.934900440754019,105.66666666666667,97.10091743119267,0.8771368300636192,36,bior,265.85185185185185,243.0,202.8560447787087,135,0.5705266863102436,1.0,0.30063131958282946,5,28.25,36
coif2,1,antireflect,1.6608629252577211e-28,336.40613360949385,210695.31925792963,0.6470588235294118,17.699863837099013,58,smoothed,5.29480972955021e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.53333333333336, 34.39999999999996, 5.533333333333417, 22.60000000000002, 14.933333333333284, 28.19999999999993, 0.39999999999997904, 15.666666666666629, 1.599999999999909, 7.600000000000138, 35.2666666666666, 4.733333333333406, 2.2000000000000455, 3.3333333333333215, 449.4666666666667]",15,2.939527715480737,9042.903319781919,0.5175008812045834,2.7507027849136682e-05,1.0,14,46.138095238095225,1.599999999999909,402.59999999999997,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.59999999999997, 34.39999999999996, 21.399999999999977, 22.60000000000002, 14.933333333333284, 38.86666666666656, 14.533333333333186, 21.86666666666656, 1.599999999999909, 7.600000000000138, 50.7333333333333, 4.733333333333406, 6.73333333333335, 3.3333333333333215]","[2, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.28888888884,449.4666666666667,-449.4666666666667,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.40000000000003,54.48095238095235,198.5333333333333,0.0,54.48095238095235,58.399999999999864,66.15714285714292,0.0,198.5333333333333,0.0,-10.5,0.0,-10.5,7.0,0.8858005189208732,0.34307363521900724,0.543692665493873,0.610169491525424,0.519405614777208,,0,,153,1.4266935042300168,0.7634522369615665,57,0,0,0.5804283851872771,0.7566936091424111,59,54.85739087245522,0.9062266822693074,89.66666666666667,73.11908483728861,0.876475164496477,37,coif,180.17777777777778,146.0,145.6776155652188,45,0.38666734794679203,0.7181329781132988,0.5138929630032559,2,28.25,37
coif3,1,periodic,9.454165626541354e-29,338.853239451889,154027.2734447,0.6486486486486487,21.22766065868757,58,smoothed,4.428928488321473e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333334, 34.39999999999998, 5.533333333333415, 22.60000000000003, 14.933333333333286, 28.199999999999935, 0.3999999999999799, 15.666666666666629, 1.599999999999909, 7.600000000000136, 35.266666666666595, 4.733333333333407, 2.200000000000048, 3.3333333333333, 449.4666666666667]",15,3.3443060120251835,6715.4007902426765,0.5817081008623582,2.750702784913668e-05,1.0,14,46.13809523809521,1.599999999999909,402.6,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.6, 34.39999999999998, 21.39999999999997, 22.60000000000003, 14.933333333333286, 38.86666666666656, 14.533333333333182, 21.86666666666656, 1.599999999999909, 7.600000000000136, 50.733333333333285, 4.733333333333407, 6.733333333333348, 3.3333333333333]","[5, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888888889,449.4666666666667,-449.4666666666667,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.39999999999998,54.48095238095237,198.5333333333333,0.0,54.48095238095237,58.40000000000009,66.1571428571429,0.0,198.5333333333333,0.0,-10.5,0.0,-10.5,7.0,0.9094159389341602,0.5317255005443271,0.25383977289206583,0.6184150251946865,0.2636010447579684,,0,,112,1.2912386280597545,0.6909676227729356,135,0,0,0.5153994564646417,0.6719166133414238,142,15.695009822658072,0.9731709233800717,129.66666666666666,128.3245009363669,0.875759250863825,38,coif,180.17777777777778,146.0,145.6776155652188,45,0.38666734794679203,0.7181329781132988,0.5138929630032559,2,29.0,38
bior6.8,1,reflect,2.6360506771125973e-22,274.3999339642696,212367.6495240386,0.6486486486486487,20.94794566937623,58,smoothed,6.7595756578316056e-12,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.533333333263, 34.399999999976686, 5.533333333339142, 22.599999999996413, 14.933333333332085, 28.19999999999523, 0.4000000000008601, 15.666666666666103, 1.5999999999997865, 7.599999999999447, 35.26666666666209, 4.7333333333381535, 2.200000000015554, 3.3333333333622264, 449.4666666665863]",15,3.5162982745770446,9657.915569742923,0.5996239576679987,2.7507027849145515e-05,1.0,14,46.13809523808699,1.5999999999997865,402.59999999992885,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.59999999992885, 34.399999999976686, 21.39999999999526, 22.599999999996413, 14.933333333332085, 38.866666666656116, 14.533333333331234, 21.866666666660894, 1.5999999999997865, 7.599999999999447, 50.73333333332407, 4.7333333333381535, 6.733333333316804, 3.3333333333622264]","[1, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 22, 22, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888887596,449.4666666665867,-449.4666666665867,DWT,mdp.39015061285097,0.0,-10.5,1.2256862191861728e-13,245.40000000007115,54.48095238096059,198.53333333341328,0.0,54.48095238096059,58.40000000011514,66.15714285714552,0.0,198.53333333341328,0.0,-10.5,0.0,-10.5,7.0,0.2874191891552276,0.611884593630406,0.5522465119881537,0.6184150251946865,0.5869986429957353,,0,,70,1.236682533578585,0.6617735651508575,151,0,0,0.5313927925928419,0.6927668259532188,111,40.5010287935175,0.9307674721478334,110.66666666666667,100.27663029543316,0.8707968414870221,39,bior,265.85185185185185,243.0,202.8560447787087,135,0.5705266863102436,1.0,0.30063131958282946,5,30.5,39
bior6.8,1,periodic,2.6469389569590105e-22,274.38203225755524,212477.0883893382,0.6486486486486487,20.536557839594405,58,smoothed,6.9018985928780354e-12,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333332631, 34.399999999976686, 5.533333333339142, 22.599999999996413, 14.933333333332085, 28.19999999999523, 0.4000000000008601, 15.666666666666103, 1.5999999999997865, 7.599999999999447, 35.26666666666209, 4.7333333333381535, 2.200000000015554, 3.3333333333622264, 449.4666666665863]",15,3.5133481934140547,9649.582552787244,0.5998854792140836,2.750702784914551e-05,1.0,14,46.13809523808694,1.5999999999997865,402.59999999992806,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.59999999992806, 34.399999999976686, 21.39999999999526, 22.599999999996413, 14.933333333332085, 38.866666666656116, 14.533333333331234, 21.866666666660894, 1.5999999999997865, 7.599999999999447, 50.73333333332407, 4.7333333333381535, 6.733333333316804, 3.3333333333622264]","[0, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 22, 22, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.2888887598,449.46666666658683,-449.46666666658683,DWT,mdp.39015061285097,0.0,-10.5,1.2256862191861728e-13,245.40000000007194,54.48095238096064,198.53333333341317,0.0,54.48095238096064,58.400000000115824,66.15714285714557,0.0,198.53333333341317,0.0,-10.5,0.0,-10.5,7.0,0.2872464314772838,0.6105096722993706,0.5528062837469099,0.6184150251946865,0.5860828013189778,,0,,67,1.2358049675149763,0.6613039619933768,152,0,0,0.5310120428074457,0.6922704495928541,112,42.524502740576914,0.9273085423238001,110.33333333333333,98.57755243143582,0.8693522768599058,40,bior,265.85185185185185,243.0,202.8560447787087,135,0.5705266863102436,1.0,0.30063131958282946,5,31.25,40
bior3.1,1,periodization,4.885029247387542e-28,331.7207998333475,274827.20114810974,0.6379310344827587,13.960614241932559,58,smoothed,6.872934369466804e-15,,"[6, 10, 13, 17, 19, 23, 26, 28, 33, 36, 40, 43, 45, 49, 51]","[402.5333333333333, 34.39999999999996, 5.533333333333417, 22.600000000000016, 14.933333333333277, 28.199999999999925, 0.3999999999999764, 15.666666666666625, 1.599999999999909, 7.6000000000001355, 35.26666666666658, 4.733333333333404, 2.200000000000045, 3.3333333333333535, 449.4666666666665]",15,2.253300339153182,10533.754719910157,0.8440388371191366,2.7507027849136696e-05,1.0,14,46.138095238095204,1.599999999999909,402.5999999999999,"[6, 10, 13, 17, 19, 23, 27, 30, 34, 37, 41, 43, 47, 50]","[402.5999999999999, 34.39999999999996, 21.399999999999977, 22.600000000000016, 14.933333333333277, 38.86666666666655, 14.533333333333186, 21.866666666666557, 1.599999999999909, 7.6000000000001355, 50.73333333333328, 4.733333333333404, 6.733333333333347, 3.3333333333333535]","[4, 8, 12, 12, 18, 12, 26, 28, 33, 36, 40, 42, 45, 49]","[51, 51, 15, 21, 21, 51, 40, 40, 36, 40, 51, 51, 51, 51]",0.05,20,376863.28888888867,449.4666666666665,-449.4666666666665,DWT,mdp.39015061285097,0.0,-10.5,0.0,245.4000000000001,54.480952380952374,198.53333333333347,0.0,54.480952380952374,58.400000000000205,66.15714285714293,0.0,198.53333333333347,0.0,-10.5,0.0,-10.5,7.0,0.8405854231496829,0.02324899124312052,0.8717225314810011,0.5628287551139688,0.6832578970120554,,0,,168,1.4502716761022802,0.7760693884422265,51,0,0,0.5963287195999658,0.7774225771604494,54,66.70082458260917,0.8859814964399844,91.0,68.06001765225066,0.8652129704422145,41,bior,265.85185185185185,243.0,202.8560447787087,135,0.5705266863102436,1.0,0.30063131958282946,5,32.0,41
