wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_mse_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
dmey,1,reflect,0.43637754817644164,61.60871859470685,9917022.365087517,0.5522388059701493,356.9906007984234,207,raw,0.5214076587716262,2.1559219894718873,6.958292013976237,45323.08275030341,0.7685037576726622,8.221421452753994e-06,0.9999981575389796,72.85240365519707,0.01932367149758454,9355.553691989118,15,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675, 0.24637681159420288, 0.25120772946859904, 0.25603864734299514, 0.2608695652173913, 0.26570048309178745, 0.27053140096618356, 0.2753623188405797, 0.2801932367149758, 0.28502415458937197, 0.2898550724637681, 0.2946859903381642, 0.2995169082125604, 0.3043478260869565, 0.30917874396135264, 0.3140096618357488, 0.3188405797101449, 0.32367149758454106, 0.32850241545893716, 0.3333333333333333, 0.33816425120772947, 0.3429951690821256, 0.34782608695652173, 0.35265700483091783, 0.357487922705314, 0.36231884057971014, 0.36714975845410625, 0.3719806763285024, 0.37681159420289856, 0.38164251207729466, 0.3864734299516908, 0.3913043478260869, 0.3961352657004831, 0.40096618357487923, 0.40579710144927533, 0.4106280193236715, 0.4154589371980676, 0.42028985507246375, 0.4251207729468599, 0.429951690821256, 0.43478260869565216, 0.43961352657004826, 0.4444444444444444, 0.4492753623188406, 0.4541062801932367, 0.45893719806763283, 0.46376811594202894, 0.4685990338164251, 0.47342995169082125, 0.47826086956521735, 0.4830917874396135, 0.48792270531400966, 0.49275362318840576]","[92830.76342161497, 2455.7348818666223, 1454.5981372195004, 8822.311006476652, 2445.112720431195, 9355.553691989118, 6981.279927482682, 6125.021145872735, 4312.567375424115, 2747.800703249578, 2761.632115105283, 9246.418597686003, 8902.612948999726, 5062.579893323038, 5935.076949970039, 1987.297534630906, 2048.55883860614, 3222.2694612073947, 5449.481890091296, 3382.41243353524, 2992.643475456695, 4484.819817333506, 3208.9710264365585, 2434.0630027651036, 1199.7015427963163, 1805.823886636598, 1014.7964901214788, 3896.8332221527944, 4378.309041758735, 3696.208880366947, 3013.3206118417147, 1463.5500299578953, 2386.2434328465815, 2782.931210899954, 1036.0279117344678, 4002.913349144308, 1471.47901940045, 2294.8364044115856, 1025.864998894157, 4551.587114689995, 1114.493710857852, 2859.9299027899747, 1242.275243251507, 2564.6109768278698, 2125.1968539980426, 206.4338470427039, 113.81720537062408, 1878.511340083133, 2097.387062786646, 1669.2466562720483, 2161.0635646176615, 2680.745103620779, 1373.1569314820822, 4275.386411644895, 2439.2095260169463, 4395.075955019233, 2829.5158144525712, 2998.6793467300417, 2216.0231616192245, 2389.3852958592556, 2412.305704096901, 3185.7634133352853, 2328.772358984491, 1847.5425788748955, 3861.184252010012, 1358.281062139774, 1296.0298621235847, 860.1342188264828, 2972.0212283604874, 2610.166286618007, 1043.4558195145103, 2327.0740330487156, 672.0696613859371, 2424.207684398176, 2211.303629301682, 2683.7885055134243, 2521.0393360680464, 1566.5768305798765, 3583.2556904366047, 1854.3031558449968, 1205.5560943295116, 1663.6308355516203, 1743.3433937948373, 3448.824195062695, 2859.7464571212035, 2287.1308009023533, 1133.6543797304898, 798.8405497595882, 813.0756032264671, 1239.8179566917395, 1868.4382997513403, 1799.698611483804, 1603.827347024116, 1410.0541063972516, 1394.2955426575102, 1687.351533892355, 1138.6215336513944, 1481.6056593687456, 411.4055475060832, 1744.9889714438455, 820.3790909500071, 834.812308116463, 2031.8729576230514]",17,485.9578357669361,83.09864290313993,789.2000052151599,"[2, 12, 25, 44, 54, 65, 78, 90, 100, 115, 125, 135, 146, 165, 179, 189, 202]","[185.83875423863276, 705.3047117134155, 516.3834792091072, 136.939655132045, 789.2000052151599, 635.1312391314134, 83.09864290313993, 551.794808859041, 704.2907787061886, 509.0896361048489, 330.89826425519914, 504.66032458625614, 683.3296454494496, 718.2229686746451, 702.2259374092025, 205.64642923168583, 299.2279272184827]","[0, 3, 19, 38, 3, 58, 72, 58, 58, 109, 120, 120, 120, 58, 175, 184, 194]","[3, 38, 38, 45, 175, 72, 80, 91, 120, 120, 127, 143, 149, 175, 206, 206, 206]",51785337.27556875,799.2920273443337,-799.2920273443337,361340.39914226945,0.1454316972458073,0.14917522401094793,0.49275362318840576,DWT,inu.32000013032901,0.0,0.0,0.0,45231.27556875348,0.0,0.0,20.0,12.0,674.8953774242052,95.70995739925127,6.520812046734647,0.0,33.5,8.469070991792838e-05,1.2920273443337464,100.26818059452233,2923.716791962086,100.26818059452226,7.492507254375225e-06,619.443903842126,100.26818059452233,0.0,37.03952558464334,59.09864290313993,0.0,47.0,2.2000052151598766,1.2920273443337464,0.0,1.3475963448029376,0.9431104955279773,0.8972032974393194,0.0017722474837762459,0.8664701204729884,0.06471861525316622,0.09381663113006469,0.0004947357743607297,0.9999999999999999,1.0,0.937069593211719,0.9726722207566698,0.937975873187354,1.0,1.0,1.0,0.9637051161183259,0.9522090709008288,0.9999999999999578,0.0,0.9510394382825388,0.9929822489622564,0.6728552947391834,0.0,1.0,0.9999999999999118,0.9999999999999118,5.654688193707935,0.9997481295795775,2,1.725637390237098,0.8643106938120458,16,0,0.8544727142310363,1.0,1,0,0.4834482678852066,0.9065695564887094,5,6.879922480183431,0.9927883412157407,6.0,2.269503546099291,0.9932495165198201,2,dmey,0.02714685278352658,0.04699793760511252,0.9668978217699975,1,1.75,,,,,0.9431104955279774,4.710957538400784e-06,0.8972032974393194,0.0017722474837763569,0.8664701204729884,0.08055638422679617,0.34520943668753035,0.025461151280791124,1.0,1.0,0.937069593211719,0.9726722207566698,0.937975873187354,0.015282365535185805,0.015282365535185805,0.015282365520279728,0.9637051161183259,0.9522090709008288,0.9999999999999577,0.9915219832283804,0.9510394382825388,0.9929822489622564,0.6728552947391834,0.0,1.0,0.9999999999999122,0.9999999999999122,1.0,5.46420331429932,0.998194451029834,2,1.844101376436733,0.8931911456174201,10,5.656854249492381,0.9970351916931381,6.0,3.3333333333333335,0.996945268802544,1,954.4444444444445,895.0,869.278349939306,18,0.6547847105904537,1.0,0.24165070258668236,6,2.25,1
dmey,1,symmetric,0.43617555529914204,61.61072934667628,9873723.737111317,0.5522388059701493,331.8291634133666,207,raw,0.5260773218395252,0.8617807612704291,6.9508393652151605,46471.44453561618,0.773972242370318,8.22211386072739e-06,0.9999981594799107,72.85240365519707,0.01932367149758454,9355.815463203438,15,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675, 0.24637681159420288, 0.25120772946859904, 0.25603864734299514, 0.2608695652173913, 0.26570048309178745, 0.27053140096618356, 0.2753623188405797, 0.2801932367149758, 0.28502415458937197, 0.2898550724637681, 0.2946859903381642, 0.2995169082125604, 0.3043478260869565, 0.30917874396135264, 0.3140096618357488, 0.3188405797101449, 0.32367149758454106, 0.32850241545893716, 0.3333333333333333, 0.33816425120772947, 0.3429951690821256, 0.34782608695652173, 0.35265700483091783, 0.357487922705314, 0.36231884057971014, 0.36714975845410625, 0.3719806763285024, 0.37681159420289856, 0.38164251207729466, 0.3864734299516908, 0.3913043478260869, 0.3961352657004831, 0.40096618357487923, 0.40579710144927533, 0.4106280193236715, 0.4154589371980676, 0.42028985507246375, 0.4251207729468599, 0.429951690821256, 0.43478260869565216, 0.43961352657004826, 0.4444444444444444, 0.4492753623188406, 0.4541062801932367, 0.45893719806763283, 0.46376811594202894, 0.4685990338164251, 0.47342995169082125, 0.47826086956521735, 0.4830917874396135, 0.48792270531400966, 0.49275362318840576]","[92832.05489799975, 2456.8930644919, 1455.1718801917625, 8821.692097842777, 2445.0070930070756, 9355.815463203438, 6981.256042201393, 6125.4106658131395, 4313.067604243487, 2747.37833842343, 2761.835835372503, 9246.471875490464, 8902.357328484013, 5063.081530401528, 5934.491750224534, 1987.3089989434172, 2049.2979499039016, 3222.621225344308, 5450.461945229916, 3381.9643734203282, 2991.679467666876, 4484.75246643789, 3209.6326876329977, 2433.6885255627835, 1199.4796039405244, 1805.647420860877, 1014.6962067262834, 3896.690295318119, 4377.619264988052, 3694.8334595669453, 3014.927153897513, 1462.9914529898742, 2385.6139428638326, 2782.0434430060277, 1037.1167883293183, 4003.226139173347, 1471.4124565344878, 2294.75684467067, 1025.951395829021, 4552.42393578787, 1115.9687581752767, 2860.0964864311904, 1242.4764900550267, 2565.2255524255493, 2124.87907796485, 206.37541384773655, 114.20015564743598, 1878.0293241355268, 2097.709030365167, 1668.9223810457756, 2161.663533917993, 2680.348934766147, 1372.3996592499543, 4276.390356423729, 2441.8321910244663, 4392.873470046211, 2831.2182036038116, 2997.874472201953, 2218.621228840559, 2387.3965155933724, 2412.5471136007445, 3184.7557458205533, 2330.093833267433, 1847.7775820988797, 3862.4422012026994, 1358.324178337401, 1297.0884486587377, 861.103804666218, 2970.288945620989, 2612.167008952943, 1042.876218158514, 2328.6726797501656, 672.5642778965383, 2423.7042667860464, 2211.4481030203797, 2683.1489578482146, 2518.706064202518, 1565.012365067456, 3582.8990156940276, 1852.1121658646696, 1203.980423764475, 1663.970620821558, 1740.7867091048165, 3446.7086862660653, 2861.3239722919693, 2287.6797247369705, 1133.5890781562116, 798.6756546035327, 813.2625906539748, 1239.3584188003692, 1868.1805860211407, 1799.9057003970893, 1604.1350927617268, 1411.0484096812547, 1394.4291880034923, 1687.6673621269813, 1138.388951932631, 1481.6210304105662, 411.15358482509595, 1745.5872876750943, 820.2778442034029, 835.9238105267016, 2030.612112522358]",17,485.931988838957,83.09864290313993,789.3132639158822,"[2, 12, 25, 44, 54, 65, 78, 90, 100, 115, 125, 135, 146, 165, 179, 189, 202]","[185.31432745033317, 705.6317123595139, 516.42540007413, 136.93965513219757, 789.3132639158822, 635.1312391314134, 83.09864290313993, 551.794808859041, 704.2907787061886, 509.0896361048489, 330.89826425519914, 504.66032458625614, 683.3296454494496, 718.2229686750131, 702.1283291233998, 205.6529417900516, 298.9218717462106]","[0, 3, 19, 38, 3, 58, 72, 58, 58, 109, 120, 120, 120, 58, 175, 184, 194]","[3, 38, 38, 45, 175, 72, 80, 91, 120, 120, 127, 143, 149, 175, 206, 206, 206]",51786497.767357334,799.2920273443339,-799.2920273443339,361343.3239645807,0.14542818958740705,0.1491726509967479,0.49275362318840576,DWT,inu.32000013032901,0.0,0.0,0.0,46391.767357334495,0.0,0.0,20.0,12.0,670.2487101361452,95.60775316757443,6.46800617297422,0.0,33.5,8.118305151769145e-05,1.2920273443338601,100.24233366654323,2924.1561897377305,100.2423336665432,4.919493054339474e-06,622.3687261533923,100.24233366654323,0.0,37.30129679896345,59.09864290313993,0.0,47.0,2.313263915882203,1.2920273443338601,0.0,1.3475963448029376,0.9515568775015186,0.8967879949648226,0.0017798119398412249,0.8614732296309238,0.06344255716703091,0.09381663113006469,0.0019450717025582698,0.9572376073586996,1.0,0.9306178515476536,0.9716335491315101,0.9303800959751182,0.9783368699788441,0.9783368699788441,0.9783368699574222,0.9237910765598011,0.9567051072945791,0.9999999999999578,0.021663130021141397,0.9999999999999999,1.0,0.6901186381808505,0.0,1.0,0.9999999999999999,0.9999999999999999,5.656112801217135,1.0,1,1.7082653648687602,0.8556096611478397,17,0,0.8533288921458735,0.9986613708476435,2,0,0.4785049726744324,0.8972998140063795,7,7.32006375199925,0.9923269771991622,6.75,2.3506172839506174,0.9926257527505244,3,dmey,0.02714685278352658,0.04699793760511252,0.9668978217699975,1,2.5,,,,,0.9515568775015186,7.959638809784675e-06,0.8967879949648226,0.0017798119398412249,0.8614732296309238,0.07930193451809116,0.34520943668753035,0.026875259596485457,0.9572376073586997,1.0,0.9306178515476536,0.9716335491315101,0.9303800959751182,0.01495130166356623,0.01495130166356623,0.014951301648655713,0.9237910765598011,0.9567051072945791,0.9999999999999577,0.9917056436080254,0.9999999999999999,1.0,0.6901186381808505,0.0,1.0,1.0,1.0,1.0,5.47408704652878,1.0,1,1.8267266388164902,0.8847756853839847,16,10.606601717798213,0.994440984424634,8.5,1.8823529411764706,0.994993028899948,2,954.4444444444445,895.0,869.278349939306,18,0.6547847105904537,1.0,0.24165070258668236,6,3.0,2
coif17,1,smooth,4.55509475402308e-26,311.4223684181702,40502875.55593817,0.5551948051948052,270.006783017378,207,raw,1.5573586435476195e-13,-2.2615009864779376e-10,5.720672021915977,751699.3432229299,0.9894191903910954,8.25872515176213e-06,1.0,74.20000000000005,0.01932367149758454,9318.514166404475,15,"[0.0, 0.004830917874396135, 0.00966183574879227, 0.014492753623188404, 0.01932367149758454, 0.024154589371980676, 0.02898550724637681, 0.033816425120772944, 0.03864734299516908, 0.043478260869565216, 0.04830917874396135, 0.05314009661835749, 0.05797101449275362, 0.06280193236714976, 0.06763285024154589, 0.07246376811594203, 0.07729468599033816, 0.08212560386473429, 0.08695652173913043, 0.09178743961352656, 0.0966183574879227, 0.10144927536231883, 0.10628019323671498, 0.1111111111111111, 0.11594202898550723, 0.12077294685990338, 0.12560386473429952, 0.13043478260869565, 0.13526570048309178, 0.1400966183574879, 0.14492753623188406, 0.1497584541062802, 0.15458937198067632, 0.15942028985507245, 0.16425120772946858, 0.16908212560386474, 0.17391304347826086, 0.178743961352657, 0.18357487922705312, 0.18840579710144928, 0.1932367149758454, 0.19806763285024154, 0.20289855072463767, 0.2077294685990338, 0.21256038647342995, 0.21739130434782608, 0.2222222222222222, 0.22705314009661834, 0.23188405797101447, 0.23671497584541062, 0.24154589371980675, 0.24637681159420288, 0.25120772946859904, 0.25603864734299514, 0.2608695652173913, 0.26570048309178745, 0.27053140096618356, 0.2753623188405797, 0.2801932367149758, 0.28502415458937197, 0.2898550724637681, 0.2946859903381642, 0.2995169082125604, 0.3043478260869565, 0.30917874396135264, 0.3140096618357488, 0.3188405797101449, 0.32367149758454106, 0.32850241545893716, 0.3333333333333333, 0.33816425120772947, 0.3429951690821256, 0.34782608695652173, 0.35265700483091783, 0.357487922705314, 0.36231884057971014, 0.36714975845410625, 0.3719806763285024, 0.37681159420289856, 0.38164251207729466, 0.3864734299516908, 0.3913043478260869, 0.3961352657004831, 0.40096618357487923, 0.40579710144927533, 0.4106280193236715, 0.4154589371980676, 0.42028985507246375, 0.4251207729468599, 0.429951690821256, 0.43478260869565216, 0.43961352657004826, 0.4444444444444444, 0.4492753623188406, 0.4541062801932367, 0.45893719806763283, 0.46376811594202894, 0.4685990338164251, 0.47342995169082125, 0.47826086956521735, 0.4830917874396135, 0.48792270531400966, 0.49275362318840576]","[92832.0, 2456.1080634530754, 1452.8866704658396, 8804.644385719488, 2439.260232926598, 9318.514166404475, 6951.2107307549495, 6098.092189786087, 4296.5326078296275, 2739.49044248879, 2754.561261580937, 9235.416718635066, 8896.478339652938, 5063.756887579577, 5932.469380610311, 1989.598607018129, 2046.3449384409073, 3211.0086258227384, 5427.19894228934, 3366.6013879218435, 2977.2862302640297, 4464.8015509181905, 3199.147824326666, 2429.093482298439, 1197.1359663210121, 1806.8519004929237, 1014.8108344785956, 3898.082367321702, 4375.410823456588, 3688.8779502775647, 3005.239311235452, 1457.273639626023, 2372.8767866873945, 2767.3204159882025, 1032.8757254735713, 3989.490575673347, 1466.7674867063315, 2294.8955516680285, 1026.1658903449222, 4556.340798053766, 1114.4084270466442, 2857.0563565991592, 1238.9776896514052, 2554.2482453544662, 2112.688958590082, 205.82563520804746, 112.8916633149712, 1870.5247124928906, 2092.3298543796113, 1666.3386389312163, 2161.7152558905677, 2682.3709719260446, 1376.638730228069, 4277.017833835695, 2437.916622164608, 4387.704760284015, 2819.7043045895048, 2983.721315697401, 2205.320469389003, 2373.614970335516, 2401.3668219416, 3171.7133400623275, 2326.023057753428, 1849.3401064568764, 3863.1794434128788, 1360.2062261872463, 1297.0340681393834, 859.0693880026968, 2963.0327490380855, 2601.7461444191595, 1037.6704023147374, 2316.0064909071707, 669.3620541023738, 2414.3456396931037, 2206.393480867628, 2679.7548984671407, 2518.8382291549633, 1567.257238806328, 3582.743673272683, 1850.5618150132686, 1201.065355075258, 1660.6851015154193, 1734.5839534438946, 3431.7787771649737, 2847.0299798908472, 2277.8529176527345, 1129.8904841993583, 796.8044015911703, 811.9818761685486, 1239.3173532708922, 1868.2751107447264, 1800.1380184167454, 1602.5337208961407, 1408.3468187213014, 1390.3155104459197, 1681.183224621173, 1133.5949843337994, 1474.8041655751408, 409.8822845270189, 1738.8843608653176, 818.1065507144825, 833.5400209582741, 2030.7798927187873]",17,484.76470588235304,83.0000000000004,786.9999999999998,"[2, 12, 25, 44, 54, 65, 78, 90, 100, 115, 125, 135, 146, 165, 179, 189, 202]","[185.00000000000009, 703.0000000000002, 516.0000000000002, 137.0000000000001, 786.9999999999998, 635.0000000000001, 83.0000000000004, 549.9999999999997, 703.0000000000006, 507.99999999999994, 330.00000000000045, 503.00000000000034, 682.0000000000001, 717.0000000000001, 700.0, 204.00000000000006, 297.9999999999999]","[0, 3, 19, 38, 3, 58, 72, 58, 58, 109, 120, 120, 120, 58, 175, 184, 194]","[3, 36, 36, 45, 58, 72, 80, 91, 120, 120, 127, 143, 149, 175, 206, 206, 206]",51740106.0,797.9999999999997,-797.9999999999997,360720.9552384273,0.1453470065358894,0.14916773150369356,0.49275362318840576,DWT,inu.32000013032901,0.0,0.0,0.0,0.0,0.0,0.0,33.5,12.0,1.9163337583449902e-10,2.5300881377688526e-11,1.8605182119854282e-12,0.0,33.5,2.7755575615628914e-17,3.410605131648481e-13,99.07505070993926,2943.999999999998,99.0750507099393,0.0,0.0,99.07505070993926,0.0,0.0,59.0000000000004,0.0,47.0,2.2737367544323206e-13,3.410605131648481e-13,0.0,4.263256414560601e-14,2.5484640771992253e-13,9.103318853591469e-26,0.9415720871582043,0.03666420816689964,0.9661172763605341,0.12337662337662414,0.892620268417579,0.9287617296949838,3.845692020887092e-08,2.131966434527655e-13,1.9955388364510763e-13,2.1443601656127643e-13,6.0840134213347054e-09,6.0840134213347054e-09,5.093590143950815e-09,3.1583381751684017e-13,0.0,3.163600458699558e-14,0.9999999939159585,9.829128180409937e-14,0.0,0.0,1.0,1.0,2.6397313854119015e-13,2.6397313854119015e-13,0.7000000136741201,0.12375991043238876,10,1.8442374431543909,0.923713262742826,4,0,0.16666666942422753,0.19505206737258485,10,0,0.486139024146885,0.9116153036199168,4,3.4641016151377544,0.9963688662315118,7.0,5.714285714285714,0.9945156700130305,1,coif,0.4798750618247351,0.7915531019267252,0.4266215261446678,3,1.5,,,,,2.548464077199225e-13,0.00017973469062093628,9.10331885359147e-26,0.9415720871582044,0.036664208166899526,0.9666910360417926,0.366568914956012,0.8953024824004464,0.9287617296949839,0.9927990747822109,2.131966434527655e-13,1.9955388364510763e-13,2.1443601656127643e-13,9.297806968788791e-11,9.297806968788791e-11,7.784217714856823e-11,3.1583381751684017e-13,0.0,3.1636004586995576e-14,0.9999999999484195,9.829128180409937e-14,0.0,0.0,1.0,1.0,2.639731385411902e-13,2.639731385411902e-13,1.0,1.1978397224885922,0.21881999908060734,20,1.9429280456271083,0.941057877348984,3,12.020815280171307,0.9936997823479186,11.5,5.217391304347826,0.9938362643395777,3,808.5424836601308,789.5,539.0415171446579,306,0.5546904895775748,0.620102314963089,0.4256859628067709,3,3.0,3
