signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,mexh,5189510194.539462,0.7139013452914799,1870.7993711349077,-45.14202389791147,223,110,140366.48631980646,-480986.6146798508,False,13.691278873917193,498074.7887574254,0.01532983101266253,3.3300401319327216e-06,0.41889009733721,151163.31710301383,,,,[],[],2,111973.83290081732,58244.84372886218,165702.82207277245,"[70, 189]","[165702.82207277245, 58244.84372886218]","[0, 125]","[222, 222]",4736761176633.939,196179.4804968214,-196179.4804968214,0.0,,,,CWT,mdp.39015067403884,4736723792363.779,,0.0,-25.0,24.0,0.0,-20.5,,195375.2804968214,111732.5559777404,217674.46580163462,111732.5559777404,,0.0,111732.5559777404,,,58243.24372886218,0.0,-25.0,164898.62207277244,195375.2804968214,,150792.91710301384,1.0,0.4372432855886693,0.0,0.7851059699002068,1.0,1.0,0.6266515845916825,0.07861142200661111,0.0,0.2815936538833134,0.4595049525642945,0.4595049525642945,0.4595049525642947,,1.0,0.7266140371950798,0.8486083453315085,,,,,0.75,,1.0,0.05,0.04545454545454546,0.5992923275909785,0.5992923275909785,0.3225806451612903,2.8994222593502577,1.0,1,2.0058311732660217,1.0,1,0,0.5429964814214701,1.0,1,0.0,0.5475124735652409,0.9236573864076103,2,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,1.0,1.0,,1,0.1,,,2,1.25,1
smoothed,gaus2,2471594290.554949,0.6866693844272319,1369.8526122676199,-41.922766055796394,223,110,89384.4118036617,,False,13.785407565394994,404596.7774296301,0.018433384954582712,5.4723563751181655e-06,0.6018592211608625,103885.30989234621,,,,[],[],3,96343.43269841024,13282.046282944662,141297.24886328718,"[41, 69, 194]","[13282.046282944662, 141297.24886328718, 134451.00294899888]","[0, 0, 0]","[57, 124, 222]",2262401712364.873,149874.4722077315,-149874.4722077315,0.0,,,,CWT,mdp.39015067403884,2262364328094.713,,0.0,-15.5,23.0,0.0,-24.5,,149070.2722077315,96102.15577533332,282757.0980952307,96102.15577533333,,0.0,96102.15577533332,,,13280.446282944662,0.0,-24.5,140493.04886328717,149070.2722077315,,103514.90989234622,0.5256788358210395,0.9467426377672129,0.2878169998496827,1.0,0.3962272942541113,0.7067603160667242,0.8970581892752327,0.02628625948027566,,0.029092717524191694,0.345644599146693,0.345644599146693,0.34564459914669327,,0.6856986033660756,0.9999999999999999,0.668096942948212,,,,,0.5,,0.43433899142080623,1.0,0.09090909090909091,0.3546608896546909,0.3546608896546909,0.06451612903225806,2.1777337141160644,0.7510922933329762,4,1.964572195042234,0.979430483096637,2,0,0.4442077179964355,0.81806739674183,4,0.11111111111111112,0.5927657610087291,1.0,1,1.5,0.85,2.75,2.0,0.7875,2,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,1.75,2
smoothed,gaus4,1247783455.0782862,0.6660823481451285,873.2269082139693,-38.91815078705574,223,110,62994.78089727069,,False,13.665127958154933,542231.7565830757,0.019586702914521588,3.895573772181623e-06,0.5650121347833611,53444.610498706745,,,,[],[],3,81571.87513393295,13473.446205632477,124806.77890712171,"[39, 68, 196]","[106435.40028904464, 13473.446205632477, 124806.77890712171]","[0, 58, 124]","[124, 124, 222]",1132724233274.8003,128630.54068218403,-128630.54068218403,0.0,,,,CWT,mdp.39015067403884,1132686849004.6404,,0.0,-15.5,23.0,0.0,-20.0,,127826.34068218403,81330.59821085603,238442.42540179883,81330.59821085603,,0.0,81330.59821085603,,,13471.846205632477,0.0,-20.0,124002.57890712172,127826.34068218403,,53074.21049870674,0.2801580214452221,0.5717421133217543,0.556443930267694,0.7254039216647055,0.12436326109045259,0.4850746268656716,0.8426025777949877,0.1033286842303989,,0.03016757635066635,0.2380405235606554,0.2380405235606554,0.23804052356065547,,0.3503718160932887,0.8138518828490767,0.5461281683492144,,,,,0.5,,0.1760844769014057,1.0,0.5000000000000001,0.24242824552968853,0.24242824552968853,0.3548387096774193,1.6844439563536422,0.5809584826499592,5,1.5867223455247113,0.7910547840081222,3,0,0.3907443351401726,0.719607490120879,5,0.11111111111111112,0.45558408652955523,0.7685735521469268,3,1.1547005383792515,0.8845299461620748,4.0,3.75,0.7422649730810373,3,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,2.5,3
smoothed,gaus5,1218196729.075967,0.6708112515287403,862.8525231767297,-38.786190038268856,223,110,60882.114276238775,,False,13.656966852420325,676415.7755694381,0.018341171710155278,2.7572062181392763e-06,0.0516200116678347,4565.753621279483,,,,[],[],1,186171.3357651733,186171.3357651733,186171.3357651733,[106],[186171.3357651733],[4],[152],1090330242958.676,132821.91481361783,-132821.91481361783,0.0,,,,CWT,mdp.39015067403884,1090292858688.516,,0.0,-25.5,25.0,0.0,-25.5,,132017.71481361781,185930.0588420964,179898.1357651733,185930.05884209636,,0.0,185930.0588420964,,,186169.7357651733,0.0,-25.5,185367.1357651733,132017.71481361781,,4195.353621279483,0.26050243660054195,0.30100826010536763,0.5682418503711686,0.7067722709549528,0.11779070393870482,0.5359964881474975,0.08387007702207439,0.1784394028065286,,1.0,1.0,1.0,1.0000000000000002,,0.025428065524658386,0.5679308679024542,1.0,,,,,1.0,,0.1663928263283151,0.0,0.0,0.26457146326329145,0.26457146326329145,0.0,2.5857044651830305,0.8917998945632951,2,1.2410021938717428,0.6186972315576611,7,0,0.5206353347344296,0.9588189841884373,2,0.11111111111111112,0.33852213068779907,0.5710892108743338,7,2.886751345948129,0.7113248654051871,4.5,3.1111111111111116,0.6306624327025936,4,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,3.25,4
smoothed,gaus8,1192290627.3518407,0.6593558907460253,734.3991653842303,-37.46952023403665,223,110,50475.33827430121,,False,13.452364409699584,613515.9345716696,0.022041293305406745,2.6981925708363944e-06,0.5938530545235196,26244.76283792035,,,,[],[],3,79661.56939476164,25436.951821028037,125180.32708026459,"[17, 69, 197]","[88367.4292829923, 25436.951821028037, 125180.32708026459]","[0, 57, 123]","[123, 123, 222]",810870957485.224,114639.78405117239,-114639.78405117239,0.0,,,,CWT,mdp.39015067403884,810833573215.064,,0.0,-24.5,23.0,0.0,-20.0,,113835.5840511724,79420.29247168472,232711.5081842849,79420.29247168472,,0.0,79420.29247168472,,,25435.351821028038,0.0,-20.0,124376.12708026459,113835.5840511724,,25874.362837920347,0.16368107035689217,0.2869732570258019,0.685958408482526,0.2396687471065252,0.11203578079690583,0.4126426690079014,0.8852260271503203,0.14323064775987238,,0.09735192745022786,0.2241248154673833,0.2241248154673833,0.2241248154673834,,0.16954883702986084,0.7897786045250299,0.5488910497621178,,,,,0.5,,0.10250589980835173,0.09999999999999999,0.5000000000000001,0.16851445004792773,0.16851445004792773,0.3548387096774193,1.4346536296730483,0.49480672401078457,7,1.299063344823277,0.6476434119368378,6,0,0.29802274105364385,0.5488483834618455,9,0.11111111111111112,0.36062152040528755,0.6083710364640595,6,1.4142135623730951,0.8585786437626906,7.0,6.810810810810811,0.5792893218813453,5,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.0,5
smoothed,gaus1,3911067068.4922013,0.6210354667753771,1177.1650898210219,-44.559844227345835,223,110,105707.57593589471,,False,13.450509349750812,2144119.784558783,0.020762881414643095,5.6962901479338936e-06,-0.005130209081062296,19792.107526539752,,,,[],[],1,50968.94474024139,50968.94474024139,50968.94474024139,[113],[50968.94474024139],[3],[143],4120830384044.371,272027.34473262785,-272027.34473262785,0.0,,,,CWT,mdp.39015067403884,4120792999774.211,,0.0,-25.5,25.0,0.0,-25.5,,271223.14473262784,50727.66781716447,44695.744740241396,50727.667817164474,,0.0,50727.66781716447,,,50967.344740241395,0.0,-25.5,50164.744740241396,271223.14473262784,,19421.70752653975,0.677544413825975,0.9999999999999999,0.05204963826246023,0.23543368017624317,0.7159996509736803,0.0,0.0,1.0,,0.24073384506712636,0.015112100416162011,0.015112100416162011,0.015112100416162066,,0.1266519660317401,0.0,0.0,,,,,1.0,,0.8591926361620549,0.0,0.0,1.0,1.0,0.0,1.3787433449915811,0.4755234738732222,9,1.41020977268023,0.7030550683804744,5,0,0.30513676775067206,0.5619498066578208,7,0.11111111111111112,0.4545728673492392,0.7668676182910388,4,2.217355782608345,0.7782644217391654,6.25,5.682074408117249,0.5766322108695827,6,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,4.75,6
smoothed,gaus7,1231781050.6184857,0.6642478597635548,814.5935574152068,-38.17054406246397,223,110,56243.730633515035,,False,13.565877772262972,679156.9677515638,0.01986824889930878,2.3978090933529883e-06,0.04493157357250214,5554.512926733375,,,,[],[],2,98724.88611468978,13747.734151097528,183702.03807828203,"[48, 107]","[13747.734151097528, 183702.03807828203]","[4, 4]","[62, 151]",946199268026.4513,123758.64873774862,-123758.64873774862,0.0,,,,CWT,mdp.39015067403884,946161883756.2913,,0.0,-25.0,24.0,0.0,-25.0,,122954.44873774862,98483.60919161286,191176.57222937956,98483.60919161285,,0.0,98483.60919161286,,,13746.134151097527,0.0,-25.0,182897.83807828202,122954.44873774862,,5184.112926733375,0.21734837607621665,0.21553413702203986,0.6232835358825335,0.4988176162606069,0.12080839943157293,0.46532045654082477,0.07398536096616692,0.17997380992974682,,0.031707915631051437,0.3629924036887281,0.3629924036887281,0.36299240368872815,,0.03200127892712233,0.6153070434356085,0.9817362868498685,,,,,0.75,,0.13344317862150998,0.05,0.04545454545454546,0.21668982163401113,0.21668982163401113,0.03225806451612903,1.6201224280285098,0.5587742257285315,6,1.1013597342797823,0.5490789798059018,9,0,0.29959036912643167,0.551735378362225,8,0.11111111111111112,0.29382840595815796,0.4956905835082992,9,1.4142135623730951,0.8585786437626906,8.0,7.783783783783784,0.5292893218813453,7,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,5.5,7
smoothed,gaus6,1266772850.3174973,0.6692213615980432,834.2361579798935,-38.495805860485675,223,110,58049.93140348828,,False,13.587813867484332,639915.9873329514,0.0194677379176017,3.1041076905421157e-06,0.5651621462606374,37212.740529416864,,,,[],[],3,78865.1174465168,17608.231832853635,125083.45285737002,"[18, 69, 197]","[93903.66764932673, 17608.231832853635, 125083.45285737002]","[0, 58, 123]","[123, 123, 222]",1026504890543.9591,124195.30748853083,-124195.30748853083,0.0,,,,CWT,mdp.39015067403884,1026467506273.7991,,0.0,-24.5,23.0,0.0,-24.5,,123391.10748853083,78623.84052343988,230322.15233955038,78623.84052343988,,0.0,78623.84052343988,,,17606.631832853636,0.0,-24.5,124279.25285737003,123391.10748853083,,36842.34052941686,0.23415269916595952,0.38351058721101616,0.5942035803575002,0.5488973085708156,0.12858166921972852,0.5188762071992974,0.842824276917693,0.1580083161314625,,0.05338760050003957,0.21832302542151302,0.21832302542151302,0.2183230254215131,,0.24246330424347168,0.7797418815917968,0.5481745371164449,,,,,0.5,,0.15180177206106601,0.09999999999999999,0.09090909090909091,0.21899670942084443,0.21899670942084443,0.06451612903225806,1.393190569201462,0.4805062680017043,8,1.4884441431222462,0.742058535613776,4,0,0.25885405789717125,0.4767140612394697,10,0.11111111111111112,0.42057627504112854,0.7095151284133212,5,2.753785273643051,0.7246214726356949,6.75,5.925925925925926,0.5248107363178474,8,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,6.25,8
smoothed,gaus3,1387220501.4689624,0.6454545454545455,848.8125979679038,-39.42220120295229,223,110,61144.76171383243,,False,13.583795041460327,767047.5666902399,0.016481036882184122,3.470629099333089e-06,0.03557423835310604,0.0,,,,[],[],1,153341.5991250325,153341.5991250325,153341.5991250325,[107],[153341.5991250325],[3],[151],1262311925490.0093,161786.12597655787,-161786.12597655787,0.0,,,,CWT,mdp.39015067403884,1262274541219.8494,,0.0,-25.5,25.0,0.0,-25.5,,160981.92597655786,153100.32220195557,147068.39912503248,153100.32220195554,,0.0,153100.32220195557,,,153339.99912503248,0.0,-25.5,152537.39912503248,160981.92597655786,,370.4,0.2629460256374806,0.4706790530864827,0.5113794198769963,0.5397224044368084,0.15533856928784462,0.2629499561018438,0.06015633237005569,0.2291713678225487,,0.8156355984738315,0.7608503065789982,0.7608503065789982,0.7608503065789984,,0.0,0.43002634800675243,0.7571807984217759,,,,,1.0,,0.20570939831498014,0.0,0.0,0.41759069136155647,0.41759069136155647,0.0,2.192950504379624,0.7563405079434862,3,1.0953567249234926,0.5460862008341226,10,0,0.4518774604055321,0.8321922440870994,3,0.11111111111111112,0.305987335521952,0.5162027830373388,8,3.559026084010437,0.6440973915989563,6.0,4.4859813084112155,0.5220486957994781,9,gaus,5.5,5.5,2.449489742783178,8,0.55,1.0,0.31499999999999995,1,7.0,9
smoothed,morl,687955423.8135238,0.6495719527109661,539.5570090052552,-33.95693808367399,223,110,32882.194311893225,,False,13.347383803478067,357636.8227381208,0.03160242823783705,1.4915424205320483e-06,0.6715142243556744,18638.44973292084,,,,[],[],5,48894.40193132139,8101.511176607142,109169.473978738,"[16, 72, 84, 96, 198]","[71412.8907635624, 11570.339751745258, 8101.511176607142, 44217.79398595412, 109169.473978738]","[0, 57, 79, 57, 124]","[124, 79, 89, 124, 222]",362481481301.8005,82742.56318648138,-82742.56318648138,0.0,,,,CWT,mdp.39015067403884,362444097031.6405,,0.0,-16.0,21.0,0.0,-10.0,,81938.36318648138,48653.12500824446,238198.80965660693,48653.12500824447,,0.0,48653.12500824446,,,8099.911176607142,0.0,-14.5,108365.273978738,81938.36318648138,,18268.049732920837,0.0,0.0,1.0,0.0,0.0,0.30728709394205356,1.0,0.0,,0.0,0.0,0.0,0.0,,0.11898251722954478,0.8128285510828802,0.430469674369621,,,,,0.0,,0.0,0.95,1.0,0.0,0.0,1.0,1.076140371341023,0.37115682887189366,10,1.1229148375768214,0.5598251999187052,8,0,0.3080200530487177,0.567259758741668,6,0.11111111111111112,0.28285533118720113,0.47717892933940187,10,1.9148542155126762,0.8085145784487324,8.5,8.135593220338983,0.4792572892243662,10,morl,10.0,10.0,,1,1.0,,,3,8.25,10
