wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
bior5.5,1,antireflect,5.962838206781318e-20,250.9958275849834,5714185.409313488,0.6588235294117647,425.7314259285202,160,raw,1.9312807186810942e-10,-1.6627945688052293e-09,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.00000000019517, 709.000000000642, 376.0000000003903, 506.00000000039023, 332.0000000003856, 356.00000000010255, 673.0000000004518, 451.0000000005052, 863.0000000010281, 622.0000000008744, 565.0000000006635, 290.99999999997647, 687.000000000589, 343.00000000016007, 36.00000000008995, 32.00000000002829, 57.00000000023999, 805.0000000007828, 360.0000000004063, 677.0000000007008, 755.0000000005396, 609.0000000008117, 283.00000000034765]",23,6.3286594493255315,77419.19280078357,0.7375085568341248,5.227131259376756e-06,0.9999999999999998,0.49375,64654.0000000015,0.1545600323301877,0.1511001500030301,271849.26872379286,50331423.73350773,11,8780.018201199144,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64654.0000000015, 7761.6213185199895, 3056.3414501465595, 8780.018201199144, 3566.8684280488446, 2288.453372860383, 7190.228868530797, 1600.9789435987611, 7123.918039999757, 3704.0844327954983, 2523.5709671239324, 1211.2338996880164, 3089.836338140412, 4221.672028731728, 3602.1837108380896, 5651.31325812232, 2441.68941953041, 2239.365827024421, 1283.5591925117092, 1707.7316070978957, 3440.9852553072305, 4581.71501565406, 1741.0016539223166, 1633.6085866796698, 4592.03503312015, 1074.433775040925, 3903.8252255909165, 3342.587174070055, 793.3429389521265, 3696.0269509282584, 4158.292078539518, 2192.138093374833, 3056.6329157677656, 3284.847393062702, 3810.5549971974983, 1503.2867755926263, 582.2348166653254, 4792.240743066269, 5085.049221861835, 2519.9673173189954]",3.0,0.3,71.04999999991611,15,0.5,1705104.1120594884,0.17430607703427728,0.1353502022495213,16443061.167738304,23974823981.249912,"[0.046875, 0.09375, 0.015625, 0.015625]",5,1705104.1120594884,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[189974.37577841152, 1705104.1120594884, 1203747.811069383, 955694.9445010994, 642542.1983908154, 803219.4922318514, 1063825.0756029063, 179482.751124072, 812950.0105130319, 518049.6017362926, 824167.1873557196, 513082.1915950408, 613257.4676415224, 766743.6592369135, 357236.0544395555, 976450.8617285935]",3.0,0.3,tukey,64,32,71.04999999991611,15,23,462.47826087001306,32.00000000002829,863.0000000010281,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.00000000019517, 709.000000000642, 376.0000000003903, 506.00000000039023, 332.0000000003856, 356.00000000010255, 673.0000000004518, 451.0000000005052, 863.0000000010281, 622.0000000008744, 565.0000000006635, 290.99999999997647, 687.000000000589, 343.00000000016007, 36.00000000008995, 32.00000000002829, 57.00000000023999, 805.0000000007828, 360.0000000004063, 677.0000000007008, 755.0000000005396, 609.0000000008117, 283.00000000034765]","[0, 2, 10, 18, 23, 23, 23, 42, 23, 55, 70, 78, 78, 90, 99, 102, 111, 117, 120, 120, 120, 142, 150]","[2, 23, 23, 23, 30, 34, 48, 48, 159, 117, 117, 82, 111, 111, 111, 111, 114, 159, 127, 132, 159, 159, 159]",0.05,30,35934722.00001606,867.0000000004516,-867.0000000004516,DWT,mdp.39015067403983,1.4435499906539917e-07,0.0,4.4786929720430635e-10,1.3783574104309082e-06,0.0,1.0280700735165738e-09,2.8574839234352112e-05,4.5156411943025887e-10,1.0,92,0.0,4.383764462545514e-10,1.0,92,,0.0,0.0,1.0,92,0.0,0.0,1.6063451766967773e-05,0.05704498291015625,1.4988472685217857e-09,0.0,0.0,0.0,4.4786929720430635e-10,1.0300936992280185e-08,4.4993419618075006e-10,0.0,4.5156411943025887e-10,0.0,8.385825367440702e-11,0.0,0.0,0.0,8.385825367440702e-11,2.828670631060959e-11,4.657385588302532e-14,1.4435499906539917e-07,4.829470157119431e-15,3.2557290197132716e-14,1.869630068540573e-07,0.0,0.0,1.912359159916832e-14,2.1751973870499575e-10,3.280584852596728e-20,0.718578809186189,0.8646576126439799,3.62706493875236e-05,0.9158078325669894,0.0010289191171338685,0.953036232753952,4.852719720507313e-11,4.079081145126588e-10,4.079081145126588e-10,4.0552109066585104e-10,4.0790586357531465e-10,4.685963570980656e-10,1.7735012476832e-10,4.927962125003758e-10,4.927962125003758e-10,1.1050040127898729e-09,3.7661177318149466e-10,71,1.611443420998883,0.7800802012418905,226,0,0,3.677010319265215e-10,3.8177877928864953e-10,71,0,0,0.4316432096418939,0.7891015452228024,63,78.92348615378484,0.9140267035361821,107.75,82.53070721502195,0.8983259879336685,1,bior,550.8962962962963,667.0,251.48906608302988,135,0.7951991446137396,0.8007266869723061,0.2031425926786904,5,2.0,1
sym12,1,antisymmetric,1.1369806204805232e-22,278.1928272171292,6137764.4048025925,0.6483516483516484,377.400016997475,160,raw,8.604361667607916e-12,-1.8963897119325636e-10,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.00000000000114, 709.0000000000202, 376.0000000000157, 506.00000000002603, 332.0000000000204, 356.00000000000864, 673.0000000000276, 451.0000000000294, 863.0000000000418, 622.0000000000341, 565.0000000000229, 291.00000000001234, 687.0000000000296, 343.00000000001154, 36.00000000000639, 32.000000000002146, 57.00000000001205, 805.0000000000475, 360.00000000001046, 677.000000000034, 755.0000000000346, 609.0000000000373, 283.0000000000143]",23,6.3014055836250105,110721.78914210013,0.8731586984346715,5.22713125938587e-06,0.9999999999999998,0.49375,64654.00000000003,0.1545600323301434,0.15110015000303434,271849.2687236144,50331423.73350635,11,8780.018201199566,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64654.00000000003, 7761.621318519853, 3056.3414501471707, 8780.018201199566, 3566.868428047189, 2288.453372860583, 7190.228868528894, 1600.9789435986834, 7123.918039995655, 3704.0844327934924, 2523.5709671205473, 1211.2338996863598, 3089.836338136706, 4221.672028726018, 3602.1837108334876, 5651.313258113104, 2441.689419526962, 2239.365827020359, 1283.5591925099045, 1707.7316070952943, 3440.985255301653, 4581.715015646361, 1741.0016539195944, 1633.6085866773049, 4592.035033113623, 1074.433775039553, 3903.82522558618, 3342.5871740663083, 793.3429389513565, 3696.0269509248433, 4158.292078536103, 2192.1380933732357, 3056.6329157657406, 3284.847393060636, 3810.5549971953765, 1503.286775591873, 582.2348166649975, 4792.240743063935, 5085.049221859434, 2519.9673173178417]",3.0,0.3,71.04999999999829,15,0.5,1705104.1120593469,0.1743060770342602,0.1353502022495517,16443061.167711027,23974823981.195187,"[0.046875, 0.09375, 0.015625, 0.015625]",5,1705104.1120593469,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[189974.37577842426, 1705104.1120593469, 1203747.8110686545, 955694.9444997493, 642542.1983898198, 803219.4922297812, 1063825.075599619, 179482.75112346784, 812950.0105103601, 518049.60173472104, 824167.1873535609, 513082.1915939486, 613257.4676404428, 766743.6592359345, 357236.05443916854, 976450.8617276476]",3.0,0.3,tukey,64,32,71.04999999999829,15,23,462.478260869587,32.000000000002146,863.0000000000418,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.00000000000114, 709.0000000000202, 376.0000000000157, 506.00000000002603, 332.0000000000204, 356.00000000000864, 673.0000000000276, 451.0000000000294, 863.0000000000418, 622.0000000000341, 565.0000000000229, 291.00000000001234, 687.0000000000296, 343.00000000001154, 36.00000000000639, 32.000000000002146, 57.00000000001205, 805.0000000000475, 360.00000000001046, 677.000000000034, 755.0000000000346, 609.0000000000373, 283.0000000000143]","[0, 2, 10, 18, 23, 23, 23, 42, 23, 55, 70, 78, 78, 90, 99, 102, 111, 117, 120, 120, 120, 142, 150]","[2, 23, 23, 23, 30, 34, 48, 48, 159, 117, 117, 82, 111, 111, 111, 111, 114, 159, 127, 132, 159, 159, 159]",0.05,30,35934722.00000069,867.000000000018,-867.000000000018,DWT,mdp.39015067403983,2.7939677238464355e-09,0.0,2.1827872842550278e-11,0.0,0.0,4.18367562815547e-11,1.298263669013977e-06,1.7962520360015333e-11,1.0,92,0.0,1.6370904631912708e-11,1.0,92,,0.0,0.0,1.0,92,0.0,0.0,6.92903995513916e-07,0.0023193359375,2.9103830456733704e-11,0.0,0.0,0.0,2.1827872842550278e-11,5.020410753786564e-10,2.1744152372380284e-11,0.0,1.7962520360015333e-11,0.0,1.6768808563938364e-12,0.0,0.0,0.0,1.6768808563938364e-12,2.1458390619955026e-12,2.275957200481571e-15,2.7939677238464355e-09,5.828670879282072e-16,2.1649348980190553e-15,8.498318493366241e-09,0.0,0.0,2.0539125955565396e-15,9.672171970719867e-12,6.255269002854821e-23,0.818882333856229,0.8553938844709577,0.00033584041853863047,0.8269897218684287,0.002499793633596331,0.9530362327724904,3.681289514175354e-12,1.9880278712128564e-11,1.9880278712128564e-11,1.9580027681091955e-11,1.988027871212906e-11,1.906927561783569e-11,7.65007495521974e-12,1.9602669077305985e-11,1.9602669077305985e-11,5.0047444659371977e-11,1.7057365093888597e-11,206,1.6322045620711936,0.7901304176470437,138,0,0,1.6536315784368986e-11,1.7169422726421942e-11,206,0,0,0.4321422258787391,0.7900138136769094,61,69.0573433218124,0.9247741358150192,152.75,119.94521874459622,0.8791899001515183,2,sym,445.2397660818713,460.0,277.62277802792937,171,0.6426877136707043,0.8839349190829585,0.2849381247056194,4,2.5,2
sym12,1,antireflect,1.1461454119276417e-22,278.15796063792874,6131964.083835593,0.6428571428571429,377.400016997475,160,raw,8.663493533678233e-12,-1.9408186169320212e-10,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.0000000000098, 709.0000000000235, 376.00000000001586, 506.0000000000259, 332.0000000000204, 356.00000000000864, 673.0000000000276, 451.0000000000294, 863.0000000000418, 622.0000000000341, 565.0000000000229, 291.00000000001234, 687.0000000000296, 343.00000000001154, 36.00000000000639, 32.000000000002146, 57.00000000001205, 805.0000000000475, 360.00000000001046, 677.000000000034, 755.0000000000346, 609.0000000000373, 283.0000000000143]",23,6.307089152832764,111476.25887204074,0.8687183791541337,5.2271312593858645e-06,0.9999999999999998,0.49375,64654.00000000003,0.1545600323301435,0.15110015000303437,271849.26872361434,50331423.733506344,11,8780.018201199562,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64654.00000000003, 7761.621318519853, 3056.34145014717, 8780.018201199562, 3566.86842804719, 2288.4533728605834, 7190.228868528888, 1600.9789435986847, 7123.918039995656, 3704.084432793492, 2523.5709671205504, 1211.2338996863566, 3089.8363381367103, 4221.672028726012, 3602.183710833488, 5651.313258113109, 2441.6894195269615, 2239.3658270203637, 1283.5591925099054, 1707.7316070952938, 3440.985255301649, 4581.715015646364, 1741.0016539195879, 1633.6085866773078, 4592.035033113621, 1074.4337750395455, 3903.825225586184, 3342.5871740663147, 793.3429389513539, 3696.026950924848, 4158.292078536099, 2192.138093373229, 3056.6329157657356, 3284.8473930606388, 3810.5549971953787, 1503.2867755918758, 582.2348166649999, 4792.240743063939, 5085.04922185943, 2519.967317317839]",3.0,0.3,71.04999999999829,15,0.5,1705104.1120593466,0.17430607703426024,0.1353502022495517,16443061.167711025,23974823981.195187,"[0.046875, 0.09375, 0.015625, 0.015625]",5,1705104.1120593466,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[189974.3757784241, 1705104.1120593466, 1203747.8110686545, 955694.9444997495, 642542.1983898198, 803219.4922297811, 1063825.075599619, 179482.75112346784, 812950.0105103601, 518049.6017347211, 824167.1873535608, 513082.19159394864, 613257.4676404428, 766743.6592359345, 357236.05443916854, 976450.8617276477]",3.0,0.3,tukey,64,32,71.04999999999829,15,23,462.47826086958753,32.000000000002146,863.0000000000418,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.0000000000098, 709.0000000000235, 376.00000000001586, 506.0000000000259, 332.0000000000204, 356.00000000000864, 673.0000000000276, 451.0000000000294, 863.0000000000418, 622.0000000000341, 565.0000000000229, 291.00000000001234, 687.0000000000296, 343.00000000001154, 36.00000000000639, 32.000000000002146, 57.00000000001205, 805.0000000000475, 360.00000000001046, 677.000000000034, 755.0000000000346, 609.0000000000373, 283.0000000000143]","[0, 2, 10, 18, 23, 23, 23, 42, 23, 55, 70, 78, 78, 90, 99, 102, 111, 117, 120, 120, 120, 142, 150]","[2, 23, 23, 23, 30, 34, 48, 48, 159, 117, 117, 82, 111, 111, 111, 111, 114, 159, 127, 132, 159, 159, 159]",0.05,30,35934722.0000007,867.000000000018,-867.000000000018,DWT,mdp.39015067403983,2.561137080192566e-09,0.0,2.233946361229755e-11,7.450580596923828e-09,0.0,4.18367562815547e-11,1.296401023864746e-06,1.7962520360015333e-11,1.0,92,0.0,2.000888343900442e-11,1.0,92,,0.0,0.0,1.0,92,0.0,0.0,7.003545761108398e-07,0.0023193359375,2.9103830456733704e-11,0.0,0.0,0.0,2.233946361229755e-11,5.129550117999315e-10,2.2266864680600328e-11,0.0,1.7962520360015333e-11,0.0,1.6768808563938364e-12,0.0,0.0,0.0,1.6768808563938364e-12,2.1458390619955026e-12,2.3869795029440866e-15,2.561137080192566e-09,5.551115123125783e-16,2.1649348980190553e-15,8.440110832452774e-09,0.0,0.0,2.0816681711721685e-15,9.738778123749296e-12,6.30569109324156e-23,0.8187537446429225,0.8573257586781523,0.0003317382302063695,0.7803876267488135,0.0025331162697006873,0.9530362327724344,3.681289514175354e-12,2.034622274444408e-11,2.034622274444408e-11,2.0051164613831906e-11,2.0312458684131864e-11,1.906927561783569e-11,7.732333825705974e-12,1.9602669077305985e-11,1.9602669077305985e-11,5.072557157982779e-11,1.7288486953175032e-11,201,1.6144637855592339,0.7815423230659393,211,0,0,1.6749367322131208e-11,1.7390631123869912e-11,201,0,0,0.42654602716899603,0.7797832136104894,92,56.36414344835435,0.9386011509277186,176.25,156.49972424719485,0.8733038434377155,3,sym,445.2397660818713,460.0,277.62277802792937,171,0.6426877136707043,0.8839349190829585,0.2849381247056194,4,3.25,3
sym12,1,periodic,1.1471587815587235e-22,278.1541225001989,6139814.9375277795,0.6428571428571429,373.530015657455,160,raw,8.653300298533393e-12,-1.487575618244581e-10,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.00000000000978, 709.0000000000254, 376.0000000000159, 506.00000000002603, 332.0000000000204, 356.00000000000864, 673.0000000000276, 451.0000000000294, 863.0000000000418, 622.0000000000341, 565.0000000000229, 291.00000000001234, 687.0000000000296, 343.00000000001154, 36.00000000000639, 32.000000000002146, 57.00000000001205, 805.0000000000475, 360.00000000001046, 677.000000000034, 755.0000000000346, 609.0000000000373, 283.0000000000144]",23,6.3037161423014,57329.52108045506,0.7500093393013297,5.227131259385866e-06,0.9999999999999999,0.49375,64653.99999999998,0.15456003233014343,0.15110015000303434,271849.2687236145,50331423.73350628,11,8780.018201199604,0.018750000000000003,"[0.0, 0.00625, 0.0125, 0.018750000000000003, 0.025, 0.03125, 0.037500000000000006, 0.043750000000000004, 0.05, 0.05625, 0.0625, 0.06875, 0.07500000000000001, 0.08125, 0.08750000000000001, 0.09375, 0.1, 0.10625000000000001, 0.1125, 0.11875000000000001, 0.125, 0.13125, 0.1375, 0.14375000000000002, 0.15000000000000002, 0.15625, 0.1625, 0.16875, 0.17500000000000002, 0.18125000000000002, 0.1875, 0.19375, 0.2, 0.20625000000000002, 0.21250000000000002, 0.21875, 0.225, 0.23125, 0.23750000000000002, 0.24375000000000002]","[64653.99999999998, 7761.62131851985, 3056.341450147194, 8780.018201199604, 3566.868428047159, 2288.45337286061, 7190.22886852892, 1600.97894359871, 7123.9180399956795, 3704.084432793527, 2523.5709671205163, 1211.233899686344, 3089.836338136715, 4221.672028726012, 3602.1837108335153, 5651.313258113094, 2441.689419526986, 2239.3658270203505, 1283.5591925099252, 1707.7316070953107, 3440.985255301661, 4581.715015646352, 1741.001653919587, 1633.608586677319, 4592.035033113611, 1074.4337750395453, 3903.825225586192, 3342.587174066315, 793.3429389513468, 3696.026950924853, 4158.292078536104, 2192.1380933732294, 3056.6329157657347, 3284.847393060642, 3810.554997195376, 1503.2867755918726, 582.234816665002, 4792.24074306394, 5085.04922185943, 2519.9673173178367]",3.0,0.3,71.04999999999829,15,0.5,1705104.112059349,0.17430607703426018,0.13535020224955172,16443061.16771103,23974823981.19519,"[0.046875, 0.09375, 0.015625, 0.015625]",5,1705104.112059349,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[189974.375778427, 1705104.112059349, 1203747.8110686543, 955694.9444997495, 642542.19838982, 803219.4922297812, 1063825.0755996187, 179482.75112346784, 812950.0105103602, 518049.60173472104, 824167.1873535607, 513082.1915939486, 613257.4676404429, 766743.6592359345, 357236.0544391685, 976450.8617276476]",3.0,0.3,tukey,64,32,71.04999999999829,15,23,462.47826086958753,32.000000000002146,863.0000000000418,"[1, 8, 13, 21, 27, 33, 39, 46, 53, 63, 75, 80, 85, 93, 100, 107, 112, 118, 126, 131, 139, 146, 151]","[249.00000000000978, 709.0000000000254, 376.0000000000159, 506.00000000002603, 332.0000000000204, 356.00000000000864, 673.0000000000276, 451.0000000000294, 863.0000000000418, 622.0000000000341, 565.0000000000229, 291.00000000001234, 687.0000000000296, 343.00000000001154, 36.00000000000639, 32.000000000002146, 57.00000000001205, 805.0000000000475, 360.00000000001046, 677.000000000034, 755.0000000000346, 609.0000000000373, 283.0000000000144]","[0, 2, 10, 18, 23, 23, 23, 42, 23, 55, 70, 78, 78, 90, 99, 102, 111, 117, 120, 120, 120, 142, 150]","[2, 23, 23, 23, 30, 34, 48, 48, 159, 117, 117, 82, 111, 111, 111, 111, 114, 159, 127, 132, 159, 159, 159]",0.05,30,35934722.000000685,867.000000000018,-867.000000000018,DWT,mdp.39015067403983,4.889443516731262e-09,0.0,2.233946361229755e-11,7.450580596923828e-08,0.0,4.18367562815547e-11,1.301988959312439e-06,1.7962520360015333e-11,1.0,92,0.0,2.1827872842550278e-11,1.0,92,,0.0,0.0,1.0,92,0.0,0.0,6.854534149169922e-07,0.002323150634765625,2.1827872842550278e-11,0.0,0.0,0.0,2.233946361229755e-11,5.129550117999315e-10,2.2354601261885484e-11,0.0,1.7962520360015333e-11,0.0,1.6768808563938364e-12,0.0,0.0,0.0,1.6768808563938364e-12,2.1458390619955026e-12,2.3037127760972e-15,4.889443516731262e-09,5.828670879282072e-16,2.1371793224034263e-15,8.614733815193176e-09,0.0,0.0,2.0261570199409107e-15,9.727296460391763e-12,6.311266366331887e-23,0.8187395894512588,0.856179255168131,0.0003372906264612678,0.7803876267488135,0.00014161934402675993,0.9530362327730048,3.681289514175354e-12,2.034622274444408e-11,2.034622274444408e-11,2.0130244335402908e-11,2.0312458684131864e-11,1.906927561783569e-11,7.567816084733507e-12,1.9602669077305985e-11,1.9602669077305985e-11,5.0667036625812856e-11,1.7268536842071812e-11,202,1.6129282181173077,0.7807989735052232,220,0,0,1.6739874208864384e-11,1.7380774558671637e-11,202,0,0,0.426102701765178,0.7789727554511232,99,55.15659525387694,0.9399165629042735,180.75,162.9496842534121,0.8715105690338361,4,sym,445.2397660818713,460.0,277.62277802792937,171,0.6426877136707043,0.8839349190829585,0.2849381247056194,4,4.0,4
