signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,bior4.4,844526.9199462701,0.625,207.25883285121213,12.806624110992853,36,2,False,False,193.383942827843,,"[3, 5, 7, 13, 16, 21, 23, 28, 32, 34]","[659.5221157151268, 72.59789622320042, 833.9321186210542, 239.73067668590974, 114.54749042556014, 488.49912724645463, 710.6101037232415, 154.80945172253644, 1408.1222060003693, 154.20342239641866]",10,5.794547094660802,51402.07175742555,0.545444136511442,8.088366775260433e-07,0.8540487969172131,12,691.9553892215389,85.90726450089386,1677.1969524060921,"[3, 5, 8, 11, 13, 16, 20, 23, 26, 29, 31, 34]","[1328.9437441979444, 112.45287104959408, 1231.7792103325835, 378.2785196625972, 686.9240723356177, 613.3323737671203, 712.09647814293, 1677.1969524060921, 161.42128031376643, 85.90726450089386, 730.0655985448675, 585.0663054044593]","[0, 4, 7, 10, 12, 14, 17, 7, 24, 28, 28, 32]","[7, 7, 21, 12, 17, 17, 21, 32, 28, 30, 32, 35]",0.05,20,7614106.854007818,1437.3496716577342,-1437.3496716577342,SWT,uc1.l0082986993,0.0,-6.5,13902992.145992182,62.90726450089386,895.1969524060921,427.5917528579025,593.3496716577342,0.0,427.5917528579025,5395.464670658466,427.5917528579025,0.0,593.3496716577342,0.0,-2.0,0.0,-6.5,0.0,0.7728031332220547,0.8454078035305896,0.402066070413828,0.17895152458339253,0.1666666666666668,0.9594262676743655,0.23777641682460665,,0.13562827124770097,0.6709963617084336,0.6709963617084336,0.6529736472225061,0.8054492702182903,0.8569754619500529,0.0,0.2705489838025514,0.3333333333333333,0.0,0.046511627906976716,0.0,0.74055338645228,0.74055338645228,0.0,0.0,1.9398711012565124,0.741005031710495,28,1.5751421600498359,0.8297434479242136,17,0,0,0.3702825057501774,0.716722146714066,38,0,0,0.5090139832736436,0.7924577820373848,16,10.372238588334406,0.8860193561721494,24.75,21.81576963666516,0.8070206670970638,11,bior,14.555555555555555,5.0,25.73475816435386,9,0.20899024024024027,1.0,0.5537068318318318,1,8.5,11
raw,rbio6.8,788603.2168272977,0.5972222222222222,200.6148755667308,13.286163295898625,36,2,False,False,151.76055039792246,,"[3, 7, 9, 13, 15, 21, 23, 28, 32]","[841.7595692030387, 807.0382722133562, 159.96194098343614, 281.04098574671616, 110.5555074294584, 196.83212741438666, 728.6529734954939, 240.8397764855133, 1147.9598388589973]",9,5.77420888847713,47338.50827199631,0.5855890657310221,1.0177622199383938e-06,0.7993454095331057,11,667.1861517103797,8.328908953125882,1581.6906169841905,"[3, 9, 11, 13, 16, 20, 23, 26, 29, 31, 34]","[1418.0514260208583, 1040.8255463421574, 325.1557543158538, 613.9696765971621, 366.438003159662, 750.3397824366933, 1581.6906169841905, 8.328908953125882, 223.82136513899934, 720.1818749870436, 290.2447138784303]","[0, 7, 10, 12, 15, 12, 7, 25, 28, 28, 32]","[32, 21, 12, 15, 17, 21, 32, 28, 30, 32, 35]",0.05,20,6338224.131176687,1204.6981168939144,-1204.6981168939144,SWT,uc1.l0082986993,0.09090909090909091,-1.0,15178874.868823312,14.671091046874118,799.6906169841905,402.82251534674333,360.6981168939144,0.0,402.82251534674333,4431.047668814177,405.48998644617495,0.0,360.6981168939144,0.09090909090909091,-1.0,0.0,-5.5,1.0,0.536171409454531,0.9015902248553775,0.3721116780369214,0.11612229412623394,0.0,0.9249057413721559,0.028082889542995107,,0.03045301050164611,0.6180547171385028,0.6180547171385028,0.6031456386721716,0.6180547171385028,0.7482715596589323,0.3333333333333333,0.4797123225027915,0.4074074074074074,0.5,0.3023255813953488,0.33333333333333337,0.44706342504502794,0.44706342504502794,0.0,0.025641025641025605,1.955525265378519,0.7469847147802181,25,1.327117996197224,0.6990908439223785,30,0,0,0.4069946383719721,0.787782480633532,19,0,0,0.41128346248403086,0.6403061432077307,37,7.632168761236874,0.9161300136127816,27.75,26.145168288601003,0.8055924793338634,12,rbio,34.46666666666667,23.0,24.103546468952498,15,0.4948761261261262,0.936614454078655,0.37260237548811515,2,9.5,12
raw,db38,706989.9595875732,0.6805555555555556,240.30377854143754,8.532283861466452,36,2,False,False,170.5185707827807,,"[3, 5, 7, 14, 20, 24, 28, 30, 34]","[507.2205157204847, 166.23392265082853, 11.712880960553491, 702.178173662627, 226.2117254643618, 713.7712533497736, 609.3645222807655, 1130.0625661468107, 140.30977434608158]",9,6.1873479202650445,46794.3016577454,0.5835574837782769,1.0983744874375347e-06,0.0748842629848863,11,626.3906458676688,24.14933594509414,1587.8109958214543,"[2, 5, 8, 10, 12, 15, 18, 20, 23, 27, 30]","[293.7344172168012, 945.140004843893, 574.6489375116925, 98.93896214574738, 24.14933594509414, 1395.0152688094772, 348.1422015209979, 855.3531805893092, 53.592546790115364, 713.7712533497736, 1587.8109958214543]","[1, 3, 7, 9, 11, 14, 17, 17, 22, 24, 28]","[3, 14, 14, 14, 14, 28, 19, 28, 28, 28, 34]",0.05,20,6520705.615546759,1204.0505283067178,-1204.0505283067178,SWT,uc1.l0082986993,0.18181818181818182,3.5,14996393.38445324,1.1493359450941405,805.8109958214543,362.02700950403243,360.05052830671775,0.0,362.02700950403243,3982.2971045443564,362.0270095040323,0.0,360.05052830671775,0.09090909090909091,-1.0,0.0,5.0,1.0,0.6428119891624121,0.34462957238024267,0.9805885787345543,0.024431331949331447,0.5000000000000004,0.46773514810077294,0.0,,0.0009698650375961904,0.5308586066646823,0.5308586066646823,0.5051591906049743,0.5308586066646822,0.7552376845779919,0.3333333333333333,0.44979700517869947,0.4074074074074074,0.5,0.5116279069767442,0.6666666666666667,0.4462464919724892,0.4462464919724892,0.0,0.2948717948717949,1.917677016104037,0.7325271855476532,30,1.2892253547591215,0.6791299973681778,34,0,0,0.4318837286621396,0.8359580275349143,11,0,0,0.42288523147533064,0.6583683427241886,32,10.626225419530053,0.8832282920930763,26.75,21.632825209375188,0.7946361240685161,13,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,10.5,13
raw,db29,712581.9969421091,0.7083333333333334,239.23475632806606,10.385770256544625,36,2,False,False,134.21657376808903,,"[1, 5, 7, 9, 12, 18, 21, 23, 25, 30]","[507.8474954643716, 290.60456824906146, 143.75140345623078, 370.8642715500313, 23.85771522257653, 327.9116867965038, 672.6554612979734, 34.2098260500386, 268.3192922162384, 510.9181397157653]",10,6.130838161019254,47061.38227853389,0.5802457048315637,1.2869533662324192e-06,0.17781093891201688,11,616.998556187803,282.4390743233184,1106.7206838199972,"[1, 7, 9, 12, 15, 19, 23, 25, 27, 30, 34]","[939.1317031291605, 694.630759322316, 757.4734205066779, 282.4390743233184, 635.2283565417652, 327.9116867965038, 1106.7206838199972, 394.13182570037077, 343.06638260726584, 861.8706547332729, 444.3795705851837]","[0, 5, 5, 10, 10, 18, 21, 24, 26, 26, 33]","[21, 8, 21, 13, 21, 21, 35, 26, 28, 35, 35]",0.05,20,4250710.529535373,723.4895992967661,-723.4895992967661,SWT,uc1.l0082986993,0.09090909090909091,-1.0,17266388.47046463,259.4390743233184,324.72068381999725,352.6349198241667,120.51040070323393,0.0,352.6349198241667,3878.984118065833,352.6349198241665,0.0,120.51040070323393,0.09090909090909091,6.5,0.0,6.5,1.0,0.436432748348417,0.5617825326508538,0.8973602209194067,0.030713880923703286,0.6666666666666672,0.5326869398169429,0.013782257282929207,,0.5641507443802586,0.5107840010828048,0.5107840010828048,0.48398490452503734,0.5107840010828046,0.20766778737703206,0.3333333333333333,0.821931326403553,0.9629629629629629,0.5,0.3023255813953488,0.33333333333333337,0.14406659518562442,0.14406659518562442,0.0,0.33333333333333337,1.8585914785963809,0.7099572938851952,42,1.4172907405232082,0.7465914731884148,24,0,0,0.41646928129149097,0.8061216846390497,16,0,0,0.44848932094413146,0.6982300373303755,27,10.874281585465774,0.8805024001597168,27.25,24.24048096192385,0.7905259253545837,15,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,12.0,14
raw,bior1.1,809184.7219991548,0.6527777777777778,211.64115000000004,13.063820303197556,36,2,False,False,180.85994644683606,,"[2, 6, 8, 14, 17, 19, 21, 23, 29, 32]","[477.0655839020936, 187.1425688996195, 692.0676759431466, 430.683332908185, 266.41630560342617, 143.8452377915608, 846.2371567773474, 170.66608896548178, 253.8868683519033, 1604.2434329005066]",10,5.8204408878904745,50573.80034722223,0.5399468646428388,9.790228990204775e-07,0.8994911913447302,11,688.527390197727,51.06349186104046,1416.4150057757604,"[2, 5, 8, 11, 13, 16, 19, 23, 25, 29, 33]","[1326.9082963767128, 118.62445840513924, 1339.6336931211288, 51.06349186104046, 496.4499269370552, 597.222438151586, 727.0117600329313, 1416.4150057757604, 200.0634918610405, 758.4259735953044, 541.9827560572969]","[0, 4, 6, 10, 12, 14, 14, 21, 24, 24, 32]","[32, 6, 32, 12, 21, 17, 21, 32, 27, 32, 35]",0.05,20,7944117.250107975,1625.0962466428923,-1625.0962466428923,SWT,uc1.l0082986993,0.0,-5.5,13572981.749892026,28.06349186104046,634.4150057757604,424.1637538340906,781.0962466428923,0.0,424.1637538340906,4665.801292174996,424.16375383409047,0.0,781.0962466428923,0.0,-5.5,0.0,-5.5,1.0,0.7016033900227099,0.8755407004624955,0.4402028085078082,0.139245228758206,0.3333333333333336,0.9881026522107683,0.19503482950234016,,0.05965410890528081,0.6636693737128218,0.6636693737128218,0.6452452891588534,0.6636693737128216,0.5601572967407638,0.3333333333333333,0.21644834036650623,0.07407407407407407,0.0,0.09302325581395349,0.0,0.9773957110293723,0.9773957110293723,0.0,0.025641025641025605,1.8759385049190689,0.7165836278627467,39,1.6321177819358943,0.8597567065051843,14,0,0,0.3720860167019375,0.7202130387246108,35,0,0,0.5247232775425231,0.8169147771352905,14,13.379088160259652,0.8529770531839599,25.5,20.297397769516728,0.7863786364820898,16,bior,14.555555555555555,5.0,25.73475816435386,9,0.20899024024024027,1.0,0.5537068318318318,1,12.25,15
raw,haar,809184.7219991548,0.6527777777777778,211.64115000000004,13.063820303197556,36,2,False,False,180.85994644683606,,"[2, 6, 8, 14, 17, 19, 21, 23, 29, 32]","[477.0655839020936, 187.1425688996195, 692.0676759431466, 430.683332908185, 266.41630560342617, 143.8452377915608, 846.2371567773474, 170.66608896548178, 253.8868683519033, 1604.2434329005066]",10,5.8204408878904745,50573.80034722223,0.5399468646428388,9.790228990204775e-07,0.8994911913447302,11,688.527390197727,51.06349186104046,1416.4150057757604,"[2, 5, 8, 11, 13, 16, 19, 23, 25, 29, 33]","[1326.9082963767128, 118.62445840513924, 1339.6336931211288, 51.06349186104046, 496.4499269370552, 597.222438151586, 727.0117600329313, 1416.4150057757604, 200.0634918610405, 758.4259735953044, 541.9827560572969]","[0, 4, 6, 10, 12, 14, 14, 21, 24, 24, 32]","[32, 6, 32, 12, 21, 17, 21, 32, 27, 32, 35]",0.05,20,7944117.250107975,1625.0962466428923,-1625.0962466428923,SWT,uc1.l0082986993,0.0,-5.5,13572981.749892026,28.06349186104046,634.4150057757604,424.1637538340906,781.0962466428923,0.0,424.1637538340906,4665.801292174996,424.16375383409047,0.0,781.0962466428923,0.0,-5.5,0.0,-5.5,1.0,0.7016033900227099,0.8755407004624955,0.4402028085078082,0.139245228758206,0.3333333333333336,0.9881026522107683,0.19503482950234016,,0.05965410890528081,0.6636693737128218,0.6636693737128218,0.6452452891588534,0.6636693737128216,0.5601572967407638,0.3333333333333333,0.21644834036650623,0.07407407407407407,0.0,0.09302325581395349,0.0,0.9773957110293723,0.9773957110293723,0.0,0.025641025641025605,1.8759385049190689,0.7165836278627467,38,1.6321177819358943,0.8597567065051843,11,0,0,0.3720860167019375,0.7202130387246108,34,0,0,0.5247232775425231,0.8169147771352905,15,13.478377746103819,0.851885958834024,24.5,18.752638986629137,0.7913275948016274,14,haar,14.0,14.0,,1,0.20101351351351354,,,7,12.25,16
raw,rbio1.1,809184.7219991548,0.6527777777777778,211.64115000000004,13.063820303197556,36,2,False,False,180.85994644683606,,"[2, 6, 8, 14, 17, 19, 21, 23, 29, 32]","[477.0655839020936, 187.1425688996195, 692.0676759431466, 430.683332908185, 266.41630560342617, 143.8452377915608, 846.2371567773474, 170.66608896548178, 253.8868683519033, 1604.2434329005066]",10,5.8204408878904745,50573.80034722223,0.5399468646428388,9.790228990204775e-07,0.8994911913447302,11,688.527390197727,51.06349186104046,1416.4150057757604,"[2, 5, 8, 11, 13, 16, 19, 23, 25, 29, 33]","[1326.9082963767128, 118.62445840513924, 1339.6336931211288, 51.06349186104046, 496.4499269370552, 597.222438151586, 727.0117600329313, 1416.4150057757604, 200.0634918610405, 758.4259735953044, 541.9827560572969]","[0, 4, 6, 10, 12, 14, 14, 21, 24, 24, 32]","[32, 6, 32, 12, 21, 17, 21, 32, 27, 32, 35]",0.05,20,7944117.250107975,1625.0962466428923,-1625.0962466428923,SWT,uc1.l0082986993,0.0,-5.5,13572981.749892026,28.06349186104046,634.4150057757604,424.1637538340906,781.0962466428923,0.0,424.1637538340906,4665.801292174996,424.16375383409047,0.0,781.0962466428923,0.0,-5.5,0.0,-5.5,1.0,0.7016033900227099,0.8755407004624955,0.4402028085078082,0.139245228758206,0.3333333333333336,0.9881026522107683,0.19503482950234016,,0.05965410890528081,0.6636693737128218,0.6636693737128218,0.6452452891588534,0.6636693737128216,0.5601572967407638,0.3333333333333333,0.21644834036650623,0.07407407407407407,0.0,0.09302325581395349,0.0,0.9773957110293723,0.9773957110293723,0.0,0.025641025641025605,1.8759385049190689,0.7165836278627467,37,1.6321177819358943,0.8597567065051843,12,0,0,0.3720860167019375,0.7202130387246108,37,0,0,0.5247232775425231,0.8169147771352905,12,14.433756729740644,0.8413872886841688,24.5,18.12244897959184,0.7860782597266998,17,rbio,34.46666666666667,23.0,24.103546468952498,15,0.4948761261261262,0.936614454078655,0.37260237548811515,2,13.25,17
raw,rbio2.8,969308.5021209004,0.6388888888888888,219.83372757568358,13.077201967529312,36,2,False,False,158.91375672151156,,"[3, 5, 7, 9, 13, 15, 18, 21, 23, 28, 32]","[762.0433333169374, 132.16638444083168, 873.4143758131222, 73.3617729275905, 392.8219760057419, 188.7681890281173, 29.883072243171057, 225.45082890494814, 757.0823941232478, 199.70516319838967, 1080.1265481656856]",11,5.684507795815053,47734.98108433328,0.6790822067387798,8.383936119187767e-07,0.8005559995175017,11,711.4309245528063,134.543940363917,1660.0476341016629,"[3, 5, 9, 11, 13, 16, 20, 23, 29, 31, 34]","[1332.3678949899627, 134.543940363917, 762.666981515257, 335.23882228656396, 818.8902703123676, 431.8585081176769, 1148.1775912526205, 1660.0476341016629, 144.3487484911302, 825.6447470320071, 231.9550316177036]","[0, 4, 7, 10, 7, 15, 7, 7, 28, 28, 32]","[32, 7, 12, 12, 15, 18, 21, 32, 30, 32, 35]",0.05,20,6588367.759982834,1131.964905713528,-1131.964905713528,SWT,uc1.l0082986993,0.0,-5.5,14928731.240017166,111.54394036391699,878.0476341016629,447.06728818917,287.96490571352797,0.0,447.06728818917,4917.74017008087,447.06728818917,0.0,287.96490571352797,0.0,-5.5,0.0,-5.5,1.0,0.576837857910541,0.8771084853843082,0.23999866364560388,0.31914128931660446,0.24999999999999986,0.925669683157042,0.04854221859945209,,0.2416767966472323,0.7126232736734291,0.7126232736734291,0.6968808681627205,0.712623273673429,0.837456360802586,0.3333333333333333,0.43870473174273383,0.07407407407407407,0.0,0.09302325581395349,0.0,0.35531047130256377,0.35531047130256377,0.0,0.025641025641025605,2.0008289067277842,0.7642901049027211,20,1.4685711857874488,0.7736046625651081,21,0,0,0.3493300756151921,0.6761664345969105,45,0,0,0.4624711711447932,0.7199976632952575,23,11.89887949906769,0.8692430824278276,27.25,24.491865624339745,0.784896266488639,18,rbio,34.46666666666667,23.0,24.103546468952498,15,0.4948761261261262,0.936614454078655,0.37260237548811515,2,14.0,18
raw,db1,809184.7219991548,0.6527777777777778,211.64115000000004,13.063820303197556,36,2,False,False,180.85994644683606,,"[2, 6, 8, 14, 17, 19, 21, 23, 29, 32]","[477.0655839020936, 187.1425688996195, 692.0676759431466, 430.683332908185, 266.41630560342617, 143.8452377915608, 846.2371567773474, 170.66608896548178, 253.8868683519033, 1604.2434329005066]",10,5.8204408878904745,50573.80034722223,0.5399468646428388,9.790228990204775e-07,0.8994911913447302,11,688.527390197727,51.06349186104046,1416.4150057757604,"[2, 5, 8, 11, 13, 16, 19, 23, 25, 29, 33]","[1326.9082963767128, 118.62445840513924, 1339.6336931211288, 51.06349186104046, 496.4499269370552, 597.222438151586, 727.0117600329313, 1416.4150057757604, 200.0634918610405, 758.4259735953044, 541.9827560572969]","[0, 4, 6, 10, 12, 14, 14, 21, 24, 24, 32]","[32, 6, 32, 12, 21, 17, 21, 32, 27, 32, 35]",0.05,20,7944117.250107975,1625.0962466428923,-1625.0962466428923,SWT,uc1.l0082986993,0.0,-5.5,13572981.749892026,28.06349186104046,634.4150057757604,424.1637538340906,781.0962466428923,0.0,424.1637538340906,4665.801292174996,424.16375383409047,0.0,781.0962466428923,0.0,-5.5,0.0,-5.5,1.0,0.7016033900227099,0.8755407004624955,0.4402028085078082,0.139245228758206,0.3333333333333336,0.9881026522107683,0.19503482950234016,,0.05965410890528081,0.6636693737128218,0.6636693737128218,0.6452452891588534,0.6636693737128216,0.5601572967407638,0.3333333333333333,0.21644834036650623,0.07407407407407407,0.0,0.09302325581395349,0.0,0.9773957110293723,0.9773957110293723,0.0,0.025641025641025605,1.8759385049190689,0.7165836278627467,40,1.6321177819358943,0.8597567065051843,13,0,0,0.3720860167019375,0.7202130387246108,36,0,0,0.5247232775425231,0.8169147771352905,13,14.52583904633395,0.8403753950952313,25.5,19.358841778697,0.7800778074377255,19,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,15.0,19
raw,rbio2.6,966364.0740403194,0.6388888888888888,212.21124155273435,13.056311466470428,36,2,False,False,158.0264282148154,,"[3, 5, 7, 9, 13, 15, 18, 21, 23, 28, 32]","[739.6839098576424, 128.76467070703487, 862.6641015221342, 72.27557949033297, 399.19255018157736, 173.12326145283924, 10.845309311462671, 214.72990984918607, 720.8356449529297, 214.35361024999358, 1088.9372521023286]",11,5.668920588382124,47472.58903864688,0.6733300547911946,8.520793748564915e-07,0.7925452418766138,11,704.8017476673149,124.57631169920586,1629.137543367189,"[3, 5, 9, 11, 13, 16, 20, 23, 29, 31, 34]","[1340.3223105309576, 128.76467070703487, 747.3158940511794, 337.42842383513573, 791.0227871399055, 418.62204367828537, 1149.4279030642995, 1629.137543367189, 124.57631169920586, 858.5835465337395, 227.61778973353157]","[0, 4, 7, 10, 7, 15, 7, 7, 28, 28, 32]","[32, 7, 12, 12, 15, 18, 21, 32, 30, 32, 35]",0.05,20,6510247.18971751,1123.4939434207026,-1123.4939434207026,SWT,uc1.l0082986993,0.0,-5.5,15006851.810282491,101.57631169920586,847.137543367189,440.4381113036785,279.49394342070264,0.0,440.4381113036785,4844.819224340464,440.43811130367857,0.0,279.49394342070264,0.0,-5.5,0.0,-5.5,1.0,0.5717933369854125,0.8746609712517419,0.21704160817622775,0.3158332796512611,0.24999999999999986,0.9206145013288828,0.035001907542934425,,0.21994315011678844,0.6984541041015045,0.6984541041015045,0.681935515995906,0.6984541041015045,0.8022749514419731,0.3333333333333333,0.4515115195496918,0.07407407407407407,0.0,0.09302325581395349,0.0,0.344624351457255,0.344624351457255,0.0,0.025641025641025605,1.9587773618745388,0.7482269725083723,24,1.44501859130914,0.7611977754626928,22,0,0,0.3416467400741106,0.6612945012557125,48,0,0,0.45499222927663724,0.7083540820193396,25,12.230426539304888,0.8655997083592869,29.75,27.035330261136714,0.7693383157181051,20,rbio,34.46666666666667,23.0,24.103546468952498,15,0.4948761261261262,0.936614454078655,0.37260237548811515,2,15.5,20
raw,db15,714445.5407075144,0.7083333333333334,260.7218788508375,9.065468119575893,36,2,False,False,153.00598717662723,,"[1, 3, 5, 9, 13, 19, 21, 23, 26, 29, 31, 33]","[142.1731058889464, 21.78149907310211, 637.005094960433, 200.5427928773759, 425.31490151941944, 533.7997520824866, 567.0892696416331, 47.019754015197975, 103.46914152487977, 417.97684769529025, 14.958983986845453, 371.2869214765942]",12,6.070372352368625,47748.956253604556,0.5718903002930906,1.2901771462652834e-06,-0.10293896309230144,10,668.9643245627776,482.33114157134594,1096.298283671922,"[1, 3, 8, 10, 13, 19, 21, 25, 29, 32]","[483.48009590071837, 626.4018281859614, 499.1320033277726, 482.33114157134594, 913.9456642183527, 586.8905552609845, 1096.298283671922, 526.9156131406786, 835.5938522214891, 638.6542081285515]","[0, 2, 5, 5, 5, 5, 5, 23, 23, 31]","[5, 5, 9, 12, 18, 20, 33, 26, 33, 33]",0.05,20,4456661.0213742945,692.7719446602298,-692.7719446602298,SWT,uc1.l0082986993,0.0,1.5,17060437.978625707,459.33114157134594,314.29828367192204,404.60068819914125,151.2280553397702,0.0,404.60068819914125,3781.643245627776,404.6006881991413,0.0,151.2280553397702,0.0,-6.0,0.0,1.5,2.0,0.5432517994608135,0.4070970069001878,0.8083053386278733,0.03280753735511956,0.6666666666666672,0.3555199518124952,0.049263384283059354,,1.0,0.6218553749138234,0.6218553749138234,0.6011407328274752,0.4918698288398402,0.19580516525536373,0.6666666666666666,0.7881685896651806,0.037037037037037035,0.0,0.4186046511627907,0.0,0.18281691982003484,0.18281691982003484,0.0,0.20512820512820512,2.017760481117033,0.770757741751936,19,1.2563701830747418,0.6618227573444097,41,0,0,0.37586034162814225,0.7275186559803474,32,0,0,0.40898738358660236,0.6367314956533808,38,9.746794344808963,0.8928923698372642,32.5,29.720417287630404,0.7678747563472035,21,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,16.5,21
raw,db31,712644.365547887,0.7083333333333334,245.98227828683665,8.541787194681312,36,2,False,False,152.0502620269188,,"[6, 8, 15, 19, 22, 25, 29, 32]","[466.67863186055445, 508.3760941029085, 252.4934458310174, 240.39501754742685, 844.6390920228728, 742.6284652647596, 402.29595231042845, 90.18514047139143]",8,6.136559343034369,46992.94245136889,0.5810907661041793,1.3381762917023115e-06,-0.08852157401923416,9,692.8202991150235,72.05757406704319,1400.1647580531521,"[5, 7, 9, 13, 15, 20, 23, 25, 32]","[858.3721942505229, 547.7970492450951, 923.8012616275033, 278.48409167740203, 433.1740836602004, 1083.6897225347093, 72.05757406704319, 1400.1647580531521, 637.8419569195842]","[0, 6, 8, 11, 11, 19, 22, 22, 29]","[19, 8, 19, 14, 19, 22, 24, 29, 33]",0.05,20,5390792.0270779375,906.8563038349391,-906.8563038349391,SWT,uc1.l0082986993,0.0,2.5,16126306.972922063,49.05757406704319,618.1647580531521,428.45666275138717,62.856303834939126,0.0,428.45666275138717,3327.382692035212,428.4566627513872,0.0,62.856303834939126,0.0,2.5,0.0,-2.0,3.0,0.5378184391213301,0.3457429751791653,0.9057864572055765,0.030783950881291385,0.6666666666666672,0.3646180329827044,0.01025053227943562,,0.10543008805182816,0.672845015795797,0.672845015795797,0.6549235699917992,0.4036030798511082,0.541661504468539,1.0,0.635030721709077,0.6666666666666666,0.0,0.46511627906976744,0.0,0.07133594577292937,0.07133594577292937,0.0,0.11538461538461536,1.9867503558646666,0.758912285200162,22,1.253690613658855,0.6604112306755915,42,0,0,0.37976115302067837,0.735069101577341,31,0,0,0.40880957918802446,0.6364546810982534,39,8.962886439832502,0.9015067424194231,33.5,31.455651292448046,0.7666874371437775,22,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,17.25,22
