wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior2.2,1,smooth,1.851468318597076e-30,352.13314371100586,91002.15209137631,0.625,14.056713589029682,67,smoothed,6.827043076799471e-16,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.000000000000004, 28.19999999999999, 6.799999999999958, 19.73333333333335, 3.53333333333336, 17.399999999999974, 1.2666666666666782, 37.66666666666663, 12.666666666666686, 1.3333333333333748, 7.06666666666672, 23.200000000000045, 4.733333333333345, 290.06666666666666]",16,2.4719569061120117,3124.014633916324,0.8049042865428138,6.622767716894227e-05,0.9999999999999999,14,41.07142857142857,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.06666666666666, 57.39999999999998, 6.799999999999958, 44.93333333333334, 17.399999999999974, 3.53333333333336, 7.466666666666695, 69.93333333333331, 15.066666666666663, 4.600000000000081, 17.80000000000001, 6.866666666666675, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444443,290.06666666666666,-290.06666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.11190476190477,0.0,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,0.0,0.0,-10.0,0.0,-10.0,6.0,1.0,0.0,0.569072441173438,0.49999999999999994,0.4162468296303943,,0,,50,1.2510349524388769,0.6956931016137782,147,0,0,0.4970638541607665,0.6754180601928224,174,65.2099174461472,0.8949920814071703,123.66666666666667,92.16633035456903,0.8479254556257537,61,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,46.75
db9,1,antireflect,7.798703192979355e-29,335.88808264063863,60000.93044504523,0.6547619047619048,20.74516314359628,67,smoothed,3.657107784101077e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999983, 26.0, 28.199999999999992, 6.799999999999953, 19.733333333333352, 3.5333333333333634, 17.399999999999977, 1.2666666666666817, 37.66666666666663, 12.666666666666687, 1.333333333333373, 7.066666666666718, 23.200000000000045, 4.7333333333333485, 290.0666666666667]",16,3.92146546436591,2773.8405033231847,0.6139893862425265,6.622767716894226e-05,0.9999999999999999,14,41.07142857142857,3.5333333333333634,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.06666666666666, 57.39999999999998, 6.799999999999953, 44.93333333333334, 17.399999999999977, 3.5333333333333634, 7.466666666666701, 69.9333333333333, 15.066666666666661, 4.600000000000083, 17.80000000000001, 6.866666666666676, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444446,290.0666666666667,-290.0666666666667,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.733333333333352,0.0,33.11190476190477,5.684341886080802e-14,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8489649378761773,0.7039553399165738,0.204086119518161,0.6349206349206349,0.3185642589623584,,0,,198,1.344793649996271,0.7478317560772781,93,0,0,0.5420982582387811,0.7366115056419346,98,59.23118547972287,0.904619669114778,129.66666666666666,115.352339555101,0.8479083316051614,62,db,184.84313725490196,164.0,97.3265067512888,153,0.3770278444815134,0.45935803836660644,0.5982730973529586,1,46.75
bior2.2,1,constant,1.851468318597076e-30,352.13314371100586,91002.15209137631,0.625,14.056713589029682,67,smoothed,6.827043076799471e-16,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.000000000000004, 28.19999999999999, 6.799999999999958, 19.73333333333335, 3.53333333333336, 17.399999999999974, 1.2666666666666782, 37.66666666666663, 12.666666666666686, 1.3333333333333748, 7.06666666666672, 23.200000000000045, 4.733333333333345, 290.06666666666666]",16,2.4719569061120117,3124.014633916324,0.8049042865428138,6.622767716894227e-05,0.9999999999999999,14,41.07142857142857,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.06666666666666, 57.39999999999998, 6.799999999999958, 44.93333333333334, 17.399999999999974, 3.53333333333336, 7.466666666666695, 69.93333333333331, 15.066666666666663, 4.600000000000081, 17.80000000000001, 6.866666666666675, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444443,290.06666666666666,-290.06666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.11190476190477,0.0,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,0.0,0.0,-10.0,0.0,-10.0,6.0,1.0,0.0,0.569072441173438,0.49999999999999994,0.4162468296303943,,0,,47,1.2510349524388769,0.6956931016137782,146,0,0,0.4970638541607665,0.6754180601928224,176,67.50555532695068,0.8912954020499989,123.0,88.73710506980163,0.8466138845998787,63,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,48.25
bior3.1,1,constant,1.0803862188519409e-28,334.47251620324687,106599.65807297488,0.5571428571428572,7.784047114869771,67,smoothed,4.069713057431919e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.46666666666664, 5.799999999999979, 25.999999999999993, 28.19999999999998, 6.799999999999951, 19.73333333333334, 3.533333333333358, 17.399999999999977, 1.26666666666668, 37.66666666666662, 12.666666666666682, 1.3333333333333712, 7.06666666666672, 23.20000000000004, 4.73333333333335, 290.0666666666666]",16,2.5779080838106934,3925.415428911564,0.8174520862460092,6.62276771689423e-05,0.9999999999999999,14,41.07142857142856,3.533333333333358,259.99999999999994,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[259.99999999999994, 18.06666666666666, 57.39999999999996, 6.799999999999951, 44.93333333333332, 17.399999999999977, 3.533333333333358, 7.466666666666695, 69.93333333333331, 15.06666666666666, 4.60000000000008, 17.800000000000008, 6.866666666666669, 45.13333333333337]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444437,290.0666666666666,-290.0666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.813333334,2.7333333333333467,5.684341886080802e-14,33.111904761904775,5.684341886080802e-14,0.0,33.111904761904775,18.46666666666681,35.63095238095241,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8358040046001641,0.05145529971984639,0.7527063766410611,0.1923809523809526,0.6398010072560913,,0,,155,1.2364360247953696,0.6875747247189145,166,0,0,0.4944295281196231,0.6718384971855129,193,19.553345834749955,0.9685131307008857,171.33333333333334,169.90374416933724,0.8463070216037977,64,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,49.0
bior3.1,1,smooth,1.0803862188519409e-28,334.47251620324687,106599.65807297488,0.5571428571428572,7.784047114869771,67,smoothed,4.069713057431919e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.46666666666664, 5.799999999999979, 25.999999999999993, 28.19999999999998, 6.799999999999951, 19.73333333333334, 3.533333333333358, 17.399999999999977, 1.26666666666668, 37.66666666666662, 12.666666666666682, 1.3333333333333712, 7.06666666666672, 23.20000000000004, 4.73333333333335, 290.0666666666666]",16,2.5779080838106934,3925.415428911564,0.8174520862460092,6.62276771689423e-05,0.9999999999999999,14,41.07142857142856,3.533333333333358,259.99999999999994,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[259.99999999999994, 18.06666666666666, 57.39999999999996, 6.799999999999951, 44.93333333333332, 17.399999999999977, 3.533333333333358, 7.466666666666695, 69.93333333333331, 15.06666666666666, 4.60000000000008, 17.800000000000008, 6.866666666666669, 45.13333333333337]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444437,290.0666666666666,-290.0666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.813333334,2.7333333333333467,5.684341886080802e-14,33.111904761904775,5.684341886080802e-14,0.0,33.111904761904775,18.46666666666681,35.63095238095241,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8358040046001641,0.05145529971984639,0.7527063766410611,0.1923809523809526,0.6398010072560913,,0,,158,1.2364360247953696,0.6875747247189145,172,0,0,0.4944295281196231,0.6718384971855129,192,17.08800749063506,0.9724830797252253,174.0,172.89670407351772,0.8461449215051247,65,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,49.75
bior3.1,1,zero,1.0803862188519409e-28,334.47251620324687,106599.65807297488,0.5571428571428572,7.784047114869771,67,smoothed,4.069713057431919e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.46666666666664, 5.799999999999979, 25.999999999999993, 28.19999999999998, 6.799999999999951, 19.73333333333334, 3.533333333333358, 17.399999999999977, 1.26666666666668, 37.66666666666662, 12.666666666666682, 1.3333333333333712, 7.06666666666672, 23.20000000000004, 4.73333333333335, 290.0666666666666]",16,2.5779080838106934,3925.415428911564,0.8174520862460092,6.62276771689423e-05,0.9999999999999999,14,41.07142857142856,3.533333333333358,259.99999999999994,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[259.99999999999994, 18.06666666666666, 57.39999999999996, 6.799999999999951, 44.93333333333332, 17.399999999999977, 3.533333333333358, 7.466666666666695, 69.93333333333331, 15.06666666666666, 4.60000000000008, 17.800000000000008, 6.866666666666669, 45.13333333333337]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444437,290.0666666666666,-290.0666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.813333334,2.7333333333333467,5.684341886080802e-14,33.111904761904775,5.684341886080802e-14,0.0,33.111904761904775,18.46666666666681,35.63095238095241,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8358040046001641,0.05145529971984639,0.7527063766410611,0.1923809523809526,0.6398010072560913,,0,,154,1.2364360247953696,0.6875747247189145,173,0,0,0.4944295281196231,0.6718384971855129,191,18.502252115170556,0.9702057131800796,172.66666666666666,171.3359970370038,0.8460797755379733,66,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,50.5
db11,1,periodic,8.221299364943718e-29,335.65890193514576,64009.40750506152,0.6363636363636364,20.19123715695322,67,smoothed,4.483975380053245e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.0, 28.199999999999992, 6.79999999999996, 19.733333333333356, 3.53333333333336, 17.399999999999977, 1.26666666666668, 37.666666666666636, 12.666666666666682, 1.3333333333333677, 7.066666666666727, 23.200000000000042, 4.733333333333356, 290.0666666666667]",16,4.001909272245921,2886.7242193346046,0.5135114839582,6.622767716894226e-05,0.9999999999999999,14,41.07142857142859,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.066666666666663, 57.39999999999998, 6.79999999999996, 44.93333333333335, 17.399999999999977, 3.53333333333336, 7.466666666666697, 69.93333333333334, 15.06666666666666, 4.600000000000078, 17.800000000000022, 6.86666666666667, 45.13333333333339]","[4, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444446,290.0666666666667,-290.0666666666667,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.111904761904746,5.684341886080802e-14,0.0,33.111904761904746,18.46666666666647,35.6309523809524,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8468341781368472,0.743022958936756,0.25127907579148423,0.5515151515151514,0.35005365410379397,,0,,202,1.3658790464938069,0.7595572197499997,78,0,0,0.5485410036968067,0.7453660079119152,85,69.65869172855125,0.8878281936738305,121.66666666666667,101.57194862979067,0.8459538177172159,67,db,184.84313725490196,164.0,97.3265067512888,153,0.3770278444815134,0.45935803836660644,0.5982730973529586,1,50.5
db11,1,reflect,7.791841133332727e-29,335.89190566922457,58742.30276293008,0.6704545454545454,23.080158475628206,67,smoothed,4.2453602822233595e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.79999999999999, 26.0, 28.199999999999992, 6.79999999999996, 19.733333333333356, 3.53333333333336, 17.399999999999977, 1.26666666666668, 37.666666666666636, 12.666666666666682, 1.3333333333333677, 7.066666666666727, 23.200000000000042, 4.733333333333357, 290.0666666666667]",16,4.079150200384548,2691.6181363887645,0.5160671119830308,6.622767716894226e-05,0.9999999999999999,14,41.07142857142857,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.066666666666666, 57.39999999999998, 6.79999999999996, 44.93333333333335, 17.399999999999977, 3.53333333333336, 7.466666666666697, 69.9333333333333, 15.06666666666666, 4.600000000000078, 17.800000000000022, 6.866666666666672, 45.13333333333338]","[3, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444446,290.0666666666667,-290.0666666666667,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.11190476190477,5.684341886080802e-14,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8490004816859222,0.7805350960770836,0.1892679328908903,0.7060606060606057,0.2956279782183746,,0,,205,1.3949772372071325,0.7757385506626481,64,0,0,0.5640984189865753,0.7665056646555559,69,80.00208330620731,0.8711721685890381,112.66666666666667,85.72456677503867,0.8448721819864138,68,db,184.84313725490196,164.0,97.3265067512888,153,0.3770278444815134,0.45935803836660644,0.5982730973529586,1,51.25
bior2.2,1,antireflect,1.851468318597076e-30,352.13314371100586,91002.15209137631,0.625,14.056713589029682,67,smoothed,6.827043076799471e-16,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.000000000000004, 28.19999999999999, 6.799999999999958, 19.73333333333335, 3.53333333333336, 17.399999999999974, 1.2666666666666782, 37.66666666666663, 12.666666666666686, 1.3333333333333748, 7.06666666666672, 23.200000000000045, 4.733333333333345, 290.06666666666666]",16,2.4719569061120117,3124.014633916324,0.8049042865428138,6.622767716894227e-05,0.9999999999999999,14,41.07142857142857,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.06666666666666, 57.39999999999998, 6.799999999999958, 44.93333333333334, 17.399999999999974, 3.53333333333336, 7.466666666666695, 69.93333333333331, 15.066666666666663, 4.600000000000081, 17.80000000000001, 6.866666666666675, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444443,290.06666666666666,-290.06666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.11190476190477,0.0,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,0.0,0.0,-10.0,0.0,-10.0,6.0,1.0,0.0,0.569072441173438,0.49999999999999994,0.4162468296303943,,0,,54,1.2510349524388769,0.6956931016137782,152,0,0,0.4970638541607665,0.6754180601928224,177,65.01025560119983,0.8953135980657008,127.66666666666667,97.56991269308261,0.8448656020387548,69,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,52.75
db11,1,symmetric,7.667036273700746e-29,335.9620313815673,57417.69765058886,0.6363636363636364,21.15347696448462,67,smoothed,3.9139504241262974e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999983, 26.0, 28.199999999999992, 6.79999999999996, 19.733333333333356, 3.53333333333336, 17.399999999999977, 1.26666666666668, 37.666666666666636, 12.666666666666682, 1.3333333333333677, 7.066666666666727, 23.200000000000042, 4.733333333333359, 290.0666666666667]",16,4.090187900160763,2650.784219302469,0.5009855437265531,6.622767716894225e-05,0.9999999999999999,14,41.07142857142859,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.066666666666666, 57.39999999999998, 6.79999999999996, 44.93333333333335, 17.399999999999977, 3.53333333333336, 7.466666666666697, 69.93333333333334, 15.06666666666666, 4.600000000000078, 17.800000000000022, 6.866666666666672, 45.13333333333338]","[4, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444446,290.0666666666667,-290.0666666666667,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.111904761904746,5.684341886080802e-14,0.0,33.111904761904746,18.46666666666647,35.6309523809524,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8496524608489601,0.7858955664610751,0.17367297495295328,0.5515151515151514,0.28423718248860885,,0,,201,1.3238766808178941,0.736199953835705,104,0,0,0.5289946672533499,0.7188061433512426,116,52.88036812781595,0.914846428135562,140.33333333333334,129.24795679056214,0.8444334126721825,70,db,184.84313725490196,164.0,97.3265067512888,153,0.3770278444815134,0.45935803836660644,0.5982730973529586,1,52.75
bior2.2,1,periodic,1.851468318597076e-30,352.13314371100586,91002.15209137631,0.625,14.056713589029682,67,smoothed,6.827043076799471e-16,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.000000000000004, 28.19999999999999, 6.799999999999958, 19.73333333333335, 3.53333333333336, 17.399999999999974, 1.2666666666666782, 37.66666666666663, 12.666666666666686, 1.3333333333333748, 7.06666666666672, 23.200000000000045, 4.733333333333345, 290.06666666666666]",16,2.4719569061120117,3124.014633916324,0.8049042865428138,6.622767716894227e-05,0.9999999999999999,14,41.07142857142857,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.06666666666666, 57.39999999999998, 6.799999999999958, 44.93333333333334, 17.399999999999974, 3.53333333333336, 7.466666666666695, 69.93333333333331, 15.066666666666663, 4.600000000000081, 17.80000000000001, 6.866666666666675, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444443,290.06666666666666,-290.06666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.11190476190477,0.0,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,0.0,0.0,-10.0,0.0,-10.0,6.0,1.0,0.0,0.569072441173438,0.49999999999999994,0.4162468296303943,,0,,49,1.2510349524388769,0.6956931016137782,148,0,0,0.4970638541607665,0.6754180601928224,179,67.89943544193379,0.8906611345540518,125.33333333333333,91.59882394449019,0.8444180605674177,71,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,54.25
db11,1,antireflect,1.113452883755025e-28,334.3415881172072,58455.777412561416,0.6704545454545454,23.080158475628206,67,smoothed,5.140166899085425e-15,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.0, 28.199999999999992, 6.79999999999996, 19.733333333333356, 3.53333333333336, 17.399999999999977, 1.26666666666668, 37.666666666666636, 12.666666666666682, 1.3333333333333677, 7.066666666666727, 23.200000000000045, 4.733333333333357, 290.0666666666667]",16,4.099144459157683,2697.9640316311024,0.5137957457200494,6.622767716894225e-05,0.9999999999999999,14,41.07142857142859,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.066666666666666, 57.39999999999998, 6.79999999999996, 44.93333333333335, 17.399999999999977, 3.53333333333336, 7.466666666666697, 69.93333333333334, 15.06666666666666, 4.600000000000078, 17.800000000000022, 6.866666666666673, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444446,290.0666666666667,-290.0666666666667,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.111904761904746,5.684341886080802e-14,0.0,33.111904761904746,18.46666666666647,35.6309523809524,10.0,5.684341886080802e-14,0.0,-10.0,0.0,-10.0,6.0,0.8345867280677401,0.7902453286596198,0.18589458732131584,0.7060606060606057,0.2973981928239243,,0,,207,1.390205514384924,0.7730850239616139,67,0,0,0.5628370885866413,0.7647917493811812,70,79.97708005005768,0.8712124314813886,114.66666666666667,88.12641834851281,0.843282007474457,72,db,184.84313725490196,164.0,97.3265067512888,153,0.3770278444815134,0.45935803836660644,0.5982730973529586,1,54.25
bior2.2,1,symmetric,1.851468318597076e-30,352.13314371100586,91002.15209137631,0.625,14.056713589029682,67,smoothed,6.827043076799471e-16,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.000000000000004, 28.19999999999999, 6.799999999999958, 19.73333333333335, 3.53333333333336, 17.399999999999974, 1.2666666666666782, 37.66666666666663, 12.666666666666686, 1.3333333333333748, 7.06666666666672, 23.200000000000045, 4.733333333333345, 290.06666666666666]",16,2.4719569061120117,3124.014633916324,0.8049042865428138,6.622767716894227e-05,0.9999999999999999,14,41.07142857142857,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.06666666666666, 57.39999999999998, 6.799999999999958, 44.93333333333334, 17.399999999999974, 3.53333333333336, 7.466666666666695, 69.93333333333331, 15.066666666666663, 4.600000000000081, 17.80000000000001, 6.866666666666675, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444443,290.06666666666666,-290.06666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.11190476190477,0.0,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,0.0,0.0,-10.0,0.0,-10.0,6.0,1.0,0.0,0.569072441173438,0.49999999999999994,0.4162468296303943,,0,,48,1.2510349524388769,0.6956931016137782,149,0,0,0.4970638541607665,0.6754180601928224,180,69.02415036299493,0.888849999415467,125.66666666666667,90.63362433117432,0.84324410867177,73,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,55.75
bior2.2,1,zero,1.851468318597076e-30,352.13314371100586,91002.15209137631,0.625,14.056713589029682,67,smoothed,6.827043076799471e-16,,"[6, 9, 13, 17, 19, 21, 25, 28, 32, 37, 40, 44, 47, 52, 56, 60]","[259.4666666666667, 5.799999999999979, 26.000000000000004, 28.19999999999999, 6.799999999999958, 19.73333333333335, 3.53333333333336, 17.399999999999974, 1.2666666666666782, 37.66666666666663, 12.666666666666686, 1.3333333333333748, 7.06666666666672, 23.200000000000045, 4.733333333333345, 290.06666666666666]",16,2.4719569061120117,3124.014633916324,0.8049042865428138,6.622767716894227e-05,0.9999999999999999,14,41.07142857142857,3.53333333333336,260.0,"[6, 9, 13, 18, 21, 23, 26, 32, 37, 40, 44, 50, 53, 56]","[260.0, 18.06666666666666, 57.39999999999998, 6.799999999999958, 44.93333333333334, 17.399999999999974, 3.53333333333336, 7.466666666666695, 69.93333333333331, 15.066666666666663, 4.600000000000081, 17.80000000000001, 6.866666666666675, 45.13333333333338]","[5, 7, 7, 17, 17, 22, 25, 22, 7, 39, 42, 47, 52, 52]","[60, 11, 17, 19, 22, 28, 28, 34, 60, 52, 52, 52, 54, 60]",0.05,30,163202.12444444443,290.06666666666666,-290.06666666666666,DWT,uc1.b4952555,0.0,-10.0,4082339.8133333335,2.7333333333333485,0.0,33.11190476190477,0.0,0.0,33.11190476190477,18.466666666666697,35.63095238095241,10.0,0.0,0.0,-10.0,0.0,-10.0,6.0,1.0,0.0,0.569072441173438,0.49999999999999994,0.4162468296303943,,0,,46,1.2510349524388769,0.6956931016137782,151,0,0,0.4970638541607665,0.6754180601928224,178,69.73521348644456,0.8877049702311681,125.0,88.28820337046558,0.8432083627323312,74,bior,243.72592592592594,177.0,211.8750487035432,135,0.49713211894576803,1.0,0.3520075167379624,4,56.5
