signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,mexh,5575627209.953932,0.7405418719211823,2146.595695233806,-44.446215765068914,203,100,143947.77903661496,-502108.57127194543,False,13.390644615625636,617115.9422041833,0.01786359883906366,2.2943915477211193e-06,0.443715777817531,161170.0924504728,,,,[],[],4,60749.67005118111,4477.311867610726,164326.94294868497,"[43, 73, 93, 161]","[66926.15378223793, 7268.2716061907995, 4477.311867610726, 164326.94294868497]","[0, 65, 87, 0]","[120, 120, 120, 202]",4539107509301.106,185304.66997955405,-185304.66997955405,0.0,,,,CWT,uc1.b3747699,4539061736627.106,,0.0,-7.5,19.0,0.0,-12.0,,184411.06997955404,60499.678746833284,237248.88020472444,60499.678746833284,,0.0,60499.678746833284,,,4472.911867610726,0.0,-16.5,163433.34294868496,184411.06997955404,,160704.89245047278,1.0,0.0,0.7346331579708544,1.0,0.9999999999999999,0.658318089421577,0.07805027865096789,0.0,0.0,0.1871978583777544,0.1871978583777544,0.18719785837775446,,0.9999999999999999,0.7785238641392043,0.9404054353030462,,,,,0.0,,0.9999999999999999,1.0000000000000002,0.4,0.5225503392941633,0.5225503392941633,1.0,2.57696285797877,0.975791524508617,2,1.9620163839111278,1.0,1,0,0.5518302537974173,1.0,1,0.0,0.5338714501887786,0.9470155318509901,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,0.1,,,2,1.25,0.3338415256556083,0.9967601843282738,0.4890740001391364,0.0,0.7019024493786823,0.9973867283856879,0.9863205892669236,0.6583180894215771,0.07805027865096789,0.0,0.006303859374667965,0.20602848568084917,0.20602848568084917,0.20602848568084922,,0.9999999999999999,0.7848735279226393,0.9183659827314314,,,,,0.0,,1.0,1.0,0.5909090909090909,0.5225503392941634,0.5225503392941634,1.0,2.6070475950607745,1.0,1,1.9844704271581957,1.0,1,0.0,1.0,1.0,1.0,0.975,1,1.5,1.5,0.7071067811865476,2,0.08571428571428572,0.13849760170396222,0.8984507194888112,1,1.0
raw,mexh,5588399784.120467,0.7424630541871922,2162.4684995679795,-43.00470381406895,203,100,144313.2624480356,-491945.8176908556,False,13.401147954531064,613352.4581514789,0.01812289607433346,1.1161117428322122e-07,0.26187962110852225,159874.8292138292,,,,[],[],6,42019.972088930175,3711.7268417829764,158182.84816945595,"[30, 45, 55, 72, 91, 163]","[3711.7268417829764, 70235.72897278731, 4512.709652996389, 8948.72530444144, 6528.093592117017, 158182.84816945595]","[0, 0, 53, 64, 85, 0]","[31, 122, 122, 122, 122, 202]",4531476316154.133,188461.813639084,-188461.813639084,0.0,,,,CWT,uc1.b3747699,4531417784252.133,,0.0,-22.5,24.0,0.0,-18.0,,187407.813639084,41456.30542226351,235209.83253358107,41456.30542226351,,0.0,41456.30542226351,,,3672.7268417829764,0.0,-13.5,157129.84816945595,187407.813639084,,159474.8292138292,1.0,0.0,0.7318342708326494,1.0,1.0,0.5952874271033122,0.07573372581763678,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.7950601800515166,0.8668139426471335,,,,,0.0,,1.0,1.0,1.0,0.5324285938165003,0.5324285938165003,1.0,2.4439084988759254,1.0,1,1.834325596584704,0.9416539150109576,2,0,0.5519093793094038,1.0,1,0.0,0.5503569279691998,0.9761027121225689,2,0.5773502691896257,0.9422649730810374,1.5,1.3333333333333333,0.8961324865405187,1,mexh,0.14285714285714285,,,2,1.25,,1.0,0.009366137892349857,0.11159770522116202,0.7318342708326495,0.9999999999999999,1.0,0.4202255851100406,0.07644937010636156,0.20686322507971364,0.0,0.0,0.0,0.0,,0.9920266981099066,0.7771309825765531,0.8703169197965392,,,,,0.5,,0.9981862204922521,0.3181818181818182,0.7272727272727273,0.5376479923687218,0.5376479923687218,0.6571428571428571,2.46986363340914,0.9473795714694512,3,1.9171008720351734,0.9660516205225105,3,0.0,1.0,3.0,3.0,0.925,2,1.5,1.5,0.7071067811865476,2,0.08571428571428572,0.13849760170396222,0.8984507194888112,1,1.75
smoothed,gaus2,2612437903.5005755,0.6577832512315271,1492.7918230392663,-41.10171217735079,203,100,91466.50956493041,,False,13.4753038023344,474007.2233171364,0.018876953824689725,4.619221579799456e-06,0.6408519854230308,95164.238088171,,,,[],[],3,99884.52671607934,4675.179848306725,159580.66901714535,"[26, 39, 166]","[135397.73128278597, 4675.179848306725, 159580.66901714535]","[0, 32, 0]","[119, 119, 202]",2107424982214.6575,161222.70333990536,-161222.70333990536,0.0,,,,CWT,uc1.b3747699,2107379209540.6575,,0.0,-21.5,20.0,0.0,-17.0,,160329.10333990536,99634.53541173151,293903.78014823806,99634.53541173153,,0.0,99634.53541173151,,,4670.779848306725,0.0,-17.0,158687.06901714535,160329.10333990536,,94699.038088171,0.5318889863223337,0.29416149428664745,1.0,0.3921422885652102,0.40256045519203465,0.9164441640635133,0.017174779335564785,,0.001568693203841412,0.6206359290310803,0.6206359290310803,0.6206359290310807,,0.5635528753398299,1.0,0.9033582116830078,,,,,0.3333333333333333,,0.4218483396639904,0.06666666666666667,0.3666666666666667,0.4012249211115697,0.4012249211115697,0.5238095238095237,2.445341197305738,0.9259517293680571,3,1.8666064961877389,0.9513715132525058,2,0,0.488940138548803,0.8860335858430445,3,0.11111111111111112,0.5637409654151074,1.0,1,0.9574271077563381,0.9042572892243662,2.25,1.8461538461538463,0.8396286446121831,2,gaus,0.55,1.0,0.31499999999999995,1,1.75,1.0000000000000002,0.5315416983631993,0.9999999999999999,0.25892183913867134,0.9431594138374069,0.39111751425373137,0.39705366538056863,0.9164441640635133,0.017174779335564785,,0.007862663757150369,0.6294248618682191,0.6294248618682191,0.6294248618682194,,0.5721483354138654,1.0,0.8821870022087128,,,,,0.10000000000000003,,0.42300321605641766,0.36363636363636365,0.5681818181818181,0.4012249211115698,0.4012249211115698,0.7142857142857143,2.444039381131629,0.9374740168771849,4,1.8142231205495905,0.9142102072781185,4,0.0,1.0,4.0,4.0,0.9,3,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,2.75
smoothed,gaus4,1243416311.838142,0.6423152709359606,938.7946065121557,-37.834704340015065,203,100,58676.92786808732,,False,13.408168431810282,624626.5023404743,0.020701103214139704,3.5233619074481643e-06,0.5814879289319222,38735.77799070463,,,,[],[],2,134137.075226188,130612.86228082063,137661.28817155535,"[25, 168]","[130612.86228082063, 137661.28817155535]","[0, 119]","[119, 202]",993594591023.3022,128126.86304595639,-128126.86304595639,0.0,,,,CWT,uc1.b3747699,993548818349.3022,,0.0,-22.0,21.0,0.0,-17.5,,127233.26304595638,133887.08392184018,262524.350452376,133887.08392184015,,0.0,133887.08392184018,,,130608.46228082063,0.0,-22.0,136767.68817155535,127233.26304595638,,38270.57799070463,0.23941960666189538,0.5815069499189892,0.7895621023890894,0.11130625497113467,0.29089615931721247,0.8387140957873875,0.08124511612831226,,1.0,1.0,1.0,1.0,,0.1904338634509959,0.8773310897824521,0.7322656419088185,,,,,0.6666666666666666,,0.15702639731464865,0.03333333333333333,0.03333333333333333,0.23448743144339768,0.23448743144339768,0.47619047619047616,2.6408948973772453,1.0,1,1.5613038528280416,0.7957649414301543,3,0,0.545396833204823,0.9883416674813988,2,0.11111111111111112,0.4467746774681981,0.7925176719048936,3,0.9574271077563381,0.9042572892243662,2.25,1.8461538461538463,0.8396286446121831,3,gaus,0.55,1.0,0.31499999999999995,1,2.5,0.6859915790160083,0.24087953058420356,0.7591638136648021,0.5118441803882907,0.7518408301120593,0.11101538149452322,0.28691687127323784,0.8387140957873875,0.08124511612831223,,1.0,1.0,1.0,1.0,,0.20637758953102509,0.8808479758502648,0.7151041780562922,,,,,0.2,,0.15871026398834273,0.3409090909090909,0.34090909090909094,0.2344874314433977,0.2344874314433977,0.6857142857142857,2.559639651614997,0.981815466838582,2,1.5212980505865423,0.7666015223845255,5,2.1213203435596424,0.8939339828220179,3.5,2.857142857142857,0.8594669914110089,4,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,3.5
raw,gaus2,2618891421.0611663,0.661871921182266,1505.766533620268,-39.682933818821255,203,100,91654.01605754321,-452980.6821695026,False,13.495249662995338,477455.72213211335,0.01902062378364528,5.647418527771125e-07,0.38803120373384536,94501.30620910753,,,,[],[],5,60974.98024962435,5238.921165822627,147820.55209095354,"[27, 38, 72, 92, 166]","[139931.9900579893, 6027.70734557035, 5238.921165822627, 5855.730587785976, 147820.55209095354]","[0, 33, 66, 87, 0]","[120, 120, 120, 120, 202]",2114886561761.0618,161998.1277896802,-161998.1277896802,0.0,,,,CWT,uc1.b3747699,2114828029859.0618,,0.0,-23.0,25.0,0.0,-27.5,,160944.1277896802,60411.313582957686,287964.90124812175,60411.31358295769,,0.0,60411.313582957686,,,5199.921165822627,0.0,-18.5,146767.55209095354,160944.1277896802,,94101.30620910753,0.5332038434957405,0.2894655623579403,1.0,0.39150968547250786,0.4219081272084804,0.8581270122987623,0.01643343879494054,1.0,0.03491064384068365,0.4226897223359522,0.4226897223359522,0.4226897223359522,,0.5728412581146533,1.0,0.7856926303468267,,,,,0.19999999999999996,,0.4255425343842528,0.9285714285714285,0.6875,0.3973250490624216,0.3973250490624216,0.17391304347826086,2.2182519258551925,0.9076657030635461,3,1.9479827645206136,1.0,1,0,0.4908350574192006,0.8893399456870535,3,0.0,0.5638309587035464,1.0,1,1.1547005383792515,0.8845299461620748,2.0,1.5,0.8422649730810374,3,gaus,0.8392857142857143,1.0,0.11249999999999998,1,2.5,,0.5332038434957406,0.10895029750084968,0.36875957507940305,1.0,0.39243790543202195,0.4261662574535251,0.5854058593400602,0.01864169965239043,1.0000000000000002,0.0120312402079484,0.2050724711875167,0.2050724711875167,0.20507247118751684,,0.5682738218286043,0.9774492573960858,0.7913292099841032,,,,,0.6000000000000001,,0.42477069405571166,0.29545454545454547,0.5,0.4043234262992068,0.4043234262992068,0.11428571428571427,2.073218055685682,0.7952359825012524,5,1.9222064666410201,0.9686243948687414,2,2.1213203435596424,0.8939339828220179,3.5,2.857142857142857,0.8594669914110089,5,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,4.25
smoothed,gaus6,1260698789.125051,0.6349261083743842,909.7934152978353,-37.44240722674327,203,100,56302.844848014574,,False,13.361059271885557,750580.0680890473,0.02085006709502615,2.831935346306601e-06,0.5769666680656502,25881.78580290017,,,,[],[],3,88111.89642601639,7424.890266915962,132474.12162377758,"[24, 93, 168]","[124436.67738735562, 7424.890266915962, 132474.12162377758]","[0, 87, 119]","[119, 119, 202]",906300243353.7351,120109.58011940462,-120109.58011940462,0.0,,,,CWT,uc1.b3747699,906254470679.7351,,0.0,-21.5,20.0,0.0,-17.0,,119215.98011940462,87861.90512166856,258585.88927804917,87861.90512166858,,0.0,87861.90512166856,,,7420.490266915962,0.0,-21.5,131580.52162377757,119215.98011940462,,25416.58580290017,0.21824377726087849,0.6160109359419503,0.641896981970728,0.11485151853855692,0.2375533428165009,0.8327940502817011,0.13482316689370022,,0.023368339771374574,0.49024817258334474,0.49024817258334474,0.4902481725833451,,0.10544007032503858,0.861934801676792,0.6917770140247621,,,,,0.3333333333333333,,0.13627147907144377,0.06666666666666667,0.06666666666666667,0.19409620350478735,0.19409620350478735,0.5238095238095237,1.6750125926359274,0.6342594679930028,4,1.4418830830282872,0.7348985945540398,4,0,0.3334432014360865,0.6042495842543947,5,0.11111111111111112,0.4049498803380507,0.7183261554176184,4,0.5,0.95,4.25,4.2105263157894735,0.7625,4,gaus,0.55,1.0,0.31499999999999995,1,3.25,0.48786971344483393,0.21983454978873077,0.6072095622971012,0.5422146934982577,0.6175918092616958,0.11455138032529948,0.23430375306909867,0.8327940502817011,0.13482316689370022,,0.029524888418304335,0.5020578691719835,0.5020578691719835,0.5020578691719838,,0.12305767787678974,0.8658930953599393,0.6755644464253214,,,,,0.10000000000000003,,0.13799680435669298,0.36363636363636365,0.36363636363636365,0.19409620350478737,0.19409620350478737,0.7142857142857143,1.695188457775979,0.6502330302629022,7,1.4202820326160017,0.7156982604421454,6,0.7071067811865476,0.9646446609406726,6.5,6.461538461538462,0.8198223304703363,6,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,5.0
raw,gaus4,1274496916.2709024,0.6497044334975369,968.3678398992107,-36.494489947152715,203,100,59622.66082721899,,False,13.429143752777858,645995.0720536112,0.020601890302442326,5.686115117966927e-07,0.36144218757883656,40434.681315807204,,,,[],[],3,86863.75976358958,6595.7016822774585,127803.79567245884,"[24, 95, 169]","[127803.79567245884, 6595.7016822774585, 126191.78193603245]","[0, 86, 120]","[120, 120, 202]",1015191070284.4237,129111.89924470353,-129111.89924470353,0.0,,,,CWT,uc1.b3747699,1015132538382.4237,,0.0,-24.0,27.0,0.0,-24.0,,128057.89924470353,86300.09309692291,243681.27929076873,86300.09309692292,,0.0,86300.09309692291,,,6556.7016822774585,0.0,-24.0,126750.79567245884,128057.89924470353,,40034.681315807204,0.24926294927440668,0.5673128244139158,0.811615114060631,0.11602602452532265,0.33462897526501745,0.8027282148243439,0.08997774984843951,,0.06592574168012777,1.0,1.0,1.0,,0.2195631968154165,0.8279695632714588,0.6289913031156368,,,,,0.6,,0.16412940713155036,0.7857142857142857,0.34375,0.2294328636993152,0.2294328636993152,0.4782608695652174,2.3804762056352673,0.974044734788625,2,1.3699211246987686,0.7032511527564247,3,0,0.5409407210494519,0.9801259796061506,2,0.125,0.41825740745886814,0.7418134832833495,3,0.5773502691896257,0.9422649730810374,2.5,2.4000000000000004,0.8461324865405186,2,gaus,0.8392857142857143,1.0,0.11249999999999998,1,1.75,,0.24926294927440668,0.10980072930722659,0.6155997202879488,0.8116151140606311,0.11737448031522914,0.3395299894773763,0.5505907512883824,0.09033486524394733,,0.022719960068924364,0.48516077006605307,0.48516077006605307,0.4851607700660533,,0.21781255316325326,0.8092982347662487,0.6387493439590068,,,,,0.8,,0.16383171257627635,0.25,0.25,0.23864196471547608,0.23864196471547608,0.3142857142857143,1.886620532055851,0.723661714358487,6,1.3337559753390718,0.6720966748035843,7,0.7071067811865476,0.9646446609406726,6.5,6.461538461538462,0.8198223304703363,7,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,5.75
raw,gaus5,1248396503.2859085,0.6829556650246306,990.6810034032181,-36.40072725743802,203,100,60894.245314215805,,False,13.448264706868816,826748.5148913539,0.01960879039164794,1.607042818903987e-07,-0.012423561509877369,29362.691607762954,,,,[],[],3,67590.39577587055,13459.772551058526,175195.80469942052,"[60, 78, 102]","[175195.80469942052, 14115.61007713258, 13459.772551058526]","[5, 69, 89]","[137, 137, 137]",984239649609.5846,129692.95473617542,-129692.95473617542,0.0,,,,CWT,uc1.b3747699,984181117707.5846,,0.0,-28.5,27.0,0.0,-28.5,,128638.95473617542,67026.72910920388,185861.18732761164,67026.72910920388,,0.0,67026.72910920388,,,13420.772551058526,0.0,-28.5,174142.80469942052,128638.95473617542,,28962.691607762954,0.2605348681089254,0.5754834893742491,0.8661049281124551,0.11067771545702479,0.5731448763250884,0.02377073871307578,0.16885183729592035,,0.22283382444681465,0.5702110596110476,0.5702110596110476,0.5702110596110473,,0.14721743699589301,0.6033534358533914,0.9999999999999998,,,,,0.6,,0.15677181793141717,0.1428571428571428,0.0625,0.23239929313183677,0.23239929313183677,0.0869565217391304,1.9045981822606128,0.7793246691259643,5,1.2181488567756007,0.625338621553656,6,0,0.37128013892290046,0.6727193862649661,9,0.125,0.3621169219123913,0.6422437723977246,6,1.7320508075688772,0.8267949192431123,6.5,6.206896551724139,0.5883974596215562,6,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.75,,0.2605348681089254,0.02015529010751227,0.622858557788578,0.8661049281124552,0.11203432981101737,0.5762890213960015,0.06105866873733079,0.16722365421012197,,0.0767951253093512,0.2766440367810759,0.2766440367810759,0.27664403678107596,,0.146043627927239,0.5897473678222742,0.9999999999999998,,,,,0.8,,0.15648746842066083,0.045454545454545414,0.04545454545454547,0.24156933362786606,0.24156933362786606,0.057142857142857106,1.6553046167514873,0.6349345596480755,8,1.2688203488371963,0.6393747830519069,9,0.7071067811865476,0.9646446609406726,8.5,8.470588235294118,0.7698223304703362,8,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,6.5
smoothed,gaus8,1196784285.050621,0.6343349753694582,818.5334598020398,-36.459498341405805,203,100,49376.35009107213,,False,13.249193874229828,729470.5611712884,0.02357459306461726,2.3881401260363455e-06,0.6101377920971366,15515.433874026174,,,,[],[],4,67498.43589400026,10662.560045159733,129579.66809266437,"[23, 73, 93, 168]","[118563.98444936503, 10662.560045159733, 11187.530988811866, 129579.66809266437]","[0, 65, 86, 120]","[120, 120, 120, 202]",723098567396.4296,110326.66818620003,-110326.66818620003,0.0,,,,CWT,uc1.b3747699,723052794722.4296,,0.0,-7.5,19.0,0.0,-12.0,,109433.06818620002,67248.44458965243,264243.94357600104,67248.44458965243,,0.0,67248.44458965243,,,10658.160045159733,0.0,-7.5,128686.06809266437,109433.06818620002,,15050.233874026173,0.1564623357190587,0.7024614177175615,0.2912514293462288,0.10174033320538857,0.23328591749644417,0.8762276343082485,0.12584361775152111,,0.049036517914946516,0.26194380854821486,0.26194380854821486,0.261943808548215,,0.0368951732657789,0.8840533475333789,0.6691842457244763,,,,,0.0,,0.09271383865118576,1.0000000000000002,1.0,0.14480970215296723,0.14480970215296723,1.0,1.5498075665164743,0.5868493926265814,5,1.2672655937172577,0.6458995980405943,6,0,0.4148095680743105,0.7516977643393061,4,0.11111111111111112,0.3504415690011296,0.6216358052728773,6,0.9574271077563381,0.9042572892243662,5.25,5.1063829787234045,0.6896286446121831,5,gaus,0.55,1.0,0.31499999999999995,1,4.0,0.36070431090903043,0.1584348649810233,0.5096770487277772,0.6183086696661694,0.2988041228262993,0.10147445808059227,0.23009470361276774,0.8762276343082486,0.12584361775152111,,0.05503125797645527,0.2790427559528458,0.2790427559528458,0.27904275595284583,,0.05586271507683006,0.8873775082025022,0.6535011649045918,,,,,0.0,,0.09452617171325597,1.0,1.0,0.14480970215296726,0.14480970215296726,1.0,1.5712055185602747,0.6026761926161334,10,1.2644244486348024,0.6371596327819737,11,0.7071067811865476,0.9646446609406726,10.5,10.476190476190476,0.7198223304703363,9,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,7.25
raw,gaus6,1291301417.369954,0.6431527093596059,937.0064526856969,-36.055852509924144,203,100,56722.70120760184,,False,13.38305729263124,771242.0157491463,0.020833867642405482,4.329731645106139e-07,0.36319435358051205,25738.82594015023,,,,[],[],4,65007.29226314504,7837.476362857795,121867.34351322745,"[24, 73, 95, 169]","[121867.34351322745, 7837.476362857795, 10122.235674557018, 120202.11350193791]","[0, 66, 86, 120]","[120, 120, 120, 202]",916282347469.5265,120353.25136906243,-120353.25136906243,0.0,,,,CWT,uc1.b3747699,916223815567.5265,,0.0,-23.5,26.0,0.0,-23.5,,119299.25136906243,64443.62559647838,243119.16905258017,64443.625596478385,,0.0,64443.62559647838,,,7798.476362857795,0.0,-23.5,120814.34351322745,119299.25136906243,,25338.82594015023,0.22355635266995455,0.605536552312074,0.6802805252242125,0.11946948213145143,0.287632508833922,0.8063788910623249,0.14463086314177367,,0.09431188280292133,0.512608799706825,0.512608799706825,0.512608799706825,,0.12353864735460125,0.8257859101398723,0.5825177430169332,,,,,0.4,,0.14061740881563992,0.8571428571428571,0.375,0.18471783866516817,0.18471783866516817,0.5217391304347827,1.7873205865078519,0.7313369495338836,6,1.325720746081271,0.6805608192367772,4,0,0.4162796897256015,0.7542536969501882,4,0.125,0.40339073933938757,0.7154462398924146,4,1.0,0.9,4.5,4.363636363636364,0.7250000000000001,4,gaus,0.8392857142857143,1.0,0.11249999999999998,1,3.25,,0.22355635266995455,0.07999160035999708,0.6495577678676745,0.6802805252242126,0.1208126851079549,0.29287969133637315,0.5528850012266721,0.14361233355258152,,0.03250266370462916,0.24869768000839837,0.24869768000839837,0.2486976800083985,,0.12255363642414925,0.807163824634369,0.5934981026398582,,,,,0.7,,0.14036235984109752,0.2727272727272727,0.2727272727272727,0.19451572568661318,0.19451572568661318,0.34285714285714286,1.546290846280213,0.5931195307710393,11,1.2770964622419245,0.6435452223245041,8,2.1213203435596424,0.8939339828220179,9.5,9.263157894736842,0.709466991411009,10,10.75,10.5,5.105552532945545,16,0.6142857142857143,1.0,0.26999999999999996,2,8.0
