signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,stft_amplitude_max_diff,stft_frequency_max_diff,avg_prominence_diff,fft_variance_magnitude_diff,stft_noverlap_diff,prominence_max_diff,stft_spectral_magnitude_diff,upper_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_num_peaks_diff,fft_peak_amplitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,stft_window_diff,stft_nperseg_diff,prominence_threshold_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_dominant_frequency_diff,relative_num_peaks_diff,max_autocorrelation_diff,stft_variance_magnitude_diff,fft_amplitude_max_diff,fft_dominant_frequency_diff,fft_snr_threshold_diff,stft_stationarity_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,stft_dynamic_cutoff_percentile_diff,lower_envelope_diff,fft_stationarity_threshold_diff,stft_dynamic_cutoff_diff,fft_frequency_max_diff,fft_num_peaks_diff,fft_dynamic_cutoff_percentile_diff,fft_dynamic_cutoff_diff,prominence_min_diff,fft_spectral_centroid_diff,stft_peak_amplitude_diff,fft_spectral_bandwidth_diff,stft_spectral_bandwidth_diff,fft_spectral_magnitude_diff,distance_factor_diff,stft_snr_threshold_diff,stft_spectral_centroid_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,rbio3.1,4276221.953018355,0.6089108910891089,338.61915395325764,5.513871826687467,202,1,False,False,187.68697640026727,,"[7, 17, 24, 37, 51, 57, 64, 71, 78, 84, 91, 98, 104, 110, 121, 129, 137, 147, 155, 163, 171, 177, 184, 192, 199]","[967.3220766631971, 499.21738751770255, 1418.9865331461042, 1312.3901858822321, 1320.3451371705808, 437.1687674685828, 994.7224644341757, 1566.2415203282026, 1133.6689469373325, 1761.9333220215797, 848.8816908144502, 233.5220144868573, 1601.420082692233, 713.8242956078197, 75.3068721963673, 1330.7749621930823, 1051.2910069290995, 1446.7404743076763, 1139.149024491528, 878.2266222336921, 1229.8354691787026, 1571.8983745776952, 865.1451467817408, 1028.8403666264267, 252.61389757889404]",25,7.798777372253088,178438.96479818152,1.0,1.4892676551227905e-06,0.08519256759318822,0.49504950495049505,106661.4010877412,0.1753865951142508,0.1459237700148581,681304.4795069054,110990235.81731685,14,15440.987055462616,0.01485148514851485,"[0.0, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.019801980198019802, 0.024752475247524754, 0.0297029702970297, 0.034653465346534656, 0.039603960396039604, 0.04455445544554455, 0.04950495049504951, 0.054455445544554455, 0.0594059405940594, 0.06435643564356436, 0.06930693069306931, 0.07425742574257425, 0.07920792079207921, 0.08415841584158416, 0.0891089108910891, 0.09405940594059406, 0.09900990099009901, 0.10396039603960396, 0.10891089108910891, 0.11386138613861387, 0.1188118811881188, 0.12376237623762376, 0.12871287128712872, 0.13366336633663367, 0.13861386138613863, 0.14356435643564355, 0.1485148514851485, 0.15346534653465346, 0.15841584158415842, 0.16336633663366337, 0.16831683168316833, 0.17326732673267328, 0.1782178217821782, 0.18316831683168316, 0.18811881188118812, 0.19306930693069307, 0.19801980198019803, 0.20297029702970298, 0.2079207920792079, 0.21287128712871287, 0.21782178217821782, 0.22277227722772278, 0.22772277227722773, 0.23267326732673269, 0.2376237623762376, 0.24257425742574257]","[106661.4010877412, 2982.6459177551287, 13073.60241479259, 15440.987055462616, 6722.798255554662, 5372.293487340917, 3155.4347219153933, 10039.071247888616, 7027.160127520953, 6203.983413695959, 6694.801420423975, 10730.849002684105, 11806.896155062588, 13682.62519268468, 3313.8606092009077, 9590.693491695392, 3450.1870078883658, 5957.02923130587, 6632.150887848722, 9063.073458015437, 6132.7807602044595, 7684.909748360538, 7537.766282557596, 5278.012573314166, 7888.418421194282, 11408.18159851529, 8117.601611832752, 5139.473271170891, 4571.2739724165385, 4305.81162378687, 9222.678850637189, 13029.634528782515, 4884.168342041879, 10841.403033727023, 4122.242132888662, 9522.363016962792, 1888.278004094858, 4901.525553103554, 7087.75875819822, 12031.257799544603, 1890.5870544184002, 1307.1489199667424, 10031.39437162658, 5948.005270917963, 3440.75238628232, 11145.147599842952, 4073.5112951404863, 3596.3052160835637, 11872.547887809633, 4140.856530914842]",3.0,0.7,67.37843741231312,15,0.5,16476905.657306304,0.19604964423735668,0.12255372494933171,86335185.69028139,174098968044.58588,"[0.3125, 0.375, 0.1875, 0.125, 0.1875, 0.0625, 0.125, 0.1875, 0.1875, 0.125, 0.3125, 0.0625, 0.1875, 0.125, 0.375, 0.125, 0.1875, 0.125, 0.3125, 0.1875, 0.3125, 0.1875, 0.3125, 0.1875]",0,,,"[0.0, 0.0625, 0.125, 0.1875]","[6230262.167181112, 13474105.60401143, 16138277.401480041, 16476905.657306304]",3.0,0.7,flattop,16,8,,,25,1129.270742758352,75.3068721963673,1954.7966965902106,"[7, 17, 24, 37, 51, 57, 64, 71, 78, 84, 91, 98, 104, 110, 121, 129, 137, 147, 155, 163, 171, 177, 184, 192, 199]","[967.3220766631971, 499.21738751770255, 1523.6383367617132, 1507.9052108803126, 1515.3298320827712, 437.1687674685828, 1164.7816453095404, 1693.167187551188, 1133.6689469373325, 1954.7966965902106, 848.8816908144502, 233.5220144868573, 1703.7737892689859, 910.2232040823833, 75.3068721963673, 1475.3782989457313, 1179.984441105051, 1625.4617132525764, 1139.149024491528, 878.2266222336921, 1343.3261075591436, 1923.3304448274093, 865.1451467817408, 1159.4783444506413, 473.58476669969014]","[3, 15, 9, 27, 39, 56, 58, 58, 76, 58, 90, 97, 95, 106, 112, 112, 133, 133, 150, 161, 150, 133, 179, 190, 197]","[9, 18, 58, 58, 58, 58, 69, 81, 81, 197, 95, 99, 197, 112, 122, 133, 143, 150, 165, 165, 175, 197, 197, 197, 200]",0.05,30,100249377.625,1766.5295160992923,-1766.5295160992923,SWT,mdp.39015067403876,12719341.428052334,0.0,555.7707427583521,56112126.65250964,8.0,949.7966965902106,61684401.66350768,745.5295160992923,0.0,-14.0,2.0,4592.895954220474,0.0,-14.0,,16.0,0.0,0.0,-14.0,,3.0,57357340.625,141774908413.67917,31240.401087741193,0.0,0.0,0.39999999999999997,555.7707427583521,15614.7685689588,555.770742758352,,745.5295160992923,0.0,,0.0,0.0,0.0,15.22843741231312,40.306872196367294,0.00766241115041133,,0.006917798599148095,0.011386095670693222,275593.1018567318,0.0,0.0,0.010063917905796055,0.9240027128060246,0.0,1.0000000000000002,1.0,0.0,0.18706963064921028,1.0,0.15073042134126446,1.0,1.0,1.0,1.0,0.8079010665174976,0.6000000000000001,1.0,0.019230769230769232,0.0,0.00970873786407768,0.0,0.9813648799862851,0.9813648799862851,0.0,0.019230769230769218,2.9884557162112806,1.0,1,1.7520286661014914,0.9697335004544905,5,0,0,0.5355957202598093,1.0,1,0,0,0.5872960490650337,1.0,1,2.0,0.9811320754716981,2.0,1.25,0.9811320754716981,1,rbio,27.4,19.0,24.9049622135257,15,0.39320241691842894,0.7737857345154368,0.49262258780246865,2,1.25
raw,bior2.2,835998.9170972378,0.7128712871287128,183.98656816964927,13.199324610880431,202,1,False,False,165.0891871476043,,"[3, 9, 18, 25, 33, 39, 52, 58, 66, 74, 80, 90, 97, 106, 122, 130, 138, 149, 157, 165, 173, 179, 185, 197]","[327.56721638466814, 1016.1124445650688, 445.8308255381181, 1452.0437751665754, 736.2749359104926, 1134.729607109112, 435.75455390620994, 1014.8750076979923, 275.41809127216015, 849.7655742909335, 1313.450846054012, 1443.5584937923365, 359.03346814746953, 1424.6433873955966, 56.92209588551709, 956.5386982501021, 1135.0831604997052, 1187.7626156981032, 799.5609928266886, 748.8260812765539, 1083.8179188636807, 1215.1630034690818, 674.0495391660763, 810.3443712397834]",24,7.173533209789933,150892.57401847854,1.0,1.8345989878207798e-06,0.956793676639356,0.49504950495049505,106661.4010877412,0.17407741007121438,0.1530483593543449,600513.3203432307,109397952.31341028,14,15341.517876391546,0.01485148514851485,"[0.0, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.019801980198019802, 0.024752475247524754, 0.0297029702970297, 0.034653465346534656, 0.039603960396039604, 0.04455445544554455, 0.04950495049504951, 0.054455445544554455, 0.0594059405940594, 0.06435643564356436, 0.06930693069306931, 0.07425742574257425, 0.07920792079207921, 0.08415841584158416, 0.0891089108910891, 0.09405940594059406, 0.09900990099009901, 0.10396039603960396, 0.10891089108910891, 0.11386138613861387, 0.1188118811881188, 0.12376237623762376, 0.12871287128712872, 0.13366336633663367, 0.13861386138613863, 0.14356435643564355, 0.1485148514851485, 0.15346534653465346, 0.15841584158415842, 0.16336633663366337, 0.16831683168316833, 0.17326732673267328, 0.1782178217821782, 0.18316831683168316, 0.18811881188118812, 0.19306930693069307, 0.19801980198019803, 0.20297029702970298, 0.2079207920792079, 0.21287128712871287, 0.21782178217821782, 0.22277227722772278, 0.22772277227722773, 0.23267326732673269, 0.2376237623762376, 0.24257425742574257]","[106661.4010877412, 2980.4849157508197, 13035.886871450468, 15341.517876391546, 6646.613149728759, 5278.431209260071, 3077.316093960023, 9707.062516112666, 6729.984656094264, 5879.648985066588, 6273.670216412755, 9936.397672964647, 10796.929345464185, 12351.29987739537, 2951.985965027684, 8428.924964400223, 2991.2817731216433, 5094.834220262919, 5595.94915741961, 7545.448817680395, 5039.224684934947, 6234.206078947769, 6039.362931204492, 4178.527905942688, 6174.0741808037765, 8832.347718405923, 6220.6585660336605, 3900.9247494741962, 3439.0339775466664, 3213.1504653587417, 6832.054051555541, 9589.56395897494, 3574.3320575736584, 7895.900203217373, 2990.4930056866483, 6887.051676606183, 1362.7709748102916, 3533.0213935873376, 5107.0517542605785, 8673.680052958865, 1364.8944989131676, 945.820579169782, 7280.945665596209, 4334.015930027119, 2518.8466647598602, 8203.227136702355, 3016.6392694794613, 2681.350957671621, 8917.679744092817, 3135.1417555535836]",3.0,0.7,90.70412235670437,15,0.5,7534839.236552862,0.1964563179309848,0.1329240408153989,54641021.33121829,144272297146.0193,"[0.03125, 0.0625, 0.0625, 0.0625, 0.15625, 0.0625, 0.03125, 0.03125, 0.1875, 0.25, 0.21875]",2,7534839.236552862,0.0625,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[552342.2156531565, 6846279.447758659, 7534839.236552862, 3224079.643624169, 4071013.9115885226, 4283269.114907221, 3430172.7576744803, 3651931.153792641]",3.0,0.3,tukey,32,16,90.70412235670437,15.0,24,925.8090160510368,56.92209588551709,1604.955616598166,"[3, 9, 18, 25, 33, 39, 52, 58, 66, 74, 80, 90, 97, 106, 122, 130, 138, 149, 157, 165, 173, 179, 185, 197]","[327.56721638466814, 1154.1750435917422, 445.8308255381181, 1590.106374193249, 736.2749359104926, 1199.7834309782745, 435.75455390620994, 1192.8891398617056, 275.41809127216015, 849.7655742909335, 1447.4475810888628, 1604.955616598166, 359.03346814746953, 1434.5428823322084, 56.92209588551709, 1068.9686764587632, 1158.4176842788613, 1187.7626156981032, 799.5609928266886, 748.8260812765539, 1083.8179188636807, 1404.3140674364834, 674.0495391660763, 983.2319792398943]","[0, 0, 10, 0, 29, 29, 51, 51, 64, 51, 51, 51, 96, 96, 114, 114, 135, 135, 151, 159, 135, 135, 181, 192]","[4, 10, 19, 199, 37, 51, 53, 64, 67, 78, 84, 199, 98, 199, 124, 135, 144, 151, 159, 166, 176, 199, 199, 199]",0.05,30,88505192.75,1515.506608778068,-1515.506608778068,SWT,mdp.39015067403876,3777275.0072988924,0.0,352.3090160510368,54519843.148603074,0.0,599.955616598166,29990237.304444574,494.5066087780681,0.0,30.5,0.0,4493.426775149404,0.0,21.5,,0.0,0.0,0.0,14.0,0.0,2.0,45613155.75,111948237515.11256,31240.401087741193,0.0,0.0,0.0,352.3090160510368,9602.416385224882,352.3090160510368,0.0,494.5066087780681,0.0,38.554122356704376,0.0,0.0,0.0,38.554122356704376,21.922095885517088,0.006353226107374904,3777275.0072988924,0.00020679074033871925,0.001015779804626027,194801.94269305712,0.0,0.0,0.010470591599424178,0.2918666465712754,0.84904270324415,0.26443444600861954,0.046067504305148874,0.5999999999999998,0.9616053268003638,0.30601622283453955,0.0814651717887982,0.47579640150057567,0.47579640150057567,0.41049168814618264,0.42125682781152685,0.2914811018410991,0.4,0.3170984560956468,0.2884615384615385,0.0,0.35436893203883496,0.0,0.4686584293706356,0.4686584293706356,0.0,0.4471153846153845,1.4491525874763445,0.4849168684733125,26,1.499285210928718,0.8298420704546469,15,0,0,0.3062905476588396,0.5718689229074921,19,0,0,0.4741475499662996,0.8073399279990648,15,5.188127472091127,0.9510554012066875,18.75,17.823211064341553,0.8870843043769288,2,bior,28.066666666666666,21.0,23.882051439363014,15,0.4027693856998993,0.7420043666923062,0.4954601200023786,1,1.75
raw,rbio2.8,1719845.9938080441,0.7821782178217822,300.9197827760682,11.696747105395389,202,1,False,False,164.80843287308653,,"[3, 9, 18, 25, 33, 39, 50, 56, 66, 74, 80, 90, 99, 106, 116, 122, 131, 138, 149, 157, 165, 173, 179, 186, 194, 200]","[383.7794001947618, 1107.674011579033, 593.510922693037, 1393.2636250120372, 638.5488858652784, 1007.0652843343687, 211.71741186775256, 1088.4672840567755, 556.3483699279354, 1379.1587782224701, 852.501254072371, 1572.2325067004947, 445.3020923120248, 1306.5614749919512, 20.532509578609478, 91.84045641948349, 1044.0909387407103, 990.1329167458861, 953.8427241717097, 905.5153592940427, 743.6847537910553, 903.840641792995, 1241.6144249372817, 648.7824697663167, 725.0849624665409, 36.31966974284978]",26,7.599105389522134,142817.66442012438,1.0,1.6631636599021625e-06,0.8383027796130125,0.49504950495049505,106661.40108774122,0.179526851860746,0.1576051658709565,578346.44524565,109606127.66521148,14,15308.14471618251,0.01485148514851485,"[0.0, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.019801980198019802, 0.024752475247524754, 0.0297029702970297, 0.034653465346534656, 0.039603960396039604, 0.04455445544554455, 0.04950495049504951, 0.054455445544554455, 0.0594059405940594, 0.06435643564356436, 0.06930693069306931, 0.07425742574257425, 0.07920792079207921, 0.08415841584158416, 0.0891089108910891, 0.09405940594059406, 0.09900990099009901, 0.10396039603960396, 0.10891089108910891, 0.11386138613861387, 0.1188118811881188, 0.12376237623762376, 0.12871287128712872, 0.13366336633663367, 0.13861386138613863, 0.14356435643564355, 0.1485148514851485, 0.15346534653465346, 0.15841584158415842, 0.16336633663366337, 0.16831683168316833, 0.17326732673267328, 0.1782178217821782, 0.18316831683168316, 0.18811881188118812, 0.19306930693069307, 0.19801980198019803, 0.20297029702970298, 0.2079207920792079, 0.21287128712871287, 0.21782178217821782, 0.22277227722772278, 0.22772277227722773, 0.23267326732673269, 0.2376237623762376, 0.24257425742574257]","[106661.40108774122, 2979.764058999129, 13023.278518011293, 15308.14471618251, 6620.922621039192, 5246.573891171224, 3050.5916171063373, 9592.41434408271, 6626.247959366533, 5765.025276057956, 6122.748100188204, 9647.20150533144, 10422.807415055955, 11848.461636486018, 2812.325837150624, 7969.709414670508, 2805.0316121566093, 4734.565252367175, 5148.904463881595, 6867.427479415484, 4531.760315826118, 5532.849929224981, 5282.431608758658, 3596.5830603313952, 5220.9774264072685, 7324.951611358447, 5050.1898931337655, 3094.2483123251413, 2660.265358780302, 2419.7043571916047, 5001.361961571221, 6817.279275852032, 2466.9879574556794, 5294.973885337656, 1952.599294419977, 4394.928423968974, 854.754385077424, 2194.470467428396, 3170.0737288177834, 5434.847980433304, 872.1422833398559, 622.1307568566791, 4968.9869684310925, 3087.1161525059365, 1879.8545636126105, 6426.9650240038245, 2481.7897547498956, 2314.012487611278, 8056.637150411505, 2957.0668882401997]",3.0,0.7,96.43520900754201,15,0.5,6918381.871448989,0.21137042236417505,0.13975056886641504,50109484.927555226,131247298218.4032,"[0.3125, 0.0625, 0.0625, 0.0625, 0.3125, 0.0625, 0.03125, 0.03125, 0.25, 0.25, 0.3125]",2,6918381.871448989,0.0625,"[0.0, 0.03125, 0.0625, 0.09375, 0.125, 0.15625, 0.1875, 0.21875]","[523395.68641671387, 6676724.9415256055, 6918381.871448989, 2684223.282563765, 2854258.7403571378, 2160014.907181247, 1641922.2910418364, 2393886.278192876]",3.0,0.3,tukey,32,16,96.43520900754201,15.0,26,854.597625556534,20.532509578609478,1750.185785558454,"[3, 9, 18, 25, 33, 39, 50, 56, 66, 74, 80, 90, 99, 106, 116, 122, 131, 138, 149, 157, 165, 173, 179, 186, 194, 200]","[383.7794001947618, 1179.2329675165488, 593.510922693037, 1469.58351053653, 638.5488858652784, 1152.0357262066937, 250.81065444342434, 1253.9044621474482, 556.3483699279354, 1379.1587782224701, 852.501254072371, 1750.185785558454, 545.8998573299787, 1402.2993914322985, 20.532509578609478, 91.84045641948349, 1044.0909387407103, 1038.5140137977828, 1057.0447517256966, 905.5153592940427, 743.6847537910553, 903.840641792995, 1326.398573708423, 648.7824697663167, 965.1909593689948, 66.30287033854225]","[0, 0, 10, 0, 29, 29, 49, 51, 64, 51, 75, 51, 98, 98, 114, 114, 114, 135, 144, 152, 159, 152, 152, 184, 192, 199]","[4, 10, 24, 51, 37, 51, 51, 64, 68, 84, 84, 199, 101, 199, 118, 125, 152, 152, 152, 168, 168, 177, 199, 199, 199, 201]",0.05,30,86151694.03245777,1582.317755273961,-1582.317755273961,SWT,mdp.39015067403876,3160817.642195019,0.0,281.097625556534,54728018.500404276,0.0,745.185785558454,25458700.900781512,561.317755273961,0.0,7.5,0.0,4460.053614940369,0.0,15.0,,0.0,0.0,0.0,7.5,0.0,4.0,43259657.03245777,98923238587.49648,31240.401087741222,0.0,0.0,0.0,281.097625556534,9602.538264469884,287.17598868577716,0.0,561.317755273961,0.0,44.285209007542015,0.0,0.0,0.0,44.285209007542015,14.467490421390522,0.01180266789690651,3160817.642195019,0.004763597256950303,0.005810748246390107,172635.0675954764,0.0,0.0,0.025384696032614423,0.2840130065232192,0.6830469573962575,0.7650968351060674,0.2911476746591592,1.0,0.8563101080777676,0.10258281088045718,0.053379700469619186,0.29232569300184597,0.29232569300184597,0.22177579730319877,0.42126855978908245,0.5058634686178218,0.8,0.18024707603879928,0.22596153846153846,0.0,0.2912621359223301,0.0,0.605118110070761,0.605118110070761,0.0,0.22596153846153844,1.4705935365148042,0.4920914599929895,23,1.8067114988606234,1.0,1,0,0,0.29503796382557135,0.5508594498896536,27,0,0,0.5688853418061326,0.9686517433784704,2,13.671747023210555,0.8710212544980136,13.25,2.530820173204279,0.8730106272490068,3,rbio,27.4,19.0,24.9049622135257,15,0.39320241691842894,0.7737857345154368,0.49262258780246865,2,2.75
raw,rbio5.5,933238.0116584246,0.7524752475247525,208.06020308187684,9.691049919521724,202,1,False,False,176.39590028041144,,"[2, 8, 14, 24, 32, 38, 51, 57, 73, 79, 86, 96, 105, 121, 130, 137, 148, 156, 164, 172, 178, 184, 196]","[318.53208359594646, 858.162933079376, 534.440005846351, 1261.6534401413708, 58.53911423249053, 1262.4809993749504, 161.61008508722955, 1291.5085741923517, 1418.641214589611, 963.0905339602576, 1183.447254552485, 355.7802395019389, 1502.2472234078573, 53.18901973119493, 132.4332057115771, 1153.286455247732, 1366.6310014203225, 865.1175582206848, 699.0352322875019, 1162.9059794028042, 1320.4962936734655, 497.7518212558106, 980.371049485007]",23,7.23763136399244,152829.31629107014,1.0,2.583251957122098e-06,0.7096916522586412,0.49504950495049505,106661.40108774125,0.15770004522437595,0.14469216559798637,602372.6567253495,112504777.22145486,14,15420.586033768219,0.01485148514851485,"[0.0, 0.0049504950495049506, 0.009900990099009901, 0.01485148514851485, 0.019801980198019802, 0.024752475247524754, 0.0297029702970297, 0.034653465346534656, 0.039603960396039604, 0.04455445544554455, 0.04950495049504951, 0.054455445544554455, 0.0594059405940594, 0.06435643564356436, 0.06930693069306931, 0.07425742574257425, 0.07920792079207921, 0.08415841584158416, 0.0891089108910891, 0.09405940594059406, 0.09900990099009901, 0.10396039603960396, 0.10891089108910891, 0.11386138613861387, 0.1188118811881188, 0.12376237623762376, 0.12871287128712872, 0.13366336633663367, 0.13861386138613863, 0.14356435643564355, 0.1485148514851485, 0.15346534653465346, 0.15841584158415842, 0.16336633663366337, 0.16831683168316833, 0.17326732673267328, 0.1782178217821782, 0.18316831683168316, 0.18811881188118812, 0.19306930693069307, 0.19801980198019803, 0.20297029702970298, 0.2079207920792079, 0.21287128712871287, 0.21782178217821782, 0.22277227722772278, 0.22772277227722773, 0.23267326732673269, 0.2376237623762376, 0.24257425742574257]","[106661.40108774125, 2982.1866949781256, 13065.692825874848, 15420.586033768219, 6707.660844644535, 5354.407392653475, 3141.3133831070927, 9982.822619638562, 6980.616188341843, 6157.765312569832, 6641.231599168075, 10642.750913089209, 11712.222130943752, 13581.523553352334, 3292.9802766634807, 9545.107494065498, 3440.648467675699, 5954.802558686685, 6647.818312209648, 9111.735940866074, 6185.258843472148, 7775.756664707899, 7651.189531164975, 5373.596577799111, 8053.108390100339, 11673.01199239034, 8320.393392972604, 5273.31957020674, 4691.326770319885, 4415.656526256114, 9440.938153728086, 13298.217094652506, 4963.546364006133, 10955.167222447395, 4135.695219175659, 9470.0359297254, 1858.4011886883773, 4765.5657694621705, 6795.4335757620565, 11353.681395470601, 1752.727137402904, 1188.2210551657404, 8923.710231079423, 5168.061977842023, 2914.435158668604, 9186.013173394827, 3261.238157618508, 2792.0721941954603, 8925.349354672304, 3010.436345991847]",3.0,0.7,76.0463923353569,15,0.5,12725375.098982617,0.17963192810663856,0.12434767675937798,61776874.26178817,105087449979.44719,"[0.375, 0.375, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.1875, 0.3125, 0.0625, 0.0625, 0.125, 0.375, 0.1875, 0.1875, 0.0625, 0.3125, 0.1875, 0.3125, 0.1875, 0.0625, 0.125]",1,12725375.098982617,0.125,"[0.0, 0.0625, 0.125, 0.1875]","[5789917.532995099, 11457101.937172912, 12725375.098982617, 11676557.452617295]",3.0,0.7,flattop,16,8,76.0463923353569,15.0,23,925.4007400501578,53.18901973119493,1816.2913844590205,"[2, 8, 14, 24, 32, 38, 51, 57, 73, 79, 86, 96, 105, 121, 130, 137, 148, 156, 164, 172, 178, 184, 196]","[318.53208359594646, 858.162933079376, 534.440005846351, 1261.6534401413708, 58.53911423249053, 1487.1229950738484, 161.61008508722955, 1571.23141311374, 1816.2913844590205, 963.0905339602576, 1501.8917077033195, 355.7802395019389, 1765.972612841455, 53.18901973119493, 132.4332057115771, 1153.286455247732, 1539.6581768824544, 865.1175582206848, 699.0352322875019, 1185.3189593459463, 1372.3446791588435, 497.7518212558106, 1131.7633646755414]","[1, 1, 11, 1, 30, 30, 50, 50, 50, 77, 83, 95, 83, 114, 127, 127, 127, 151, 162, 151, 175, 180, 191]","[3, 11, 18, 50, 33, 50, 52, 63, 83, 83, 99, 99, 191, 122, 131, 143, 191, 167, 167, 175, 191, 191, 201]",0.05,30,91831267.69830565,1508.4521619568748,-1508.4521619568748,SWT,mdp.39015067403876,8967810.869728647,0.0,351.90074005015776,57626668.05664765,8.0,811.2913844590205,37126090.23501445,487.45216195687476,0.0,12.0,1.0,4572.494932526077,0.0,4.5,,16.0,0.0,0.0,-7.5,0.0625,1.0,48939230.69830565,72763390348.54047,31240.40108774125,0.0,0.0,0.39999999999999997,351.90074005015776,8667.217021153629,372.11107948220086,0.0,487.45216195687476,0.0,23.8963923353569,0.0,0.0,0.0,23.8963923353569,18.189019731194932,0.010024138739463534,8967810.869728647,0.008149403016019824,0.009592143860646954,196661.27907517587,0.0,0.0,0.006353798224922075,0.6081533895753604,0.46146956847704623,0.33984241802398485,0.07303073639368242,0.8285714285714285,0.7420216933151768,0.3548091020352327,0.06740068457092095,0.474744509568342,0.474744509568342,0.46786602175399844,0.3312354468193196,0.603445636640854,0.2,0.5105032552805303,0.08173076923076923,0.0,0.18932038834951456,0.0,0.4542499419965231,0.4542499419965231,0.0,0.26923076923076916,1.5106701334116246,0.5055019303839073,18,1.4359252247364047,0.7947728376345367,25,0,0,0.2861701171879004,0.5343024717394749,31,0,0,0.4868426194845589,0.8289560610182971,11,8.65544144839919,0.918344891996234,21.25,18.287995709561123,0.8589365969415133,4,rbio,27.4,19.0,24.9049622135257,15,0.39320241691842894,0.7737857345154368,0.49262258780246865,2,3.5
