signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,coif1,8138869.43636914,0.6,183.13152269077966,0.396784598678821,160,5,True,False,526.3252167024771,,9.170254106677092,621032.7074429507,0.48510051965182244,9.427586020963738e-06,0.6514812484245026,17,1137.0658205116222,15.514892819886484,3553.8928789133656,"[2, 10, 16, 32, 40, 45, 52, 64, 75, 85, 92, 114, 119, 130, 139, 146, 152]","[83.09540754672264, 15.514892819886484, 1637.5022705899883, 140.70951786522437, 1634.9467607198783, 609.6334544276218, 2874.5025237262157, 1380.0840443110387, 1399.4114927854666, 79.97115569803691, 3553.8928789133656, 2046.635596035549, 337.2435345315478, 363.29618978976526, 1710.489940113844, 1231.8871582277611, 231.3021305956638]","[0, 3, 3, 24, 24, 43, 24, 57, 70, 70, 24, 110, 117, 124, 110, 142, 149]","[3, 11, 24, 34, 48, 48, 70, 70, 78, 87, 110, 124, 124, 133, 159, 159, 159]",0.05,30,153098513.39286405,2241.154137085875,-2241.154137085875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1500.4874704192084,0.0,32.5,,0.0,12.514892819886484,,,863.7166141624159,,,,,,,,,,,0.0,,,,0.0,14.5,863.7166141624159,13589.785615364246,863.7166141624159,121474926.61508626,,,,,,2813.226212246699,1500.4874704192084,0.0,28.0,,,,,,4.0,,0.46283569820328574,0.2477718543737969,0.7029538289407431,0.8111793367036976,0.06819258528026853,0.38461538461538464,0.8496476057616527,0.05987973826780874,,0.06474611827479931,0.4263597843809792,0.4263597843809792,0.42188057647411714,0.3181316129080916,0.42083856223489124,0.4444444444444444,0.3131615504645079,0.9032258064516129,0.0,0.5420560747663552,0.0,0.3376779487539006,0.3376779487539006,0.0,0.8407079646017698,1.5533884801784965,0.4884909779523774,16,1.592297615587492,0.8515715811753398,45,0,0,0.36232926105564683,0.5964211623664353,15,0,0,0.4483845040183297,0.8176357973219438,49,18.264263832230778,0.8191657046313785,31.25,23.283286586371887,0.7548798820186595,27,coif,37.0,37.0,16.703293088490067,17,0.5865467009425879,0.4271354211582649,0.46127668299270896,1,20.5,27
smoothed,bior4.4,7856575.33795137,0.595,169.0414355407612,0.667852535532037,160,5,True,False,540.3655322442189,,9.172371810675742,615891.6333842734,0.4856445726176257,8.427840971786628e-06,0.7404424152336526,17,1189.1955690345237,8.850967943305136,3283.585170469526,"[2, 10, 16, 32, 40, 45, 52, 64, 75, 85, 92, 114, 119, 130, 139, 146, 152]","[128.54788058304518, 8.850967943305136, 1790.8475750155849, 194.003706945585, 1674.925337384699, 670.1959295472615, 2964.7630310223594, 1369.6875151847958, 1543.574997163403, 104.84307268886323, 3283.585170469526, 2290.104447497064, 359.34972574930936, 470.77848368089917, 1807.296114716567, 1292.6685309697673, 262.30218702486934]","[0, 0, 0, 24, 24, 43, 24, 56, 69, 69, 24, 110, 117, 124, 124, 142, 149]","[3, 11, 24, 34, 48, 48, 69, 69, 78, 87, 110, 124, 124, 133, 159, 159, 159]",0.05,30,152375894.53880644,2081.7214990646644,-2081.7214990646644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1341.0548323979979,0.0,32.5,,0.0,5.850967943305136,,,915.8463626853174,,,,,,,,,,,0.0,,,,0.0,28.0,915.8463626853174,14475.991340253571,915.8463626853174,120752307.76102865,,,,,,2542.9185038028595,1341.0548323979979,0.0,32.5,,,,,,4.0,,0.48785785816474814,0.21556316670529846,0.7390642473014826,0.8156284144967358,0.059871447632808134,0.3076923076923077,0.9028791470915114,0.051556293651034764,,0.029363718057670074,0.457589681440306,0.457589681440306,0.45335432882466975,0.3426393775459744,0.36448230637596923,0.4444444444444444,0.3096801189400539,0.9999999999999999,0.0,0.7943925233644861,0.0,0.26096363882960416,0.26096363882960416,0.0,0.8407079646017698,1.5575142029263065,0.4897883857583156,15,1.597065886280617,0.8541216847325309,44,0,0,0.3760107139184286,0.6189418607928003,13,0,0,0.4475141103419909,0.8160486215360737,52,19.91649232838621,0.8028070066496416,31.0,21.557788944723615,0.7479381567901673,28,bior,35.785714285714285,26.5,31.09830213378852,14,0.5672970987881013,0.7952435671727467,0.36431896069650505,2,21.5,28
smoothed,coif8,9076559.932451874,0.60625,187.9902884537526,0.06423002871544163,160,5,True,False,482.54610956663663,,9.196980835888688,623964.5182341153,0.4825591165372293,1.34001639157989e-05,0.32314325023915064,19,880.662743161177,90.7733468316087,3141.1834641887613,"[3, 9, 23, 29, 34, 39, 45, 53, 58, 68, 73, 82, 87, 108, 121, 128, 133, 141, 146]","[148.6351268793071, 760.6455467037044, 90.7733468316087, 292.372051387199, 2703.939157412269, 323.57382903048074, 905.7933496746989, 380.0566089447823, 1450.0373488080004, 542.2766945165527, 209.77700279332396, 431.84628089874764, 3141.1834641887613, 1354.1389963007066, 309.669986740442, 441.4442493157676, 713.6259331704183, 296.9245805994003, 2235.8785658661936]","[0, 0, 17, 17, 17, 37, 41, 50, 50, 63, 71, 63, 63, 103, 103, 103, 103, 103, 103]","[6, 17, 24, 31, 63, 41, 63, 55, 63, 71, 75, 84, 103, 117, 126, 131, 136, 144, 156]",0.05,30,142991216.9968838,2203.8164296071614,-2203.8164296071614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1463.1497629404948,0.0,-7.0,,0.0,87.7733468316087,,,607.3135368119706,,,,,,,,,,,0.0,,,,0.0,6.5,607.3135368119706,10992.258786729031,607.3135368119708,111367630.21910602,,,,,,2400.5167975220947,1463.1497629404948,0.0,-7.0,,,,,,2.0,,0.3848141025727435,0.37575600469176407,0.6586524453519634,0.8673294395942228,0.09583273692478722,0.4807692307692304,0.6531805589876101,0.0646263660091328,,0.4643341671921851,0.27275379282644135,0.27275379282644135,0.2670751690606861,0.24629775495741296,0.3347930790871618,0.2222222222222222,0.26446664013608034,0.15053763440860216,0.0,0.39252336448598135,0.0,0.3197121388737198,0.3197121388737198,0.0,0.1415929203539823,1.1052522420606854,0.3475664687214898,45,1.5843740499564245,0.8473340044516535,50,0,0,0.22929842595653976,0.3774424216784136,42,0,0,0.4476201106126818,0.8162419146027743,51,4.242640687119285,0.9579936565631754,47.0,46.70737025730484,0.7463235609548551,29,coif,37.0,37.0,16.703293088490067,17,0.5865467009425879,0.4271354211582649,0.46127668299270896,1,22.0,29
smoothed,db10,8900327.919395363,0.625,197.32653432438627,0.10318344049196569,160,5,True,False,439.88888923257014,,9.189820354934565,624015.4760075335,0.483250765928716,1.2782539286452197e-05,0.015113393093591413,18,935.6576004201743,148.85841138355954,2851.520064609199,"[3, 9, 20, 27, 33, 43, 52, 57, 67, 72, 81, 106, 111, 120, 127, 132, 137, 145]","[203.7294947341585, 250.8022456862303, 1369.8021307546203, 148.85841138355954, 2180.9938048015383, 540.6954107818099, 160.18479471609928, 1349.4974806555738, 2638.464673622676, 383.8588773432725, 1169.8993592322963, 1180.9939964495932, 168.95075543247077, 2851.520064609199, 463.45875472851037, 356.14739462504787, 1163.90092816117, 260.0782298453106]","[0, 6, 12, 26, 12, 40, 49, 49, 49, 70, 78, 92, 109, 49, 125, 130, 130, 143]","[12, 12, 30, 30, 49, 49, 54, 61, 92, 78, 92, 113, 113, 152, 152, 134, 152, 152]",0.05,30,128195500.72675729,2062.24777649906,-2062.24777649906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1321.5811098323934,0.0,4.5,,0.0,145.85841138355954,,,662.308394070968,,,,,,,,,,,0.0,,,,0.0,-3.0,662.308394070968,11101.503474229805,662.3083940709678,96571913.9489795,,,,,,2110.8533979425324,1321.5811098323934,0.0,-12.0,,,,,,3.0,,0.3087918944153092,0.35585805290958333,0.6638416389251971,0.8522860072633697,0.09063797427565083,0.7692307692307693,0.46886525985657557,0.06470886709742667,,0.7727393546271973,0.3057001196293864,0.3057001196293864,0.30027875371184254,0.24931888539475286,0.2744013693810267,0.3333333333333333,0.19318387085811525,0.04301075268817206,0.0,0.2149532710280374,0.0,0.25159345461375493,0.25159345461375493,0.0,0.34513274336283184,1.192571233319314,0.37502549779117955,37,1.590283916796005,0.8504946413827467,47,0,0,0.24005871767947448,0.3951546695882202,40,0,0,0.4467775579967352,0.8147055074037042,53,7.182153808805081,0.9288895662494546,44.25,43.39734025490941,0.7453853771841332,30,db,63.08108108108108,63.0,17.218172535593478,37,1.0,0.44030188170704104,0.1679094354878877,4,23.5,30
smoothed,bior2.2,11953145.86236967,0.59625,196.28689130545123,-0.9287191095362625,160,5,True,False,656.8936054965734,,9.124423701852379,688870.0202664661,0.48598099333691,5.140168394899744e-06,0.7508052908218582,17,1519.3597348636424,140.8485649473996,3872.2060416169707,"[2, 8, 14, 20, 32, 40, 45, 52, 64, 75, 84, 92, 114, 130, 139, 146, 155]","[140.8485649473996, 270.9631307859772, 2085.4655287958785, 283.45167759094585, 462.30592700440025, 2079.3692027839734, 860.4330943230384, 3872.2060416169707, 1949.812821821866, 2004.152286550819, 244.05895150529477, 3833.3956070029903, 3028.8328289844894, 469.02439737084023, 2327.888710075985, 1625.6052553531997, 291.3014661678544]","[0, 0, 0, 19, 24, 24, 43, 24, 56, 69, 69, 69, 110, 124, 124, 142, 149]","[3, 11, 24, 24, 35, 48, 48, 69, 69, 78, 87, 110, 124, 132, 159, 159, 159]",0.05,30,192914556.33086166,2345.916592967532,-2345.916592967532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1605.2499263008654,0.0,41.5,,0.0,137.8485649473996,,,1246.0105285144361,,,,,,,,,,,0.0,,,,0.0,32.5,1246.0105285144361,20088.78215934859,1246.0105285144361,161290969.55308387,,,,,,3131.539374950304,1605.2499263008654,0.0,28.0,,,,,,4.0,,0.6955301202483744,0.1096445434799107,0.5263763480405326,0.7148943806939837,0.1806253968201067,0.32692307692307654,0.909079963244847,0.16970895095621188,,0.7302107250986862,0.655384476229927,0.655384476229927,0.6526935829890606,0.49785949460539547,0.4872034400397509,0.4444444444444444,0.5049871944883348,0.9032258064516129,0.0,0.8785046728971964,0.0,0.38808657028010696,0.38808657028010696,0.0,0.9999999999999999,2.264312496555722,0.7120538358216708,2,1.5674228931495042,0.8382684106433665,53,0,0,0.5116294658771593,0.8421805068967618,2,0,0,0.4540978475508804,0.8280541640423519,47,27.820855486487112,0.7245459852823058,26.0,3.8456194519490547,0.7335601213540242,31,bior,35.785714285714285,26.5,31.09830213378852,14,0.5672970987881013,0.7952435671727467,0.36431896069650505,2,23.75,31
smoothed,sym6,8723957.962154744,0.59,173.57113666640808,0.8740397936944944,160,5,True,False,504.13756127189987,,9.183586777448726,623856.1753305756,0.48397317076952706,2.9796544021124936e-05,0.6118008432997557,13,999.7413936537034,8.889120490205414,2899.6492403310613,"[3, 14, 37, 51, 65, 76, 87, 93, 115, 124, 137, 147, 153]","[8.889120490205414, 1827.1269577140183, 2414.1945587630903, 744.9860765568109, 828.9146415431181, 518.8751686289386, 74.03369203604711, 2899.6492403310613, 1430.6382526231491, 55.73410938548676, 1397.6183533257222, 721.3586379710418, 74.61930812945434]","[2, 2, 24, 49, 57, 70, 70, 70, 109, 123, 109, 143, 150]","[4, 24, 70, 70, 70, 79, 88, 109, 125, 125, 159, 159, 159]",0.05,30,141072028.0473898,1906.8007774137736,-1906.8007774137736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1166.1341107471071,0.0,-14.5,,0.0,5.889120490205414,,,726.3921873044972,,,,,,,,,,,0.0,,,,0.0,-14.5,726.3921873044972,7256.304784164812,726.3921873044969,109448441.26961201,,,,,,2158.9825736643947,1166.1341107471071,0.0,-1.0,,,,,,8.0,,0.42329363366042316,0.9039965657639211,0.7665315613605846,0.8391899035675221,0.08543914546802915,0.23076923076923078,0.8259041095694888,0.06445095788488847,,0.029566290671967158,0.34409144747120546,0.34409144747120546,0.3389698561066685,0.14298102068080393,0.28443578592384544,0.8888888888888888,0.25522037583971646,0.27956989247311825,0.0,0.0,0.0,0.1767969172633286,0.1767969172633286,0.0,0.00884955752212388,1.1143355269511206,0.3504228712091913,41,1.7688702404508727,0.94600382039697,12,0,0,0.20439114984851256,0.3364431755108515,60,0,0,0.517446888505511,0.9435720803537561,9,24.392621835300936,0.7584888927197927,30.5,16.985040276179518,0.7282543473499954,32,sym,60.05263157894737,74.0,35.95904102696494,19,0.951991160420331,0.9195420359404376,0.05774357692363698,5,25.25,32
smoothed,db24,9068146.95003322,0.6275,203.82653242025052,-0.6305969022761092,160,5,True,False,513.0550673598241,,9.196635512054455,623947.5900018838,0.4823018450426001,1.1859138500475951e-05,0.1472219105633663,18,935.6138150841675,63.313732185534946,3140.978721410874,"[4, 19, 31, 38, 44, 49, 58, 63, 82, 87, 92, 98, 104, 113, 123, 131, 143, 156]","[907.6530386198988, 208.712224030617, 698.2737747199893, 1127.7918456868383, 283.7924534794737, 3140.978721410874, 270.80013701368347, 956.1263337540661, 2788.6138490050907, 134.15178432043876, 660.4858604850767, 63.313732185534946, 1527.974981196132, 570.9755389285613, 594.3439581144697, 726.2945802104302, 1764.4034578044764, 416.36240054936354]","[0, 17, 21, 21, 42, 21, 56, 56, 74, 86, 90, 95, 95, 111, 116, 116, 116, 150]","[21, 21, 34, 46, 46, 74, 60, 74, 116, 90, 116, 99, 116, 116, 127, 133, 150, 158]",0.05,30,150282650.63750234,1913.2949317615758,-1913.2949317615758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1172.6282650949092,0.0,-7.5,,0.0,60.313732185534946,,,662.2646087349613,,,,,,,,,,,0.0,,,,0.0,-3.0,662.2646087349613,11100.715338181682,662.2646087349611,118659063.85972455,,,,,,2400.3120547442077,1172.6282650949092,0.0,-7.5,,,,,,3.0,,0.43918610154164517,0.32610894084062625,0.5660908113288288,0.8666039498169572,0.09558474879778187,0.8076923076923068,0.5479148076531474,0.06459895905061969,,0.31853614377359607,0.3056738887041481,0.3056738887041481,0.30025231796524665,0.24929708971884204,0.3347503924155819,0.3333333333333333,0.2995952930799881,0.13978494623655915,0.0,0.2149532710280374,0.0,0.1799217138891439,0.1799217138891439,0.0,0.1327433628318584,1.07818677253317,0.33905524448689456,51,1.6184197785777779,0.865541891388453,39,0,0,0.20590233472310168,0.33893069925328145,58,0,0,0.46422257834023906,0.8465167608926857,38,9.678154093971983,0.9041766921388913,46.5,45.04198261512854,0.7218903262674654,33,db,63.08108108108108,63.0,17.218172535593478,37,1.0,0.44030188170704104,0.1679094354878877,4,25.75,33
smoothed,db38,8981895.685086291,0.6375,227.71446368437745,-1.5952063725890573,160,5,True,False,510.67783806446255,,9.200606140841224,623967.827370022,0.4821010491232999,1.7298793806971347e-05,-0.2778292454965327,19,825.9748518615188,13.96429888382994,3530.4999065237575,"[3, 11, 23, 35, 45, 63, 73, 83, 88, 96, 105, 111, 116, 121, 133, 141, 146, 151, 158]","[264.68360222888055, 1479.2811295028991, 872.2298584832567, 899.4348297064956, 1901.4275024842077, 3530.4999065237575, 201.93385282337832, 210.2692803607968, 737.5247239483627, 158.39982959169333, 2643.559925306426, 154.4124357720907, 276.8567587844643, 416.45862909272284, 50.65061915083413, 268.47266775794515, 1536.0329459810007, 13.96429888382994, 77.42938898581872]","[0, 0, 20, 28, 28, 28, 71, 77, 77, 77, 77, 109, 114, 114, 132, 134, 134, 150, 155]","[4, 28, 28, 38, 52, 134, 77, 85, 93, 97, 134, 114, 119, 134, 134, 144, 155, 155, 159]",0.05,30,155174781.6823674,2618.6200777081717,-2618.6200777081717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1877.9534110415052,0.0,-7.0,,0.0,10.96429888382994,,,552.6256455123125,,,,,,,,,,,0.0,,,,0.0,-2.5,552.6256455123125,9953.188852035524,552.6256455123126,123551194.90458962,,,,,,2789.833239857091,1877.9534110415052,0.0,-7.0,,,,,,2.0,,0.43494948652278986,0.501357779467445,0.43758999366630413,0.8749458315770505,0.09304233416030397,0.9615384615384608,0.29357767390526135,0.06463172352959135,,0.05651317204027454,0.23999136323348713,0.23999136323348713,0.23405691756109928,0.21756257452856953,0.41596137858045856,0.2222222222222222,0.3231645912594067,0.15053763440860216,0.0,0.22429906542056077,0.0,0.519303489886279,0.519303489886279,0.0,0.1415929203539823,1.071922655901835,0.3370853802202966,53,1.5553394024548557,0.8318060777376158,57,0,0,0.21903126141341928,0.3605418981237484,49,0,0,0.45770416054590085,0.8346303293082138,44,5.560275772537426,0.9449477646283423,50.75,50.28459814750836,0.7212362585517949,34,db,63.08108108108108,63.0,17.218172535593478,37,1.0,0.44030188170704104,0.1679094354878877,4,26.5,34
smoothed,bior3.5,19310987.678919084,0.60625,257.2514452747243,-1.6959435023997083,160,5,True,False,536.2586266457593,,9.107149486276889,795498.3458344958,0.47973312062460277,1.9470551915448658e-05,-0.30631916099087014,15,1043.3376837284839,16.700316852753758,3310.820578085961,"[11, 21, 39, 46, 54, 61, 67, 77, 91, 99, 116, 121, 128, 141, 149]","[19.461042414279177, 2175.7897795057597, 1129.5961213090868, 143.5063206509725, 1113.5940862028656, 16.700316852753758, 3310.820578085961, 1084.6925614378117, 23.83375311675536, 3268.808353953387, 22.144211331637052, 2310.8475832499407, 31.285637738101258, 749.0353270319973, 249.94958304594627]","[7, 7, 27, 42, 27, 58, 27, 73, 80, 80, 111, 111, 127, 134, 144]","[12, 27, 50, 50, 58, 62, 111, 80, 92, 111, 117, 134, 134, 144, 153]",0.05,30,156666874.81847286,2365.3091802252984,-2365.3091802252984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1624.642513558632,0.0,-13.5,,0.0,13.700316852753758,,,769.9884773792776,,,,,,,,,,,0.0,,,,0.0,-13.5,769.9884773792776,9909.731922593925,777.5825101288209,125043288.04069507,,,,,,2570.1539114192947,1624.642513558632,0.0,-13.5,,,,,,6.0,,0.480538674452262,0.5713250962999215,0.42417025858383095,0.6786030345199796,0.39751131433276843,0.4807692307692304,0.27653021186629645,0.3423411582178168,,0.07104017895746273,0.3702091190461183,0.3702091190461183,0.3698764226827532,0.2163607856338151,0.37016059653236244,0.6666666666666666,0.3303531942861482,0.010752688172043001,0.0,0.01869158878504673,0.0,0.3974177145651833,0.3974177145651833,0.0,0.026548672566371695,1.246725654847622,0.3920553307469182,30,1.5479747011436649,0.8278673854485233,61,0,0,0.22598152884407957,0.3719825600445513,44,0,0,0.45647362238026323,0.8323864247013876,45,12.675435561221029,0.8745006380077126,45.0,42.24923480542195,0.7144780417761336,35,bior,35.785714285714285,26.5,31.09830213378852,14,0.5672970987881013,0.7952435671727467,0.36431896069650505,2,26.75,35
smoothed,coif4,8871956.244285813,0.605,172.87259463357273,-0.003541702039591116,160,5,True,False,539.8488252073462,,9.189371996821356,623999.2687049456,0.48345223723228586,1.2810893221950478e-05,0.5599936988120255,18,919.3420042197257,60.75190082813879,3066.031560746833,"[13, 25, 33, 38, 49, 62, 67, 73, 78, 83, 91, 111, 116, 122, 129, 137, 143, 149]","[1919.868182960163, 110.02936074459782, 94.6371992634513, 2333.6372062711353, 1230.888113936791, 1125.7068787569578, 60.75190082813879, 484.06661071518516, 457.9896655367759, 61.71597353439597, 3066.031560746833, 329.58812334336596, 1478.7027584253076, 89.98314716657637, 61.23788684241083, 1194.098514319726, 473.06706821450734, 1976.1559243487413]","[2, 21, 21, 21, 46, 59, 66, 68, 68, 68, 21, 107, 107, 121, 121, 107, 140, 107]","[21, 26, 36, 68, 68, 68, 68, 75, 80, 84, 107, 113, 121, 123, 130, 140, 145, 159]",0.05,30,156969238.16069338,2159.5875512599387,-2159.5875512599387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1418.9208845932721,0.0,-12.0,,0.0,57.75190082813879,,,645.9927978705193,,,,,,,,,,,0.0,,,,0.0,-12.0,645.9927978705193,10807.82274262173,645.9927978705192,125345651.38291559,,,,,,2325.3648940801663,1418.9208845932721,0.0,-7.5,,,,,,3.0,,0.48693700093106246,0.35677152885366387,0.6496242084494159,0.8513440530874896,0.08980166698053263,0.46153846153846156,0.7949043570718975,0.06468262733041724,,0.3049339882789075,0.295925769968411,0.295925769968411,0.29042808209314214,0.24119722916213174,0.3191247138635402,0.3333333333333333,0.33180991973073765,0.13978494623655915,0.0,0.046728971962616855,0.0,0.2984304996607912,0.2984304996607912,0.0,0.05309734513274336,1.0842064085149825,0.3409482274111242,49,1.6419101224153894,0.8781046868409643,32,0,0,0.20307194181575727,0.3342716600610457,62,0,0,0.46945048803036765,0.8560499317973623,31,14.843629385474879,0.8530333724210408,43.5,39.98190417437796,0.7111701515570551,36,coif,37.0,37.0,16.703293088490067,17,0.5865467009425879,0.4271354211582649,0.46127668299270896,1,27.25,36
smoothed,coif7,9046984.228439193,0.60125,182.41420879854306,0.17089839965051817,160,5,True,False,485.7681522723054,,9.195869445652884,623977.496939862,0.48270088031117137,1.3978826660167954e-05,0.39678778744885895,18,929.8513451080661,10.647226077900598,3145.6630100080997,"[3, 11, 26, 34, 39, 46, 58, 70, 80, 87, 109, 117, 124, 129, 134, 141, 146, 156]","[223.99119388879927, 1187.9819063181217, 328.3582468783592, 2543.827214155647, 226.02747753968902, 950.5943147154198, 1141.572482957644, 1225.7261519893786, 300.5679532131305, 3145.6630100080997, 920.5401887851334, 10.647226077900598, 708.0952045839422, 322.41222282579406, 903.1015882166134, 2110.3966973246065, 441.27948168244507, 46.54165078446698]","[0, 0, 18, 18, 37, 43, 53, 63, 63, 63, 104, 116, 104, 104, 104, 104, 143, 155]","[5, 18, 29, 63, 43, 63, 63, 73, 83, 104, 116, 118, 127, 131, 137, 157, 157, 157]",0.05,30,144367206.92624694,2207.8376650949244,-2207.8376650949244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1467.170998428258,0.0,-12.0,,0.0,7.647226077900598,,,656.5021387588597,,,,,,,,,,,0.0,,,,0.0,9.0,656.5021387588597,10996.990878611858,656.5021387588598,112743620.14846915,,,,,,2404.996343341433,1467.170998428258,0.0,-12.0,,,,,,3.0,,0.3905563145439927,0.39439872526749475,0.6728623129779155,0.8649945232788786,0.09496093866372031,0.40384615384615347,0.6972471148434591,0.06464737864914676,,0.038901029085122024,0.30222170738234383,0.30222170738234383,0.29677318065700453,0.24642861959849122,0.3357270163092254,0.3333333333333333,0.27109588138894447,0.04301075268817206,0.0,0.4392523364485982,0.0,0.32164703946443696,0.32164703946443696,0.0,0.05309734513274336,1.0294989730597086,0.32374448926846555,59,1.585477889636999,0.8479243454111256,49,0,0,0.20658481177094976,0.34005410770497546,57,0,0,0.44793918275884514,0.8168237473964892,50,4.9916597106239795,0.9505776266274854,53.75,53.403701285127944,0.7091997044028515,37,coif,37.0,37.0,16.703293088490067,17,0.5865467009425879,0.4271354211582649,0.46127668299270896,1,28.0,37
